target,band,split,comparison,snapshots,auc_gain,auc_gain_ci95_low,auc_gain_ci95_high,auc_gain_9test_low,auc_gain_9test_high
trap,next_1_4,heldout_worker,action_increment,17,0.009850621185438243,-0.043439953198914125,0.04904716839646307,-0.07317888782862424,0.06067331256604508
trap,next_1_4,heldout_worker,aggregate_moe_over_physical,17,0.001192991043029808,-0.044688041736580544,0.041274690980497075,-0.06540647722639081,0.05686338685831913
trap,next_1_4,heldout_worker,token_current_moe_over_physical,17,-0.017018065559616,-0.06298257774904689,0.025250867342880068,-0.08483716537993535,0.04035024488247831
trap,next_1_4,heldout_worker,token_history_moe_over_physical,17,-0.006707502613223706,-0.048398234797665744,0.03175991609218786,-0.06707701884706263,0.04570436034088775
trap,next_1_4,heldout_worker,aggregate_moe_increment,17,-0.02613330094187149,-0.04811045784999501,-0.0058464475542310814,-0.05869534010343107,0.0023667983394029457
trap,next_1_4,heldout_worker,token_position_increment,17,-0.013601444759769805,-0.03863855841252446,0.008908156537804135,-0.05080852842301139,0.016519899273264298
trap,next_1_4,heldout_worker,token_current_total_moe_increment,17,-0.039734745701641296,-0.08034278584218442,-0.005129550045104012,-0.09616261528228166,0.006607283898165583
trap,next_1_4,heldout_worker,history_increment,17,-0.0184347745064167,-0.03273882967763259,-0.004386793492917137,-0.038831812113363756,0.0012204419439096176
trap,next_1_4,heldout_worker,total_moe_increment,17,-0.058169520208058,-0.09611493626948474,-0.023542681517369803,-0.11456509356517945,-0.011721847801442939
trap,next_1_4,heldout_worker,aligned_vs_shifted_aggregate_current,17,0.04003253229648818,0.0027714511709642474,0.07515898246915811,,
trap,next_1_4,heldout_worker,aligned_vs_shifted_physical_aggregate_current,17,0.06093332830194201,0.010148556103153983,0.10694043881781728,,
trap,next_1_4,heldout_worker,aligned_vs_shifted_token_current,17,-0.013568491142663413,-0.046173792664206056,0.013538731221900944,,
trap,next_1_4,heldout_worker,aligned_vs_shifted_physical_token_current,17,0.04212263151975214,-0.004004721993219865,0.08396373148592635,,
trap,next_1_4,heldout_worker,aligned_vs_shifted_token_history,17,0.0003008004228187504,-0.0468520638515139,0.04385314144202209,,
trap,next_1_4,heldout_worker,aligned_vs_shifted_physical_token_history,17,0.07376342308452313,0.026591969454785445,0.11778030217692473,,
trap,next_5_8,heldout_snapshot,action_increment,18,0.09281718497146327,0.04738710974090914,0.14183887256824387,0.030834490735688835,0.16412058656432763
trap,next_5_8,heldout_snapshot,aggregate_moe_over_physical,18,-0.0382592137026576,-0.09526292609459028,0.018250783328423125,-0.11616667676143357,0.0397170205943038
trap,next_5_8,heldout_snapshot,token_current_moe_over_physical,18,0.004642462516972414,-0.059228691246507606,0.06692580201190686,-0.0869367563592439,0.09262891143641502
trap,next_5_8,heldout_snapshot,token_history_moe_over_physical,18,0.046810420981384056,-0.025618237738968264,0.11523455975885606,-0.05608933315284849,0.13962650895927034
trap,next_5_8,heldout_snapshot,aggregate_moe_increment,18,-0.010412674755070437,-0.0421142004251307,0.0174064897982464,-0.05518962513612456,0.027146281762128573
trap,next_5_8,heldout_snapshot,token_position_increment,18,-0.009366144887511228,-0.02905928765440672,0.009363708078277683,-0.0378698615948597,0.017478248201853445
trap,next_5_8,heldout_snapshot,token_current_total_moe_increment,18,-0.019778819642581665,-0.0453666714932189,0.001659584181384484,-0.05709690656062109,0.009575576791444242
trap,next_5_8,heldout_snapshot,history_increment,18,0.007446534955526434,-0.006097124783051981,0.021897140302110544,-0.0109594307975495,0.02817215219847565
trap,next_5_8,heldout_snapshot,total_moe_increment,18,-0.01233228468705523,-0.03604924591783456,0.00977329982210871,-0.044133255170396894,0.0184636329767423
trap,next_5_8,heldout_snapshot,aligned_vs_shifted_aggregate_current,18,-0.007507181214137478,-0.03584670115047089,0.017420880364189352,,
trap,next_5_8,heldout_snapshot,aligned_vs_shifted_physical_aggregate_current,18,-0.023292841738552544,-0.08819043796803859,0.0384563456108273,,
trap,next_5_8,heldout_snapshot,aligned_vs_shifted_token_current,18,0.013936863353040773,-0.013886714884193262,0.04226364538076787,,
trap,next_5_8,heldout_snapshot,aligned_vs_shifted_physical_token_current,18,0.08189435691731727,0.027359499686748567,0.12850030685250044,,
trap,next_5_8,heldout_snapshot,aligned_vs_shifted_token_history,18,0.02608466437418047,-0.0029953380939136804,0.056944852997840585,,
trap,next_5_8,heldout_snapshot,aligned_vs_shifted_physical_token_history,18,0.198491185766826,0.13506318107965154,0.2546481482234309,,
trap,next_5_8,heldout_worker,action_increment,18,0.04965201239599425,-0.011920090300948623,0.10935669937377386,-0.03777959938750753,0.13454376226023096
trap,next_5_8,heldout_worker,aggregate_moe_over_physical,18,-0.028099639515200916,-0.0726211585809992,0.011069566158118783,-0.09355178127764147,0.022971648895740188
trap,next_5_8,heldout_worker,token_current_moe_over_physical,18,-0.008540151183001506,-0.08784303713630988,0.06143482935558802,-0.11742311048906524,0.08527936764422599
trap,next_5_8,heldout_worker,token_history_moe_over_physical,18,0.053677276280789374,-0.004879132435735303,0.10877803526628071,-0.03134199410622855,0.12950421622713262
trap,next_5_8,heldout_worker,aggregate_moe_increment,18,-0.010065144919058196,-0.04160440723740811,0.016511689192152106,-0.05615608730076588,0.026160993575859624
trap,next_5_8,heldout_worker,token_position_increment,18,-0.0007603795307135989,-0.02689212524616023,0.025403353987976687,-0.03803907742742047,0.03722793740311233
trap,next_5_8,heldout_worker,token_current_total_moe_increment,18,-0.010825524449771794,-0.0326097747923268,0.00974488679677777,-0.04177445446837279,0.01808017768221037
trap,next_5_8,heldout_worker,history_increment,18,-0.01742738747222074,-0.0355300341768404,0.0014969409729720822,-0.042088561056292,0.00950229343058113
trap,next_5_8,heldout_worker,total_moe_increment,18,-0.028252911921992536,-0.054602431842666735,-4.467437736786241e-05,-0.06538004606964028,0.011104917372841383
trap,next_5_8,heldout_worker,aligned_vs_shifted_aggregate_current,18,0.0023160352285458864,-0.029925883554052624,0.02835526818121893,,
trap,next_5_8,heldout_worker,aligned_vs_shifted_physical_aggregate_current,18,0.015392264772878762,-0.05102914249882142,0.0701483109087272,,
trap,next_5_8,heldout_worker,aligned_vs_shifted_token_current,18,0.01938210823127982,-0.0028992705757247624,0.04122570072604819,,
trap,next_5_8,heldout_worker,aligned_vs_shifted_physical_token_current,18,0.08693859715092477,0.035707595484365175,0.13520958886060586,,
trap,next_5_8,heldout_worker,aligned_vs_shifted_token_history,18,0.012555263586719342,-0.016212133088582777,0.04022100246342122,,
trap,next_5_8,heldout_worker,aligned_vs_shifted_physical_token_history,18,0.2230394400980868,0.1695010560616532,0.2780121295074192,,
trap,next_9_12,heldout_snapshot,action_increment,20,0.059951288681079996,-0.04592708280673653,0.18096803002382003,-0.08521000048848318,0.23718493903427193
trap,next_9_12,heldout_snapshot,aggregate_moe_over_physical,20,0.05358633204571446,0.008910089743005153,0.1023540375918459,-0.007697745945621417,0.12345084221917738
trap,next_9_12,heldout_snapshot,token_current_moe_over_physical,20,0.021719265839252495,-0.043661876901759954,0.09066441561182788,-0.06830156581289401,0.11943657792567025
trap,next_9_12,heldout_snapshot,token_history_moe_over_physical,20,0.042675297247967724,-0.02968678830758104,0.12846767486450966,-0.05410372465750009,0.17517464921616574
trap,next_9_12,heldout_snapshot,aggregate_moe_increment,20,0.04679953098565083,0.005544452891269641,0.09120587901000056,-0.011438441908414478,0.11024435259813185
trap,next_9_12,heldout_snapshot,token_position_increment,20,-0.02337250801081401,-0.05055606051124142,0.0016970302551405027,-0.06264081430676255,0.010895913346250292
trap,next_9_12,heldout_snapshot,token_current_total_moe_increment,20,0.023427022974836825,-0.024530409484173104,0.07389437052560191,-0.04411947303717719,0.09673064402834311
trap,next_9_12,heldout_snapshot,history_increment,20,0.005166350613123594,-0.02586449037074798,0.0352387275249514,-0.03834970215412195,0.046452327678437856
trap,next_9_12,heldout_snapshot,total_moe_increment,20,0.028593373587960418,-0.027036165230189462,0.09008014540366337,-0.048176668045001335,0.12024009594622861
trap,next_9_12,heldout_snapshot,aligned_vs_shifted_aggregate_current,20,0.1056985315529019,0.06552905751157027,0.15465790362477203,,
trap,next_9_12,heldout_snapshot,aligned_vs_shifted_physical_aggregate_current,20,0.10846169535013024,0.057498808080501916,0.15995971227912759,,
trap,next_9_12,heldout_snapshot,aligned_vs_shifted_token_current,20,0.07150084154030059,0.03740009676055976,0.11098326119005153,,
trap,next_9_12,heldout_snapshot,aligned_vs_shifted_physical_token_current,20,0.06297277027198094,0.0034545058733041318,0.12349033923423867,,
trap,next_9_12,heldout_snapshot,aligned_vs_shifted_token_history,20,0.13432935903673188,0.08875862720183225,0.18220774894161917,,
trap,next_9_12,heldout_snapshot,aligned_vs_shifted_physical_token_history,20,0.12016621224021735,0.06080339618712478,0.1803987069110067,,
trap,next_9_12,heldout_worker,action_increment,20,0.02034094893494199,-0.06867334417381596,0.11922504114137042,-0.10175729327629168,0.15823735035311132
trap,next_9_12,heldout_worker,aggregate_moe_over_physical,20,0.0675239528528676,0.014878122095967764,0.12520537015795322,-0.004054453484468973,0.15284674301199888
trap,next_9_12,heldout_worker,token_current_moe_over_physical,20,-0.004847670072971913,-0.06129070357203611,0.058040697237192206,-0.08190712597629492,0.08571497398723275
trap,next_9_12,heldout_worker,token_history_moe_over_physical,20,0.027393241623989845,-0.03972820072405828,0.1086448191768102,-0.05859617957156823,0.14873825769144133
trap,next_9_12,heldout_worker,aggregate_moe_increment,20,0.049102597031445996,0.006409561091147407,0.10458593300114209,-0.005029883983488882,0.13361951958954368
trap,next_9_12,heldout_worker,token_position_increment,20,-0.05079161724991414,-0.08567386084873178,-0.020063742404249046,-0.10268809597877715,-0.007064186374852071
trap,next_9_12,heldout_worker,token_current_total_moe_increment,20,-0.0016890202184681319,-0.03700352928441947,0.03443130131569882,-0.04907333684322254,0.051211339315580064
trap,next_9_12,heldout_worker,history_increment,20,0.010350578359382846,-0.023185700820325342,0.04832179769267984,-0.03488399704807048,0.06449895677527302
trap,next_9_12,heldout_worker,total_moe_increment,20,0.008661558140914714,-0.04501379740759743,0.07147429760684658,-0.06442171216487876,0.10463251366532977
trap,next_9_12,heldout_worker,aligned_vs_shifted_aggregate_current,20,0.10552136629947746,0.05123576579603671,0.16756916235123526,,
trap,next_9_12,heldout_worker,aligned_vs_shifted_physical_aggregate_current,20,0.12576723162511794,0.07713358256459109,0.1732152214517945,,
trap,next_9_12,heldout_worker,aligned_vs_shifted_token_current,20,0.03834325922755786,-0.006226379024924494,0.08408465691326586,,
trap,next_9_12,heldout_worker,aligned_vs_shifted_physical_token_current,20,0.02946040164781357,-0.030946701492226485,0.09220661203581922,,
trap,next_9_12,heldout_worker,aligned_vs_shifted_token_history,20,0.10755340628163215,0.04496281995009029,0.17165479835208297,,
trap,next_9_12,heldout_worker,aligned_vs_shifted_physical_token_history,20,0.08732100296083925,0.021319580202735354,0.16225462035058194,,
loop,next_1_4,heldout_snapshot,action_increment,17,0.008032118912450214,-0.05396173652103302,0.05600284680236361,-0.0847164920233916,0.07132253199437406
loop,next_1_4,heldout_snapshot,aggregate_moe_over_physical,17,0.004970970722053456,-0.03952459199716444,0.04356344112494006,-0.05951721291544956,0.05875000904953947
loop,next_1_4,heldout_snapshot,token_current_moe_over_physical,17,0.003832628318486748,-0.04249933075993102,0.041672524372119484,-0.06321417317985109,0.05462323827552515
loop,next_1_4,heldout_snapshot,token_history_moe_over_physical,17,0.03285488943113915,0.0007251723029446709,0.07406442618397008,-0.0099988794669867,0.09374828475386376
loop,next_1_4,heldout_snapshot,aggregate_moe_increment,17,0.0022633565823004407,-0.01880805449495586,0.026949732191822316,-0.026869838641952304,0.038003032698886094
loop,next_1_4,heldout_snapshot,token_position_increment,17,-0.011066106399592667,-0.03324748725074973,0.007959884524437046,-0.043622764684399976,0.015693575065866196
loop,next_1_4,heldout_snapshot,token_current_total_moe_increment,17,-0.008802749817292226,-0.02231523774544164,0.0036817480680382576,-0.02770237718501386,0.008582192968736933
loop,next_1_4,heldout_snapshot,history_increment,17,0.00267451575296766,-0.011226807012360951,0.0182577445711767,-0.015619826230257036,0.025167425689096405
loop,next_1_4,heldout_snapshot,total_moe_increment,17,-0.006128234064324565,-0.025877621551785253,0.012572241596227217,-0.03403610623901313,0.020617579314030392
loop,next_1_4,heldout_snapshot,aligned_vs_shifted_aggregate_current,17,0.03777932277102385,0.0076616819846598285,0.06905544190454863,,
loop,next_1_4,heldout_snapshot,aligned_vs_shifted_physical_aggregate_current,17,0.06038629280809911,0.010444978692623867,0.11146702068223625,,
loop,next_1_4,heldout_snapshot,aligned_vs_shifted_token_current,17,0.006851863567903813,-0.002490263382181447,0.01570328385644347,,
loop,next_1_4,heldout_snapshot,aligned_vs_shifted_physical_token_current,17,0.05533988179525045,0.0073579647799274575,0.09797138252662739,,
loop,next_1_4,heldout_snapshot,aligned_vs_shifted_token_history,17,0.04116557543492024,0.011508748977682176,0.07486942160905669,,
loop,next_1_4,heldout_snapshot,aligned_vs_shifted_physical_token_history,17,0.15519511618302503,0.09968091392388488,0.2118312293995509,,
loop,next_1_4,heldout_worker,action_increment,17,-0.009421576207813547,-0.09535482654954831,0.04707231831571012,-0.1380021944235154,0.06028547593222511
loop,next_1_4,heldout_worker,aggregate_moe_over_physical,17,-0.00602074121635396,-0.05101904651095392,0.03331243207905266,-0.07409583585108981,0.047363183302415436
loop,next_1_4,heldout_worker,token_current_moe_over_physical,17,-0.014357494802784684,-0.05744258543801038,0.023542655025142276,-0.07763496660738496,0.0376014825496345
loop,next_1_4,heldout_worker,token_history_moe_over_physical,17,-0.010587289191348423,-0.06514744358375783,0.04249219869878707,-0.08821860949861406,0.0686749601540071
loop,next_1_4,heldout_worker,aggregate_moe_increment,17,-0.00504710087361427,-0.03069753083353771,0.01811700454185929,-0.04111107120087193,0.026797959498886265
loop,next_1_4,heldout_worker,token_position_increment,17,-0.011379780412420689,-0.03686581562991904,0.01269566804958684,-0.04780289579023642,0.020924797121932372
loop,next_1_4,heldout_worker,token_current_total_moe_increment,17,-0.016426881286034957,-0.050433742559207864,0.014909743278349178,-0.06658057046633994,0.0253922074920766
loop,next_1_4,heldout_worker,history_increment,17,-0.00808213134063734,-0.03315424514765152,0.019103677811101005,-0.04101955450224506,0.031565017519028425
loop,next_1_4,heldout_worker,total_moe_increment,17,-0.024509012626672298,-0.06823680935177585,0.02079251860146399,-0.08512128569315724,0.04129509285423934
loop,next_1_4,heldout_worker,aligned_vs_shifted_aggregate_current,17,0.06592129776995967,0.03716076902762187,0.09633232597586565,,
loop,next_1_4,heldout_worker,aligned_vs_shifted_physical_aggregate_current,17,0.061388972487836584,0.007988117003205016,0.11622232974762473,,
loop,next_1_4,heldout_worker,aligned_vs_shifted_token_current,17,-0.0007724152440787443,-0.02496064187187421,0.02349026706515228,,
loop,next_1_4,heldout_worker,aligned_vs_shifted_physical_token_current,17,0.056281384808739794,0.003920707907334709,0.1071654582419546,,
loop,next_1_4,heldout_worker,aligned_vs_shifted_token_history,17,0.0489404738209328,0.016708659262330526,0.08456585624428664,,
loop,next_1_4,heldout_worker,aligned_vs_shifted_physical_token_history,17,0.10500241380471528,0.038983949574293464,0.16797290252802985,,
loop,next_5_8,heldout_snapshot,action_increment,18,0.03101959620425676,-0.013823123268512557,0.07543728503575302,-0.03126889336156246,0.09272838015439183
loop,next_5_8,heldout_snapshot,aggregate_moe_over_physical,18,-0.08696895066511533,-0.18210033172743723,-0.01786383129522374,-0.23287367456994015,-0.0014529090949780036
loop,next_5_8,heldout_snapshot,token_current_moe_over_physical,18,-0.01169286538828083,-0.04105056941332062,0.016948409635710194,-0.0537845628357985,0.027578117069686686
loop,next_5_8,heldout_snapshot,token_history_moe_over_physical,18,-0.008153814528158783,-0.0433572177784518,0.027165980537215074,-0.0576024616265631,0.04247543582546807
loop,next_5_8,heldout_snapshot,aggregate_moe_increment,18,0.0008919483955261801,-0.034034791556317695,0.03510789011482116,-0.048734323301983476,0.049869512434427346
loop,next_5_8,heldout_snapshot,token_position_increment,18,-0.0048577244076545845,-0.035405134128277393,0.026505754941606823,-0.050252101107223425,0.03910147301065826
loop,next_5_8,heldout_snapshot,token_current_total_moe_increment,18,-0.003965776012128404,-0.030012412405936415,0.02849757717925734,-0.03793485150391698,0.0415939912540541
loop,next_5_8,heldout_snapshot,history_increment,18,0.004730078641960844,-0.009278868347486159,0.01972095013151268,-0.014486679306589536,0.026239533844998157
loop,next_5_8,heldout_snapshot,total_moe_increment,18,0.0007643026298324399,-0.031033871303468033,0.03646050433670425,-0.0436558779012205,0.05314148812999948
loop,next_5_8,heldout_snapshot,aligned_vs_shifted_aggregate_current,18,0.0007764137894031729,-0.039993572206963174,0.03937432844538731,,
loop,next_5_8,heldout_snapshot,aligned_vs_shifted_physical_aggregate_current,18,-0.04737984575430809,-0.12704914559458808,0.012378315712871065,,
loop,next_5_8,heldout_snapshot,aligned_vs_shifted_token_current,18,0.011605730370263289,-0.012397841363122787,0.03873252899886601,,
loop,next_5_8,heldout_snapshot,aligned_vs_shifted_physical_token_current,18,0.06608275527306362,0.023209846859526987,0.10821988693345512,,
loop,next_5_8,heldout_snapshot,aligned_vs_shifted_token_history,18,0.023924559057422697,-0.0019629148128205483,0.051024927808189034,,
loop,next_5_8,heldout_snapshot,aligned_vs_shifted_physical_token_history,18,0.12217618767570376,0.07194822333251781,0.17178726613680773,,
loop,next_5_8,heldout_worker,action_increment,18,0.008647861633351801,-0.05642575672522489,0.07578477915634359,-0.08126226961003212,0.10374821690992733
loop,next_5_8,heldout_worker,aggregate_moe_over_physical,18,-0.07442635253484162,-0.13394379901400988,-0.025309131259798293,-0.16480355535393626,-0.007150314300074002
loop,next_5_8,heldout_worker,token_current_moe_over_physical,18,-0.030250685297386084,-0.07568261993936864,0.011549727974265041,-0.09656102616237106,0.02708622699988307
loop,next_5_8,heldout_worker,token_history_moe_over_physical,18,-0.008433302985751548,-0.04649717264309402,0.029932691077301243,-0.06220801028432721,0.04584757452895875
loop,next_5_8,heldout_worker,aggregate_moe_increment,18,-0.0026687497701798654,-0.04781139905657004,0.041490230021102956,-0.06840763555168859,0.05941397110879506
loop,next_5_8,heldout_worker,token_position_increment,18,0.015241936604821439,-0.007087583463457517,0.036408142254741135,-0.017726838068714244,0.04348231141107325
loop,next_5_8,heldout_worker,token_current_total_moe_increment,18,0.012573186834641573,-0.03042865918470672,0.05350611617003441,-0.049872854573472306,0.07057604631771458
loop,next_5_8,heldout_worker,history_increment,18,-0.019801575715635043,-0.04305506508621373,0.003480798402051742,-0.05270869482391319,0.012567209238899662
loop,next_5_8,heldout_worker,total_moe_increment,18,-0.007228388880993469,-0.05077481377542152,0.037265480425813916,-0.06835464556780738,0.05730644306628383
loop,next_5_8,heldout_worker,aligned_vs_shifted_aggregate_current,18,-0.0026999537872427295,-0.04018456010778708,0.03437061686102364,,
loop,next_5_8,heldout_worker,aligned_vs_shifted_physical_aggregate_current,18,-0.03968418063144303,-0.0997425003183998,0.0090003191247171,,
loop,next_5_8,heldout_worker,aligned_vs_shifted_token_current,18,0.027880952053719314,-0.013857204225876973,0.06807560141399079,,
loop,next_5_8,heldout_worker,aligned_vs_shifted_physical_token_current,18,0.05137444951509783,-0.017880511142457773,0.10748177228239873,,
loop,next_5_8,heldout_worker,aligned_vs_shifted_token_history,18,0.02101314638258742,-0.026263369288272668,0.0669246487657472,,
loop,next_5_8,heldout_worker,aligned_vs_shifted_physical_token_history,18,0.15792677926769824,0.10255878191534325,0.21161224927009253,,
loop,next_9_12,heldout_snapshot,action_increment,20,0.06138107205338504,-0.06418542383500501,0.19033152164335473,-0.11164430716248068,0.2424159259398827
loop,next_9_12,heldout_snapshot,aggregate_moe_over_physical,20,0.05834454880954705,-0.0008729181307927579,0.12221974908462176,-0.021841230783594616,0.1472705027996923
loop,next_9_12,heldout_snapshot,token_current_moe_over_physical,20,0.04883171830822578,-0.027964089697420726,0.12507767512048765,-0.059245204474209306,0.15682215407466243
loop,next_9_12,heldout_snapshot,token_history_moe_over_physical,20,0.08791208985210601,0.0005547546741035222,0.18977531041562365,-0.027985529129785,0.2399851004370327
loop,next_9_12,heldout_snapshot,aggregate_moe_increment,20,0.05624625189356645,-0.004711193870333927,0.12731552792217157,-0.026991642015562478,0.15219423737334145
loop,next_9_12,heldout_snapshot,token_position_increment,20,-0.03487610168300131,-0.07321311433730582,0.001597411596020283,-0.09058778776593608,0.015296515237539207
loop,next_9_12,heldout_snapshot,token_current_total_moe_increment,20,0.021370150210565125,-0.04408614795824749,0.10328485030763081,-0.065175845328258,0.14704401733955166
loop,next_9_12,heldout_snapshot,history_increment,20,0.020880106091644913,-0.01710090308593508,0.06242620633799441,-0.028923170006925243,0.08081287060568007
loop,next_9_12,heldout_snapshot,total_moe_increment,20,0.042250256302210035,-0.040977455383743935,0.1325239916478961,-0.06918742796458272,0.17493361908056246
loop,next_9_12,heldout_snapshot,aligned_vs_shifted_aggregate_current,20,0.11795040871725189,0.06523913634473022,0.17494855352667657,,
loop,next_9_12,heldout_snapshot,aligned_vs_shifted_physical_aggregate_current,20,0.12335366063694209,0.0666122459763667,0.17633195480945085,,
loop,next_9_12,heldout_snapshot,aligned_vs_shifted_token_current,20,0.058440053024009876,0.008687415143869746,0.11773790404096307,,
loop,next_9_12,heldout_snapshot,aligned_vs_shifted_physical_token_current,20,0.09061677922787137,0.030898452716931434,0.1510302036537945,,
loop,next_9_12,heldout_snapshot,aligned_vs_shifted_token_history,20,0.14873027493049346,0.08692693420853977,0.21474412018338776,,
loop,next_9_12,heldout_snapshot,aligned_vs_shifted_physical_token_history,20,0.16711457162019708,0.0926135828241786,0.23954978223171206,,
loop,next_9_12,heldout_worker,action_increment,20,0.029775373224942038,-0.05374391268078964,0.12300439498498443,-0.08257682112725222,0.16498616506111222
loop,next_9_12,heldout_worker,aggregate_moe_over_physical,20,0.046128112925966816,-0.005443951412232576,0.10295200919119556,-0.02352407612446064,0.1260034403510506
loop,next_9_12,heldout_worker,token_current_moe_over_physical,20,0.0022436276918790772,-0.05860655696375206,0.06773623095809964,-0.08437167760411288,0.09659233718540654
loop,next_9_12,heldout_worker,token_history_moe_over_physical,20,0.07032856756844903,-0.0003487120014081074,0.1571264435759068,-0.022476793026083623,0.20069101904174577
loop,next_9_12,heldout_worker,aggregate_moe_increment,20,0.027607833328546737,-0.01009130249284582,0.06423060877084456,-0.024262625300151604,0.07940824760626528
loop,next_9_12,heldout_worker,token_position_increment,20,-0.034405409827933706,-0.06998187282359614,0.0020576327637107984,-0.08437478107122623,0.0159033060781395
loop,next_9_12,heldout_worker,token_current_total_moe_increment,20,-0.006797576499386971,-0.053756247711747855,0.039568689983582296,-0.07402553436126846,0.059222734264433544
loop,next_9_12,heldout_worker,history_increment,20,0.034860444136498865,-0.004619202672189623,0.07787433760209507,-0.017695877347374184,0.09676753288199874
loop,next_9_12,heldout_worker,total_moe_increment,20,0.02806286763711189,-0.027604453694216213,0.0859248640490886,-0.049070613241388554,0.11213014834796602
loop,next_9_12,heldout_worker,aligned_vs_shifted_aggregate_current,20,0.09190619981634156,0.05039968561713052,0.13745020571439784,,
loop,next_9_12,heldout_worker,aligned_vs_shifted_physical_aggregate_current,20,0.124703434864639,0.06362580135926088,0.18635130970153616,,
loop,next_9_12,heldout_worker,aligned_vs_shifted_token_current,20,0.053035588924795984,0.00011179583591301133,0.10855246319410809,,
loop,next_9_12,heldout_worker,aligned_vs_shifted_physical_token_current,20,0.0544633549866234,-0.0022967753500244014,0.1086741581369449,,
loop,next_9_12,heldout_worker,aligned_vs_shifted_token_history,20,0.15937872303386041,0.10109334428215792,0.2168823104067939,,
loop,next_9_12,heldout_worker,aligned_vs_shifted_physical_token_history,20,0.1632499957038242,0.10189636480352796,0.22772005034831405,,
static,next_1_4,heldout_snapshot,action_increment,7,0.0996099138956282,0.03762237762237764,0.17289377289377292,0.02417582417582425,0.20310142238713697
static,next_1_4,heldout_snapshot,aggregate_moe_over_physical,7,-0.059392987964416534,-0.17142857142857132,0.03788592360020927,-0.22438121402407107,0.059863945578231256
static,next_1_4,heldout_snapshot,token_current_moe_over_physical,7,0.018862090290661708,-0.03263403263403256,0.062114076399790594,-0.053146853146853065,0.07174254317111455
static,next_1_4,heldout_snapshot,token_history_moe_over_physical,7,0.09297607154750014,0.01825079682222546,0.17222943722943723,-0.0021312021312020297,0.20168165168165192
static,next_1_4,heldout_snapshot,aggregate_moe_increment,7,-0.04239807811236381,-0.09591902145473571,0.014718614718614718,-0.11499803767660909,0.03385899814471243
static,next_1_4,heldout_snapshot,token_position_increment,7,0.014093049807335532,-0.05800865800865794,0.08639455782312921,-0.08917748917748913,0.10913134484563056
static,next_1_4,heldout_snapshot,token_current_total_moe_increment,7,-0.028305028305028283,-0.07126207126207122,0.010989010989010997,-0.08498168498168503,0.021978021978021994
static,next_1_4,heldout_snapshot,history_increment,7,0.016010180295894565,-0.025281860996146772,0.05494505494505492,-0.041372912801484286,0.06593406593406594
static,next_1_4,heldout_snapshot,total_moe_increment,7,-0.012294848009133719,-0.06187146187146185,0.04251700680272108,-0.0795182198753627,0.06815803244374673
static,next_1_4,heldout_snapshot,aligned_vs_shifted_aggregate_current,7,-0.03568891426034287,-0.080821559392988,0.007881007881007826,,
static,next_1_4,heldout_snapshot,aligned_vs_shifted_physical_aggregate_current,7,-0.035807842950700115,-0.11732711732711741,0.041269841269841234,,
