task,suite,fold,failure,episodes,knn20_q10,knn20_q25,knn20_q50,knn20_q75,knn20_q90,norm_only_q10,norm_only_q25,norm_only_q50,norm_only_q75,norm_only_q90,c1_centroid_distance_q10,c1_centroid_distance_q25,c1_centroid_distance_q50,c1_centroid_distance_q75,c1_centroid_distance_q90,c4_centroid_distance_q10,c4_centroid_distance_q25,c4_centroid_distance_q50,c4_centroid_distance_q75,c4_centroid_distance_q90,c4_assigned_radius_q10,c4_assigned_radius_q25,c4_assigned_radius_q50,c4_assigned_radius_q75,c4_assigned_radius_q90,c8_centroid_distance_q10,c8_centroid_distance_q25,c8_centroid_distance_q50,c8_centroid_distance_q75,c8_centroid_distance_q90,c32_centroid_distance_q10,c32_centroid_distance_q25,c32_centroid_distance_q50,c32_centroid_distance_q75,c32_centroid_distance_q90,c32_union_radius_q10,c32_union_radius_q25,c32_union_radius_q50,c32_union_radius_q75,c32_union_radius_q90,raw_c4_over_knn20_q10,raw_c4_over_knn20_q25,raw_c4_over_knn20_q50,raw_c4_over_knn20_q75,raw_c4_over_knn20_q90,tau_c4_over_knn20,raw_c4_over_c32_centroid_distance_q10,raw_c4_over_c32_centroid_distance_q25,raw_c4_over_c32_centroid_distance_q50,raw_c4_over_c32_centroid_distance_q75,raw_c4_over_c32_centroid_distance_q90,tau_c4_over_c32_centroid_distance
libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,libero_goal_full_1,True,31,5.969596061460185,6.1090163172987015,6.317885972174618,6.620856815677202,7.095504135212484,2.610274912910501,2.6576970704700176,2.711953206084124,2.801279218451203,2.924439924332975,2.635808427246033,2.684745891090559,2.7391840212942014,2.8315031340846346,2.9570555348081107,4.165242870469984,4.265511691560621,4.389763900304764,4.574946382116645,4.858928460397168,3.695309960267369,3.784266429518248,3.8945003068077257,4.0587899146513005,4.310732540356484,4.276339954328973,4.376103386575217,4.503785305358293,4.7038450066893525,5.009136910052863,6.064776320484643,6.20138908139943,6.402180983430653,6.687554690494851,7.1398944472866,5.7106392048265775,5.852446248304441,5.970180692168687,6.238840062539677,6.595886204581473,1.1322261095046997,1.1409927010536194,1.1476107835769653,1.1510410904884338,1.1543207168579102,1.6517143603469229,1.0808391571044922,1.0862024426460266,1.0884449481964111,1.0910451412200928,1.0935600996017456,1.5882262512695196
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,libero_goal_full_1,False,781,0.5024839619219349,0.5714158345134567,0.6930268807982691,0.8212887947055146,0.9266559754235364,0.37016257266987246,0.4091519813491591,0.49090282724452344,0.6219659928875508,0.7161474816409709,0.4004752499762015,0.4390810582844548,0.5203829917327534,0.6548250052173722,0.7525168100071029,0.47092281058203744,0.5379681728334725,0.6322081776102156,0.7798098329679666,0.9096431558991895,0.4401471879742453,0.4899486261764257,0.5684564358368451,0.6931100397447938,0.8049129238387744,0.47342224233576785,0.5408721139951181,0.6426218203447285,0.7664918779879865,0.8758472339325842,0.6226776111593204,0.7193740929253286,0.885738623046998,1.022308914969517,1.1773117762595346,0.6500552626651219,0.7428753027648078,0.8643936406830648,0.9918309449611258,1.1042145013495965,1.403622031211853,1.451225757598877,1.5339175462722778,1.6330385208129883,1.7346656322479248,1.6517143603469229,1.0449799299240112,1.1066299676895142,1.1852632761001587,1.2656240463256836,1.33841073513031,1.5882262512695196
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,libero_goal_full_1,True,19,1.9926476784985743,2.3088690821654163,2.40497213666348,2.5298525348118197,2.8948183774839737,1.1260338241555563,1.198856597894157,1.2617350815581918,1.3462675560703459,1.4799604804143076,1.143337575880729,1.227487096157085,1.2861256114394088,1.3584877606855446,1.488723267832429,1.741521380920696,1.8883224734126174,1.9725116300882628,2.050861735502191,2.2634392620778194,1.531861615762126,1.670436202135917,1.735043131807856,1.8039608434823815,1.9909462766529284,1.7129499514496385,1.9075010493222004,1.9603283671563012,2.072304200903339,2.2805598647228815,2.1485049747990868,2.4287632124068446,2.5163058995777274,2.702929679095894,3.0094989974984356,1.8081427938550352,2.05359877173779,2.2373950123541744,2.3769781522174336,2.5754197755087436,1.2876625299453734,1.3263700604438782,1.3453375101089478,1.3799498677253723,1.4450539827346802,1.6517143603469229,1.185204815864563,1.2035956978797913,1.226847767829895,1.2594446539878845,1.288111925125122,1.5882262512695196
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,libero_goal_full_0,False,796,0.9841702518936177,1.0909799894705754,1.232866025234613,1.401294002558397,1.5842666601141597,0.7412964863693465,0.8295533926532404,0.9120104783704354,1.002119123918917,1.076787140617951,0.800924777303433,0.8932307155979691,0.9828274649278854,1.0753221551215324,1.1559053235882377,0.674793710022531,0.7480727933607093,0.8513439544761097,0.9882683413007225,1.1256640502399766,0.5999989732653392,0.6668268485980089,0.7477328037798331,0.8664667591633803,0.9851057793384145,0.8009161043553568,0.916207537978566,1.0559881643993794,1.2243284379172228,1.3903988741745752,0.9662633737009222,1.0427154782592645,1.1601018319320486,1.3251204169420356,1.4945887119665628,0.7169516056341714,0.7824013060058839,0.8545726487017286,0.920111951418759,0.969634618706488,1.2605738043785095,1.2980780005455017,1.3843314051628113,1.5352492332458496,1.7073902487754822,2.037871139109563,1.0343682765960693,1.0753584206104279,1.1617979407310486,1.3146371245384216,1.5033738613128662,1.64488644424875
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,libero_goal_full_0,True,4,2.136235526298503,2.20289079906364,2.4861157808536714,2.8237540829498737,2.988353332266118,1.1459888314595392,1.262317125561121,1.3620791716214846,1.4207042283376343,1.4629859416196314,1.2216020913082675,1.3408812216970236,1.4117614832275462,1.442027700446884,1.4882015510755078,1.432946346996939,1.5367233108778828,1.6362068979925475,1.7121747886362662,1.7736234988695074,1.4492508007775402,1.451933567851609,1.4609646051344585,1.5132246444100792,1.5937196150711361,1.734154339118825,1.8258168368635659,1.9552226752787503,2.0474339840508065,2.0721463284379174,1.9826942663008018,2.009729822448524,2.237664559838607,2.51457620119195,2.6297701844735415,1.5396098692076483,1.6233371583219673,1.8323041910510005,2.0906533586440847,2.2632684905136946,1.1904895067214967,1.192493975162506,1.2611054182052612,1.3781201243400574,1.4672504663467407,2.037871139109563,1.0799675226211547,1.0946437120437622,1.1222915053367615,1.197144478559494,1.2967899918556214,1.64488644424875
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,libero_goal_full_0,False,797,0.5539054239674814,0.6417277477103124,0.7896289423912985,0.9434842007538952,1.100663635969955,0.31875868633776194,0.37277752267674735,0.4350004467770607,0.5162252661526947,0.5953101290527979,0.3246837335667789,0.37167100073175247,0.43410639814723534,0.5089338998838812,0.5956309285466346,0.4808368820776662,0.5464331672285007,0.6326338394236117,0.7318670217420605,0.8067651437001196,0.5077609665076134,0.5778948859252495,0.6581789683068149,0.75747968650771,0.8371332179162783,0.5329433984050806,0.6030625699130372,0.7057062750333778,0.8268299354093747,0.9092864143181899,0.5481464819067513,0.6345397233785454,0.7963219481226033,0.9371697352363876,1.0696835025377471,0.5846314117471796,0.6882474585909698,0.8175104415120785,0.9340220669181749,1.0304022449692776,1.3467339277267456,1.442016363143921,1.6295851469039917,1.8231747150421143,2.0596633911132813,2.037871139109563,1.1169394731521607,1.1752012968063354,1.2911837100982666,1.4700663089752197,1.7345448732376099,1.64488644424875
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,libero_goal_full_0,True,3,3.9877212505102926,4.136600187914225,4.3847317502541125,4.623222490539818,4.766316934711241,2.1686949209252315,2.214855804152021,2.2917906095300036,2.365186368058282,2.4092238231752496,2.2211685183518064,2.2715181088400804,2.3554340929872035,2.431348380507279,2.476896953019324,2.54870575639738,2.63105052900177,2.7682918166757537,2.8833597148763848,2.952400453796763,2.313853640182046,2.3886106890929675,2.5132057706111697,2.6176705866792047,2.6803494763200257,2.834387846858875,2.9225312308302964,3.069436870782665,3.2118553747338794,3.297306477104608,3.486104350778477,3.5976545881366007,3.7835716504001398,3.976777402371628,4.09270085355452,3.063350159122184,3.161372883901305,3.324744091866506,3.494520194293079,3.5963858557490225,1.262795376777649,1.2717243432998657,1.286605954170227,1.2967815399169922,1.3028868913650513,2.037871139109563,1.1866707801818848,1.192542850971222,1.2023296356201172,1.2029144763946533,1.203265380859375,1.64488644424875
libero_goal/turn_on_the_stove,libero_goal,libero_goal_full_1,False,800,0.31959051878737965,0.3450501650716679,0.38638256051875536,0.43309057203004225,0.4761212433952647,0.12827103830502995,0.15627174154558665,0.19999570634252803,0.2551155901918065,0.2985066816260832,0.14377476821595161,0.17489345290726624,0.22220732429812615,0.27744629539113813,0.3182608255896546,0.2573478626719272,0.31936970498792355,0.38928957582779933,0.47595358261021037,0.5390917653015924,0.2573478507681275,0.3171300270805709,0.3825168990884692,0.46210007303787487,0.5315603015871632,0.22402070637887084,0.26485958876405213,0.32629248586949655,0.389269859851863,0.44877763491750866,0.29542437677220534,0.35324809386562006,0.4356818312704137,0.5124767365594274,0.5938969724648788,0.32494369449946187,0.39189800612913195,0.4658249513216607,0.5382499090373487,0.6048229615612388,1.2338188409805297,1.4510562419891357,1.6739330291748047,1.8726309537887573,2.0309215545654298,1.6517143603469229,1.0869539022445678,1.2472789287567139,1.4144238233566284,1.6684527397155762,1.873930239677429,1.5882262512695196
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,libero_long_full_2,False,790,0.38335195400486016,0.40568981514572594,0.43665826373366534,0.4728287336389162,0.5096081158037432,0.3365120079830596,0.36799426283071224,0.40200923150392587,0.46019356998774696,0.5161941392085299,0.3506137112318644,0.38456358297516957,0.4237128964687526,0.4809022704882078,0.5422475516741777,0.3907260884167216,0.4209368723168828,0.4587002558594574,0.5125711948815128,0.5711105468610571,0.406162468102087,0.43546695833890475,0.47555756685132333,0.5262388939060867,0.5887817672075929,0.3678330628879504,0.39213812978478846,0.42467277692216143,0.46532687742758894,0.5138112420368367,0.38542663916438114,0.41221334327921483,0.44925593919549633,0.4866064032450499,0.5335639500260667,0.5176583294872168,0.553501184557692,0.5962059561907692,0.6456655566058265,0.7058362797126939,1.408268666267395,1.4939880967140198,1.6080034375190735,1.7252002656459808,1.83171888589859,1.51652375201313,1.122564697265625,1.20455801486969,1.310211181640625,1.4240505695343018,1.551533889770508,1.2700657128786115
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,libero_long_full_2,True,10,1.2632285544055977,1.5674422105106336,1.7057683750443347,1.946083483186527,2.0350762396704636,1.229111408817073,1.3385048612939034,1.3994982650552132,1.502166574779416,1.5266022801133727,1.2366768692149641,1.3485391310622319,1.4114490309573546,1.515756632341048,1.5422729136720457,1.4113431242435355,1.642716888346632,1.7568835441970037,1.9203546581996709,1.995364319855148,1.0691416241388765,1.1428946449931083,1.2223242714975453,1.3360567074254024,1.388243570150344,1.255451956949671,1.4438357660039547,1.5399749018603108,1.6941109961582859,1.7789710319699452,1.164784480715774,1.2536930009293354,1.389245260079993,1.6110853649238708,1.693937950887402,0.7213123942895449,0.7605317036656147,0.8547903901140252,0.9575835716077599,0.9834202925266144,1.4814921259880065,1.5020924508571625,1.5623606443405151,1.601466327905655,1.6943772196769715,1.51652375201313,1.4943913578987122,1.5112437903881073,1.5528624653816223,1.6183920204639435,1.663796615600586,1.2700657128786115
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,libero_long_full_2,False,795,0.36672003642487533,0.39661307587576616,0.4412746996344103,0.499889017189003,0.5929143357252024,0.3441093899166729,0.3732500280463461,0.4096584631649985,0.44975015834726917,0.5036449162341855,0.35884693462748585,0.3900015770876139,0.42920805554206093,0.47134254985954455,0.5406908161705242,0.3954005409229112,0.43474291965331613,0.48406423094520357,0.5436727716539521,0.6469351460362065,0.4146746354906744,0.4532981622186715,0.5021977276970775,0.5616859621137096,0.6713937760713786,0.3630934976553528,0.3954510993766583,0.4364301684520758,0.4963069687103797,0.5917875548381902,0.3799492986711121,0.4107527823397411,0.4532567953792863,0.5241322767894859,0.63213336067077,0.4859273021606166,0.5215218805915951,0.5760496202162049,0.647709556756437,0.7496150880495038,1.445413064956665,1.550184726715088,1.6631934642791748,1.7781119346618652,1.8717426776885986,1.51652375201313,1.1789204597473144,1.2460323572158813,1.340051293373108,1.433720588684082,1.5296145915985107,1.2700657128786115
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,libero_long_full_2,True,5,1.9939446474268165,2.1268357759496173,2.2130030949087725,2.3570885245772564,2.409317426032886,1.5125605986596247,1.5801474648503984,1.5912605402970337,1.6510563105151754,1.6811918365707765,1.52740458530633,1.595945152357737,1.6085263107509151,1.669145414979439,1.6997376640671213,1.9859052427663324,2.084555466501394,2.1362820716666073,2.2308173549615966,2.2715689035846283,1.381662599111126,1.4502968930927596,1.4862849049651707,1.5520563008722783,1.5804085781605006,1.7752916915427,1.8614545339279063,1.9219443105026974,2.0084946415611005,2.0438166241879983,1.6567476761461633,1.7795241225404035,1.85009550931087,1.9786337326110206,2.0270737059879287,0.9618293839607007,1.0331075558980485,1.0740780523727882,1.1487011445026405,1.176823116985236,1.4298969745635985,1.4352823495864868,1.4639484882354736,1.4863760471343994,1.5115267276763915,1.51652375201313,1.4233907222747804,1.431939959526062,1.4665288925170898,1.4877698421478271,1.5241981744766235,1.2700657128786115
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,libero_long_full_3,False,793,0.37902687284066494,0.4043857544872088,0.4443350284037871,0.4907452720521859,0.5620589637584169,0.25978322891298533,0.30193659279210117,0.3375096341032026,0.39386308880978205,0.4604732800260235,0.25995097444204857,0.3019462462267239,0.33652313683497465,0.3949816591013124,0.46019775592213624,0.2917003702648818,0.3092144738091312,0.3385152428208088,0.375290140760617,0.4356467742983206,0.43027439179889865,0.4565078279883719,0.49518838286627903,0.5474827977607789,0.5988544549571896,0.4317124535708164,0.4607217518770592,0.49786300070581463,0.5374396069289383,0.5933822059498234,0.43729682794546176,0.4644189520857901,0.5095384168071704,0.5669847492536246,0.636074932753126,0.6978919990278439,0.7375180756646015,0.8002892106336242,0.8796795162189393,0.9467890717127523,1.4687763690948485,1.5454856157302856,1.6428569555282593,1.729575514793396,1.8068477869033814,2.1374613418412967,1.2137866735458374,1.2700247764587402,1.3398995399475098,1.4384527206420898,1.5590052604675293,2.031690089370121
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,libero_long_full_3,True,7,0.7754868289907032,0.8734652086184143,1.0636982213508812,1.2020992891470064,1.4876749950549173,0.7337924816680126,0.7592791431831043,1.0137606619360975,1.0803768168421024,1.2185394984008142,0.7339971215076085,0.7593128709128658,1.0133657679808192,1.0801824227982704,1.218384724828942,0.6307271482608544,0.732714576244085,1.018381727602972,1.1377495290490538,1.3438091411953412,0.7091274906767028,0.9063844982018368,1.0951915416862124,1.1391292682674106,1.343809080118438,0.7262732551672322,0.7683054392063208,0.7908841050781047,1.0366872394017954,1.312923343304994,0.7153629463227005,0.7703675340132738,0.8285978803427966,1.1085882704558818,1.4540527408786277,0.7962812564711315,0.8366186137727138,0.8943885973516288,1.179866783874506,1.4148993505231722,1.5438722610473632,1.7134497165679932,1.80585777759552,2.162439703941345,2.2261693477630615,2.1374613418412967,1.4158562660217284,1.571872055530548,1.8947073221206665,2.749776005744934,3.034318017959595,2.031690089370121
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,libero_long_full_1,False,511,0.45490399218459293,0.5095881457437667,0.6218873214171001,0.7646739176546021,0.886078927369318,0.33616416621156986,0.3730298034809425,0.4438883776864567,0.52497615733141,0.6214230007406909,0.33710654836332127,0.37265106767945066,0.43635834416524794,0.5191662155821801,0.615586830746625,0.47533818854374216,0.5323521633938941,0.6027793671382824,0.6866897514684915,0.7517693953732708,0.6057156476017345,0.6827963677719349,0.7832818770602116,0.8889842871221829,0.9669996048935554,0.4136390072784844,0.4634070975296698,0.5568123224070698,0.647421579100709,0.7420030167321685,0.5729755290080644,0.6541576469245409,0.7743813254574591,0.9115616461189167,1.0594569523905575,0.5902310344515533,0.6602444051292725,0.7391774431463399,0.8266583542980734,0.9093067043428685,1.555163860321045,1.703423023223877,1.8429006338119507,1.9724633693695068,2.0788934230804443,1.9016600467615392,1.3043569326400757,1.4086396098136902,1.4867770671844482,1.567774772644043,1.6528706550598145,1.8950168749322482
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,libero_long_full_1,True,289,0.8311853650199931,1.0899546323377012,1.688606450377377,2.114110276266398,2.330308725548066,0.4776723209995683,0.6425036515438999,1.1405188437670661,1.3197343967376491,1.413758584703839,0.4805014940977839,0.6474787247068907,1.1435203663541895,1.3253271355943779,1.4201667585024642,0.7237272122405709,0.8883263788498208,1.4711339803392087,1.729774225258724,1.8687123961854752,0.897933895711332,1.0268079558869496,1.3815103721719293,1.5961321055155833,1.7243358821829482,0.6678100772731997,0.8841401241086291,1.4750555478382066,1.7314443175521061,1.875734701858324,0.9747181054419808,1.2381464962132935,1.6785086406839715,1.9564221218177762,2.161004602748363,0.8655526999266988,1.0550396821805743,1.5552727075283024,1.9789609784349746,2.1763034940227866,1.4654970169067383,1.5051828622817993,1.5392400026321411,1.6004860401153564,1.7329517126083371,1.9016600467615392,1.2437841892242432,1.3314911127090454,1.6001428365707397,1.6819337606430054,1.7392250776290894,1.8950168749322482
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,libero_long_full_1,False,744,0.350222865762384,0.3813903118890426,0.4208476256216388,0.46480184373549305,0.5129508858390593,0.21625126528047153,0.2444567156825661,0.2947745840492547,0.355004702465422,0.4002107106727016,0.22020339715921267,0.2544818472343885,0.31060307199573317,0.37277703835734016,0.420007289466434,0.2802543743071357,0.30823303046853484,0.3476095547063339,0.3915441327612358,0.44431313780725445,0.3549170363806896,0.3894208393484532,0.4413634578615538,0.49572101303589244,0.5676442321391745,0.2842885720951318,0.30903963125004524,0.3450342513700343,0.3857137376459245,0.44100422446312176,0.42245418011261227,0.46040886796788494,0.5095721947255758,0.5673761979057993,0.6439576449316171,0.45406764126313315,0.4910429467978245,0.5342149081925378,0.5880819836339285,0.6697125473969032,1.3912403464317322,1.4728941023349762,1.5668476223945618,1.6837763786315918,1.7925906658172608,1.9016600467615392,1.1310807108879088,1.1986962258815765,1.286814033985138,1.364193171262741,1.4902354955673218,1.8950168749322482
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,libero_long_full_1,True,56,0.9013679386500242,1.1223756025487341,1.6696923289500956,2.1853972003679836,2.4395802854902264,0.7235899972890218,1.0377110573497494,1.253292270314295,1.415413268808083,1.5184083697350284,0.7180035030058562,1.0375913059756847,1.2560568946313735,1.4205311655964263,1.5242469317424547,0.7764091537222044,1.1560004306092286,1.5303655034842316,1.773522969235469,1.9376324102663207,0.9091332692181511,1.0723642529873443,1.4121296477547987,1.6365007881931408,1.7879311193761882,0.7914973801307906,1.0915963602524024,1.4969683111995669,1.756696849013279,1.9249157955282266,1.0197362274614648,1.1532380031264748,1.5207080194352356,2.0240138574642703,2.283105833016529,0.8315385102666896,0.9601977717799517,1.530288827000172,2.113362872501199,2.304719781363402,1.4919792413711548,1.5453535318374634,1.671541154384613,1.745809644460678,1.8904119729995728,1.9016600467615392,1.401081383228302,1.5473062098026276,1.6847904324531555,1.910768985748291,2.0638595819473267,1.8950168749322482
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,libero_long_full_0,False,777,0.36812710379673436,0.40548637924206743,0.4585282991598956,0.5280971777301624,0.6205195538183027,0.3063030766923276,0.35863643467708634,0.41699886306195777,0.4715281400714105,0.5271934097420242,0.30984054509589887,0.3616407765019994,0.4202381085178761,0.475482887869646,0.531073654150694,0.27524482781141846,0.31651939587094435,0.35473631535466055,0.4063622963472126,0.4774979385194042,0.455864757931178,0.5127155358329563,0.5728125398077782,0.6406378142971971,0.7404411672720259,0.42363944304111384,0.47896890338893083,0.5532957780084145,0.661918432398108,0.7777495815945742,0.4255739445730158,0.46690340892111665,0.5385374466457874,0.6227809488663463,0.7247136919414505,0.5150099444304643,0.5595943996031925,0.6394294243624485,0.7276721232546943,0.8276310558114796,1.5779478073120117,1.662788987159729,1.7519601583480835,1.8314006328582764,1.9213749170303345,2.277158203746526,1.30077383518219,1.3915117979049683,1.4726539850234985,1.562603235244751,1.665250015258789,2.2395184828153223
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,libero_long_full_0,True,23,0.5999171519542327,1.0792116485810863,1.5679036858872364,1.6653181484290474,1.6952815065659672,0.4437233436907314,0.6439600778323499,1.281056488126651,1.3143667546094533,1.3255654568761754,0.44730315395306214,0.6473944167667146,1.2809965971825656,1.3143463987240813,1.3255694870802741,0.4027512771863364,0.6845024890613187,1.4227286617955848,1.4682959471927133,1.4863134283152573,0.6757893430301047,1.061436612201558,1.4227286626773041,1.468296011155914,1.486313434493544,0.6927061587919587,1.1095734366226417,1.5633712340260741,1.6468689246898758,1.6728997364773606,0.7123831325544724,1.137901765547797,1.3696082755685928,1.4475070831965486,1.4809025632733501,0.7650789275530544,1.2256330543947254,1.5894203575243362,1.6698470904419527,1.7034245011178393,1.4354535818099976,1.618013322353363,2.0017755031585693,2.0336856842041016,2.0661980152130126,2.277158203746526,1.2114524841308594,1.3650434613227844,2.2618253231048584,2.325993776321411,2.421336269378662,2.2395184828153223
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,libero_long_full_1,False,790,0.34220100128842706,0.3663630161435184,0.39582617203834497,0.4414252785026611,0.49311651174432175,0.2252306400652958,0.2534965012118087,0.2849886533146755,0.32642822231415314,0.3759039558646358,0.23616612551245553,0.26423065314826066,0.30161471689260627,0.34473464090437067,0.3949089964643218,0.2770593188432521,0.2981070689833307,0.32469282284171624,0.36046924104613565,0.4040635782160935,0.35562912322069723,0.38318155697922945,0.41641264692167973,0.4647053345483848,0.5195903852118612,0.2830929430376332,0.30075475842854016,0.3289347176481564,0.36582167330700144,0.40491906549871076,0.4222963616758316,0.45802050718705734,0.5003130702291289,0.5530176642509007,0.6107340512489442,0.4572542204736523,0.505294016338923,0.5549362913224075,0.6151207857478983,0.6820739029709602,1.4001757502555847,1.467541128396988,1.558595895767212,1.6576258540153503,1.743716323375702,1.9016600467615392,1.1165810227394104,1.1683045029640198,1.228234350681305,1.3137580454349518,1.4106707334518434,1.8950168749322482
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,libero_long_full_1,True,10,1.0309244252075969,1.091917392795717,1.3062662644220806,1.7462013218801096,2.698570682284552,0.5951249474902252,0.9105997215257624,1.110988094202645,1.3137739473977297,1.5630586891207878,0.6149684513128987,0.9083075118738977,1.111573540164033,1.3166756221286597,1.5708395293062158,0.8323141058494337,0.9540721094542882,1.2935095856762902,1.5945421809975002,2.0553794699210592,0.9541711624263052,1.0387042462861469,1.2297687541002256,1.4713480411771007,1.896581177452141,0.7764526543377579,0.862650790509218,1.2542022330592923,1.5578930585793223,2.0597541621438222,1.0641537909187289,1.0784349930866677,1.298462036460241,1.546901018414315,2.550170585228146,0.8751348775598852,0.8843378686551496,1.225345748531714,1.6069439856836465,2.475149928056252,1.4484978675842286,1.5376107096672058,1.7001262307167053,1.7975262999534607,1.8997577667236327,1.9016600467615392,1.3832287073135376,1.4603880047798157,1.7324354648590088,2.004708915948868,2.0905584573745726,1.8950168749322482
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_long,libero_long_full_0,False,763,0.35954327611536585,0.3958367586326382,0.44766059792024665,0.507148351038816,0.5885697651703194,0.3633594444002298,0.40739459621535135,0.45434161551942887,0.5064794304863663,0.5543280583529411,0.36187179284893595,0.4056168898498629,0.45263324901664503,0.5046782019834694,0.552984894092532,0.285369654986221,0.3215843496139109,0.3639365792785221,0.4163912526649798,0.4612132365250206,0.3906808270945378,0.4298335794186049,0.47277661966189594,0.5282850480053931,0.5912145545559245,0.3860043815011822,0.4437231174146844,0.5235643066634709,0.6287524458543654,0.7323528466712009,0.39598936713664123,0.4302413535449887,0.48082133457822424,0.5542662560352377,0.6699601832693229,0.4456387538964373,0.4856622743411875,0.5240000295763169,0.5714736545321342,0.6328429483030226,1.5603554487228393,1.6799180507659912,1.8240035772323608,1.9959210753440857,2.1648377895355226,2.277158203746526,1.3322671175003051,1.4469086527824402,1.6387429237365723,1.8481019735336304,2.0466347217559817,2.2395184828153223
