method,clusters,variant,calibration,alpha,threshold,units,rank,exceedances
c4_union_radius,4,union_radius,task_init,0.1,1.4995139837265015,69,63,6
c8_centroid_distance,8,centroid_distance,episode,0.02,5.0671539306640625,518,509,9
c8_centroid_distance,8,centroid_distance,episode,0.03,4.533581256866455,518,504,14
c8_centroid_distance,8,centroid_distance,episode,0.05,4.174392223358154,518,494,24
c8_centroid_distance,8,centroid_distance,episode,0.1,3.783949375152588,518,468,50
c8_centroid_distance,8,centroid_distance,task_init,0.02,9.291738510131836,69,69,0
c8_centroid_distance,8,centroid_distance,task_init,0.03,7.602394104003906,69,68,1
c8_centroid_distance,8,centroid_distance,task_init,0.05,5.683736324310303,69,67,2
c8_centroid_distance,8,centroid_distance,task_init,0.1,4.683445453643799,69,63,6
c8_assigned_radius,8,assigned_radius,episode,0.02,1.6370630264282227,518,509,9
c8_assigned_radius,8,assigned_radius,episode,0.03,1.573388934135437,518,504,14
c8_assigned_radius,8,assigned_radius,episode,0.05,1.5147701501846313,518,494,24
c8_assigned_radius,8,assigned_radius,episode,0.1,1.398642659187317,518,468,50
c8_assigned_radius,8,assigned_radius,task_init,0.02,1.8987969160079956,69,69,0
c8_assigned_radius,8,assigned_radius,task_init,0.03,1.8655999898910522,69,68,1
c8_assigned_radius,8,assigned_radius,task_init,0.05,1.824771761894226,69,67,2
c8_assigned_radius,8,assigned_radius,task_init,0.1,1.7721638679504395,69,63,6
c8_union_radius,8,union_radius,episode,0.02,1.4998351335525513,518,509,9
c8_union_radius,8,union_radius,episode,0.03,1.4195966720581055,518,504,14
c8_union_radius,8,union_radius,episode,0.05,1.366998314857483,518,494,24
c8_union_radius,8,union_radius,episode,0.1,1.2967650890350342,518,468,50
c8_union_radius,8,union_radius,task_init,0.02,1.824771761894226,69,69,0
c8_union_radius,8,union_radius,task_init,0.03,1.7721638679504395,69,68,1
c8_union_radius,8,union_radius,task_init,0.05,1.6791253089904785,69,67,2
c8_union_radius,8,union_radius,task_init,0.1,1.4876831769943237,69,63,6
c16_centroid_distance,16,centroid_distance,episode,0.02,4.390628337860107,518,509,9
c16_centroid_distance,16,centroid_distance,episode,0.03,3.9610719680786133,518,504,14
c16_centroid_distance,16,centroid_distance,episode,0.05,3.5566763877868652,518,494,24
c16_centroid_distance,16,centroid_distance,episode,0.1,3.150068998336792,518,468,50
c16_centroid_distance,16,centroid_distance,task_init,0.02,7.3975019454956055,69,69,0
c16_centroid_distance,16,centroid_distance,task_init,0.03,5.919147968292236,69,68,1
c16_centroid_distance,16,centroid_distance,task_init,0.05,5.917626857757568,69,67,2
c16_centroid_distance,16,centroid_distance,task_init,0.1,4.482190132141113,69,63,6
c16_assigned_radius,16,assigned_radius,episode,0.02,1.6209062337875366,518,509,9
c16_assigned_radius,16,assigned_radius,episode,0.03,1.5649116039276123,518,504,14
c16_assigned_radius,16,assigned_radius,episode,0.05,1.4818555116653442,518,494,24
c16_assigned_radius,16,assigned_radius,episode,0.1,1.3891775608062744,518,468,50
c16_assigned_radius,16,assigned_radius,task_init,0.02,1.951534390449524,69,69,0
c16_assigned_radius,16,assigned_radius,task_init,0.03,1.9387747049331665,69,68,1
c16_assigned_radius,16,assigned_radius,task_init,0.05,1.8812578916549683,69,67,2
c16_assigned_radius,16,assigned_radius,task_init,0.1,1.6695568561553955,69,63,6
c16_union_radius,16,union_radius,episode,0.02,1.4812158346176147,518,509,9
c16_union_radius,16,union_radius,episode,0.03,1.4462884664535522,518,504,14
c16_union_radius,16,union_radius,episode,0.05,1.3855507373809814,518,494,24
c16_union_radius,16,union_radius,episode,0.1,1.3239365816116333,518,468,50
c16_union_radius,16,union_radius,task_init,0.02,1.8794275522232056,69,69,0
c16_union_radius,16,union_radius,task_init,0.03,1.7249970436096191,69,68,1
c16_union_radius,16,union_radius,task_init,0.05,1.7095880508422852,69,67,2
c16_union_radius,16,union_radius,task_init,0.1,1.513647437095642,69,63,6
c32_centroid_distance,32,centroid_distance,episode,0.02,3.8845207691192627,518,509,9
c32_centroid_distance,32,centroid_distance,episode,0.03,3.6084492206573486,518,504,14
c32_centroid_distance,32,centroid_distance,episode,0.05,3.106898784637451,518,494,24
c32_centroid_distance,32,centroid_distance,episode,0.1,2.7802159786224365,518,468,50
c32_centroid_distance,32,centroid_distance,task_init,0.02,6.2025980949401855,69,69,0
c32_centroid_distance,32,centroid_distance,task_init,0.03,6.00059175491333,69,68,1
c32_centroid_distance,32,centroid_distance,task_init,0.05,4.388052463531494,69,67,2
c32_centroid_distance,32,centroid_distance,task_init,0.1,3.829387664794922,69,63,6
c32_assigned_radius,32,assigned_radius,episode,0.02,1.6949913501739502,518,509,9
c32_assigned_radius,32,assigned_radius,episode,0.03,1.6097981929779053,518,504,14
c32_assigned_radius,32,assigned_radius,episode,0.05,1.5174685716629028,518,494,24
c32_assigned_radius,32,assigned_radius,episode,0.1,1.3711974620819092,518,468,50
c32_assigned_radius,32,assigned_radius,task_init,0.02,3.2661778926849365,69,69,0
c32_assigned_radius,32,assigned_radius,task_init,0.03,3.1598048210144043,69,68,1
c32_assigned_radius,32,assigned_radius,task_init,0.05,2.0164873600006104,69,67,2
c32_assigned_radius,32,assigned_radius,task_init,0.1,1.7273755073547363,69,63,6
c32_union_radius,32,union_radius,episode,0.02,1.5074412822723389,518,509,9
c32_union_radius,32,union_radius,episode,0.03,1.4361523389816284,518,504,14
c32_union_radius,32,union_radius,episode,0.05,1.3730252981185913,518,494,24
c32_union_radius,32,union_radius,episode,0.1,1.2971348762512207,518,468,50
c32_union_radius,32,union_radius,task_init,0.02,3.2661778926849365,69,69,0
c32_union_radius,32,union_radius,task_init,0.03,2.741604804992676,69,68,1
c32_union_radius,32,union_radius,task_init,0.05,1.9669160842895508,69,67,2
c32_union_radius,32,union_radius,task_init,0.1,1.5649689435958862,69,63,6
c64_centroid_distance,64,centroid_distance,episode,0.02,3.3700950145721436,518,509,9
c64_centroid_distance,64,centroid_distance,episode,0.03,3.1564621925354004,518,504,14
c64_centroid_distance,64,centroid_distance,episode,0.05,2.7903196811676025,518,494,24
c64_centroid_distance,64,centroid_distance,episode,0.1,2.409083366394043,518,468,50
c64_centroid_distance,64,centroid_distance,task_init,0.02,5.216874599456787,69,69,0
c64_centroid_distance,64,centroid_distance,task_init,0.03,4.017561435699463,69,68,1
c64_centroid_distance,64,centroid_distance,task_init,0.05,4.010446071624756,69,67,2
c64_centroid_distance,64,centroid_distance,task_init,0.1,3.3700950145721436,69,63,6
c64_assigned_radius,64,assigned_radius,episode,0.02,1.8535465002059937,518,509,9
c64_assigned_radius,64,assigned_radius,episode,0.03,1.7196162939071655,518,504,14
c64_assigned_radius,64,assigned_radius,episode,0.05,1.5632612705230713,518,494,24
c64_assigned_radius,64,assigned_radius,episode,0.1,1.410486102104187,518,468,50
c64_assigned_radius,64,assigned_radius,task_init,0.02,3.063467502593994,69,69,0
c64_assigned_radius,64,assigned_radius,task_init,0.03,2.359203577041626,69,68,1
c64_assigned_radius,64,assigned_radius,task_init,0.05,2.0159313678741455,69,67,2
c64_assigned_radius,64,assigned_radius,task_init,0.1,1.7640923261642456,69,63,6
c64_union_radius,64,union_radius,episode,0.02,1.7137856483459473,518,509,9
c64_union_radius,64,union_radius,episode,0.03,1.5774513483047485,518,504,14
c64_union_radius,64,union_radius,episode,0.05,1.469987392425537,518,494,24
c64_union_radius,64,union_radius,episode,0.1,1.317638874053955,518,468,50
c64_union_radius,64,union_radius,task_init,0.02,3.063467502593994,69,69,0
c64_union_radius,64,union_radius,task_init,0.03,2.359203577041626,69,68,1
c64_union_radius,64,union_radius,task_init,0.05,1.9097959995269775,69,67,2
c64_union_radius,64,union_radius,task_init,0.1,1.706186056137085,69,63,6
