method,clusters,variant,calibration,alpha,threshold,units,rank,exceedances
c1_assigned_radius,1,assigned_radius,task_init,0.1,1.3665937185287476,70,64,6
c1_union_radius,1,union_radius,episode,0.02,1.4684640169143677,542,533,9
c1_union_radius,1,union_radius,episode,0.03,1.3918958902359009,542,527,15
c1_union_radius,1,union_radius,episode,0.05,1.3598861694335938,542,516,26
c1_union_radius,1,union_radius,episode,0.1,1.2035211324691772,542,489,53
c1_union_radius,1,union_radius,task_init,0.02,1.6095341444015503,70,70,0
c1_union_radius,1,union_radius,task_init,0.03,1.5433826446533203,70,69,1
c1_union_radius,1,union_radius,task_init,0.05,1.4764825105667114,70,68,2
c1_union_radius,1,union_radius,task_init,0.1,1.3665937185287476,70,64,6
c2_centroid_distance,2,centroid_distance,episode,0.02,4.662280559539795,542,533,9
c2_centroid_distance,2,centroid_distance,episode,0.03,4.461573600769043,542,527,15
c2_centroid_distance,2,centroid_distance,episode,0.05,4.252384662628174,542,516,26
c2_centroid_distance,2,centroid_distance,episode,0.1,3.8376388549804688,542,489,53
c2_centroid_distance,2,centroid_distance,task_init,0.02,5.353031158447266,70,70,0
c2_centroid_distance,2,centroid_distance,task_init,0.03,4.98105001449585,70,69,1
c2_centroid_distance,2,centroid_distance,task_init,0.05,4.75779914855957,70,68,2
c2_centroid_distance,2,centroid_distance,task_init,0.1,4.468059539794922,70,64,6
c2_assigned_radius,2,assigned_radius,episode,0.02,1.445268988609314,542,533,9
c2_assigned_radius,2,assigned_radius,episode,0.03,1.400439977645874,542,527,15
c2_assigned_radius,2,assigned_radius,episode,0.05,1.2995388507843018,542,516,26
c2_assigned_radius,2,assigned_radius,episode,0.1,1.181950569152832,542,489,53
c2_assigned_radius,2,assigned_radius,task_init,0.02,1.7558656930923462,70,70,0
c2_assigned_radius,2,assigned_radius,task_init,0.03,1.6489373445510864,70,69,1
c2_assigned_radius,2,assigned_radius,task_init,0.05,1.5953657627105713,70,68,2
c2_assigned_radius,2,assigned_radius,task_init,0.1,1.3895009756088257,70,64,6
c2_union_radius,2,union_radius,episode,0.02,1.445268988609314,542,533,9
c2_union_radius,2,union_radius,episode,0.03,1.3895009756088257,542,527,15
c2_union_radius,2,union_radius,episode,0.05,1.2995388507843018,542,516,26
c2_union_radius,2,union_radius,episode,0.1,1.1790902614593506,542,489,53
c2_union_radius,2,union_radius,task_init,0.02,1.7558656930923462,70,70,0
c2_union_radius,2,union_radius,task_init,0.03,1.6489373445510864,70,69,1
c2_union_radius,2,union_radius,task_init,0.05,1.5953657627105713,70,68,2
c2_union_radius,2,union_radius,task_init,0.1,1.360719919204712,70,64,6
c4_centroid_distance,4,centroid_distance,episode,0.02,3.6138241291046143,542,533,9
c4_centroid_distance,4,centroid_distance,episode,0.03,3.4153597354888916,542,527,15
c4_centroid_distance,4,centroid_distance,episode,0.05,3.1564648151397705,542,516,26
c4_centroid_distance,4,centroid_distance,episode,0.1,2.838974714279175,542,489,53
c4_centroid_distance,4,centroid_distance,task_init,0.02,4.5534281730651855,70,70,0
c4_centroid_distance,4,centroid_distance,task_init,0.03,4.053455352783203,70,69,1
c4_centroid_distance,4,centroid_distance,task_init,0.05,3.7444074153900146,70,68,2
c4_centroid_distance,4,centroid_distance,task_init,0.1,3.455735683441162,70,64,6
c4_assigned_radius,4,assigned_radius,episode,0.02,1.5544319152832031,542,533,9
c4_assigned_radius,4,assigned_radius,episode,0.03,1.4634426832199097,542,527,15
c4_assigned_radius,4,assigned_radius,episode,0.05,1.3349589109420776,542,516,26
c4_assigned_radius,4,assigned_radius,episode,0.1,1.151113510131836,542,489,53
c4_assigned_radius,4,assigned_radius,task_init,0.02,1.9729748964309692,70,70,0
c4_assigned_radius,4,assigned_radius,task_init,0.03,1.756339430809021,70,69,1
c4_assigned_radius,4,assigned_radius,task_init,0.05,1.682902455329895,70,68,2
c4_assigned_radius,4,assigned_radius,task_init,0.1,1.497350811958313,70,64,6
c4_union_radius,4,union_radius,episode,0.02,1.5204514265060425,542,533,9
c4_union_radius,4,union_radius,episode,0.03,1.4478880167007446,542,527,15
c4_union_radius,4,union_radius,episode,0.05,1.2567790746688843,542,516,26
c4_union_radius,4,union_radius,episode,0.1,1.1347033977508545,542,489,53
c4_union_radius,4,union_radius,task_init,0.02,1.912068247795105,70,70,0
c4_union_radius,4,union_radius,task_init,0.03,1.682902455329895,70,69,1
c4_union_radius,4,union_radius,task_init,0.05,1.6303139925003052,70,68,2
c4_union_radius,4,union_radius,task_init,0.1,1.4460393190383911,70,64,6
c8_centroid_distance,8,centroid_distance,episode,0.02,2.947155237197876,542,533,9
c8_centroid_distance,8,centroid_distance,episode,0.03,2.732431411743164,542,527,15
c8_centroid_distance,8,centroid_distance,episode,0.05,2.5925421714782715,542,516,26
c8_centroid_distance,8,centroid_distance,episode,0.1,2.361440896987915,542,489,53
c8_centroid_distance,8,centroid_distance,task_init,0.02,4.136772632598877,70,70,0
c8_centroid_distance,8,centroid_distance,task_init,0.03,3.5723721981048584,70,69,1
c8_centroid_distance,8,centroid_distance,task_init,0.05,3.253004312515259,70,68,2
c8_centroid_distance,8,centroid_distance,task_init,0.1,2.7925381660461426,70,64,6
c8_assigned_radius,8,assigned_radius,episode,0.02,1.4991788864135742,542,533,9
c8_assigned_radius,8,assigned_radius,episode,0.03,1.3884114027023315,542,527,15
c8_assigned_radius,8,assigned_radius,episode,0.05,1.3090229034423828,542,516,26
c8_assigned_radius,8,assigned_radius,episode,0.1,1.1662160158157349,542,489,53
c8_assigned_radius,8,assigned_radius,task_init,0.02,2.1607437133789062,70,70,0
c8_assigned_radius,8,assigned_radius,task_init,0.03,1.817218542098999,70,69,1
c8_assigned_radius,8,assigned_radius,task_init,0.05,1.6991283893585205,70,68,2
c8_assigned_radius,8,assigned_radius,task_init,0.1,1.3608250617980957,70,64,6
c8_union_radius,8,union_radius,episode,0.02,1.4626169204711914,542,533,9
c8_union_radius,8,union_radius,episode,0.03,1.3736045360565186,542,527,15
c8_union_radius,8,union_radius,episode,0.05,1.2827646732330322,542,516,26
c8_union_radius,8,union_radius,episode,0.1,1.1428982019424438,542,489,53
c8_union_radius,8,union_radius,task_init,0.02,2.1607437133789062,70,70,0
c8_union_radius,8,union_radius,task_init,0.03,1.6991283893585205,70,69,1
c8_union_radius,8,union_radius,task_init,0.05,1.5897088050842285,70,68,2
c8_union_radius,8,union_radius,task_init,0.1,1.3573576211929321,70,64,6
c16_centroid_distance,16,centroid_distance,episode,0.02,2.7499613761901855,542,533,9
c16_centroid_distance,16,centroid_distance,episode,0.03,2.4766714572906494,542,527,15
c16_centroid_distance,16,centroid_distance,episode,0.05,2.321976900100708,542,516,26
c16_centroid_distance,16,centroid_distance,episode,0.1,2.092837333679199,542,489,53
c16_centroid_distance,16,centroid_distance,task_init,0.02,3.9681906700134277,70,70,0
c16_centroid_distance,16,centroid_distance,task_init,0.03,2.9447152614593506,70,69,1
c16_centroid_distance,16,centroid_distance,task_init,0.05,2.7892446517944336,70,68,2
c16_centroid_distance,16,centroid_distance,task_init,0.1,2.490009307861328,70,64,6
c16_assigned_radius,16,assigned_radius,episode,0.02,1.579375147819519,542,533,9
c16_assigned_radius,16,assigned_radius,episode,0.03,1.5178388357162476,542,527,15
c16_assigned_radius,16,assigned_radius,episode,0.05,1.3747528791427612,542,516,26
c16_assigned_radius,16,assigned_radius,episode,0.1,1.2108135223388672,542,489,53
c16_assigned_radius,16,assigned_radius,task_init,0.02,2.387273073196411,70,70,0
c16_assigned_radius,16,assigned_radius,task_init,0.03,1.66330087184906,70,69,1
c16_assigned_radius,16,assigned_radius,task_init,0.05,1.591078519821167,70,68,2
c16_assigned_radius,16,assigned_radius,task_init,0.1,1.5310100317001343,70,64,6
c16_union_radius,16,union_radius,episode,0.02,1.579375147819519,542,533,9
c16_union_radius,16,union_radius,episode,0.03,1.426528811454773,542,527,15
c16_union_radius,16,union_radius,episode,0.05,1.2994563579559326,542,516,26
c16_union_radius,16,union_radius,episode,0.1,1.1591953039169312,542,489,53
c16_union_radius,16,union_radius,task_init,0.02,2.387273073196411,70,70,0
c16_union_radius,16,union_radius,task_init,0.03,1.66330087184906,70,69,1
c16_union_radius,16,union_radius,task_init,0.05,1.591078519821167,70,68,2
c16_union_radius,16,union_radius,task_init,0.1,1.3831827640533447,70,64,6
c32_centroid_distance,32,centroid_distance,episode,0.02,2.5062475204467773,542,533,9
c32_centroid_distance,32,centroid_distance,episode,0.03,2.254441499710083,542,527,15
c32_centroid_distance,32,centroid_distance,episode,0.05,2.1610312461853027,542,516,26
c32_centroid_distance,32,centroid_distance,episode,0.1,1.961776614189148,542,489,53
c32_centroid_distance,32,centroid_distance,task_init,0.02,3.7977166175842285,70,70,0
c32_centroid_distance,32,centroid_distance,task_init,0.03,2.6254007816314697,70,69,1
c32_centroid_distance,32,centroid_distance,task_init,0.05,2.564108371734619,70,68,2
c32_centroid_distance,32,centroid_distance,task_init,0.1,2.3891537189483643,70,64,6
c32_assigned_radius,32,assigned_radius,episode,0.02,1.5381999015808105,542,533,9
c32_assigned_radius,32,assigned_radius,episode,0.03,1.4908347129821777,542,527,15
c32_assigned_radius,32,assigned_radius,episode,0.05,1.4103081226348877,542,516,26
c32_assigned_radius,32,assigned_radius,episode,0.1,1.2400834560394287,542,489,53
c32_assigned_radius,32,assigned_radius,task_init,0.02,1.958335518836975,70,70,0
c32_assigned_radius,32,assigned_radius,task_init,0.03,1.7819304466247559,70,69,1
c32_assigned_radius,32,assigned_radius,task_init,0.05,1.6329121589660645,70,68,2
c32_assigned_radius,32,assigned_radius,task_init,0.1,1.5381999015808105,70,64,6
c32_union_radius,32,union_radius,episode,0.02,1.4567651748657227,542,533,9
c32_union_radius,32,union_radius,episode,0.03,1.4052042961120605,542,527,15
c32_union_radius,32,union_radius,episode,0.05,1.335215449333191,542,516,26
c32_union_radius,32,union_radius,episode,0.1,1.2019072771072388,542,489,53
c32_union_radius,32,union_radius,task_init,0.02,1.958335518836975,70,70,0
c32_union_radius,32,union_radius,task_init,0.03,1.6063041687011719,70,69,1
c32_union_radius,32,union_radius,task_init,0.05,1.5390897989273071,70,68,2
c32_union_radius,32,union_radius,task_init,0.1,1.4103081226348877,70,64,6
c64_centroid_distance,64,centroid_distance,episode,0.02,2.1629841327667236,542,533,9
c64_centroid_distance,64,centroid_distance,episode,0.03,2.0924394130706787,542,527,15
c64_centroid_distance,64,centroid_distance,episode,0.05,1.9614876508712769,542,516,26
c64_centroid_distance,64,centroid_distance,episode,0.1,1.7938997745513916,542,489,53
c64_centroid_distance,64,centroid_distance,task_init,0.02,3.0838844776153564,70,70,0
c64_centroid_distance,64,centroid_distance,task_init,0.03,2.4468178749084473,70,69,1
c64_centroid_distance,64,centroid_distance,task_init,0.05,2.4190871715545654,70,68,2
c64_centroid_distance,64,centroid_distance,task_init,0.1,2.144770383834839,70,64,6
c64_assigned_radius,64,assigned_radius,episode,0.02,1.5956897735595703,542,533,9
c64_assigned_radius,64,assigned_radius,episode,0.03,1.5240767002105713,542,527,15
c64_assigned_radius,64,assigned_radius,episode,0.05,1.4334523677825928,542,516,26
c64_assigned_radius,64,assigned_radius,episode,0.1,1.330492615699768,542,489,53
c64_assigned_radius,64,assigned_radius,task_init,0.02,2.0268008708953857,70,70,0
c64_assigned_radius,64,assigned_radius,task_init,0.03,1.8456764221191406,70,69,1
c64_assigned_radius,64,assigned_radius,task_init,0.05,1.7247296571731567,70,68,2
c64_assigned_radius,64,assigned_radius,task_init,0.1,1.5957608222961426,70,64,6
c64_union_radius,64,union_radius,episode,0.02,1.5036091804504395,542,533,9
c64_union_radius,64,union_radius,episode,0.03,1.4210883378982544,542,527,15
c64_union_radius,64,union_radius,episode,0.05,1.3550788164138794,542,516,26
c64_union_radius,64,union_radius,episode,0.1,1.2239875793457031,542,489,53
c64_union_radius,64,union_radius,task_init,0.02,2.0268008708953857,70,70,0
c64_union_radius,64,union_radius,task_init,0.03,1.6504968404769897,70,69,1
c64_union_radius,64,union_radius,task_init,0.05,1.6082018613815308,70,68,2
c64_union_radius,64,union_radius,task_init,0.1,1.5036091804504395,70,64,6
