method,clusters,variant,calibration,alpha,threshold,units,rank,exceedances
c1_union_radius,1,union_radius,task_init,0.03,3.0628910064697266,67,66,1
c1_union_radius,1,union_radius,task_init,0.05,3.04962158203125,67,65,2
c1_union_radius,1,union_radius,task_init,0.1,2.069772720336914,67,62,5
c2_centroid_distance,2,centroid_distance,episode,0.02,7.2074079513549805,503,494,9
c2_centroid_distance,2,centroid_distance,episode,0.03,6.315546035766602,503,489,14
c2_centroid_distance,2,centroid_distance,episode,0.05,5.82256555557251,503,479,24
c2_centroid_distance,2,centroid_distance,episode,0.1,5.187636375427246,503,454,49
c2_centroid_distance,2,centroid_distance,task_init,0.02,15.679596900939941,67,67,0
c2_centroid_distance,2,centroid_distance,task_init,0.03,12.575457572937012,67,66,1
c2_centroid_distance,2,centroid_distance,task_init,0.05,12.116270065307617,67,65,2
c2_centroid_distance,2,centroid_distance,task_init,0.1,8.054190635681152,67,62,5
c2_assigned_radius,2,assigned_radius,episode,0.02,2.0157089233398438,503,494,9
c2_assigned_radius,2,assigned_radius,episode,0.03,1.8269097805023193,503,489,14
c2_assigned_radius,2,assigned_radius,episode,0.05,1.6725164651870728,503,479,24
c2_assigned_radius,2,assigned_radius,episode,0.1,1.490051507949829,503,454,49
c2_assigned_radius,2,assigned_radius,task_init,0.02,4.385141372680664,67,67,0
c2_assigned_radius,2,assigned_radius,task_init,0.03,3.517001152038574,67,66,1
c2_assigned_radius,2,assigned_radius,task_init,0.05,3.3885791301727295,67,65,2
c2_assigned_radius,2,assigned_radius,task_init,0.1,2.252530336380005,67,62,5
c2_union_radius,2,union_radius,episode,0.02,2.0157089233398438,503,494,9
c2_union_radius,2,union_radius,episode,0.03,1.8269097805023193,503,489,14
c2_union_radius,2,union_radius,episode,0.05,1.6725164651870728,503,479,24
c2_union_radius,2,union_radius,episode,0.1,1.490051507949829,503,454,49
c2_union_radius,2,union_radius,task_init,0.02,4.385141372680664,67,67,0
c2_union_radius,2,union_radius,task_init,0.03,3.517001152038574,67,66,1
c2_union_radius,2,union_radius,task_init,0.05,3.3885791301727295,67,65,2
c2_union_radius,2,union_radius,task_init,0.1,2.252530336380005,67,62,5
c4_centroid_distance,4,centroid_distance,episode,0.02,5.18043851852417,503,494,9
c4_centroid_distance,4,centroid_distance,episode,0.03,4.7956013679504395,503,489,14
c4_centroid_distance,4,centroid_distance,episode,0.05,4.421402454376221,503,479,24
c4_centroid_distance,4,centroid_distance,episode,0.1,4.021637439727783,503,454,49
c4_centroid_distance,4,centroid_distance,task_init,0.02,13.105511665344238,67,67,0
c4_centroid_distance,4,centroid_distance,task_init,0.03,10.251587867736816,67,66,1
c4_centroid_distance,4,centroid_distance,task_init,0.05,9.54279899597168,67,65,2
c4_centroid_distance,4,centroid_distance,task_init,0.1,5.988624095916748,67,62,5
c4_assigned_radius,4,assigned_radius,episode,0.02,1.6467533111572266,503,494,9
c4_assigned_radius,4,assigned_radius,episode,0.03,1.5228755474090576,503,489,14
c4_assigned_radius,4,assigned_radius,episode,0.05,1.4715321063995361,503,479,24
c4_assigned_radius,4,assigned_radius,episode,0.1,1.3620882034301758,503,454,49
c4_assigned_radius,4,assigned_radius,task_init,0.02,3.254790782928467,67,67,0
c4_assigned_radius,4,assigned_radius,task_init,0.03,2.546010732650757,67,66,1
c4_assigned_radius,4,assigned_radius,task_init,0.05,2.369981050491333,67,65,2
c4_assigned_radius,4,assigned_radius,task_init,0.1,1.7093536853790283,67,62,5
c4_union_radius,4,union_radius,episode,0.02,1.5268924236297607,503,494,9
c4_union_radius,4,union_radius,episode,0.03,1.4256582260131836,503,489,14
c4_union_radius,4,union_radius,episode,0.05,1.3342229127883911,503,479,24
c4_union_radius,4,union_radius,episode,0.1,1.242590069770813,503,454,49
c4_union_radius,4,union_radius,task_init,0.02,3.254790782928467,67,67,0
c4_union_radius,4,union_radius,task_init,0.03,2.546010732650757,67,66,1
c4_union_radius,4,union_radius,task_init,0.05,2.369981050491333,67,65,2
c4_union_radius,4,union_radius,task_init,0.1,1.647539496421814,67,62,5
c8_centroid_distance,8,centroid_distance,episode,0.02,4.6366047859191895,503,494,9
c8_centroid_distance,8,centroid_distance,episode,0.03,4.502140998840332,503,489,14
c8_centroid_distance,8,centroid_distance,episode,0.05,4.144427299499512,503,479,24
c8_centroid_distance,8,centroid_distance,episode,0.1,3.677971124649048,503,454,49
c8_centroid_distance,8,centroid_distance,task_init,0.02,7.139590263366699,67,67,0
c8_centroid_distance,8,centroid_distance,task_init,0.03,6.049783706665039,67,66,1
c8_centroid_distance,8,centroid_distance,task_init,0.05,6.02283239364624,67,65,2
c8_centroid_distance,8,centroid_distance,task_init,0.1,4.821584224700928,67,62,5
c8_assigned_radius,8,assigned_radius,episode,0.02,1.7033478021621704,503,494,9
c8_assigned_radius,8,assigned_radius,episode,0.03,1.603082299232483,503,489,14
c8_assigned_radius,8,assigned_radius,episode,0.05,1.5370956659317017,503,479,24
c8_assigned_radius,8,assigned_radius,episode,0.1,1.3792335987091064,503,454,49
c8_assigned_radius,8,assigned_radius,task_init,0.02,2.363699436187744,67,67,0
c8_assigned_radius,8,assigned_radius,task_init,0.03,2.056885242462158,67,66,1
c8_assigned_radius,8,assigned_radius,task_init,0.05,1.8560872077941895,67,65,2
c8_assigned_radius,8,assigned_radius,task_init,0.1,1.7707347869873047,67,62,5
c8_union_radius,8,union_radius,episode,0.02,1.510939359664917,503,494,9
c8_union_radius,8,union_radius,episode,0.03,1.472205400466919,503,489,14
c8_union_radius,8,union_radius,episode,0.05,1.422541618347168,503,479,24
c8_union_radius,8,union_radius,episode,0.1,1.3303749561309814,503,454,49
c8_union_radius,8,union_radius,task_init,0.02,1.8328133821487427,67,67,0
c8_union_radius,8,union_radius,task_init,0.03,1.6374865770339966,67,66,1
c8_union_radius,8,union_radius,task_init,0.05,1.608502745628357,67,65,2
c8_union_radius,8,union_radius,task_init,0.1,1.5388529300689697,67,62,5
c16_centroid_distance,16,centroid_distance,episode,0.02,4.365124225616455,503,494,9
c16_centroid_distance,16,centroid_distance,episode,0.03,4.141140460968018,503,489,14
c16_centroid_distance,16,centroid_distance,episode,0.05,3.698659658432007,503,479,24
c16_centroid_distance,16,centroid_distance,episode,0.1,3.1637234687805176,503,454,49
c16_centroid_distance,16,centroid_distance,task_init,0.02,6.822929382324219,67,67,0
c16_centroid_distance,16,centroid_distance,task_init,0.03,6.010965347290039,67,66,1
c16_centroid_distance,16,centroid_distance,task_init,0.05,5.544320583343506,67,65,2
c16_centroid_distance,16,centroid_distance,task_init,0.1,4.574206829071045,67,62,5
c16_assigned_radius,16,assigned_radius,episode,0.02,1.6521828174591064,503,494,9
c16_assigned_radius,16,assigned_radius,episode,0.03,1.5890759229660034,503,489,14
c16_assigned_radius,16,assigned_radius,episode,0.05,1.544589638710022,503,479,24
c16_assigned_radius,16,assigned_radius,episode,0.1,1.3779035806655884,503,454,49
c16_assigned_radius,16,assigned_radius,task_init,0.02,2.2703702449798584,67,67,0
c16_assigned_radius,16,assigned_radius,task_init,0.03,2.0278031826019287,67,66,1
c16_assigned_radius,16,assigned_radius,task_init,0.05,1.7712376117706299,67,65,2
c16_assigned_radius,16,assigned_radius,task_init,0.1,1.71501624584198,67,62,5
c16_union_radius,16,union_radius,episode,0.02,1.5641285181045532,503,494,9
c16_union_radius,16,union_radius,episode,0.03,1.5318039655685425,503,489,14
c16_union_radius,16,union_radius,episode,0.05,1.443007230758667,503,479,24
c16_union_radius,16,union_radius,episode,0.1,1.3391649723052979,503,454,49
c16_union_radius,16,union_radius,task_init,0.02,1.735992670059204,67,67,0
c16_union_radius,16,union_radius,task_init,0.03,1.7215681076049805,67,66,1
c16_union_radius,16,union_radius,task_init,0.05,1.6950434446334839,67,65,2
c16_union_radius,16,union_radius,task_init,0.1,1.5801748037338257,67,62,5
c32_centroid_distance,32,centroid_distance,episode,0.02,3.644773483276367,503,494,9
c32_centroid_distance,32,centroid_distance,episode,0.03,3.3004543781280518,503,489,14
c32_centroid_distance,32,centroid_distance,episode,0.05,3.0718655586242676,503,479,24
c32_centroid_distance,32,centroid_distance,episode,0.1,2.6361122131347656,503,454,49
c32_centroid_distance,32,centroid_distance,task_init,0.02,6.076712131500244,67,67,0
c32_centroid_distance,32,centroid_distance,task_init,0.03,5.291923522949219,67,66,1
c32_centroid_distance,32,centroid_distance,task_init,0.05,4.6969757080078125,67,65,2
c32_centroid_distance,32,centroid_distance,task_init,0.1,3.910430908203125,67,62,5
c32_assigned_radius,32,assigned_radius,episode,0.02,1.6446226835250854,503,494,9
c32_assigned_radius,32,assigned_radius,episode,0.03,1.5713857412338257,503,489,14
c32_assigned_radius,32,assigned_radius,episode,0.05,1.506096601486206,503,479,24
c32_assigned_radius,32,assigned_radius,episode,0.1,1.4130524396896362,503,454,49
c32_assigned_radius,32,assigned_radius,task_init,0.02,2.2490665912628174,67,67,0
c32_assigned_radius,32,assigned_radius,task_init,0.03,1.9962140321731567,67,66,1
c32_assigned_radius,32,assigned_radius,task_init,0.05,1.9025100469589233,67,65,2
c32_assigned_radius,32,assigned_radius,task_init,0.1,1.6619325876235962,67,62,5
c32_union_radius,32,union_radius,episode,0.02,1.5399919748306274,503,494,9
c32_union_radius,32,union_radius,episode,0.03,1.4651463031768799,503,489,14
c32_union_radius,32,union_radius,episode,0.05,1.4075608253479004,503,479,24
c32_union_radius,32,union_radius,episode,0.1,1.329856276512146,503,454,49
c32_union_radius,32,union_radius,task_init,0.02,1.8372130393981934,67,67,0
c32_union_radius,32,union_radius,task_init,0.03,1.6983344554901123,67,66,1
c32_union_radius,32,union_radius,task_init,0.05,1.6441373825073242,67,65,2
c32_union_radius,32,union_radius,task_init,0.1,1.5598387718200684,67,62,5
c64_centroid_distance,64,centroid_distance,episode,0.02,3.5282387733459473,503,494,9
c64_centroid_distance,64,centroid_distance,episode,0.03,3.1899585723876953,503,489,14
c64_centroid_distance,64,centroid_distance,episode,0.05,2.8415889739990234,503,479,24
c64_centroid_distance,64,centroid_distance,episode,0.1,2.413968563079834,503,454,49
c64_centroid_distance,64,centroid_distance,task_init,0.02,4.351077079772949,67,67,0
c64_centroid_distance,64,centroid_distance,task_init,0.03,4.280564308166504,67,66,1
c64_centroid_distance,64,centroid_distance,task_init,0.05,4.0827555656433105,67,65,2
c64_centroid_distance,64,centroid_distance,task_init,0.1,3.6566526889801025,67,62,5
c64_assigned_radius,64,assigned_radius,episode,0.02,1.8876866102218628,503,494,9
c64_assigned_radius,64,assigned_radius,episode,0.03,1.7200320959091187,503,489,14
c64_assigned_radius,64,assigned_radius,episode,0.05,1.546063780784607,503,479,24
c64_assigned_radius,64,assigned_radius,episode,0.1,1.4058045148849487,503,454,49
c64_assigned_radius,64,assigned_radius,task_init,0.02,2.574415922164917,67,67,0
c64_assigned_radius,64,assigned_radius,task_init,0.03,2.4156575202941895,67,66,1
c64_assigned_radius,64,assigned_radius,task_init,0.05,2.356876850128174,67,65,2
c64_assigned_radius,64,assigned_radius,task_init,0.1,2.0261476039886475,67,62,5
c64_union_radius,64,union_radius,episode,0.02,1.8334218263626099,503,494,9
c64_union_radius,64,union_radius,episode,0.03,1.6109249591827393,503,489,14
c64_union_radius,64,union_radius,episode,0.05,1.4389927387237549,503,479,24
c64_union_radius,64,union_radius,episode,0.1,1.3083672523498535,503,454,49
c64_union_radius,64,union_radius,task_init,0.02,2.574415922164917,67,67,0
c64_union_radius,64,union_radius,task_init,0.03,2.4156575202941895,67,66,1
c64_union_radius,64,union_radius,task_init,0.05,2.208801507949829,67,65,2
c64_union_radius,64,union_radius,task_init,0.1,1.9129844903945923,67,62,5
