run,event,metric,layer,expert,auc_minus_half,ci_low,ci_high,mean_raw_difference,cells,positive_cells,negative_cells,sign_p,bh_q
seed1000_1007,loop,soft_probability,13,5,0.00881580449925773,-0.052728638517757234,0.0697084475276921,0.000273786747129634,139,63,70,0.6030463891288803,0.7676733657860467
seed1000_1007,loop,soft_probability,13,6,-0.1460560123329908,-0.20592825739408477,-0.08641857942217665,-0.002842625603079796,139,46,84,0.001092561485870743,0.027969574038291024
seed1000_1007,loop,soft_probability,13,7,-0.06391315519013362,-0.12209671548475506,-0.005584639431312107,-0.000692632223945111,139,57,74,0.16188152458394658,0.3581470137617075
seed1000_1007,loop,soft_probability,13,8,0.05238666209889231,-0.013016943587986753,0.11483862909672259,0.00047763442853465676,139,75,60,0.22810347806601292,0.4112288055274599
seed1000_1007,loop,soft_probability,13,9,-0.003203151764302847,-0.05920470766244148,0.053744575767957034,1.8386685951554682e-06,139,62,65,0.8592278156599698,0.944591021185085
seed1000_1007,loop,soft_probability,13,10,0.08071970994632864,0.01822217226219025,0.14012964628297359,0.0011316565796732903,139,75,52,0.05048700598597199,0.17006149384748462
seed1000_1007,loop,soft_probability,13,11,0.06125956377754938,0.002093610825625212,0.11687635605801062,0.0004821784095838666,139,75,57,0.13866800643810315,0.32271826952867644
seed1000_1007,loop,soft_probability,13,12,0.036198184309695104,-0.022954993148338473,0.09684452438049558,3.084371564909816e-05,139,75,57,0.13866800643810315,0.32271826952867644
seed1000_1007,loop,soft_probability,13,13,-0.010875585246088847,-0.06968253968253968,0.05103542166266982,0.00020537609816528857,139,62,71,0.4880223438308659,0.6864490111027565
seed1000_1007,loop,soft_probability,13,14,0.10109769327395225,0.04171669807011534,0.1622409572342126,0.0014791414141654968,139,80,50,0.010694055123829413,0.06896531818608043
seed1000_1007,loop,soft_probability,13,15,0.017859997716112824,-0.04224242034943475,0.07571371474249167,0.0001794437994249165,139,66,66,1.0,1.0
seed1000_1007,loop,soft_probability,13,16,0.010647196528491488,-0.05087280175859313,0.07215659615165008,0.0002095633972203359,139,69,62,0.6002946177102675,0.7676733657860467
seed1000_1007,loop,soft_probability,13,17,-0.09164097293593695,-0.1513890673175745,-0.031127633607399802,-0.0006810911581851542,139,48,84,0.002193533062539542,0.03119691466722904
seed1000_1007,loop,soft_probability,13,18,0.08618676487381524,0.025712858284800744,0.14534625870731982,0.0006357094971463084,139,81,51,0.01131462251490382,0.06896531818608043
seed1000_1007,loop,soft_probability,13,19,0.025630923832362686,-0.031458511762018956,0.08499550359712228,-2.5964389351429418e-05,139,70,63,0.6030463891288803,0.7676733657860467
seed1000_1007,loop,soft_probability,13,20,-0.04651421719767044,-0.10470687735525867,0.013227989037341488,-0.0003730615717358887,139,60,73,0.29807066339153926,0.48269200439300786
seed1000_1007,loop,soft_probability,13,21,-0.012341555327166843,-0.07307960774237751,0.04701578023295647,-0.000315946206683293,139,69,68,1.0,1.0
seed1000_1007,loop,soft_probability,13,22,-0.06924745917551672,-0.13143966969281717,-0.006122673289939497,-0.0007894820300862193,139,56,77,0.08249129252516202,0.23464189873823862
seed1000_1007,loop,soft_probability,13,23,0.00027406646111680707,-0.06114115850177002,0.06252605058810087,5.41958179383073e-05,139,67,64,0.8613689310511555,0.944591021185085
seed1000_1007,loop,soft_probability,13,24,0.053866906474820134,-0.0030470266643827866,0.11167937078908297,0.000512784521561116,139,74,58,0.19149877187347097,0.38371772949085514
seed1000_1007,loop,soft_probability,13,25,-0.044014788169464435,-0.10768335331734613,0.02048272096608411,-0.0003309901512693614,139,61,74,0.3016825027456299,0.48269200439300786
seed1000_1007,loop,soft_probability,13,26,-0.0844652849149252,-0.14082523267100605,-0.02377894113280805,-0.0005000914097763598,139,52,80,0.018430571670380386,0.09167098412452292
seed1000_1007,loop,soft_probability,13,27,0.05642486011191047,-0.003978638517757225,0.11805305755395677,0.0004729413485620171,139,77,56,0.08249129252516202,0.23464189873823862
seed1000_1007,loop,soft_probability,13,28,0.043019869818430964,-0.02049331963001028,0.10520501455978074,0.00041103968396782875,139,73,59,0.25776108784325436,0.4341239374202179
seed1000_1007,loop,soft_probability,13,29,0.08143485211830534,0.026153077537969624,0.13691621702637888,0.0009353091008961201,139,75,52,0.05048700598597199,0.17006149384748462
seed1000_1007,loop,soft_probability,13,30,0.0425174146397168,-0.01707037941075711,0.10437282317003539,0.0005434200284071267,139,73,59,0.25776108784325436,0.4341239374202179
seed1000_1007,loop,soft_probability,13,31,-0.03420549274865822,-0.09339068031289254,0.026205428514331382,-0.00018298160284757614,139,62,72,0.4369905490859722,0.6356226168523231
seed1000_1007,loop,soft_probability,14,0,-0.028290224962886835,-0.09430494889802445,0.036061543622245035,-0.0006781775737181306,139,66,69,0.8634152303019917,0.944591021185085
seed1000_1007,loop,soft_probability,14,1,-0.04942046362909673,-0.1087286599291995,0.009237931083704423,-0.0003921502793673426,139,59,75,0.19485665950707487,0.38371772949085514
seed1000_1007,loop,soft_probability,14,2,-0.006794564348521199,-0.06783965684595182,0.05500956377754936,2.0139482330705505e-06,139,66,67,1.0,1.0
seed1000_1007,loop,soft_probability,14,3,0.08774123558296221,0.02877037655589813,0.14582287741235575,0.0008151835645548999,139,81,52,0.014872597092642104,0.08276923599383432
seed1000_1007,loop,soft_probability,14,4,0.0523110083361882,-0.007134756480529871,0.11240507593924855,0.0005798323545604944,139,76,57,0.1182401104697609,0.30269468280258793
seed1000_1007,loop,soft_probability,14,5,-0.017758650222679015,-0.07738555584104145,0.0419284215484755,-0.0003895056142937392,139,60,72,0.33838023893982416,0.5347243282012036
seed1000_1007,loop,soft_probability,14,6,0.0731985839899509,0.013841426858513185,0.13394523666780858,0.001384217757731676,139,81,50,0.008511369817291841,0.06052529647851976
seed1000_1007,loop,soft_probability,14,7,0.05719995432225648,-0.0024916495375128488,0.11461223878040416,0.00037798233097419143,139,75,56,0.1154544882922597,0.30269468280258793
seed1000_1007,loop,soft_probability,14,8,-0.07323712458604545,-0.13532780918122644,-0.01271332933653082,-0.0006605632370337844,139,46,84,0.001092561485870743,0.027969574038291024
seed1000_1007,loop,soft_probability,14,9,-0.07746374329108141,-0.1345859027064063,-0.01923728874043623,-0.0006725906278006732,139,53,78,0.03559998587055826,0.13808479367974114
seed1000_1007,loop,soft_probability,14,10,-0.06027749229188078,-0.12283423261390887,0.002127012675573776,-0.0003621024952735752,139,59,74,0.22462992985836266,0.410751871741006
seed1000_1007,loop,soft_probability,14,11,-0.02744375927829166,-0.08591694501541625,0.030565369133264787,-0.0001511372538516298,139,62,69,0.6002946177102675,0.7676733657860467
seed1000_1007,loop,soft_probability,14,12,-0.13179599177800616,-0.19089617591640975,-0.0707246345780519,-0.0018345379503443837,139,46,89,0.00026979836784592946,0.011511397028092991
seed1000_1007,loop,soft_probability,14,13,-0.05473478360169009,-0.11611400165581823,0.006918429542080574,3.879779978888109e-05,139,58,76,0.141661749812774,0.3237982852863405
seed1000_1007,loop,soft_probability,14,14,-0.05134749343382437,-0.11004799731643258,0.006315982927943341,-0.0003216514887753874,139,53,81,0.019336848213766553,0.09167098412452292
seed1000_1007,loop,soft_probability,14,15,0.014252883407559666,-0.04429224477560808,0.07246352917665864,0.00026435291511006653,139,70,64,0.665950163901232,0.8118249617081685
seed1000_1007,loop,soft_probability,14,16,0.0030418522324997103,-0.05502865564691105,0.06175477475162724,2.0973666323698126e-05,139,67,61,0.6587012845406399,0.8118249617081685
seed1000_1007,loop,soft_probability,14,17,0.014388489208633086,-0.044620268071257276,0.07347504139545499,0.000277989252936095,139,67,65,0.9306844655255777,1.0
seed1000_1007,loop,soft_probability,14,18,-0.05544421605572685,-0.11920467197670435,0.007840334874957168,-0.00038998122909106314,139,57,75,0.13866800643810315,0.32271826952867644
seed1000_1007,loop,soft_probability,14,19,-0.05164297133721594,-0.11297354973164327,0.00929003225990631,-0.00038681470323354006,139,52,77,0.034186728347739094,0.13808479367974114
seed1000_1007,loop,soft_probability,14,20,0.11461687792623043,0.05545335160443073,0.17514192217654445,0.0017059803940355778,139,84,47,0.0015581706108055654,0.02849226259758748
seed1000_1007,loop,soft_probability,14,21,-0.006591869361653538,-0.06770166010049104,0.055599520383693,3.840805948129855e-05,139,59,75,0.19485665950707487,0.38371772949085514
seed1000_1007,loop,soft_probability,14,22,0.0020026835674317634,-0.058883928571428566,0.06359009221194471,-8.518692629877478e-05,139,70,63,0.6030463891288803,0.7676733657860467
seed1000_1007,loop,soft_probability,14,23,0.01069715656046591,-0.04550263360739979,0.07147021668379577,4.661959610530175e-05,139,74,59,0.22462992985836266,0.410751871741006
seed1000_1007,loop,soft_probability,14,24,0.004974591755167282,-0.05628950411099692,0.06614508393285372,0.00015393097419291735,139,64,69,0.7288539386735836,0.8581747545668225
seed1000_1007,loop,soft_probability,14,25,0.011759164097293587,-0.047552029804727655,0.07607103602832019,0.0003335127839818597,139,65,69,0.7956287149703877,0.9012431461611471
seed1000_1007,loop,soft_probability,14,26,0.0833005024551787,0.023132030090213536,0.14287980330021693,0.0002642825711518526,139,84,51,0.005682824660016597,0.05056176304420821
seed1000_1007,loop,soft_probability,14,27,-0.09160956948726734,-0.1500757965056526,-0.030326417437478596,-0.0008983435109257698,139,52,79,0.02274326812824497,0.10038408001432263
seed1000_1007,loop,soft_probability,14,28,-0.029580621217311864,-0.09144016929313693,0.031584089870960334,-7.550811278633773e-05,139,61,71,0.43353726974233275,0.6356226168523231
seed1000_1007,loop,soft_probability,14,29,0.08726732899394768,0.02964767471736896,0.1460894855544136,0.0010341050801798701,139,84,47,0.0015581706108055654,0.02849226259758748
seed1000_1007,loop,soft_probability,14,30,-0.01536770583533174,-0.07583900736553613,0.04178632094324529,-0.00013666736776940525,139,67,66,1.0,1.0
seed1000_1007,loop,soft_probability,14,31,-0.005294335959803591,-0.06470427229644857,0.054164311408016405,9.673555177869275e-05,139,68,62,0.661169683138816,0.8118249617081685
seed1000_1007,loop,soft_probability,15,0,-0.0012247344981157983,-0.06341348349891517,0.062442688706177855,0.0005602609599009156,139,64,71,0.6057422651905525,0.7676733657860467
seed1000_1007,loop,soft_probability,15,1,-0.015604659129838994,-0.07837447898823799,0.04425327595066801,4.379065558168804e-06,139,64,68,0.7941225170088055,0.9012431461611471
seed1000_1007,loop,soft_probability,15,2,-0.04750342583076398,-0.10569683538883179,0.011424360511590712,-0.0008449864108115435,139,55,80,0.038471500325522184,0.14069577261905256
seed1000_1007,loop,soft_probability,15,3,0.03386576453123215,-0.02644541509649424,0.09440629639145819,0.0001620303955860436,139,73,59,0.25776108784325436,0.4341239374202179
seed1000_1007,loop,soft_probability,15,4,0.004572056640401962,-0.05426772867420349,0.0612439691104259,0.00029244477627798915,139,66,66,1.0,1.0
seed1000_1007,loop,soft_probability,15,5,0.12746659815005137,0.06496745460774238,0.18753040424803014,0.0013713166117668152,139,93,42,1.3469767191590419e-05,0.0017241302005235736
seed1000_1007,loop,soft_probability,15,6,0.04215199269156104,-0.02337497858855773,0.10663123072970193,6.419484270736575e-05,139,79,56,0.057893891566777905,0.1852604530136893
seed1000_1007,loop,soft_probability,15,7,0.06216455407102889,0.0018924146397167967,0.12253140344866963,0.0007322499295696616,139,76,53,0.05232353322391845,0.1717285192990144
seed1000_1007,loop,soft_probability,15,8,-0.06375613794678542,-0.12374457576795707,-0.0020610297476304764,-0.0007735913386568427,139,59,74,0.22462992985836266,0.410751871741006
seed1000_1007,loop,soft_probability,15,9,-0.018035571542765787,-0.07942731529062465,0.04435476618705034,-0.00023939725360833108,139,64,72,0.5485023614867376,0.7468968326627916
seed1000_1007,loop,soft_probability,15,10,0.08318916295535,0.025991171348635378,0.1412614551216169,0.0006026948685757816,139,81,50,0.008511369817291841,0.06052529647851976
seed1000_1007,loop,soft_probability,15,11,0.07726247573369875,0.019373786684937763,0.1336388389288569,0.0004888979019597173,139,81,51,0.01131462251490382,0.06896531818608043
seed1000_1007,loop,soft_probability,15,12,0.08238123786684938,0.020128611396597003,0.14151803557154274,0.0009421228896826506,139,84,49,0.003049327385283265,0.03903139053162579
seed1000_1007,loop,soft_probability,15,13,-0.07228074683110654,-0.12875007137147426,-0.013391893627954812,-0.0004886722890660167,139,49,83,0.0039051217080269887,0.04165463155228788
seed1000_1007,loop,soft_probability,15,14,0.013995946100262648,-0.04808185594381638,0.0759330392828594,5.452002369565889e-06,139,64,68,0.7941225170088055,0.9012431461611471
seed1000_1007,loop,soft_probability,15,15,0.04489265730272924,-0.016277620760534427,0.10556115821628408,0.00037226916174404323,139,76,59,0.16825920465992442,0.3589529699411721
seed1000_1007,loop,soft_probability,15,16,-0.042213372159415334,-0.10346790424803015,0.019570308039282846,-0.00030292244628071785,139,58,75,0.16508338915578705,0.3581470137617075
seed1000_1007,loop,soft_probability,15,17,-0.05901278976818546,-0.11877130438506336,0.0015318102660728465,-0.0008044985588639975,139,55,77,0.06717037054890534,0.20970262025024108
seed1000_1007,loop,soft_probability,15,18,-0.02248915153591413,-0.08132957919378783,0.039028027577937635,-0.00023415913165081292,139,66,65,1.0,1.0
seed1000_1007,loop,soft_probability,15,19,-0.03629810437364395,-0.09494654276578737,0.02505873872330706,-0.00023683080507908016,139,56,77,0.08249129252516202,0.23464189873823862
seed1000_1007,loop,soft_probability,15,20,-0.02976904190932969,-0.08331706063720454,0.02488473506908757,-0.00018931282102130353,139,57,75,0.13866800643810315,0.32271826952867644
seed1000_1007,loop,soft_probability,15,21,-0.06280404248030147,-0.12144612881123672,-0.0006391315519013887,-0.0005709665711037815,139,57,77,0.10036570149746146,0.273336378546278
seed1000_1007,loop,soft_probability,15,22,-0.03927857713828938,-0.10083668779262304,0.02567335417380379,-9.499436600890476e-06,139,56,72,0.18468262705966285,0.38371772949085514
seed1000_1007,loop,soft_probability,15,23,0.05042680141601005,-0.011241970709146974,0.11332130723992227,0.0008252329425886273,139,74,59,0.22462992985836266,0.410751871741006
seed1000_1007,loop,soft_probability,15,24,-0.022389231471965285,-0.08463893171177343,0.04045852603631379,-0.00022589233412873,139,60,70,0.43002088397534205,0.6356226168523231
seed1000_1007,loop,soft_probability,15,25,-0.11360625785086216,-0.1734890302044079,-0.05144291709489564,-0.0014536544913426042,139,48,80,0.005925206606743149,0.05056176304420821
seed1000_1007,loop,soft_probability,15,26,0.01829964599748772,-0.041911684937764086,0.07917383949982872,0.00019547285046428442,139,71,60,0.38235432135613495,0.5812084771253887
seed1000_1007,loop,soft_probability,15,27,0.019150393970537853,-0.03744864822427772,0.0769256380609798,3.028146420547273e-05,139,70,59,0.378687662693119,0.5812084771253887
seed1000_1007,loop,soft_probability,15,28,0.028385862738380712,-0.034116135662898256,0.08890758821514218,0.00024634404690004885,139,70,65,0.7307894394358098,0.8581747545668225
seed1000_1007,loop,soft_probability,15,29,0.035505881009478116,-0.027122908815804505,0.0936036171063148,0.00016983330715447664,139,78,57,0.08481264433974636,0.23600040164103336
seed1000_1007,loop,soft_probability,15,30,-0.10229816147082334,-0.16218767842868564,-0.042064848121502796,-0.0014542913995683193,139,50,83,0.005325740283781569,0.05056176304420821
seed1000_1007,loop,soft_probability,15,31,0.06166352632179971,-0.00043301073426973963,0.12599466855087357,0.0007631971966475248,139,80,53,0.023801099334891,0.1015513571622016
seed1000_1007,loop,top4_occupancy,12,0,0.03560794221765444,-0.014246923889459863,0.08474538226561606,0.036957863718271255,139,59,61,0.9273150210898833,0.9668263405599175
seed1000_1007,loop,top4_occupancy,12,1,0.020083219138974526,-0.028083408273381297,0.06871991692360395,0.012629322707653046,139,57,64,0.5856255178555001,0.7890533293210948
seed1000_1007,loop,top4_occupancy,12,2,-0.04986939020212401,-0.09399041481100832,-0.005480401393171183,-0.023914724588394165,139,38,77,0.0003509981791372753,0.00748796115492854
seed1000_1007,loop,top4_occupancy,12,3,0.07183110654333676,0.025062771211602143,0.11679954250885004,0.061154935508966446,139,65,54,0.35935826390511105,0.6478571518289326
seed1000_1007,loop,top4_occupancy,12,4,-0.02809966312664155,-0.07745232385520155,0.020402428057553882,-0.038386862725019455,139,50,66,0.16342317247754873,0.33738977543751997
seed1000_1007,loop,top4_occupancy,12,5,0.010366706634692247,-0.0364251812835446,0.05880836402306721,0.012920092791318893,139,55,64,0.46348817662276415,0.7119346317363293
seed1000_1007,loop,top4_occupancy,12,6,-0.029644855544136123,-0.07433025008564577,0.015161103260248918,-0.021219594404101372,139,41,65,0.02502134999189903,0.08656034591792097
seed1000_1007,loop,top4_occupancy,12,7,0.007157131437706968,-0.04088266886490807,0.05682400508164897,0.014828849583864212,139,56,61,0.7117032769279404,0.8513833593156671
seed1000_1007,loop,top4_occupancy,12,8,-0.033659500970652054,-0.07174346237295877,0.0068750713714741995,-0.02427229844033718,139,33,68,0.0006412485021695937,0.010200050459309079
seed1000_1007,loop,top4_occupancy,12,9,-0.02411142514559781,-0.0737713935994062,0.024707930084503695,-0.020612366497516632,139,51,74,0.04866218514586772,0.14156272042434245
seed1000_1007,loop,top4_occupancy,12,10,0.030138032431197902,-0.016490272068059843,0.07551264345666323,0.025058096274733543,139,54,60,0.63976936864295,0.8107968236267089
seed1000_1007,loop,top4_occupancy,12,11,-0.014312121731186492,-0.061252123301358916,0.032042740807354086,-0.00935837160795927,139,48,66,0.11093931188461267,0.2529850747771062
seed1000_1007,loop,top4_occupancy,12,12,0.038571999543222574,-0.013172711830535573,0.09079159886376612,0.05739093944430351,139,61,63,0.9284921641248501,0.9668263405599175
seed1000_1007,loop,top4_occupancy,12,13,0.018009877812036078,-0.02856000913554871,0.06307189962315858,0.0016325506148859859,139,45,61,0.14478233933005016,0.31227015604120134
seed1000_1007,loop,top4_occupancy,12,14,-0.007793051273267109,-0.05674485411670664,0.04259255095923255,-0.02446799911558628,139,51,66,0.19534905940457867,0.36771587652626575
seed1000_1007,loop,top4_occupancy,12,15,0.03280803928285942,-0.015235722136576464,0.08145795863309349,0.0005902418633922935,139,67,58,0.47442157344095126,0.7144230752993148
seed1000_1007,loop,top4_occupancy,12,16,0.035356714628297356,-0.01176846023181455,0.08116597793194015,0.019786454737186432,139,55,50,0.6964676629916758,0.8513833593156671
seed1000_1007,loop,top4_occupancy,12,17,-0.03107014388489209,-0.07644885877012676,0.014935658615964345,-0.04420734569430351,139,44,66,0.04476209415697353,0.1364178107641098
seed1000_1007,loop,top4_occupancy,12,18,0.026027035514445577,-0.01851317160557269,0.07138603402991892,0.008766841143369675,139,55,57,0.9247750936572269,0.9668263405599175
seed1000_1007,loop,top4_occupancy,12,19,-0.040168579422176554,-0.08805775022838871,0.008938795392257568,-0.02731414884328842,139,48,78,0.009503165032902206,0.04865620496845929
seed1000_1007,loop,top4_occupancy,12,20,0.01776935594381637,-0.03398076181911614,0.06839564063035283,0.003552870824933052,139,56,64,0.5229909838899945,0.7404537107217345
seed1000_1007,loop,top4_occupancy,12,21,0.04345737695557838,-0.0034233684480986662,0.09296676944158956,0.010378983803093433,139,57,58,1.0,1.0
seed1000_1007,loop,top4_occupancy,12,22,0.00799217768642229,-0.035330217968482354,0.051811515073655355,-0.007064491044729948,139,43,62,0.07848502733901777,0.20854677636754226
seed1000_1007,loop,top4_occupancy,12,23,-0.022225077081192198,-0.06767332562521411,0.025390437649880086,-0.007226793095469475,139,46,73,0.016786329118478202,0.06714531647391281
seed1000_1007,loop,top4_occupancy,12,24,-0.01886990407673861,-0.06768852774922919,0.029361671377183967,-0.006226304452866316,139,50,73,0.04685007918645578,0.13946070083410092
seed1000_1007,loop,top4_occupancy,12,25,-0.008936422290738837,-0.057529297990179286,0.03880103060408814,-9.121654875343665e-05,139,45,64,0.08422157489670003,0.2143732362430732
seed1000_1007,loop,top4_occupancy,12,26,0.010651478816946437,-0.03807818031289255,0.059959318259677936,0.009085441939532757,139,54,63,0.45969138732555304,0.7119346317363293
seed1000_1007,loop,top4_occupancy,12,27,-0.0795178143199726,-0.12639864893799246,-0.03268394213200871,-0.09041566401720047,139,41,80,0.0004985619576974204,0.009116561512181402
seed1000_1007,loop,top4_occupancy,12,28,0.036830535571542776,-0.008678289511248148,0.08035453779833272,0.026954296976327896,139,54,55,1.0,1.0
seed1000_1007,loop,top4_occupancy,12,29,-0.020228103231700354,-0.06223291010049104,0.023943577281032285,-0.015430371277034283,139,45,66,0.057163645246601856,0.16259881314588973
seed1000_1007,loop,top4_occupancy,12,30,0.022534829279433587,-0.02813229773324199,0.07557677072627607,0.025157159194350243,139,53,69,0.1742054054929715,0.348410810985943
seed1000_1007,loop,top4_occupancy,12,31,0.04173446956720337,0.00316937521411442,0.08004881808838643,0.03336359187960625,139,44,50,0.606295937693966,0.8083945835919546
seed1000_1007,loop,top4_occupancy,13,0,-0.019764902363823236,-0.06325004282288454,0.026099995003996748,-0.02574426308274269,139,48,69,0.063995910646795,0.17428673537850553
seed1000_1007,loop,top4_occupancy,13,1,-0.044464428457234216,-0.08788615536142513,-0.001682760934109933,-0.03866121172904968,139,43,71,0.011118593448764594,0.054737690824687234
seed1000_1007,loop,top4_occupancy,13,2,-0.04456363480644057,-0.08976688292223366,-7.156774580338288e-05,-0.03673204407095909,139,43,74,0.005319279348701672,0.034043387831690704
seed1000_1007,loop,top4_occupancy,13,3,0.0295249514673975,-0.012865600376841388,0.07332243134064176,0.00506923021748662,139,50,56,0.6274309770786334,0.8107968236267089
seed1000_1007,loop,top4_occupancy,13,4,-0.02974548932282746,-0.07779692317574512,0.01733104587758362,-0.015003569424152374,139,49,73,0.03687746944973642,0.11800790223915654
