run,comparison,relative_query,signal,raw_auc,raw_auc_ci_low,raw_auc_ci_high,mixed_cells,positive_events_in_cells,control_events_in_cells,direction_frozen_from_A,oriented_auc
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,0,state_jump,0.7158536585365853,0.6025391986062718,0.8170738966318234,41,78,173,high,0.7158536585365853
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,0,action_jump,0.5135452961672473,0.41328324622531937,0.6222288763066202,41,78,173,high,0.5135452961672473
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,0,feedback_split_signed,0.7239837398373984,0.6183180894308943,0.821400987224158,41,78,173,high,0.7239837398373984
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,0,response_raw,0.7239837398373984,0.6192174796747968,0.8244780778164925,41,78,173,high,0.7239837398373984
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,0,recurrence_raw,0.39789488966318237,0.29250834785133567,0.5089376451800233,41,78,173,low,0.6021051103368176
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,1,convergence_raw,0.4437717770034843,0.3258333333333333,0.5621000290360046,41,78,173,low,0.5562282229965156
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,1,late_flow_volatility,0.8086236933797909,0.7087376596980255,0.89750943670151,41,78,173,high,0.8086236933797909
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,1,route_acceleration,0.9034552845528455,0.840357868757259,0.9577584204413473,41,78,173,high,0.9034552845528455
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,1,state_jump,0.38012485481997677,0.2773845818815331,0.4889198606271776,41,78,173,low,0.6198751451800233
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,1,action_jump,0.4272502903600464,0.3160405778164924,0.5519094802555168,41,78,173,low,0.5727497096399536
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,1,feedback_split_signed,0.37862950058072004,0.27690657665505225,0.4809117305458769,41,78,173,low,0.6213704994192799
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,1,response_raw,0.37862950058072004,0.2783242595818815,0.48397902148664346,41,78,173,low,0.6213704994192799
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,1,recurrence_raw,0.4432636469221835,0.33751161440185834,0.557378774680604,41,78,173,low,0.5567363530778164
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,2,convergence_raw,0.5133565621370498,0.3912695993031358,0.6266441637630661,41,78,173,high,0.5133565621370498
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,2,late_flow_volatility,0.8912601626016261,0.8205574912891985,0.9535496515679444,41,78,173,high,0.8912601626016261
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,2,route_acceleration,0.9234175377468061,0.8672691637630663,0.9721254355400696,41,78,173,high,0.9234175377468061
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,2,state_jump,0.39380081300813014,0.2908340592334495,0.5055985046457607,41,78,173,low,0.6061991869918699
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,2,action_jump,0.5932055749128919,0.483835656213705,0.7001756678281068,41,78,173,high,0.5932055749128919
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,2,feedback_split_signed,0.36867015098722417,0.2595797038327526,0.4782135598141695,41,78,173,low,0.6313298490127759
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,2,response_raw,0.36867015098722417,0.2621276132404181,0.47577235772357707,41,78,173,low,0.6313298490127759
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,2,recurrence_raw,0.30328106852497094,0.20238313008130082,0.42332752613240404,41,78,173,low,0.6967189314750291
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,3,convergence_raw,0.37138392857142855,0.2569936755952381,0.4941510416666665,40,77,166,low,0.6286160714285715
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,3,late_flow_volatility,0.8626934523809524,0.7807020089285714,0.9295993303571428,40,77,166,high,0.8626934523809524
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,3,route_acceleration,0.9240327380952381,0.8611551339285715,0.975,40,77,166,high,0.9240327380952381
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,3,state_jump,0.3954613095238095,0.26821800595238093,0.535072544642857,40,77,166,low,0.6045386904761905
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,3,action_jump,0.5132142857142857,0.3967261904761905,0.6260528273809524,40,77,166,high,0.5132142857142857
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,3,feedback_split_signed,0.38483630952380954,0.27000781249999994,0.5119270833333331,40,77,166,low,0.6151636904761905
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,3,response_raw,0.38483630952380954,0.2578976934523809,0.520861607142857,40,77,166,low,0.6151636904761905
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,3,recurrence_raw,0.3726785714285714,0.2523545386904762,0.49903459821428575,40,77,166,low,0.6273214285714286
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,4,convergence_raw,0.29805341055341056,0.1805654761904762,0.41243725868725867,37,74,155,low,0.7019465894465895
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,4,late_flow_volatility,0.9131595881595882,0.8402807271557271,0.9702702702702702,37,74,155,high,0.9131595881595882
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,4,route_acceleration,0.9096203346203348,0.8380509974259973,0.9684732947232948,37,74,155,high,0.9096203346203348
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,4,state_jump,0.3525096525096525,0.235890444015444,0.4763006756756756,37,74,155,low,0.6474903474903475
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,4,action_jump,0.3827380952380952,0.2653752413127413,0.5034350868725868,37,74,155,low,0.6172619047619048
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,4,feedback_split_signed,0.40469755469755475,0.28808397683397685,0.521048906048906,37,74,155,low,0.5953024453024452
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,4,response_raw,0.40469755469755475,0.2898182110682111,0.520614543114543,37,74,155,low,0.5953024453024452
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,4,recurrence_raw,0.45506756756756755,0.3284837516087516,0.5897096203346204,37,74,155,low,0.5449324324324325
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,5,convergence_raw,0.21751443001443005,0.12047032828282828,0.328975018037518,33,67,130,low,0.78248556998557
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,5,late_flow_volatility,0.7615440115440115,0.6340431096681097,0.871415945165945,33,67,130,high,0.7615440115440115
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,5,route_acceleration,0.8295093795093794,0.7250595238095238,0.917542388167388,33,67,130,high,0.8295093795093794
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,5,state_jump,0.33632756132756136,0.21089375901875904,0.4663041125541123,33,67,130,low,0.6636724386724386
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,5,action_jump,0.3187950937950938,0.19830447330447332,0.4440485209235209,33,67,130,low,0.6812049062049061
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,5,feedback_split_signed,0.33784271284271283,0.21360479797979795,0.4718154761904761,33,67,130,low,0.6621572871572872
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,5,response_raw,0.33784271284271283,0.21463474025974025,0.4717009379509378,33,67,130,low,0.6621572871572872
seed1000_1007,belief_mismatch_vs_successful_coupled_grasp,5,recurrence_raw,0.6346139971139971,0.5055555555555555,0.7453124999999999,33,67,130,high,0.6346139971139971
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,-1,convergence_raw,0.522093023255814,0.40697397563676635,0.6401764950166113,43,87,173,high,0.522093023255814
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,-1,late_flow_volatility,0.6503045404208195,0.5414424141749724,0.746638981173865,43,87,173,high,0.6503045404208195
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,-1,route_acceleration,0.6906284606866002,0.5860368217054264,0.7853855204872646,43,87,173,high,0.6906284606866002
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,-1,state_jump,0.3956949058693245,0.2865815337763012,0.5098027408637873,43,87,173,low,0.6043050941306756
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,-1,action_jump,0.49176356589147285,0.37487022425249167,0.6102090254706534,43,87,173,low,0.5082364341085271
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,-1,feedback_split_signed,0.3865863787375415,0.2798660714285714,0.4931326135105205,43,87,173,low,0.6134136212624586
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,-1,response_raw,0.3865863787375415,0.28289797895902546,0.4994712070874861,43,87,173,low,0.6134136212624586
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,-1,recurrence_raw,0.5893549280177186,0.47705045681063124,0.6961551771871539,43,87,173,high,0.5893549280177186
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,0,convergence_raw,0.4190891472868217,0.30670957918050945,0.5342753322259136,43,87,173,low,0.5809108527131783
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,0,late_flow_volatility,0.6925249169435216,0.5974930786267996,0.7819698228128458,43,87,173,high,0.6925249169435216
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,0,route_acceleration,0.7343992248062016,0.6354588870431892,0.8289133444075303,43,87,173,high,0.7343992248062016
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,0,state_jump,0.6812153931339978,0.5753834440753045,0.7846376661129568,43,87,173,high,0.6812153931339978
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,0,action_jump,0.5736157253599115,0.46895487264673313,0.6763669712070876,43,87,173,high,0.5736157253599115
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,0,feedback_split_signed,0.6745985603543744,0.5607485465116279,0.7746141334440753,43,87,173,high,0.6745985603543744
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,0,response_raw,0.6745985603543744,0.5662420404208195,0.7752069490586933,43,87,173,high,0.6745985603543744
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,0,recurrence_raw,0.47165005537098564,0.35734599944629014,0.5833679401993354,43,87,173,low,0.5283499446290143
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,1,convergence_raw,0.4713178294573644,0.3581755260243632,0.5829318936877075,43,87,173,low,0.5286821705426357
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,1,late_flow_volatility,0.8117663344407532,0.7343480066445184,0.8852470930232558,43,87,173,high,0.8117663344407532
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,1,route_acceleration,0.8819905869324475,0.8139500276854926,0.9395106589147285,43,87,173,high,0.8819905869324475
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,1,state_jump,0.2866694352159469,0.19213212901439644,0.38109599944629013,43,87,173,low,0.7133305647840531
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,1,action_jump,0.38981173864894797,0.28099702380952385,0.5100816722037651,43,87,173,low,0.6101882613510521
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,1,feedback_split_signed,0.2886074197120709,0.18866106035437433,0.38498408084163893,43,87,173,low,0.7113925802879291
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,1,response_raw,0.2886074197120709,0.19418985326688815,0.38712105481727577,43,87,173,low,0.7113925802879291
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,1,recurrence_raw,0.486766334440753,0.3876460409745293,0.588235049833887,43,87,173,low,0.513233665559247
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,2,convergence_raw,0.35418050941306756,0.2567275747508306,0.45421926910299,43,87,172,high,0.35418050941306756
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,2,late_flow_volatility,0.8469407530454044,0.767296511627907,0.9194826273532668,43,87,172,high,0.8469407530454044
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,2,route_acceleration,0.9410299003322259,0.8934108527131784,0.9825581395348837,43,87,172,high,0.9410299003322259
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,2,state_jump,0.32145625692137314,0.22346137873754152,0.415297965116279,43,87,172,low,0.6785437430786269
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,2,action_jump,0.5329595791805094,0.4222099944629015,0.6416901993355482,43,87,172,high,0.5329595791805094
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,2,feedback_split_signed,0.30694905869324474,0.21523947951273528,0.4079059385382059,43,87,172,low,0.6930509413067553
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,2,response_raw,0.30694905869324474,0.21214977851605757,0.4064676771871537,43,87,172,low,0.6930509413067553
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,2,recurrence_raw,0.3104235880398671,0.21545888704318933,0.4191670127353267,43,87,172,low,0.6895764119601329
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,3,convergence_raw,0.36917517006802725,0.26680839002267576,0.4791181264172335,42,86,163,low,0.6308248299319728
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,3,late_flow_volatility,0.889342403628118,0.813265306122449,0.9555555555555555,42,86,163,high,0.889342403628118
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,3,route_acceleration,0.9145691609977324,0.8455739795918367,0.9728146258503401,42,86,163,high,0.9145691609977324
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,3,state_jump,0.42276077097505665,0.294625141723356,0.5499043367346936,42,86,163,low,0.5772392290249433
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,3,action_jump,0.5613803854875284,0.4606271258503401,0.6631409438775511,42,86,163,high,0.5613803854875284
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,3,feedback_split_signed,0.4153202947845805,0.2883361678004535,0.5448217828798183,42,86,163,low,0.5846797052154196
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,3,response_raw,0.4153202947845805,0.2936507936507936,0.5447845804988661,42,86,163,low,0.5846797052154196
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,3,recurrence_raw,0.2802862811791383,0.17579117063492064,0.3869696003401359,42,86,163,low,0.7197137188208618
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,4,convergence_raw,0.3074553571428571,0.18714471726190476,0.43144494047619036,40,84,153,low,0.6925446428571429
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,4,late_flow_volatility,0.8814583333333333,0.8002083333333335,0.9489635416666666,40,84,153,high,0.8814583333333333
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,4,route_acceleration,0.861845238095238,0.7820818452380951,0.9303794642857139,40,84,153,high,0.861845238095238
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,4,state_jump,0.3121577380952381,0.21241257440476188,0.4195245535714286,40,84,153,low,0.6878422619047619
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,4,action_jump,0.31504464285714284,0.21027566964285713,0.42811681547619046,40,84,153,low,0.6849553571428572
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,4,feedback_split_signed,0.33681547619047614,0.2352600446428571,0.4361462053571429,40,84,153,low,0.6631845238095239
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,4,response_raw,0.33681547619047614,0.23858816964285712,0.4377403273809522,40,84,153,low,0.6631845238095239
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,4,recurrence_raw,0.48976190476190473,0.37083333333333335,0.6104520089285714,40,84,153,low,0.5102380952380953
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,5,convergence_raw,0.2266941391941392,0.12446581196581197,0.33511485042735045,39,83,142,low,0.7733058608058608
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,5,late_flow_volatility,0.7077686202686203,0.6070127442002442,0.7937011599511599,39,83,142,high,0.7077686202686203
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,5,route_acceleration,0.8293803418803418,0.7447622863247862,0.9025667735042736,39,83,142,high,0.8293803418803418
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,5,state_jump,0.4513125763125764,0.3266880341880342,0.5773504273504273,39,83,142,low,0.5486874236874236
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,5,action_jump,0.35027472527472525,0.2343063186813187,0.4735996642246643,39,83,142,low,0.6497252747252747
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,5,feedback_split_signed,0.4432692307692308,0.3214636752136752,0.567224893162393,39,83,142,low,0.5567307692307693
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,5,response_raw,0.4432692307692308,0.32104433760683765,0.5740785256410254,39,83,142,low,0.5567307692307693
seed1008_1015,belief_mismatch_vs_successful_coupled_grasp,5,recurrence_raw,0.6424603174603174,0.5278266178266179,0.7477159645909647,39,83,142,high,0.6424603174603174
