calibration,score_kind,method,window,scope,metric,estimate,lo,hi,tasks,first_query
episode,calibrated_rank,absolute_state_trap,q8_13,all,delta_old_ac,0.03752529462464465,0.00700303487318935,0.0760816356292693,36,8
episode,calibrated_rank,absolute_state_trap,q8_13,excluding_S05,auc,0.7644875694964947,0.7245604129264969,0.8072498112762223,35,8
episode,calibrated_rank,absolute_state_trap,q8_13,excluding_S05,control_auc,0.7389656237316872,0.6877234491514356,0.7874440909467666,35,8
episode,calibrated_rank,absolute_state_trap,q8_13,excluding_S05,old_ac_auc,0.7260278389777505,0.6701518260740877,0.7762584806259423,35,8
episode,calibrated_rank,absolute_state_trap,q8_13,excluding_S05,delta_control,0.025521945764807454,-0.0014911480701099592,0.058460144565925916,35,8
episode,calibrated_rank,absolute_state_trap,q8_13,excluding_S05,delta_old_ac,0.03845973051874412,0.006255775887250742,0.0782840270476141,35,8
episode,calibrated_rank,ac_reference,q8_13,all,auc,0.7372164133250536,0.6876734682311065,0.7850288510451893,36,8
episode,calibrated_rank,ac_reference,q8_13,all,control_auc,0.7372164133250536,0.6876734682311065,0.7850288510451893,36,8
episode,calibrated_rank,ac_reference,q8_13,all,old_ac_auc,0.7247527672074818,0.6699427968056315,0.7747215621779153,36,8
episode,calibrated_rank,ac_reference,q8_13,all,delta_control,0.0,0.0,0.0,36,8
episode,calibrated_rank,ac_reference,q8_13,all,delta_old_ac,0.01246364611757177,-0.0011114583442766307,0.029689146276223502,36,8
episode,calibrated_rank,ac_reference,q8_13,excluding_S05,auc,0.7389656237316872,0.6877234491514356,0.7874440909467666,35,8
episode,calibrated_rank,ac_reference,q8_13,excluding_S05,control_auc,0.7389656237316872,0.6877234491514356,0.7874440909467666,35,8
episode,calibrated_rank,ac_reference,q8_13,excluding_S05,old_ac_auc,0.7260278389777505,0.6701518260740877,0.7762584806259423,35,8
episode,calibrated_rank,ac_reference,q8_13,excluding_S05,delta_control,0.0,0.0,0.0,35,8
episode,calibrated_rank,ac_reference,q8_13,excluding_S05,delta_old_ac,0.012937784753936664,-0.0011212946797156946,0.031260815222299516,35,8
episode,calibrated_rank,joint_stop_or,q8_13,all,auc,0.6573386467826682,0.6011449687325942,0.7079005178784181,36,8
episode,calibrated_rank,joint_stop_or,q8_13,all,control_auc,0.7372164133250536,0.6876734682311065,0.7850288510451893,36,8
episode,calibrated_rank,joint_stop_or,q8_13,all,old_ac_auc,0.7247527672074818,0.6699427968056315,0.7747215621779153,36,8
episode,calibrated_rank,joint_stop_or,q8_13,all,delta_control,-0.07987776654238526,-0.11061159129192906,-0.050982588491266335,36,8
episode,calibrated_rank,joint_stop_or,q8_13,all,delta_old_ac,-0.0674141204248135,-0.09938110516819736,-0.03682790002911889,36,8
episode,calibrated_rank,joint_stop_or,q8_13,excluding_S05,auc,0.6565806997612639,0.5996716226884096,0.7091037802035367,35,8
episode,calibrated_rank,joint_stop_or,q8_13,excluding_S05,control_auc,0.7389656237316872,0.6877234491514356,0.7874440909467666,35,8
episode,calibrated_rank,joint_stop_or,q8_13,excluding_S05,old_ac_auc,0.7260278389777505,0.6701518260740877,0.7762584806259423,35,8
episode,calibrated_rank,joint_stop_or,q8_13,excluding_S05,delta_control,-0.08238492397042325,-0.11325832473137751,-0.052820490990997934,35,8
episode,calibrated_rank,joint_stop_or,q8_13,excluding_S05,delta_old_ac,-0.0694471392164866,-0.10134388155543375,-0.03936883273016195,35,8
episode,calibrated_rank,leaky_ac,q8_13,all,auc,0.5934004420326991,0.5403203260034738,0.6449621203967837,36,8
episode,calibrated_rank,leaky_ac,q8_13,all,control_auc,0.7372164133250536,0.6876734682311065,0.7850288510451893,36,8
episode,calibrated_rank,leaky_ac,q8_13,all,old_ac_auc,0.7247527672074818,0.6699427968056315,0.7747215621779153,36,8
episode,calibrated_rank,leaky_ac,q8_13,all,delta_control,-0.14381597129235446,-0.2068413731765277,-0.08258567825537204,36,8
episode,calibrated_rank,leaky_ac,q8_13,all,delta_old_ac,-0.13135232517478268,-0.19937423244752567,-0.06809673231134167,36,8
episode,calibrated_rank,leaky_ac,q8_13,excluding_S05,auc,0.5940286247264465,0.5407821381664107,0.6470869248714166,35,8
episode,calibrated_rank,leaky_ac,q8_13,excluding_S05,control_auc,0.7389656237316872,0.6877234491514356,0.7874440909467666,35,8
episode,calibrated_rank,leaky_ac,q8_13,excluding_S05,old_ac_auc,0.7260278389777505,0.6701518260740877,0.7762584806259423,35,8
episode,calibrated_rank,leaky_ac,q8_13,excluding_S05,delta_control,-0.14493699900524065,-0.20892466860407102,-0.08053092230439837,35,8
episode,calibrated_rank,leaky_ac,q8_13,excluding_S05,delta_old_ac,-0.13199921425130398,-0.20018393215065788,-0.06384465032539427,35,8
episode,calibrated_rank,leaky_state_trap,q8_13,all,auc,0.5928926848999884,0.5368403985201532,0.6504890522834957,36,8
episode,calibrated_rank,leaky_state_trap,q8_13,all,control_auc,0.7372164133250536,0.6876734682311065,0.7850288510451893,36,8
episode,calibrated_rank,leaky_state_trap,q8_13,all,old_ac_auc,0.7247527672074818,0.6699427968056315,0.7747215621779153,36,8
episode,calibrated_rank,leaky_state_trap,q8_13,all,delta_control,-0.14432372842506538,-0.20834776287003567,-0.07986584456499854,36,8
episode,calibrated_rank,leaky_state_trap,q8_13,all,delta_old_ac,-0.13186008230749358,-0.20068911420535676,-0.06445668487737105,36,8
episode,calibrated_rank,leaky_state_trap,q8_13,excluding_S05,auc,0.5931508708290973,0.5360239406730145,0.6517612054537527,35,8
episode,calibrated_rank,leaky_state_trap,q8_13,excluding_S05,control_auc,0.7389656237316872,0.6877234491514356,0.7874440909467666,35,8
episode,calibrated_rank,leaky_state_trap,q8_13,excluding_S05,old_ac_auc,0.7260278389777505,0.6701518260740877,0.7762584806259423,35,8
episode,calibrated_rank,leaky_state_trap,q8_13,excluding_S05,delta_control,-0.14581475290258986,-0.21164419902888706,-0.07925870847325615,35,8
episode,calibrated_rank,leaky_state_trap,q8_13,excluding_S05,delta_old_ac,-0.13287696814865316,-0.20364085198850174,-0.06121780368888174,35,8
episode,calibrated_rank,persistent_ac,q8_13,all,auc,0.6983628714668892,0.6216128074031125,0.7761187980639186,32,11
episode,calibrated_rank,persistent_ac,q8_13,all,control_auc,0.7292726100481671,0.6656895004616777,0.7894787744718225,32,11
episode,calibrated_rank,persistent_ac,q8_13,all,old_ac_auc,0.7043608095104967,0.6316428682131933,0.7747534051113688,32,11
episode,calibrated_rank,persistent_ac,q8_13,all,delta_control,-0.030909738581277865,-0.07570262059724864,0.013208782773668106,32,11
episode,calibrated_rank,persistent_ac,q8_13,all,delta_old_ac,-0.005997938043607501,-0.04828698414543087,0.04028287142706307,32,11
episode,calibrated_rank,persistent_ac,q8_13,excluding_S05,auc,0.7026324061860157,0.6223521467253887,0.7824952445092743,31,11
episode,calibrated_rank,persistent_ac,q8_13,excluding_S05,control_auc,0.7302671213096319,0.6615289034103898,0.792617567832983,31,11
episode,calibrated_rank,persistent_ac,q8_13,excluding_S05,old_ac_auc,0.7044238677369858,0.6272385984749091,0.7756776021148843,31,11
episode,calibrated_rank,persistent_ac,q8_13,excluding_S05,delta_control,-0.0276347151236159,-0.07424496581493632,0.021702560756210805,31,11
episode,calibrated_rank,persistent_ac,q8_13,excluding_S05,delta_old_ac,-0.0017914615509698074,-0.04415243999965731,0.04467433619971043,31,11
episode,raw_score,absolute_acc,q8_13,all,auc,0.7322181890799991,0.6811350847579336,0.7816850882312455,36,8
episode,raw_score,absolute_acc,q8_13,all,control_auc,0.7176924699864691,0.6588765775596014,0.7700032568721406,36,8
episode,raw_score,absolute_acc,q8_13,all,old_ac_auc,0.7247527672074818,0.6699427968056315,0.7747215621779153,36,8
episode,raw_score,absolute_acc,q8_13,all,delta_control,0.01452571909353014,-0.0008715242005392364,0.03144908083432501,36,8
episode,raw_score,absolute_acc,q8_13,all,delta_old_ac,0.007465421872517279,-0.009325719406590084,0.024471795528106945,36,8
episode,raw_score,absolute_acc,q8_13,excluding_S05,auc,0.7336148519498429,0.6815646136120158,0.783705166375503,35,8
episode,raw_score,absolute_acc,q8_13,excluding_S05,control_auc,0.7186741123107834,0.6576172410788093,0.7723439418813821,35,8
episode,raw_score,absolute_acc,q8_13,excluding_S05,old_ac_auc,0.7260278389777505,0.6701518260740877,0.7762584806259423,35,8
episode,raw_score,absolute_acc,q8_13,excluding_S05,delta_control,0.014940739639059572,-0.0008964248919832146,0.032347626001020015,35,8
episode,raw_score,absolute_acc,q8_13,excluding_S05,delta_old_ac,0.0075870129720923205,-0.009157380284256897,0.025378303123712607,35,8
episode,raw_score,absolute_both,q8_13,all,auc,0.7435436086007222,0.6954838406978721,0.7916580202440117,36,8
episode,raw_score,absolute_both,q8_13,all,control_auc,0.7176924699864691,0.6588765775596014,0.7700032568721406,36,8
episode,raw_score,absolute_both,q8_13,all,old_ac_auc,0.7247527672074818,0.6699427968056315,0.7747215621779153,36,8
episode,raw_score,absolute_both,q8_13,all,delta_control,0.025851138614253283,0.004079609954847766,0.04743393974201208,36,8
episode,raw_score,absolute_both,q8_13,all,delta_old_ac,0.018790841393240415,-0.00226267428370572,0.03890627315943306,36,8
episode,raw_score,absolute_both,q8_13,excluding_S05,auc,0.7455780083245972,0.6962587240816435,0.7937937700370451,35,8
episode,raw_score,absolute_both,q8_13,excluding_S05,control_auc,0.7186741123107834,0.6576172410788093,0.7723439418813821,35,8
episode,raw_score,absolute_both,q8_13,excluding_S05,old_ac_auc,0.7260278389777505,0.6701518260740877,0.7762584806259423,35,8
episode,raw_score,absolute_both,q8_13,excluding_S05,delta_control,0.026903896013813954,0.005232516863646537,0.04931600863693711,35,8
episode,raw_score,absolute_both,q8_13,excluding_S05,delta_old_ac,0.019550169346846703,-0.0013317309947096074,0.04000844445592684,35,8
episode,raw_score,absolute_state_trap,q8_13,all,auc,0.7355715455834014,0.6840098607257973,0.7887352639858031,36,8
episode,raw_score,absolute_state_trap,q8_13,all,control_auc,0.7176924699864691,0.6588765775596014,0.7700032568721406,36,8
episode,raw_score,absolute_state_trap,q8_13,all,old_ac_auc,0.7247527672074818,0.6699427968056315,0.7747215621779153,36,8
episode,raw_score,absolute_state_trap,q8_13,all,delta_control,0.017879075596932595,0.002283176255411744,0.035339251203018764,36,8
episode,raw_score,absolute_state_trap,q8_13,all,delta_old_ac,0.010818778375919734,-0.005862995193220903,0.028776627782050243,36,8
episode,raw_score,absolute_state_trap,q8_13,excluding_S05,auc,0.7368986747237128,0.6831651374172779,0.7906406685865219,35,8
episode,raw_score,absolute_state_trap,q8_13,excluding_S05,control_auc,0.7186741123107834,0.6576172410788093,0.7723439418813821,35,8
episode,raw_score,absolute_state_trap,q8_13,excluding_S05,old_ac_auc,0.7260278389777505,0.6701518260740877,0.7762584806259423,35,8
episode,raw_score,absolute_state_trap,q8_13,excluding_S05,delta_control,0.018224562412929607,0.0019167125712630949,0.03626870368562872,35,8
episode,raw_score,absolute_state_trap,q8_13,excluding_S05,delta_old_ac,0.01087083574596236,-0.006545220569157359,0.02893300389659719,35,8
episode,raw_score,ac_reference,q8_13,all,auc,0.7176924699864691,0.6588765775596014,0.7700032568721406,36,8
episode,raw_score,ac_reference,q8_13,all,control_auc,0.7176924699864691,0.6588765775596014,0.7700032568721406,36,8
episode,raw_score,ac_reference,q8_13,all,old_ac_auc,0.7247527672074818,0.6699427968056315,0.7747215621779153,36,8
episode,raw_score,ac_reference,q8_13,all,delta_control,0.0,0.0,0.0,36,8
episode,raw_score,ac_reference,q8_13,all,delta_old_ac,-0.007060297221012864,-0.01612870304411103,0.0020184897954804008,36,8
episode,raw_score,ac_reference,q8_13,excluding_S05,auc,0.7186741123107834,0.6576172410788093,0.7723439418813821,35,8
episode,raw_score,ac_reference,q8_13,excluding_S05,control_auc,0.7186741123107834,0.6576172410788093,0.7723439418813821,35,8
episode,raw_score,ac_reference,q8_13,excluding_S05,old_ac_auc,0.7260278389777505,0.6701518260740877,0.7762584806259423,35,8
episode,raw_score,ac_reference,q8_13,excluding_S05,delta_control,0.0,0.0,0.0,35,8
episode,raw_score,ac_reference,q8_13,excluding_S05,delta_old_ac,-0.007353726666967256,-0.016783268884626553,0.0021377729584401654,35,8
episode,raw_score,joint_stop_or,q8_13,all,auc,0.6531911163827167,0.5949020797705094,0.706688994368771,36,8
episode,raw_score,joint_stop_or,q8_13,all,control_auc,0.7176924699864691,0.6588765775596014,0.7700032568721406,36,8
episode,raw_score,joint_stop_or,q8_13,all,old_ac_auc,0.7247527672074818,0.6699427968056315,0.7747215621779153,36,8
episode,raw_score,joint_stop_or,q8_13,all,delta_control,-0.0645013536037524,-0.09930118144988588,-0.031888784351475005,36,8
episode,raw_score,joint_stop_or,q8_13,all,delta_old_ac,-0.07156165082476527,-0.10645252339587871,-0.03826021386664643,36,8
episode,raw_score,joint_stop_or,q8_13,excluding_S05,auc,0.6523298628897808,0.5928492685912559,0.7062389626404277,35,8
episode,raw_score,joint_stop_or,q8_13,excluding_S05,control_auc,0.7186741123107834,0.6576172410788093,0.7723439418813821,35,8
episode,raw_score,joint_stop_or,q8_13,excluding_S05,old_ac_auc,0.7260278389777505,0.6701518260740877,0.7762584806259423,35,8
episode,raw_score,joint_stop_or,q8_13,excluding_S05,delta_control,-0.06634424942100248,-0.10063354621833147,-0.034570266518651124,35,8
episode,raw_score,joint_stop_or,q8_13,excluding_S05,delta_old_ac,-0.07369797608796974,-0.10946090129525582,-0.04186192270754068,35,8
episode,raw_score,leaky_ac,q8_13,all,auc,0.5640748711917987,0.5385203080310068,0.5926849564645911,36,8
episode,raw_score,leaky_ac,q8_13,all,control_auc,0.7176924699864691,0.6588765775596014,0.7700032568721406,36,8
episode,raw_score,leaky_ac,q8_13,all,old_ac_auc,0.7247527672074818,0.6699427968056315,0.7747215621779153,36,8
episode,raw_score,leaky_ac,q8_13,all,delta_control,-0.15361759879467035,-0.1999980586594049,-0.1022938743744062,36,8
episode,raw_score,leaky_ac,q8_13,all,delta_old_ac,-0.16067789601568322,-0.20454522613053133,-0.11353445482638828,36,8
episode,raw_score,leaky_ac,q8_13,excluding_S05,auc,0.5648497839188859,0.5382383319761099,0.5942718138337975,35,8
episode,raw_score,leaky_ac,q8_13,excluding_S05,control_auc,0.7186741123107834,0.6576172410788093,0.7723439418813821,35,8
episode,raw_score,leaky_ac,q8_13,excluding_S05,old_ac_auc,0.7260278389777505,0.6701518260740877,0.7762584806259423,35,8
episode,raw_score,leaky_ac,q8_13,excluding_S05,delta_control,-0.1538243283918975,-0.20187838713196307,-0.09969534993175962,35,8
episode,raw_score,leaky_ac,q8_13,excluding_S05,delta_old_ac,-0.16117805505886476,-0.20668690192242598,-0.11202565972565293,35,8
episode,raw_score,leaky_state_trap,q8_13,all,auc,0.5669925391655757,0.537421358053821,0.6024272350905598,36,8
episode,raw_score,leaky_state_trap,q8_13,all,control_auc,0.7176924699864691,0.6588765775596014,0.7700032568721406,36,8
episode,raw_score,leaky_state_trap,q8_13,all,old_ac_auc,0.7247527672074818,0.6699427968056315,0.7747215621779153,36,8
episode,raw_score,leaky_state_trap,q8_13,all,delta_control,-0.15069993082089309,-0.19520987289791825,-0.10169898693084606,36,8
episode,raw_score,leaky_state_trap,q8_13,all,delta_old_ac,-0.15776022804190604,-0.19998157968074762,-0.11312332807809398,36,8
episode,raw_score,leaky_state_trap,q8_13,excluding_S05,auc,0.5674953244167814,0.5364039863325512,0.6048536083015041,35,8
episode,raw_score,leaky_state_trap,q8_13,excluding_S05,control_auc,0.7186741123107834,0.6576172410788093,0.7723439418813821,35,8
episode,raw_score,leaky_state_trap,q8_13,excluding_S05,old_ac_auc,0.7260278389777505,0.6701518260740877,0.7762584806259423,35,8
episode,raw_score,leaky_state_trap,q8_13,excluding_S05,delta_control,-0.15117878789400171,-0.1980195039037799,-0.09921325690339723,35,8
episode,raw_score,leaky_state_trap,q8_13,excluding_S05,delta_old_ac,-0.15853251456096903,-0.20185612783344134,-0.11211274217719558,35,8
episode,raw_score,persistent_ac,q8_13,all,auc,0.6958285567032667,0.6164416375213415,0.7768497871814289,32,11
episode,raw_score,persistent_ac,q8_13,all,control_auc,0.6976381883438978,0.6224459425132213,0.7705915558384056,32,11
episode,raw_score,persistent_ac,q8_13,all,old_ac_auc,0.7043608095104967,0.6316428682131933,0.7747534051113688,32,11
episode,raw_score,persistent_ac,q8_13,all,delta_control,-0.0018096316406312069,-0.04475208360106988,0.041646880199106756,32,11
episode,raw_score,persistent_ac,q8_13,all,delta_old_ac,-0.008532252807230127,-0.05005737969725564,0.03549499504552005,32,11
episode,raw_score,persistent_ac,q8_13,excluding_S05,auc,0.6998828358395257,0.6143319500961734,0.7811081599513015,31,11
episode,raw_score,persistent_ac,q8_13,excluding_S05,control_auc,0.6971845706549806,0.618313358076818,0.7717290376873696,31,11
episode,raw_score,persistent_ac,q8_13,excluding_S05,old_ac_auc,0.7044238677369858,0.6272385984749091,0.7756776021148843,31,11
episode,raw_score,persistent_ac,q8_13,excluding_S05,delta_control,0.002698265184545203,-0.040505531171119186,0.0482070413812905,31,11
episode,raw_score,persistent_ac,q8_13,excluding_S05,delta_old_ac,-0.004541031897460098,-0.04706835439798701,0.040319094459236336,31,11
task_init,calibrated_rank,absolute_acc,q8_13,all,auc,0.739562828247144,0.6924709068899635,0.7860926200419154,36,8
task_init,calibrated_rank,absolute_acc,q8_13,all,control_auc,0.7263954639776325,0.6769631444481954,0.7738056039914495,36,8
task_init,calibrated_rank,absolute_acc,q8_13,all,old_ac_auc,0.7208772164014857,0.6667741763821637,0.7707999536419505,36,8
task_init,calibrated_rank,absolute_acc,q8_13,all,delta_control,0.013167364269511471,-0.0027134661227533295,0.02963008335840731,36,8
task_init,calibrated_rank,absolute_acc,q8_13,all,delta_old_ac,0.018685611845658232,0.000484804991245102,0.038437910401474366,36,8
task_init,calibrated_rank,absolute_acc,q8_13,excluding_S05,auc,0.7411724749040823,0.6933682693040281,0.7885142553913325,35,8
task_init,calibrated_rank,absolute_acc,q8_13,excluding_S05,control_auc,0.7277730049582475,0.6775542341061833,0.7761886609569429,35,8
task_init,calibrated_rank,absolute_acc,q8_13,excluding_S05,old_ac_auc,0.7218486317061014,0.6666463834496391,0.7718830230897393,35,8
task_init,calibrated_rank,absolute_acc,q8_13,excluding_S05,delta_control,0.013399469945834916,-0.0029513812912020203,0.02970408401227037,35,8
task_init,calibrated_rank,absolute_acc,q8_13,excluding_S05,delta_old_ac,0.019323843197981014,-4.8823076316875206e-05,0.039009288033264165,35,8
task_init,calibrated_rank,absolute_both,q8_13,all,auc,0.7648252255266703,0.7256056372017212,0.806014811769602,36,8
task_init,calibrated_rank,absolute_both,q8_13,all,control_auc,0.7263954639776325,0.6769631444481954,0.7738056039914495,36,8
task_init,calibrated_rank,absolute_both,q8_13,all,old_ac_auc,0.7208772164014857,0.6667741763821637,0.7707999536419505,36,8
task_init,calibrated_rank,absolute_both,q8_13,all,delta_control,0.038429761549037704,0.010248349881981408,0.06935468952052111,36,8
task_init,calibrated_rank,absolute_both,q8_13,all,delta_old_ac,0.04394800912518447,0.010956466659869416,0.08346407503119324,36,8
task_init,calibrated_rank,absolute_both,q8_13,excluding_S05,auc,0.76704141865013,0.7280210034637108,0.8083507458215238,35,8
task_init,calibrated_rank,absolute_both,q8_13,excluding_S05,control_auc,0.7277730049582475,0.6775542341061833,0.7761886609569429,35,8
task_init,calibrated_rank,absolute_both,q8_13,excluding_S05,old_ac_auc,0.7218486317061014,0.6666463834496391,0.7718830230897393,35,8
task_init,calibrated_rank,absolute_both,q8_13,excluding_S05,delta_control,0.039268413691882574,0.010850304901527537,0.07079628568457157,35,8
task_init,calibrated_rank,absolute_both,q8_13,excluding_S05,delta_old_ac,0.04519278694402868,0.011412627029564014,0.0848869941923142,35,8
task_init,calibrated_rank,absolute_state_trap,q8_13,all,auc,0.7590819459296642,0.7196487954059327,0.8014093031020069,36,8
task_init,calibrated_rank,absolute_state_trap,q8_13,all,control_auc,0.7263954639776325,0.6769631444481954,0.7738056039914495,36,8
task_init,calibrated_rank,absolute_state_trap,q8_13,all,old_ac_auc,0.7208772164014857,0.6667741763821637,0.7707999536419505,36,8
task_init,calibrated_rank,absolute_state_trap,q8_13,all,delta_control,0.03268648195203153,0.009839074378467172,0.05870731006804123,36,8
task_init,calibrated_rank,absolute_state_trap,q8_13,all,delta_old_ac,0.0382047295281783,0.01124778730144999,0.07083370911755488,36,8
task_init,calibrated_rank,absolute_state_trap,q8_13,excluding_S05,auc,0.7606912409662094,0.7206227362765486,0.8027323935492628,35,8
task_init,calibrated_rank,absolute_state_trap,q8_13,excluding_S05,control_auc,0.7277730049582475,0.6775542341061833,0.7761886609569429,35,8
task_init,calibrated_rank,absolute_state_trap,q8_13,excluding_S05,old_ac_auc,0.7218486317061014,0.6666463834496391,0.7718830230897393,35,8
task_init,calibrated_rank,absolute_state_trap,q8_13,excluding_S05,delta_control,0.03291823600796187,0.009606244586210977,0.0595815473858598,35,8
task_init,calibrated_rank,absolute_state_trap,q8_13,excluding_S05,delta_old_ac,0.03884260926010797,0.01109805037191248,0.07225492337727078,35,8
task_init,calibrated_rank,ac_reference,q8_13,all,auc,0.7263954639776325,0.6769631444481954,0.7738056039914495,36,8
task_init,calibrated_rank,ac_reference,q8_13,all,control_auc,0.7263954639776325,0.6769631444481954,0.7738056039914495,36,8
task_init,calibrated_rank,ac_reference,q8_13,all,old_ac_auc,0.7208772164014857,0.6667741763821637,0.7707999536419505,36,8
task_init,calibrated_rank,ac_reference,q8_13,all,delta_control,0.0,0.0,0.0,36,8
task_init,calibrated_rank,ac_reference,q8_13,all,delta_old_ac,0.005518247576146767,-0.004110272052138444,0.01589870343121242,36,8
task_init,calibrated_rank,ac_reference,q8_13,excluding_S05,auc,0.7277730049582475,0.6775542341061833,0.7761886609569429,35,8
task_init,calibrated_rank,ac_reference,q8_13,excluding_S05,control_auc,0.7277730049582475,0.6775542341061833,0.7761886609569429,35,8
task_init,calibrated_rank,ac_reference,q8_13,excluding_S05,old_ac_auc,0.7218486317061014,0.6666463834496391,0.7718830230897393,35,8
task_init,calibrated_rank,ac_reference,q8_13,excluding_S05,delta_control,0.0,0.0,0.0,35,8
task_init,calibrated_rank,ac_reference,q8_13,excluding_S05,delta_old_ac,0.005924373252146099,-0.0038184720633207864,0.016412076103000505,35,8
task_init,calibrated_rank,joint_stop_or,q8_13,all,auc,0.6578730220388144,0.6010804934243376,0.7096562807128309,36,8
task_init,calibrated_rank,joint_stop_or,q8_13,all,control_auc,0.7263954639776325,0.6769631444481954,0.7738056039914495,36,8
task_init,calibrated_rank,joint_stop_or,q8_13,all,old_ac_auc,0.7208772164014857,0.6667741763821637,0.7707999536419505,36,8
task_init,calibrated_rank,joint_stop_or,q8_13,all,delta_control,-0.06852244193881822,-0.09993072859308849,-0.04016760848322178,36,8
task_init,calibrated_rank,joint_stop_or,q8_13,all,delta_old_ac,-0.06300419436267145,-0.0940878139742999,-0.03284225562580302,36,8
task_init,calibrated_rank,joint_stop_or,q8_13,excluding_S05,auc,0.657145824001612,0.6005176336673095,0.7094582157664039,35,8
task_init,calibrated_rank,joint_stop_or,q8_13,excluding_S05,control_auc,0.7277730049582475,0.6775542341061833,0.7761886609569429,35,8
task_init,calibrated_rank,joint_stop_or,q8_13,excluding_S05,old_ac_auc,0.7218486317061014,0.6666463834496391,0.7718830230897393,35,8
task_init,calibrated_rank,joint_stop_or,q8_13,excluding_S05,delta_control,-0.07062718095663549,-0.10264313456991538,-0.041788078264053986,35,8
task_init,calibrated_rank,joint_stop_or,q8_13,excluding_S05,delta_old_ac,-0.0647028077044894,-0.09636729148752587,-0.03584829550093959,35,8
task_init,calibrated_rank,leaky_ac,q8_13,all,auc,0.5898825001898678,0.5415958889920375,0.638885416108488,36,8
task_init,calibrated_rank,leaky_ac,q8_13,all,control_auc,0.7263954639776325,0.6769631444481954,0.7738056039914495,36,8
task_init,calibrated_rank,leaky_ac,q8_13,all,old_ac_auc,0.7208772164014857,0.6667741763821637,0.7707999536419505,36,8
task_init,calibrated_rank,leaky_ac,q8_13,all,delta_control,-0.13651296378776479,-0.18458041402344183,-0.08921701842914992,36,8
task_init,calibrated_rank,leaky_ac,q8_13,all,delta_old_ac,-0.13099471621161804,-0.18255080702232124,-0.07841962182514865,36,8
task_init,calibrated_rank,leaky_ac,q8_13,excluding_S05,auc,0.5942272972014134,0.5462180192956136,0.6427562752478326,35,8
task_init,calibrated_rank,leaky_ac,q8_13,excluding_S05,control_auc,0.7277730049582475,0.6775542341061833,0.7761886609569429,35,8
