corpus,event,lead,axis,auc_event_high,events,pairs,auc_detection
main16x32,loop,-8,layer_L14_top4_mass,0.5363048166786485,98,1391,0.5363048166786485
main16x32,loop,-8,layer_L14_top12_margin,0.4399712437095615,98,1391,0.5600287562904385
main16x32,loop,-8,layer_L14_token_consensus,0.5381020848310568,98,1391,0.5381020848310568
main16x32,loop,-8,layer_L14_token_dispersion,0.4496764917325665,98,1391,0.5503235082674335
main16x32,loop,-8,layer_L14_effective_rank,0.4766355140186916,98,1391,0.5233644859813085
main16x32,loop,-8,layer_L14_stable_rank,0.4291876347951114,98,1391,0.5708123652048886
main16x32,loop,-8,layer_L14_token_expert_mi,0.4374550682961898,98,1391,0.5625449317038103
main16x32,loop,-8,layer_L14_occupancy_concentration,0.5237239396117901,98,1391,0.5237239396117901
main16x32,loop,-8,layer_L14_occupancy_entropy,0.4766355140186916,98,1391,0.5233644859813085
main16x32,loop,-8,layer_L14_support_union_fraction,0.48849748382458663,98,1391,0.5115025161754134
main16x32,loop,-8,layer_L15_commitment,0.5549964054636952,98,1391,0.5549964054636952
main16x32,loop,-8,layer_L15_entropy_normalized,0.4482386772106398,98,1391,0.5517613227893602
main16x32,loop,-8,layer_L15_top1_mass,0.503235082674335,98,1391,0.503235082674335
main16x32,loop,-8,layer_L15_top4_mass,0.5607476635514018,98,1391,0.5607476635514018
main16x32,loop,-8,layer_L15_top12_margin,0.4205607476635514,98,1391,0.5794392523364487
main16x32,loop,-8,layer_L15_token_consensus,0.5330697340043135,98,1391,0.5330697340043135
main16x32,loop,-8,layer_L15_token_dispersion,0.4676491732566499,98,1391,0.5323508267433501
main16x32,loop,-8,layer_L15_effective_rank,0.5057512580877067,98,1391,0.5057512580877067
main16x32,loop,-8,layer_L15_stable_rank,0.43134435657800146,98,1391,0.5686556434219985
main16x32,loop,-8,layer_L15_token_expert_mi,0.4565061107117182,98,1391,0.5434938892882818
main16x32,loop,-8,layer_L15_occupancy_concentration,0.5571531272465852,98,1391,0.5571531272465852
main16x32,loop,-8,layer_L15_occupancy_entropy,0.4349388928828181,98,1391,0.5650611071171818
main16x32,loop,-8,layer_L15_support_union_fraction,0.47304097771387493,98,1391,0.5269590222861251
main16x32,loop,-8,flow_transition_0,0.49604601006470167,98,1391,0.5039539899352983
main16x32,loop,-8,flow_transition_1,0.4982027318475917,98,1391,0.5017972681524083
main16x32,loop,-8,flow_transition_2,0.5614665708123652,98,1391,0.5614665708123652
main16x32,loop,-8,flow_transition_3,0.5621854780733285,98,1391,0.5621854780733285
main16x32,loop,-8,flow_transition_4,0.5413371675053918,98,1391,0.5413371675053918
main16x32,loop,-8,flow_transition_5,0.5557153127246586,98,1391,0.5557153127246586
main16x32,loop,-8,flow_transition_6,0.5478073328540618,98,1391,0.5478073328540618
main16x32,loop,-8,flow_transition_7,0.5708123652048885,98,1391,0.5708123652048885
main16x32,loop,-8,flow_transition_8,0.5528396836808052,98,1391,0.5528396836808052
main16x32,loop,-8,recurrence_lag_1,0.5029940119760479,89,1169,0.5029940119760479
main16x32,loop,-8,recurrence_lag_2,0.5175363558597091,89,1169,0.5175363558597091
main16x32,loop,-8,recurrence_lag_3,0.5337895637296834,89,1169,0.5337895637296834
main16x32,loop,-8,recurrence_lag_4,0.5594525235243798,89,1169,0.5594525235243798
main16x32,loop,-8,recurrence_lag_5,0.564585115483319,89,1169,0.564585115483319
main16x32,loop,-8,recurrence_lag_6,0.5442238267148014,87,1108,0.5442238267148014
main16x32,loop,-8,recurrence_lag_7,0.5604693140794224,87,1108,0.5604693140794224
main16x32,loop,-8,recurrence_lag_8,0.556829035339064,85,1047,0.556829035339064
main16x32,loop,-6,late_flow_volatility,0.519559902200489,116,1636,0.519559902200489
main16x32,loop,-6,route_acceleration,0.5018337408312958,116,1636,0.5018337408312958
main16x32,loop,-6,gate_entropy,0.45996332518337407,116,1636,0.5400366748166259
main16x32,loop,-6,top12_margin,0.41473105134474325,116,1636,0.5852689486552567
main16x32,loop,-6,token_consensus,0.4315403422982885,116,1636,0.5684596577017115
main16x32,loop,-6,token_dispersion,0.5678484107579462,116,1636,0.5678484107579462
main16x32,loop,-6,layer_disagreement,0.5360635696821516,116,1636,0.5360635696821516
main16x32,loop,-6,state_action_gap,0.5482885085574573,116,1636,0.5482885085574573
main16x32,loop,-6,flow_com,0.4883863080684597,116,1636,0.5116136919315404
main16x32,loop,-6,flow_total,0.5470660146699267,116,1636,0.5470660146699267
main16x32,loop,-6,mob1_w8,0.5692307692307692,87,910,0.5692307692307692
main16x32,loop,-6,graph_commitment_mean,0.5409535452322738,116,1636,0.5409535452322738
main16x32,loop,-6,graph_commitment_layer_std,0.5898533007334963,116,1636,0.5898533007334963
main16x32,loop,-6,graph_entropy_normalized_mean,0.4593520782396088,116,1636,0.5406479217603912
main16x32,loop,-6,graph_entropy_normalized_layer_std,0.5898533007334963,116,1636,0.5898533007334963
main16x32,loop,-6,graph_top1_mass_mean,0.441320293398533,116,1636,0.558679706601467
main16x32,loop,-6,graph_top1_mass_layer_std,0.4841075794621027,116,1636,0.5158924205378973
main16x32,loop,-6,graph_top4_mass_mean,0.5036674816625917,116,1636,0.5036674816625917
main16x32,loop,-6,graph_top4_mass_layer_std,0.5006112469437652,116,1636,0.5006112469437652
main16x32,loop,-6,graph_top12_margin_mean,0.41625916870415647,116,1636,0.5837408312958435
main16x32,loop,-6,graph_top12_margin_layer_std,0.48227383863080686,116,1636,0.5177261613691931
main16x32,loop,-6,graph_token_consensus_mean,0.43215158924205377,116,1636,0.5678484107579462
main16x32,loop,-6,graph_token_consensus_layer_std,0.5024449877750611,116,1636,0.5024449877750611
main16x32,loop,-6,graph_token_dispersion_mean,0.5721271393643031,116,1636,0.5721271393643031
main16x32,loop,-6,graph_token_dispersion_layer_std,0.5128361858190709,116,1636,0.5128361858190709
main16x32,loop,-6,graph_effective_rank_mean,0.5415647921760391,116,1636,0.5415647921760391
main16x32,loop,-6,graph_effective_rank_layer_std,0.43704156479217604,116,1636,0.562958435207824
main16x32,loop,-6,graph_stable_rank_mean,0.5568459657701712,116,1636,0.5568459657701712
main16x32,loop,-6,graph_stable_rank_layer_std,0.5024449877750611,116,1636,0.5024449877750611
main16x32,loop,-6,graph_token_expert_mi_mean,0.5641809290953546,116,1636,0.5641809290953546
main16x32,loop,-6,graph_token_expert_mi_layer_std,0.511002444987775,116,1636,0.511002444987775
main16x32,loop,-6,graph_occupancy_concentration_mean,0.4996943765281174,116,1636,0.5003056234718826
main16x32,loop,-6,graph_occupancy_concentration_layer_std,0.45415647921760394,116,1636,0.5458435207823961
main16x32,loop,-6,graph_occupancy_entropy_mean,0.48105134474327627,116,1636,0.5189486552567237
main16x32,loop,-6,graph_occupancy_entropy_layer_std,0.4828850855745721,116,1636,0.5171149144254279
main16x32,loop,-6,graph_support_union_fraction_mean,0.4963325183374083,116,1636,0.5036674816625917
main16x32,loop,-6,graph_support_union_fraction_layer_std,0.49511002444987773,116,1636,0.5048899755501223
main16x32,loop,-6,lag1_distance,0.4768740031897927,100,1254,0.5231259968102073
main16x32,loop,-6,best_lag2_4_distance,0.5180217937971501,98,1193,0.5180217937971501
main16x32,loop,-6,long_lag_return_advantage,0.4928751047778709,98,1193,0.5071248952221291
main16x32,loop,-6,layer_L12_commitment,0.453239608801956,116,1636,0.546760391198044
main16x32,loop,-6,layer_L12_entropy_normalized,0.5152811735941321,116,1636,0.5152811735941321
main16x32,loop,-6,layer_L12_top1_mass,0.4559902200488998,116,1636,0.5440097799511002
main16x32,loop,-6,layer_L12_top4_mass,0.45843520782396086,116,1636,0.5415647921760391
main16x32,loop,-6,layer_L12_top12_margin,0.45354523227383864,116,1636,0.5464547677261613
main16x32,loop,-6,layer_L12_token_consensus,0.5039731051344744,116,1636,0.5039731051344744
main16x32,loop,-6,layer_L12_token_dispersion,0.503361858190709,116,1636,0.503361858190709
main16x32,loop,-6,layer_L12_effective_rank,0.5464547677261614,116,1636,0.5464547677261614
main16x32,loop,-6,layer_L12_stable_rank,0.5018337408312958,116,1636,0.5018337408312958
main16x32,loop,-6,layer_L12_token_expert_mi,0.5006112469437652,116,1636,0.5006112469437652
main16x32,loop,-6,layer_L12_occupancy_concentration,0.5259779951100244,116,1636,0.5259779951100244
main16x32,loop,-6,layer_L12_occupancy_entropy,0.5143643031784841,116,1636,0.5143643031784841
main16x32,loop,-6,layer_L12_support_union_fraction,0.5262836185819071,116,1636,0.5262836185819071
main16x32,loop,-6,layer_L13_commitment,0.5761002444987775,116,1636,0.5761002444987775
main16x32,loop,-6,layer_L13_entropy_normalized,0.4654645476772616,116,1636,0.5345354523227384
main16x32,loop,-6,layer_L13_top1_mass,0.53239608801956,116,1636,0.53239608801956
main16x32,loop,-6,layer_L13_top4_mass,0.5574572127139364,116,1636,0.5574572127139364
main16x32,loop,-6,layer_L13_top12_margin,0.5070293398533008,116,1636,0.5070293398533008
main16x32,loop,-6,layer_L13_token_consensus,0.414119804400978,116,1636,0.585880195599022
main16x32,loop,-6,layer_L13_token_dispersion,0.5840464547677262,116,1636,0.5840464547677262
main16x32,loop,-6,layer_L13_effective_rank,0.5822127139364304,116,1636,0.5822127139364304
main16x32,loop,-6,layer_L13_stable_rank,0.5702933985330073,116,1636,0.5702933985330073
main16x32,loop,-6,layer_L13_token_expert_mi,0.5849633251833741,116,1636,0.5849633251833741
main16x32,loop,-6,layer_L13_occupancy_concentration,0.484718826405868,116,1636,0.5152811735941321
main16x32,loop,-6,layer_L13_occupancy_entropy,0.5018337408312958,116,1636,0.5018337408312958
main16x32,loop,-6,layer_L13_support_union_fraction,0.5088630806845966,116,1636,0.5088630806845966
main16x32,loop,-6,layer_L14_commitment,0.4593520782396088,116,1636,0.5406479217603912
main16x32,loop,-6,layer_L14_entropy_normalized,0.5531784841075794,116,1636,0.5531784841075794
main16x32,loop,-6,layer_L14_top1_mass,0.42634474327628363,116,1636,0.5736552567237163
main16x32,loop,-6,layer_L14_top4_mass,0.45996332518337407,116,1636,0.5400366748166259
main16x32,loop,-6,layer_L14_top12_margin,0.4361246943765281,116,1636,0.5638753056234719
main16x32,loop,-6,layer_L14_token_consensus,0.5128361858190709,116,1636,0.5128361858190709
main16x32,loop,-6,layer_L14_token_dispersion,0.4877750611246944,116,1636,0.5122249388753056
main16x32,loop,-6,layer_L14_effective_rank,0.4743276283618582,116,1636,0.5256723716381417
main16x32,loop,-6,layer_L14_stable_rank,0.46974327628361856,116,1636,0.5302567237163814
main16x32,loop,-6,layer_L14_token_expert_mi,0.48135696821515894,116,1636,0.5186430317848411
main16x32,loop,-6,layer_L14_occupancy_concentration,0.4672982885085575,116,1636,0.5327017114914425
main16x32,loop,-6,layer_L14_occupancy_entropy,0.44926650366748166,116,1636,0.5507334963325183
main16x32,loop,-6,layer_L14_support_union_fraction,0.4443765281173594,116,1636,0.5556234718826406
main16x32,loop,-6,layer_L15_commitment,0.5507334963325183,116,1636,0.5507334963325183
main16x32,loop,-6,layer_L15_entropy_normalized,0.4471271393643032,116,1636,0.5528728606356967
main16x32,loop,-6,layer_L15_top1_mass,0.49297066014669927,116,1636,0.5070293398533008
main16x32,loop,-6,layer_L15_top4_mass,0.5247555012224939,116,1636,0.5247555012224939
main16x32,loop,-6,layer_L15_top12_margin,0.46943765281173594,116,1636,0.5305623471882641
main16x32,loop,-6,layer_L15_token_consensus,0.4669926650366748,116,1636,0.5330073349633252
main16x32,loop,-6,layer_L15_token_dispersion,0.5216992665036675,116,1636,0.5216992665036675
main16x32,loop,-6,layer_L15_effective_rank,0.5158924205378973,116,1636,0.5158924205378973
main16x32,loop,-6,layer_L15_stable_rank,0.5235330073349633,116,1636,0.5235330073349633
main16x32,loop,-6,layer_L15_token_expert_mi,0.5146699266503667,116,1636,0.5146699266503667
main16x32,loop,-6,layer_L15_occupancy_concentration,0.4963325183374083,116,1636,0.5036674816625917
main16x32,loop,-6,layer_L15_occupancy_entropy,0.5,116,1636,0.5
main16x32,loop,-6,layer_L15_support_union_fraction,0.5042787286063569,116,1636,0.5042787286063569
main16x32,loop,-6,flow_transition_0,0.5128361858190709,116,1636,0.5128361858190709
main16x32,loop,-6,flow_transition_1,0.5342298288508558,116,1636,0.5342298288508558
main16x32,loop,-6,flow_transition_2,0.5042787286063569,116,1636,0.5042787286063569
main16x32,loop,-6,flow_transition_3,0.5042787286063569,116,1636,0.5042787286063569
main16x32,loop,-6,flow_transition_4,0.539119804400978,116,1636,0.539119804400978
main16x32,loop,-6,flow_transition_5,0.5874083129584352,116,1636,0.5874083129584352
main16x32,loop,-6,flow_transition_6,0.5592909535452323,116,1636,0.5592909535452323
main16x32,loop,-6,flow_transition_7,0.5152811735941321,116,1636,0.5152811735941321
main16x32,loop,-6,flow_transition_8,0.5067237163814181,116,1636,0.5067237163814181
main16x32,loop,-6,recurrence_lag_1,0.4768740031897927,100,1254,0.5231259968102073
main16x32,loop,-6,recurrence_lag_2,0.5247275775356245,98,1193,0.5247275775356245
main16x32,loop,-6,recurrence_lag_3,0.45623069001029865,89,971,0.5437693099897014
main16x32,loop,-6,recurrence_lag_4,0.3800205973223481,89,971,0.619979402677652
main16x32,loop,-6,recurrence_lag_5,0.4098867147270855,89,971,0.5901132852729145
main16x32,loop,-6,recurrence_lag_6,0.38105046343975285,89,971,0.6189495365602471
main16x32,loop,-6,recurrence_lag_7,0.35427394438722964,89,971,0.6457260556127704
main16x32,loop,-6,recurrence_lag_8,0.37142857142857144,87,910,0.6285714285714286
main16x32,loop,-4,late_flow_volatility,0.555375909458367,107,1237,0.555375909458367
main16x32,loop,-4,route_acceleration,0.5505254648342764,107,1237,0.5505254648342764
main16x32,loop,-4,gate_entropy,0.4858528698464026,107,1237,0.5141471301535974
main16x32,loop,-4,top12_margin,0.5189975747776879,107,1237,0.5189975747776879
main16x32,loop,-4,token_consensus,0.5028294260307195,107,1237,0.5028294260307195
main16x32,loop,-4,token_dispersion,0.4963621665319321,107,1237,0.5036378334680679
main16x32,loop,-4,layer_disagreement,0.47453516572352467,107,1237,0.5254648342764754
main16x32,loop,-4,state_action_gap,0.43654001616814875,107,1237,0.5634599838318513
main16x32,loop,-4,flow_com,0.4939369442198868,107,1237,0.5060630557801131
main16x32,loop,-4,flow_total,0.561034761519806,107,1237,0.561034761519806
main16x32,loop,-4,mob1_w8,0.4318181818181818,80,572,0.5681818181818181
main16x32,loop,-4,graph_commitment_mean,0.5101050929668552,107,1237,0.5101050929668552
main16x32,loop,-4,graph_commitment_layer_std,0.5456750202101859,107,1237,0.5456750202101859
main16x32,loop,-4,graph_entropy_normalized_mean,0.4898949070331447,107,1237,0.5101050929668554
main16x32,loop,-4,graph_entropy_normalized_layer_std,0.5456750202101859,107,1237,0.5456750202101859
main16x32,loop,-4,graph_top1_mass_mean,0.49797898140662894,107,1237,0.5020210185933711
main16x32,loop,-4,graph_top1_mass_layer_std,0.49151172190784154,107,1237,0.5084882780921585
main16x32,loop,-4,graph_top4_mass_mean,0.486661277283751,107,1237,0.5133387227162489
main16x32,loop,-4,graph_top4_mass_layer_std,0.5254648342764754,107,1237,0.5254648342764754
main16x32,loop,-4,graph_top12_margin_mean,0.5181891673403395,107,1237,0.5181891673403395
main16x32,loop,-4,graph_top12_margin_layer_std,0.46402586903799514,107,1237,0.5359741309620049
main16x32,loop,-4,graph_token_consensus_mean,0.502021018593371,107,1237,0.502021018593371
main16x32,loop,-4,graph_token_consensus_layer_std,0.46806790622473726,107,1237,0.5319320937752627
main16x32,loop,-4,graph_token_dispersion_mean,0.49555375909458366,107,1237,0.5044462409054163
main16x32,loop,-4,graph_token_dispersion_layer_std,0.4761519805982215,107,1237,0.5238480194017785
main16x32,loop,-4,graph_effective_rank_mean,0.5181891673403395,107,1237,0.5181891673403395
main16x32,loop,-4,graph_effective_rank_layer_std,0.5319320937752627,107,1237,0.5319320937752627
main16x32,loop,-4,graph_stable_rank_mean,0.4931285367825384,107,1237,0.5068714632174616
main16x32,loop,-4,graph_stable_rank_layer_std,0.49151172190784154,107,1237,0.5084882780921585
main16x32,loop,-4,graph_token_expert_mi_mean,0.4963621665319321,107,1237,0.5036378334680679
main16x32,loop,-4,graph_token_expert_mi_layer_std,0.4995957962813258,107,1237,0.5004042037186742
main16x32,loop,-4,graph_occupancy_concentration_mean,0.4850444624090542,107,1237,0.5149555375909458
main16x32,loop,-4,graph_occupancy_concentration_layer_std,0.6119644300727567,107,1237,0.6119644300727567
main16x32,loop,-4,graph_occupancy_entropy_mean,0.5101050929668552,107,1237,0.5101050929668552
main16x32,loop,-4,graph_occupancy_entropy_layer_std,0.5699272433306386,107,1237,0.5699272433306386
main16x32,loop,-4,graph_support_union_fraction_mean,0.49555375909458366,107,1237,0.5044462409054163
main16x32,loop,-4,graph_support_union_fraction_layer_std,0.5747776879547292,107,1237,0.5747776879547292
main16x32,loop,-4,lag1_distance,0.38480194017784963,107,1237,0.6151980598221504
main16x32,loop,-4,best_lag2_4_distance,0.4931285367825384,107,1237,0.5068714632174616
main16x32,loop,-4,long_lag_return_advantage,0.3880355699272433,107,1237,0.6119644300727567
main16x32,loop,-4,layer_L12_commitment,0.49919159256265155,107,1237,0.5008084074373484
main16x32,loop,-4,layer_L12_entropy_normalized,0.5044462409054163,107,1237,0.5044462409054163
main16x32,loop,-4,layer_L12_top1_mass,0.4886822958771221,107,1237,0.5113177041228779
main16x32,loop,-4,layer_L12_top4_mass,0.4939369442198868,107,1237,0.5060630557801131
main16x32,loop,-4,layer_L12_top12_margin,0.5024252223120452,107,1237,0.5024252223120452
main16x32,loop,-4,layer_L12_token_consensus,0.4886822958771221,107,1237,0.5113177041228779
main16x32,loop,-4,layer_L12_token_dispersion,0.4931285367825384,107,1237,0.5068714632174616
main16x32,loop,-4,layer_L12_effective_rank,0.5327405012126112,107,1237,0.5327405012126112
main16x32,loop,-4,layer_L12_stable_rank,0.5141471301535974,107,1237,0.5141471301535974
main16x32,loop,-4,layer_L12_token_expert_mi,0.49555375909458366,107,1237,0.5044462409054163
main16x32,loop,-4,layer_L12_occupancy_concentration,0.5165723524656427,107,1237,0.5165723524656427
main16x32,loop,-4,layer_L12_occupancy_entropy,0.49232012934519,107,1237,0.50767987065481
main16x32,loop,-4,layer_L12_support_union_fraction,0.4822150363783347,107,1237,0.5177849636216654
main16x32,loop,-4,layer_L13_commitment,0.5242522231204527,107,1237,0.5242522231204527
main16x32,loop,-4,layer_L13_entropy_normalized,0.4959579628132579,107,1237,0.5040420371867421
main16x32,loop,-4,layer_L13_top1_mass,0.4927243330638642,107,1237,0.5072756669361358
main16x32,loop,-4,layer_L13_top4_mass,0.505658852061439,107,1237,0.505658852061439
main16x32,loop,-4,layer_L13_top12_margin,0.48059822150363785,107,1237,0.5194017784963622
main16x32,loop,-4,layer_L13_token_consensus,0.48059822150363785,107,1237,0.5194017784963622
main16x32,loop,-4,layer_L13_token_dispersion,0.5048504446240906,107,1237,0.5048504446240906
main16x32,loop,-4,layer_L13_effective_rank,0.5169765561843169,107,1237,0.5169765561843169
main16x32,loop,-4,layer_L13_stable_rank,0.4874696847210994,107,1237,0.5125303152789006
main16x32,loop,-4,layer_L13_token_expert_mi,0.513338722716249,107,1237,0.513338722716249
main16x32,loop,-4,layer_L13_occupancy_concentration,0.4959579628132579,107,1237,0.5040420371867421
main16x32,loop,-4,layer_L13_occupancy_entropy,0.47534357316087306,107,1237,0.5246564268391269
main16x32,loop,-4,layer_L13_support_union_fraction,0.4773645917542441,107,1237,0.5226354082457558
main16x32,loop,-4,layer_L14_commitment,0.4434114793856104,107,1237,0.5565885206143897
main16x32,loop,-4,layer_L14_entropy_normalized,0.5363783346806791,107,1237,0.5363783346806791
main16x32,loop,-4,layer_L14_top1_mass,0.49151172190784154,107,1237,0.5084882780921585
main16x32,loop,-4,layer_L14_top4_mass,0.4721099434114794,107,1237,0.5278900565885206
main16x32,loop,-4,layer_L14_top12_margin,0.4939369442198868,107,1237,0.5060630557801131
main16x32,loop,-4,layer_L14_token_consensus,0.5363783346806791,107,1237,0.5363783346806791
main16x32,loop,-4,layer_L14_token_dispersion,0.4648342764753436,107,1237,0.5351657235246564
main16x32,loop,-4,layer_L14_effective_rank,0.5371867421180275,107,1237,0.5371867421180275
main16x32,loop,-4,layer_L14_stable_rank,0.4886822958771221,107,1237,0.5113177041228779
main16x32,loop,-4,layer_L14_token_expert_mi,0.4620048504446241,107,1237,0.5379951495553759
main16x32,loop,-4,layer_L14_occupancy_concentration,0.5218270008084074,107,1237,0.5218270008084074
main16x32,loop,-4,layer_L14_occupancy_entropy,0.5177849636216654,107,1237,0.5177849636216654
main16x32,loop,-4,layer_L14_support_union_fraction,0.5408245755860954,107,1237,0.5408245755860954
main16x32,loop,-4,layer_L15_commitment,0.555375909458367,107,1237,0.555375909458367
main16x32,loop,-4,layer_L15_entropy_normalized,0.46038803556992725,107,1237,0.5396119644300728
main16x32,loop,-4,layer_L15_top1_mass,0.5335489086499596,107,1237,0.5335489086499596
main16x32,loop,-4,layer_L15_top4_mass,0.5214227970897333,107,1237,0.5214227970897333
main16x32,loop,-4,layer_L15_top12_margin,0.540016168148747,107,1237,0.540016168148747
main16x32,loop,-4,layer_L15_token_consensus,0.5250606305578012,107,1237,0.5250606305578012
main16x32,loop,-4,layer_L15_token_dispersion,0.49919159256265155,107,1237,0.5008084074373484
main16x32,loop,-4,layer_L15_effective_rank,0.5101050929668552,107,1237,0.5101050929668552
