selection,discovery_task,validation_task,short_validation_task,window,key,family,location,metric,expected_direction,effect_sigma,direction_match,adjusted_difference,permutation_p_raw,validation_bonferroni_p,loso_effect_min,loso_effect_max,loso_same_direction,loso_folds
stove_preanchor4_expert_top,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,bowl_from_ramekin,preanchor4,state_expert_probability|state|layer_expert|mean_probability|L15|E24,state_expert_probability,L15/e24,mean_probability,-1.0,-0.12215041819747328,True,-0.00016596564742106965,0.6546726636681659,1.0,-0.284426541590841,0.0016954770676905504,7,8
stove_preanchor4_expert_top,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,bowl_from_ramekin,preanchor4,action_expert_probability|action|layer_denoise_expert|mean_probability|L13|D6|E24,action_expert_probability,L13/d6/e24,mean_probability,-1.0,0.529349179840173,False,0.000393203719826051,0.0879560219890055,0.4397801099450275,0.2932102556190688,0.750149606759775,8,8
stove_phase5_expert_top,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,bowl_from_ramekin,phase5,state_expert_probability|state|layer_expert|mean_probability|L13|E31,state_expert_probability,L13/e31,mean_probability,1.0,0.36634805284152716,True,0.001303949918826865,0.1969015492253873,0.9845077461269365,0.0705249619980387,0.6223427942493855,8,8
stove_phase5_expert_top,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,bowl_from_ramekin,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L2|D8|E9,action_expert_probability,L2/d8/e9,mean_probability,1.0,0.3738429756116481,True,0.000273310574156612,0.17891054472763618,0.894552723638181,0.11727849420534005,0.6380196815826015,8,8
stove_query0_expert_top,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,bowl_from_ramekin,query0,q0_action_expert_probability|action|layer_denoise_expert|mean_probability|L5|D9|E28,q0_action_expert_probability,L5/d9/e28,mean_probability,-1.0,0.289311837204061,False,0.00013391892607818103,0.3328335832083958,1.0,-0.07632369547986942,0.4603204447387012,7,8
