cohort,quantity,layer,chunk,alive,alive_risk,prior,auc_pooled,auc_within_suite,auc_within_task
external_8b,conditional_energy,L4,12,9146,564,0.06166630220861579,0.5162896611909142,0.5316357833709213,0.5750217499378574
external_8b,conditional_energy,L4,14,5753,564,0.09803580740483227,0.5254855812008217,0.48239544304250237,0.4015056340478169
external_8b,conditional_energy,L4,16,4793,564,0.11767160442311704,0.46702228281923697,0.4679956157072055,0.4072339420654912
external_8b,conditional_energy,L4,18,4300,564,0.13116279069767442,0.42320644828162257,0.39033621867508816,0.42413228948206383
external_8b,conditional_energy,L4,20,3995,564,0.1411764705882353,0.4694623075794126,0.44204289266517804,0.49768572803910194
external_8b,conditional_energy,L4,24,2174,424,0.19503219871205152,0.7278018867924528,0.7779903805938938,0.4726173736783477
external_8b,conditional_energy,L4,28,769,380,0.494148244473342,0.4560073061831958,0.49265161908699656,0.43674920634920633
external_8b,conditional_energy,L4,32,569,274,0.48154657293497366,0.5581838426326858,0.5581838426326858,0.6475319059170973
external_8b,conditional_energy,L5,4,15600,564,0.036153846153846154,0.45078985375995956,0.49414424055362177,0.5442748171042636
external_8b,conditional_energy,L5,6,15600,564,0.036153846153846154,0.46186952731883196,0.49004764962319625,0.5563620659153112
external_8b,conditional_energy,L5,8,14456,564,0.03901494189263974,0.43750268025068767,0.45686796716819145,0.5286116015957099
external_8b,conditional_energy,L5,10,11342,564,0.04972667959795451,0.41952002963746743,0.42867058671875774,0.5223625094283934
external_8b,conditional_energy,L5,12,9146,564,0.06166630220861579,0.45264850065533835,0.47421571182514527,0.5417909520258514
external_8b,conditional_energy,L5,14,5753,564,0.09803580740483227,0.5456004176866229,0.6301746416403616,0.5270782195249232
external_8b,conditional_energy,L5,16,4793,564,0.11767160442311704,0.5453756483852629,0.7003393061380099,0.46977329974811083
external_8b,conditional_energy,L5,18,4300,564,0.13116279069767442,0.6113566297629353,0.7413132941166846,0.5172114677236942
external_8b,conditional_energy,L5,20,3995,564,0.1411764705882353,0.564594095140056,0.6529601268856073,0.5532652834520297
external_8b,conditional_energy,L5,24,2174,424,0.19503219871205152,0.3507304582210243,0.319715600167294,0.41257464253757237
external_8b,conditional_energy,L5,28,769,380,0.494148244473342,0.36148694358002975,0.3289575071886335,0.26765714285714287
external_8b,conditional_energy,L5,32,569,274,0.48154657293497366,0.22005443523444265,0.22005443523444265,0.16973420525261046
external_8b,conditional_energy,L12,4,15600,564,0.036153846153846154,0.471658563183584,0.5781534550670436,0.520631055331814
external_8b,conditional_energy,L12,6,15600,564,0.036153846153846154,0.5090704295506387,0.6250952804719152,0.5350389726619005
external_8b,conditional_energy,L12,8,14456,564,0.03901494189263974,0.49161075153208234,0.5742446352060195,0.5233634163887254
external_8b,conditional_energy,L12,10,11342,564,0.04972667959795451,0.4701694020785709,0.5183771033922002,0.4833699537598793
external_8b,conditional_energy,L12,12,9146,564,0.06166630220861579,0.5206625776199897,0.5292108853243802,0.5299605393984589
external_8b,conditional_energy,L12,14,5753,564,0.09803580740483227,0.6087201649971503,0.5279784313550152,0.5464059993428555
external_8b,conditional_energy,L12,16,4793,564,0.11767160442311704,0.6093370831928813,0.4184959969500572,0.5818344615869018
external_8b,conditional_energy,L12,18,4300,564,0.13116279069767442,0.5352483788175619,0.32003055789637314,0.5501740362127084
external_8b,conditional_energy,L12,20,3995,564,0.1411764705882353,0.6112452999456355,0.4984955974734634,0.5519692911539269
