tag,benchmark,task_id,branch_query,strategy,seed,exit_code,success,action_steps,controlled_queries,replay_state_max_abs_diff,wall_seconds
plus-task00-BackgroundTextures-0-init00,plus,155,0,kick,0,0,True,255,0,0.0,138.6
plus-task00-BackgroundTextures-0-init00,plus,155,0,kick,1,0,True,266,0,0.0,138.8
plus-task00-LanguageInstructions-0-init00,plus,1108,0,kick,1,0,True,247,0,0.0,139.9
plus-task00-LightConditions-0-init00,plus,2408,0,kick,0,0,True,265,0,0.0,140.7
plus-task01-BackgroundTextures-0-init00,plus,190,0,kick,0,0,True,242,0,0.0,139.0
plus-task00-SensorNoise-0-init00,plus,1512,0,kick,1,0,True,262,0,0.0,140.0
plus-task00-SensorNoise-0-init00,plus,1512,0,kick,0,0,True,261,0,0.0,141.4
plus-task01-CameraViewpoints-0-init00,plus,717,0,kick,0,0,True,271,0,0.0,141.2
plus-task00-LightConditions-0-init00,plus,2408,0,kick,1,0,True,266,0,0.0,144.0
plus-task01-CameraViewpoints-0-init00,plus,717,0,kick,1,0,True,261,0,0.0,141.1
plus-task01-BackgroundTextures-0-init00,plus,190,0,kick,1,0,True,243,0,0.0,142.0
plus-task01-LightConditions-0-init00,plus,2429,0,kick,0,0,True,243,0,0.0,141.6
plus-task01-SensorNoise-0-init00,plus,1551,0,kick,0,0,True,243,0,0.0,140.4
plus-task02-BackgroundTextures-0-init00,plus,15,0,kick,1,0,True,235,0,0.0,140.4
plus-task01-LightConditions-0-init00,plus,2429,0,kick,1,0,True,242,0,0.0,143.7
plus-task01-SensorNoise-0-init00,plus,1551,0,kick,1,0,True,241,0,0.0,142.0
plus-task00-LanguageInstructions-0-init00,plus,1108,0,kick,0,0,False,520,0,0.0,152.1
plus-task02-LightConditions-0-init00,plus,2262,0,kick,0,0,True,238,0,0.0,144.8
plus-task00-CameraViewpoints-0-init00,plus,685,0,kick,0,0,False,520,0,0.0,157.1
plus-task02-SensorNoise-0-init00,plus,1598,0,kick,1,0,True,243,0,0.0,146.2
plus-task02-SensorNoise-0-init00,plus,1598,0,kick,0,0,True,238,0,0.0,147.8
plus-task03-LightConditions-0-init00,plus,2320,0,kick,0,0,True,214,0,0.0,146.4
plus-task03-LightConditions-0-init00,plus,2320,0,kick,1,0,True,240,0,0.0,148.9
plus-task00-CameraViewpoints-0-init00,plus,685,0,kick,1,0,False,520,1,0.0,170.2
plus-task02-LightConditions-0-init00,plus,2262,0,kick,1,0,True,243,0,0.0,168.9
plus-task05-RobotInitialStates-0-init00,plus,515,0,kick,1,0,True,165,0,0.0,157.4
plus-task00-ObjectsLayout-0-init00,plus,2069,0,kick,1,0,False,520,0,0.0,184.0
plus-task04-BackgroundTextures-0-init00,plus,224,0,kick,1,0,True,243,0,0.0,171.2
plus-task05-BackgroundTextures-0-init00,plus,283,0,kick,0,0,True,197,1,0.0,168.4
plus-task04-LightConditions-0-init00,plus,2463,0,kick,0,0,True,230,0,0.0,171.2
plus-task03-ObjectsLayout-0-init00,plus,1971,0,kick,0,0,True,226,0,0.0,176.4
plus-task05-ObjectsLayout-0-init00,plus,2200,0,kick,0,0,True,178,1,0.0,168.0
plus-task04-BackgroundTextures-0-init00,plus,224,0,kick,0,0,True,235,0,0.0,175.9
plus-task05-RobotInitialStates-0-init00,plus,515,0,kick,0,0,True,168,0,0.0,168.9
plus-task03-CameraViewpoints-0-init00,plus,821,0,kick,0,0,True,290,1,0.0,180.9
plus-task03-ObjectsLayout-0-init00,plus,1971,0,kick,1,0,True,223,0,0.0,179.5
plus-task00-ObjectsLayout-0-init00,plus,2069,0,kick,0,0,False,520,1,0.0,193.7
plus-task05-LightConditions-0-init00,plus,2499,0,kick,1,0,True,206,1,0.0,173.2
plus-task00-RobotInitialStates-0-init00,plus,298,0,kick,0,0,False,520,0,0.0,194.1
plus-task05-LightConditions-0-init00,plus,2499,0,kick,0,0,True,206,1,0.0,174.5
plus-task04-LanguageInstructions-0-init00,plus,1273,0,kick,1,0,True,251,0,0.0,181.7
plus-task00-RobotInitialStates-0-init00,plus,298,0,kick,1,0,False,520,0,0.0,197.0
plus-task04-SensorNoise-0-init00,plus,1666,0,kick,0,0,True,230,0,0.0,179.9
plus-task04-LightConditions-0-init00,plus,2463,0,kick,1,0,True,243,0,0.0,183.6
plus-task01-LanguageInstructions-0-init00,plus,1148,0,kick,0,0,False,520,1,0.0,205.6
plus-task06-BackgroundTextures-0-init00,plus,257,0,kick,0,0,True,232,0,0.0,187.2
plus-task05-SensorNoise-0-init00,plus,1718,0,kick,0,0,True,187,1,0.0,188.8
plus-task04-SensorNoise-0-init00,plus,1666,0,kick,1,0,True,253,0,0.0,195.1
plus-task01-RobotInitialStates-0-init00,plus,332,0,kick,1,0,False,520,1,0.0,209.0
plus-task01-ObjectsLayout-0-init00,plus,2125,0,kick,0,0,False,520,0,0.0,214.5
plus-task07-BackgroundTextures-0-init00,plus,141,0,kick,0,0,True,251,0,0.0,196.2
plus-task02-BackgroundTextures-0-init00,plus,15,0,kick,0,0,False,520,1,0.0,218.8
plus-task01-LanguageInstructions-0-init00,plus,1148,0,kick,1,0,False,520,1,0.0,224.8
plus-task07-BackgroundTextures-0-init00,plus,141,0,kick,1,0,True,252,0,0.0,202.7
plus-task02-LanguageInstructions-0-init00,plus,1200,0,kick,0,0,False,520,1,0.0,224.7
plus-task01-RobotInitialStates-0-init00,plus,332,0,kick,0,0,False,520,1,0.0,227.1
plus-task01-ObjectsLayout-0-init00,plus,2125,0,kick,1,0,False,520,1,0.0,227.7
plus-task02-LanguageInstructions-0-init00,plus,1200,0,kick,1,0,False,520,1,0.0,225.3
plus-task02-CameraViewpoints-0-init00,plus,736,0,kick,0,0,False,520,1,0.0,226.5
plus-task07-LanguageInstructions-0-init00,plus,1385,0,kick,0,0,True,296,0,0.0,208.2
plus-task02-RobotInitialStates-0-init00,plus,408,0,kick,0,0,False,520,1,0.0,231.6
plus-task07-LanguageInstructions-0-init00,plus,1385,0,kick,1,0,True,296,0,0.0,214.9
plus-task02-ObjectsLayout-0-init00,plus,1950,0,kick,1,0,False,520,1,0.0,235.3
plus-task07-LightConditions-0-init00,plus,2398,0,kick,0,0,True,300,0,0.0,215.5
plus-task02-ObjectsLayout-0-init00,plus,1950,0,kick,0,0,False,520,1,0.0,236.9
plus-task03-LanguageInstructions-0-init00,plus,1241,0,kick,0,0,False,520,1,0.0,233.9
plus-task03-BackgroundTextures-0-init00,plus,59,0,kick,0,0,False,520,1,0.0,241.6
