source,layer,group,kernel_trace,shape_trace,shape_pr,shape_erank,lam1_share,lam2_share,lam3_share,lam4_share,lam5_share,dim_90,dim_99,r_pc1_index,r_pc2_index_sq,r_pc3_index_cu,r_dist_lag,spearman_dist_lag,robinson,stretch_max_over_min,edge_cv,pc1_gap_cv,d_first_second_over_median_interior
development_main_mean,L4,front,2.0525033473968506,0.021634221076965332,3.0145211219787598,4.557659149169922,0.5304983854293823,0.18798373639583588,0.09063799679279327,0.05398859456181526,0.03511623293161392,6,9,0.9888584284015104,-0.9762513396581212,0.3574407998023584,0.9128032255470597,0.8986889623767025,True,3.250377893447876,0.32320907711982727,0.33953902885945436,1.5989395380020142
development_main_mean,L5,front,2.2396724224090576,0.031026840209960938,3.448953151702881,5.081259727478027,0.48087120056152344,0.20399343967437744,0.09004717320203781,0.0571727454662323,0.04066304862499237,6,9,0.9968303076867059,-0.9870021228876495,0.37286397178384834,0.9210048002142236,0.9043503098755552,True,2.797873020172119,0.2871776819229126,0.17161206672600712,1.3941572904586792
development_main_mean,L12,back,0.3803432881832123,0.025294549763202667,2.5918731689453125,3.8218932151794434,0.5744625926017761,0.2144819051027298,0.07995016127824783,0.04180070385336876,0.024999402463436127,4,9,0.9965183760828377,-0.9981325296113458,0.45712918707571104,0.9654265291316001,0.9694225040682505,True,3.388309955596924,0.3341386020183563,0.25104977516164595,1.29983651638031
development_main_mean,L13,back,0.3667639493942261,0.027960876002907753,2.4878716468811035,3.676629066467285,0.5915024876594543,0.20664501190185547,0.07952241599559784,0.040173064917325974,0.02394373156130314,4,9,0.9964897454507405,-0.9954081660789216,0.4559352667580675,0.9705442703397029,0.9768155578608698,True,3.5089213848114014,0.34092509746551514,0.24980826340832754,1.2732419967651367
development_main_mean,L14,back,0.3216801583766937,0.02656092680990696,2.534956455230713,3.719170570373535,0.5819631218910217,0.21541644632816315,0.07929613441228867,0.04073380306363106,0.02405272051692009,4,9,0.9956333176466888,-0.9957932519387449,0.4636279751854927,0.9676696248751582,0.9754834760964339,True,3.439077854156494,0.33716294169425964,0.2807852169148863,1.2679929733276367
development_main_mean,L15,back,0.29437556862831116,0.029497314244508743,2.6222541332244873,3.8447842597961426,0.5689722895622253,0.217529296875,0.08246932178735733,0.04326184466481209,0.025213787332177162,4,9,0.9946500277017671,-0.9951833660487353,0.47081838347647825,0.9665721142454029,0.9757498924493211,True,3.2955946922302246,0.3271230459213257,0.3167955119163624,1.2341809272766113
development_extra_mean,L2,front,1.4801673889160156,0.016374723985791206,3.6571199893951416,5.24868631362915,0.45393961668014526,0.22036278247833252,0.09927832335233688,0.054818082600831985,0.04043388366699219,6,9,0.9442604478969208,-0.903121517907039,-0.13424645576541827,0.7594817511469452,0.7585539607580423,True,3.2475640773773193,0.3411681354045868,0.8103853732385662,1.869184970855713
development_extra_mean,L3,front,1.5181562900543213,0.01936139538884163,3.9839229583740234,5.585348606109619,0.4262702167034149,0.21469466388225555,0.10931148380041122,0.0662023201584816,0.046045076102018356,6,9,0.9892921573047803,-0.9673900937764099,-0.3267123661945644,0.8655109690827019,0.847337210357697,True,2.725649356842041,0.2777191996574402,0.4104899169258879,1.594824194908142
development_extra_mean,L4,front,1.910804271697998,0.021604372188448906,3.273850917816162,4.879834175109863,0.4999692142009735,0.19863609969615936,0.08923885971307755,0.05534316599369049,0.03855673968791962,6,9,0.9756364749663629,-0.9498752474538698,-0.2930379909509953,0.860901451092152,0.8492021248279076,True,3.182586908340454,0.3238949775695801,0.5598756473343602,1.7153364419937134
development_extra_mean,L5,front,1.8278206586837769,0.03398194909095764,4.39208459854126,6.088454246520996,0.40207457542419434,0.20400486886501312,0.09566143900156021,0.06626230478286743,0.05396900698542595,7,9,0.9964385238014527,-0.9721251251307499,-0.3527977658833214,0.886998700872376,0.8665857918537964,True,2.3711373805999756,0.2403329461812973,0.26062078538099326,1.3088581562042236
development_extra_mean,L12,back,0.28517401218414307,0.01960301212966442,2.7759206295013428,4.1508355140686035,0.5525433421134949,0.20942294597625732,0.0801631286740303,0.04530315473675728,0.028929606080055237,5,9,0.9990206620989065,-0.999556991671033,0.41875411573437393,0.9547842238527987,0.9542367719536808,True,3.2988624572753906,0.32503098249435425,0.11809530190983689,1.3781758546829224
development_extra_mean,L13,back,0.2818789780139923,0.02179677225649357,2.5728390216827393,3.888079881668091,0.5832977890968323,0.1966782510280609,0.0766327828168869,0.04182550683617592,0.02690296806395054,5,9,0.9982128378355248,-0.9984532020613547,0.4182554364879028,0.962054050511936,0.9579666008941013,True,3.520688533782959,0.3394981324672699,0.15539598770880575,1.3548508882522583
development_extra_mean,L14,back,0.24509236216545105,0.021218769252300262,2.5651204586029053,3.86159610748291,0.5836546421051025,0.1984988898038864,0.07773203402757645,0.04167328029870987,0.026401566341519356,4,9,0.999280840839301,-0.999402350606151,0.41788615844437593,0.9645005779015738,0.9576335804529925,True,3.5426151752471924,0.3395818769931793,0.1038688342294916,1.3831771612167358
development_extra_mean,L15,back,0.25975462794303894,0.024375000968575478,2.676607370376587,3.9982917308807373,0.5660796761512756,0.20575939118862152,0.08236903697252274,0.042997684329748154,0.027675583958625793,5,9,0.9986840190845452,-0.9989274365419338,0.4281026061924755,0.9627799476392339,0.9608971807758604,True,3.351036310195923,0.32842299342155457,0.14334519586262304,1.306258201599121
external_8b_mean,L2,front,2.1188547611236572,0.01649479568004608,3.3970088958740234,4.977272033691406,0.483854740858078,0.2059112936258316,0.09962309896945953,0.055316098034381866,0.03637094795703888,6,9,0.9620506116288927,-0.9173508339012313,-0.27754879889936696,0.8291031222501412,0.8113043986297053,True,3.191757917404175,0.32971468567848206,0.6071014318847963,1.7755260467529297
external_8b_mean,L3,front,1.940385103225708,0.01913420669734478,3.3674943447113037,4.980683326721191,0.4905940592288971,0.19593873620033264,0.09630463272333145,0.059401363134384155,0.03934711590409279,6,9,0.9781077960511723,-0.9646981149102185,-0.3767605596343001,0.8962784641615198,0.8912959085840829,True,2.923393964767456,0.2991102635860443,0.5014991946376828,1.567163109779358
external_8b_mean,L4,front,2.04756498336792,0.021806208416819572,3.016848564147949,4.566799640655518,0.5305416584014893,0.18747968971729279,0.08903203904628754,0.0552113801240921,0.03473776951432228,6,9,0.9887972606729913,-0.9752469389679382,0.3471743932008971,0.9095582457586615,0.8943596966422855,True,3.2495319843292236,0.32467734813690186,0.3504092870609811,1.6185020208358765
external_8b_mean,L5,front,2.1865367889404297,0.03129546716809273,3.5317935943603516,5.180267810821533,0.47276994585990906,0.2051839977502823,0.08889606595039368,0.05911333113908768,0.04157498478889465,6,9,0.9979114040758006,-0.9860505267888182,0.3722619277292429,0.9188449815600417,0.9060820161693218,True,2.717034101486206,0.28211408853530884,0.1463403277176395,1.383420705795288
external_8b_mean,L12,back,0.37212371826171875,0.02486531063914299,2.603485345840454,3.8454396724700928,0.5731967091560364,0.21368053555488586,0.07965243607759476,0.042462076991796494,0.02543601766228676,4,9,0.9967387397748579,-0.9980959789381729,0.45490082098732765,0.9651096177395815,0.9692892958918068,True,3.3838560581207275,0.333247572183609,0.239243631568824,1.3093409538269043
external_8b_mean,L13,back,0.35896599292755127,0.027552055194973946,2.496784210205078,3.698042392730713,0.5905886888504028,0.2057492583990097,0.0788402333855629,0.040873944759368896,0.02436460368335247,4,9,0.9968451697060425,-0.9957632741273028,0.4526814623869352,0.9702533828820711,0.975816496537543,True,3.5252161026000977,0.3404904305934906,0.23336404201116323,1.2782496213912964
external_8b_mean,L14,back,0.3149748742580414,0.026136336848139763,2.533217191696167,3.722947120666504,0.5827283263206482,0.21391627192497253,0.07918951660394669,0.040896616876125336,0.02433396875858307,4,9,0.9960938349273208,-0.9959288185545032,0.4600087065384515,0.9676489298304389,0.9740181861555545,True,3.4606032371520996,0.33780157566070557,0.26135574083584395,1.2811754941940308
external_8b_mean,L15,back,0.29059672355651855,0.029121408239006996,2.6368656158447266,3.8718221187591553,0.567271888256073,0.21688203513622284,0.08236770331859589,0.043418291956186295,0.026314541697502136,4,9,0.9950174466002099,-0.9951169895667048,0.46833073482322585,0.9662651847678221,0.9747508311259941,True,3.3027584552764893,0.3262099325656891,0.30205794142790415,1.2315950393676758
