init_state_id,flow_noise_seed,old_gpu,new_gpu,old_episode_index,old_success,new_success,q0_policy_state_exact,q0_sim_state_exact,q0_action_mae,q0_action_max_abs,q0_route_mae,q0_route_max_abs,runtime_identity_fields_match
9,1007,3,6,79,False,True,True,True,0.0008129720226861537,0.004188120365142822,0.00010932142322417349,0.00225830078125,True
30,1003,3,6,243,False,True,True,True,0.0006896489067003131,0.0028344392776489258,0.00010634958744049072,0.001953125,True
