tag,benchmark,task_id,branch_query,strategy,seed,exit_code,success,action_steps,controlled_queries,replay_state_max_abs_diff,wall_seconds
plus-task00-BackgroundTextures-0-init00,plus,155,0,kick_if_open,0,0,True,258,0,0.0,59.3
plus-task00-LanguageInstructions-0-init00,plus,1108,0,kick_if_open,1,0,True,246,0,0.0,60.7
plus-task00-BackgroundTextures-0-init00,plus,155,0,kick_if_open,1,0,True,265,0,0.0,66.0
plus-task00-SensorNoise-0-init00,plus,1512,0,kick_if_open,0,0,True,261,0,0.0,63.3
plus-task01-CameraViewpoints-0-init00,plus,717,0,kick_if_open,0,0,True,242,0,0.0,63.6
plus-task01-LightConditions-0-init00,plus,2429,0,kick_if_open,0,0,True,242,0,0.0,62.8
plus-task00-SensorNoise-0-init00,plus,1512,0,kick_if_open,1,0,True,261,0,0.0,66.2
plus-task02-BackgroundTextures-0-init00,plus,15,0,kick_if_open,1,0,True,227,0,0.0,62.6
plus-task01-LightConditions-0-init00,plus,2429,0,kick_if_open,1,0,True,243,0,0.0,65.6
plus-task01-BackgroundTextures-0-init00,plus,190,0,kick_if_open,0,0,True,242,0,0.0,69.8
plus-task00-LightConditions-0-init00,plus,2408,0,kick_if_open,0,0,True,265,0,0.0,72.4
plus-task01-CameraViewpoints-0-init00,plus,717,0,kick_if_open,1,0,True,252,0,0.0,69.9
plus-task01-SensorNoise-0-init00,plus,1551,0,kick_if_open,1,0,True,242,0,0.0,69.1
plus-task01-SensorNoise-0-init00,plus,1551,0,kick_if_open,0,0,True,243,0,0.0,69.9
plus-task03-LightConditions-0-init00,plus,2320,0,kick_if_open,0,0,True,217,0,0.0,63.8
plus-task02-LightConditions-0-init00,plus,2262,0,kick_if_open,0,0,True,239,0,0.0,68.8
plus-task02-LightConditions-0-init00,plus,2262,0,kick_if_open,1,0,True,240,0,0.0,69.3
plus-task02-SensorNoise-0-init00,plus,1598,0,kick_if_open,1,0,True,227,0,0.0,67.7
plus-task05-RobotInitialStates-0-init00,plus,515,0,kick_if_open,1,0,True,167,0,0.0,57.4
plus-task01-BackgroundTextures-0-init00,plus,190,0,kick_if_open,1,0,True,241,0,0.0,77.6
plus-task00-LightConditions-0-init00,plus,2408,0,kick_if_open,1,0,True,263,0,0.0,80.8
plus-task04-BackgroundTextures-0-init00,plus,224,0,kick_if_open,0,0,True,235,0,0.0,68.3
plus-task02-ObjectsLayout-0-init00,plus,1950,0,kick_if_open,1,0,True,281,0,0.0,74.0
plus-task03-ObjectsLayout-0-init00,plus,1971,0,kick_if_open,1,0,True,225,0,0.0,70.2
plus-task04-LanguageInstructions-0-init00,plus,1273,0,kick_if_open,1,0,True,249,0,0.0,69.0
plus-task03-LightConditions-0-init00,plus,2320,0,kick_if_open,1,0,True,254,0,0.0,73.6
plus-task04-BackgroundTextures-0-init00,plus,224,0,kick_if_open,1,0,True,244,0,0.0,73.6
plus-task05-LanguageInstructions-0-init00,plus,1302,0,kick_if_open,1,0,True,203,0,0.0,69.0
plus-task03-ObjectsLayout-0-init00,plus,1971,0,kick_if_open,0,0,True,271,1,0.0,88.0
plus-task04-LightConditions-0-init00,plus,2463,0,kick_if_open,0,0,True,233,0,0.0,85.8
plus-task05-LightConditions-0-init00,plus,2499,0,kick_if_open,1,0,True,262,0,0.0,87.3
plus-task06-BackgroundTextures-0-init00,plus,257,0,kick_if_open,0,0,True,237,0,0.0,86.7
plus-task05-LanguageInstructions-0-init00,plus,1302,0,kick_if_open,0,0,True,259,0,0.0,91.0
plus-task05-CameraViewpoints-0-init00,plus,879,0,kick_if_open,0,0,True,278,0,0.0,93.4
