direction,horizon,score_bin,score_low,score_high,persistence,raw_events,raw_support,mapping_level,mapped_events,mapped_support,posterior_mean,ci_low,ci_high
B_to_A,4,2,0.75,0.9,0,1244,3949,score_bin_x_persistence,1244,3949,0.31506329113924053,0.3029603387248039,0.32727272725812384
B_to_A,4,2,0.75,0.9,1,0,0,score_bin_backoff,1244,3949,0.31506329113924053,0.3029603387248039,0.32727272725812384
B_to_A,4,2,0.75,0.9,2,0,0,score_bin_backoff,1244,3949,0.31506329113924053,0.3029603387248039,0.32727272725812384
B_to_A,4,2,0.75,0.9,3,0,0,score_bin_backoff,1244,3949,0.31506329113924053,0.3029603387248039,0.32727272725812384
B_to_A,4,3,0.9,0.95,0,682,1471,score_bin_x_persistence,682,1471,0.46365489130434784,0.44230993383531575,0.48505601801819603
B_to_A,4,3,0.9,0.95,1,0,0,score_bin_backoff,682,1471,0.46365489130434784,0.44230993383531575,0.48505601801819603
B_to_A,4,3,0.9,0.95,2,0,0,score_bin_backoff,682,1471,0.46365489130434784,0.44230993383531575,0.48505601801819603
B_to_A,4,3,0.9,0.95,3,0,0,score_bin_backoff,682,1471,0.46365489130434784,0.44230993383531575,0.48505601801819603
B_to_A,4,4,0.95,0.975,0,0,0,score_bin_backoff,361,744,0.48523489932885905,0.45515646647946106,0.5153584341934778
B_to_A,4,4,0.95,0.975,1,125,358,score_bin_x_persistence,125,358,0.34958217270194986,0.3087186545531367,0.39139987331354226
B_to_A,4,4,0.95,0.975,2,52,133,score_bin_x_persistence,52,133,0.3917910447761194,0.3235830863218448,0.4618425759139067
B_to_A,4,4,0.95,0.975,3,184,253,score_bin_x_persistence,184,253,0.7263779527559056,0.6794506202275038,0.771274685177602
B_to_A,4,5,0.975,0.99,0,0,0,score_bin_backoff,233,425,0.5481220657276995,0.5083718760523834,0.5876150480953795
B_to_A,4,5,0.975,0.99,1,23,86,score_bin_x_persistence,23,86,0.27011494252873564,0.19533367493663495,0.3509377836361251
B_to_A,4,5,0.975,0.99,2,48,116,score_bin_x_persistence,48,116,0.41452991452991456,0.34073297400026537,0.48999560147923316
B_to_A,4,5,0.975,0.99,3,162,223,score_bin_x_persistence,162,223,0.7254464285714286,0.6753718766242113,0.7732273167628032
B_to_A,4,6,0.99,0.995,0,0,0,score_bin_backoff,110,146,0.7517006802721088,0.6913713481749049,0.8081240453072147
B_to_A,4,6,0.99,0.995,1,1,8,score_bin_backoff,110,146,0.7517006802721088,0.6913713481749049,0.8081240453072147
B_to_A,4,6,0.99,0.995,2,13,26,score_bin_backoff,110,146,0.7517006802721088,0.6913713481749049,0.8081240453072147
B_to_A,4,6,0.99,0.995,3,96,112,score_bin_x_persistence,96,112,0.8539823008849557,0.796206675351995,0.9046149016356622
B_to_A,4,7,0.995,1.0000001,0,0,0,score_bin_backoff,103,143,0.71875,0.6556194821553937,0.778414392205222
B_to_A,4,7,0.995,1.0000001,1,1,1,score_bin_backoff,103,143,0.71875,0.6556194821553937,0.778414392205222
B_to_A,4,7,0.995,1.0000001,2,5,15,score_bin_backoff,103,143,0.71875,0.6556194821553937,0.778414392205222
B_to_A,4,7,0.995,1.0000001,3,97,127,score_bin_x_persistence,97,127,0.76171875,0.6977400745354995,0.8210313041199
