cohort,token_family,layer,step,same_state_diff_noise_mean,diff_state_same_noise_mean,diff_state_diff_noise_mean,observation_over_noise,tasks
development_main,state,L13,2,0.0003695667255669832,0.07937976717948914,0.07937976717948914,213.25709533691406,37
development_main,state,L13,3,0.0003634375461842865,0.07937920093536377,0.07937920093536377,216.84878540039062,37
development_main,state,L13,4,0.00036077844561077654,0.07938119769096375,0.07938120514154434,219.82492065429688,37
development_main,state,L13,5,0.00035224214661866426,0.0793805718421936,0.079380564391613,224.2871551513672,37
development_main,state,L13,6,0.00033566728234291077,0.07938380539417267,0.07938380539417267,234.39173889160156,37
development_main,state,L13,7,0.000305741821648553,0.07938474416732788,0.07938474416732788,257.67340087890625,37
development_main,state,L13,8,0.0002554117818363011,0.07938306033611298,0.07938306033611298,315.2525939941406,37
development_main,state,L13,9,0.00021513203682843596,0.07938459515571594,0.07938459515571594,374.4549865722656,37
development_main,state,L14,0,0.0004179628740530461,0.07600622624158859,0.07600623369216919,182.41383361816406,37
development_main,state,L14,1,0.0004270916397217661,0.07600635290145874,0.07600635290145874,178.04623413085938,37
development_main,state,L14,2,0.00041794433491304517,0.07600567489862442,0.07600567489862442,182.37417602539062,37
development_main,state,L14,3,0.0004099624347873032,0.07600593566894531,0.07600593566894531,185.95919799804688,37
development_main,state,L14,4,0.00040762912249192595,0.07600651681423187,0.07600651681423187,187.7301025390625,37
development_main,state,L14,5,0.0003974691207986325,0.07600616663694382,0.07600616663694382,191.8389129638672,37
development_main,state,L14,6,0.00037940897163935006,0.07600302249193192,0.07600300759077072,200.74623107910156,37
development_main,state,L14,7,0.0003463260945864022,0.0760045200586319,0.0760045200586319,219.93447875976562,37
development_main,state,L14,8,0.0002885119174607098,0.07600581645965576,0.07600581645965576,268.8916931152344,37
development_main,state,L14,9,0.0002442215336486697,0.07600492984056473,0.07600492984056473,317.4114990234375,37
development_main,state,L15,0,0.0004425611696206033,0.07618322223424911,0.07618320733308792,173.36241149902344,37
development_main,state,L15,1,0.00044880647328682244,0.07618086040019989,0.07618086040019989,170.451171875,37
development_main,state,L15,2,0.0004407227970659733,0.07618334144353867,0.07618333399295807,173.988525390625,37
development_main,state,L15,3,0.0004365482018329203,0.0761834979057312,0.0761834979057312,175.7019805908203,37
development_main,state,L15,4,0.0004314497928135097,0.07618378847837448,0.07618378102779388,177.97979736328125,37
development_main,state,L15,5,0.0004196579975541681,0.07618439942598343,0.07618439942598343,182.82130432128906,37
development_main,state,L15,6,0.00039545539766550064,0.07618565857410431,0.07618565112352371,193.50152587890625,37
development_main,state,L15,7,0.00035803052014671266,0.07618413120508194,0.07618413120508194,214.4357452392578,37
development_main,state,L15,8,0.0002982037840411067,0.07618486136198044,0.07618486136198044,261.90582275390625,37
development_main,state,L15,9,0.00025301153073087335,0.0761825293302536,0.0761825293302536,308.9297790527344,37
development_extra,action,L2,0,0.038125377148389816,0.005485260859131813,0.0385063961148262,0.1437789797782898,3
development_extra,action,L2,1,0.037270355969667435,0.00573143782094121,0.03769901394844055,0.1537013202905655,3
development_extra,action,L2,2,0.03734048083424568,0.006131683010607958,0.03783039376139641,0.16413664817810059,3
development_extra,action,L2,3,0.03702046349644661,0.006620123982429504,0.037590865045785904,0.1787623167037964,3
development_extra,action,L2,4,0.036605898290872574,0.007226673886179924,0.03728845342993736,0.1973744034767151,3
development_extra,action,L2,5,0.03553411737084389,0.007929795421659946,0.03637726604938507,0.2231266349554062,3
development_extra,action,L2,6,0.033129654824733734,0.008639039471745491,0.034203846007585526,0.260796457529068,3
development_extra,action,L2,7,0.029601583257317543,0.009425517171621323,0.03105069510638714,0.31858181953430176,3
development_extra,action,L2,8,0.02523854561150074,0.010218455456197262,0.027252456173300743,0.4051762521266937,3
development_extra,action,L2,9,0.021252190694212914,0.01166459545493126,0.024330131709575653,0.5490239262580872,3
development_extra,action,L3,0,0.034624986350536346,0.006209392100572586,0.03509015962481499,0.17928116023540497,3
development_extra,action,L3,1,0.03424226865172386,0.006487077102065086,0.03476550057530403,0.1894032508134842,3
development_extra,action,L3,2,0.033600110560655594,0.006894158665090799,0.03420324996113777,0.20513583719730377,3
development_extra,action,L3,3,0.033688049763441086,0.007379718124866486,0.03437935933470726,0.21901506185531616,3
development_extra,action,L3,4,0.03327912464737892,0.007979334332048893,0.03409385681152344,0.23977215588092804,3
development_extra,action,L3,5,0.03264499083161354,0.008697129786014557,0.03362603113055229,0.2664853632450104,3
development_extra,action,L3,6,0.030775323510169983,0.009493396617472172,0.032022565603256226,0.3086090385913849,3
development_extra,action,L3,7,0.02794228494167328,0.01045568659901619,0.029641306027770042,0.37454986572265625,3
development_extra,action,L3,8,0.02468615211546421,0.01181748416274786,0.02717839740216732,0.47920867800712585,3
development_extra,action,L3,9,0.02288629673421383,0.014334780164062977,0.02688051015138626,0.6271371245384216,3
development_extra,action,L4,0,0.0322137214243412,0.00672459090128541,0.0327436663210392,0.20868699252605438,3
development_extra,action,L4,1,0.03128504008054733,0.007032432127743959,0.03189833462238312,0.2247469574213028,3
development_extra,action,L4,2,0.03170173242688179,0.007561510894447565,0.032406311482191086,0.23846586048603058,3
development_extra,action,L4,3,0.03165648877620697,0.008112802170217037,0.03247587010264397,0.25622716546058655,3
development_extra,action,L4,4,0.03166500851511955,0.008721067570149899,0.0326189287006855,0.2753652334213257,3
development_extra,action,L4,5,0.031012604013085365,0.009462499991059303,0.032163843512535095,0.30504629015922546,3
development_extra,action,L4,6,0.02963157929480076,0.010236895643174648,0.031059561297297478,0.3453596532344818,3
development_extra,action,L4,7,0.027029557153582573,0.011146060191094875,0.028906309977173805,0.4122823178768158,3
development_extra,action,L4,8,0.024430029094219208,0.012622852809727192,0.027111820876598358,0.5167967677116394,3
development_extra,action,L4,9,0.022964507341384888,0.015621058642864227,0.02729911170899868,0.6806865334510803,3
development_extra,action,L5,0,0.03765040636062622,0.008826331235468388,0.038501400500535965,0.2344311624765396,3
development_extra,action,L5,1,0.03665619716048241,0.009265135042369366,0.03762947395443916,0.25276657938957214,3
development_extra,action,L5,2,0.03691696748137474,0.009981255978345871,0.03804215416312218,0.27036547660827637,3
development_extra,action,L5,3,0.036937564611434937,0.010690949857234955,0.03823220729827881,0.2894462049007416,3
development_extra,action,L5,4,0.0370766781270504,0.011522240936756134,0.038584381341934204,0.3107931315898895,3
development_extra,action,L5,5,0.0364702008664608,0.012496796436607838,0.03826671093702316,0.34269407391548157,3
development_extra,action,L5,6,0.03493484482169151,0.013490467332303524,0.03712007775902748,0.38624370098114014,3
development_extra,action,L5,7,0.03186469152569771,0.014648516662418842,0.03465484455227852,0.459796667098999,3
development_extra,action,L5,8,0.027773050591349602,0.016225120052695274,0.03162511810660362,0.5844362378120422,3
development_extra,action,L5,9,0.02461138181388378,0.019309815019369125,0.030576368793845177,0.7853904366493225,3
development_extra,action,L12,0,0.020143739879131317,0.019234227016568184,0.027803177013993263,0.9556735157966614,3
development_extra,action,L12,1,0.019694020971655846,0.020445214584469795,0.0283209141343832,1.0392802953720093,3
development_extra,action,L12,2,0.019485533237457275,0.022039368748664856,0.029317446053028107,1.1325739622116089,3
development_extra,action,L12,3,0.019287914037704468,0.023751305416226387,0.030454911291599274,1.233160376548767,3
development_extra,action,L12,4,0.0190287996083498,0.025531897321343422,0.03167432174086571,1.3437129259109497,3
development_extra,action,L12,5,0.018810315057635307,0.027469178661704063,0.03309518098831177,1.4625773429870605,3
development_extra,action,L12,6,0.018149664625525475,0.029555076733231544,0.03444857895374298,1.6307951211929321,3
development_extra,action,L12,7,0.017397498711943626,0.03208911046385765,0.03624086081981659,1.8472200632095337,3
development_extra,action,L12,8,0.01669357903301716,0.035669587552547455,0.03908345103263855,2.138503313064575,3
development_extra,action,L12,9,0.01674601249396801,0.04131096228957176,0.04416224732995033,2.4672863483428955,3
development_extra,action,L13,0,0.020118603482842445,0.019230864942073822,0.02771957777440548,0.9561817049980164,3
development_extra,action,L13,1,0.0194298904389143,0.020425444468855858,0.028064027428627014,1.0516077280044556,3
development_extra,action,L13,2,0.019002003595232964,0.022014232352375984,0.02892361581325531,1.1589841842651367,3
development_extra,action,L13,3,0.01868772692978382,0.023726165294647217,0.030006423592567444,1.2702449560165405,3
development_extra,action,L13,4,0.018042707815766335,0.025543564930558205,0.031040189787745476,1.4163885116577148,3
development_extra,action,L13,5,0.017531711608171463,0.027555590495467186,0.03239603340625763,1.572726845741272,3
development_extra,action,L13,6,0.016865259036421776,0.029686421155929565,0.03384937718510628,1.7615987062454224,3
development_extra,action,L13,7,0.015974095091223717,0.03217032179236412,0.03561024367809296,2.0159826278686523,3
development_extra,action,L13,8,0.015334577299654484,0.03560104966163635,0.03842993453145027,2.324864149093628,3
development_extra,action,L13,9,0.01554719265550375,0.04101056233048439,0.043412476778030396,2.6425602436065674,3
development_extra,action,L14,0,0.01901518553495407,0.01839943788945675,0.026347557082772255,0.9684576988220215,3
development_extra,action,L14,1,0.01819569431245327,0.01945592649281025,0.026512211188673973,1.0704478025436401,3
development_extra,action,L14,2,0.017928870394825935,0.020888129249215126,0.02736554853618145,1.1664705276489258,3
development_extra,action,L14,3,0.017810413613915443,0.022458940744400024,0.028477733954787254,1.2624365091323853,3
development_extra,action,L14,4,0.017564645037055016,0.02409180998802185,0.02960570901632309,1.3731287717819214,3
development_extra,action,L14,5,0.017253393307328224,0.02594567835330963,0.03092612884938717,1.5054908990859985,3
development_extra,action,L14,6,0.016726337373256683,0.02794262021780014,0.03231314569711685,1.6724849939346313,3
development_extra,action,L14,7,0.015780745074152946,0.030365392565727234,0.033946361392736435,1.9265966415405273,3
development_extra,action,L14,8,0.014862839132547379,0.03379203379154205,0.03659734129905701,2.2762231826782227,3
development_extra,action,L14,9,0.015254559926688671,0.039171021431684494,0.0416155606508255,2.5698201656341553,3
development_extra,action,L15,0,0.018695421516895294,0.01767982356250286,0.025603502988815308,0.9460547566413879,3
development_extra,action,L15,1,0.018622184172272682,0.018701618537306786,0.026289330795407295,1.004899024963379,3
development_extra,action,L15,2,0.018988722935318947,0.02009732276201248,0.02756808139383793,1.0593007802963257,3
development_extra,action,L15,3,0.01940382458269596,0.021611496806144714,0.028986850753426552,1.114911675453186,3
development_extra,action,L15,4,0.01983657293021679,0.02322700433433056,0.030526330694556236,1.172127604484558,3
development_extra,action,L15,5,0.02008642815053463,0.02508019097149372,0.03213585540652275,1.2495821714401245,3
development_extra,action,L15,6,0.01982124336063862,0.027201488614082336,0.0336616076529026,1.3730953931808472,3
development_extra,action,L15,7,0.018526790663599968,0.029816679656505585,0.03503948077559471,1.609950065612793,3
development_extra,action,L15,8,0.017411699518561363,0.03370389714837074,0.03778243064880371,1.9365469217300415,3
development_extra,action,L15,9,0.01810699701309204,0.039769161492586136,0.04343412443995476,2.1975409984588623,3
development_extra,state,L2,0,6.748042505932972e-05,0.04439710080623627,0.044397104531526566,683.7666015625,3
development_extra,state,L2,1,6.748042505932972e-05,0.04439710080623627,0.044397104531526566,683.7666015625,3
development_extra,state,L2,2,6.748042505932972e-05,0.04439710080623627,0.044397104531526566,683.7666015625,3
development_extra,state,L2,3,6.748042505932972e-05,0.04439710080623627,0.044397104531526566,683.7666015625,3
development_extra,state,L2,4,6.748042505932972e-05,0.04439710080623627,0.044397104531526566,683.7666015625,3
development_extra,state,L2,5,6.748042505932972e-05,0.04439710080623627,0.044397104531526566,683.7666015625,3
development_extra,state,L2,6,6.748042505932972e-05,0.04439710080623627,0.044397104531526566,683.7666015625,3
development_extra,state,L2,7,6.748042505932972e-05,0.04439710080623627,0.044397104531526566,683.7666015625,3
development_extra,state,L2,8,6.748042505932972e-05,0.04439710080623627,0.044397104531526566,683.7666015625,3
development_extra,state,L2,9,6.748042505932972e-05,0.04439710080623627,0.044397104531526566,683.7666015625,3
development_extra,state,L3,0,9.1446032456588e-05,0.04486263915896416,0.04486263915896416,514.5830688476562,3
development_extra,state,L3,1,9.189111733576283e-05,0.0448625385761261,0.0448625385761261,511.8291015625,3
development_extra,state,L3,2,9.23548432183452e-05,0.04486165940761566,0.04486166313290596,508.4510803222656,3
development_extra,state,L3,3,9.399609552929178e-05,0.044861484318971634,0.044861484318971634,494.7701110839844,3
development_extra,state,L3,4,9.237313497578725e-05,0.04486161470413208,0.04486161842942238,499.6744689941406,3
development_extra,state,L3,5,8.77592246979475e-05,0.044860731810331345,0.044860731810331345,526.326171875,3
development_extra,state,L3,6,8.535806409781799e-05,0.04486158490180969,0.04486158490180969,543.7136840820312,3
development_extra,state,L3,7,8.302569040097296e-05,0.04486178979277611,0.04486178234219551,558.3501586914062,3
development_extra,state,L3,8,8.246365905506536e-05,0.04486127570271492,0.04486127570271492,559.5756225585938,3
development_extra,state,L3,9,7.8175900853239e-05,0.04486185312271118,0.04486185312271118,600.9037475585938,3
development_extra,state,L4,0,0.00011714084394043311,0.04536069929599762,0.04536069929599762,416.138427734375,3
development_extra,state,L4,1,0.00011679260205710307,0.04536029323935509,0.04536029323935509,411.4356384277344,3
development_extra,state,L4,2,0.00011734611325664446,0.0453605093061924,0.0453605093061924,415.88720703125,3
development_extra,state,L4,3,0.00011466102296253666,0.04535907134413719,0.04535907134413719,415.0427551269531,3
development_extra,state,L4,4,0.00011215143604204059,0.045359641313552856,0.045359641313552856,427.2445373535156,3
development_extra,state,L4,5,0.00011188862845301628,0.04535699263215065,0.04535698890686035,420.0420837402344,3
development_extra,state,L4,6,0.00010914466838585213,0.045355845242738724,0.045355845242738724,427.0189514160156,3
development_extra,state,L4,7,0.00010469678090885282,0.045355796813964844,0.045355796813964844,442.2095947265625,3
development_extra,state,L4,8,0.00010179238597629592,0.04535568132996559,0.04535568878054619,455.8039855957031,3
development_extra,state,L4,9,9.398185648024082e-05,0.04535459354519844,0.04535459354519844,501.1930236816406,3
development_extra,state,L5,0,0.00018176583398599178,0.05292460322380066,0.05292460322380066,293.5084533691406,3
development_extra,state,L5,1,0.0001863867073552683,0.052924107760190964,0.05292410030961037,293.4458923339844,3
development_extra,state,L5,2,0.00017951538029592484,0.052925560623407364,0.052925560623407364,297.0748596191406,3
development_extra,state,L5,3,0.00017202373419422656,0.05292706564068794,0.05292707309126854,309.8242492675781,3
development_extra,state,L5,4,0.00018019189883489162,0.05292592942714691,0.05292592942714691,297.79290771484375,3
development_extra,state,L5,5,0.0001880797790363431,0.05292269587516785,0.05292269587516785,286.7061767578125,3
development_extra,state,L5,6,0.0001817706652218476,0.05292411148548126,0.052924107760190964,296.8790283203125,3
development_extra,state,L5,7,0.0001818031450966373,0.05291857197880745,0.05291857197880745,296.481689453125,3
development_extra,state,L5,8,0.00016148643044289201,0.05292680487036705,0.05292679741978645,326.2102355957031,3
development_extra,state,L5,9,0.00015016169345472008,0.05292004346847534,0.05292004346847534,353.0141906738281,3
development_extra,state,L12,0,0.0002869577438104898,0.06513286381959915,0.06513286381959915,227.30628967285156,3
