global_row,episode,failure,query,freeze_raw,freeze,acceleration_raw,acceleration,acceleration_persistent,periodicity_raw,periodicity,periodicity_persistent,frontback_smooth,curvature_smooth
27602,2,False,12,-0.08568710088729858,-0.1408860832452774,-0.059508226811885834,-0.033084459602832794,-0.033084459602832794,-0.7489529848098755,-0.6152884364128113,-0.6627803444862366,-0.10444541710118453,0.04991193961662551
27602,2,False,13,-0.03236113488674164,-0.11803456395864487,-0.0794125571846962,-0.05381638929247856,-0.05381638929247856,-0.4353068470954895,-0.6237124800682068,-0.6627803444862366,-0.12810402611891428,0.029217554644371074
27603,3,False,0,,,,,,,,,,
27603,3,False,1,,,,,,,,,,
27603,3,False,2,,,,,,,,,,
27603,3,False,3,,,,,,,,,,
27603,3,False,4,,,,,,,,,,
27603,3,False,5,-0.12300192564725876,,,,,,,,,
27603,3,False,6,-0.1383325457572937,-0.02708461321890354,,,,-1.2956504821777344,,,-0.13288980908691883,-0.005926132512589295
27603,3,False,7,-0.08361068367958069,-0.023829951882362366,0.07674084603786469,0.03457505628466606,,-0.33369120955467224,-0.2233085185289383,,-0.10345593250046174,-0.025433806392053764
27603,3,False,8,-0.2097550630569458,-0.05448373779654503,0.09041673690080643,0.02983888052403927,,-0.8304544687271118,-0.3617176115512848,,-0.07385115480671327,0.0033336812630295753
27603,3,False,9,-0.14420345425605774,-0.10650160163640976,0.11936943978071213,0.09550901502370834,-0.06170399859547615,-0.7330614328384399,-0.7062972187995911,,-0.06311854626983404,0.050480242197712265
27603,3,False,10,-0.10755041241645813,-0.13440901041030884,0.042293839156627655,0.08402667194604874,-0.06170399859547615,-0.9287282824516296,-0.8717352747917175,-0.8717352747917175,-0.0558129142348965,0.07674118814369042
27603,3,False,11,-0.11263514310121536,-0.132681205868721,0.075484998524189,0.07904943078756332,-0.026814913377165794,-2.2671573162078857,-1.0647906064987183,-1.0647906064987183,-0.05564077229549488,0.05362642432252566
27603,3,False,12,-0.19782882928848267,-0.1425972729921341,-0.03890502080321312,0.026291271671652794,0.026291271671652794,-1.4712319374084473,-1.094054102897644,-1.094054102897644,-0.061277772299945354,0.08273455252250035
27603,3,False,13,-0.044437725096940994,-0.1360684335231781,-0.09362883120775223,-0.019016284495592117,-0.019016284495592117,-0.572361171245575,-1.133832335472107,-1.133832335472107,-0.10440555276970069,0.0828603133559227
27604,4,False,0,,,,,,,,,,
27604,4,False,1,,,,,,,,,,
27604,4,False,2,,,,,,,,,,
27604,4,False,3,,,,,,,,,,
27604,4,False,4,,,,,,,,,,
27604,4,False,5,-0.14523139595985413,,,,,,,,,
27604,4,False,6,-0.1167125478386879,-0.03010494075715542,,,,-1.0886398553848267,,,-0.14653838922580084,0.009399282862432301
27604,4,False,7,-0.12951236963272095,-0.031235644593834877,0.021563485264778137,0.04749947786331177,,-0.31624531745910645,-0.04385219141840935,,-0.12907135238250098,0.026880795252509415
27604,4,False,8,-0.1283828318119049,-0.05205497145652771,-0.07001698017120361,-0.02349747158586979,,-0.0751575231552124,-0.1693282127380371,,-0.11784738302230835,0.03728889840810249
27604,4,False,9,0.022624129429459572,-0.07787922024726868,-0.06089773401618004,-0.03645041212439537,-0.038176488131284714,0.2113512009382248,-0.4264361560344696,,-0.1416774888833364,0.02102227241266519
27605,5,False,0,,,,,,,,,,
27605,5,False,1,,,,,,,,,,
27605,5,False,2,,,,,,,,,,
27605,5,False,3,,,,,,,,,,
27605,5,False,4,,,,,,,,,,
27605,5,False,5,-0.08871990442276001,,,,,,,,,
27605,5,False,6,-0.1282118558883667,-0.028439918532967567,,,,-0.8560317754745483,,,-0.12313915602862835,-0.015305797879894575
27605,5,False,7,-0.14579680562019348,-0.034994084388017654,0.05365811660885811,0.046238262206315994,,-0.5152913928031921,0.026493161916732788,,-0.09607188310474157,-0.0011542656769355137
27605,5,False,8,-0.1474865972995758,-0.04490731284022331,-0.03791740536689758,-0.016598086804151535,,-0.7608608603477478,-0.10031697899103165,,-0.08878037985414267,-0.013098448980599642
27605,5,False,9,0.030550148338079453,-0.06605058908462524,-0.07997962087392807,-0.021412968635559082,-0.046671267598867416,0.6891459226608276,-0.26693663001060486,,-0.09745417193820079,-0.0034063981535534063
27605,5,False,10,0.0031726565212011337,-0.07941538840532303,0.06839752942323685,-0.016499832272529602,-0.046671267598867416,0.39296579360961914,-0.2512633502483368,-0.26693663001060486,-0.12525261721263328,0.018199436832219362
27606,6,False,0,,,,,,,,,,
27606,6,False,1,,,,,,,,,,
27606,6,False,2,,,,,,,,,,
27606,6,False,3,,,,,,,,,,
27606,6,False,4,,,,,,,,,,
27606,6,False,5,-0.14542312920093536,,,,,,,,,
27606,6,False,6,-0.15541067719459534,-0.045461639761924744,,,,-1.025177240371704,,,-0.13111981811622778,0.010945980126659075
27606,6,False,7,-0.15486840903759003,-0.053335051983594894,0.016928929835557938,0.05209561809897423,,-1.2254927158355713,-0.38158607482910156,,-0.13755254012842974,-0.003484593083461126
27606,6,False,8,-0.051543571054935455,-0.06448354572057724,-0.014853575266897678,-0.005048348568379879,,-0.5200868248939514,-0.46826720237731934,,-0.12405708990991116,-0.03363586775958538
27606,6,False,9,-0.10037463903427124,-0.09445643424987793,-0.03735574707388878,-0.011760130524635315,-0.028397440910339355,-0.43683815002441406,-0.6716817021369934,,-0.14710962089399496,-0.04959033119181792
27607,7,False,0,,,,,,,,,,
27607,7,False,1,,,,,,,,,,
27607,7,False,2,,,,,,,,,,
27607,7,False,3,,,,,,,,,,
27607,7,False,4,,,,,,,,,,
27607,7,False,5,-0.1794789880514145,,,,,,,,,
27607,7,False,6,-0.15706604719161987,-0.046197399497032166,,,,-0.8349591493606567,,,-0.14426256095369658,0.03111743131497254
27607,7,False,7,-0.12044575810432434,-0.05640317499637604,0.016167957335710526,0.03333254158496857,,-0.7776706218719482,-0.31843864917755127,,-0.13299907992283502,0.03030482380806158
27607,7,False,8,-0.1385963410139084,-0.07800138741731644,-0.028193635866045952,-0.016632402315735817,,-0.5824182629585266,-0.45035311579704285,,-0.11166979124148686,0.028659439451682072
27607,7,False,9,-0.07432174682617188,-0.10544491559267044,-0.1298462450504303,-0.04729064181447029,-0.053388770669698715,-0.33838874101638794,-0.6564785838127136,,-0.12673736363649368,0.0067146165917317075
27608,8,False,0,,,,,,,,,,
27608,8,False,1,,,,,,,,,,
27608,8,False,2,,,,,,,,,,
27608,8,False,3,,,,,,,,,,
27608,8,False,4,,,,,,,,,,
27608,8,False,5,-0.20442266762256622,,,,,,,,,
27608,8,False,6,-0.2409115433692932,-0.07174469530582428,,,,-0.31026691198349,,,-0.1761812885912756,0.03601610320220061
27608,8,False,7,-0.2114027589559555,-0.11594554781913757,-0.017525101080536842,0.049914684146642685,,-0.48604992032051086,-0.059823885560035706,,-0.15706348869328698,0.06676576691279479
27608,8,False,8,-0.179251030087471,-0.15883074700832367,-0.04285959154367447,0.02356221340596676,,-0.19670885801315308,-0.32281091809272766,,-0.1327601045680543,0.09026362282444704
27608,8,False,9,-0.2124042809009552,-0.1902589648962021,0.028843725100159645,-0.010513655841350555,-0.07757321745157242,-0.492687463760376,-0.4540513753890991,,-0.14633400194967786,0.0719880644968119
27609,9,False,0,,,,,,,,,,
27609,9,False,1,,,,,,,,,,
27609,9,False,2,,,,,,,,,,
27609,9,False,3,,,,,,,,,,
27609,9,False,4,,,,,,,,,,
27609,9,False,5,-0.14932145178318024,,,,,,,,,
27609,9,False,6,-0.16879180073738098,-0.04096079245209694,,,,-0.0,,,-0.16916576749645174,-0.008700049637506405
27609,9,False,7,-0.19206956028938293,-0.08923571556806564,-0.0587167851626873,0.02403547801077366,,-1.0459620952606201,-0.24270208179950714,,-0.15958968029978374,-0.0032752108139296374
27609,9,False,8,-0.11332552134990692,-0.122263602912426,-0.01483016274869442,0.008409323170781136,,-0.31092604994773865,-0.45484867691993713,,-0.1412034926470369,-0.01454943340892593
27609,9,False,9,-0.315998375415802,-0.17382168769836426,0.16335557401180267,0.029936209321022034,-0.07393359392881393,-0.8692896366119385,-0.6022939682006836,,-0.13451296812854707,0.009170932850490013
27610,10,False,0,,,,,,,,,,
27610,10,False,1,,,,,,,,,,
27610,10,False,2,,,,,,,,,,
27610,10,False,3,,,,,,,,,,
27610,10,False,4,,,,,,,,,,
27610,10,False,5,-0.17598101496696472,,,,,,,,,
27610,10,False,6,-0.20207272469997406,-0.057071465998888016,,,,-0.4063762128353119,,,-0.1756261494010687,0.03641329581538836
27610,10,False,7,-0.1732933670282364,-0.09926459193229675,-0.0016484131338074803,0.039645224809646606,,-0.7201316952705383,-0.06250365078449249,,-0.15583645241955915,0.037853519121805825
27610,10,False,8,-0.17974844574928284,-0.14119718968868256,-0.07352590560913086,-0.005196993704885244,,0.07190494239330292,-0.2704031765460968,,-0.13369750417768955,0.04758676653727889
27610,10,False,9,-0.18272395431995392,-0.1704258918762207,-0.08407538384199142,-0.053083229809999466,-0.09402909874916077,-0.45535480976104736,-0.39531072974205017,,-0.14624019153416157,0.01523142820224166
27611,11,False,0,,,,,,,,,,
27611,11,False,1,,,,,,,,,,
27611,11,False,2,,,,,,,,,,
27611,11,False,3,,,,,,,,,,
27611,11,False,4,,,,,,,,,,
27611,11,False,5,-0.2250271439552307,,,,,,,,,
27611,11,False,6,-0.2423681914806366,-0.0757332369685173,,,,-0.45928955078125,,,-0.18341738171875477,0.04970662668347359
27611,11,False,7,-0.2618933320045471,-0.12098908424377441,0.016144264489412308,0.025840789079666138,,-0.8794618844985962,-0.17445941269397736,,-0.1510536726564169,0.09231096878647804
27611,11,False,8,-0.30718326568603516,-0.18773309886455536,-0.0577397346496582,0.0036251742858439684,,-0.11339399218559265,-0.3753059208393097,,-0.12974680525561175,0.08641202344248693
27611,11,False,9,-0.29558098316192627,-0.2279379963874817,-0.058577485382556915,-0.03339098393917084,-0.10551625490188599,-1.0240662097930908,-0.5703727006912231,,-0.1411350549509128,0.08152411102006833
27612,12,False,0,,,,,,,,,,
27612,12,False,1,,,,,,,,,,
27612,12,False,2,,,,,,,,,,
27612,12,False,3,,,,,,,,,,
27612,12,False,4,,,,,,,,,,
27612,12,False,5,-0.1500534862279892,,,,,,,,,
27612,12,False,6,-0.15767928957939148,-0.044104982167482376,,,,-0.0,,,-0.18572247649232546,0.021798874678400654
27612,12,False,7,-0.22787263989448547,-0.0970521941781044,-0.061528805643320084,0.03702791407704353,,-1.7500324249267578,-0.4388088881969452,,-0.1750344124933084,0.04454397483884046
27612,12,False,8,-0.03959476202726364,-0.11618870496749878,-0.012415209785103798,0.014863518066704273,,-0.27557373046875,-0.6300535798072815,,-0.15225912754734358,0.06534237426239997
27613,13,False,0,,,,,,,,,,
27613,13,False,1,,,,,,,,,,
27613,13,False,2,,,,,,,,,,
27613,13,False,3,,,,,,,,,,
27613,13,False,4,,,,,,,,,,
27613,13,False,5,-0.13050177693367004,,,,,,,,,
27613,13,False,6,-0.17603223025798798,-0.04720820486545563,,,,0.2186594158411026,,,-0.1819417648948729,-0.04832485597580671
27613,13,False,7,-0.21563968062400818,-0.09270048141479492,-0.040321338921785355,0.02218151092529297,,-1.1897718906402588,-0.16521787643432617,,-0.1638435322480897,-0.030865745308498543
27613,13,False,8,-0.14101503789424896,-0.13170772790908813,0.030502164736390114,0.03299952298402786,,-0.11433809995651245,-0.3967647850513458,,-0.13861911728357276,-0.040550513813893
27613,13,False,9,-0.26827752590179443,-0.17102713882923126,0.1423472762107849,0.04417603090405464,-0.031707845628261566,-1.2302995920181274,-0.6018147468566895,,-0.13893311455224952,-0.05958849098533392
27613,13,False,10,-0.20663884282112122,-0.1896841675043106,0.08771391212940216,0.08685445785522461,-0.031707845628261566,-0.8782817125320435,-0.6808714866638184,-0.6808714866638184,-0.13535128766670823,-0.046162062945465245
27614,14,False,0,,,,,,,,,,
27614,14,False,1,,,,,,,,,,
27614,14,False,2,,,,,,,,,,
27614,14,False,3,,,,,,,,,,
27614,14,False,4,,,,,,,,,,
27614,14,False,5,-0.15036967396736145,,,,,,,,,
27614,14,False,6,-0.21630457043647766,-0.058125611394643784,,,,0.011162377893924713,,,-0.17517551655570665,-0.017738789319992065
27614,14,False,7,-0.19757434725761414,-0.10482921451330185,-0.042532145977020264,0.025415465235710144,,-1.0580310821533203,-0.15152060985565186,,-0.16591977203885713,-0.006849743115405242
27614,14,False,8,-0.11280978471040726,-0.139187291264534,-0.008039036765694618,0.017593078315258026,,0.3409620225429535,-0.31388360261917114,,-0.13976977144678435,-0.012825840152800083
27614,14,False,9,-0.2517539858818054,-0.17310436069965363,0.166286438703537,0.03857175260782242,-0.05962057784199715,-0.30680420994758606,-0.3650176525115967,,-0.1461984229584535,-0.04396077462782463
27615,15,False,0,,,,,,,,,,
27615,15,False,1,,,,,,,,,,
27615,15,False,2,,,,,,,,,,
27615,15,False,3,,,,,,,,,,
27615,15,False,4,,,,,,,,,,
27615,15,False,5,-0.21513670682907104,,,,,,,,,
27615,15,False,6,-0.2320052981376648,-0.06621196866035461,,,,-0.10349234193563461,,,-0.18771816107134023,0.034848922242720924
27615,15,False,7,-0.23221662640571594,-0.122980497777462,-0.012253246270120144,0.031247226521372795,,-0.5733138918876648,0.029775461181998253,,-0.16864257616301379,0.054225136836369835
27615,15,False,8,-0.1807510405778885,-0.16552259027957916,-0.07183679193258286,0.0032666746992617846,,0.3298025131225586,-0.1527722030878067,,-0.13156671884159246,0.0689121534427007
27615,15,False,9,-0.06272654980421066,-0.17115509510040283,0.004007880110293627,-0.026694051921367645,-0.10374349355697632,0.5134377479553223,-0.13682644069194794,,-0.146641597772638,0.03999403646836678
27616,16,False,0,,,,,,,,,,
27616,16,False,1,,,,,,,,,,
27616,16,False,2,,,,,,,,,,
27616,16,False,3,,,,,,,,,,
27616,16,False,4,,,,,,,,,,
27616,16,False,5,-0.15142153203487396,,,,,,,,,
27616,16,False,6,-0.12513554096221924,-0.03162699565291405,,,,-0.0,,,-0.19585265219211578,0.030677917413413525
27616,16,False,7,-0.20387572050094604,-0.08040440827608109,-0.010692575946450233,0.018042638897895813,,0.017241528257727623,0.01460298802703619,,-0.19310123473405838,0.04580463635890434
27616,16,False,8,-0.06025855243206024,-0.12705256044864655,-0.04360756650567055,-1.9663324565044604e-05,,-0.19859132170677185,-0.35131266713142395,,-0.18218553314606348,0.03645002015400678
27616,16,False,9,-0.13107836246490479,-0.13724645972251892,0.11258016526699066,0.019426673650741577,-0.04793897643685341,0.5701966285705566,-0.2783595323562622,,-0.1800482968489329,0.00970971347608914
27617,17,False,0,,,,,,,,,,
27617,17,False,1,,,,,,,,,,
27617,17,False,2,,,,,,,,,,
27617,17,False,3,,,,,,,,,,
27617,17,False,4,,,,,,,,,,
27617,17,False,5,-0.19851936399936676,,,,,,,,,
27617,17,False,6,-0.14843353629112244,-0.05070515349507332,,,,-0.0,,,-0.19178200388948122,-0.00296682088325421
27617,17,False,7,-0.17152899503707886,-0.08690247684717178,-0.01785883866250515,0.009734115563333035,,-0.8571284413337708,-0.11216969043016434,,-0.1867916521926721,0.03992477711290121
27617,17,False,8,-0.03816598281264305,-0.12018239498138428,-0.07083967328071594,-0.01769665628671646,,0.6160579323768616,-0.33245351910591125,,-0.17933313424388567,0.03604685670385758
27618,18,False,0,,,,,,,,,,
27618,18,False,1,,,,,,,,,,
27618,18,False,2,,,,,,,,,,
27618,18,False,3,,,,,,,,,,
27618,18,False,4,,,,,,,,,,
27618,18,False,5,-0.19735011458396912,,,,,,,,,
27618,18,False,6,-0.1822684109210968,-0.0535295344889164,,,,0.1800113469362259,,,-0.18823674569527307,0.0022574011236429214
27618,18,False,7,-0.19505387544631958,-0.09289142489433289,-0.01451721042394638,0.01168388407677412,,-0.26690980792045593,0.06866147369146347,,-0.17988285422325134,0.027331191425522167
27618,18,False,8,-0.11537390202283859,-0.135805144906044,-0.037816256284713745,-0.00569133972749114,,0.14147263765335083,-0.21722407639026642,,-0.17574971665938696,0.042960486064354576
27619,19,False,0,,,,,,,,,,
27619,19,False,1,,,,,,,,,,
27619,19,False,2,,,,,,,,,,
27619,19,False,3,,,,,,,,,,
27619,19,False,4,,,,,,,,,,
27619,19,False,5,-0.11972573399543762,,,,,,,,,
27619,19,False,6,-0.12097979336977005,-0.025756454095244408,,,,0.0612146221101284,,,-0.19909560307860374,0.00367872416973114
27619,19,False,7,-0.1596415638923645,-0.0669299066066742,-0.029909182339906693,0.01911734975874424,,-0.2976653277873993,-0.023177718743681908,,-0.19109654302398363,0.023256129895647366
27619,19,False,8,-0.07759875059127808,-0.11091411858797073,-0.042147669941186905,0.005653021391481161,,-0.11338823288679123,-0.3389831483364105,,-0.1846992609401544,0.05921861839791139
27620,20,False,0,,,,,,,,,,
27620,20,False,1,,,,,,,,,,
27620,20,False,2,,,,,,,,,,
27620,20,False,3,,,,,,,,,,
27620,20,False,4,,,,,,,,,,
27620,20,False,5,-0.22803206741809845,,,,,,,,,
27620,20,False,6,-0.14004375040531158,-0.047206535935401917,,,,-0.0,,,-0.1905111720164617,0.020233931951224804
27620,20,False,7,-0.23505479097366333,-0.10391455143690109,-0.0410664901137352,0.015794998034834862,,-0.06100737676024437,0.0011518405517563224,,-0.18426749855279922,0.053848251389960446
27620,20,False,8,-0.08068445324897766,-0.14388196170330048,-0.007979073561728,0.004929410759359598,,0.1764335036277771,-0.24399447441101074,,-0.17230345557133356,0.08088658812145393
27621,21,False,0,,,,,,,,,,
27621,21,False,1,,,,,,,,,,
27621,21,False,2,,,,,,,,,,
27621,21,False,3,,,,,,,,,,
27621,21,False,4,,,,,,,,,,
27621,21,False,5,-0.17874360084533691,,,,,,,,,
27621,21,False,6,-0.1530504673719406,-0.04738588631153107,,,,0.04831657558679581,,,-0.17984400627513727,0.0038646596173445382
27621,21,False,7,-0.2309991419315338,-0.0957876518368721,-0.01928951032459736,0.02137613855302334,,-0.8883877396583557,-0.1985011249780655,,-0.16045547711352506,0.033242266004284225
27621,21,False,8,-0.08437871187925339,-0.13294370472431183,-0.04495419189333916,8.327638352056965e-05,,-0.2917617857456207,-0.5206226706504822,,-0.15615563032527766,0.03758803692956766
27622,22,False,0,,,,,,,,,,
27622,22,False,1,,,,,,,,,,
27622,22,False,2,,,,,,,,,,
27622,22,False,3,,,,,,,,,,
27622,22,False,4,,,,,,,,,,
27622,22,False,5,-0.19942930340766907,,,,,,,,,
27622,22,False,6,-0.16030146181583405,-0.052158504724502563,,,,0.3509269952774048,,,-0.194690253585577,-0.005950835222999255
27622,22,False,7,-0.2667587995529175,-0.10584831237792969,-0.010325266979634762,0.0037969881668686867,,-0.8104151487350464,0.00010024508083006367,,-0.18689609691500664,0.02492298868795236
27622,22,False,8,-0.16297796368598938,-0.1613830178976059,-0.05050896853208542,-0.01644587703049183,,-0.8440951108932495,-0.45525023341178894,,-0.17890263721346855,0.05706896881262461
27623,23,False,0,,,,,,,,,,
27623,23,False,1,,,,,,,,,,
27623,23,False,2,,,,,,,,,,
27623,23,False,3,,,,,,,,,,
27623,23,False,4,,,,,,,,,,
27623,23,False,5,-0.1569635570049286,,,,,,,,,
27623,23,False,6,-0.15819859504699707,-0.03875141963362694,,,,-0.0,,,-0.20666307459274927,-0.0020860048631827035
27623,23,False,7,-0.19832821190357208,-0.08658526092767715,-0.0235925130546093,0.013632393442094326,,-0.3859684467315674,-0.15096412599086761,,-0.20039977629979452,0.022869077355911333
27623,23,False,8,-0.07800458371639252,-0.1296379268169403,-0.05094163492321968,-0.010084760375320911,,-0.14537285268306732,-0.4595869779586792,,-0.18303648630777994,0.03899175006275376
27623,23,False,9,-0.15432266891002655,-0.14902569353580475,0.1581934541463852,0.027886435389518738,-0.047574833035469055,0.4945353865623474,-0.38443663716316223,,-0.17347571750481924,0.0025861820516486964
27624,24,False,0,,,,,,,,,,
27624,24,False,1,,,,,,,,,,
27624,24,False,2,,,,,,,,,,
27624,24,False,3,,,,,,,,,,
27624,24,False,4,,,,,,,,,,
27624,24,False,5,-0.2329181432723999,,,,,,,,,
27624,24,False,6,-0.26775333285331726,-0.08548491448163986,,,,-0.32732710242271423,,,-0.17503159741560617,0.04244154443343481
27624,24,False,7,-0.18606841564178467,-0.12503711879253387,-0.03233793377876282,0.04917047917842865,,0.13389097154140472,0.42766472697257996,,-0.15653983255227408,0.04456080372134844
27624,24,False,8,-0.1711263209581375,-0.17388232052326202,-0.03848235681653023,-0.006702811922878027,,0.5994467735290527,0.19670836627483368,,-0.14816105117400488,0.005674656480550766
27624,24,False,9,-0.1189463883638382,-0.18709392845630646,0.0455990768969059,-0.00840707030147314,-0.05993502214550972,1.2001657485961914,0.24459128081798553,,-0.15843337525924048,0.027817689968893927
27624,24,False,10,-0.2782611846923828,-0.20917896926403046,0.14883621037006378,0.051984310150146484,-0.05993502214550972,0.9533125758171082,0.4265815019607544,0.19670836627483368,-0.1538098305463791,0.08406727869684498
27625,25,False,0,,,,,,,,,,
27625,25,False,1,,,,,,,,,,
27625,25,False,2,,,,,,,,,,
27625,25,False,3,,,,,,,,,,
27625,25,False,4,,,,,,,,,,
27625,25,False,5,-0.1799180805683136,,,,,,,,,
27625,25,False,6,-0.20002543926239014,-0.06524556875228882,,,,-0.0,,,-0.1668257980297009,-0.03867995517794043
27625,25,False,7,-0.13240978121757507,-0.09419087320566177,-0.0003587651008274406,0.04914914071559906,,-0.07060103863477707,0.3201383650302887,,-0.14237651663521925,-0.03702468025342872
27625,25,False,8,-0.1228608787059784,-0.1374713033437729,-0.035238154232501984,0.006532637868076563,,1.3460768461227417,0.21422477066516876,,-0.131840489183863,-0.07381812828437735
27625,25,False,9,-0.18006932735443115,-0.1629575937986374,0.06438389420509338,0.009595658630132675,-0.08288370817899704,0.5410155653953552,0.19623054563999176,,-0.14218805668254694,-0.0575121520475174
27625,25,False,10,-0.11161960661411285,-0.1544838547706604,0.014483558014035225,0.014543098397552967,-0.08288370817899704,-0.13442635536193848,0.2659488916397095,0.19623054563999176,-0.15727081832786402,-0.0725388463276128
27625,25,False,11,-0.08107665926218033,-0.13801027834415436,0.076766237616539,0.05187789723277092,-0.05028065666556358,0.5313211679458618,0.3688976764678955,0.19623054563999176,-0.1576295935859283,-0.03882942209020257
27625,25,False,12,-0.04158987104892731,-0.11160435527563095,0.10172300040721893,0.0643242672085762,0.006532637868076563,1.2951726913452148,0.5847597718238831,0.19623054563999176,-0.15236874436959624,-0.04150256002321839
27625,25,False,13,-0.21742446720600128,-0.12577347457408905,0.027823641896247864,0.06877095997333527,0.006532637868076563,-0.9200989007949829,0.44317683577537537,0.2659488916397095,-0.15029565508787832,-0.051918391759196915
27625,25,False,14,-0.10678829997777939,-0.12309470027685165,-0.022667333483695984,0.03562643751502037,0.006532637868076563,-0.9923060536384583,0.053446341305971146,0.053446341305971146,-0.16213645056510964,-0.04582389878729979
27626,26,False,0,,,,,,,,,,
27626,26,False,1,,,,,,,,,,
27626,26,False,2,,,,,,,,,,
27626,26,False,3,,,,,,,,,,
27626,26,False,4,,,,,,,,,,
27626,26,False,5,-0.21488353610038757,,,,,,,,,
27626,26,False,6,-0.22798097133636475,-0.07241162657737732,,,,-0.15085618197917938,,,-0.17789659028251967,0.012920718950529894
27626,26,False,7,-0.19256706535816193,-0.11379542201757431,-0.05601048469543457,0.0337248258292675,,-0.2820616066455841,0.22980932891368866,,-0.16007725770274797,0.005699847514430682
27626,26,False,8,-0.1537090241909027,-0.1601051241159439,-0.040717095136642456,-0.009166707284748554,,0.40343448519706726,0.0008831868763081729,,-0.14737478022774061,-0.03584829904139042
27626,26,False,9,-0.28964856266975403,-0.19686375558376312,0.11326514184474945,0.005512520670890808,-0.05297253653407097,-0.14453524351119995,-0.06840578466653824,,-0.14170767863591513,-0.0037367834399143853
27627,27,False,0,,,,,,,,,,
27627,27,False,1,,,,,,,,,,
27627,27,False,2,,,,,,,,,,
27627,27,False,3,,,,,,,,,,
27627,27,False,4,,,,,,,,,,
27627,27,False,5,-0.13365961611270905,,,,,,,,,
27627,27,False,6,-0.17836660146713257,-0.04636596515774727,,,,-0.0,,,-0.1598267483835419,-0.031383905870219074
27627,27,False,7,-0.16491204500198364,-0.08078677207231522,-0.033151090145111084,0.04000655934214592,,-0.2394903004169464,0.024749333038926125,,-0.13107605806241432,-0.027275072410702705
27627,27,False,8,-0.21377551555633545,-0.14177517592906952,-0.037502337247133255,0.01681000553071499,,0.37904593348503113,-0.12190058082342148,,-0.1173824497188131,-0.03540887722435097
