tag,benchmark,task_id,branch_query,strategy,seed,exit_code,success,action_steps,controlled_queries,replay_state_max_abs_diff,wall_seconds
plus-task02-ObjectsLayout-0-init00,plus,1950,17,idle_hold,0,0,True,245,3,0.0,28.6
plus-task00-LightConditions-0-init00,plus,2408,39,idle_open,1,0,False,520,3,0.0,41.9
plus-task00-LightConditions-0-init00,plus,2408,39,kick,0,0,False,520,3,0.0,41.8
plus-task00-LightConditions-0-init00,plus,2408,39,idle_hold,0,0,False,520,3,0.0,43.5
plus-task00-LightConditions-0-init00,plus,2408,39,kick,1,0,True,517,3,0.0,42.2
plus-task00-LightConditions-0-init00,plus,2408,39,idle_open,0,0,False,520,3,0.0,43.5
plus-task01-ObjectsLayout-0-init00,plus,2125,34,kick,0,0,False,520,3,0.0,49.1
plus-task01-ObjectsLayout-0-init00,plus,2125,34,idle_hold,0,0,False,520,3,0.0,50.4
plus-task01-ObjectsLayout-0-init00,plus,2125,34,kick,1,0,False,520,3,0.0,49.4
plus-task01-ObjectsLayout-0-init00,plus,2125,34,idle_open,1,0,False,520,3,0.0,50.3
plus-task00-LightConditions-0-init00,plus,2408,39,idle_hold,1,0,False,520,3,0.0,58.8
plus-task01-ObjectsLayout-0-init00,plus,2125,34,idle_open,0,0,False,520,3,0.0,52.0
plus-task00-RobotInitialStates-0-init00,plus,298,25,idle_open,0,0,False,520,3,0.0,58.0
plus-task00-RobotInitialStates-0-init00,plus,298,25,idle_open,1,0,False,520,3,0.0,59.7
plus-task00-RobotInitialStates-0-init00,plus,298,25,idle_hold,0,0,False,520,3,0.0,60.6
plus-task00-RobotInitialStates-0-init00,plus,298,25,idle_hold,1,0,False,520,3,0.0,60.7
plus-task01-LanguageInstructions-0-init00,plus,1148,24,idle_open,0,0,False,520,3,0.0,60.5
plus-task00-RobotInitialStates-0-init00,plus,298,25,kick,0,0,False,520,3,0.0,61.9
plus-task01-LanguageInstructions-0-init00,plus,1148,24,idle_open,1,0,False,520,3,0.0,60.8
plus-task02-BackgroundTextures-0-init00,plus,15,26,idle_hold,0,0,False,520,3,0.0,59.1
plus-task01-LanguageInstructions-0-init00,plus,1148,24,idle_hold,1,0,False,520,3,0.0,62.9
plus-task01-LanguageInstructions-0-init00,plus,1148,24,kick,0,0,False,520,3,0.0,62.2
plus-task01-ObjectsLayout-0-init00,plus,2125,34,idle_hold,1,0,False,520,3,0.0,61.8
plus-task02-BackgroundTextures-0-init00,plus,15,26,idle_hold,1,0,False,520,3,0.0,60.8
plus-task02-BackgroundTextures-0-init00,plus,15,26,kick,1,0,False,520,3,0.0,60.6
plus-task01-LanguageInstructions-0-init00,plus,1148,24,kick,1,0,False,520,3,0.0,64.3
plus-task01-LanguageInstructions-0-init00,plus,1148,24,idle_hold,0,0,False,520,3,0.0,66.1
plus-task02-BackgroundTextures-0-init00,plus,15,26,idle_open,0,0,False,520,3,0.0,62.3
plus-task02-SensorNoise-0-init00,plus,1598,30,idle_hold,0,0,False,520,3,0.0,56.6
plus-task02-SensorNoise-0-init00,plus,1598,30,idle_hold,1,0,False,520,3,0.0,56.9
plus-task02-SensorNoise-0-init00,plus,1598,30,kick,1,0,False,520,3,0.0,56.1
plus-task02-CameraViewpoints-0-init00,plus,736,23,idle_hold,1,0,False,520,3,0.0,62.8
plus-task02-CameraViewpoints-0-init00,plus,736,23,idle_hold,0,0,False,520,3,0.0,63.4
plus-task02-BackgroundTextures-0-init00,plus,15,26,kick,0,0,False,520,3,0.0,64.1
