task,chunk,family,conditional_auc,ci_low,ci_high,pairs,mixed_scenes
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_identity,0.5952380952380952,0.5196554934823092,0.6622182260063939,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_identity,0.5800865800865801,0.5157219265709831,0.640506329113924,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,base,0.5822510822510822,0.5080020812180177,0.6477566719497942,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,base_routed,0.5974025974025974,0.5250657145360553,0.6676840174105239,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,2,routed_identity,0.49783549783549785,0.4480769230769231,0.557501644736842,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,2,routed_scalar,0.4675324675324675,0.4205602948634355,0.526640836383893,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,2,routed_full,0.47835497835497837,0.43775062514207774,0.5325607689610845,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,2,shared_identity,0.551948051948052,0.4764391731700089,0.6187077071016455,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,2,hidden_identity,0.5454545454545454,0.45787829136678465,0.6358460866919748,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,2,base,0.5714285714285714,0.5,0.6380100996314999,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,2,base_routed,0.538961038961039,0.47599903846153846,0.5950307797537618,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,routed_identity,0.48484848484848486,0.41363496071829403,0.5721622165739738,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,routed_scalar,0.4696969696969697,0.40740186294078506,0.5333333333333333,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,routed_full,0.474025974025974,0.4057527979249724,0.5358980582524272,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,shared_identity,0.5497835497835498,0.4782551386872469,0.6247309602649005,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,hidden_identity,0.5238095238095238,0.4528301886792453,0.597389472398632,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,base,0.5346320346320347,0.4657209608617052,0.6074572368421052,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,base_routed,0.5303030303030303,0.44891572067423463,0.618340892564428,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,4,routed_identity,0.5367965367965368,0.44837503814464447,0.6190523904952762,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,4,routed_scalar,0.49783549783549785,0.3899053300410822,0.601038988648499,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,4,routed_full,0.5086580086580087,0.38270312197013767,0.6298092532467532,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,4,shared_identity,0.5541125541125541,0.47958999262355545,0.6506037249434419,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,4,hidden_identity,0.5800865800865801,0.49878627925746566,0.6757874678136703,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,4,base,0.564935064935065,0.4819476303372257,0.6738031374805388,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,4,base_routed,0.551948051948052,0.477045362229589,0.6494886198635109,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,5,routed_identity,0.5173160173160173,0.4512915288055063,0.5977360204458677,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,5,routed_scalar,0.5086580086580087,0.43947259032379044,0.5677834320006488,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,5,routed_full,0.5043290043290043,0.45630953200670205,0.5456571427118609,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,5,shared_identity,0.5714285714285714,0.49557220434432825,0.650368324447776,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,5,hidden_identity,0.5086580086580087,0.4382538503781733,0.5763611353885268,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,5,base,0.538961038961039,0.4613807101468805,0.6178307830783077,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,5,base_routed,0.5324675324675324,0.44420932407160035,0.6257944757944756,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,6,routed_identity,0.5995670995670995,0.5275703073904513,0.6551056461128347,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,6,routed_scalar,0.4935064935064935,0.42650434969969564,0.5613636148635864,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,6,routed_full,0.5086580086580087,0.4390790580319596,0.5831531781226902,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,6,shared_identity,0.5346320346320347,0.42452733923758185,0.6453318653664674,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,6,hidden_identity,0.564935064935065,0.46575174590384094,0.669045840527113,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,6,base,0.5692640692640693,0.46743190904547727,0.6713994027622247,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,6,base_routed,0.5627705627705628,0.46472019464720193,0.6699058428239338,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,7,routed_identity,0.5367965367965368,0.4918366420978555,0.5948840787023292,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,7,routed_scalar,0.5541125541125541,0.4682834411777968,0.6436174181856943,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,7,routed_full,0.5541125541125541,0.481870708710706,0.6340885399339056,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,7,shared_identity,0.5454545454545454,0.45051843572946176,0.6441079526368827,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,7,hidden_identity,0.5692640692640693,0.45822731832174607,0.6685533299092621,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,7,base,0.551948051948052,0.44883871564726563,0.6415478615071283,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,7,base_routed,0.577922077922078,0.47898341154643675,0.6676566993837023,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,8,routed_identity,0.6212121212121212,0.5348294000260293,0.7268065052181459,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,8,routed_scalar,0.538961038961039,0.4943498020677197,0.5937534115720523,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,8,routed_full,0.577922077922078,0.5112981352466119,0.6529795080249758,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,8,shared_identity,0.5064935064935064,0.40624114229024944,0.6208800186741363,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,8,hidden_identity,0.5108225108225108,0.4399181664186119,0.5882391742976874,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,8,base,0.5173160173160173,0.43784427966101697,0.6087050427270165,462,13
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,8,base_routed,0.5238095238095238,0.43892253278122845,0.6180564279731994,462,13
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_identity,0.4358974358974359,0.2976004464285714,0.5357142857142857,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_scalar,0.5,0.21428571428571427,0.7051470588235292,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_full,0.48717948717948717,0.1922619047619048,0.6952484472049688,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_identity,0.5256410256410257,0.3469387755102041,0.6857142857142857,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_identity,0.6025641025641025,0.38095238095238093,0.7346938775510204,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,base,0.5897435897435898,0.38095238095238093,0.7442134708205349,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,base_routed,0.5897435897435898,0.35714285714285715,0.7714285714285715,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,routed_identity,0.358974358974359,0.17142857142857143,0.4714484126984124,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,routed_scalar,0.44871794871794873,0.08163265306122448,0.6615384615384615,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,routed_full,0.4230769230769231,0.05714285714285714,0.632183908045977,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,shared_identity,0.3717948717948718,0.2678508551307847,0.46018050287961787,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,hidden_identity,0.4358974358974359,0.2857142857142857,0.5633802816901409,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,base,0.41025641025641024,0.2857142857142857,0.504355952864689,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,base_routed,0.3717948717948718,0.14285714285714285,0.5,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_identity,0.5128205128205128,0.2857142857142857,0.6835609593604262,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_scalar,0.44871794871794873,0.17857142857142858,0.6491228070175439,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_full,0.5128205128205128,0.23809523809523808,0.6904907084785131,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_identity,0.6410256410256411,0.5396825396825397,0.7608954451345752,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_identity,0.5641025641025641,0.3673469387755102,0.6794871794871795,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,base,0.5897435897435898,0.44642857142857145,0.6938775510204082,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,base_routed,0.5512820512820513,0.30612244897959184,0.7142857142857143,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,routed_identity,0.5,0.30379181735985533,0.7142857142857143,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,routed_scalar,0.5512820512820513,0.4,0.746031746031746,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,routed_full,0.5,0.3176423902894491,0.6735157699443407,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,shared_identity,0.41025641025641024,0.2666489361702128,0.6666666666666666,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,hidden_identity,0.5384615384615384,0.40875912408759124,0.7678571428571429,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,base,0.48717948717948717,0.3535204991087344,0.7301587301587301,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,base_routed,0.46153846153846156,0.3333333333333333,0.6666666666666666,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,4,routed_identity,0.7307692307692307,0.5697637621430675,0.9285714285714286,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,4,routed_scalar,0.5897435897435898,0.35083542188805344,0.8571428571428571,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,4,routed_full,0.6153846153846154,0.4210263157894737,0.8571428571428571,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,4,shared_identity,0.6794871794871795,0.5411764705882353,0.8681547619047616,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,4,hidden_identity,0.6923076923076923,0.5633762344180023,0.8928571428571429,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,4,base,0.7051282051282052,0.5740700483091787,0.869074675324675,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,4,base_routed,0.7051282051282052,0.5384375,0.9047619047619048,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,5,routed_identity,0.6666666666666666,0.3766195569136746,0.8775748617203887,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,5,routed_scalar,0.6410256410256411,0.42857142857142855,0.8714285714285714,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,5,routed_full,0.6538461538461539,0.42,0.8701623376623372,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,5,shared_identity,0.7307692307692307,0.5178571428571429,0.8721160944998151,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,5,hidden_identity,0.7307692307692307,0.47619047619047616,0.8785046728971962,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,5,base,0.7564102564102564,0.5357142857142857,0.890625,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,5,base_routed,0.717948717948718,0.47619047619047616,0.8775510204081632,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,6,routed_identity,0.7051282051282052,0.5846153846153846,0.8571428571428571,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,6,routed_scalar,0.782051282051282,0.5142857142857142,0.9393939393939394,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,6,routed_full,0.782051282051282,0.5873015873015873,0.9083522727272725,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,6,shared_identity,0.7564102564102564,0.6493449532923217,0.8585858585858586,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,6,hidden_identity,0.7692307692307693,0.6582278481012658,0.875,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,6,base,0.8205128205128205,0.7222222222222222,0.9206349206349206,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,6,base_routed,0.7948717948717948,0.6530612244897959,0.890641983695652,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,7,routed_identity,0.782051282051282,0.653455243483532,0.9387755102040817,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,7,routed_scalar,0.7692307692307693,0.5714285714285714,0.8770527753810755,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,7,routed_full,0.8076923076923077,0.5918367346938775,0.9295774647887324,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,7,shared_identity,0.8205128205128205,0.5714285714285714,0.953125,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,7,hidden_identity,0.8461538461538461,0.7714285714285715,0.9285714285714286,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,7,base,0.8333333333333334,0.7321428571428571,0.910267857142857,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,7,base_routed,0.8076923076923077,0.6410256410256411,0.9166666666666666,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,8,routed_identity,0.7307692307692307,0.5952380952380952,0.8979591836734694,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,8,routed_scalar,0.8333333333333334,0.7023214285714285,0.9230769230769231,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,8,routed_full,0.8333333333333334,0.734375,0.9387755102040817,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,8,shared_identity,0.8974358974358975,0.8253968253968254,0.953125,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,8,hidden_identity,0.8717948717948718,0.7714285714285715,0.9365079365079365,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,8,base,0.8974358974358975,0.8051542207792208,0.96,78,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,8,base_routed,0.8974358974358975,0.8214285714285714,0.9714285714285714,78,8
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_identity,0.49238578680203043,0.4126249276120379,0.6470588235294118,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_scalar,0.5177664974619289,0.3214081243184297,0.635933362753751,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_full,0.5228426395939086,0.33088235294117646,0.6386562289149236,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_identity,0.5279187817258884,0.42857142857142855,0.6293183269476371,197,12
