corpus,t,org,kind,n,n_fail,n_succ,pairs,auc,disc,p_family,auc_resid,disc_resid,p_family_resid,null_med
A,10,tok07,ent,352,235,117,2933.0,0.4466416638254347,0.5533583361745653,0.928,0.4739174906239345,0.5260825093760655,1.0,0.5850664848278213
A,10,tok08,hell,352,235,117,2933.0,0.5359699965905217,0.5359699965905217,0.9975,0.48039549948857824,0.5196045005114218,1.0,0.5850664848278213
A,10,tok08,ent,352,235,117,2933.0,0.4756222297988408,0.5243777702011592,1.0,0.480054551653597,0.519945448346403,1.0,0.5850664848278213
A,10,tok09,hell,352,235,117,2933.0,0.5325605182407092,0.5325605182407092,0.9995,0.5114217524718718,0.5114217524718718,1.0,0.5850664848278213
A,10,tok09,ent,352,235,117,2933.0,0.48192976474599386,0.5180702352540061,1.0,0.4875554040231845,0.5124445959768156,1.0,0.5850664848278213
A,10,tok10,hell,352,235,117,2933.0,0.5618820320490965,0.5618820320490965,0.835,0.49982952608250936,0.5001704739174906,1.0,0.5850664848278213
A,10,tok10,ent,352,235,117,2933.0,0.4539720422775315,0.5460279577224685,0.975,0.5005114217524719,0.5005114217524719,1.0,0.5850664848278213
A,10,act1_3,hell,352,235,117,2933.0,0.5669962495738152,0.5669962495738152,0.7725,0.5223320831912718,0.5223320831912718,1.0,0.5850664848278213
A,10,act1_3,ent,352,235,117,2933.0,0.3997613365155131,0.600238663484487,0.314,0.4200477326968974,0.5799522673031026,0.893,0.5850664848278213
A,10,act4_7,hell,352,235,117,2933.0,0.5506307534947154,0.5506307534947154,0.9475,0.478690760313672,0.5213092396863279,1.0,0.5850664848278213
A,10,act4_7,ent,352,235,117,2933.0,0.45499488578247527,0.5450051142175247,0.979,0.49266962154790317,0.5073303784520968,1.0,0.5850664848278213
A,10,act8_10,hell,352,235,117,2933.0,0.5526764405046029,0.5526764405046029,0.934,0.5059665871121718,0.5059665871121718,1.0,0.5850664848278213
A,10,act8_10,ent,352,235,117,2933.0,0.4515854074326628,0.5484145925673372,0.963,0.481418342993522,0.5185816570064781,1.0,0.5850664848278213
A,10,act_all_1_10,hell,352,235,117,2933.0,0.5635867712240027,0.5635867712240027,0.8155,0.5,0.5,1.0,0.5850664848278213
A,10,act_all_1_10,ent,352,235,117,2933.0,0.4299352199113536,0.5700647800886465,0.72,0.45755199454483464,0.5424480054551654,0.9995,0.5850664848278213
A,10,all11,hell,352,235,117,2933.0,0.5629048755540402,0.5629048755540402,0.824,0.4585748380497784,0.5414251619502216,1.0,0.5850664848278213
A,10,all11,ent,352,235,117,2933.0,0.39942038868053187,0.6005796113194681,0.3095,0.4159563586771224,0.5840436413228776,0.846,0.5850664848278213
A,15,tok00,hell,352,235,117,2933.0,0.5772246846232526,0.5772246846232526,0.8015,0.5032390044323218,0.5032390044323218,1.0,0.5980225025571088
A,15,tok00,ent,352,235,117,2933.0,0.4377770201159223,0.5622229798840777,0.949,0.3879986362086601,0.61200136379134,0.45,0.5980225025571088
A,15,tok01,hell,352,235,117,2933.0,0.5083532219570406,0.5083532219570406,1.0,0.32730992158199795,0.6726900784180021,0.021,0.5980225025571088
A,15,tok01,ent,352,235,117,2933.0,0.48448687350835323,0.5155131264916468,1.0,0.5069894306171155,0.5069894306171155,1.0,0.5980225025571088
A,15,tok02,hell,352,235,117,2933.0,0.5155131264916468,0.5155131264916468,1.0,0.34094783498124787,0.6590521650187522,0.049,0.5980225025571088
A,15,tok02,ent,352,235,117,2933.0,0.44118649846573477,0.5588135015342652,0.966,0.4875554040231845,0.5124445959768156,1.0,0.5980225025571088
A,15,tok03,hell,352,235,117,2933.0,0.5264234572110467,0.5264234572110467,1.0,0.3470848960109103,0.6529151039890897,0.07,0.5980225025571088
A,15,tok03,ent,352,235,117,2933.0,0.46420047732696895,0.535799522673031,1.0,0.521309239686328,0.521309239686328,1.0,0.5980225025571088
A,15,tok04,hell,352,235,117,2933.0,0.5782475281281964,0.5782475281281964,0.789,0.4991476304125469,0.5008523695874532,1.0,0.5980225025571088
A,15,tok04,ent,352,235,117,2933.0,0.4621547903170815,0.5378452096829185,1.0,0.5107398568019093,0.5107398568019093,1.0,0.5980225025571088
A,15,tok05,hell,352,235,117,2933.0,0.6184793726559836,0.6184793726559836,0.246,0.5789294237981589,0.5789294237981589,0.909,0.5980225025571088
A,15,tok05,ent,352,235,117,2933.0,0.41851346743948176,0.5814865325605183,0.7505,0.438799863620866,0.561200136379134,0.989,0.5980225025571088
A,15,tok06,hell,352,235,117,2933.0,0.6662120695533583,0.6662120695533583,0.0205,0.6542788953290146,0.6542788953290146,0.065,0.5980225025571088
A,15,tok06,ent,352,235,117,2933.0,0.4094783498124787,0.5905216501875212,0.6245,0.4067507671326287,0.5932492328673713,0.7405,0.5980225025571088
A,15,tok07,hell,352,235,117,2933.0,0.6529151039890897,0.6529151039890897,0.0475,0.6587112171837709,0.6587112171837709,0.05,0.5980225025571088
A,15,tok07,ent,352,235,117,2933.0,0.4195363109444255,0.5804636890555745,0.7665,0.4012956017729287,0.5987043982270712,0.6685,0.5980225025571088
A,15,tok08,hell,352,235,117,2933.0,0.6239345380156835,0.6239345380156835,0.2025,0.5952949198772588,0.5952949198772588,0.7085,0.5980225025571088
A,15,tok08,ent,352,235,117,2933.0,0.43914081145584727,0.5608591885441527,0.9545,0.40606887146266624,0.5939311285373338,0.728,0.5980225025571088
A,15,tok09,hell,352,235,117,2933.0,0.5134674394817593,0.5134674394817593,1.0,0.475963177633822,0.524036822366178,1.0,0.5980225025571088
A,15,tok09,ent,352,235,117,2933.0,0.4933515172178657,0.5066484827821343,1.0,0.4606205250596659,0.5393794749403341,1.0,0.5980225025571088
A,15,tok10,hell,352,235,117,2933.0,0.5755199454483464,0.5755199454483464,0.8235,0.5063075349471531,0.5063075349471531,1.0,0.5980225025571088
A,15,tok10,ent,352,235,117,2933.0,0.3951585407432663,0.6048414592567337,0.409,0.41936583702693486,0.5806341629730651,0.898,0.5980225025571088
A,15,act1_3,hell,352,235,117,2933.0,0.5134674394817593,0.5134674394817593,1.0,0.2932151380838732,0.7067848619161268,0.0015,0.5980225025571088
A,15,act1_3,ent,352,235,117,2933.0,0.45005114217524717,0.5499488578247529,0.991,0.4964200477326969,0.5035799522673031,1.0,0.5980225025571088
A,15,act4_7,hell,352,235,117,2933.0,0.6416638254347085,0.6416638254347085,0.092,0.6853051483123083,0.6853051483123083,0.0085,0.5980225025571088
A,15,act4_7,ent,352,235,117,2933.0,0.3995908625980225,0.6004091374019775,0.4665,0.4087964541425162,0.5912035458574838,0.7705,0.5980225025571088
A,15,act8_10,hell,352,235,117,2933.0,0.5837026934878964,0.5837026934878964,0.7165,0.5363109444255029,0.5363109444255029,1.0,0.5980225025571088
A,15,act8_10,ent,352,235,117,2933.0,0.4330037504261848,0.5669962495738152,0.919,0.41732015001704736,0.5826798499829526,0.8725,0.5980225025571088
A,15,act_all_1_10,hell,352,235,117,2933.0,0.5850664848278213,0.5850664848278213,0.6955,0.5,0.5,1.0,0.5980225025571088
A,15,act_all_1_10,ent,352,235,117,2933.0,0.41186498465734744,0.5881350153426526,0.6585,0.4265257415615411,0.5734742584384589,0.949,0.5980225025571088
A,15,all11,hell,352,235,117,2933.0,0.5860893283327651,0.5860893283327651,0.683,0.5032390044323218,0.5032390044323218,1.0,0.5980225025571088
A,15,all11,ent,352,235,117,2933.0,0.38833958404364133,0.6116604159563587,0.323,0.38288441868394135,0.6171155813160587,0.379,0.5980225025571088
A,20,tok00,hell,352,235,117,2933.0,0.5523354926696216,0.5523354926696216,0.993,0.4974428912376406,0.5025571087623594,1.0,0.6021138765768838
A,20,tok00,ent,352,235,117,2933.0,0.3685646096147289,0.6314353903852711,0.1705,0.3897033753835663,0.6102966246164336,0.439,0.6021138765768838
A,20,tok01,hell,352,235,117,2933.0,0.45959768155472214,0.5404023184452779,1.0,0.3897033753835663,0.6102966246164336,0.439,0.6021138765768838
A,20,tok01,ent,352,235,117,2933.0,0.5349471530855779,0.5349471530855779,1.0,0.5697238322536652,0.5697238322536652,0.949,0.6021138765768838
A,20,tok02,hell,352,235,117,2933.0,0.44459597681554724,0.5554040231844528,0.9885,0.3832253665189226,0.6167746334810774,0.348,0.6021138765768838
A,20,tok02,ent,352,235,117,2933.0,0.5223320831912718,0.5223320831912718,1.0,0.5758608932833277,0.5758608932833277,0.904,0.6021138765768838
A,20,tok03,hell,352,235,117,2933.0,0.559836345039209,0.559836345039209,0.9735,0.5097170132969656,0.5097170132969656,1.0,0.6021138765768838
A,20,tok03,ent,352,235,117,2933.0,0.4838049778383907,0.5161950221616093,1.0,0.5254006137061029,0.5254006137061029,1.0,0.6021138765768838
A,20,tok04,hell,352,235,117,2933.0,0.5785884759631776,0.5785884759631776,0.831,0.530855779065803,0.530855779065803,1.0,0.6021138765768838
A,20,tok04,ent,352,235,117,2933.0,0.48653256051824073,0.5134674394817593,1.0,0.5455165359699966,0.5455165359699966,0.9985,0.6021138765768838
A,20,tok05,hell,352,235,117,2933.0,0.616092737811115,0.616092737811115,0.3175,0.5894988066825776,0.5894988066825776,0.762,0.6021138765768838
A,20,tok05,ent,352,235,117,2933.0,0.4756222297988408,0.5243777702011592,1.0,0.5144902829867031,0.5144902829867031,1.0,0.6021138765768838
A,20,tok06,hell,352,235,117,2933.0,0.5738152062734402,0.5738152062734402,0.881,0.5472212751449028,0.5472212751449028,0.9985,0.6021138765768838
A,20,tok06,ent,352,235,117,2933.0,0.4377770201159223,0.5622229798840777,0.961,0.47664507330378453,0.5233549266962154,1.0,0.6021138765768838
A,20,tok07,hell,352,235,117,2933.0,0.6218888510057962,0.6218888510057962,0.2615,0.5840436413228776,0.5840436413228776,0.8305,0.6021138765768838
A,20,tok07,ent,352,235,117,2933.0,0.4357313331060348,0.5642686668939652,0.9545,0.4493692465052847,0.5506307534947152,0.997,0.6021138765768838
A,20,tok08,hell,352,235,117,2933.0,0.59290828503239,0.59290828503239,0.632,0.5369928400954654,0.5369928400954654,1.0,0.6021138765768838
A,20,tok08,ent,352,235,117,2933.0,0.4152744630071599,0.5847255369928401,0.749,0.45823389021479716,0.5417661097852029,0.9995,0.6021138765768838
A,20,tok09,hell,352,235,117,2933.0,0.5762018411183089,0.5762018411183089,0.86,0.5011933174224343,0.5011933174224343,1.0,0.6021138765768838
A,20,tok09,ent,352,235,117,2933.0,0.4128878281622912,0.5871121718377088,0.72,0.4565291510398909,0.5434708489601091,0.9995,0.6021138765768838
A,20,tok10,hell,352,235,117,2933.0,0.5502898056597341,0.5502898056597341,0.9955,0.47903170814865326,0.5209682918513467,1.0,0.6021138765768838
A,20,tok10,ent,352,235,117,2933.0,0.4602795772246846,0.5397204227753154,1.0,0.49437436072280944,0.5056256392771905,1.0,0.6021138765768838
A,20,act1_3,hell,352,235,117,2933.0,0.4681213774292533,0.5318786225707467,1.0,0.39004432321854754,0.6099556767814525,0.444,0.6021138765768838
A,20,act1_3,ent,352,235,117,2933.0,0.5168769178315717,0.5168769178315717,1.0,0.5635867712240027,0.5635867712240027,0.9785,0.6021138765768838
A,20,act4_7,hell,352,235,117,2933.0,0.6229116945107399,0.6229116945107399,0.248,0.607909989771565,0.607909989771565,0.4785,0.6021138765768838
A,20,act4_7,ent,352,235,117,2933.0,0.4486873508353222,0.5513126491646778,0.9935,0.478690760313672,0.5213092396863279,1.0,0.6021138765768838
A,20,act8_10,hell,352,235,117,2933.0,0.5690419365837027,0.5690419365837027,0.9215,0.4988066825775656,0.5011933174224343,1.0,0.6021138765768838
A,20,act8_10,ent,352,235,117,2933.0,0.41629730651210367,0.5837026934878964,0.764,0.4589157858847596,0.5410842141152403,1.0,0.6021138765768838
A,20,act_all_1_10,hell,352,235,117,2933.0,0.594272076372315,0.594272076372315,0.6165,0.5,0.5,1.0,0.6021138765768838
A,20,act_all_1_10,ent,352,235,117,2933.0,0.44186839413569723,0.5581316058643028,0.98,0.49403341288782815,0.5059665871121719,1.0,0.6021138765768838
A,20,all11,hell,352,235,117,2933.0,0.5987043982270712,0.5987043982270712,0.551,0.5288100920559154,0.5288100920559154,1.0,0.6021138765768838
A,20,all11,ent,352,235,117,2933.0,0.33446982611660414,0.6655301738833959,0.0255,0.3954994885782475,0.6045005114217525,0.5315,0.6021138765768838
A,25,tok00,hell,352,235,117,2933.0,0.3682236617797477,0.6317763382202524,0.1015,0.45243777702011595,0.547562222979884,0.9985,0.5881350153426526
A,25,tok00,ent,352,235,117,2933.0,0.4217524718718036,0.5782475281281965,0.6475,0.3781111489942039,0.621888851005796,0.289,0.5881350153426526
A,25,tok01,hell,352,235,117,2933.0,0.36413228775997275,0.6358677122400272,0.0875,0.4780088646437095,0.5219911353562905,1.0,0.5881350153426526
A,25,tok01,ent,352,235,117,2933.0,0.4809069212410501,0.5190930787589498,1.0,0.4186839413569724,0.5813160586430276,0.8665,0.5881350153426526
A,25,tok02,hell,352,235,117,2933.0,0.3583361745652915,0.6416638254347085,0.067,0.49539720422775313,0.5046027957722469,1.0,0.5881350153426526
A,25,tok02,ent,352,235,117,2933.0,0.5219911353562905,0.5219911353562905,1.0,0.45414251619502216,0.5458574838049779,0.9995,0.5881350153426526
A,25,tok03,hell,352,235,117,2933.0,0.33140129560177295,0.6685987043982271,0.0125,0.40981929764745995,0.59018070235254,0.7575,0.5881350153426526
A,25,tok03,ent,352,235,117,2933.0,0.5300034094783498,0.5300034094783498,1.0,0.47664507330378453,0.5233549266962154,1.0,0.5881350153426526
A,25,tok04,hell,352,235,117,2933.0,0.3416297306512104,0.6583702693487896,0.0235,0.43675417661097854,0.5632458233890214,0.9805,0.5881350153426526
A,25,tok04,ent,352,235,117,2933.0,0.5458574838049778,0.5458574838049778,0.9745,0.4878963518581657,0.5121036481418343,1.0,0.5881350153426526
A,25,tok05,hell,352,235,117,2933.0,0.3494715308557791,0.6505284691442209,0.0395,0.4139106716672349,0.5860893283327651,0.8075,0.5881350153426526
A,25,tok05,ent,352,235,117,2933.0,0.517217865666553,0.517217865666553,1.0,0.4531196726900784,0.5468803273099216,0.9995,0.5881350153426526
A,25,tok06,hell,352,235,117,2933.0,0.3665189226048415,0.6334810773951585,0.095,0.47698602113876576,0.5230139788612342,1.0,0.5881350153426526
A,25,tok06,ent,352,235,117,2933.0,0.5588135015342652,0.5588135015342652,0.884,0.5035799522673031,0.5035799522673031,1.0,0.5881350153426526
A,25,tok07,hell,352,235,117,2933.0,0.40265939311285376,0.5973406068871463,0.394,0.5625639277190589,0.5625639277190589,0.982,0.5881350153426526
A,25,tok07,ent,352,235,117,2933.0,0.5105693828844187,0.5105693828844187,1.0,0.4408455506307535,0.5591544493692465,0.989,0.5881350153426526
A,25,tok08,hell,352,235,117,2933.0,0.3781111489942039,0.621888851005796,0.155,0.5178997613365155,0.5178997613365155,1.0,0.5881350153426526
A,25,tok08,ent,352,235,117,2933.0,0.5260825093760655,0.5260825093760655,1.0,0.44425502898056596,0.555744971019434,0.9935,0.5881350153426526
A,25,tok09,hell,352,235,117,2933.0,0.40709171496760993,0.5929082850323901,0.443,0.5632458233890215,0.5632458233890215,0.9805,0.5881350153426526
A,25,tok09,ent,352,235,117,2933.0,0.5057961131946812,0.5057961131946812,1.0,0.40572792362768495,0.594272076372315,0.697,0.5881350153426526
A,25,tok10,hell,352,235,117,2933.0,0.39890896692806,0.60109103307194,0.345,0.511762700306853,0.511762700306853,1.0,0.5881350153426526
A,25,tok10,ent,352,235,117,2933.0,0.442891237640641,0.557108762359359,0.9025,0.3532219570405728,0.6467780429594272,0.0895,0.5881350153426526
A,25,act1_3,hell,352,235,117,2933.0,0.34231162632117285,0.6576883736788272,0.025,0.45209682918513466,0.5479031708148654,0.9985,0.5881350153426526
A,25,act1_3,ent,352,235,117,2933.0,0.4994885782475281,0.5005114217524719,1.0,0.4220934197067849,0.5779065802932151,0.9055,0.5881350153426526
A,25,act4_7,hell,352,235,117,2933.0,0.3566314353903853,0.6433685646096148,0.0595,0.46743948175929084,0.5325605182407092,1.0,0.5881350153426526
A,25,act4_7,ent,352,235,117,2933.0,0.5325605182407092,0.5325605182407092,0.9995,0.4606205250596659,0.5393794749403341,1.0,0.5881350153426526
A,25,act8_10,hell,352,235,117,2933.0,0.39993181043300374,0.6000681895669963,0.3565,0.5349471530855779,0.5349471530855779,1.0,0.5881350153426526
A,25,act8_10,ent,352,235,117,2933.0,0.4913058302079782,0.5086941697920218,1.0,0.3897033753835663,0.6102966246164336,0.445,0.5881350153426526
A,25,act_all_1_10,hell,352,235,117,2933.0,0.36549607909989773,0.6345039209001022,0.0925,0.5,0.5,1.0,0.5881350153426526
A,25,act_all_1_10,ent,352,235,117,2933.0,0.5107398568019093,0.5107398568019093,1.0,0.4132287759972724,0.5867712240027276,0.7985,0.5881350153426526
A,25,all11,hell,352,235,117,2933.0,0.36788271394476646,0.6321172860552335,0.101,0.5015342652574156,0.5015342652574156,1.0,0.5881350153426526
A,25,all11,ent,352,235,117,2933.0,0.48891919536310946,0.5110808046368905,1.0,0.3931128537333788,0.6068871462666212,0.5015,0.5881350153426526
A,30,tok00,hell,352,235,117,2933.0,0.1851346743948176,0.8148653256051824,0.0,0.397545175588135,0.602454824411865,0.55,0.5898397545175589
A,30,tok00,ent,352,235,117,2933.0,0.44766450733037844,0.5523354926696216,0.9375,0.4933515172178657,0.5066484827821343,1.0,0.5898397545175589
A,30,tok01,hell,352,235,117,2933.0,0.20354585748380497,0.7964541425161951,0.0,0.46198431639959087,0.5380156836004091,1.0,0.5898397545175589
A,30,tok01,ent,352,235,117,2933.0,0.5260825093760655,0.5260825093760655,0.9995,0.36345039209001023,0.6365496079099897,0.1425,0.5898397545175589
A,30,tok02,hell,352,235,117,2933.0,0.2001363791339925,0.7998636208660075,0.0,0.49266962154790317,0.5073303784520968,1.0,0.5898397545175589
A,30,tok02,ent,352,235,117,2933.0,0.6102966246164336,0.6102966246164336,0.2545,0.437436072280941,0.562563927719059,0.9765,0.5898397545175589
A,30,tok03,hell,352,235,117,2933.0,0.21138765768837367,0.7886123423116264,0.0,0.47834981247869074,0.5216501875213093,1.0,0.5898397545175589
A,30,tok03,ent,352,235,117,2933.0,0.5789294237981589,0.5789294237981589,0.655,0.42345721104670986,0.5765427889532901,0.899,0.5898397545175589
A,30,tok04,hell,352,235,117,2933.0,0.1902488919195363,0.8097511080804637,0.0,0.4087964541425162,0.5912035458574838,0.72,0.5898397545175589
A,30,tok04,ent,352,235,117,2933.0,0.5681895669962496,0.5681895669962496,0.793,0.4081145584725537,0.5918854415274464,0.706,0.5898397545175589
A,30,tok05,hell,352,235,117,2933.0,0.20047732696897375,0.7995226730310263,0.0,0.45380156836004093,0.5461984316399591,1.0,0.5898397545175589
A,30,tok05,ent,352,235,117,2933.0,0.5819979543129901,0.5819979543129901,0.6155,0.4343675417661098,0.5656324582338902,0.9665,0.5898397545175589
A,30,tok06,hell,352,235,117,2933.0,0.19536310944425503,0.8046368905557449,0.0,0.40640981929764747,0.5935901807023525,0.6835,0.5898397545175589
A,30,tok06,ent,352,235,117,2933.0,0.5941016024548245,0.5941016024548245,0.436,0.46607569041936586,0.5339243095806341,1.0,0.5898397545175589
A,30,tok07,hell,352,235,117,2933.0,0.22332083191271734,0.7766791680872827,0.0,0.47459938629389703,0.5254006137061029,1.0,0.5898397545175589
A,30,tok07,ent,352,235,117,2933.0,0.5952949198772588,0.5952949198772588,0.4195,0.46709853392430956,0.5329014660756904,1.0,0.5898397545175589
A,30,tok08,hell,352,235,117,2933.0,0.22502557108762358,0.7749744289123764,0.0,0.4913058302079782,0.5086941697920218,1.0,0.5898397545175589
A,30,tok08,ent,352,235,117,2933.0,0.5593249232867371,0.5593249232867371,0.885,0.42720763723150357,0.5727923627684964,0.922,0.5898397545175589
A,30,tok09,hell,352,235,117,2933.0,0.2529832935560859,0.7470167064439142,0.0,0.48073644732355947,0.5192635526764405,1.0,0.5898397545175589
A,30,tok09,ent,352,235,117,2933.0,0.504943743607228,0.504943743607228,1.0,0.39481759290828505,0.6051824070917149,0.5075,0.5898397545175589
A,30,tok10,hell,352,235,117,2933.0,0.2686668939652233,0.7313331060347767,0.0,0.4688032730992158,0.5311967269007842,1.0,0.5898397545175589
A,30,tok10,ent,352,235,117,2933.0,0.4439140811455847,0.5560859188544153,0.914,0.39072621888851006,0.6092737811114899,0.4485,0.5898397545175589
A,30,act1_3,hell,352,235,117,2933.0,0.2015001704739175,0.7984998295260826,0.0,0.4636890555744971,0.536310944425503,1.0,0.5898397545175589
A,30,act1_3,ent,352,235,117,2933.0,0.5772246846232526,0.5772246846232526,0.679,0.39890896692806,0.60109103307194,0.5715,0.5898397545175589
A,30,act4_7,hell,352,235,117,2933.0,0.18888510057961133,0.8111148994203887,0.0,0.37862257074667577,0.6213774292533243,0.2885,0.5898397545175589
A,30,act4_7,ent,352,235,117,2933.0,0.5806341629730651,0.5806341629730651,0.6355,0.43914081145584727,0.5608591885441527,0.985,0.5898397545175589
A,30,act8_10,hell,352,235,117,2933.0,0.23661779747698602,0.7633822025230139,0.0,0.484145925673372,0.515854074326628,1.0,0.5898397545175589
A,30,act8_10,ent,352,235,117,2933.0,0.5056256392771906,0.5056256392771906,1.0,0.400272758267985,0.599727241732015,0.5905,0.5898397545175589
A,30,act_all_1_10,hell,352,235,117,2933.0,0.20115922263893624,0.7988407773610637,0.0,0.5,0.5,1.0,0.5898397545175589
A,30,act_all_1_10,ent,352,235,117,2933.0,0.5649505625639277,0.5649505625639277,0.8325,0.42141152403682236,0.5785884759631776,0.8725,0.5898397545175589
A,30,all11,hell,352,235,117,2933.0,0.1929764745993863,0.8070235254006137,0.0,0.3719740879645414,0.6280259120354585,0.2185,0.5898397545175589
A,30,all11,ent,352,235,117,2933.0,0.5063075349471531,0.5063075349471531,1.0,0.39822707125809753,0.6017729287419025,0.563,0.5898397545175589
B,10,tok00,hell,512,216,296,2008.0,0.5662350597609562,0.5662350597609562,0.732,0.5592629482071713,0.5592629482071713,0.917,0.5766932270916335
B,10,tok00,ent,512,216,296,2008.0,0.5293824701195219,0.5293824701195219,1.0,0.5059760956175299,0.5059760956175299,1.0,0.5766932270916335
B,10,tok01,hell,512,216,296,2008.0,0.5627490039840638,0.5627490039840638,0.7955,0.5358565737051793,0.5358565737051793,0.9995,0.5766932270916335
B,10,tok01,ent,512,216,296,2008.0,0.45169322709163345,0.5483067729083666,0.971,0.46115537848605576,0.5388446215139442,0.999,0.5766932270916335
B,10,tok02,hell,512,216,296,2008.0,0.5129482071713147,0.5129482071713147,1.0,0.46613545816733065,0.5338645418326693,1.0,0.5766932270916335
B,10,tok02,ent,512,216,296,2008.0,0.4845617529880478,0.5154382470119522,1.0,0.49701195219123506,0.5029880478087649,1.0,0.5766932270916335
B,10,tok03,hell,512,216,296,2008.0,0.5547808764940239,0.5547808764940239,0.9195,0.5109561752988048,0.5109561752988048,1.0,0.5766932270916335
B,10,tok03,ent,512,216,296,2008.0,0.4770916334661355,0.5229083665338645,1.0,0.5049800796812749,0.5049800796812749,1.0,0.5766932270916335
B,10,tok04,hell,512,216,296,2008.0,0.5,0.5,1.0,0.47310756972111556,0.5268924302788844,1.0,0.5766932270916335
B,10,tok04,ent,512,216,296,2008.0,0.48804780876494025,0.5119521912350598,1.0,0.4915338645418327,0.5084661354581673,1.0,0.5766932270916335
B,10,tok05,hell,512,216,296,2008.0,0.49203187250996017,0.5079681274900398,1.0,0.44671314741035856,0.5532868525896415,0.968,0.5766932270916335
B,10,tok05,ent,512,216,296,2008.0,0.5097111553784861,0.5097111553784861,1.0,0.5388446215139442,0.5388446215139442,0.999,0.5766932270916335
B,10,tok06,hell,512,216,296,2008.0,0.545816733067729,0.545816733067729,0.983,0.5049800796812749,0.5049800796812749,1.0,0.5766932270916335
B,10,tok06,ent,512,216,296,2008.0,0.44322709163346613,0.5567729083665338,0.898,0.46713147410358563,0.5328685258964143,1.0,0.5766932270916335
B,10,tok07,hell,512,216,296,2008.0,0.5547808764940239,0.5547808764940239,0.9195,0.5293824701195219,0.5293824701195219,1.0,0.5766932270916335
B,10,tok07,ent,512,216,296,2008.0,0.43052788844621515,0.5694721115537849,0.6645,0.46115537848605576,0.5388446215139442,0.999,0.5766932270916335
B,10,tok08,hell,512,216,296,2008.0,0.5742031872509961,0.5742031872509961,0.5605,0.5408366533864541,0.5408366533864541,0.9985,0.5766932270916335
B,10,tok08,ent,512,216,296,2008.0,0.45667330677290835,0.5433266932270917,0.991,0.48356573705179284,0.5164342629482072,1.0,0.5766932270916335
B,10,tok09,hell,512,216,296,2008.0,0.5926294820717132,0.5926294820717132,0.2205,0.5806772908366534,0.5806772908366534,0.498,0.5766932270916335
B,10,tok09,ent,512,216,296,2008.0,0.42828685258964144,0.5717131474103585,0.6185,0.4407370517928287,0.5592629482071714,0.9155,0.5766932270916335
B,10,tok10,hell,512,216,296,2008.0,0.5502988047808764,0.5502988047808764,0.9605,0.523406374501992,0.523406374501992,1.0,0.5766932270916335
B,10,tok10,ent,512,216,296,2008.0,0.5057270916334662,0.5057270916334662,1.0,0.5313745019920318,0.5313745019920318,1.0,0.5766932270916335
B,10,act1_3,hell,512,216,296,2008.0,0.5473107569721115,0.5473107569721115,0.977,0.5004980079681275,0.5004980079681275,1.0,0.5766932270916335
B,10,act1_3,ent,512,216,296,2008.0,0.4614043824701195,0.5385956175298805,0.9975,0.4810756972111554,0.5189243027888446,1.0,0.5766932270916335
