feature,t,auc,pairs,n_alive,n_fail
S|wc_step7to8|delta,25,0.5625639277190589,2933,352,235
S|wc_step8to9|level,25,0.5748380497783839,2933,352,235
S|wc_step8to9|delta,25,0.47494033412887826,2933,352,235
S|wc_stepargmax|level,25,0.4836345039209001,2933,352,235
S|wc_stepargmax|delta,25,0.45499488578247527,2933,352,235
S|wc_stepmax|level,25,0.4899420388680532,2933,352,235
S|wc_stepmax|delta,25,0.4258438458915786,2933,352,235
S|wc_varsum|level,25,0.48687350835322196,2933,352,235
S|wc_varsum|delta,25,0.41186498465734744,2933,352,235
S|xchunk_hell_d0|level,25,0.36788271394476646,2933,352,235
S|xchunk_hell_d1|level,25,0.3682236617797477,2933,352,235
S|xchunk_hell_d2|level,25,0.3682236617797477,2933,352,235
S|xchunk_hell_d3|level,25,0.36924650528469144,2933,352,235
S|xchunk_hell_d4|level,25,0.3682236617797477,2933,352,235
S|xchunk_hell_d5|level,25,0.3685646096147289,2933,352,235
S|xchunk_hell_d6|level,25,0.3685646096147289,2933,352,235
S|xchunk_hell_d7|level,25,0.3685646096147289,2933,352,235
S|xchunk_hell_d8|level,25,0.36924650528469144,2933,352,235
S|xchunk_hell_d9|level,25,0.3682236617797477,2933,352,235
S|xchunk_hell_dmean|level,25,0.3682236617797477,2933,352,235
S|xchunk_hell_early02|level,25,0.3682236617797477,2933,352,235
S|xchunk_hell_late79|level,25,0.36788271394476646,2933,352,235
S|xchunk_hell_late_minus_early|level,25,0.5622229798840778,2933,352,235
S|xchunk_hell_late_over_early|level,25,0.5509717013296965,2933,352,235
A|wc_back3frac|level,30,0.4896010910330719,2933,352,235
A|wc_back3frac|delta,30,0.4722127514490283,2933,352,235
A|wc_backminusfront|level,30,0.5352881009205591,2933,352,235
A|wc_backminusfront|delta,30,0.4701670644391408,2933,352,235
A|wc_centroid|level,30,0.5165359699965906,2933,352,235
A|wc_centroid|delta,30,0.4589157858847596,2933,352,235
A|wc_disp|level,30,0.6017729287419025,2933,352,235
A|wc_disp|delta,30,0.477326968973747,2933,352,235
A|wc_earlylate_hell|level,30,0.5854074326628026,2933,352,235
A|wc_earlylate_hell|delta,30,0.47528128196385955,2933,352,235
A|wc_eff|level,30,0.3764064098192976,2933,352,235
A|wc_eff|delta,30,0.43675417661097854,2933,352,235
A|wc_ent_d0|level,30,0.5543811796795091,2933,352,235
A|wc_ent_d0|delta,30,0.2654278895329015,2933,352,235
A|wc_ent_d9|level,30,0.5567678145243777,2933,352,235
A|wc_ent_d9|delta,30,0.37487214456188206,2933,352,235
A|wc_ent_d9_minus_d0|level,30,0.5664848278213434,2933,352,235
A|wc_ent_d9_minus_d0|delta,30,0.4123764064098193,2933,352,235
A|wc_ent_early02|level,30,0.5494374360722809,2933,352,235
A|wc_ent_early02|delta,30,0.2684964200477327,2933,352,235
A|wc_ent_late79|level,30,0.5465393794749404,2933,352,235
A|wc_ent_late79|delta,30,0.3436754176610978,2933,352,235
A|wc_ent_late_minus_early|level,30,0.5446641663825434,2933,352,235
A|wc_ent_late_minus_early|delta,30,0.4094783498124787,2933,352,235
A|wc_ent_mean|level,30,0.5346062052505967,2933,352,235
A|wc_ent_mean|delta,30,0.31742243436754175,2933,352,235
A|wc_ent_range|level,30,0.42482100238663484,2933,352,235
A|wc_ent_range|delta,30,0.4052165018752131,2933,352,235
A|wc_ent_std|level,30,0.4299352199113536,2933,352,235
A|wc_ent_std|delta,30,0.4067507671326287,2933,352,235
A|wc_front3frac|level,30,0.3832253665189226,2933,352,235
A|wc_front3frac|delta,30,0.4237981588816911,2933,352,235
A|wc_net|level,30,0.5683600409137401,2933,352,235
A|wc_net|delta,30,0.5127855438117968,2933,352,235
A|wc_path|level,30,0.5922263893624276,2933,352,235
A|wc_path|delta,30,0.48107739515854075,2933,352,235
A|wc_step0to1|level,30,0.5103989089669281,2933,352,235
A|wc_step0to1|delta,30,0.4241391067166724,2933,352,235
A|wc_step1to2|level,30,0.5915444936924651,2933,352,235
A|wc_step1to2|delta,30,0.4278895329014661,2933,352,235
A|wc_step2to3|level,30,0.5151721786566655,2933,352,235
A|wc_step2to3|delta,30,0.4609614728946471,2933,352,235
A|wc_step3to4|level,30,0.5632458233890215,2933,352,235
A|wc_step3to4|delta,30,0.46607569041936586,2933,352,235
A|wc_step4to5|level,30,0.6525741561541084,2933,352,235
A|wc_step4to5|delta,30,0.4988066825775656,2933,352,235
A|wc_step5to6|level,30,0.6597340606887147,2933,352,235
A|wc_step5to6|delta,30,0.4336856460961473,2933,352,235
A|wc_step6to7|level,30,0.6764405046027958,2933,352,235
A|wc_step6to7|delta,30,0.48482782134333446,2933,352,235
A|wc_step7to8|level,30,0.59290828503239,2933,352,235
A|wc_step7to8|delta,30,0.49232867371292194,2933,352,235
A|wc_step8to9|level,30,0.5325605182407092,2933,352,235
A|wc_step8to9|delta,30,0.509035117627003,2933,352,235
A|wc_stepargmax|level,30,0.4461302420729628,2933,352,235
A|wc_stepargmax|delta,30,0.47459938629389703,2933,352,235
A|wc_stepmax|level,30,0.5305148312308217,2933,352,235
A|wc_stepmax|delta,30,0.4994885782475281,2933,352,235
A|wc_varsum|level,30,0.6000681895669963,2933,352,235
A|wc_varsum|delta,30,0.485509717013297,2933,352,235
A|xchunk_hell_d0|level,30,0.24139106716672348,2933,352,235
A|xchunk_hell_d1|level,30,0.23491305830207979,2933,352,235
A|xchunk_hell_d2|level,30,0.23593590180702353,2933,352,235
A|xchunk_hell_d3|level,30,0.23389021479713604,2933,352,235
A|xchunk_hell_d4|level,30,0.22979884077736107,2933,352,235
A|xchunk_hell_d5|level,30,0.22843504943743606,2933,352,235
A|xchunk_hell_d6|level,30,0.22809410160245483,2933,352,235
A|xchunk_hell_d7|level,30,0.22025230139788612,2933,352,235
A|xchunk_hell_d8|level,30,0.21343334469826117,2933,352,235
A|xchunk_hell_d9|level,30,0.20115922263893624,2933,352,235
A|xchunk_hell_dmean|level,30,0.2158199795431299,2933,352,235
A|xchunk_hell_early02|level,30,0.23695874531196726,2933,352,235
A|xchunk_hell_late79|level,30,0.21036481418342995,2933,352,235
A|xchunk_hell_late_minus_early|level,30,0.2079781793385612,2933,352,235
A|xchunk_hell_late_over_early|level,30,0.2301397886123423,2933,352,235
F|wc_back3frac|level,30,0.8046368905557449,2933,352,235
F|wc_back3frac|delta,30,0.31401295601772927,2933,352,235
F|wc_backminusfront|level,30,0.8029321513808387,2933,352,235
F|wc_backminusfront|delta,30,0.28332765086941697,2933,352,235
F|wc_centroid|level,30,0.8015683600409137,2933,352,235
F|wc_centroid|delta,30,0.26798499829526085,2933,352,235
F|wc_disp|level,30,0.7101943402659393,2933,352,235
F|wc_disp|delta,30,0.3085577906580293,2933,352,235
F|wc_earlylate_hell|level,30,0.7187180361404705,2933,352,235
F|wc_earlylate_hell|delta,30,0.2918513467439482,2933,352,235
F|wc_eff|level,30,0.8002045687009888,2933,352,235
F|wc_eff|delta,30,0.3358336174565292,2933,352,235
F|wc_ent_d0|level,30,0.45618820320490966,2933,352,235
F|wc_ent_d0|delta,30,0.5693828844186839,2933,352,235
F|wc_ent_d9|level,30,0.2695192635526764,2933,352,235
F|wc_ent_d9|delta,30,0.3039549948857825,2933,352,235
F|wc_ent_d9_minus_d0|level,30,0.27463348107739516,2933,352,235
F|wc_ent_d9_minus_d0|delta,30,0.2814524377770201,2933,352,235
F|wc_ent_early02|level,30,0.42345721104670986,2933,352,235
F|wc_ent_early02|delta,30,0.5819979543129901,2933,352,235
F|wc_ent_late79|level,30,0.3117967950903512,2933,352,235
F|wc_ent_late79|delta,30,0.33106034776679166,2933,352,235
F|wc_ent_late_minus_early|level,30,0.33071939993181043,2933,352,235
F|wc_ent_late_minus_early|delta,30,0.3083873167405387,2933,352,235
F|wc_ent_mean|level,30,0.31281963859529494,2933,352,235
F|wc_ent_mean|delta,30,0.4033412887828162,2933,352,235
F|wc_ent_range|level,30,0.7209341970678487,2933,352,235
F|wc_ent_range|delta,30,0.28298670303443574,2933,352,235
F|wc_ent_std|level,30,0.6825775656324582,2933,352,235
F|wc_ent_std|delta,30,0.30787589498806683,2933,352,235
F|wc_front3frac|level,30,0.2093419706784862,2933,352,235
F|wc_front3frac|delta,30,0.276508694169792,2933,352,235
F|wc_net|level,30,0.7787248550971702,2933,352,235
F|wc_net|delta,30,0.29082850323900444,2933,352,235
F|wc_path|level,30,0.7251960450051143,2933,352,235
F|wc_path|delta,30,0.3446982611660416,2933,352,235
F|wc_step0to1|level,30,0.4217524718718036,2933,352,235
F|wc_step0to1|delta,30,0.3914081145584726,2933,352,235
F|wc_step1to2|level,30,0.6027957722468462,2933,352,235
F|wc_step1to2|delta,30,0.44050460279577225,2933,352,235
F|wc_step2to3|level,30,0.5216501875213092,2933,352,235
F|wc_step2to3|delta,30,0.3845891578588476,2933,352,235
F|wc_step3to4|level,30,0.4514149335151722,2933,352,235
F|wc_step3to4|delta,30,0.4353903852710535,2933,352,235
F|wc_step4to5|level,30,0.5939311285373338,2933,352,235
F|wc_step4to5|delta,30,0.35151721786566653,2933,352,235
F|wc_step5to6|level,30,0.6474599386293897,2933,352,235
F|wc_step5to6|delta,30,0.3020797817933856,2933,352,235
F|wc_step6to7|level,30,0.6665530173883396,2933,352,235
F|wc_step6to7|delta,30,0.3740197749744289,2933,352,235
F|wc_step7to8|level,30,0.7337197408796454,2933,352,235
F|wc_step7to8|delta,30,0.41152403682236616,2933,352,235
F|wc_step8to9|level,30,0.7773610637572451,2933,352,235
F|wc_step8to9|delta,30,0.31571769519263554,2933,352,235
F|wc_stepargmax|level,30,0.5397204227753154,2933,352,235
F|wc_stepargmax|delta,30,0.41476304125468805,2933,352,235
F|wc_stepmax|level,30,0.7783839072621889,2933,352,235
F|wc_stepmax|delta,30,0.3088987384930106,2933,352,235
F|wc_varsum|level,30,0.6348448687350835,2933,352,235
F|wc_varsum|delta,30,0.36174565291510397,2933,352,235
F|xchunk_hell_d0|level,30,0.5332424139106716,2933,352,235
F|xchunk_hell_d1|level,30,0.518581657006478,2933,352,235
F|xchunk_hell_d2|level,30,0.511762700306853,2933,352,235
F|xchunk_hell_d3|level,30,0.5028980565973407,2933,352,235
F|xchunk_hell_d4|level,30,0.5066484827821344,2933,352,235
F|xchunk_hell_d5|level,30,0.5223320831912718,2933,352,235
F|xchunk_hell_d6|level,30,0.5247187180361405,2933,352,235
F|xchunk_hell_d7|level,30,0.504943743607228,2933,352,235
F|xchunk_hell_d8|level,30,0.4664166382543471,2933,352,235
F|xchunk_hell_d9|level,30,0.38356631435390387,2933,352,235
F|xchunk_hell_dmean|level,30,0.478690760313672,2933,352,235
F|xchunk_hell_early02|level,30,0.5196045005114217,2933,352,235
F|xchunk_hell_late79|level,30,0.44630071599045346,2933,352,235
F|xchunk_hell_late_minus_early|level,30,0.3903852710535288,2933,352,235
F|xchunk_hell_late_over_early|level,30,0.39004432321854754,2933,352,235
S|wc_back3frac|level,30,0.5782475281281964,2933,352,235
S|wc_back3frac|delta,30,0.5254006137061029,2933,352,235
S|wc_backminusfront|level,30,0.6232526423457211,2933,352,235
S|wc_backminusfront|delta,30,0.4551653596999659,2933,352,235
S|wc_centroid|level,30,0.5506307534947154,2933,352,235
S|wc_centroid|delta,30,0.5165359699965906,2933,352,235
S|wc_disp|level,30,0.5908625980225025,2933,352,235
S|wc_disp|delta,30,0.530855779065803,2933,352,235
S|wc_earlylate_hell|level,30,0.6201841118308898,2933,352,235
S|wc_earlylate_hell|delta,30,0.6116604159563587,2933,352,235
S|wc_eff|level,30,0.5011933174224343,2933,352,235
S|wc_eff|delta,30,0.485509717013297,2933,352,235
S|wc_ent_d0|level,30,0.4485168769178316,2933,352,235
S|wc_ent_d0|delta,30,0.35288100920559157,2933,352,235
S|wc_ent_d9|level,30,0.4485168769178316,2933,352,235
S|wc_ent_d9|delta,30,0.35339243095806344,2933,352,235
S|wc_ent_d9_minus_d0|level,30,0.44919877258779406,2933,352,235
S|wc_ent_d9_minus_d0|delta,30,0.44681213774292533,2933,352,235
S|wc_ent_early02|level,30,0.4480054551653597,2933,352,235
S|wc_ent_early02|delta,30,0.3532219570405728,2933,352,235
S|wc_ent_late79|level,30,0.44851687691783165,2933,352,235
S|wc_ent_late79|delta,30,0.35305148312308215,2933,352,235
S|wc_ent_late_minus_early|level,30,0.5388680531878622,2933,352,235
S|wc_ent_late_minus_early|delta,30,0.49897715649505625,2933,352,235
S|wc_ent_mean|level,30,0.4486873508353222,2933,352,235
S|wc_ent_mean|delta,30,0.3523695874531197,2933,352,235
S|wc_ent_range|level,30,0.5071599045346062,2933,352,235
S|wc_ent_range|delta,30,0.5499488578247528,2933,352,235
S|wc_ent_std|level,30,0.5086941697920219,2933,352,235
S|wc_ent_std|delta,30,0.5514831230821684,2933,352,235
S|wc_front3frac|level,30,0.3682236617797477,2933,352,235
S|wc_front3frac|delta,30,0.38117967950903514,2933,352,235
S|wc_net|level,30,0.5751789976133651,2933,352,235
S|wc_net|delta,30,0.4817592908285032,2933,352,235
S|wc_path|level,30,0.5496079099897716,2933,352,235
S|wc_path|delta,30,0.5366518922604842,2933,352,235
S|wc_step0to1|level,30,0.49198772587794065,2933,352,235
S|wc_step0to1|delta,30,0.4667575860893283,2933,352,235
S|wc_step1to2|level,30,0.4688032730992158,2933,352,235
S|wc_step1to2|delta,30,0.553017388339584,2933,352,235
S|wc_step2to3|level,30,0.4851687691783157,2933,352,235
S|wc_step2to3|delta,30,0.5311967269007842,2933,352,235
S|wc_step3to4|level,30,0.5230139788612342,2933,352,235
S|wc_step3to4|delta,30,0.49266962154790317,2933,352,235
S|wc_step4to5|level,30,0.4974428912376406,2933,352,235
S|wc_step4to5|delta,30,0.4490282986703034,2933,352,235
S|wc_step5to6|level,30,0.528128196385953,2933,352,235
S|wc_step5to6|delta,30,0.5802932151380839,2933,352,235
S|wc_step6to7|level,30,0.5342652574156154,2933,352,235
S|wc_step6to7|delta,30,0.5792703716331402,2933,352,235
S|wc_step7to8|level,30,0.5898397545175588,2933,352,235
S|wc_step7to8|delta,30,0.5148312308216842,2933,352,235
S|wc_step8to9|level,30,0.5461984316399591,2933,352,235
S|wc_step8to9|delta,30,0.5298329355608592,2933,352,235
S|wc_stepargmax|level,30,0.4870439822707126,2933,352,235
S|wc_stepargmax|delta,30,0.47988407773610636,2933,352,235
S|wc_stepmax|level,30,0.5806341629730651,2933,352,235
S|wc_stepmax|delta,30,0.5373337879304466,2933,352,235
S|wc_varsum|level,30,0.6072280941016025,2933,352,235
S|wc_varsum|delta,30,0.5124445959768156,2933,352,235
S|xchunk_hell_d0|level,30,0.18547562222979885,2933,352,235
S|xchunk_hell_d1|level,30,0.18547562222979885,2933,352,235
S|xchunk_hell_d2|level,30,0.18581657006478008,2933,352,235
S|xchunk_hell_d3|level,30,0.18581657006478008,2933,352,235
S|xchunk_hell_d4|level,30,0.18547562222979885,2933,352,235
S|xchunk_hell_d5|level,30,0.18581657006478008,2933,352,235
S|xchunk_hell_d6|level,30,0.1851346743948176,2933,352,235
S|xchunk_hell_d7|level,30,0.18479372655983634,2933,352,235
S|xchunk_hell_d8|level,30,0.1851346743948176,2933,352,235
S|xchunk_hell_d9|level,30,0.1851346743948176,2933,352,235
S|xchunk_hell_dmean|level,30,0.18547562222979885,2933,352,235
S|xchunk_hell_early02|level,30,0.18547562222979885,2933,352,235
S|xchunk_hell_late79|level,30,0.18479372655983634,2933,352,235
S|xchunk_hell_late_minus_early|level,30,0.5809751108080464,2933,352,235
S|xchunk_hell_late_over_early|level,30,0.5772246846232526,2933,352,235
A|wc_back3frac|level,35,0.4232627276105537,2691,332,235
A|wc_back3frac|delta,35,0.4180602006688963,2691,332,235
A|wc_backminusfront|level,35,0.49424005945745075,2691,332,235
A|wc_backminusfront|delta,35,0.39241917502787066,2691,332,235
A|wc_centroid|level,35,0.48494983277591974,2691,332,235
A|wc_centroid|delta,35,0.38758825715347456,2691,332,235
A|wc_disp|level,35,0.651802303976217,2691,332,235
A|wc_disp|delta,35,0.40022296544035674,2691,332,235
A|wc_earlylate_hell|level,35,0.6384243775548123,2691,332,235
A|wc_earlylate_hell|delta,35,0.3734671125975474,2691,332,235
A|wc_eff|level,35,0.3377926421404682,2691,332,235
A|wc_eff|delta,35,0.411371237458194,2691,332,235
A|wc_ent_d0|level,35,0.513749535488666,2691,332,235
A|wc_ent_d0|delta,35,0.3123374210330732,2691,332,235
A|wc_ent_d9|level,35,0.49331103678929766,2691,332,235
A|wc_ent_d9|delta,35,0.37755481233742105,2691,332,235
A|wc_ent_d9_minus_d0|level,35,0.494611668524712,2691,332,235
A|wc_ent_d9_minus_d0|delta,35,0.3558156819026384,2691,332,235
A|wc_ent_early02|level,35,0.5040876997398737,2691,332,235
A|wc_ent_early02|delta,35,0.2902266815310294,2691,332,235
A|wc_ent_late79|level,35,0.4921962095875139,2691,332,235
A|wc_ent_late79|delta,35,0.36789297658862874,2691,332,235
A|wc_ent_late_minus_early|level,35,0.4990709773318469,2691,332,235
A|wc_ent_late_minus_early|delta,35,0.362876254180602,2691,332,235
A|wc_ent_mean|level,35,0.48569305091044224,2691,332,235
A|wc_ent_mean|delta,35,0.3749535488665923,2691,332,235
A|wc_ent_range|level,35,0.5046451133407656,2691,332,235
A|wc_ent_range|delta,35,0.3403939056112969,2691,332,235
A|wc_ent_std|level,35,0.49349684132292826,2691,332,235
A|wc_ent_std|delta,35,0.34225195094760313,2691,332,235
A|wc_front3frac|level,35,0.400594574507618,2691,332,235
A|wc_front3frac|delta,35,0.37235228539576365,2691,332,235
A|wc_net|level,35,0.6164994425863991,2691,332,235
A|wc_net|delta,35,0.391304347826087,2691,332,235
A|wc_path|level,35,0.6514306949089558,2691,332,235
A|wc_path|delta,35,0.4321813452248235,2691,332,235
A|wc_step0to1|level,35,0.6042363433667781,2691,332,235
A|wc_step0to1|delta,35,0.3920475659606094,2691,332,235
A|wc_step1to2|level,35,0.5871423262727611,2691,332,235
A|wc_step1to2|delta,35,0.3690078037904125,2691,332,235
A|wc_step2to3|level,35,0.5778520995912301,2691,332,235
A|wc_step2to3|delta,35,0.37235228539576365,2691,332,235
A|wc_step3to4|level,35,0.6031215161649944,2691,332,235
A|wc_step3to4|delta,35,0.379041248606466,2691,332,235
A|wc_step4to5|level,35,0.7183203270159791,2691,332,235
A|wc_step4to5|delta,35,0.3745819397993311,2691,332,235
A|wc_step5to6|level,35,0.7320698625046451,2691,332,235
A|wc_step5to6|delta,35,0.42251950947603123,2691,332,235
A|wc_step6to7|level,35,0.7253808992939428,2691,332,235
A|wc_step6to7|delta,35,0.4611668524712003,2691,332,235
A|wc_step7to8|level,35,0.5968041620215533,2691,332,235
A|wc_step7to8|delta,35,0.4336677814938685,2691,332,235
A|wc_step8to9|level,35,0.5782237086584913,2691,332,235
A|wc_step8to9|delta,35,0.4043106651802304,2691,332,235
A|wc_stepargmax|level,35,0.4169453734671126,2691,332,235
A|wc_stepargmax|delta,35,0.48569305091044224,2691,332,235
A|wc_stepmax|level,35,0.5774804905239688,2691,332,235
A|wc_stepmax|delta,35,0.40765514678558157,2691,332,235
A|wc_varsum|level,35,0.6633221850613155,2691,332,235
A|wc_varsum|delta,35,0.45261984392419174,2691,332,235
A|xchunk_hell_d0|level,35,0.30211817168338906,2691,332,235
A|xchunk_hell_d1|level,35,0.29988851727982163,2691,332,235
A|xchunk_hell_d2|level,35,0.29988851727982163,2691,332,235
A|xchunk_hell_d3|level,35,0.3039762170196953,2691,332,235
A|xchunk_hell_d4|level,35,0.3054626532887402,2691,332,235
A|xchunk_hell_d5|level,35,0.30917874396135264,2691,332,235
A|xchunk_hell_d6|level,35,0.305091044221479,2691,332,235
A|xchunk_hell_d7|level,35,0.2924563359345968,2691,332,235
A|xchunk_hell_d8|level,35,0.27127461910070605,2691,332,235
A|xchunk_hell_d9|level,35,0.23745819397993312,2691,332,235
A|xchunk_hell_dmean|level,35,0.2861389817911557,2691,332,235
A|xchunk_hell_early02|level,35,0.29988851727982163,2691,332,235
A|xchunk_hell_late79|level,35,0.26644370122630995,2691,332,235
A|xchunk_hell_late_minus_early|level,35,0.23782980304719434,2691,332,235
A|xchunk_hell_late_over_early|level,35,0.22333704942400595,2691,332,235
F|wc_back3frac|level,35,0.8037904124860646,2691,332,235
F|wc_back3frac|delta,35,0.3273875882571535,2691,332,235
F|wc_backminusfront|level,35,0.8060200668896321,2691,332,235
F|wc_backminusfront|delta,35,0.2709030100334448,2691,332,235
F|wc_centroid|level,35,0.8030471943515421,2691,332,235
F|wc_centroid|delta,35,0.27647714604236345,2691,332,235
F|wc_disp|level,35,0.7814938684503902,2691,332,235
F|wc_disp|delta,35,0.2248234856930509,2691,332,235
F|wc_earlylate_hell|level,35,0.7710888145670755,2691,332,235
F|wc_earlylate_hell|delta,35,0.23411371237458195,2691,332,235
F|wc_eff|level,35,0.7785209959123003,2691,332,235
F|wc_eff|delta,35,0.4087699739873653,2691,332,235
F|wc_ent_d0|level,35,0.41452991452991456,2691,332,235
F|wc_ent_d0|delta,35,0.49331103678929766,2691,332,235
F|wc_ent_d9|level,35,0.20921590486807878,2691,332,235
F|wc_ent_d9|delta,35,0.2201783723522854,2691,332,235
F|wc_ent_d9_minus_d0|level,35,0.23095503530286138,2691,332,235
F|wc_ent_d9_minus_d0|delta,35,0.20958751393534003,2691,332,235
F|wc_ent_early02|level,35,0.38944630248978074,2691,332,235
F|wc_ent_early02|delta,35,0.5081753994797473,2691,332,235
F|wc_ent_late79|level,35,0.24470457079152733,2691,332,235
F|wc_ent_late79|delta,35,0.24489037532515792,2691,332,235
F|wc_ent_late_minus_early|level,35,0.2690449646971386,2691,332,235
F|wc_ent_late_minus_early|delta,35,0.22891118543292457,2691,332,235
F|wc_ent_mean|level,35,0.28019323671497587,2691,332,235
F|wc_ent_mean|delta,35,0.3125232255667038,2691,332,235
F|wc_ent_range|level,35,0.7621701969528056,2691,332,235
F|wc_ent_range|delta,35,0.211073950204385,2691,332,235
F|wc_ent_std|level,35,0.7261241174284653,2691,332,235
F|wc_ent_std|delta,35,0.22853957636566333,2691,332,235
F|wc_front3frac|level,35,0.19918246005202528,2691,332,235
F|wc_front3frac|delta,35,0.22445187662578966,2691,332,235
F|wc_net|level,35,0.8160535117056856,2691,332,235
F|wc_net|delta,35,0.2445187662578967,2691,332,235
F|wc_path|level,35,0.8086213303604608,2691,332,235
F|wc_path|delta,35,0.24897807506503158,2691,332,235
F|wc_step0to1|level,35,0.4121144555927165,2691,332,235
F|wc_step0to1|delta,35,0.3485693050910442,2691,332,235
F|wc_step1to2|level,35,0.6941657376439985,2691,332,235
F|wc_step1to2|delta,35,0.40914158305462656,2691,332,235
F|wc_step2to3|level,35,0.5250836120401338,2691,332,235
F|wc_step2to3|delta,35,0.3801560758082497,2691,332,235
F|wc_step3to4|level,35,0.5161649944258639,2691,332,235
F|wc_step3to4|delta,35,0.3385358602749907,2691,332,235
F|wc_step4to5|level,35,0.6473429951690821,2691,332,235
F|wc_step4to5|delta,35,0.20958751393534003,2691,332,235
F|wc_step5to6|level,35,0.6614641397250093,2691,332,235
F|wc_step5to6|delta,35,0.2400594574507618,2691,332,235
F|wc_step6to7|level,35,0.7491638795986622,2691,332,235
F|wc_step6to7|delta,35,0.27499070977331846,2691,332,235
F|wc_step7to8|level,35,0.8264585655890003,2691,332,235
F|wc_step7to8|delta,35,0.3114083983649201,2691,332,235
F|wc_step8to9|level,35,0.779635823114084,2691,332,235
F|wc_step8to9|delta,35,0.3259011519881085,2691,332,235
F|wc_stepargmax|level,35,0.5170940170940171,2691,332,235
F|wc_stepargmax|delta,35,0.4251207729468599,2691,332,235
F|wc_stepmax|level,35,0.7736900780379041,2691,332,235
F|wc_stepmax|delta,35,0.30360460795243405,2691,332,235
F|wc_varsum|level,35,0.5878855444072836,2691,332,235
F|wc_varsum|delta,35,0.24600520252694166,2691,332,235
F|xchunk_hell_d0|level,35,0.5570419918246006,2691,332,235
F|xchunk_hell_d1|level,35,0.5536975102192494,2691,332,235
F|xchunk_hell_d2|level,35,0.5496098104793757,2691,332,235
F|xchunk_hell_d3|level,35,0.5574136008918618,2691,332,235
F|xchunk_hell_d4|level,35,0.5886287625418061,2691,332,235
F|xchunk_hell_d5|level,35,0.6057227796358231,2691,332,235
F|xchunk_hell_d6|level,35,0.5897435897435898,2691,332,235
F|xchunk_hell_d7|level,35,0.5105908584169454,2691,332,235
F|xchunk_hell_d8|level,35,0.43701226309921964,2691,332,235
F|xchunk_hell_d9|level,35,0.3779264214046823,2691,332,235
F|xchunk_hell_dmean|level,35,0.5042735042735043,2691,332,235
F|xchunk_hell_early02|level,35,0.5548123374210331,2691,332,235
F|xchunk_hell_late79|level,35,0.4295800817539948,2691,332,235
F|xchunk_hell_late_minus_early|level,35,0.40542549238201414,2691,332,235
F|xchunk_hell_late_over_early|level,35,0.4050538833147529,2691,332,235
S|wc_back3frac|level,35,0.5759940542549238,2691,332,235
S|wc_back3frac|delta,35,0.4875510962467484,2691,332,235
S|wc_backminusfront|level,35,0.5707915273132664,2691,332,235
S|wc_backminusfront|delta,35,0.45782237086584915,2691,332,235
S|wc_centroid|level,35,0.5837978446674099,2691,332,235
S|wc_centroid|delta,35,0.4767744332961724,2691,332,235
S|wc_disp|level,35,0.6889632107023411,2691,332,235
S|wc_disp|delta,35,0.5990338164251208,2691,332,235
S|wc_earlylate_hell|level,35,0.6815310293571163,2691,332,235
S|wc_earlylate_hell|delta,35,0.5700483091787439,2691,332,235
S|wc_eff|level,35,0.47342995169082125,2691,332,235
S|wc_eff|delta,35,0.46153846153846156,2691,332,235
S|wc_ent_d0|level,35,0.43032329988851725,2691,332,235
S|wc_ent_d0|delta,35,0.29654403567447046,2691,332,235
S|wc_ent_d9|level,35,0.4290226681531029,2691,332,235
S|wc_ent_d9|delta,35,0.2933853586027499,2691,332,235
S|wc_ent_d9_minus_d0|level,35,0.4747305834262356,2691,332,235
S|wc_ent_d9_minus_d0|delta,35,0.5135637309550353,2691,332,235
S|wc_ent_early02|level,35,0.4305091044221479,2691,332,235
S|wc_ent_early02|delta,35,0.2969156447417317,2691,332,235
S|wc_ent_late79|level,35,0.4306949089557785,2691,332,235
S|wc_ent_late79|delta,35,0.2952434039390561,2691,332,235
S|wc_ent_late_minus_early|level,35,0.5315867707172055,2691,332,235
S|wc_ent_late_minus_early|delta,35,0.5425492382014121,2691,332,235
S|wc_ent_mean|level,35,0.42939427722036416,2691,332,235
S|wc_ent_mean|delta,35,0.29672984020810106,2691,332,235
S|wc_ent_range|level,35,0.563173541434411,2691,332,235
S|wc_ent_range|delta,35,0.5321441843180974,2691,332,235
S|wc_ent_std|level,35,0.5728353771832033,2691,332,235
S|wc_ent_std|delta,35,0.5484949832775919,2691,332,235
S|wc_front3frac|level,35,0.45261984392419186,2691,332,235
S|wc_front3frac|delta,35,0.4496469713861018,2691,332,235
S|wc_net|level,35,0.6711259754738016,2691,332,235
S|wc_net|delta,35,0.5648457822370866,2691,332,235
S|wc_path|level,35,0.6584912671869194,2691,332,235
S|wc_path|delta,35,0.653288740245262,2691,332,235
S|wc_step0to1|level,35,0.5938312894834634,2691,332,235
S|wc_step0to1|delta,35,0.5852842809364549,2691,332,235
S|wc_step1to2|level,35,0.599405425492382,2691,332,235
S|wc_step1to2|delta,35,0.6120401337792643,2691,332,235
S|wc_step2to3|level,35,0.5444072835377183,2691,332,235
S|wc_step2to3|delta,35,0.6183574879227053,2691,332,235
S|wc_step3to4|level,35,0.5529542920847269,2691,332,235
S|wc_step3to4|delta,35,0.5700483091787439,2691,332,235
S|wc_step4to5|level,35,0.5804533630620587,2691,332,235
S|wc_step4to5|delta,35,0.5626161278335191,2691,332,235
S|wc_step5to6|level,35,0.5867707172054998,2691,332,235
