dataset,key,family,query,layer_group,metric,denoise_step,feature_kind,failure_mean,success_mean,adjusted_difference,residual_sd,effect_sigma,effect_ci95_low,effect_ci95_high,permutation_p_raw,permutation_p_max_family,permutation_p_max_global
right16x32_pooled,q0|action|front_2_5|top1|d4,q0_level,0,front_2_5,top1,4,level,0.037732675671577454,0.03876642882823944,-4.668976703124758e-06,0.00032592967007367176,-0.014325104867161686,,,0.8700649675162418,1.0,1.0
right16x32_pooled,q0|action|front_2_5|top1|d5,q0_level,0,front_2_5,top1,5,level,0.037912171334028244,0.038991428911685944,-1.4350905797913021e-05,0.0003262048773080681,-0.04399353533993919,,,0.6181909045477262,1.0,1.0
right16x32_pooled,q0|action|front_2_5|top1|d6,q0_level,0,front_2_5,top1,6,level,0.037967193871736526,0.03912222012877464,-2.9112393703296918e-05,0.00030747035449124133,-0.09468357933716247,,,0.27786106946526734,1.0,1.0
right16x32_pooled,q0|action|front_2_5|top1|d7,q0_level,0,front_2_5,top1,7,level,0.038039252161979675,0.039298076182603836,-3.211690971684424e-05,0.0003002713076662491,-0.10695963582555186,,,0.20539730134932535,1.0,1.0
right16x32_pooled,q0|action|front_2_5|top1|d8,q0_level,0,front_2_5,top1,8,level,0.03808760270476341,0.03956740349531174,-2.2115041667907996e-05,0.0002987632003418684,-0.0740219733976682,,,0.3663168415792104,1.0,1.0
right16x32_pooled,q0|action|front_2_5|top1|d9,q0_level,0,front_2_5,top1,9,level,0.0387425534427166,0.040615882724523544,-3.1086085967060126e-06,0.000272351265968493,-0.01141396786114309,,,0.889055472263868,1.0,1.0
right16x32_pooled,q0|action|front_2_5|top4|d0,q0_level,0,front_2_5,top4,0,level,0.14276570081710815,0.14553675055503845,-6.395022494317361e-05,0.0009147753630170317,-0.06990811900777322,,,0.4452773613193403,1.0,1.0
right16x32_pooled,q0|action|front_2_5|top4|d1,q0_level,0,front_2_5,top4,1,level,0.14281554520130157,0.1456023007631302,-2.0524312199500625e-05,0.0008086689641443464,-0.025380363423761942,,,0.7901049475262368,1.0,1.0
right16x32_pooled,q0|action|front_2_5|top4|d2,q0_level,0,front_2_5,top4,2,level,0.14331834018230438,0.14618876576423645,-1.8326066129273753e-05,0.0007608275070233933,-0.024087018358433614,,,0.7971014492753623,1.0,1.0
right16x32_pooled,q0|action|front_2_5|top4|d3,q0_level,0,front_2_5,top4,3,level,0.14381900429725647,0.14675332605838776,6.957365940552564e-06,0.0007359870331227853,0.009453109399268262,,,0.9100449775112444,1.0,1.0
right16x32_pooled,q0|action|front_2_5|top4|d4,q0_level,0,front_2_5,top4,4,level,0.14451077580451965,0.14745457470417023,9.227696624110838e-07,0.0007256402104620943,0.0012716628008024192,,,0.9865067466266867,1.0,1.0
right16x32_pooled,q0|action|front_2_5|top4|d5,q0_level,0,front_2_5,top4,5,level,0.1451074182987213,0.14816977083683014,7.739446594661576e-06,0.0006975454987173352,0.011095257024657277,,,0.9025487256371814,1.0,1.0
right16x32_pooled,q0|action|front_2_5|top4|d6,q0_level,0,front_2_5,top4,6,level,0.14535118639469147,0.14851853251457214,-5.928441744342033e-06,0.0006565151934282608,-0.009030166862375668,,,0.912543728135932,1.0,1.0
right16x32_pooled,q0|action|front_2_5|top4|d7,q0_level,0,front_2_5,top4,7,level,0.14562053978443146,0.14907316863536835,5.554908805353323e-06,0.0006119776808166078,0.009076979405426993,,,0.9115442278860569,1.0,1.0
right16x32_pooled,q0|action|front_2_5|top4|d8,q0_level,0,front_2_5,top4,8,level,0.1460603028535843,0.15017978847026825,1.8551760652106222e-05,0.0005944927644186138,0.03120603270966465,,,0.7101449275362319,1.0,1.0
right16x32_pooled,q0|action|front_2_5|top4|d9,q0_level,0,front_2_5,top4,9,level,0.14786824584007263,0.15289267897605896,-1.2704265479839935e-05,0.0005470964878477845,-0.023221252122851446,,,0.7741129435282359,1.0,1.0
right16x32_pooled,q0|action|front_2_5|p4p5_gap|d0,q0_level,0,front_2_5,p4p5_gap,0,level,0.0003940429596696049,0.00045649352250620723,-9.813034400107681e-07,7.430514224490951e-05,-0.013206400127415073,,,0.8735632183908046,1.0,1.0
right16x32_pooled,q0|action|front_2_5|p4p5_gap|d1,q0_level,0,front_2_5,p4p5_gap,1,level,0.00039360730443149805,0.0004605411668308079,-2.110126491973135e-06,7.44489119755961e-05,-0.028343281801953283,,,0.7636181909045477,1.0,1.0
right16x32_pooled,q0|action|front_2_5|p4p5_gap|d2,q0_level,0,front_2_5,p4p5_gap,2,level,0.00040625809924677014,0.00046971565461717546,-3.963637751954038e-07,7.698039361527499e-05,-0.0051488925501772765,,,0.9575212393803099,1.0,1.0
right16x32_pooled,q0|action|front_2_5|p4p5_gap|d3,q0_level,0,front_2_5,p4p5_gap,3,level,0.0004146674764342606,0.0004831853730138391,2.8743591739967113e-06,7.638734267130568e-05,0.037628736299481755,,,0.6601699150424788,1.0,1.0
right16x32_pooled,q0|action|front_2_5|p4p5_gap|d4,q0_level,0,front_2_5,p4p5_gap,4,level,0.00043458957225084305,0.0005060589755885303,4.703340714531637e-06,8.308036759391089e-05,0.05661193914693697,,,0.5052473763118441,1.0,1.0
right16x32_pooled,q0|action|front_2_5|p4p5_gap|d5,q0_level,0,front_2_5,p4p5_gap,5,level,0.0004524344112724066,0.0005222163745202124,1.9010453782680407e-05,8.106472470627482e-05,0.23450957061239366,0.026720255773740754,0.4342470714473014,0.0069965017491254375,0.23088455772113944,0.6811594202898551
right16x32_pooled,q0|action|front_2_5|p4p5_gap|d6,q0_level,0,front_2_5,p4p5_gap,6,level,0.0004551003803499043,0.0005293501308187842,3.6523449576067366e-06,8.248194852096198e-05,0.04428053680956057,,,0.6276861569215393,1.0,1.0
right16x32_pooled,q0|action|front_2_5|p4p5_gap|d7,q0_level,0,front_2_5,p4p5_gap,7,level,0.00045718392357230186,0.0005372028681449592,-6.081675130245245e-06,8.496226020310108e-05,-0.07158090092833085,,,0.4062968515742129,1.0,1.0
right16x32_pooled,q0|action|front_2_5|p4p5_gap|d8,q0_level,0,front_2_5,p4p5_gap,8,level,0.0004628965107258409,0.000562536355573684,1.6130261013070257e-06,8.54039976254502e-05,0.01888700934564154,,,0.8385807096451774,1.0,1.0
right16x32_pooled,q0|action|front_2_5|p4p5_gap|d9,q0_level,0,front_2_5,p4p5_gap,9,level,0.0005058873794041574,0.0006498114671558142,-6.546176589540694e-06,9.72743579695055e-05,-0.06729601434730469,,,0.4337831084457771,1.0,1.0
right16x32_pooled,q0|action|front_2_5|token_dispersion|d0,q0_level,0,front_2_5,token_dispersion,0,level,0.028557786718010902,0.03296659514307976,-3.0404156076388442e-06,0.0016469919393685337,-0.0018460415834242378,,,0.9870064967516242,1.0,1.0
right16x32_pooled,q0|action|front_2_5|token_dispersion|d1,q0_level,0,front_2_5,token_dispersion,1,level,0.028643345460295677,0.033107396215200424,6.926916490457804e-06,0.0015021864790327626,0.004611222765710121,,,0.9555222388805598,1.0,1.0
