cohort,group,detector,episodes,risk_n,timely_n,late_n,persistent_n,alarms,tp,fp,fn,tn,risk_recall,timely_fpr,precision,late_recall,persistent_recall,detected_risk_lead_median,early2_risk_recall,early4_risk_recall,early8_risk_recall,early12_risk_recall
development_main,all,v4_dual_regime_or,14800,487,14313,30,457,439,372,67,115,14246,0.7638603696098563,0.0046810591769719835,0.8473804100227791,0.6666666666666666,0.7702407002188184,9.0,0.6960985626283368,0.6180698151950719,0.406570841889117,0.3593429158110883
development_main,all,long_guard_v5,14800,487,14313,30,457,375,351,24,136,14289,0.7207392197125256,0.0016767973171242926,0.936,0.6666666666666666,0.7242888402625821,7.0,0.648870636550308,0.5728952772073922,0.3593429158110883,0.30390143737166325
development_main,all,lead_guard_v5,14800,487,14313,30,457,428,366,62,121,14251,0.7515400410677618,0.0043317264025710895,0.8551401869158879,0.6666666666666666,0.7571115973741794,8.0,0.7186858316221766,0.6550308008213552,0.4209445585215606,0.3141683778234086
external_8b,all,v4_dual_regime_or,15600,564,15036,41,523,491,410,81,154,14955,0.7269503546099291,0.00538707102952913,0.835030549898167,0.6585365853658537,0.7323135755258127,12.0,0.6453900709219859,0.5851063829787234,0.40602836879432624,0.3723404255319149
external_8b,all,long_guard_v5,15600,564,15036,41,523,425,391,34,173,15002,0.6932624113475178,0.002261239691407289,0.92,0.6341463414634146,0.6978967495219885,10.0,0.6134751773049646,0.5567375886524822,0.374113475177305,0.3067375886524823
external_8b,all,lead_guard_v5,15600,564,15036,41,523,475,402,73,162,14963,0.7127659574468085,0.004855014631550945,0.8463157894736842,0.6341463414634146,0.7189292543021033,10.0,0.6737588652482269,0.6134751773049646,0.4379432624113475,0.3173758865248227
