suite,chunk,prior,n_risk,freeze,freeze_observed,freeze_expected,circling,circling_observed,circling_expected,window,layer_group
libero_long,10,0.07928571428571428,222,2.2987424284352613,58.0,25.231186966640806,0.34520251523818707,25.0,72.42125678820791,2,all
libero_long,11,0.07928571428571428,222,1.56927197467738,55.0,35.048099301784326,0.7785917158242407,47.0,60.365399534522886,2,all
libero_long,12,0.07928571428571428,222,1.729538048686985,49.0,28.33126454615981,1.3895433895433897,84.0,60.451512800620634,2,all
libero_long,13,0.07928571428571428,222,0.5118506936688755,16.0,31.25911559348332,1.3877710127710128,87.0,62.69045771916214,2,all
libero_long,14,0.07931404072883172,222,0.4531693856018181,13.0,28.68684516880093,0.9480725745665985,41.0,43.245634458672875,2,all
libero_long,15,0.07991360691144708,222,0.6075732724809242,20.0,32.917840375586856,0.4637667439769016,23.0,49.593896713615024,2,all
libero_long,16,0.08164766458256711,222,0.7315608291218048,24.0,32.80656788145775,0.16856297714608343,11.0,65.25750901081297,2,all
libero_long,17,0.08434650455927052,222,0.5451630669971281,23.0,42.18921161825726,0.38332824349773503,25.0,65.21825726141078,2,all
libero_long,18,0.08702469619756958,222,0.8779071958988276,20.0,22.781451266638044,0.5599421173439301,53.0,94.65264061829112,2,all
libero_long,19,0.08883553421368548,222,0.7155876807039598,15.0,20.961791831357047,0.7020754034916111,87.0,123.9183135704875,2,all
libero_long,20,0.09002433090024331,222,2.0082333989618757,30.0,14.938502673796792,1.002002002002002,91.0,90.81818181818183,2,all
libero_long,21,0.09749670619235837,222,1.481081081081081,40.0,27.007299270072995,0.9494109494109494,52.0,54.770802919708025,2,all
libero_long,22,0.11929070392262224,222,2.2633655553363585,42.0,18.556436851738866,0.5029211773080983,25.0,49.70957901159243,2,all
libero_long,23,0.1487935656836461,222,1.7092397275324105,49.0,28.66771653543307,0.27173423423423426,19.0,69.92125984251969,2,all
libero_long,24,0.19072164948453607,222,1.8615518744551003,68.0,36.52866242038216,0.31978065021543284,26.0,81.30573248407643,2,all
libero_long,25,0.2727272727272727,222,1.5135135135135134,63.0,41.625,0.5899705014749262,25.0,42.375,2,all
libero_long,26,0.3288888888888889,222,0.8954890141940502,61.0,68.11920529801324,0.5305405405405406,13.0,24.503311258278146,2,all
libero_long,27,0.36938435940099834,222,0.7949590812186234,61.0,76.73350923482849,0.2626472626472627,6.0,22.844327176781,2,all
libero_long,28,0.39015817223198596,222,0.9751219109017273,68.0,69.73487031700289,0.4262899262899263,9.0,21.112391930835734,2,all
libero_long,29,0.4036363636363636,222,1.363825363825364,96.0,70.39024390243902,0.2954954954954955,9.0,30.457317073170735,2,all
libero_long,30,0.4111111111111111,222,1.6659811985898945,107.0,64.22641509433961,0.19757688723205966,12.0,60.735849056603776,2,all
libero_long,31,0.4228571428571429,222,3.248378378378378,119.0,36.633663366336634,0.2481572481572481,14.0,56.41584158415842,2,all
libero_long,32,0.43106796116504853,222,4.264033264033263,126.0,29.54948805460751,0.49493243243243246,12.0,24.245733788395906,2,all
libero_long,33,0.43529411764705883,222,6.382702702702703,123.0,19.270833333333332,1.3621621621621622,21.0,15.416666666666668,2,all
libero_long,34,0.4378698224852071,222,10.665280665280665,108.0,10.126315789473685,1.9256756756756759,21.0,10.905263157894737,2,all
libero_long,35,0.444,222,11.628056628056628,130.0,11.179856115107913,1.3566066066066065,13.0,9.582733812949641,2,all
libero_long,36,0.45962732919254656,222,11.008599508599508,103.0,9.35632183908046,2.351351351351351,14.0,5.954022988505748,2,all
libero_long,37,0.48577680525164113,222,12.596846846846846,119.0,9.446808510638297,2.6463963963963963,10.0,3.7787234042553193,2,all
libero_long,38,0.5362318840579711,222,8.302702702702703,96.0,11.5625,1.359073359073359,11.0,8.09375,2,all
libero_long,39,0.6873065015479877,222,15.165165165165167,100.0,6.594059405940594,0.7961711711711711,7.0,8.792079207920793,2,all
libero_long,40,0.8043478260869565,222,6.75,111.0,16.444444444444443,0.4864864864864865,8.0,16.444444444444443,2,all
libero_long,41,0.888,222,7.252252252252253,115.0,15.857142857142856,,8.0,0.0,2,all
libero_long,42,0.925,222,4.783783783783784,118.0,24.666666666666664,0.445945945945946,11.0,24.666666666666664,2,all
libero_long,43,0.9446808510638298,222,2.0885885885885886,107.0,51.23076923076923,0.7612612612612611,13.0,17.076923076923077,2,all
libero_long,44,0.961038961038961,222,4.216216216216217,104.0,24.666666666666664,,11.0,0.0,2,all
libero_long,45,0.9652173913043478,222,1.2972972972972974,108.0,83.25,,18.0,0.0,2,all
libero_long,46,0.9736842105263158,222,1.6621621621621623,123.0,74.0,,8.0,0.0,2,all
libero_long,47,0.9779735682819384,222,0.9384384384384385,125.0,133.2,,17.0,0.0,2,all
libero_object,2,0.00925,37,,0.0,0.0,1.6247437636002398,13.0,8.001261670451678,2,all
libero_object,3,0.00925,37,0.9348587989485745,7.0,7.487761796618724,0.87554311804993,21.0,23.985112288670198,2,all
libero_object,4,0.00925,37,3.317507773259986,7.0,2.1100176633863232,0.3989128793598068,6.0,15.040878122634368,2,all
libero_object,5,0.00925,37,0.0,0.0,0.08402725208175625,0.79968722805867,16.0,20.007822356800403,2,all
libero_object,6,0.00925,37,,0.0,0.0,1.017980991523247,37.0,36.346454706030784,2,all
libero_object,7,0.00925,37,0.0,0.0,0.11203633610900833,1.0342364090100964,32.0,30.940701488771136,2,all
libero_object,8,0.00925,37,0.0,0.0,4.229371688115064,1.8645512049767368,27.0,14.480696442089327,2,all
libero_object,9,0.00925,37,1.306196440342782,6.0,4.5934897804693415,5.085251423530355,16.0,3.1463537723946504,2,all
libero_object,10,0.00925,37,0.7000529941706413,3.0,4.2853898561695685,7.861145549218945,16.0,2.0353267726469846,2,all
libero_object,11,0.00931520644511581,37,0.13162295959325662,1.0,7.597458703939009,2.1270270270270273,15.0,7.052096569250318,2,all
libero_object,12,0.010853622763273688,37,0.9695227142035653,4.0,4.125741399762752,1.3573317998849914,21.0,15.47153024911032,2,all
libero_object,13,0.01764425369575584,37,0.9517209517209518,2.0,2.1014563106796116,0.9654741446648961,21.0,21.750970873786407,2,all
libero_object,14,0.02888368462138954,37,5.603603603603603,4.0,0.7138263665594856,0.7332960004715731,20.0,27.27411575562701,2,all
libero_object,15,0.07370517928286853,37,1.2162162162162162,3.0,2.466666666666667,0.5073862682558334,13.0,25.621505376344086,2,all
libero_object,16,0.16591928251121077,37,1.2567567567567568,1.0,0.7956989247311829,0.5186615186615188,13.0,25.064516129032256,2,all
libero_object,17,0.33636363636363636,37,1.5783783783783785,4.0,2.5342465753424657,0.5564795564795565,11.0,19.767123287671232,2,all
libero_object,18,0.4567901234567901,37,,4.0,0.0,1.2741312741312742,15.0,11.772727272727273,2,all
libero_object,19,0.5967741935483871,37,1.0135135135135136,3.0,2.96,1.1824324324324325,14.0,11.84,2,all
libero_object,20,0.6727272727272727,37,1.945945945945946,4.0,2.0555555555555554,0.7783783783783784,16.0,20.555555555555557,2,all
libero_object,21,0.8043478260869565,37,0.972972972972973,8.0,8.222222222222221,0.972972972972973,12.0,12.333333333333332,2,all
libero_object,22,0.8604651162790697,37,,9.0,0.0,2.2702702702702706,14.0,6.166666666666666,2,all
libero_spatial,2,0.0315,126,,0.0,0.0,1.5988800767437452,74.0,46.282395456892104,2,all
libero_spatial,3,0.0315,126,,0.0,0.0,1.03442263272016,83.0,80.23799690242643,2,all
libero_spatial,4,0.0315,126,,0.0,0.0,1.0037531758609413,103.0,102.61486835312338,2,all
libero_spatial,5,0.0315,126,,0.0,0.0,0.8886694692538236,92.0,103.52555498193082,2,all
libero_spatial,6,0.0315,126,0.0,0.0,0.03252452245740837,0.8594156049946123,98.0,114.03097573567372,2,all
libero_spatial,7,0.03162650602409638,126,0.0,0.0,0.03265940902021773,0.8575874333135745,81.0,94.45101088646967,2,all
libero_spatial,8,0.034323072732225554,126,0.0,0.0,0.21325811001410439,1.1291089644580574,73.0,64.65275035260932,2,all
libero_spatial,9,0.0423244877393349,126,0.5656746031746032,1.0,1.767800771659067,1.2253642197619787,58.0,47.33286566117152,2,all
libero_spatial,10,0.06146341463414634,126,0.0,0.0,0.654885654885655,1.2094923778092095,80.0,66.14345114345114,2,all
libero_spatial,11,0.08433734939759036,126,0.0,0.0,0.09210526315789473,0.7319422150882825,42.0,57.381578947368425,2,all
libero_spatial,12,0.16578947368421051,126,,0.0,0.0,1.4815696649029981,53.0,35.77287066246057,2,all
libero_spatial,13,0.3987341772151899,126,,4.0,0.0,3.5185185185185186,49.0,13.926315789473684,2,all
libero_spatial,14,0.8811188811188811,126,,8.0,0.0,2.0238095238095237,45.0,22.23529411764706,2,all
libero_goal,4,0.0255,102,1.8040649770546515,71.0,39.35556695741406,,0.0,0.0,4,all
libero_goal,5,0.0255,102,1.0412226746368651,74.0,71.0702924576706,,0.0,0.0,4,all
libero_goal,6,0.0255,102,0.6050347974241244,43.0,71.0702924576706,2.6355645706558484,18.0,6.829656233966137,4,all
libero_goal,7,0.026295436968290797,102,1.1817897371714643,63.0,53.30897537728356,1.3608487882580498,19.0,13.961874503574267,4,all
libero_goal,8,0.03192488262910798,102,1.7363166125345844,56.0,32.252182347235696,1.8565426170468187,21.0,11.311348205625606,4,all
libero_goal,9,0.05032067094227923,102,1.4950698993719187,69.0,46.15168831168831,3.075526506899056,22.0,7.153246753246753,4,all
libero_goal,10,0.061224489795918366,102,0.89949977262392,43.0,47.80434782608695,22.041666666666664,23.0,1.0434782608695654,4,all
libero_goal,11,0.061893203883495146,102,0.7692392746572314,27.0,35.099611901681754,30.313725490196077,18.0,0.5937904269081501,4,all
libero_goal,12,0.07428987618353969,102,1.6199019607843137,52.0,32.10070810385523,24.92156862745098,10.0,0.4012588512981904,4,all
libero_goal,13,0.1259259259259259,102,1.1537612363980443,62.0,53.73728813559322,12.725490196078432,11.0,0.864406779661017,4,all
libero_goal,14,0.17435897435897435,102,0.8632046568627452,70.0,81.09316770186335,13.022058823529411,11.0,0.84472049689441,4,all
libero_goal,15,0.20278330019880716,102,0.7323144944252211,19.0,25.94513715710723,11.794117647058824,12.0,1.0174563591022443,4,all
libero_goal,16,0.21074380165289255,102,3.0641711229946527,18.0,5.874345549738219,13.73202614379085,11.0,0.8010471204188482,4,all
libero_goal,17,0.2222222222222222,102,2.7391304347826093,18.0,6.571428571428571,17.5,15.0,0.8571428571428571,4,all
libero_goal,18,0.3388704318936877,102,1.0451680672268908,30.0,28.703517587939697,12.486274509803922,32.0,2.562814070351759,4,all
libero_goal,19,0.5930232558139535,102,0.9566250742721332,46.0,48.08571428571428,5.032679738562091,22.0,4.371428571428572,4,all
libero_goal,20,0.7906976744186046,102,0.8117647058823529,46.0,56.66666666666667,1.4558823529411766,11.0,7.555555555555555,4,all
libero_goal,21,0.864406779661017,102,0.32941176470588235,21.0,63.75,1.411764705882353,9.0,6.375,4,all
libero_goal,22,0.9107142857142857,102,0.6535947712418301,20.0,30.599999999999998,,5.0,0.0,4,all
libero_goal,23,0.9532710280373832,102,0.8333333333333333,17.0,20.400000000000002,,6.0,0.0,4,all
libero_goal,24,0.9532710280373832,102,1.2745098039215685,26.0,20.400000000000002,,6.0,0.0,4,all
libero_long,4,0.07928571428571428,222,0.6995549766634103,40.0,57.17920868890614,0.34154742978272395,6.0,17.56710628394104,4,all
libero_long,5,0.07928571428571428,222,0.6485767682576195,21.0,32.37858805275407,0.9075989817472784,39.0,42.970519782777345,4,all
libero_long,6,0.07928571428571428,222,1.7008372008372008,29.0,17.050426687354538,0.69151081266071,58.0,83.87432117920869,4,all
libero_long,7,0.07928571428571428,222,0.8835683509596551,14.0,15.844840961986037,0.5628083657162818,60.0,106.60822342901474,4,all
libero_long,8,0.07928571428571428,222,0.2615453291128967,5.0,19.11714507370054,0.28749173576759784,28.0,97.39410395655547,4,all
libero_long,9,0.07928571428571428,222,0.2872377678031388,7.0,24.370054305663306,0.1230623687271086,11.0,89.3855702094647,4,all
libero_long,10,0.07928571428571428,222,0.9518534928370993,5.0,5.252909231962762,0.23248473698924146,20.0,86.02715283165244,4,all
libero_long,11,0.07928571428571428,222,4.502849788564074,19.0,4.21955003878976,0.3564802011313639,33.0,92.57176105508147,4,all
libero_long,12,0.07928571428571428,222,1.1775026775026776,29.0,24.628394103956555,0.7525491972419347,58.0,77.07137315748642,4,all
libero_long,13,0.07928571428571428,222,2.9214119780157515,80.0,27.38401861908456,0.7957539420954055,59.0,74.14352211016292,4,all
libero_long,14,0.07931404072883172,222,2.8820130475302888,36.0,12.491268917345751,1.2626363205310573,93.0,73.65541327124564,4,all
libero_long,15,0.07991360691144708,222,1.4828009828009827,17.0,11.464788732394366,0.7666032867037892,53.0,69.13615023474178,4,all
libero_long,16,0.08164766458256711,222,0.15199659118578038,1.0,6.579094913896676,0.3453255887466414,28.0,81.08289947937524,4,all
libero_long,17,0.08434650455927052,222,2.368550368550369,12.0,5.066390041493776,0.14990825117407397,12.0,80.04896265560166,4,all
libero_long,18,0.08702469619756958,222,2.4754023686607955,21.0,8.48346930012881,0.22662806821222664,24.0,105.90038643194504,4,all
libero_long,19,0.08883553421368548,222,1.9968906960057402,44.0,22.034255599472992,0.37021927587965325,44.0,118.84848484848484,4,all
libero_long,20,0.09002433090024331,222,2.070663655569316,76.0,36.70320855614973,0.5224042746602221,63.0,120.59625668449198,4,all
libero_long,21,0.09749670619235837,222,2.4907739064365573,67.0,26.8992700729927,0.6242355931796926,76.0,121.74890510948904,4,all
libero_long,22,0.11929070392262224,222,2.40503003003003,43.0,17.879194630872483,0.6144524806496638,65.0,105.78523489932886,4,all
libero_long,23,0.1487935656836461,222,1.8239979109544326,22.0,12.061417322834645,0.39538458544938027,32.0,80.93385826771653,4,all
libero_long,24,0.19072164948453607,222,0.8933143669985776,8.0,8.955414012738853,0.3121732086309743,27.0,86.49044585987262,4,all
libero_long,25,0.2727272727272727,222,0.7407407407407407,10.0,13.5,0.5171717171717172,32.0,61.875,4,all
libero_long,26,0.3288888888888889,222,1.5479962721342033,22.0,14.211920529801324,0.782673084042947,28.0,35.77483443708609,4,all
libero_long,27,0.36938435940099834,222,1.0463528044173205,19.0,18.15831134564644,0.4064779064779065,10.0,24.601583113456464,4,all
libero_long,28,0.39015817223198596,222,0.5627027027027027,18.0,31.988472622478387,0.521021021021021,9.0,17.27377521613833,4,all
libero_long,29,0.4036363636363636,222,0.7223223223223223,22.0,30.457317073170735,0.39778239778239777,7.0,17.597560975609756,4,all
libero_long,30,0.4111111111111111,222,1.127659574468085,37.0,32.81132075471698,0.1507823613086771,4.0,26.528301886792452,4,all
libero_long,31,0.4228571428571429,222,0.6556703762586115,49.0,74.73267326732673,0.21409644939056702,8.0,37.366336633663366,4,all
libero_long,32,0.43106796116504853,222,1.0176923911863671,64.0,62.88737201365188,0.19997269997269998,10.0,50.00682593856655,4,all
libero_long,33,0.43529411764705883,222,2.8828828828828827,80.0,27.75,0.35380835380835385,9.0,25.4375,4,all
libero_long,34,0.4378698224852071,222,5.777027027027026,81.0,14.021052631578948,1.0698198198198199,15.0,14.021052631578948,4,all
libero_long,35,0.444,222,11.395495495495496,91.0,7.985611510791367,1.4087837837837838,18.0,12.776978417266188,4,all
libero_long,36,0.45962732919254656,222,14.77992277992278,88.0,5.954022988505748,1.496314496314496,14.0,9.35632183908046,4,all
libero_long,37,0.48577680525164113,222,18.207207207207208,86.0,4.723404255319148,1.6466466466466465,14.0,8.502127659574468,4,all
libero_long,38,0.5362318840579711,222,29.117117117117118,101.0,3.46875,1.7297297297297298,12.0,6.9375,4,all
libero_long,39,0.6873065015479877,222,14.406906906906908,95.0,6.594059405940594,0.90990990990991,6.0,6.594059405940594,4,all
libero_long,40,0.8043478260869565,222,7.297297297297298,90.0,12.333333333333332,0.8513513513513513,7.0,8.222222222222221,4,all
libero_long,41,0.888,222,5.6126126126126135,89.0,15.857142857142856,0.3783783783783784,6.0,15.857142857142856,4,all
libero_long,42,0.925,222,7.7027027027027035,95.0,12.333333333333332,0.5675675675675675,7.0,12.333333333333332,4,all
libero_long,43,0.9446808510638298,222,1.8933933933933933,97.0,51.23076923076923,0.40990990990990983,7.0,17.076923076923077,4,all
libero_long,44,0.961038961038961,222,1.945945945945946,96.0,49.33333333333333,0.445945945945946,11.0,24.666666666666664,4,all
libero_long,45,0.9652173913043478,222,1.7657657657657657,98.0,55.5,,7.0,0.0,4,all
libero_long,46,0.9736842105263158,222,2.7837837837837838,103.0,37.0,,7.0,0.0,4,all
libero_long,47,0.9779735682819384,222,1.1373873873873874,101.0,88.80000000000001,,13.0,0.0,4,all
libero_object,4,0.00925,37,0.0,0.0,0.00933636134241736,1.5448284823284824,6.0,3.883926318445622,4,all
libero_object,5,0.00925,37,0.0,0.0,0.01867272268483472,0.8844215793368335,19.0,21.482967448902347,4,all
libero_object,6,0.00925,37,,0.0,0.0,0.9296600651150888,33.0,35.49684582387081,4,all
libero_object,7,0.00925,37,,0.0,0.0,0.979149794792253,36.0,36.766590966439566,4,all
libero_object,8,0.00925,37,0.0,0.0,0.01867272268483472,1.0562366737739872,37.0,35.03002775674994,4,all
libero_object,9,0.00925,37,0.0,0.0,0.47615442846328543,2.280513302514722,30.0,13.154933131466061,4,all
libero_object,10,0.00925,37,2.3801801801801803,2.0,0.8402725208175625,7.294100552165068,19.0,2.604844814534444,4,all
libero_object,11,0.00931520644511581,37,0.0,0.0,0.2726810673443456,9.311869473159796,19.0,2.0404066073697584,4,all
libero_object,12,0.010853622763273688,37,0.0,0.0,0.20848161328588374,2.556596200160557,17.0,6.649466192170818,4,all
libero_object,13,0.01764425369575584,37,1.2653562653562656,1.0,0.7902912621359223,2.457851325413705,23.0,9.357766990291262,4,all
libero_object,14,0.02888368462138954,37,9.606177606177607,2.0,0.20819935691318328,1.0524066075960639,19.0,18.05385852090032,4,all
libero_object,15,0.07370517928286853,37,37.7027027027027,3.0,0.07956989247311828,1.0394228815281448,22.0,21.16559139784946,4,all
libero_object,16,0.16591928251121077,37,2.5135135135135136,1.0,0.39784946236559143,1.425574828559903,19.0,13.327956989247312,4,all
libero_object,17,0.33636363636363636,37,0.0,0.0,0.5068493150684932,0.8307254623044098,16.0,19.26027397260274,4,all
libero_object,18,0.4567901234567901,37,,2.0,0.0,1.1891891891891893,17.0,14.295454545454545,4,all
libero_object,19,0.5967741935483871,37,2.7027027027027026,4.0,1.48,2.2972972972972974,17.0,7.4,4,all
libero_object,20,0.6727272727272727,37,0.4864864864864865,1.0,2.0555555555555554,1.3783783783783785,17.0,12.333333333333332,4,all
libero_object,21,0.8043478260869565,37,,1.0,0.0,1.3783783783783785,17.0,12.333333333333332,4,all
libero_object,22,0.8604651162790697,37,,4.0,0.0,1.2972972972972974,16.0,12.333333333333332,4,all
libero_spatial,4,0.0315,126,,0.0,0.0,1.1630900167084377,69.0,59.32472896231286,4,all
libero_spatial,5,0.0315,126,,0.0,0.0,1.0125411371115838,115.0,113.57563242127,4,all
libero_spatial,6,0.0315,126,,0.0,0.0,0.9532400804077105,118.0,123.78833247289623,4,all
libero_spatial,7,0.03162650602409638,126,,0.0,0.0,0.737494771215372,85.0,115.25505443234836,4,all
libero_spatial,8,0.034323072732225554,126,,0.0,0.0,0.7791856762665147,74.0,94.9709449929478,4,all
libero_spatial,9,0.0423244877393349,126,,0.0,0.0,0.9892560627854745,55.0,55.59733426867766,4,all
libero_spatial,10,0.06146341463414634,126,,0.0,0.0,2.09814612868048,54.0,25.737006237006238,4,all
libero_spatial,11,0.08433734939759036,126,,0.0,0.0,4.665178571428572,55.0,11.789473684210526,4,all
libero_spatial,12,0.16578947368421051,126,,0.0,0.0,2.650308978553254,69.0,26.034700315457414,4,all
libero_spatial,13,0.3987341772151899,126,,0.0,0.0,3.4984126984126984,58.0,16.57894736842105,4,all
libero_spatial,14,0.8811188811188811,126,,0.0,0.0,1.652777777777778,49.0,29.647058823529413,4,all
libero_goal,6,0.0255,102,0.5440622984589024,29.0,53.302719343252946,,0.0,0.0,6,all
libero_goal,7,0.026295436968290797,102,1.1755368814192344,92.0,78.26211278792692,111.08823529411764,3.0,0.027005559968228753,6,all
libero_goal,8,0.03192488262910798,102,1.2166848220769788,65.0,53.423860329776915,5.951346893897745,21.0,3.5286129970902036,6,all
libero_goal,9,0.05032067094227923,102,1.3565388324308285,57.0,42.0187012987013,3.5792765382014875,22.0,6.146493506493507,6,all
libero_goal,10,0.061224489795918366,102,1.2587064676616915,77.0,61.173913043478265,37.23809523809524,17.0,0.45652173913043476,6,all
libero_goal,11,0.061893203883495146,102,0.9331650570676032,33.0,35.363518758085384,39.4078431372549,13.0,0.3298835705045278,6,all
libero_goal,12,0.07428987618353969,102,1.9170437405731524,20.0,10.43273013375295,37.38235294117647,15.0,0.4012588512981904,6,all
libero_goal,13,0.1259259259259259,102,0.8939393939393939,34.0,38.03389830508475,30.07843137254902,13.0,0.4322033898305085,6,all
libero_goal,14,0.17435897435897435,102,0.811343228880337,55.0,67.7888198757764,10.654411764705882,9.0,0.84472049689441,6,all
libero_goal,15,0.20278330019880716,102,0.5697641375390735,50.0,87.75561097256858,9.82843137254902,10.0,1.0174563591022443,6,all
libero_goal,16,0.21074380165289255,102,0.6184565569347006,36.0,58.20942408376963,13.73202614379085,11.0,0.8010471204188482,6,all
libero_goal,17,0.2222222222222222,102,0.813953488372093,10.0,12.285714285714286,15.166666666666666,13.0,0.8571428571428571,6,all
libero_goal,18,0.3388704318936877,102,6.303167420814479,42.0,6.6633165829145735,12.681372549019606,13.0,1.0251256281407035,6,all
libero_goal,19,0.5930232558139535,102,5.196078431372549,53.0,10.200000000000001,4.11764705882353,12.0,2.914285714285714,6,all
libero_goal,20,0.7906976744186046,102,1.7016806722689075,45.0,26.444444444444443,1.5882352941176472,12.0,7.555555555555555,6,all
libero_goal,21,0.864406779661017,102,0.8366013071895425,16.0,19.125,1.5686274509803921,10.0,6.375,6,all
libero_goal,22,0.9107142857142857,102,0.39215686274509803,16.0,40.800000000000004,,8.0,0.0,6,all
libero_goal,23,0.9532710280373832,102,0.588235294117647,12.0,20.400000000000002,,8.0,0.0,6,all
libero_goal,24,0.9532710280373832,102,,10.0,0.0,,6.0,0.0,6,all
libero_long,6,0.07928571428571428,222,1.2639578353864067,32.0,25.317300232738557,0.66071761416589,33.0,49.94569433669511,6,all
libero_long,7,0.07928571428571428,222,1.2065052065052064,32.0,26.52288595810706,0.4599054500044599,36.0,78.27695888285493,6,all
libero_long,8,0.07928571428571428,222,0.946831723810141,34.0,35.90923196276183,0.37197557918278634,32.0,86.02715283165244,6,all
libero_long,9,0.07928571428571428,222,0.6635778635778636,26.0,39.181536074476334,0.23200803326986294,19.0,81.89371605896042,6,all
libero_long,10,0.07928571428571428,222,0.06871368409829948,3.0,43.65942591155935,0.2580580580580581,18.0,69.75174553917766,6,all
libero_long,11,0.07928571428571428,222,0.060325260325260324,2.0,33.153607447633824,0.2798219906653642,22.0,78.62141194724593,6,all
libero_long,12,0.07928571428571428,222,0.7080861349154032,10.0,14.12257564003103,0.2870037337717946,26.0,90.5911559348332,6,all
libero_long,13,0.07928571428571428,222,1.1575273022218358,31.0,26.78122575640031,0.3419847504354547,23.0,67.2544608223429,6,all
libero_long,14,0.07931404072883172,222,1.6457620191079547,75.0,45.571594877764845,0.2591922065606276,14.0,54.0139697322468,6,all
libero_long,15,0.07991360691144708,222,2.6825299526330455,113.0,42.124413145539904,0.21560886729426054,10.0,46.38028169014084,6,all
libero_long,16,0.08164766458256711,222,2.7894414414414412,93.0,33.34000800961154,0.19156747988864775,14.0,73.08129755706848,6,all
libero_long,17,0.08434650455927052,222,2.563188188188188,34.0,13.264730290456432,0.12235083444099837,11.0,89.90539419087138,6,all
libero_long,18,0.08702469619756958,222,3.8651019440493126,21.0,5.4332331472735085,0.056954348485293106,5.0,87.78960927436668,6,all
