candidate,episode_id,outcome,relative_query,query,layer_group,within_flow_wj,late_flow_wj,route_acceleration,gate_entropy,top12_margin,state_action_gap,chunk_jump_full_h,chunk_jump_d9_h
7,100000007,success,-3,27,back,0.013910623034462333,0.02157920738682151,0.00659607250646089,0.9976961007991325,0.001566313934745267,0.10646173544228077,0.027010183781385422,0.03567088069394231
7,100000007,success,-2,28,front,0.021952343173325062,0.03101498493924737,0.011806895817199497,0.9975577235582483,0.0019653477938845754,0.23014292493462563,0.03413267992436886,0.026537554804235697
7,100000007,success,-2,28,back,0.01385659072548151,0.021356387063860893,0.0065877774798383405,0.9978567773105277,0.001115419901907444,0.10420085489749908,0.0245437053963542,0.03263468807563186
7,100000007,success,-1,29,front,0.023573774378746748,0.033802712336182594,0.012225042439174043,0.99539814429067,0.00690228957682848,0.22749068588018417,0.041128880344331264,0.04826381616294384
7,100000007,success,-1,29,back,0.01635391404852271,0.026010407134890556,0.007384690750026832,0.9974648322888643,0.0019012279226444662,0.09835012257099152,0.033581933472305536,0.04265855345875025
7,100000007,success,0,30,front,0.02430435735732317,0.033928447403013706,0.012619904079799212,0.9970539898135242,0.0016021544870454818,0.2080477476119995,0.05111751053482294,0.060205139219760895
7,100000007,success,0,30,back,0.016600360395386815,0.024932088796049356,0.007343697012949416,0.9975633835072881,0.0017250001255888492,0.10105157271027565,0.04133539739996195,0.0517569063231349
7,100000007,success,1,31,front,0.02186800166964531,0.02933494048193097,0.012096563369116901,0.9977161660150087,0.0017783881339710206,0.27312709763646126,0.04370929207652807,0.04093450866639614
7,100000007,success,1,31,back,0.01648403098806739,0.0256786341778934,0.007153902839387527,0.9972454615383828,0.002449836494633928,0.11579439416527748,0.04082317091524601,0.057099525816738605
7,100000007,success,2,32,front,0.02053299220278859,0.026842790190130472,0.011314414008252874,0.9980507273053851,0.001984396774787456,0.33780713751912117,0.032653816509991884,0.03194171190261841
7,100000007,success,2,32,back,0.015713089611381292,0.024440109729766846,0.00688592560329342,0.9972377085604818,0.0021438948315335438,0.10170023702085018,0.03492288663983345,0.04614200256764889
7,100000007,success,3,33,front,0.021626556292176247,0.027112584095448256,0.011616646754018717,0.9982234408825139,0.001943971001310274,0.3772437237203121,0.03144875913858414,0.024446558207273483
7,100000007,success,3,33,back,0.01659964583814144,0.02532589389011264,0.006943484039652379,0.9971416287327508,0.0022033937566448003,0.09606981091201305,0.027921265456825495,0.03848726209253073
7,100000007,success,4,34,front,0.020749607123434544,0.02728460868820548,0.011537960563482403,0.9981511273373058,0.0017341749626211822,0.43312594294548035,0.03274182742461562,0.02297341823577881
7,100000007,success,4,34,back,0.016421759966760874,0.025856667198240757,0.007138030105747746,0.9970746690074639,0.0023483378172386438,0.10048066824674606,0.027802194468677044,0.03670177049934864
7,100000007,success,5,35,front,0.0211200756020844,0.02804101398214698,0.01161588317166171,0.9976591967619103,0.0015548777882941067,0.45648422837257385,0.034030663315206766,0.025858287699520588
7,100000007,success,5,35,back,0.01645522704347968,0.026004775892943144,0.007320298103400155,0.9969723634077715,0.0016632397600915283,0.10383440181612968,0.026919223368167877,0.03774573281407356
7,100000007,success,6,36,front,0.022388361860066652,0.030574030708521605,0.011796542345081117,0.997339192083103,0.002664878440555185,0.41485679149627686,0.038353314623236656,0.03093488374724984
7,100000007,success,6,36,back,0.016104714944958687,0.025968422181904316,0.007198628218919426,0.9974607287828148,0.0015266308619175106,0.10724854655563831,0.03326579509302974,0.04896575026214123
7,100000007,success,7,37,front,0.02171147335320711,0.029882177710533142,0.011463364757521294,0.9974199069808058,0.002111047593643889,0.3620668463408947,0.0369890071451664,0.0261821118183434
7,100000007,success,7,37,back,0.015987425576895475,0.02583459857851267,0.007252597752346008,0.9976259628344577,0.001526668158476241,0.1079796776175499,0.02631417755037546,0.035238572396337986
7,100000007,success,8,38,front,0.023817273322492838,0.034159430768340826,0.012234418795878704,0.996438598052554,0.005915035086218268,0.33424847200512886,0.03813568875193596,0.037276736460626125
7,100000007,success,8,38,back,0.018028002232313156,0.030295456293970346,0.007893651153560579,0.9971890753064708,0.001937071850989014,0.11036582663655281,0.028659308329224586,0.039580182172358036
