g,r,d,niter,ll0,ll1,mono,rho_F,Bnorm,Wnorm,Qtr,Rtr
0,8,4,40,-230525.9496172571,-86441.50657856857,True,1.0145132811877529,2.190994181377555,2.210454675593087,0.0732732953018845,4.015094020308874
0,16,4,40,-473569.0916018116,-322008.1312678105,True,1.0079150977071163,1.7612911246667635,2.216948506342123,0.0649517930016941,12.012665402655742
0,16,8,40,-465385.7164824196,-201526.8937548143,True,1.0003089331850012,3.579404353453647,3.316206062294898,0.2346912576894852,8.053905081873289
0,32,4,40,-959655.37352143,-796717.8223851051,True,1.004677244706101,1.4643868178804746,2.204650120991756,0.046884462708047,28.009948174235035
0,32,8,40,-951471.998402038,-668330.8972359878,True,1.0200756499152486,2.743608058764869,3.2589122343408534,0.1920494009623049,24.043408445087078
0,32,16,40,-945122.850498582,-485834.7748927059,True,1.0415506928037703,5.974833343263844,5.136944203988281,0.7245171521756796,16.29138173069449
0,64,8,40,-1923644.564815827,-1625520.0253688248,True,0.9985962600364756,2.362865733472553,3.231603790204904,0.1601690773227159,56.038421191579744
0,64,16,40,-1917295.4169123708,-1425275.7673524595,True,1.0065403583793513,5.1918274821854,4.971657424342044,0.6255586931567705,48.23221700267144
0,64,32,40,-1909531.045440509,-1164933.6330995364,True,1.0160145378269492,9.351732418099102,7.53393461594641,2.059193453816407,33.761870173212785
3,8,4,40,-229168.93894024263,-85839.77879768985,True,1.0028394860331566,2.104644061666292,2.216174523525764,0.0735017173554654,4.014371837379062
3,16,4,40,-470645.5745791644,-320786.8104665696,True,0.9976998272801092,1.690041009368747,2.2175077012873365,0.0651271451952426,12.012473352978928
3,16,8,40,-462311.3311744685,-197267.0042761531,True,0.9958086466743932,3.3809660459651973,3.315505612210196,0.2254719206603436,8.05167589246824
3,32,4,40,-953598.844229256,-792057.2298408612,True,1.002165536012286,1.412612519609521,2.2072864277549185,0.0463230344421878,28.01062412185724
3,32,8,40,-945264.6008245604,-663592.5100815877,True,1.0090477679837992,2.659963457658256,3.26089061190958,0.1903862211087112,24.04257007082417
3,32,16,40,-939094.5565928388,-482388.5171175522,True,1.0366444214963606,5.790941951062585,5.153030884133934,0.7108641879515019,16.29867239686921
3,64,8,40,-1911171.1349661043,-1615155.7864616313,True,1.003399625410036,2.276506633067271,3.2359693506891816,0.1583721178384414,56.037694089048685
3,64,16,40,-1905001.0907343829,-1417726.4760830165,True,0.9974779469865996,5.134795514536795,4.982287375090403,0.6263950199875716,48.23640552959505
3,64,32,40,-1897227.12934378,-1158811.2663817538,True,1.019764262493137,9.343676218718336,7.527652165723904,2.0815874536384618,33.7249631311802
7,8,4,40,-232216.92714138795,-86632.57921995608,True,1.015728095910432,2.161486038692433,2.218136327409327,0.0720776210140302,4.014623653392414
7,16,4,40,-477246.58383081446,-326082.9199603886,True,1.0051409385477348,1.7386802013582503,2.2004571762436704,0.066533199090089,12.01280780009204
7,16,8,40,-468226.7376241983,-201655.15063877875,True,0.9965162581974996,3.57638415253716,3.2672440932029545,0.2398152248830126,8.048404255718165
7,32,4,40,-967305.89826616,-802672.9730670842,True,1.0074390337504275,1.425461619613113,2.1924574548597686,0.0465536416585902,28.01011765053756
