g,r,d,niter,ll0,ll1,mono,rho_F,Bnorm,Wnorm,Qtr,Rtr
0,8,4,40,-245484.4346506063,-237990.73619727916,True,0.987464465019785,5.4740503006091465,1.086305084130516,0.237826121976891,7.241444882354718
0,16,4,40,-488527.5761391344,-474526.4096260929,True,0.9942083508849712,4.615529343004691,0.8917581205676808,0.19218898436352,14.793901070537608
0,16,8,40,-490699.6125046159,-474115.7173888973,True,0.9950092981102868,7.150836004069704,1.4289344437439684,0.5075120061779186,14.535871346410268
0,32,4,40,-974613.8565350056,-954769.024049612,True,0.9942808727857396,4.599689261199171,0.8573529764874077,0.1525178860803825,30.433413059279587
0,32,8,40,-976785.8929004872,-952341.770826972,True,0.9946663966401508,6.862882882302446,1.2200557004910793,0.4309729237609278,29.92824859983183
0,32,16,40,-981189.8812589356,-951518.576115086,True,0.9942029781075786,11.021563644859384,1.840630896059602,1.0709307068338196,29.50904879876949
0,64,8,40,-1948958.4632975347,-1911812.8421602785,True,0.9945116109137644,5.820210803066582,1.184811915300911,0.3364936229605575,61.08974727320499
0,64,16,40,-1953362.4516559832,-1907744.842120558,True,0.9948996325128268,9.483019366299072,1.741989755870392,0.9135989281084752,60.15926797384286
0,64,32,40,-1964433.1334672729,-1905812.869965814,True,0.9950706400249366,16.015867989639208,2.6835014804405817,2.185063360759761,59.2579961982773
3,8,4,40,-243911.42968036147,-236184.90657590068,True,0.9882307959006617,5.228755724855068,1.1008521821455108,0.2372403512481343,7.220863339905976
3,16,4,40,-485388.0650940274,-470984.014926189,True,0.9947158625697394,4.719918281639107,0.8904129967804154,0.189565591426911,14.772690352084949
3,16,8,40,-487421.1681797888,-470612.3140952826,True,0.9953183661238324,7.572824151326541,1.403116454208953,0.504742436105184,14.532540969805767
3,32,4,40,-968341.3349910108,-947764.535500145,True,0.9953378434415574,4.571738931869868,0.8702337854167066,0.1480047723857948,30.38172815489295
3,32,8,40,-970374.4380767724,-945403.7356299656,True,0.9955458784907384,7.288606609314529,1.2061502010687113,0.4254967405416044,29.89167900162617
3,32,16,40,-974754.193094182,-944547.8918455412,True,0.9949099060714324,11.0848954435758,1.8545685802146588,1.065657347999562,29.453095508755705
3,64,8,40,-1936280.9831832189,-1899330.4287637768,True,0.9952696789570182,5.806219460494013,1.2010082721792166,0.3369874728896132,61.0813291882588
3,64,16,40,-1940660.738200629,-1895305.0429376496,True,0.995497626600518,9.640467059546395,1.768237969510385,0.9144428957662578,60.14030969763646
3,64,32,40,-1951491.5112487664,-1893374.282843372,True,0.995362383224732,16.413386469701106,2.712234565533031,2.182924266603097,59.2379555797589
7,8,4,40,-247450.54773433917,-239434.1046389801,True,0.9913837516545756,5.34003855218617,1.037704898914913,0.2312007992269898,7.205915125276259
7,16,4,40,-492480.2033565481,-477911.78980608087,True,0.9942303260963958,4.707837569683083,0.8925223142000059,0.1902958215705166,14.771519280907787
7,16,8,40,-494356.6141890576,-477532.9708981117,True,0.9949952059239638,7.368150718526346,1.3831815610468257,0.5072874624416105,14.53603712940922
7,32,4,40,-982539.5141376496,-961978.9271860748,True,0.9951192844470872,4.513039740359064,0.852485690434867,0.1502412206547443,30.39223986616209
7,32,8,40,-984415.9249701592,-959304.8297823544,True,0.9952250755493306,7.078025513340905,1.195462372973034,0.4243853563635783,29.871745404941223
7,32,16,40,-989095.1332145864,-958489.700848814,True,0.9947102558145422,11.075049418526396,1.840230071529794,1.066201631547414,29.450305756549525
7,64,8,40,-1964534.5507225704,-1927375.683798489,True,0.9942207533103492,6.01420387731898,1.170620892596976,0.3346756531375121,61.09071538861747
7,64,16,40,-1969213.7589669973,-1922990.594987569,True,0.99405182346953,9.862719435859356,1.738479123526502,0.9131005644909987,60.116181296836174
7,64,32,40,-1979995.964504477,-1921077.504706676,True,0.9946461100423856,16.3151631090812,2.7008323515284034,2.189638385501421,59.21397855058075
10,8,4,40,-244417.34378791865,-236309.77543469577,True,0.9899901153889974,5.060701496752463,1.0806249627202484,0.2284579349720643,7.180811795682971
10,16,4,40,-486518.3117970564,-471660.2846950023,True,0.9951395383997534,4.457416030219187,0.9034680747603552,0.1865110675647442,14.72719977358556
10,16,8,40,-488365.5636079756,-471269.7978472936,True,0.9959473268923296,7.221549598853173,1.4184714106752083,0.5017724875232278,14.479862819281928
10,32,4,40,-970720.2480949482,-949272.104403551,True,0.9957095153479852,4.436127370612019,0.8775221950027186,0.1442091629257851,30.32584085493076
10,32,8,40,-972567.4999058676,-946869.6825476276,True,0.9959114432818236,7.337794928430858,1.2282639024703088,0.4211073853240714,29.82992441500204
10,32,16,40,-976895.8478480284,-945979.8721918366,True,0.995220859951654,11.506284886529212,1.8491566689096135,1.0610526987565585,29.392897663539813
10,64,8,40,-1940971.370455969,-1902432.3385108928,True,0.9948073429964768,6.020676672919777,1.1955276158772814,0.3234624984716222,60.991764496011086
10,64,16,40,-1945299.7183981296,-1898179.936843652,True,0.9948925108282316,9.539379271168556,1.770458445768968,0.8996089140983985,60.0226598834646
10,64,32,40,-1955898.155641072,-1896287.377600917,True,0.9949537737717976,16.406991579944982,2.7213051366042755,2.172205831475684,59.1056454468626
13,8,4,40,-244508.9946977216,-236651.94381261797,True,0.9880748716003144,5.334202546680824,1.0920333045816382,0.2321165073379581,7.20284282351053
13,16,4,40,-486553.209855822,-472304.4552780879,True,0.9937850526426152,4.66568210854766,0.9069045495665204,0.189824946420545,14.768868006113232
13,16,8,40,-488474.5553585429,-471912.5976022896,True,0.9947775083224184,7.446899904919332,1.4443549997638678,0.506018203643881,14.510024511522158
13,32,4,40,-970641.6321354395,-949933.9567485566,True,0.9950536796123112,4.3292755389244215,0.8692996286230111,0.1480394398069323,30.371060360887952
13,32,8,40,-972562.9776381606,-947580.535915944,True,0.994633698627136,7.342449037607175,1.2195276951944407,0.42609474287741,29.87406180197908
13,32,16,40,-976994.0263042288,-946737.2327964492,True,0.9942992315058524,11.499522760268,1.8625732884353228,1.0650304076609798,29.440946503698733
13,64,8,40,-1940739.8209522795,-1904344.5382977808,True,0.9933937321209992,5.85707802921724,1.1859029519999138,0.3388808100036424,61.12764522972658
