split,query,cohort,model,variant,episodes,failures,successes,mixed_states,macro_within_state_auc,auc_ci95_low,auc_ci95_high,pair_weighted_within_state_auc,pooled_auc
heldout_seed,0,common,token_t1_history,aligned,512,216,296,13,0.44948785827773585,0.3352739209572229,0.5790881013850119,0.42346938775510207,0.8401995745745745
heldout_seed,0,common,token_t2_history,aligned,512,216,296,13,0.37631489989647215,0.28851515659804966,0.4590972881187328,0.4005102040816326,0.8132585710710711
heldout_seed,0,common,token_t3_history,aligned,512,216,296,13,0.522751758979717,0.4555418087627587,0.5925754314223488,0.5280612244897959,0.8268424674674675
heldout_seed,0,common,token_t4_history,aligned,512,216,296,13,0.529026643515471,0.4136812147261063,0.6296090718015775,0.5331632653061225,0.8413100600600601
heldout_seed,0,common,token_t5_history,aligned,512,216,296,13,0.5728611584867473,0.44035577171665474,0.6860813622521121,0.5918367346938775,0.8381819319319319
heldout_seed,0,common,token_t6_history,aligned,512,216,296,13,0.4230291879117427,0.36008767985278956,0.4903874192477554,0.41836734693877553,0.8297359859859861
heldout_seed,0,common,token_t7_history,aligned,512,216,296,13,0.5628261050356891,0.4316554172129451,0.6718391121337345,0.6275510204081632,0.8592811561561562
heldout_seed,0,common,token_t8_history,aligned,512,216,296,13,0.3822889573596264,0.2891905312703031,0.4820452533680257,0.3877551020408163,0.8193662412412414
heldout_seed,0,common,token_t9_history,aligned,512,216,296,13,0.5100783633291374,0.38947423706324624,0.6279414458090927,0.5229591836734694,0.8328015515515514
heldout_seed,0,common,token_t10_history,aligned,512,216,296,13,0.5020684745176601,0.39875550428468054,0.6065669240030696,0.5382653061224489,0.8343108733733734
heldout_init,0,common,state_prior,aligned,512,216,296,13,0.5,0.5,0.5,0.5,0.24574574574574576
heldout_init,0,common,aggregate_current,aligned,512,216,296,13,0.5028210116061351,0.43632248951073915,0.5686788968325518,0.4760956175298805,0.5103071821821822
heldout_init,0,common,aggregate_current,shift_1,512,216,296,13,0.47286870370006234,0.40702500499031674,0.541801929837791,0.476593625498008,0.5112769019019019
heldout_init,0,common,aggregate_current,shift_2,512,216,296,13,0.5522724367364547,0.4448548733874822,0.6704917868828101,0.49800796812749004,0.5176895645645645
heldout_init,0,common,aggregate_current,shift_3,512,216,296,13,0.5438403604826442,0.4742467965879698,0.6256992464862925,0.5124501992031872,0.5129660910910911
heldout_init,0,common,aggregate_history,aligned,512,216,296,13,0.5028210116061351,0.43745805843902463,0.5690140011254957,0.4760956175298805,0.5103071821821822
heldout_init,0,common,aggregate_history,shift_1,512,216,296,13,0.47286870370006234,0.4074738528024183,0.5413635436985809,0.476593625498008,0.5112769019019019
heldout_init,0,common,aggregate_history,shift_2,512,216,296,13,0.5522724367364547,0.44418113840668194,0.6718219396864448,0.49800796812749004,0.5176895645645645
heldout_init,0,common,aggregate_history,shift_3,512,216,296,13,0.5438403604826442,0.47554327403605884,0.6288907734334417,0.5124501992031872,0.5129660910910911
heldout_init,0,common,token_current,aligned,512,216,296,13,0.5123943567032506,0.4378663773173675,0.5867848142903911,0.5378486055776892,0.5112456206206206
heldout_init,0,common,token_current,shift_1,512,216,296,13,0.46201170137488273,0.3801464591392712,0.5425562144522976,0.4591633466135458,0.4902715215215215
heldout_init,0,common,token_current,shift_2,512,216,296,13,0.5137205684250711,0.42721204608023305,0.6094996646040681,0.49750996015936255,0.49560497997998
heldout_init,0,common,token_current,shift_3,512,216,296,13,0.4489936813073632,0.3921787166231173,0.5013666087561599,0.4676294820717131,0.480808933933934
heldout_init,0,common,token_history,aligned,512,216,296,13,0.5123943567032506,0.4398743759619067,0.5860133884227683,0.5378486055776892,0.5112456206206206
heldout_init,0,common,token_history,shift_1,512,216,296,13,0.46201170137488273,0.38069357642902524,0.5424105941534726,0.4591633466135458,0.4902715215215215
heldout_init,0,common,token_history,shift_2,512,216,296,13,0.5137205684250711,0.4279027553530927,0.6073552106558286,0.49750996015936255,0.49560497997998
heldout_init,0,common,token_history,shift_3,512,216,296,13,0.4489936813073632,0.3917763388346494,0.5011990470753832,0.4676294820717131,0.480808933933934
heldout_seed,1,common,state_prior,aligned,512,216,296,13,0.5,0.5,0.5,0.5,0.8734984984984985
heldout_seed,1,common,aggregate_current,aligned,512,216,296,13,0.51484819827127,0.3941039500350983,0.6275874783111626,0.5153061224489796,0.8763607357357357
heldout_seed,1,common,aggregate_current,shift_1,512,216,296,13,0.5072762074377366,0.3699527264699226,0.6371490457651111,0.5153061224489796,0.8770958458458459
heldout_seed,1,common,aggregate_current,shift_2,512,216,296,13,0.4595229548722616,0.3629288583942642,0.5712871882309222,0.46938775510204084,0.8722785285285285
heldout_seed,1,common,aggregate_current,shift_3,512,216,296,13,0.5183526394187318,0.40189289436950626,0.6412244602998741,0.5,0.8702296046046046
heldout_seed,1,common,aggregate_history,aligned,512,216,296,13,0.4826677159157977,0.3979478563120372,0.5818937060830316,0.45918367346938777,0.866335085085085
heldout_seed,1,common,aggregate_history,shift_1,512,216,296,13,0.49904654580250213,0.3857476128103063,0.6170499316607473,0.5,0.8715903403403403
heldout_seed,1,common,aggregate_history,shift_2,512,216,296,13,0.5280527413688,0.4419145708802795,0.6285789480669342,0.5255102040816326,0.8706988238238238
heldout_seed,1,common,aggregate_history,shift_3,512,216,296,13,0.49023299691290007,0.35269405993342595,0.6210290786355027,0.5153061224489796,0.8686655405405406
heldout_seed,1,common,token_current,aligned,512,216,296,13,0.4376968800780888,0.3216447840944745,0.5546262440316149,0.4387755102040816,0.8639577077077076
heldout_seed,1,common,token_current,shift_1,512,216,296,13,0.5201675043073617,0.4225039999130556,0.6301084949323272,0.5153061224489796,0.8729197947947948
heldout_seed,1,common,token_current,shift_2,512,216,296,13,0.5779013283421682,0.4950214486721756,0.6593490519777705,0.576530612244898,0.8772053303303303
heldout_seed,1,common,token_current,shift_3,512,216,296,13,0.4642342872723812,0.3484994393814558,0.5967151500628415,0.46938775510204084,0.8660379129129128
heldout_seed,1,common,token_history,aligned,512,216,296,13,0.40905635621613545,0.2956183124543604,0.5190139868656491,0.41836734693877553,0.8586086086086087
heldout_seed,1,common,token_history,shift_1,512,216,296,13,0.5757331307809165,0.4934908236309838,0.6713839216376569,0.5663265306122449,0.8735141391391391
heldout_seed,1,common,token_history,shift_2,512,216,296,13,0.625270086324737,0.5474780659638143,0.7113720599575863,0.5918367346938775,0.8736705455455457
heldout_seed,1,common,token_history,shift_3,512,216,296,13,0.38994042667821105,0.3153359040471202,0.4901302167437415,0.42346938775510207,0.8614864864864865
heldout_seed,1,common,token_t1_history,aligned,512,216,296,13,0.5601132027064184,0.47434936969859237,0.6610496211921371,0.5153061224489796,0.8282266641641641
heldout_seed,1,common,token_t2_history,aligned,512,216,296,13,0.47278559578499013,0.35157880900115723,0.5830963259269558,0.4923469387755102,0.8189908658658658
heldout_seed,1,common,token_t3_history,aligned,512,216,296,13,0.4914128721370611,0.3886339693420054,0.5700379231079864,0.5178571428571429,0.8315503003003004
heldout_seed,1,common,token_t4_history,aligned,512,216,296,13,0.4942271903774124,0.41022457654070255,0.5993146356119163,0.4719387755102041,0.8212040165165165
heldout_seed,1,common,token_t5_history,aligned,512,216,296,13,0.43283884756155583,0.3303453764008684,0.5219984917043741,0.4336734693877551,0.8179116616616617
heldout_seed,1,common,token_t6_history,aligned,512,216,296,13,0.4421391924134554,0.3870449063712793,0.49871709463137487,0.42857142857142855,0.8061264389389389
heldout_seed,1,common,token_t7_history,aligned,512,216,296,13,0.3869985558032401,0.2889922912484832,0.4768837855508336,0.4362244897959184,0.8182479354354353
heldout_seed,1,common,token_t8_history,aligned,512,216,296,13,0.48866529067767456,0.38605389557982434,0.589907862605231,0.4872448979591837,0.8164649024024024
heldout_seed,1,common,token_t9_history,aligned,512,216,296,13,0.4914878554836827,0.37510478592951,0.600642428111889,0.5255102040816326,0.8440002502502504
heldout_seed,1,common,token_t10_history,aligned,512,216,296,13,0.4276866936999525,0.3500987007488555,0.5154768133343228,0.43112244897959184,0.825513013013013
heldout_init,1,common,state_prior,aligned,512,216,296,13,0.5,0.5,0.5,0.5,0.24574574574574576
heldout_init,1,common,aggregate_current,aligned,512,216,296,13,0.6059922537844867,0.5449692836252026,0.6659490372901106,0.6100597609561753,0.33772835335335327
heldout_init,1,common,aggregate_current,shift_1,512,216,296,13,0.45019180241105566,0.36914210649411594,0.5305842179642778,0.4915338645418327,0.29664039039039036
heldout_init,1,common,aggregate_current,shift_2,512,216,296,13,0.5289879755856445,0.431613204700527,0.6145044356255939,0.5249003984063745,0.30098848848848847
heldout_init,1,common,aggregate_current,shift_3,512,216,296,13,0.44968732204066153,0.38776560066814636,0.5148557003930879,0.46912350597609564,0.2899149149149149
heldout_init,1,common,aggregate_history,aligned,512,216,296,13,0.5558911082191782,0.48780874601200336,0.6244628007862822,0.5373505976095617,0.3697447447447447
heldout_init,1,common,aggregate_history,shift_1,512,216,296,13,0.41620735626514993,0.31892950321926355,0.5027352179509619,0.4641434262948207,0.34240490490490494
heldout_init,1,common,aggregate_history,shift_2,512,216,296,13,0.49557685093606635,0.3956681662024555,0.5815807768687932,0.4960159362549801,0.35102289789789787
heldout_init,1,common,aggregate_history,shift_3,512,216,296,13,0.4888133880202362,0.4356234535357474,0.5444876958774345,0.48754980079681276,0.35135135135135137
heldout_init,1,common,token_current,aligned,512,216,296,13,0.4092605519879786,0.3147456806351049,0.5051474434486053,0.4292828685258964,0.39415978478478475
heldout_init,1,common,token_current,shift_1,512,216,296,13,0.49287724092579727,0.4238834316742136,0.5553189682631212,0.5104581673306773,0.4240803303303303
heldout_init,1,common,token_current,shift_2,512,216,296,13,0.5578499480123266,0.482737535672817,0.6427225636524464,0.5293824701195219,0.4125844594594595
heldout_init,1,common,token_current,shift_3,512,216,296,13,0.5163480294592158,0.4300285165338576,0.5948441057741246,0.5139442231075697,0.4208270770770771
heldout_init,1,common,token_history,aligned,512,216,296,13,0.3817556526593137,0.30665798606959077,0.4532476198093792,0.4033864541832669,0.4717686436436437
heldout_init,1,common,token_history,shift_1,512,216,296,13,0.48549741140300695,0.4149799302759113,0.5508591686299708,0.48904382470119523,0.5014545795795795
heldout_init,1,common,token_history,shift_2,512,216,296,13,0.5460490957601274,0.4764735210996456,0.6195021321252309,0.5323705179282868,0.5146083583583584
heldout_init,1,common,token_history,shift_3,512,216,296,13,0.44846883000265986,0.3724484834810921,0.5188140055663906,0.45567729083665337,0.48307682682682684
heldout_seed,2,common,state_prior,aligned,512,216,296,13,0.5,0.5,0.5,0.5,0.8734984984984985
heldout_seed,2,common,aggregate_current,aligned,512,216,296,13,0.655168480582399,0.5552837083610068,0.7589078605096913,0.6173469387755102,0.8881224974974975
heldout_seed,2,common,aggregate_current,shift_1,512,216,296,13,0.4364093351945015,0.34585625330047526,0.5545052017462504,0.42857142857142855,0.8704642142142143
heldout_seed,2,common,aggregate_current,shift_2,512,216,296,13,0.39816593010495294,0.25300307532800126,0.5392627855871563,0.42857142857142855,0.8745151401401401
heldout_seed,2,common,aggregate_current,shift_3,512,216,296,13,0.5102562541181467,0.4493090142235384,0.5760596682785066,0.5255102040816326,0.881960085085085
heldout_seed,2,common,aggregate_history,aligned,512,216,296,13,0.5802144550832127,0.48228483551491363,0.6871871808924239,0.5510204081632653,0.8900306556556556
heldout_seed,2,common,aggregate_history,shift_1,512,216,296,13,0.4107559828484583,0.2786110010952689,0.5563352773779816,0.40816326530612246,0.8694632132132134
heldout_seed,2,common,aggregate_history,shift_2,512,216,296,13,0.43823889351551215,0.3148998140886349,0.5586357616449149,0.47959183673469385,0.8795357857857858
heldout_seed,2,common,aggregate_history,shift_3,512,216,296,13,0.5707906685528169,0.4911916072683841,0.646310309123356,0.5612244897959183,0.8818193193193193
heldout_seed,2,common,token_current,aligned,512,216,296,13,0.5349051690147396,0.43234582866767546,0.6399655632950828,0.5306122448979592,0.8691816816816815
heldout_seed,2,common,token_current,shift_1,512,216,296,13,0.48026669976797864,0.370207401228989,0.5826800731294103,0.5102040816326531,0.8736861861861862
heldout_seed,2,common,token_current,shift_2,512,216,296,13,0.4403938316510668,0.36139761763415695,0.5524860716451104,0.40816326530612246,0.8617054554554555
heldout_seed,2,common,token_current,shift_3,512,216,296,13,0.544434299566215,0.4155351188031394,0.665531849041911,0.5510204081632653,0.8843374624624625
heldout_seed,2,common,token_history,aligned,512,216,296,13,0.46965024289361346,0.3342791141569577,0.6041262164814291,0.46938775510204084,0.8664758508508509
heldout_seed,2,common,token_history,shift_1,512,216,296,13,0.48093233773002253,0.4014489715090402,0.5707454260528363,0.46938775510204084,0.8707926676676676
heldout_seed,2,common,token_history,shift_2,512,216,296,13,0.4941885995729044,0.4101963927623506,0.6010912776481829,0.4744897959183674,0.8582332332332332
heldout_seed,2,common,token_history,shift_3,512,216,296,13,0.5552288198034596,0.4654276412348663,0.6486064028234072,0.5867346938775511,0.8811780530530531
heldout_seed,2,common,token_t1_history,aligned,512,216,296,13,0.4210987498913195,0.31937716888374784,0.521184170361802,0.43112244897959184,0.8224709084084084
heldout_seed,2,common,token_t2_history,aligned,512,216,296,13,0.4749407722368417,0.39285511958259806,0.5512197274614827,0.49489795918367346,0.8128440940940942
heldout_seed,2,common,token_t3_history,aligned,512,216,296,13,0.4858721805333058,0.3812670443404728,0.5964790811809672,0.5535714285714286,0.8165431056056057
heldout_seed,2,common,token_t4_history,aligned,512,216,296,13,0.5067503050037712,0.39181192425042544,0.6265541729512317,0.461734693877551,0.832809371871872
heldout_seed,2,common,token_t5_history,aligned,512,216,296,13,0.4617388649997346,0.34790011888696093,0.5619580148112756,0.4489795918367347,0.8131881881881882
heldout_seed,2,common,token_t6_history,aligned,512,216,296,13,0.4644186803982874,0.361773531340894,0.548148097985307,0.49744897959183676,0.8071900025025025
heldout_seed,2,common,token_t7_history,aligned,512,216,296,13,0.55062418325307,0.41578389081678546,0.6757416921911638,0.6147959183673469,0.8403012387387387
heldout_seed,2,common,token_t8_history,aligned,512,216,296,13,0.48539737640053965,0.3461547122589575,0.6248393070189409,0.5051020408163265,0.8196008508508509
heldout_seed,2,common,token_t9_history,aligned,512,216,296,13,0.5670385202135775,0.5026241083477927,0.6322963685342118,0.5535714285714286,0.8516798048048049
heldout_seed,2,common,token_t10_history,aligned,512,216,296,13,0.5052052408712121,0.406259849037309,0.6096161567293701,0.4719387755102041,0.8212665790790791
heldout_init,2,common,state_prior,aligned,512,216,296,13,0.5,0.5,0.5,0.5,0.24574574574574576
heldout_init,2,common,aggregate_current,aligned,512,216,296,13,0.47674133265007185,0.40270018283745795,0.5541926896599358,0.4581673306772908,0.29504504504504503
heldout_init,2,common,aggregate_current,shift_1,512,216,296,13,0.4920665659233875,0.40015599877106617,0.6057817531252687,0.47410358565737054,0.3039445695695696
heldout_init,2,common,aggregate_current,shift_2,512,216,296,13,0.575575493595516,0.4759867118867306,0.6649047988154392,0.5727091633466136,0.3238238238238238
heldout_init,2,common,aggregate_current,shift_3,512,216,296,13,0.5079057137310268,0.4389800449262351,0.5649203368229037,0.5398406374501992,0.31404842342342343
heldout_init,2,common,aggregate_history,aligned,512,216,296,13,0.5119076684529845,0.4390429196010428,0.5970435343828637,0.48356573705179284,0.3760479229229229
heldout_init,2,common,aggregate_history,shift_1,512,216,296,13,0.5015752120887054,0.41921864216701166,0.6060983244641416,0.47908366533864544,0.3640046296296296
heldout_init,2,common,aggregate_history,shift_2,512,216,296,13,0.6188013603777497,0.5331421342899979,0.7100635056181983,0.6000996015936255,0.3996652902902903
heldout_init,2,common,aggregate_history,shift_3,512,216,296,13,0.4813818695244917,0.4258652893153939,0.5363827664626862,0.49203187250996017,0.37795608108108114
heldout_init,2,common,token_current,aligned,512,216,296,13,0.5144114541748386,0.4381693806514561,0.5977281480855047,0.49352589641434264,0.3080111361361362
heldout_init,2,common,token_current,shift_1,512,216,296,13,0.4759101400695927,0.3792375771058305,0.5765067020922561,0.48256972111553786,0.3071509009009009
heldout_init,2,common,token_current,shift_2,512,216,296,13,0.5424578535498882,0.45521180342048645,0.6255164713888477,0.5522908366533864,0.3385573073073073
heldout_init,2,common,token_current,shift_3,512,216,296,13,0.5054010641396384,0.42281650507237806,0.5876394886581777,0.5109561752988048,0.31160848348348347
heldout_init,2,common,token_history,aligned,512,216,296,13,0.48118572242296676,0.38975129859816043,0.5767937517047337,0.47260956175298807,0.324558933933934
heldout_init,2,common,token_history,shift_1,512,216,296,13,0.516590748010925,0.43670115148469724,0.5954532334754774,0.521414342629482,0.33765015015015015
heldout_init,2,common,token_history,shift_2,512,216,296,13,0.5708591507546869,0.5017440563241754,0.6404434035087208,0.5597609561752988,0.3482388638638638
heldout_init,2,common,token_history,shift_3,512,216,296,13,0.4946967386368653,0.3983811965280505,0.5915712783821371,0.4716135458167331,0.31326639139139134
heldout_seed,3,common,state_prior,aligned,512,216,296,13,0.5,0.5,0.5,0.5,0.8734984984984985
heldout_seed,3,common,aggregate_current,aligned,512,216,296,13,0.554746845637275,0.4496326752845127,0.6462655982125292,0.5459183673469388,0.8812093343343342
heldout_seed,3,common,aggregate_current,shift_1,512,216,296,13,0.36888018952226787,0.249743263702242,0.4839228395107382,0.4030612244897959,0.8638482232232232
heldout_seed,3,common,aggregate_current,shift_2,512,216,296,13,0.5548529867852791,0.45739191852590355,0.657944851061354,0.5357142857142857,0.8745777027027029
heldout_seed,3,common,aggregate_current,shift_3,512,216,296,13,0.5215199780551779,0.4435692046283983,0.6061091388383081,0.5153061224489796,0.8790978478478478
heldout_seed,3,common,aggregate_history,aligned,512,216,296,13,0.634184221127282,0.5272433444421597,0.7415195936674266,0.5918367346938775,0.8838369619619619
heldout_seed,3,common,aggregate_history,shift_1,512,216,296,13,0.38594742068628185,0.2971353289159354,0.47005472872127196,0.41836734693877553,0.8637230980980981
heldout_seed,3,common,aggregate_history,shift_2,512,216,296,13,0.48477072986091696,0.4257677737526977,0.5431266305149062,0.4846938775510204,0.8732013263263263
heldout_seed,3,common,aggregate_history,shift_3,512,216,296,13,0.495097628325519,0.41138059157829654,0.590715003950298,0.5051020408163265,0.8772991741741742
heldout_seed,3,common,token_current,aligned,512,216,296,13,0.5487901708826464,0.46538875869833934,0.6334642364690993,0.5204081632653061,0.8734046546546547
heldout_seed,3,common,token_current,shift_1,512,216,296,13,0.4499685381398937,0.3425137964591458,0.5418497256321998,0.4642857142857143,0.8659909909909912
heldout_seed,3,common,token_current,shift_2,512,216,296,13,0.5054777822646984,0.3856203732739942,0.6325779208004272,0.5255102040816326,0.86816504004004
heldout_seed,3,common,token_current,shift_3,512,216,296,13,0.49576350871276165,0.4306091549452029,0.5663077518456776,0.4897959183673469,0.8737956706706705
heldout_seed,3,common,token_history,aligned,512,216,296,13,0.5627853365132945,0.4711206012358591,0.6566242134945862,0.5255102040816326,0.8704016516516516
heldout_seed,3,common,token_history,shift_1,512,216,296,13,0.4596867315840259,0.3265176441990279,0.6001416489408649,0.4489795918367347,0.862424924924925
heldout_seed,3,common,token_history,shift_2,512,216,296,13,0.5073342456738608,0.39988998230871303,0.6142859402753063,0.5714285714285714,0.8721690440440439
heldout_seed,3,common,token_history,shift_3,512,216,296,13,0.4701936862288188,0.356382969707862,0.5920708858266067,0.45408163265306123,0.8678053053053052
heldout_seed,3,common,token_t1_history,aligned,512,216,296,13,0.5214722860334652,0.44934878818628315,0.6098485183547103,0.5,0.8256928803803805
heldout_seed,3,common,token_t2_history,aligned,512,216,296,13,0.4857271157597581,0.3605313031229625,0.6104427137647878,0.4846938775510204,0.7931525275275275
heldout_seed,3,common,token_t3_history,aligned,512,216,296,13,0.5773883442950614,0.5013528422135738,0.6559573665909478,0.5688775510204082,0.8400509884884886
heldout_seed,3,common,token_t4_history,aligned,512,216,296,13,0.5286071986149385,0.450906739888938,0.6055841054370465,0.5051020408163265,0.8242304804804804
heldout_seed,3,common,token_t5_history,aligned,512,216,296,13,0.5985496727588531,0.48325071256572794,0.7151708755584611,0.576530612244898,0.8425925925925926
heldout_seed,3,common,token_t6_history,aligned,512,216,296,13,0.4556506478669623,0.40923322255323535,0.510710194789058,0.44387755102040816,0.820601851851852
heldout_seed,3,common,token_t7_history,aligned,512,216,296,13,0.5252603400099698,0.40696488417581433,0.6207980188642962,0.5612244897959183,0.8279451326326327
heldout_seed,3,common,token_t8_history,aligned,512,216,296,13,0.5091276456601533,0.4422454373112268,0.5768534529196294,0.5331632653061225,0.8336774274274275
heldout_seed,3,common,token_t9_history,aligned,512,216,296,13,0.5050630626010894,0.39732464337609713,0.5863057742313027,0.5204081632653061,0.8517423673673674
heldout_seed,3,common,token_t10_history,aligned,512,216,296,13,0.4525338692655963,0.3466087212917204,0.5482015501735519,0.46938775510204084,0.8291494619619619
heldout_init,3,common,state_prior,aligned,512,216,296,13,0.5,0.5,0.5,0.5,0.24574574574574576
heldout_init,3,common,aggregate_current,aligned,512,216,296,13,0.5723221353402231,0.4951130061114132,0.647355560983097,0.5687250996015937,0.5042542542542543
heldout_init,3,common,aggregate_current,shift_1,512,216,296,13,0.5060161751709124,0.42438205519493005,0.5913645975591313,0.48754980079681276,0.4696258758758759
heldout_init,3,common,aggregate_current,shift_2,512,216,296,13,0.475509435994516,0.3754099473991293,0.5721348174356045,0.4850597609561753,0.4671233733733734
heldout_init,3,common,aggregate_current,shift_3,512,216,296,13,0.4987227114415538,0.4093541255928813,0.5918035521643548,0.4960159362549801,0.4586774274274274
heldout_init,3,common,aggregate_history,aligned,512,216,296,13,0.6077345268245785,0.5351038856507191,0.6825617568298445,0.5796812749003984,0.46754567067067065
heldout_init,3,common,aggregate_history,shift_1,512,216,296,13,0.49935461072291853,0.42335561710140046,0.5835998475293647,0.4855577689243028,0.419263013013013
heldout_init,3,common,aggregate_history,shift_2,512,216,296,13,0.49628933145582077,0.38651334430415657,0.5910398705943121,0.5054780876494024,0.43348035535535534
heldout_init,3,common,aggregate_history,shift_3,512,216,296,13,0.4814442895728866,0.39347685778895575,0.5884494553355487,0.4750996015936255,0.42048298298298303
heldout_init,3,common,token_current,aligned,512,216,296,13,0.43347904802177667,0.3336122592321056,0.5214404176117069,0.4551792828685259,0.5148742492492493
heldout_init,3,common,token_current,shift_1,512,216,296,13,0.46328692855510095,0.4186614861215263,0.5112450084038684,0.4636454183266932,0.5204579579579579
heldout_init,3,common,token_current,shift_2,512,216,296,13,0.4991952561963927,0.42011214948179937,0.5887738922545107,0.4711155378486056,0.5357388638638639
heldout_init,3,common,token_current,shift_3,512,216,296,13,0.5220324339484518,0.44320423636624917,0.5919842505487183,0.5343625498007968,0.5407907907907907
heldout_init,3,common,token_history,aligned,512,216,296,13,0.41404286409908597,0.3178706949181087,0.500773869017872,0.4362549800796813,0.4608358358358358
heldout_init,3,common,token_history,shift_1,512,216,296,13,0.496384510883713,0.4519402297096263,0.5439292807624014,0.4860557768924303,0.47286348848848847
heldout_init,3,common,token_history,shift_2,512,216,296,13,0.5168191564936742,0.423068010408715,0.6195833903423253,0.4960159362549801,0.48359296796796797
heldout_init,3,common,token_history,shift_3,512,216,296,13,0.5143182497628259,0.4503397006644576,0.5711505483485068,0.5308764940239044,0.48756569069069067
heldout_seed,4,common,state_prior,aligned,512,216,296,13,0.5,0.5,0.5,0.5,0.8734984984984985
heldout_seed,4,common,aggregate_current,aligned,512,216,296,13,0.45954441977459887,0.35356416814217323,0.5550465672098799,0.5051020408163265,0.8779404404404405
heldout_seed,4,common,aggregate_current,shift_1,512,216,296,13,0.5258363587176349,0.44653139258402424,0.6140790645748413,0.5153061224489796,0.880177052052052
heldout_seed,4,common,aggregate_current,shift_2,512,216,296,13,0.5687614915707526,0.4768869892614677,0.6736712366692847,0.5357142857142857,0.8852133383383383
heldout_seed,4,common,aggregate_current,shift_3,512,216,296,13,0.4458577299370138,0.3588120329103301,0.536198407500652,0.44387755102040816,0.8732013263263264
heldout_seed,4,common,aggregate_history,aligned,512,216,296,13,0.4318368179284857,0.3150763527408264,0.5454763152840788,0.4846938775510204,0.8744682182182182
heldout_seed,4,common,aggregate_history,shift_1,512,216,296,13,0.5325626923890486,0.42651742478367866,0.6459176911391206,0.5459183673469388,0.8779404404404404
heldout_seed,4,common,aggregate_history,shift_2,512,216,296,13,0.5217772322799916,0.4217929956703681,0.6258828561789088,0.5051020408163265,0.8812406156156156
heldout_seed,4,common,aggregate_history,shift_3,512,216,296,13,0.5138232574024739,0.40285955396064427,0.6345029767759947,0.4642857142857143,0.869729104104104
heldout_seed,4,common,token_current,aligned,512,216,296,13,0.5384737336817025,0.44464079632322334,0.6250518872103205,0.5255102040816326,0.8707926676676677
heldout_seed,4,common,token_current,shift_1,512,216,296,13,0.5523488947301035,0.4458094080206747,0.6635662462191941,0.49489795918367346,0.8736236236236236
heldout_seed,4,common,token_current,shift_2,512,216,296,13,0.5154053447935532,0.38087517510084484,0.6396642034006583,0.5714285714285714,0.8802708958958959
heldout_seed,4,common,token_current,shift_3,512,216,296,13,0.39377202679464085,0.30371321382510635,0.48702814359329366,0.40816326530612246,0.866600975975976
heldout_seed,4,common,token_history,aligned,512,216,296,13,0.49381763971210735,0.4259452450228462,0.5681453042403373,0.5051020408163265,0.8667417417417417
