tag,benchmark,task_id,branch_query,strategy,seed,exit_code,success,action_steps,controlled_queries,replay_state_max_abs_diff,wall_seconds
plus-task00-BackgroundTextures-0-init00,plus,155,0,partial8,0,0,True,252,0,0.0,81.6
plus-task00-BackgroundTextures-0-init00,plus,155,0,partial8,1,0,True,265,0,0.0,81.9
plus-task00-LightConditions-0-init00,plus,2408,0,partial8,0,0,True,262,0,0.0,85.0
plus-task00-LightConditions-0-init00,plus,2408,0,partial8,1,0,True,263,0,0.0,84.9
plus-task01-BackgroundTextures-0-init00,plus,190,0,partial8,1,0,True,246,0,0.0,82.5
plus-task01-BackgroundTextures-0-init00,plus,190,0,partial8,0,0,True,243,0,0.0,84.2
plus-task02-BackgroundTextures-0-init00,plus,15,0,partial8,1,0,True,224,0,0.0,80.4
plus-task00-SensorNoise-0-init00,plus,1512,0,partial8,1,0,True,261,0,0.0,85.2
plus-task01-LightConditions-0-init00,plus,2429,0,partial8,1,0,True,243,0,0.0,84.2
plus-task01-CameraViewpoints-0-init00,plus,717,0,partial8,1,0,True,261,0,0.0,86.4
plus-task01-LightConditions-0-init00,plus,2429,0,partial8,0,0,True,242,0,0.0,85.8
plus-task01-CameraViewpoints-0-init00,plus,717,0,partial8,0,0,True,253,0,0.0,88.1
plus-task00-SensorNoise-0-init00,plus,1512,0,partial8,0,0,True,261,0,0.0,91.1
plus-task01-SensorNoise-0-init00,plus,1551,0,partial8,0,0,True,242,0,0.0,88.9
plus-task03-LightConditions-0-init00,plus,2320,0,partial8,0,0,True,216,0,0.0,85.1
plus-task01-SensorNoise-0-init00,plus,1551,0,partial8,1,0,True,241,0,0.0,91.4
plus-task02-SensorNoise-0-init00,plus,1598,0,partial8,1,0,True,248,0,0.0,87.3
plus-task02-LightConditions-0-init00,plus,2262,0,partial8,0,0,True,239,0,0.0,90.1
plus-task02-LightConditions-0-init00,plus,2262,0,partial8,1,0,True,241,0,0.0,89.9
