snapshot,episode,fork_step,candidate_i,candidate_j,d_action,d_physics,proxy_outcome_gap,dX_arm_qpos_endpoint_native,dX_eef_position_endpoint_m,dX_gripper_qpos_endpoint_native,dX_object_joint_endpoint_native,dX_object_orientation_endpoint_rad,dX_object_translation_endpoint_m,d_action_full_gripper,d_action_rms,d_physics_component_count,proxy_command_redundancy,proxy_control_equivalence,proxy_critical_microdifference,proxy_outcome_i,proxy_outcome_j,proxy_physics_amplification,d_route,action_stratum,outcome_relation
ep0/t6,0,6,0,12,0.12453427274345112,0.33766794114058524,0.0,0.005787186650401857,0.0006262388363660931,0.0006869310847897181,0.0,0.0,8.673617379884035e-19,0.1262728267758585,0.05195459851571554,6,False,False,False,0.0,0.0,False,0.02113680415255401,near,same
ep0/t6,0,6,0,13,0.13082845455183384,0.3446824628201804,0.0,0.0030837415764471817,0.001393131368835015,0.0006918279920690529,0.0,0.0,8.673617379884035e-19,0.13374762336093976,0.0541294377077475,6,False,False,False,0.0,0.0,False,0.024581704078301153,middle,same
ep0/t6,0,6,0,14,0.12293602173807108,0.2747306143514726,0.0,0.003715519208704765,0.001357516768697489,9.997876406347598e-06,0.0,0.0,0.0,0.12504884626970963,0.050531554653778905,6,False,False,False,0.0,0.0,False,0.021569349102433584,near,same
ep0/t6,0,6,0,15,0.13580742385369224,0.5339461411510895,0.0,0.008440333202721159,0.002053572842914656,0.000681684635814949,0.0,0.0,8.673617379884035e-19,0.1379981140596512,0.055694355263517965,6,False,False,False,0.0,0.0,False,0.021693885660185992,middle,same
ep0/t6,0,6,0,16,0.1389615468151742,0.47222701808501477,0.0,0.0041449058226662285,0.002249551581264374,0.0007104537141121692,0.0,0.0,8.673617379884035e-19,0.13994972942520895,0.05471739066757615,6,False,False,False,0.0,0.0,False,0.02391212827021978,middle,same
ep0/t6,0,6,0,17,0.12847400232705775,0.8185837386251207,0.0,0.00658032806476588,0.004582752100220267,2.8521602967914554e-05,0.0,0.0,0.0,0.13025409128232848,0.052424904447164654,6,False,False,False,0.0,0.0,False,0.025002156306418954,near,same
ep0/t6,0,6,0,18,0.12246626228550635,0.3362956439309417,0.0,0.004750605778335948,0.0010055704181350523,0.0006844458176954182,0.0,0.0,8.673617379884035e-19,0.12505334762081896,0.049871150634040205,6,False,False,False,0.0,0.0,False,0.021651411198373965,near,same
ep0/t6,0,6,0,19,0.1312035396410642,0.512766916955037,0.0,0.006581144483974431,0.00223967327863437,0.0006936048405831839,0.0,0.0,8.673617379884035e-19,0.13574488112742,0.0534408005503447,6,False,False,False,0.0,0.0,False,0.024625540653300398,middle,same
ep0/t6,0,6,0,20,0.14943047086119118,0.4517745261201725,0.0,0.00879088087527629,0.0009918433213399315,0.000688831902714691,0.0,0.0,8.673617379884035e-19,0.1510370259348065,0.060290268631339045,6,False,False,False,0.0,0.0,False,0.023744505462928767,middle,same
ep0/t6,0,6,0,21,0.1741582201799881,0.7885810488489389,0.0,0.011164412356490521,0.0035641088420504475,0.0007258728269496685,0.0,0.0,8.673617379884035e-19,0.17599643200402018,0.06762603900781959,6,False,False,False,0.0,0.0,False,0.021354615285288342,middle,same
ep0/t6,0,6,0,22,0.15586042734832944,0.5130991436914727,0.0,0.008590555481818623,0.0017931123319621049,0.0006993258874242852,0.0,0.0,8.673617379884035e-19,0.15736662997514145,0.060915953042466435,6,False,False,False,0.0,0.0,False,0.0229254955994968,middle,same
ep0/t6,0,6,0,23,0.12330169365023755,0.3035280423862572,0.0,0.004450648979995778,0.0009624452550905724,0.000573169634936895,0.0,0.0,8.673617379884035e-19,0.125851006388458,0.049673500029672815,6,False,False,False,0.0,0.0,False,0.021763903031351946,near,same
ep0/t6,0,6,0,24,0.1846443741063853,0.5988818195050266,0.0,0.012626825776224914,0.0012890145795214252,0.0006766084190540952,0.0,0.0,8.673617379884035e-19,0.18606883698622861,0.07306211797695189,6,False,False,False,0.0,0.0,False,0.023290774725816452,middle,same
ep0/t6,0,6,0,25,0.16527858919804167,0.5408807571462407,0.0,0.009832394580058626,0.0021484635393576234,1.7241268056908277e-05,0.0,0.0,0.0,0.16657836051409886,0.06463864842531147,6,False,False,False,0.0,0.0,False,0.023292720078202923,middle,same
ep0/t6,0,6,0,26,0.14720126678848766,0.5008210614842213,0.0,0.006273086470459604,0.0021814922736312636,0.0007066001470428504,0.0,0.0,8.673617379884035e-19,0.14973530549269523,0.05849618356904715,6,False,False,False,0.0,0.0,False,0.021887831700415573,middle,same
ep0/t6,0,6,0,27,0.151209742505446,0.7079874548516585,0.0,0.008967926318240784,0.0033341822744628585,0.000713583442186725,0.0,0.0,8.673617379884035e-19,0.15268703317392812,0.05989341746405466,6,False,False,False,0.0,0.0,False,0.02333623718069936,middle,same
ep0/t6,0,6,0,28,0.13308549841986578,0.31378878072780286,0.0,0.0057823825301441915,0.001225259827575322,4.504377765681895e-06,0.0,0.0,0.0,0.13445284775072194,0.05577613859725967,6,False,False,False,0.0,0.0,False,0.023597458754392932,middle,same
ep0/t6,0,6,0,29,0.1456194085816209,0.37178450731055024,0.0,0.009022006156032656,0.00030000047131500994,2.809923123168074e-06,0.0,0.0,0.0,0.14708060952331273,0.058082969823516226,6,False,False,False,0.0,0.0,False,0.02303236458272422,middle,same
ep0/t6,0,6,0,30,0.12839745046688633,0.5330452187098436,0.0,0.002716080670076761,0.003089839629883868,2.7391465071215696e-05,0.0,0.0,0.0,0.13045560809341686,0.05229082283456549,6,False,False,False,0.0,0.0,False,0.022864499134613313,near,same
ep0/t6,0,6,0,31,0.16070856047216542,0.7773957255647541,0.0,0.013544037030464888,0.003238598462408123,2.096751417238787e-05,0.0,0.0,0.0,0.16381034345014775,0.06433086090758895,6,False,False,False,0.0,0.0,False,0.02384232607649361,middle,same
ep0/t6,0,6,1,2,0.10911902747998525,0.4091760595244894,0.0,0.004781013933932805,0.0021312371860229833,1.766672296516559e-05,0.0,0.0,0.0,0.11192212303664677,0.0446483372131222,6,False,False,False,0.0,0.0,False,0.020866086042761686,near,same
ep0/t6,0,6,1,3,0.14570839774042588,0.5485461574779578,0.0,0.00663654277639146,0.002826685322327994,2.233724124198011e-05,0.0,0.0,0.0,0.1476726970557361,0.05961239305804299,6,False,False,False,0.0,0.0,False,0.02387772879037574,middle,same
ep0/t6,0,6,1,4,0.09865993206232392,0.470870262417217,0.0,0.00427669406808984,0.002591636517413144,2.043998446831866e-05,0.0,0.0,0.0,0.10311407317389196,0.04060557888083318,6,False,False,False,0.0,0.0,False,0.022195755689234282,near,same
ep0/t6,0,6,1,5,0.12446692983796497,0.5328015906465142,0.0,0.0059760177643259456,0.0023019333900070006,0.0008587995266671031,0.0,0.0,8.673617379884035e-19,0.1286018138876391,0.05012386070294462,6,False,False,False,0.0,0.0,False,0.02169621238030482,near,same
ep0/t6,0,6,1,6,0.12070570400740861,0.475673220999127,0.0,0.004697689817555997,0.0022629431097366103,0.0006622163715379937,0.0,0.0,8.673617379884035e-19,0.12367880538970696,0.04913379175995705,6,False,False,False,0.0,0.0,False,0.0227832577219843,near,same
ep0/t6,0,6,1,7,0.10024699792094863,0.45864926520170823,0.0,0.004830689952338936,0.002112802783155777,0.0006673730227361173,0.0,0.0,8.673617379884035e-19,0.10236286117673352,0.039919440160700356,6,False,False,False,0.0,0.0,False,0.021746037723205536,near,same
ep0/t6,0,6,1,8,0.11231311527558352,0.2466591641124936,0.0,0.0032568133015528833,0.0012313687000342147,2.6440831203896055e-06,0.0,0.0,0.0,0.11630165633726,0.04497346018932834,6,False,False,False,0.0,0.0,False,0.022047335015781298,near,same
ep0/t6,0,6,1,9,0.12394292789482204,0.21825726516441227,0.0,0.001382369892504651,0.001249471949487856,1.0452436136103111e-05,0.0,0.0,0.0,0.12679622165936202,0.05355463123296827,6,False,False,False,0.0,0.0,False,0.02275281173493894,near,same
ep0/t6,0,6,1,10,0.12612495162914866,0.3840015956572083,0.0,0.002973756952318767,0.0017487381497551355,0.0006768570288359401,0.0,0.0,8.673617379884035e-19,0.12759601032121357,0.051477632927880636,6,False,False,False,0.0,0.0,False,0.024400316752684396,near,same
ep0/t6,0,6,1,11,0.12333073143442733,0.28061579807563314,0.0,0.004267041045000492,0.0013036488295824077,1.4624216167029407e-05,0.0,0.0,0.0,0.12539372666584453,0.04848436779946582,6,False,False,False,0.0,0.0,False,0.022646974624770506,near,same
ep0/t6,0,6,1,12,0.11957599022487757,0.5541317238995782,0.0,0.003994786008821109,0.0028840166885603057,0.0006621021279894867,0.0,0.0,8.673617379884035e-19,0.12241685696961335,0.04858998290631528,6,False,False,False,0.0,0.0,False,0.0229971414806126,near,same
ep0/t6,0,6,1,13,0.11918945039780345,0.5306805395353137,0.0,0.004087561196572741,0.0027124075918222566,0.0006669987072555221,0.0,0.0,8.673617379884035e-19,0.1217848299511084,0.048656255486254095,6,False,False,False,0.0,0.0,False,0.021613710361109678,near,same
ep0/t6,0,6,1,14,0.12428922947692951,0.30294061411519563,0.0,0.003365566387791147,0.001599994611586155,1.497416628071753e-05,0.0,0.0,0.0,0.12598006776170298,0.04994165805423018,6,False,False,False,0.0,0.0,False,0.022321118094654348,near,same
ep0/t6,0,6,1,15,0.11551922382824653,0.38010193291640504,0.0,0.005989036391090366,0.0012101657013369087,0.0006568554758760354,0.0,0.0,8.673617379884035e-19,0.11668656416201421,0.0456350305773849,6,False,False,False,0.0,0.0,False,0.022500531443774043,near,same
ep0/t6,0,6,1,16,0.10764841503895375,0.3373440597394522,0.0,0.005061107367501087,0.0009230134496655151,0.0006856243753251994,0.0,0.0,8.673617379884035e-19,0.10990843883436119,0.04629036252053363,6,False,False,False,0.0,0.0,False,0.020018898550969406,near,same
ep0/t6,0,6,1,17,0.13313039332545223,0.39428222856540346,0.0,0.004191494527587948,0.0021053523527688987,4.46774625390382e-06,0.0,0.0,0.0,0.1355273785456989,0.052507762250698954,6,False,False,False,0.0,0.0,False,0.02162306151194967,middle,same
ep0/t6,0,6,1,18,0.1306509253708733,0.5836636519031337,0.0,0.004898405376755409,0.0030064851988329034,0.000659616460544957,0.0,0.0,8.673617379884035e-19,0.1334526390693896,0.05249219715593594,6,False,False,False,0.0,0.0,False,0.020575389696189723,near,same
ep0/t6,0,6,1,19,0.11163851713285196,0.3721301913428227,0.0,0.004160602280200871,0.0015116438106628377,0.0006687757305579572,0.0,0.0,8.673617379884035e-19,0.11504808483403224,0.04926440530578003,6,False,False,False,0.0,0.0,False,0.020965929888056088,near,same
ep0/t6,0,6,1,20,0.11318713840404651,0.47956404452625306,0.0,0.006268104597213278,0.002057888755073311,0.0006640031574643993,0.0,0.0,8.673617379884035e-19,0.1158694994344908,0.04566299814099002,6,False,False,False,0.0,0.0,False,0.021866588491363484,near,same
ep0/t6,0,6,1,21,0.1302563414050087,0.4687891907564557,0.0,0.008648273846125442,0.0012728559048913745,0.0007010448078677821,0.0,0.0,8.673617379884035e-19,0.13342097076438908,0.05518176223494749,6,False,False,False,0.0,0.0,False,0.022742940902350805,near,same
ep0/t6,0,6,1,22,0.12143031858919287,0.36636897627892523,0.0,0.00509327479736094,0.001266236688134609,0.000674497752288101,0.0,0.0,8.673617379884035e-19,0.12297579057958119,0.048579925654271015,6,False,False,False,0.0,0.0,False,0.021309233220634428,near,same
ep0/t6,0,6,1,23,0.11773341828637438,0.4568950095809432,0.0,0.0034490465062538053,0.002320565211255356,0.0005979213786476682,0.0,0.0,8.673617379884035e-19,0.12082699886312567,0.04740434995121083,6,False,False,False,0.0,0.0,False,0.023171975602766123,near,same
ep0/t6,0,6,1,24,0.14338891360280823,0.5322548002140225,0.0,0.00996321241664587,0.0016286557790009674,0.0006517798517899215,0.0,0.0,8.673617379884035e-19,0.14477366846547085,0.061375717141566484,6,False,False,False,0.0,0.0,False,0.021540145427195307,middle,same
ep0/t6,0,6,1,25,0.12952807858225052,0.32392949774764046,0.0,0.00681379832673739,0.0009836881743639008,7.588177871384643e-06,0.0,0.0,0.0,0.13187366606404,0.052731149032231674,6,False,False,False,0.0,0.0,False,0.02217784574402886,near,same
ep0/t6,0,6,1,26,0.12852429044128094,0.2678816869908648,0.0,0.0020552145057218113,0.0008037195976491061,0.0006817707693807544,0.0,0.0,8.673617379884035e-19,0.1293750202170484,0.05060146964323661,6,False,False,False,0.0,0.0,False,0.020489917444228303,near,same
ep0/t6,0,6,1,27,0.1192085066577632,0.3770522047352142,0.0,0.006346767371448969,0.000987269640994004,0.000688754434556686,0.0,0.0,8.673617379884035e-19,0.12214927425660757,0.05047653138625367,6,False,False,False,0.0,0.0,False,0.022974487692353354,near,same
ep0/t6,0,6,1,28,0.1224586696811284,0.42114433810540086,0.0,0.0025539400289161522,0.0024180919874159535,2.159479854824059e-05,0.0,0.0,0.0,0.12476635078433278,0.05050770676654184,6,False,False,False,0.0,0.0,False,0.020697104673306713,near,same
ep0/t6,0,6,1,29,0.13502780411497234,0.5196435492682394,0.0,0.006296029414543209,0.0026763386034670445,2.6003166222758497e-05,0.0,0.0,0.0,0.1358215037917168,0.053070867238303926,6,False,False,False,0.0,0.0,False,0.022266086313692948,middle,same
ep0/t6,0,6,1,30,0.1582993415979687,0.20184081155621944,0.0,0.004526717052431121,0.0004810440494215422,2.5678079475748947e-06,0.0,0.0,0.0,0.1600495118180046,0.06581375234962235,6,False,False,False,0.0,0.0,False,0.021014728250714865,middle,same
ep0/t6,0,6,1,31,0.14303744554376124,0.5296571281847444,0.0,0.01109541072127845,0.0016270158188668176,4.489029501358489e-06,0.0,0.0,0.0,0.14550381479860247,0.05907406389327613,6,False,False,False,0.0,0.0,False,0.021833704344618624,middle,same
ep0/t6,0,6,2,3,0.1330898842003427,0.5044994879310655,0.0,0.010698146773242637,0.0014966840478726885,6.089808335211683e-06,0.0,0.0,0.0,0.13735089089926913,0.054112766541746044,6,False,False,False,0.0,0.0,False,0.023057484948639524,middle,same
ep0/t6,0,6,2,4,0.09900158860263716,0.1789610380529007,0.0,0.002666144730910235,0.0008419504170746335,3.0099706038908836e-06,0.0,0.0,0.0,0.10117585595734306,0.038927630107202515,6,False,False,False,0.0,0.0,False,0.021448069101097318,near,same
ep0/t6,0,6,2,5,0.11681739951408787,0.7245202354540055,0.0,0.0070967338411691725,0.0035784164202106675,0.0008759404249436401,0.0,0.0,8.673617379884035e-19,0.12069175205369975,0.046580994919897936,6,False,False,False,0.0,0.0,False,0.022642401009340788,near,same
ep0/t6,0,6,2,6,0.11009406722975343,0.4980120976149912,0.0,0.008405661968990927,0.0017204002356226294,0.0006793526986361933,0.0,0.0,8.673617379884035e-19,0.11327602847447944,0.0446227268607659,6,False,False,False,0.0,0.0,False,0.020662457664972732,near,same
ep0/t6,0,6,2,7,0.10513871637733918,0.46987997454835545,0.0,0.00834929042223476,0.0014261760327653912,0.0006844945488585093,0.0,0.0,8.673617379884035e-19,0.10771207592292617,0.04310559539457023,6,False,False,False,0.0,0.0,False,0.023341580191449926,near,same
ep0/t6,0,6,2,8,0.10791799374840709,0.3061891314369224,0.0,0.006117155754017769,0.0010496580542268897,1.5041345410642614e-05,0.0,0.0,0.0,0.11235325317647851,0.04419870904486022,6,False,False,False,0.0,0.0,False,0.021419832361959736,near,same
ep0/t6,0,6,2,9,0.11366411869125684,0.3560340571166912,0.0,0.00432011320115562,0.0018330331393087611,9.408194147501776e-06,0.0,0.0,0.0,0.11566405415539385,0.04600924055554778,6,False,False,False,0.0,0.0,False,0.025928145586378137,near,same
ep0/t6,0,6,2,10,0.1288816156211143,0.45176249282397773,0.0,0.004488501918318302,0.0020744990041423545,0.0006939807932587777,0.0,0.0,8.673617379884035e-19,0.13087794045090242,0.050527625276847336,6,False,False,False,0.0,0.0,False,0.0225351979591357,near,same
ep0/t6,0,6,2,11,0.13836391523411232,0.5348901512305494,0.0,0.008355497283382016,0.002441927100405354,8.805820410077267e-06,0.0,0.0,0.0,0.14061925152637894,0.0542885713450581,6,False,False,False,0.0,0.0,False,0.022941965175839397,middle,same
ep0/t6,0,6,2,12,0.10962932578315246,0.37067966224592175,0.0,0.005369569471577788,0.0012342178771551726,0.0006792269911281072,0.0,0.0,8.673617379884035e-19,0.11212155396702757,0.0441097697150096,6,False,False,False,0.0,0.0,False,0.02188112514533147,near,same
ep0/t6,0,6,2,13,0.1137945198271199,0.4123131159417694,0.0,0.0047820461980768525,0.0017303894394254443,0.0006841361027860906,0.0,0.0,8.673617379884035e-19,0.11702297571458511,0.045614131388830276,6,False,False,False,0.0,0.0,False,0.020642799724747186,near,same
ep0/t6,0,6,2,14,0.10575500228340946,0.11772256707436865,0.0,0.0014768217089838318,0.0005992526178375265,3.7220564966481094e-06,0.0,0.0,0.0,0.10712879196270124,0.04139073973852428,6,False,False,False,0.0,0.0,False,0.02125739557223269,near,same
ep0/t6,0,6,2,15,0.11623131207699962,0.5279522697011361,0.0,0.00854340878007374,0.0019818195304761835,0.0006739872806309484,0.0,0.0,8.673617379884035e-19,0.12007700441653779,0.046716503053214356,6,False,False,False,0.0,0.0,False,0.02197500794724537,near,same
ep0/t6,0,6,2,16,0.09735244111170101,0.3202279468644226,0.0,0.0010464073761517476,0.0013449377421036717,0.000702764906400363,0.0,0.0,8.673617379884035e-19,0.09942188802054476,0.03846154605996864,6,False,False,False,0.0,0.0,False,0.02149302602493816,near,same
ep0/t6,0,6,2,17,0.1257262178790136,0.7015798742052843,0.0,0.003823368335088211,0.004053861877764627,2.1848979148403425e-05,0.0,0.0,0.0,0.12871395965869048,0.04947656587239962,6,False,False,False,0.0,0.0,False,0.021752098159513147,near,same
ep0/t6,0,6,2,18,0.11542595200877052,0.397721254640142,0.0,0.005122044793903939,0.001554650153199085,0.0006767754041652487,0.0,0.0,8.673617379884035e-19,0.11804487882871242,0.04762833093030987,6,False,False,False,0.0,0.0,False,0.019187862182452376,near,same
ep0/t6,0,6,2,19,0.111610338569533,0.4566139924474228,0.0,0.0057956408806560476,0.001926217242748413,0.0006859054143028359,0.0,0.0,8.673617379884035e-19,0.11470277696076521,0.04453351956927206,6,False,False,False,0.0,0.0,False,0.021449056384437285,near,same
ep0/t6,0,6,2,20,0.12595120746295296,0.4908147671977733,0.0,0.009784103365427631,0.0011105348113864461,0.0006811223626963267,0.0,0.0,8.673617379884035e-19,0.12795309099369268,0.05142896698567975,6,False,False,False,0.0,0.0,False,0.021868105558448894,near,same
ep0/t6,0,6,2,21,0.15399665891743444,0.7470914954385142,0.0,0.011653357378610271,0.0031385418812318066,0.000718148813937844,0.0,0.0,8.673617379884035e-19,0.1571663792024532,0.06203412205366682,6,False,False,False,0.0,0.0,False,0.02139158812670158,middle,same
ep0/t6,0,6,2,22,0.12522772782210617,0.4392108798967878,0.0,0.008293575765950674,0.0010366081813706386,0.0006916042719961658,0.0,0.0,8.673617379884035e-19,0.1278258905712379,0.04985386685732759,6,False,False,False,0.0,0.0,False,0.019408619903814445,near,same
ep0/t6,0,6,2,23,0.10693064365012891,0.27916443673305263,0.0,0.0034523751643099642,0.0009272775386538969,0.0005805109260671143,0.0,0.0,8.673617379884035e-19,0.11423956504691579,0.045761265346882206,6,False,False,False,0.0,0.0,False,0.021437647281108262,near,same
ep0/t6,0,6,2,24,0.15686582600216573,0.6162644266211081,0.0,0.01285873892991308,0.0014470215116782043,0.000668895237803637,0.0,0.0,8.673617379884035e-19,0.15788460769281332,0.06226418678417107,6,False,False,False,0.0,0.0,False,0.020775330990593862,middle,same
ep0/t6,0,6,2,25,0.14134455941541174,0.45197217087475655,0.0,0.009465502085668421,0.0013892754111797575,1.0478425307983785e-05,0.0,0.0,0.0,0.14481075634541835,0.05781951372790859,6,False,False,False,0.0,0.0,False,0.020877249601211827,middle,same
ep0/t6,0,6,2,26,0.12133036024348202,0.4551504760310855,0.0,0.0056844208291460105,0.001917056525387401,0.0006989150033753947,0.0,0.0,8.673617379884035e-19,0.12433921505096672,0.050248547729240235,6,False,False,False,0.0,0.0,False,0.020122603677996426,near,same
ep0/t6,0,6,2,27,0.12579383055916987,0.612905560423225,0.0,0.008373722431150915,0.002710412363988207,0.0007058803138183405,0.0,0.0,8.673617379884035e-19,0.12881167729310422,0.05048273290775544,6,False,False,False,0.0,0.0,False,0.02223537849100004,near,same
ep0/t6,0,6,2,28,0.11648302910287067,0.31401106275833085,0.0,0.005652802538977941,0.0012620405902463436,8.374214159508517e-06,0.0,0.0,0.0,0.11809669933681613,0.04810236805624548,6,False,False,False,0.0,0.0,False,0.022411513464217492,near,same
ep0/t6,0,6,2,29,0.12019783311190338,0.46837683407365377,0.0,0.00980321008137225,0.0014420780887834947,8.89554766021581e-06,0.0,0.0,0.0,0.1221623641181625,0.04831686824683337,6,False,False,False,0.0,0.0,False,0.02147906057448227,near,same
ep0/t6,0,6,2,30,0.12466019189611104,0.47201137286486117,0.0,0.004140782303602496,0.002611781896510182,2.0123395290121972e-05,0.0,0.0,0.0,0.12637677199890127,0.04960476951746105,6,False,False,False,0.0,0.0,False,0.02089514592276246,near,same
ep0/t6,0,6,2,31,0.14833251768222264,0.8004534236988006,0.0,0.014310966435175224,0.0032429307948200104,1.4639680688200846e-05,0.0,0.0,0.0,0.15101252111865776,0.05946661796093194,6,False,False,False,0.0,0.0,False,0.023160111287240333,middle,same
ep0/t6,0,6,3,4,0.13416994634138,0.47363229344343394,0.0,0.009294684094776377,0.0016799654045619962,5.82819400294919e-06,0.0,0.0,0.0,0.1407680697757783,0.05720466686219261,6,False,False,False,0.0,0.0,False,0.024187455664836877,middle,same
ep0/t6,0,6,3,5,0.12134381033690647,0.8154887082478058,0.0,0.007677742362756945,0.004146331806790881,0.0008811095292178191,0.0,0.0,8.673617379884035e-19,0.1252874390110412,0.04878898971756491,6,False,False,False,0.0,0.0,False,0.023937882618907128,near,same
ep0/t6,0,6,3,6,0.10534834456862299,0.3187941013362256,0.0,0.004518512807026395,0.0008567301780189132,0.0006845245850413918,0.0,0.0,8.673617379884035e-19,0.11035448158752584,0.04387219334080097,6,False,False,False,0.0,0.0,False,0.021634804201066032,near,same
ep0/t6,0,6,3,7,0.11107014934986655,0.3209412885544733,0.0,0.004695187132575091,0.0008137188050321986,0.0006896772478769393,0.0,0.0,8.673617379884035e-19,0.11426601165237489,0.04492270608152014,6,False,False,False,0.0,0.0,False,0.022324398416052597,near,same
ep0/t6,0,6,3,8,0.12711497106290898,0.41184301814082175,0.0,0.006434095661099724,0.001879715300789463,1.983272335712709e-05,0.0,0.0,0.0,0.13343406894708204,0.05298881235143151,6,False,False,False,0.0,0.0,False,0.021348431806966998,near,same
ep0/t6,0,6,3,9,0.12854008280964338,0.48545173536382885,0.0,0.007382727365671814,0.002255442523202247,1.248566855396508e-05,0.0,0.0,0.0,0.13212681874225488,0.05125700942916641,6,False,False,False,0.0,0.0,False,0.02506750434340762,near,same
ep0/t6,0,6,3,10,0.11602182797088081,0.5545913782447136,0.0,0.008152050729198205,0.002280830100392342,0.0006991619118968604,0.0,0.0,8.673617379884035e-19,0.11817655545660863,0.045890739866946355,6,False,False,False,0.0,0.0,False,0.021791957358945173,near,same
ep0/t6,0,6,3,11,0.1269455844918747,0.450843577895593,0.0,0.004440665619946441,0.0024465425679765897,9.65686299506295e-06,0.0,0.0,0.0,0.12925868182217234,0.05099051690689156,6,False,False,False,0.0,0.0,False,0.02303578158264067,near,same
ep0/t6,0,6,3,12,0.11914108795540794,0.44642420086783896,0.0,0.009386049329976671,0.000450333533986488,0.0006844072529214561,0.0,0.0,8.673617379884035e-19,0.12081518861653409,0.04701262950113127,6,False,False,False,0.0,0.0,False,0.02257052145376435,near,same
ep0/t6,0,6,3,13,0.15624414352596247,0.5225299840456602,0.0,0.009153326069520483,0.001738509663944581,0.0006893072210804673,0.0,0.0,8.673617379884035e-19,0.16007296680442887,0.062278089679555004,6,False,False,False,0.0,0.0,False,0.02300985237149153,middle,same
ep0/t6,0,6,3,14,0.13056575900289835,0.4645931079522972,0.0,0.009482210613855542,0.0015225375255832566,7.397325694634399e-06,0.0,0.0,0.0,0.13306624805676162,0.05249746985082185,6,False,False,False,0.0,0.0,False,0.020832447207162177,near,same
ep0/t6,0,6,3,15,0.10490153490722083,0.4705580748418813,0.0,0.0055037894550508245,0.0020951859133461655,0.0006791624639869816,0.0,0.0,8.673617379884035e-19,0.10748857549555883,0.041660915681672586,6,False,False,False,0.0,0.0,False,0.02180992821247395,near,same
