tag,benchmark,task_id,branch_query,strategy,seed,exit_code,success,action_steps,controlled_queries,replay_state_max_abs_diff,wall_seconds
plus-task00-LanguageInstructions-0-init00,plus,1108,0,gain2,0,0,True,240,3,0.0,58.6
plus-task00-LanguageInstructions-0-init00,plus,1108,0,gain2,1,0,True,247,0,0.0,60.0
plus-task00-BackgroundTextures-0-init00,plus,155,0,gain2,0,0,True,252,0,0.0,63.6
plus-task00-BackgroundTextures-0-init00,plus,155,0,gain2,1,0,True,271,1,0.0,66.8
plus-task00-LightConditions-0-init00,plus,2408,0,gain2,1,0,True,263,0,0.0,68.1
plus-task00-LightConditions-0-init00,plus,2408,0,gain2,0,0,True,265,0,0.0,69.8
plus-task01-BackgroundTextures-0-init00,plus,190,0,gain2,0,0,True,243,0,0.0,68.5
plus-task00-SensorNoise-0-init00,plus,1512,0,gain2,1,0,True,261,0,0.0,69.1
plus-task00-SensorNoise-0-init00,plus,1512,0,gain2,0,0,True,261,0,0.0,70.1
plus-task02-BackgroundTextures-0-init00,plus,15,0,gain2,1,0,True,229,0,0.0,65.4
plus-task01-CameraViewpoints-0-init00,plus,717,0,gain2,0,0,True,258,0,0.0,69.9
plus-task01-LightConditions-0-init00,plus,2429,0,gain2,0,0,True,242,0,0.0,69.0
plus-task01-CameraViewpoints-0-init00,plus,717,0,gain2,1,0,True,259,0,0.0,69.9
plus-task01-LightConditions-0-init00,plus,2429,0,gain2,1,0,True,243,0,0.0,68.9
plus-task01-BackgroundTextures-0-init00,plus,190,0,gain2,1,0,True,252,0,0.0,71.0
plus-task01-RobotInitialStates-0-init00,plus,332,0,gain2,0,0,True,242,0,0.0,70.4
plus-task01-SensorNoise-0-init00,plus,1551,0,gain2,1,0,True,242,0,0.0,71.4
plus-task03-LightConditions-0-init00,plus,2320,0,gain2,0,0,True,216,0,0.0,65.4
plus-task01-SensorNoise-0-init00,plus,1551,0,gain2,0,0,True,243,0,0.0,72.7
plus-task01-ObjectsLayout-0-init00,plus,2125,0,gain2,0,0,True,263,0,0.0,74.1
plus-task02-LightConditions-0-init00,plus,2262,0,gain2,1,0,True,240,0,0.0,70.5
plus-task02-SensorNoise-0-init00,plus,1598,0,gain2,0,0,True,241,0,0.0,70.7
plus-task02-SensorNoise-0-init00,plus,1598,0,gain2,1,0,True,249,0,0.0,70.9
plus-task02-LightConditions-0-init00,plus,2262,0,gain2,0,0,True,245,0,0.0,73.0
plus-task03-ObjectsLayout-0-init00,plus,1971,0,gain2,1,0,True,224,0,0.0,68.4
plus-task03-CameraViewpoints-0-init00,plus,821,0,gain2,0,0,True,238,3,0.0,71.5
plus-task03-ObjectsLayout-0-init00,plus,1971,0,gain2,0,0,True,225,0,0.0,70.6
plus-task04-BackgroundTextures-0-init00,plus,224,0,gain2,1,0,True,243,0,0.0,70.8
plus-task05-LanguageInstructions-0-init00,plus,1302,0,gain2,1,0,True,207,0,0.0,65.4
plus-task03-LightConditions-0-init00,plus,2320,0,gain2,1,0,True,246,0,0.0,73.4
plus-task02-ObjectsLayout-0-init00,plus,1950,0,gain2,1,0,True,281,0,0.0,77.2
plus-task04-BackgroundTextures-0-init00,plus,224,0,gain2,0,0,True,243,0,0.0,74.3
plus-task02-ObjectsLayout-0-init00,plus,1950,0,gain2,0,0,True,281,0,0.0,81.2
plus-task05-BackgroundTextures-0-init00,plus,283,0,gain2,1,0,True,239,0,0.0,72.7
plus-task04-LightConditions-0-init00,plus,2463,0,gain2,0,0,True,231,0,0.0,77.0
plus-task04-LightConditions-0-init00,plus,2463,0,gain2,1,0,True,244,0,0.0,78.5
plus-task05-LightConditions-0-init00,plus,2499,0,gain2,1,0,True,265,0,0.0,76.9
plus-task05-BackgroundTextures-0-init00,plus,283,0,gain2,0,0,True,267,0,0.0,80.0
plus-task05-LanguageInstructions-0-init00,plus,1302,0,gain2,0,0,True,263,0,0.0,79.3
plus-task05-CameraViewpoints-0-init00,plus,879,0,gain2,0,0,True,272,0,0.0,80.2
plus-task05-LightConditions-0-init00,plus,2499,0,gain2,0,0,True,292,0,0.0,86.3
plus-task05-RobotInitialStates-0-init00,plus,515,0,gain2,0,0,True,167,0,0.0,49.5
plus-task00-CameraViewpoints-0-init00,plus,685,0,gain2,1,0,False,520,3,0.0,117.8
plus-task04-SensorNoise-0-init00,plus,1666,0,gain2,0,0,True,234,0,0.0,99.9
plus-task04-SensorNoise-0-init00,plus,1666,0,gain2,1,0,True,241,0,0.0,100.7
plus-task00-CameraViewpoints-0-init00,plus,685,0,gain2,0,0,False,520,3,0.0,122.0
plus-task00-ObjectsLayout-0-init00,plus,2069,0,gain2,1,0,False,520,3,0.0,121.8
plus-task00-RobotInitialStates-0-init00,plus,298,0,gain2,1,0,False,520,3,0.0,122.5
plus-task00-ObjectsLayout-0-init00,plus,2069,0,gain2,0,0,False,520,3,0.0,124.4
plus-task00-RobotInitialStates-0-init00,plus,298,0,gain2,0,0,False,520,3,0.0,125.2
plus-task01-LanguageInstructions-0-init00,plus,1148,0,gain2,1,0,False,520,3,0.0,125.4
plus-task01-LanguageInstructions-0-init00,plus,1148,0,gain2,0,0,False,520,3,0.0,126.9
plus-task01-RobotInitialStates-0-init00,plus,332,0,gain2,1,0,False,520,3,0.0,126.4
