episode_id,init_state_id,query,method,score,threshold,fired
0,0,31,single,0.5750201730816732,0.8002717334147347,False
0,0,31,double_shared_max,0.7475510661930908,0.7971970517340012,False
0,0,31,double_shared_noisy_or,0.8568959419766802,0.9230434346424627,False
0,0,31,double_typed_max,0.6655216657693599,0.7386961999004723,False
0,0,31,double_typed_noisy_or,0.8002296454029755,0.883317912519382,False
0,0,32,single,0.4172956142067876,0.8002717334147347,False
0,0,32,double_shared_max,0.5593406348924892,0.7971970517340012,False
0,0,32,double_shared_noisy_or,0.7143728240531918,0.9230434346424627,False
0,0,32,double_typed_max,0.5929583791521498,0.7386961999004723,False
0,0,32,double_typed_noisy_or,0.7364176418774803,0.883317912519382,False
0,0,33,single,0.47742527699515486,0.8002717334147347,False
0,0,33,double_shared_max,0.6639019475965678,0.7971970517340012,False
0,0,33,double_shared_noisy_or,0.7855105883988773,0.9230434346424627,False
0,0,33,double_typed_max,0.6050262196150372,0.7386961999004723,False
0,0,33,double_typed_noisy_or,0.7106716487090017,0.883317912519382,False
0,0,34,single,0.41743215904516345,0.8002717334147347,False
0,0,34,double_shared_max,0.5058963353680395,0.7971970517340012,False
0,0,34,double_shared_noisy_or,0.6775450748594625,0.9230434346424627,False
0,0,34,double_typed_max,0.5224885349127104,0.7386961999004723,False
0,0,34,double_typed_noisy_or,0.6525029804699268,0.883317912519382,False
1,0,12,single,0.30749731147051873,0.8002717334147347,False
1,0,12,double_shared_max,0.38845655896085735,0.7971970517340012,False
1,0,12,double_shared_noisy_or,0.5749761481852915,0.9230434346424627,False
1,0,12,double_typed_max,0.4591659947100831,0.7386961999004723,False
1,0,12,double_typed_noisy_or,0.69684965633669,0.883317912519382,False
1,0,13,single,0.4397508141901484,0.8002717334147347,False
1,0,13,double_shared_max,0.5319954113869054,0.7971970517340012,False
1,0,13,double_shared_noisy_or,0.7226064553618057,0.9230434346424627,False
1,0,13,double_typed_max,0.48131626528168164,0.7386961999004723,False
1,0,13,double_typed_noisy_or,0.7283930215107324,0.883317912519382,False
1,0,14,single,0.2874115254830051,0.8002717334147347,False
1,0,14,double_shared_max,0.32883336412389474,0.7971970517340012,False
1,0,14,double_shared_noisy_or,0.5408429511652131,0.9230434346424627,False
1,0,14,double_typed_max,0.5311372686055575,0.7386961999004723,False
1,0,14,double_typed_noisy_or,0.7216585716099038,0.883317912519382,False
1,0,15,single,0.44435298523994304,0.8002717334147347,False
1,0,15,double_shared_max,0.466623883090763,0.7971970517340012,False
1,0,15,double_shared_noisy_or,0.6968498453513061,0.9230434346424627,False
1,0,15,double_typed_max,0.5271207859018208,0.7386961999004723,False
1,0,15,double_typed_noisy_or,0.7356274012100934,0.883317912519382,False
1,0,16,single,0.3794783384148526,0.8002717334147347,False
1,0,16,double_shared_max,0.4224764801778742,0.7971970517340012,False
1,0,16,double_shared_noisy_or,0.6513806504482724,0.9230434346424627,False
1,0,16,double_typed_max,0.4823648370451213,0.7386961999004723,False
1,0,16,double_typed_noisy_or,0.679421694382628,0.883317912519382,False
1,0,17,single,0.27712344869803757,0.8002717334147347,False
1,0,17,double_shared_max,0.3638983912472815,0.7971970517340012,False
1,0,17,double_shared_noisy_or,0.5525165514792219,0.9230434346424627,False
1,0,17,double_typed_max,0.3635548029224417,0.7386961999004723,False
1,0,17,double_typed_noisy_or,0.5786297816296917,0.883317912519382,False
1,0,18,single,0.33313714067452194,0.8002717334147347,False
1,0,18,double_shared_max,0.392074701422893,0.7971970517340012,False
1,0,18,double_shared_noisy_or,0.6040423332682046,0.9230434346424627,False
1,0,18,double_typed_max,0.36333162401032315,0.7386961999004723,False
1,0,18,double_typed_noisy_or,0.5679682425868826,0.883317912519382,False
1,0,19,single,0.40906104292960843,0.8002717334147347,False
1,0,19,double_shared_max,0.4494347998717111,0.7971970517340012,False
1,0,19,double_shared_noisy_or,0.670981293669493,0.9230434346424627,False
1,0,19,double_typed_max,0.4161268889489622,0.7386961999004723,False
1,0,19,double_typed_noisy_or,0.6370617778474791,0.883317912519382,False
1,0,20,single,0.33122345156341265,0.8002717334147347,False
1,0,20,double_shared_max,0.45195263941418995,0.7971970517340012,False
1,0,20,double_shared_noisy_or,0.6331637760719908,0.9230434346424627,False
1,0,20,double_typed_max,0.3533710824581852,0.7386961999004723,False
1,0,20,double_typed_noisy_or,0.5430479978812476,0.883317912519382,False
1,0,21,single,0.3218084157160459,0.8002717334147347,False
1,0,21,double_shared_max,0.3646115535463629,0.7971970517340012,False
1,0,21,double_shared_noisy_or,0.5817291941668159,0.9230434346424627,False
1,0,21,double_typed_max,0.49128250549999214,0.7386961999004723,False
1,0,21,double_typed_noisy_or,0.716315553691449,0.883317912519382,False
1,0,22,single,0.3680993749024063,0.8002717334147347,False
1,0,22,double_shared_max,0.4080772092289061,0.7971970517340012,False
1,0,22,double_shared_noisy_or,0.6391807411406352,0.9230434346424627,False
1,0,22,double_typed_max,0.5497541360999366,0.7386961999004723,False
1,0,22,double_typed_noisy_or,0.7230886352203397,0.883317912519382,False
1,0,23,single,0.4500870669386135,0.8002717334147347,False
1,0,23,double_shared_max,0.51515388540225,0.7971970517340012,False
1,0,23,double_shared_noisy_or,0.6626761599481377,0.9230434346424627,False
1,0,23,double_typed_max,0.728204538883119,0.7386961999004723,False
1,0,23,double_typed_noisy_or,0.8169865035442334,0.883317912519382,False
1,0,24,single,0.3554679170172648,0.8002717334147347,False
1,0,24,double_shared_max,0.43442109649837685,0.7971970517340012,False
1,0,24,double_shared_noisy_or,0.5732770156212549,0.9230434346424627,False
1,0,24,double_typed_max,0.6660300534495316,0.7386961999004723,False
1,0,24,double_typed_noisy_or,0.7908646985452532,0.883317912519382,False
1,0,25,single,0.5248842609065796,0.8002717334147347,False
1,0,25,double_shared_max,0.5497214608732729,0.7971970517340012,False
1,0,25,double_shared_noisy_or,0.7273781158306479,0.9230434346424627,False
1,0,25,double_typed_max,0.6151268019868801,0.7386961999004723,False
1,0,25,double_typed_noisy_or,0.7426682199315082,0.883317912519382,False
1,0,26,single,0.41144183810498847,0.8002717334147347,False
1,0,26,double_shared_max,0.49054504051925973,0.7971970517340012,False
1,0,26,double_shared_noisy_or,0.6231892528708074,0.9230434346424627,False
1,0,26,double_typed_max,0.6030089972526721,0.7386961999004723,False
1,0,26,double_typed_noisy_or,0.728582220682555,0.883317912519382,False
1,0,27,single,0.5534423261804584,0.8002717334147347,False
1,0,27,double_shared_max,0.6242540897312391,0.7971970517340012,False
1,0,27,double_shared_noisy_or,0.7456065802913381,0.9230434346424627,False
1,0,27,double_typed_max,0.562258487777081,0.7386961999004723,False
1,0,27,double_typed_noisy_or,0.7265527342490878,0.883317912519382,False
1,0,28,single,0.5010952441791803,0.8002717334147347,False
1,0,28,double_shared_max,0.5145252942679637,0.7971970517340012,False
1,0,28,double_shared_noisy_or,0.7155181425012422,0.9230434346424627,False
1,0,28,double_typed_max,0.4878881224734324,0.7386961999004723,False
1,0,28,double_typed_noisy_or,0.7076011009904883,0.883317912519382,False
1,0,29,single,0.6530090620096632,0.8002717334147347,False
1,0,29,double_shared_max,0.631979126850514,0.7971970517340012,False
1,0,29,double_shared_noisy_or,0.8240321347281212,0.9230434346424627,False
1,0,29,double_typed_max,0.5556086676032341,0.7386961999004723,False
1,0,29,double_typed_noisy_or,0.7927819949677717,0.883317912519382,False
1,0,30,single,0.8858571904784354,0.8002717334147347,True
1,0,30,double_shared_max,0.8596668129700131,0.7971970517340012,True
1,0,30,double_shared_noisy_or,0.9501145890166928,0.9230434346424627,True
1,0,30,double_typed_max,0.6957644105427074,0.7386961999004723,False
1,0,30,double_typed_noisy_or,0.8680178998409193,0.883317912519382,False
1,0,31,single,0.8073052801975719,0.8002717334147347,True
1,0,31,double_shared_max,0.7930726362839824,0.7971970517340012,False
1,0,31,double_shared_noisy_or,0.8996928182089227,0.9230434346424627,False
1,0,31,double_typed_max,0.57101089566039,0.7386961999004723,False
1,0,31,double_typed_noisy_or,0.8036817337646209,0.883317912519382,False
1,0,32,single,0.8315535241530554,0.8002717334147347,True
1,0,32,double_shared_max,0.8375989350675007,0.7971970517340012,True
1,0,32,double_shared_noisy_or,0.9140964861588052,0.9230434346424627,False
1,0,32,double_typed_max,0.552728300606867,0.7386961999004723,False
1,0,32,double_typed_noisy_or,0.7685775247235631,0.883317912519382,False
1,0,33,single,0.8685483225837437,0.8002717334147347,True
1,0,33,double_shared_max,0.8726061394964091,0.7971970517340012,True
1,0,33,double_shared_noisy_or,0.9348563073534731,0.9230434346424627,True
1,0,33,double_typed_max,0.570000847616515,0.7386961999004723,False
1,0,33,double_typed_noisy_or,0.7884922270802466,0.883317912519382,False
1,0,34,single,0.8716561316152528,0.8002717334147347,True
1,0,34,double_shared_max,0.8779069197487214,0.7971970517340012,True
1,0,34,double_shared_noisy_or,0.9380226676529286,0.9230434346424627,True
1,0,34,double_typed_max,0.5624823160698433,0.7386961999004723,False
1,0,34,double_typed_noisy_or,0.7881492910951597,0.883317912519382,False
2,0,12,single,0.22022115785564883,0.8002717334147347,False
2,0,12,double_shared_max,0.3261221079476504,0.7971970517340012,False
2,0,12,double_shared_noisy_or,0.4834187369088271,0.9230434346424627,False
2,0,12,double_typed_max,0.3759003237274366,0.7386961999004723,False
2,0,12,double_typed_noisy_or,0.5853718018417742,0.883317912519382,False
2,0,13,single,0.3431717703784676,0.8002717334147347,False
2,0,13,double_shared_max,0.37425762319385786,0.7971970517340012,False
2,0,13,double_shared_noisy_or,0.5956376710725161,0.9230434346424627,False
2,0,13,double_typed_max,0.4009175995290436,0.7386961999004723,False
2,0,13,double_typed_noisy_or,0.6009536987227322,0.883317912519382,False
2,0,14,single,0.39325242661162224,0.8002717334147347,False
2,0,14,double_shared_max,0.4246249793034315,0.7971970517340012,False
2,0,14,double_shared_noisy_or,0.6339850588079626,0.9230434346424627,False
2,0,14,double_typed_max,0.5068515465209166,0.7386961999004723,False
2,0,14,double_typed_noisy_or,0.7167242420255773,0.883317912519382,False
2,0,15,single,0.41515884454243357,0.8002717334147347,False
2,0,15,double_shared_max,0.4596258979120547,0.7971970517340012,False
2,0,15,double_shared_noisy_or,0.6894096270744124,0.9230434346424627,False
2,0,15,double_typed_max,0.4653012757746868,0.7386961999004723,False
2,0,15,double_typed_noisy_or,0.6951112995543478,0.883317912519382,False
2,0,16,single,0.5201886396170242,0.8002717334147347,False
2,0,16,double_shared_max,0.529596631430894,0.7971970517340012,False
2,0,16,double_shared_noisy_or,0.7515371056835185,0.9230434346424627,False
2,0,16,double_typed_max,0.5503827161710854,0.7386961999004723,False
2,0,16,double_typed_noisy_or,0.7807691897217351,0.883317912519382,False
2,0,17,single,0.20630292497047673,0.8002717334147347,False
2,0,17,double_shared_max,0.4106077860896914,0.7971970517340012,False
2,0,17,double_shared_noisy_or,0.521806255530542,0.9230434346424627,False
2,0,17,double_typed_max,0.36532809835347685,0.7386961999004723,False
2,0,17,double_typed_noisy_or,0.5519156393864073,0.883317912519382,False
2,0,18,single,0.3016218345178659,0.8002717334147347,False
2,0,18,double_shared_max,0.4099101058669255,0.7971970517340012,False
2,0,18,double_shared_noisy_or,0.5967702043151312,0.9230434346424627,False
2,0,18,double_typed_max,0.5472236295782835,0.7386961999004723,False
2,0,18,double_typed_noisy_or,0.7173744744519198,0.883317912519382,False
2,0,19,single,0.34807422921342035,0.8002717334147347,False
2,0,19,double_shared_max,0.41404307160250736,0.7971970517340012,False
2,0,19,double_shared_noisy_or,0.6296512327422685,0.9230434346424627,False
2,0,19,double_typed_max,0.406747933157107,0.7386961999004723,False
2,0,19,double_typed_noisy_or,0.5899987324539249,0.883317912519382,False
2,0,20,single,0.31823439590728886,0.8002717334147347,False
2,0,20,double_shared_max,0.4150249588063819,0.7971970517340012,False
2,0,20,double_shared_noisy_or,0.610166147673674,0.9230434346424627,False
2,0,20,double_typed_max,0.501123752451101,0.7386961999004723,False
2,0,20,double_typed_noisy_or,0.6891521269895752,0.883317912519382,False
2,0,21,single,0.32000820611075076,0.8002717334147347,False
2,0,21,double_shared_max,0.374841014484089,0.7971970517340012,False
2,0,21,double_shared_noisy_or,0.5801118118343159,0.9230434346424627,False
2,0,21,double_typed_max,0.6586995486360976,0.7386961999004723,False
2,0,21,double_typed_noisy_or,0.767124197972692,0.883317912519382,False
2,0,22,single,0.38270545622322794,0.8002717334147347,False
2,0,22,double_shared_max,0.45536347928517473,0.7971970517340012,False
2,0,22,double_shared_noisy_or,0.6247743418984605,0.9230434346424627,False
2,0,22,double_typed_max,0.6675774475986818,0.7386961999004723,False
2,0,22,double_typed_noisy_or,0.7775327484571766,0.883317912519382,False
2,0,23,single,0.3475989776557982,0.8002717334147347,False
2,0,23,double_shared_max,0.3976349462935464,0.7971970517340012,False
2,0,23,double_shared_noisy_or,0.6062298109508922,0.9230434346424627,False
2,0,23,double_typed_max,0.6388130758004676,0.7386961999004723,False
2,0,23,double_typed_noisy_or,0.7670309617581517,0.883317912519382,False
2,0,24,single,0.43644606915829215,0.8002717334147347,False
2,0,24,double_shared_max,0.4737475458177101,0.7971970517340012,False
2,0,24,double_shared_noisy_or,0.6697039361647823,0.9230434346424627,False
2,0,24,double_typed_max,0.629625885012679,0.7386961999004723,False
2,0,24,double_typed_noisy_or,0.7775782852114421,0.883317912519382,False
2,0,25,single,0.5195802525231735,0.8002717334147347,False
2,0,25,double_shared_max,0.5369318617304628,0.7971970517340012,False
2,0,25,double_shared_noisy_or,0.746275663329166,0.9230434346424627,False
2,0,25,double_typed_max,0.5422212495204988,0.7386961999004723,False
2,0,25,double_typed_noisy_or,0.7777575243171708,0.883317912519382,False
2,0,26,single,0.7183559240977067,0.8002717334147347,False
2,0,26,double_shared_max,0.7265880452136371,0.7971970517340012,False
2,0,26,double_shared_noisy_or,0.8650045445975036,0.9230434346424627,False
2,0,26,double_typed_max,0.6626618415249512,0.7386961999004723,False
2,0,26,double_typed_noisy_or,0.8385500856089582,0.883317912519382,False
2,0,27,single,0.568323757816965,0.8002717334147347,False
2,0,27,double_shared_max,0.5892159270449924,0.7971970517340012,False
2,0,27,double_shared_noisy_or,0.8054429067483383,0.9230434346424627,False
2,0,27,double_typed_max,0.5946121974221371,0.7386961999004723,False
2,0,27,double_typed_noisy_or,0.7525252088372265,0.883317912519382,False
2,0,28,single,0.5589460871213537,0.8002717334147347,False
2,0,28,double_shared_max,0.6849953271421548,0.7971970517340012,False
2,0,28,double_shared_noisy_or,0.8323485570743941,0.9230434346424627,False
2,0,28,double_typed_max,0.6487831695538897,0.7386961999004723,False
2,0,28,double_typed_noisy_or,0.7870701712159494,0.883317912519382,False
2,0,29,single,0.4539305688705214,0.8002717334147347,False
2,0,29,double_shared_max,0.5453434432854183,0.7971970517340012,False
2,0,29,double_shared_noisy_or,0.731521745296315,0.9230434346424627,False
2,0,29,double_typed_max,0.5523589090954057,0.7386961999004723,False
2,0,29,double_typed_noisy_or,0.7064398066516223,0.883317912519382,False
2,0,30,single,0.4603679849442563,0.8002717334147347,False
2,0,30,double_shared_max,0.5885427017589326,0.7971970517340012,False
2,0,30,double_shared_noisy_or,0.7488696927972744,0.9230434346424627,False
2,0,30,double_typed_max,0.4689104404409468,0.7386961999004723,False
2,0,30,double_typed_noisy_or,0.627042105351065,0.883317912519382,False
2,0,31,single,0.3271458804971024,0.8002717334147347,False
2,0,31,double_shared_max,0.39012611925360247,0.7971970517340012,False
2,0,31,double_shared_noisy_or,0.5934798835356283,0.9230434346424627,False
2,0,31,double_typed_max,0.44400182788133524,0.7386961999004723,False
2,0,31,double_typed_noisy_or,0.6052005229096992,0.883317912519382,False
2,0,32,single,0.4350673605032416,0.8002717334147347,False
2,0,32,double_shared_max,0.45739109743992945,0.7971970517340012,False
2,0,32,double_shared_noisy_or,0.6828124304562828,0.9230434346424627,False
2,0,32,double_typed_max,0.32936294096601804,0.7386961999004723,False
2,0,32,double_typed_noisy_or,0.5347407506118129,0.883317912519382,False
2,0,33,single,0.43080335465612324,0.8002717334147347,False
2,0,33,double_shared_max,0.481909092735807,0.7971970517340012,False
2,0,33,double_shared_noisy_or,0.6562350937041367,0.9230434346424627,False
2,0,33,double_typed_max,0.4041891168810398,0.7386961999004723,False
2,0,33,double_typed_noisy_or,0.6353077994292056,0.883317912519382,False
2,0,34,single,0.42327773009962566,0.8002717334147347,False
2,0,34,double_shared_max,0.4496556086405834,0.7971970517340012,False
2,0,34,double_shared_noisy_or,0.6541108090848822,0.9230434346424627,False
2,0,34,double_typed_max,0.4140419320842947,0.7386961999004723,False
2,0,34,double_typed_noisy_or,0.6270166987875155,0.883317912519382,False
3,0,12,single,0.20595013016966152,0.8002717334147347,False
3,0,12,double_shared_max,0.31398343264493034,0.7971970517340012,False
3,0,12,double_shared_noisy_or,0.46752064143936456,0.9230434346424627,False
3,0,12,double_typed_max,0.3932201039410945,0.7386961999004723,False
3,0,12,double_typed_noisy_or,0.5730832292170098,0.883317912519382,False
3,0,13,single,0.21783350954520184,0.8002717334147347,False
3,0,13,double_shared_max,0.34124341484712784,0.7971970517340012,False
3,0,13,double_shared_noisy_or,0.4977418856537531,0.9230434346424627,False
3,0,13,double_typed_max,0.3486687550198709,0.7386961999004723,False
3,0,13,double_typed_noisy_or,0.5749681497535254,0.883317912519382,False
3,0,14,single,0.27883800469649633,0.8002717334147347,False
3,0,14,double_shared_max,0.32757122382094983,0.7971970517340012,False
3,0,14,double_shared_noisy_or,0.5263171741953871,0.9230434346424627,False
3,0,14,double_typed_max,0.41447919001915046,0.7386961999004723,False
3,0,14,double_typed_noisy_or,0.6464389306661047,0.883317912519382,False
3,0,15,single,0.28631644124534283,0.8002717334147347,False
3,0,15,double_shared_max,0.3742814741820933,0.7971970517340012,False
3,0,15,double_shared_noisy_or,0.5713117215648426,0.9230434346424627,False
3,0,15,double_typed_max,0.4227568217940147,0.7386961999004723,False
3,0,15,double_typed_noisy_or,0.6611082939236615,0.883317912519382,False
3,0,16,single,0.4598116656003751,0.8002717334147347,False
3,0,16,double_shared_max,0.4643381844896159,0.7971970517340012,False
3,0,16,double_shared_noisy_or,0.7102561533626625,0.9230434346424627,False
3,0,16,double_typed_max,0.5199782888983402,0.7386961999004723,False
3,0,16,double_typed_noisy_or,0.7568769683371563,0.883317912519382,False
3,0,17,single,0.33825357487047797,0.8002717334147347,False
3,0,17,double_shared_max,0.492670898089452,0.7971970517340012,False
3,0,17,double_shared_noisy_or,0.6555859168534294,0.9230434346424627,False
3,0,17,double_typed_max,0.48452141947915267,0.7386961999004723,False
3,0,17,double_typed_noisy_or,0.6609669743865079,0.883317912519382,False
3,0,18,single,0.41179434677437643,0.8002717334147347,False
3,0,18,double_shared_max,0.4642110025554897,0.7971970517340012,False
3,0,18,double_shared_noisy_or,0.6893561926804022,0.9230434346424627,False
3,0,18,double_typed_max,0.4725699607831354,0.7386961999004723,False
3,0,18,double_typed_noisy_or,0.6622404262659712,0.883317912519382,False
3,0,19,single,0.4239334914412507,0.8002717334147347,False
3,0,19,double_shared_max,0.5217629995137121,0.7971970517340012,False
3,0,19,double_shared_noisy_or,0.723196379496718,0.9230434346424627,False
3,0,19,double_typed_max,0.4837958028902235,0.7386961999004723,False
3,0,19,double_typed_noisy_or,0.6947935899686127,0.883317912519382,False
3,0,20,single,0.4315809863753652,0.8002717334147347,False
3,0,20,double_shared_max,0.5341536402276457,0.7971970517340012,False
3,0,20,double_shared_noisy_or,0.7312806472109878,0.9230434346424627,False
3,0,20,double_typed_max,0.4633808465883831,0.7386961999004723,False
3,0,20,double_typed_noisy_or,0.6555658846319952,0.883317912519382,False
3,0,21,single,0.44677678074936045,0.8002717334147347,False
3,0,21,double_shared_max,0.470215910833815,0.7971970517340012,False
3,0,21,double_shared_noisy_or,0.7114121188877134,0.9230434346424627,False
3,0,21,double_typed_max,0.4982093753341252,0.7386961999004723,False
3,0,21,double_typed_noisy_or,0.7441064412708323,0.883317912519382,False
3,0,22,single,0.5121724842544332,0.8002717334147347,False
3,0,22,double_shared_max,0.5295375901767105,0.7971970517340012,False
3,0,22,double_shared_noisy_or,0.7491065461449246,0.9230434346424627,False
3,0,22,double_typed_max,0.5890600428117729,0.7386961999004723,False
3,0,22,double_typed_noisy_or,0.7571478353520285,0.883317912519382,False
3,0,23,single,0.34848946184377905,0.8002717334147347,False
3,0,23,double_shared_max,0.40920099671643634,0.7971970517340012,False
3,0,23,double_shared_noisy_or,0.6049246098985043,0.9230434346424627,False
3,0,23,double_typed_max,0.5196237048643412,0.7386961999004723,False
3,0,23,double_typed_noisy_or,0.7195196878833938,0.883317912519382,False
3,0,24,single,0.3831207299227188,0.8002717334147347,False
3,0,24,double_shared_max,0.4609537892711514,0.7971970517340012,False
3,0,24,double_shared_noisy_or,0.6654898719652942,0.9230434346424627,False
3,0,24,double_typed_max,0.49762059835538563,0.7386961999004723,False
3,0,24,double_typed_noisy_or,0.7075713515757687,0.883317912519382,False
3,0,25,single,0.5509333109254713,0.8002717334147347,False
3,0,25,double_shared_max,0.5640158188924641,0.7971970517340012,False
3,0,25,double_shared_noisy_or,0.7523186980892844,0.9230434346424627,False
3,0,25,double_typed_max,0.6129040130873316,0.7386961999004723,False
3,0,25,double_typed_noisy_or,0.7929763749030836,0.883317912519382,False
3,0,26,single,0.6137276659235492,0.8002717334147347,False
3,0,26,double_shared_max,0.6325739616408407,0.7971970517340012,False
3,0,26,double_shared_noisy_or,0.7952517492965525,0.9230434346424627,False
