query,budget,method,label_scope,precision_trap,recall_trap,recall_loop,recall_static,macro_type_recall,state_macro_precision,pool_hit_loop,pool_hit_static,pool_hit_both_types,selected_n,positive_trap_n,selection_lift
30,4,double_shared_max,eventual,0.5625,0.18652849740932642,0.19298245614035087,0.18493150684931506,0.18895698149483298,0.5625,0.6,0.8333333333333334,0.5555555555555556,64,193,1.4922279792746114
30,4,double_shared_noisy_or,eventual,0.5625,0.18652849740932642,0.07017543859649122,0.2328767123287671,0.15152607546262917,0.5625,0.4,0.9166666666666666,0.4444444444444444,64,193,1.4922279792746114
30,4,double_shared_quota,eventual,0.5625,0.18652849740932642,0.19298245614035087,0.18493150684931506,0.18895698149483298,0.5625,0.6,0.8333333333333334,0.5555555555555556,64,193,1.4922279792746114
30,4,double_typed_max,eventual,0.53125,0.17616580310880828,0.15789473684210525,0.1917808219178082,0.17483777937995673,0.53125,0.6,0.8333333333333334,0.5555555555555556,64,193,1.4093264248704662
30,4,double_typed_noisy_or,eventual,0.59375,0.19689119170984457,0.10526315789473684,0.2465753424657534,0.17591925018024512,0.59375,0.6,1.0,0.6666666666666666,64,193,1.5751295336787565
30,4,double_typed_quota,eventual,0.53125,0.17616580310880828,0.15789473684210525,0.1917808219178082,0.17483777937995673,0.53125,0.6,0.8333333333333334,0.5555555555555556,64,193,1.4093264248704662
30,4,double_typed_soft_max,eventual,0.5,0.16580310880829016,0.15789473684210525,0.18493150684931506,0.17141312184571017,0.5,0.6,0.9166666666666666,0.6666666666666666,64,193,1.3264248704663213
30,4,double_typed_soft_noisy_or,eventual,0.515625,0.17098445595854922,0.15789473684210525,0.19863013698630136,0.1782624369142033,0.515625,0.5,0.9166666666666666,0.5555555555555556,64,193,1.3678756476683938
30,4,double_typed_soft_quota,eventual,0.5,0.16580310880829016,0.15789473684210525,0.18493150684931506,0.17141312184571017,0.5,0.6,0.9166666666666666,0.6666666666666666,64,193,1.3264248704663213
30,4,random_expectation,eventual,0.376953125,0.125,0.125,0.125,0.125,0.376953125,0.481738042269188,0.6661568409343716,,64,193,1.0
30,4,single,eventual,0.578125,0.19170984455958548,0.05263157894736842,0.2465753424657534,0.14960346070656091,0.578125,0.2,0.9166666666666666,0.2222222222222222,64,193,1.5336787564766838
30,4,single_soft,eventual,0.5625,0.18652849740932642,0.10526315789473684,0.2191780821917808,0.16222062004325882,0.5625,0.3,0.9166666666666666,0.3333333333333333,64,193,1.4922279792746114
30,4,double_shared_max,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,64,2,0.0
30,4,double_shared_noisy_or,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,64,2,0.0
30,4,double_shared_quota,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,64,2,0.0
30,4,double_typed_max,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,64,2,0.0
30,4,double_typed_noisy_or,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,64,2,0.0
30,4,double_typed_quota,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,64,2,0.0
30,4,double_typed_soft_max,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,64,2,0.0
30,4,double_typed_soft_noisy_or,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,64,2,0.0
30,4,double_typed_soft_quota,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,64,2,0.0
30,4,random_expectation,onset_by_query,0.00390625,0.125,0.125,,,0.00390625,0.125,,,64,2,1.0
30,4,single,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,64,2,0.0
30,4,single_soft,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,64,2,0.0
30,8,double_shared_max,eventual,0.5078125,0.33678756476683935,0.2807017543859649,0.3561643835616438,0.31843306897380436,0.5078125,0.7,0.9166666666666666,0.7777777777777778,128,193,1.3471502590673574
30,8,double_shared_noisy_or,eventual,0.5234375,0.3471502590673575,0.21052631578947367,0.4246575342465753,0.31759192501802447,0.5234375,0.8,1.0,0.8888888888888888,128,193,1.38860103626943
30,8,double_shared_quota,eventual,0.5078125,0.33678756476683935,0.2807017543859649,0.3561643835616438,0.31843306897380436,0.5078125,0.7,0.9166666666666666,0.7777777777777778,128,193,1.3471502590673574
30,8,double_typed_max,eventual,0.4921875,0.32642487046632124,0.2631578947368421,0.363013698630137,0.31308579668348957,0.4921875,0.9,1.0,1.0,128,193,1.305699481865285
30,8,double_typed_noisy_or,eventual,0.53125,0.35233160621761656,0.24561403508771928,0.4178082191780822,0.33171112713290074,0.53125,0.8,1.0,0.8888888888888888,128,193,1.4093264248704662
30,8,double_typed_quota,eventual,0.4921875,0.32642487046632124,0.2631578947368421,0.363013698630137,0.31308579668348957,0.4921875,0.9,1.0,1.0,128,193,1.305699481865285
30,8,double_typed_soft_max,eventual,0.4921875,0.32642487046632124,0.3508771929824561,0.3356164383561644,0.34324681566931026,0.4921875,0.8,0.9166666666666666,0.8888888888888888,128,193,1.305699481865285
30,8,double_typed_soft_noisy_or,eventual,0.5078125,0.33678756476683935,0.2982456140350877,0.3835616438356164,0.3409036289353521,0.5078125,0.8,1.0,0.8888888888888888,128,193,1.3471502590673574
30,8,double_typed_soft_quota,eventual,0.4921875,0.32642487046632124,0.3508771929824561,0.3356164383561644,0.34324681566931026,0.4921875,0.8,0.9166666666666666,0.8888888888888888,128,193,1.305699481865285
30,8,random_expectation,eventual,0.376953125,0.25,0.25,0.25,0.25,0.376953125,0.6779455710523563,0.7795527794415448,,128,193,1.0
30,8,single,eventual,0.5234375,0.3471502590673575,0.21052631578947367,0.4178082191780822,0.31416726748377793,0.5234375,0.8,1.0,0.8888888888888888,128,193,1.38860103626943
30,8,single_soft,eventual,0.4921875,0.32642487046632124,0.22807017543859648,0.3767123287671233,0.3023912521028599,0.4921875,0.7,0.9166666666666666,0.7777777777777778,128,193,1.305699481865285
30,8,double_shared_max,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,128,2,0.0
30,8,double_shared_noisy_or,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,128,2,0.0
30,8,double_shared_quota,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,128,2,0.0
30,8,double_typed_max,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,128,2,0.0
30,8,double_typed_noisy_or,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,128,2,0.0
30,8,double_typed_quota,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,128,2,0.0
30,8,double_typed_soft_max,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,128,2,0.0
30,8,double_typed_soft_noisy_or,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,128,2,0.0
30,8,double_typed_soft_quota,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,128,2,0.0
30,8,random_expectation,onset_by_query,0.00390625,0.25,0.25,,,0.00390625,0.25,,,128,2,1.0
30,8,single,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,128,2,0.0
30,8,single_soft,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,128,2,0.0
30,16,double_shared_max,eventual,0.453125,0.6010362694300518,0.543859649122807,0.636986301369863,0.590422975246335,0.453125,0.9,1.0,0.8888888888888888,256,193,1.2020725388601037
30,16,double_shared_noisy_or,eventual,0.453125,0.6010362694300518,0.45614035087719296,0.6712328767123288,0.5636866137947609,0.453125,0.9,1.0,0.8888888888888888,256,193,1.2020725388601037
30,16,double_shared_quota,eventual,0.453125,0.6010362694300518,0.543859649122807,0.636986301369863,0.590422975246335,0.453125,0.9,1.0,0.8888888888888888,256,193,1.2020725388601037
30,16,double_typed_max,eventual,0.4453125,0.5906735751295337,0.5789473684210527,0.6095890410958904,0.5942682047584715,0.4453125,0.9,1.0,1.0,256,193,1.1813471502590673
30,16,double_typed_noisy_or,eventual,0.45703125,0.6062176165803109,0.45614035087719296,0.678082191780822,0.5671112713290074,0.45703125,0.9,1.0,1.0,256,193,1.2124352331606219
30,16,double_typed_quota,eventual,0.4453125,0.5906735751295337,0.5789473684210527,0.6095890410958904,0.5942682047584715,0.4453125,0.9,1.0,1.0,256,193,1.1813471502590673
30,16,double_typed_soft_max,eventual,0.43359375,0.5751295336787565,0.5087719298245614,0.6164383561643836,0.5626051429944725,0.43359375,0.9,1.0,1.0,256,193,1.150259067357513
30,16,double_typed_soft_noisy_or,eventual,0.453125,0.6010362694300518,0.5087719298245614,0.6643835616438356,0.5865777457341985,0.453125,0.9,1.0,1.0,256,193,1.2020725388601037
30,16,double_typed_soft_quota,eventual,0.43359375,0.5751295336787565,0.5087719298245614,0.6164383561643836,0.5626051429944725,0.43359375,0.9,1.0,1.0,256,193,1.150259067357513
30,16,random_expectation,eventual,0.376953125,0.5,0.5,0.5,0.5,0.376953125,0.8562674039324424,0.886711438187716,,256,193,1.0
30,16,single,eventual,0.46875,0.6217616580310881,0.5263157894736842,0.6712328767123288,0.5987743330930064,0.46875,1.0,1.0,1.0,256,193,1.2435233160621761
30,16,single_soft,eventual,0.4453125,0.5906735751295337,0.45614035087719296,0.6575342465753424,0.5568372987262677,0.4453125,0.9,1.0,1.0,256,193,1.1813471502590673
30,16,double_shared_max,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,256,2,0.0
30,16,double_shared_noisy_or,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,256,2,0.0
30,16,double_shared_quota,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,256,2,0.0
30,16,double_typed_max,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,256,2,0.0
30,16,double_typed_noisy_or,onset_by_query,0.00390625,0.5,0.5,,0.5,0.00390625,0.5,,,256,2,1.0
30,16,double_typed_quota,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,256,2,0.0
30,16,double_typed_soft_max,onset_by_query,0.00390625,0.5,0.5,,0.5,0.00390625,0.5,,,256,2,1.0
30,16,double_typed_soft_noisy_or,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,256,2,0.0
30,16,double_typed_soft_quota,onset_by_query,0.00390625,0.5,0.5,,0.5,0.00390625,0.5,,,256,2,1.0
30,16,random_expectation,onset_by_query,0.00390625,0.5,0.5,,,0.00390625,0.5,,,256,2,1.0
30,16,single,onset_by_query,0.00390625,0.5,0.5,,0.5,0.00390625,0.5,,,256,2,1.0
30,16,single_soft,onset_by_query,0.0,0.0,0.0,,0.0,0.0,0.0,,,256,2,0.0
34,4,double_shared_max,eventual,0.5625,0.18652849740932642,0.22807017543859648,0.1780821917808219,0.2030761836097092,0.5625,1.0,1.0,1.0,64,193,1.4922279792746114
34,4,double_shared_noisy_or,eventual,0.640625,0.21243523316062177,0.19298245614035087,0.2328767123287671,0.212929584234559,0.640625,0.7,1.0,0.6666666666666666,64,193,1.6994818652849741
34,4,double_shared_quota,eventual,0.5625,0.18652849740932642,0.22807017543859648,0.1780821917808219,0.2030761836097092,0.5625,1.0,1.0,1.0,64,193,1.4922279792746114
34,4,double_typed_max,eventual,0.578125,0.19170984455958548,0.22807017543859648,0.18493150684931506,0.20650084114395578,0.578125,1.0,1.0,1.0,64,193,1.5336787564766838
34,4,double_typed_noisy_or,eventual,0.609375,0.20207253886010362,0.22807017543859648,0.19863013698630136,0.2133501562124489,0.609375,0.9,0.9166666666666666,0.7777777777777778,64,193,1.616580310880829
34,4,double_typed_quota,eventual,0.578125,0.19170984455958548,0.22807017543859648,0.18493150684931506,0.20650084114395578,0.578125,1.0,1.0,1.0,64,193,1.5336787564766838
34,4,double_typed_soft_max,eventual,0.5625,0.18652849740932642,0.24561403508771928,0.17123287671232876,0.20842345590002403,0.5625,0.9,0.9166666666666666,0.8888888888888888,64,193,1.4922279792746114
34,4,double_typed_soft_noisy_or,eventual,0.5625,0.18652849740932642,0.24561403508771928,0.1643835616438356,0.20499879836577745,0.5625,1.0,0.9166666666666666,0.8888888888888888,64,193,1.4922279792746114
34,4,double_typed_soft_quota,eventual,0.5625,0.18652849740932642,0.24561403508771928,0.17123287671232876,0.20842345590002403,0.5625,0.9,0.9166666666666666,0.8888888888888888,64,193,1.4922279792746114
34,4,random_expectation,eventual,0.376953125,0.125,0.125,0.125,0.125,0.376953125,0.481738042269188,0.6661568409343716,,64,193,1.0
34,4,single,eventual,0.625,0.20725388601036268,0.12280701754385964,0.2465753424657534,0.18469118000480653,0.625,0.5,0.9166666666666666,0.3333333333333333,64,193,1.6580310880829014
34,4,single_soft,eventual,0.59375,0.19689119170984457,0.15789473684210525,0.21232876712328766,0.18511175198269647,0.59375,0.6,0.9166666666666666,0.4444444444444444,64,193,1.5751295336787565
34,4,double_shared_max,onset_by_query,0.0625,0.2222222222222222,0.25,0.0,0.125,0.0625,0.5,0.0,,64,18,1.7777777777777777
34,4,double_shared_noisy_or,onset_by_query,0.046875,0.16666666666666666,0.1875,0.0,0.09375,0.046875,0.5,0.0,,64,18,1.3333333333333333
34,4,double_shared_quota,onset_by_query,0.0625,0.2222222222222222,0.25,0.0,0.125,0.0625,0.5,0.0,,64,18,1.7777777777777777
34,4,double_typed_max,onset_by_query,0.0625,0.2222222222222222,0.25,0.0,0.125,0.0625,0.5,0.0,,64,18,1.7777777777777777
34,4,double_typed_noisy_or,onset_by_query,0.0625,0.2222222222222222,0.25,0.0,0.125,0.0625,0.75,0.0,,64,18,1.7777777777777777
34,4,double_typed_quota,onset_by_query,0.0625,0.2222222222222222,0.25,0.0,0.125,0.0625,0.5,0.0,,64,18,1.7777777777777777
34,4,double_typed_soft_max,onset_by_query,0.078125,0.2777777777777778,0.25,0.5,0.375,0.078125,0.75,1.0,,64,18,2.2222222222222223
34,4,double_typed_soft_noisy_or,onset_by_query,0.0625,0.2222222222222222,0.25,0.0,0.125,0.0625,0.75,0.0,,64,18,1.7777777777777777
34,4,double_typed_soft_quota,onset_by_query,0.078125,0.2777777777777778,0.25,0.5,0.375,0.078125,0.75,1.0,,64,18,2.2222222222222223
34,4,random_expectation,onset_by_query,0.03515625,0.125,0.125,0.125,0.125,0.03515625,0.40617352614015567,0.23790322580645162,,64,18,1.0
34,4,single,onset_by_query,0.03125,0.1111111111111111,0.125,0.0,0.0625,0.03125,0.5,0.0,,64,18,0.8888888888888888
34,4,single_soft,onset_by_query,0.03125,0.1111111111111111,0.125,0.0,0.0625,0.03125,0.5,0.0,,64,18,0.8888888888888888
34,8,double_shared_max,eventual,0.515625,0.34196891191709844,0.40350877192982454,0.3219178082191781,0.3627132900745013,0.515625,1.0,1.0,1.0,128,193,1.3678756476683938
34,8,double_shared_noisy_or,eventual,0.546875,0.3626943005181347,0.3333333333333333,0.3835616438356164,0.35844748858447484,0.546875,0.9,1.0,0.8888888888888888,128,193,1.450777202072539
34,8,double_shared_quota,eventual,0.515625,0.34196891191709844,0.40350877192982454,0.3219178082191781,0.3627132900745013,0.515625,1.0,1.0,1.0,128,193,1.3678756476683938
34,8,double_typed_max,eventual,0.5,0.3316062176165803,0.42105263157894735,0.3082191780821918,0.36463590483056957,0.5,1.0,1.0,1.0,128,193,1.3264248704663213
34,8,double_typed_noisy_or,eventual,0.5546875,0.36787564766839376,0.3684210526315789,0.3698630136986301,0.3691420331651045,0.5546875,1.0,1.0,1.0,128,193,1.471502590673575
34,8,double_typed_quota,eventual,0.5,0.3316062176165803,0.42105263157894735,0.3082191780821918,0.36463590483056957,0.5,1.0,1.0,1.0,128,193,1.3264248704663213
34,8,double_typed_soft_max,eventual,0.5,0.3316062176165803,0.40350877192982454,0.3150684931506849,0.3592886325402547,0.5,1.0,1.0,1.0,128,193,1.3264248704663213
34,8,double_typed_soft_noisy_or,eventual,0.53125,0.35233160621761656,0.43859649122807015,0.3287671232876712,0.3836818072578707,0.53125,1.0,1.0,1.0,128,193,1.4093264248704662
34,8,double_typed_soft_quota,eventual,0.5,0.3316062176165803,0.40350877192982454,0.3150684931506849,0.3592886325402547,0.5,1.0,1.0,1.0,128,193,1.3264248704663213
34,8,random_expectation,eventual,0.376953125,0.25,0.25,0.25,0.25,0.376953125,0.6779455710523563,0.7795527794415448,,128,193,1.0
34,8,single,eventual,0.5546875,0.36787564766839376,0.2631578947368421,0.410958904109589,0.3370583994232156,0.5546875,0.7,1.0,0.6666666666666666,128,193,1.471502590673575
34,8,single_soft,eventual,0.5546875,0.36787564766839376,0.2982456140350877,0.3972602739726027,0.3477529440038452,0.5546875,0.8,1.0,0.7777777777777778,128,193,1.471502590673575
34,8,double_shared_max,onset_by_query,0.0546875,0.3888888888888889,0.4375,0.0,0.21875,0.0546875,0.75,0.0,,128,18,1.5555555555555556
34,8,double_shared_noisy_or,onset_by_query,0.0546875,0.3888888888888889,0.4375,0.0,0.21875,0.0546875,0.75,0.0,,128,18,1.5555555555555556
34,8,double_shared_quota,onset_by_query,0.0546875,0.3888888888888889,0.4375,0.0,0.21875,0.0546875,0.75,0.0,,128,18,1.5555555555555556
34,8,double_typed_max,onset_by_query,0.0546875,0.3888888888888889,0.4375,0.0,0.21875,0.0546875,0.75,0.0,,128,18,1.5555555555555556
34,8,double_typed_noisy_or,onset_by_query,0.0546875,0.3888888888888889,0.4375,0.0,0.21875,0.0546875,0.75,0.0,,128,18,1.5555555555555556
34,8,double_typed_quota,onset_by_query,0.0546875,0.3888888888888889,0.4375,0.0,0.21875,0.0546875,0.75,0.0,,128,18,1.5555555555555556
