tag,benchmark,task_id,branch_query,strategy,seed,exit_code,success,action_steps,controlled_queries,replay_state_max_abs_diff,wall_seconds
plus-task00-BackgroundTextures-0-init00,plus,155,12,kick,0,0,True,281,3,0.0,47.1
plus-task00-CameraViewpoints-0-init00,plus,685,12,kick,1,0,True,280,3,0.0,48.9
plus-task00-BackgroundTextures-0-init00,plus,155,12,kick,1,0,True,280,3,0.0,51.0
plus-task00-LanguageInstructions-0-init00,plus,1108,12,kick,0,0,True,270,3,0.0,49.1
plus-task00-BackgroundTextures-0-init00,plus,155,12,native,0,0,True,262,0,0.0,52.5
plus-task00-LanguageInstructions-0-init00,plus,1108,12,kick,1,0,True,269,3,0.0,51.2
plus-task00-CameraViewpoints-0-init00,plus,685,12,kick,0,0,True,286,3,0.0,52.7
plus-task00-BackgroundTextures-0-init00,plus,155,12,native,1,0,True,262,0,0.0,55.7
plus-task00-LightConditions-0-init00,plus,2408,12,native,1,0,True,266,0,0.0,56.7
plus-task00-LightConditions-0-init00,plus,2408,12,native,0,0,True,266,0,0.0,57.0
plus-task00-LightConditions-0-init00,plus,2408,12,kick,1,0,True,275,3,0.0,56.2
plus-task00-SensorNoise-0-init00,plus,1512,12,kick,0,0,True,288,3,0.0,52.9
plus-task01-BackgroundTextures-0-init00,plus,190,12,kick,1,0,True,260,3,0.0,51.4
plus-task00-LightConditions-0-init00,plus,2408,12,kick,0,0,True,281,3,0.0,56.5
plus-task00-SensorNoise-0-init00,plus,1512,12,kick,1,0,True,279,3,0.0,52.6
plus-task01-CameraViewpoints-0-init00,plus,717,12,kick,0,0,True,270,3,0.0,50.6
plus-task01-BackgroundTextures-0-init00,plus,190,12,kick,0,0,True,261,3,0.0,52.4
plus-task01-BackgroundTextures-0-init00,plus,190,12,native,0,0,True,247,0,0.0,53.8
plus-task01-LightConditions-0-init00,plus,2429,12,kick,0,0,True,262,3,0.0,49.9
plus-task01-BackgroundTextures-0-init00,plus,190,12,native,1,0,True,247,0,0.0,54.9
plus-task01-LightConditions-0-init00,plus,2429,12,kick,1,0,True,264,3,0.0,52.9
plus-task01-CameraViewpoints-0-init00,plus,717,12,native,0,0,True,261,0,0.0,58.2
plus-task01-CameraViewpoints-0-init00,plus,717,12,native,1,0,True,261,0,0.0,59.0
plus-task01-LightConditions-0-init00,plus,2429,12,native,1,0,True,253,0,0.0,56.9
plus-task01-LightConditions-0-init00,plus,2429,12,native,0,0,True,250,0,0.0,57.8
plus-task01-SensorNoise-0-init00,plus,1551,12,kick,1,0,True,262,3,0.0,55.0
plus-task01-SensorNoise-0-init00,plus,1551,12,kick,0,0,True,262,3,0.0,56.4
plus-task02-BackgroundTextures-0-init00,plus,15,12,kick,1,0,True,281,3,0.0,58.2
plus-task01-SensorNoise-0-init00,plus,1551,12,native,1,0,True,241,0,0.0,61.1
plus-task01-SensorNoise-0-init00,plus,1551,12,native,0,0,True,242,0,0.0,61.5
plus-task02-LanguageInstructions-0-init00,plus,1200,12,kick,1,0,True,279,3,0.0,58.3
plus-task02-LanguageInstructions-0-init00,plus,1200,12,kick,0,0,True,286,3,0.0,61.0
plus-task02-LightConditions-0-init00,plus,2262,12,native,0,0,True,246,0,0.0,63.5
plus-task02-LanguageInstructions-0-init00,plus,1200,12,native,1,0,True,269,0,0.0,65.1
plus-task02-LightConditions-0-init00,plus,2262,12,native,1,0,True,246,0,0.0,66.0
plus-task01-ObjectsLayout-0-init00,plus,2125,12,kick,1,0,True,335,3,0.0,72.9
plus-task02-SensorNoise-0-init00,plus,1598,12,kick,1,0,True,282,3,0.0,63.6
plus-task02-BackgroundTextures-0-init00,plus,15,12,kick,0,0,True,325,3,0.0,71.1
plus-task03-ObjectsLayout-0-init00,plus,1971,12,native,0,0,True,224,0,0.0,60.1
plus-task03-LightConditions-0-init00,plus,2320,12,native,0,0,True,244,0,0.0,62.0
plus-task03-LightConditions-0-init00,plus,2320,12,native,1,0,True,247,0,0.0,62.0
plus-task02-LightConditions-0-init00,plus,2262,12,kick,1,0,True,296,3,0.0,70.1
plus-task03-ObjectsLayout-0-init00,plus,1971,12,native,1,0,True,224,0,0.0,61.7
plus-task01-RobotInitialStates-0-init00,plus,332,12,native,1,0,True,321,0,0.0,77.4
plus-task01-RobotInitialStates-0-init00,plus,332,12,native,0,0,True,329,0,0.0,79.2
plus-task04-BackgroundTextures-0-init00,plus,224,12,native,1,0,True,237,0,0.0,63.1
plus-task04-BackgroundTextures-0-init00,plus,224,12,native,0,0,True,236,0,0.0,65.1
plus-task05-LanguageInstructions-0-init00,plus,1302,12,native,0,0,True,194,0,0.0,36.2
plus-task01-ObjectsLayout-0-init00,plus,2125,12,native,0,0,True,364,0,0.0,89.3
plus-task04-LightConditions-0-init00,plus,2463,12,native,0,0,True,239,0,0.0,65.5
plus-task05-LanguageInstructions-0-init00,plus,1302,12,native,1,0,True,193,0,0.0,36.1
plus-task04-LightConditions-0-init00,plus,2463,12,native,1,0,True,241,0,0.0,67.4
plus-task04-LightConditions-0-init00,plus,2463,12,kick,1,0,True,266,3,0.0,67.6
plus-task04-LightConditions-0-init00,plus,2463,12,kick,0,0,True,268,3,0.0,69.8
plus-task00-ObjectsLayout-0-init00,plus,2069,12,kick,0,0,False,520,3,0.0,105.3
plus-task00-CameraViewpoints-0-init00,plus,685,12,native,1,0,False,520,0,0.0,110.6
plus-task00-CameraViewpoints-0-init00,plus,685,12,native,0,0,False,520,0,0.0,111.7
plus-task05-BackgroundTextures-0-init00,plus,283,12,native,0,0,True,244,0,0.0,52.4
plus-task00-LanguageInstructions-0-init00,plus,1108,12,native,1,0,False,520,0,0.0,112.4
plus-task05-BackgroundTextures-0-init00,plus,283,12,native,1,0,True,244,0,0.0,53.3
plus-task00-ObjectsLayout-0-init00,plus,2069,12,kick,1,0,False,520,3,0.0,111.6
plus-task00-RobotInitialStates-0-init00,plus,298,12,kick,1,0,False,520,3,0.0,111.5
plus-task00-LanguageInstructions-0-init00,plus,1108,12,native,0,0,False,520,0,0.0,116.3
plus-task05-LightConditions-0-init00,plus,2499,12,native,0,0,True,258,0,0.0,54.0
plus-task00-RobotInitialStates-0-init00,plus,298,12,kick,0,0,False,520,3,0.0,117.9
plus-task00-ObjectsLayout-0-init00,plus,2069,12,native,1,0,False,520,0,0.0,120.0
plus-task05-LightConditions-0-init00,plus,2499,12,native,1,0,True,258,0,0.0,54.8
plus-task00-ObjectsLayout-0-init00,plus,2069,12,native,0,0,False,520,0,0.0,121.6
plus-task00-RobotInitialStates-0-init00,plus,298,12,native,1,0,False,520,0,0.0,120.8
plus-task00-RobotInitialStates-0-init00,plus,298,12,native,0,0,False,520,0,0.0,121.7
plus-task00-SensorNoise-0-init00,plus,1512,12,native,1,0,False,520,0,0.0,120.2
plus-task01-CameraViewpoints-0-init00,plus,717,12,kick,1,0,False,520,3,0.0,117.4
plus-task00-SensorNoise-0-init00,plus,1512,12,native,0,0,False,520,0,0.0,123.0
plus-task01-LanguageInstructions-0-init00,plus,1148,12,kick,1,0,False,520,3,0.0,118.6
plus-task01-RobotInitialStates-0-init00,plus,332,12,kick,0,0,False,520,3,0.0,117.2
plus-task06-BackgroundTextures-0-init00,plus,257,12,kick,1,0,True,240,3,0.0,40.0
plus-task01-RobotInitialStates-0-init00,plus,332,12,kick,1,0,False,520,3,0.0,119.2
plus-task01-LanguageInstructions-0-init00,plus,1148,12,kick,0,0,False,520,3,0.0,124.2
plus-task06-BackgroundTextures-0-init00,plus,257,12,kick,0,0,True,243,3,0.0,44.0
plus-task06-BackgroundTextures-0-init00,plus,257,12,native,1,0,True,225,0,0.0,46.1
plus-task01-LanguageInstructions-0-init00,plus,1148,12,native,0,0,False,520,0,0.0,126.7
plus-task04-SensorNoise-0-init00,plus,1666,12,native,1,0,True,242,0,0.0,78.1
plus-task01-LanguageInstructions-0-init00,plus,1148,12,native,1,0,False,520,0,0.0,128.0
plus-task04-SensorNoise-0-init00,plus,1666,12,native,0,0,True,240,0,0.0,78.6
plus-task02-BackgroundTextures-0-init00,plus,15,12,native,1,0,False,520,0,0.0,123.4
plus-task04-SensorNoise-0-init00,plus,1666,12,kick,1,0,True,266,3,0.0,80.7
plus-task02-BackgroundTextures-0-init00,plus,15,12,native,0,0,False,520,0,0.0,125.9
plus-task01-ObjectsLayout-0-init00,plus,2125,12,kick,0,0,False,520,3,0.0,129.0
plus-task02-ObjectsLayout-0-init00,plus,1950,12,kick,0,0,False,520,3,0.0,121.9
plus-task02-ObjectsLayout-0-init00,plus,1950,12,kick,1,0,False,520,3,0.0,121.9
plus-task04-SensorNoise-0-init00,plus,1666,12,kick,0,0,True,267,3,0.0,83.2
plus-task03-ObjectsLayout-0-init00,plus,1971,12,kick,1,0,True,445,3,0.0,113.7
plus-task02-CameraViewpoints-0-init00,plus,736,12,kick,1,0,False,520,3,0.0,125.8
plus-task05-RobotInitialStates-0-init00,plus,515,12,native,1,0,True,302,0,0.0,60.5
plus-task02-SensorNoise-0-init00,plus,1598,12,kick,0,0,False,520,3,0.0,121.0
plus-task05-RobotInitialStates-0-init00,plus,515,12,native,0,0,True,302,0,0.0,61.8
plus-task01-ObjectsLayout-0-init00,plus,2125,12,native,1,0,False,520,0,0.0,133.2
plus-task02-LanguageInstructions-0-init00,plus,1200,12,native,0,0,False,520,0,0.0,127.5
