feature_index,feature,family
60,state_entropy|back_12_15|d0|phase_mean,state_confidence
61,state_entropy|back_12_15|d0|phase_late,state_confidence
62,state_entropy|back_12_15|d0|late_minus_early,state_confidence
63,state_entropy|back_12_15|d0|phase_std,state_confidence
64,state_entropy|back_12_15|d0|phase_slope,state_confidence
65,state_entropy|back_12_15|d0|query_change,state_confidence
66,state_entropy|back_12_15|d1|phase_mean,state_confidence
67,state_entropy|back_12_15|d1|phase_late,state_confidence
68,state_entropy|back_12_15|d1|late_minus_early,state_confidence
69,state_entropy|back_12_15|d1|phase_std,state_confidence
70,state_entropy|back_12_15|d1|phase_slope,state_confidence
71,state_entropy|back_12_15|d1|query_change,state_confidence
72,state_entropy|back_12_15|d2|phase_mean,state_confidence
73,state_entropy|back_12_15|d2|phase_late,state_confidence
74,state_entropy|back_12_15|d2|late_minus_early,state_confidence
75,state_entropy|back_12_15|d2|phase_std,state_confidence
76,state_entropy|back_12_15|d2|phase_slope,state_confidence
77,state_entropy|back_12_15|d2|query_change,state_confidence
78,state_entropy|back_12_15|d3|phase_mean,state_confidence
79,state_entropy|back_12_15|d3|phase_late,state_confidence
80,state_entropy|back_12_15|d3|late_minus_early,state_confidence
81,state_entropy|back_12_15|d3|phase_std,state_confidence
82,state_entropy|back_12_15|d3|phase_slope,state_confidence
83,state_entropy|back_12_15|d3|query_change,state_confidence
84,state_entropy|back_12_15|d4|phase_mean,state_confidence
85,state_entropy|back_12_15|d4|phase_late,state_confidence
86,state_entropy|back_12_15|d4|late_minus_early,state_confidence
87,state_entropy|back_12_15|d4|phase_std,state_confidence
88,state_entropy|back_12_15|d4|phase_slope,state_confidence
89,state_entropy|back_12_15|d4|query_change,state_confidence
90,state_entropy|back_12_15|d5|phase_mean,state_confidence
91,state_entropy|back_12_15|d5|phase_late,state_confidence
92,state_entropy|back_12_15|d5|late_minus_early,state_confidence
93,state_entropy|back_12_15|d5|phase_std,state_confidence
94,state_entropy|back_12_15|d5|phase_slope,state_confidence
95,state_entropy|back_12_15|d5|query_change,state_confidence
96,state_entropy|back_12_15|d6|phase_mean,state_confidence
97,state_entropy|back_12_15|d6|phase_late,state_confidence
98,state_entropy|back_12_15|d6|late_minus_early,state_confidence
99,state_entropy|back_12_15|d6|phase_std,state_confidence
100,state_entropy|back_12_15|d6|phase_slope,state_confidence
101,state_entropy|back_12_15|d6|query_change,state_confidence
102,state_entropy|back_12_15|d7|phase_mean,state_confidence
103,state_entropy|back_12_15|d7|phase_late,state_confidence
104,state_entropy|back_12_15|d7|late_minus_early,state_confidence
105,state_entropy|back_12_15|d7|phase_std,state_confidence
106,state_entropy|back_12_15|d7|phase_slope,state_confidence
107,state_entropy|back_12_15|d7|query_change,state_confidence
108,state_entropy|back_12_15|d8|phase_mean,state_confidence
109,state_entropy|back_12_15|d8|phase_late,state_confidence
110,state_entropy|back_12_15|d8|late_minus_early,state_confidence
111,state_entropy|back_12_15|d8|phase_std,state_confidence
112,state_entropy|back_12_15|d8|phase_slope,state_confidence
113,state_entropy|back_12_15|d8|query_change,state_confidence
114,state_entropy|back_12_15|d9|phase_mean,state_confidence
115,state_entropy|back_12_15|d9|phase_late,state_confidence
116,state_entropy|back_12_15|d9|late_minus_early,state_confidence
117,state_entropy|back_12_15|d9|phase_std,state_confidence
118,state_entropy|back_12_15|d9|phase_slope,state_confidence
119,state_entropy|back_12_15|d9|query_change,state_confidence
120,state_top1|front_2_5|d0|phase_mean,state_confidence
121,state_top1|front_2_5|d0|phase_late,state_confidence
122,state_top1|front_2_5|d0|late_minus_early,state_confidence
123,state_top1|front_2_5|d0|phase_std,state_confidence
124,state_top1|front_2_5|d0|phase_slope,state_confidence
125,state_top1|front_2_5|d0|query_change,state_confidence
126,state_top1|front_2_5|d1|phase_mean,state_confidence
127,state_top1|front_2_5|d1|phase_late,state_confidence
128,state_top1|front_2_5|d1|late_minus_early,state_confidence
129,state_top1|front_2_5|d1|phase_std,state_confidence
130,state_top1|front_2_5|d1|phase_slope,state_confidence
131,state_top1|front_2_5|d1|query_change,state_confidence
132,state_top1|front_2_5|d2|phase_mean,state_confidence
133,state_top1|front_2_5|d2|phase_late,state_confidence
134,state_top1|front_2_5|d2|late_minus_early,state_confidence
135,state_top1|front_2_5|d2|phase_std,state_confidence
136,state_top1|front_2_5|d2|phase_slope,state_confidence
137,state_top1|front_2_5|d2|query_change,state_confidence
138,state_top1|front_2_5|d3|phase_mean,state_confidence
139,state_top1|front_2_5|d3|phase_late,state_confidence
140,state_top1|front_2_5|d3|late_minus_early,state_confidence
141,state_top1|front_2_5|d3|phase_std,state_confidence
142,state_top1|front_2_5|d3|phase_slope,state_confidence
143,state_top1|front_2_5|d3|query_change,state_confidence
144,state_top1|front_2_5|d4|phase_mean,state_confidence
145,state_top1|front_2_5|d4|phase_late,state_confidence
146,state_top1|front_2_5|d4|late_minus_early,state_confidence
147,state_top1|front_2_5|d4|phase_std,state_confidence
148,state_top1|front_2_5|d4|phase_slope,state_confidence
149,state_top1|front_2_5|d4|query_change,state_confidence
150,state_top1|front_2_5|d5|phase_mean,state_confidence
151,state_top1|front_2_5|d5|phase_late,state_confidence
152,state_top1|front_2_5|d5|late_minus_early,state_confidence
153,state_top1|front_2_5|d5|phase_std,state_confidence
154,state_top1|front_2_5|d5|phase_slope,state_confidence
155,state_top1|front_2_5|d5|query_change,state_confidence
156,state_top1|front_2_5|d6|phase_mean,state_confidence
157,state_top1|front_2_5|d6|phase_late,state_confidence
158,state_top1|front_2_5|d6|late_minus_early,state_confidence
159,state_top1|front_2_5|d6|phase_std,state_confidence
160,state_top1|front_2_5|d6|phase_slope,state_confidence
161,state_top1|front_2_5|d6|query_change,state_confidence
162,state_top1|front_2_5|d7|phase_mean,state_confidence
163,state_top1|front_2_5|d7|phase_late,state_confidence
164,state_top1|front_2_5|d7|late_minus_early,state_confidence
165,state_top1|front_2_5|d7|phase_std,state_confidence
166,state_top1|front_2_5|d7|phase_slope,state_confidence
167,state_top1|front_2_5|d7|query_change,state_confidence
168,state_top1|front_2_5|d8|phase_mean,state_confidence
169,state_top1|front_2_5|d8|phase_late,state_confidence
170,state_top1|front_2_5|d8|late_minus_early,state_confidence
171,state_top1|front_2_5|d8|phase_std,state_confidence
172,state_top1|front_2_5|d8|phase_slope,state_confidence
173,state_top1|front_2_5|d8|query_change,state_confidence
174,state_top1|front_2_5|d9|phase_mean,state_confidence
175,state_top1|front_2_5|d9|phase_late,state_confidence
176,state_top1|front_2_5|d9|late_minus_early,state_confidence
177,state_top1|front_2_5|d9|phase_std,state_confidence
178,state_top1|front_2_5|d9|phase_slope,state_confidence
179,state_top1|front_2_5|d9|query_change,state_confidence
180,state_top1|back_12_15|d0|phase_mean,state_confidence
181,state_top1|back_12_15|d0|phase_late,state_confidence
182,state_top1|back_12_15|d0|late_minus_early,state_confidence
183,state_top1|back_12_15|d0|phase_std,state_confidence
184,state_top1|back_12_15|d0|phase_slope,state_confidence
185,state_top1|back_12_15|d0|query_change,state_confidence
186,state_top1|back_12_15|d1|phase_mean,state_confidence
187,state_top1|back_12_15|d1|phase_late,state_confidence
188,state_top1|back_12_15|d1|late_minus_early,state_confidence
189,state_top1|back_12_15|d1|phase_std,state_confidence
190,state_top1|back_12_15|d1|phase_slope,state_confidence
191,state_top1|back_12_15|d1|query_change,state_confidence
192,state_top1|back_12_15|d2|phase_mean,state_confidence
193,state_top1|back_12_15|d2|phase_late,state_confidence
194,state_top1|back_12_15|d2|late_minus_early,state_confidence
195,state_top1|back_12_15|d2|phase_std,state_confidence
196,state_top1|back_12_15|d2|phase_slope,state_confidence
197,state_top1|back_12_15|d2|query_change,state_confidence
198,state_top1|back_12_15|d3|phase_mean,state_confidence
199,state_top1|back_12_15|d3|phase_late,state_confidence
200,state_top1|back_12_15|d3|late_minus_early,state_confidence
201,state_top1|back_12_15|d3|phase_std,state_confidence
202,state_top1|back_12_15|d3|phase_slope,state_confidence
203,state_top1|back_12_15|d3|query_change,state_confidence
204,state_top1|back_12_15|d4|phase_mean,state_confidence
205,state_top1|back_12_15|d4|phase_late,state_confidence
206,state_top1|back_12_15|d4|late_minus_early,state_confidence
207,state_top1|back_12_15|d4|phase_std,state_confidence
208,state_top1|back_12_15|d4|phase_slope,state_confidence
209,state_top1|back_12_15|d4|query_change,state_confidence
210,state_top1|back_12_15|d5|phase_mean,state_confidence
211,state_top1|back_12_15|d5|phase_late,state_confidence
212,state_top1|back_12_15|d5|late_minus_early,state_confidence
213,state_top1|back_12_15|d5|phase_std,state_confidence
214,state_top1|back_12_15|d5|phase_slope,state_confidence
215,state_top1|back_12_15|d5|query_change,state_confidence
216,state_top1|back_12_15|d6|phase_mean,state_confidence
217,state_top1|back_12_15|d6|phase_late,state_confidence
218,state_top1|back_12_15|d6|late_minus_early,state_confidence
219,state_top1|back_12_15|d6|phase_std,state_confidence
220,state_top1|back_12_15|d6|phase_slope,state_confidence
221,state_top1|back_12_15|d6|query_change,state_confidence
222,state_top1|back_12_15|d7|phase_mean,state_confidence
223,state_top1|back_12_15|d7|phase_late,state_confidence
224,state_top1|back_12_15|d7|late_minus_early,state_confidence
225,state_top1|back_12_15|d7|phase_std,state_confidence
226,state_top1|back_12_15|d7|phase_slope,state_confidence
227,state_top1|back_12_15|d7|query_change,state_confidence
228,state_top1|back_12_15|d8|phase_mean,state_confidence
229,state_top1|back_12_15|d8|phase_late,state_confidence
230,state_top1|back_12_15|d8|late_minus_early,state_confidence
231,state_top1|back_12_15|d8|phase_std,state_confidence
232,state_top1|back_12_15|d8|phase_slope,state_confidence
233,state_top1|back_12_15|d8|query_change,state_confidence
234,state_top1|back_12_15|d9|phase_mean,state_confidence
235,state_top1|back_12_15|d9|phase_late,state_confidence
236,state_top1|back_12_15|d9|late_minus_early,state_confidence
237,state_top1|back_12_15|d9|phase_std,state_confidence
238,state_top1|back_12_15|d9|phase_slope,state_confidence
239,state_top1|back_12_15|d9|query_change,state_confidence
240,state_top4|front_2_5|d0|phase_mean,state_confidence
241,state_top4|front_2_5|d0|phase_late,state_confidence
242,state_top4|front_2_5|d0|late_minus_early,state_confidence
243,state_top4|front_2_5|d0|phase_std,state_confidence
244,state_top4|front_2_5|d0|phase_slope,state_confidence
245,state_top4|front_2_5|d0|query_change,state_confidence
246,state_top4|front_2_5|d1|phase_mean,state_confidence
247,state_top4|front_2_5|d1|phase_late,state_confidence
248,state_top4|front_2_5|d1|late_minus_early,state_confidence
249,state_top4|front_2_5|d1|phase_std,state_confidence
250,state_top4|front_2_5|d1|phase_slope,state_confidence
251,state_top4|front_2_5|d1|query_change,state_confidence
252,state_top4|front_2_5|d2|phase_mean,state_confidence
253,state_top4|front_2_5|d2|phase_late,state_confidence
254,state_top4|front_2_5|d2|late_minus_early,state_confidence
255,state_top4|front_2_5|d2|phase_std,state_confidence
256,state_top4|front_2_5|d2|phase_slope,state_confidence
257,state_top4|front_2_5|d2|query_change,state_confidence
258,state_top4|front_2_5|d3|phase_mean,state_confidence
259,state_top4|front_2_5|d3|phase_late,state_confidence
260,state_top4|front_2_5|d3|late_minus_early,state_confidence
261,state_top4|front_2_5|d3|phase_std,state_confidence
262,state_top4|front_2_5|d3|phase_slope,state_confidence
263,state_top4|front_2_5|d3|query_change,state_confidence
264,state_top4|front_2_5|d4|phase_mean,state_confidence
265,state_top4|front_2_5|d4|phase_late,state_confidence
266,state_top4|front_2_5|d4|late_minus_early,state_confidence
267,state_top4|front_2_5|d4|phase_std,state_confidence
268,state_top4|front_2_5|d4|phase_slope,state_confidence
269,state_top4|front_2_5|d4|query_change,state_confidence
270,state_top4|front_2_5|d5|phase_mean,state_confidence
271,state_top4|front_2_5|d5|phase_late,state_confidence
272,state_top4|front_2_5|d5|late_minus_early,state_confidence
273,state_top4|front_2_5|d5|phase_std,state_confidence
274,state_top4|front_2_5|d5|phase_slope,state_confidence
275,state_top4|front_2_5|d5|query_change,state_confidence
276,state_top4|front_2_5|d6|phase_mean,state_confidence
277,state_top4|front_2_5|d6|phase_late,state_confidence
278,state_top4|front_2_5|d6|late_minus_early,state_confidence
279,state_top4|front_2_5|d6|phase_std,state_confidence
280,state_top4|front_2_5|d6|phase_slope,state_confidence
281,state_top4|front_2_5|d6|query_change,state_confidence
282,state_top4|front_2_5|d7|phase_mean,state_confidence
283,state_top4|front_2_5|d7|phase_late,state_confidence
284,state_top4|front_2_5|d7|late_minus_early,state_confidence
285,state_top4|front_2_5|d7|phase_std,state_confidence
286,state_top4|front_2_5|d7|phase_slope,state_confidence
287,state_top4|front_2_5|d7|query_change,state_confidence
288,state_top4|front_2_5|d8|phase_mean,state_confidence
289,state_top4|front_2_5|d8|phase_late,state_confidence
290,state_top4|front_2_5|d8|late_minus_early,state_confidence
291,state_top4|front_2_5|d8|phase_std,state_confidence
292,state_top4|front_2_5|d8|phase_slope,state_confidence
293,state_top4|front_2_5|d8|query_change,state_confidence
294,state_top4|front_2_5|d9|phase_mean,state_confidence
295,state_top4|front_2_5|d9|phase_late,state_confidence
296,state_top4|front_2_5|d9|late_minus_early,state_confidence
297,state_top4|front_2_5|d9|phase_std,state_confidence
298,state_top4|front_2_5|d9|phase_slope,state_confidence
299,state_top4|front_2_5|d9|query_change,state_confidence
300,state_top4|back_12_15|d0|phase_mean,state_confidence
301,state_top4|back_12_15|d0|phase_late,state_confidence
302,state_top4|back_12_15|d0|late_minus_early,state_confidence
303,state_top4|back_12_15|d0|phase_std,state_confidence
304,state_top4|back_12_15|d0|phase_slope,state_confidence
305,state_top4|back_12_15|d0|query_change,state_confidence
306,state_top4|back_12_15|d1|phase_mean,state_confidence
307,state_top4|back_12_15|d1|phase_late,state_confidence
308,state_top4|back_12_15|d1|late_minus_early,state_confidence
309,state_top4|back_12_15|d1|phase_std,state_confidence
310,state_top4|back_12_15|d1|phase_slope,state_confidence
311,state_top4|back_12_15|d1|query_change,state_confidence
312,state_top4|back_12_15|d2|phase_mean,state_confidence
313,state_top4|back_12_15|d2|phase_late,state_confidence
314,state_top4|back_12_15|d2|late_minus_early,state_confidence
315,state_top4|back_12_15|d2|phase_std,state_confidence
316,state_top4|back_12_15|d2|phase_slope,state_confidence
317,state_top4|back_12_15|d2|query_change,state_confidence
318,state_top4|back_12_15|d3|phase_mean,state_confidence
319,state_top4|back_12_15|d3|phase_late,state_confidence
320,state_top4|back_12_15|d3|late_minus_early,state_confidence
321,state_top4|back_12_15|d3|phase_std,state_confidence
322,state_top4|back_12_15|d3|phase_slope,state_confidence
323,state_top4|back_12_15|d3|query_change,state_confidence
324,state_top4|back_12_15|d4|phase_mean,state_confidence
325,state_top4|back_12_15|d4|phase_late,state_confidence
326,state_top4|back_12_15|d4|late_minus_early,state_confidence
327,state_top4|back_12_15|d4|phase_std,state_confidence
328,state_top4|back_12_15|d4|phase_slope,state_confidence
329,state_top4|back_12_15|d4|query_change,state_confidence
330,state_top4|back_12_15|d5|phase_mean,state_confidence
331,state_top4|back_12_15|d5|phase_late,state_confidence
332,state_top4|back_12_15|d5|late_minus_early,state_confidence
333,state_top4|back_12_15|d5|phase_std,state_confidence
334,state_top4|back_12_15|d5|phase_slope,state_confidence
335,state_top4|back_12_15|d5|query_change,state_confidence
336,state_top4|back_12_15|d6|phase_mean,state_confidence
337,state_top4|back_12_15|d6|phase_late,state_confidence
338,state_top4|back_12_15|d6|late_minus_early,state_confidence
339,state_top4|back_12_15|d6|phase_std,state_confidence
340,state_top4|back_12_15|d6|phase_slope,state_confidence
341,state_top4|back_12_15|d6|query_change,state_confidence
342,state_top4|back_12_15|d7|phase_mean,state_confidence
343,state_top4|back_12_15|d7|phase_late,state_confidence
344,state_top4|back_12_15|d7|late_minus_early,state_confidence
345,state_top4|back_12_15|d7|phase_std,state_confidence
346,state_top4|back_12_15|d7|phase_slope,state_confidence
347,state_top4|back_12_15|d7|query_change,state_confidence
348,state_top4|back_12_15|d8|phase_mean,state_confidence
349,state_top4|back_12_15|d8|phase_late,state_confidence
350,state_top4|back_12_15|d8|late_minus_early,state_confidence
351,state_top4|back_12_15|d8|phase_std,state_confidence
352,state_top4|back_12_15|d8|phase_slope,state_confidence
353,state_top4|back_12_15|d8|query_change,state_confidence
354,state_top4|back_12_15|d9|phase_mean,state_confidence
355,state_top4|back_12_15|d9|phase_late,state_confidence
356,state_top4|back_12_15|d9|late_minus_early,state_confidence
357,state_top4|back_12_15|d9|phase_std,state_confidence
358,state_top4|back_12_15|d9|phase_slope,state_confidence
359,state_top4|back_12_15|d9|query_change,state_confidence
360,action_entropy|front_2_5|d0|phase_mean,action_confidence
361,action_entropy|front_2_5|d0|phase_late,action_confidence
362,action_entropy|front_2_5|d0|late_minus_early,action_confidence
363,action_entropy|front_2_5|d0|phase_std,action_confidence
364,action_entropy|front_2_5|d0|phase_slope,action_confidence
365,action_entropy|front_2_5|d0|query_change,action_confidence
366,action_entropy|front_2_5|d1|phase_mean,action_confidence
367,action_entropy|front_2_5|d1|phase_late,action_confidence
368,action_entropy|front_2_5|d1|late_minus_early,action_confidence
369,action_entropy|front_2_5|d1|phase_std,action_confidence
370,action_entropy|front_2_5|d1|phase_slope,action_confidence
371,action_entropy|front_2_5|d1|query_change,action_confidence
372,action_entropy|front_2_5|d2|phase_mean,action_confidence
373,action_entropy|front_2_5|d2|phase_late,action_confidence
374,action_entropy|front_2_5|d2|late_minus_early,action_confidence
375,action_entropy|front_2_5|d2|phase_std,action_confidence
376,action_entropy|front_2_5|d2|phase_slope,action_confidence
377,action_entropy|front_2_5|d2|query_change,action_confidence
378,action_entropy|front_2_5|d3|phase_mean,action_confidence
379,action_entropy|front_2_5|d3|phase_late,action_confidence
380,action_entropy|front_2_5|d3|late_minus_early,action_confidence
381,action_entropy|front_2_5|d3|phase_std,action_confidence
382,action_entropy|front_2_5|d3|phase_slope,action_confidence
383,action_entropy|front_2_5|d3|query_change,action_confidence
384,action_entropy|front_2_5|d4|phase_mean,action_confidence
385,action_entropy|front_2_5|d4|phase_late,action_confidence
386,action_entropy|front_2_5|d4|late_minus_early,action_confidence
387,action_entropy|front_2_5|d4|phase_std,action_confidence
388,action_entropy|front_2_5|d4|phase_slope,action_confidence
389,action_entropy|front_2_5|d4|query_change,action_confidence
390,action_entropy|front_2_5|d5|phase_mean,action_confidence
391,action_entropy|front_2_5|d5|phase_late,action_confidence
392,action_entropy|front_2_5|d5|late_minus_early,action_confidence
393,action_entropy|front_2_5|d5|phase_std,action_confidence
394,action_entropy|front_2_5|d5|phase_slope,action_confidence
395,action_entropy|front_2_5|d5|query_change,action_confidence
396,action_entropy|front_2_5|d6|phase_mean,action_confidence
397,action_entropy|front_2_5|d6|phase_late,action_confidence
398,action_entropy|front_2_5|d6|late_minus_early,action_confidence
399,action_entropy|front_2_5|d6|phase_std,action_confidence
400,action_entropy|front_2_5|d6|phase_slope,action_confidence
401,action_entropy|front_2_5|d6|query_change,action_confidence
402,action_entropy|front_2_5|d7|phase_mean,action_confidence
403,action_entropy|front_2_5|d7|phase_late,action_confidence
404,action_entropy|front_2_5|d7|late_minus_early,action_confidence
405,action_entropy|front_2_5|d7|phase_std,action_confidence
406,action_entropy|front_2_5|d7|phase_slope,action_confidence
407,action_entropy|front_2_5|d7|query_change,action_confidence
408,action_entropy|front_2_5|d8|phase_mean,action_confidence
409,action_entropy|front_2_5|d8|phase_late,action_confidence
410,action_entropy|front_2_5|d8|late_minus_early,action_confidence
411,action_entropy|front_2_5|d8|phase_std,action_confidence
412,action_entropy|front_2_5|d8|phase_slope,action_confidence
413,action_entropy|front_2_5|d8|query_change,action_confidence
414,action_entropy|front_2_5|d9|phase_mean,action_confidence
415,action_entropy|front_2_5|d9|phase_late,action_confidence
416,action_entropy|front_2_5|d9|late_minus_early,action_confidence
417,action_entropy|front_2_5|d9|phase_std,action_confidence
418,action_entropy|front_2_5|d9|phase_slope,action_confidence
419,action_entropy|front_2_5|d9|query_change,action_confidence
420,action_entropy|back_12_15|d0|phase_mean,action_confidence
421,action_entropy|back_12_15|d0|phase_late,action_confidence
422,action_entropy|back_12_15|d0|late_minus_early,action_confidence
423,action_entropy|back_12_15|d0|phase_std,action_confidence
424,action_entropy|back_12_15|d0|phase_slope,action_confidence
425,action_entropy|back_12_15|d0|query_change,action_confidence
426,action_entropy|back_12_15|d1|phase_mean,action_confidence
427,action_entropy|back_12_15|d1|phase_late,action_confidence
428,action_entropy|back_12_15|d1|late_minus_early,action_confidence
429,action_entropy|back_12_15|d1|phase_std,action_confidence
430,action_entropy|back_12_15|d1|phase_slope,action_confidence
431,action_entropy|back_12_15|d1|query_change,action_confidence
432,action_entropy|back_12_15|d2|phase_mean,action_confidence
433,action_entropy|back_12_15|d2|phase_late,action_confidence
434,action_entropy|back_12_15|d2|late_minus_early,action_confidence
435,action_entropy|back_12_15|d2|phase_std,action_confidence
436,action_entropy|back_12_15|d2|phase_slope,action_confidence
437,action_entropy|back_12_15|d2|query_change,action_confidence
438,action_entropy|back_12_15|d3|phase_mean,action_confidence
439,action_entropy|back_12_15|d3|phase_late,action_confidence
440,action_entropy|back_12_15|d3|late_minus_early,action_confidence
441,action_entropy|back_12_15|d3|phase_std,action_confidence
442,action_entropy|back_12_15|d3|phase_slope,action_confidence
443,action_entropy|back_12_15|d3|query_change,action_confidence
444,action_entropy|back_12_15|d4|phase_mean,action_confidence
445,action_entropy|back_12_15|d4|phase_late,action_confidence
446,action_entropy|back_12_15|d4|late_minus_early,action_confidence
447,action_entropy|back_12_15|d4|phase_std,action_confidence
448,action_entropy|back_12_15|d4|phase_slope,action_confidence
449,action_entropy|back_12_15|d4|query_change,action_confidence
450,action_entropy|back_12_15|d5|phase_mean,action_confidence
451,action_entropy|back_12_15|d5|phase_late,action_confidence
452,action_entropy|back_12_15|d5|late_minus_early,action_confidence
453,action_entropy|back_12_15|d5|phase_std,action_confidence
454,action_entropy|back_12_15|d5|phase_slope,action_confidence
455,action_entropy|back_12_15|d5|query_change,action_confidence
456,action_entropy|back_12_15|d6|phase_mean,action_confidence
457,action_entropy|back_12_15|d6|phase_late,action_confidence
458,action_entropy|back_12_15|d6|late_minus_early,action_confidence
459,action_entropy|back_12_15|d6|phase_std,action_confidence
460,action_entropy|back_12_15|d6|phase_slope,action_confidence
461,action_entropy|back_12_15|d6|query_change,action_confidence
462,action_entropy|back_12_15|d7|phase_mean,action_confidence
463,action_entropy|back_12_15|d7|phase_late,action_confidence
464,action_entropy|back_12_15|d7|late_minus_early,action_confidence
465,action_entropy|back_12_15|d7|phase_std,action_confidence
466,action_entropy|back_12_15|d7|phase_slope,action_confidence
467,action_entropy|back_12_15|d7|query_change,action_confidence
468,action_entropy|back_12_15|d8|phase_mean,action_confidence
469,action_entropy|back_12_15|d8|phase_late,action_confidence
470,action_entropy|back_12_15|d8|late_minus_early,action_confidence
471,action_entropy|back_12_15|d8|phase_std,action_confidence
472,action_entropy|back_12_15|d8|phase_slope,action_confidence
473,action_entropy|back_12_15|d8|query_change,action_confidence
474,action_entropy|back_12_15|d9|phase_mean,action_confidence
475,action_entropy|back_12_15|d9|phase_late,action_confidence
476,action_entropy|back_12_15|d9|late_minus_early,action_confidence
477,action_entropy|back_12_15|d9|phase_std,action_confidence
478,action_entropy|back_12_15|d9|phase_slope,action_confidence
479,action_entropy|back_12_15|d9|query_change,action_confidence
480,action_top1|front_2_5|d0|phase_mean,action_confidence
481,action_top1|front_2_5|d0|phase_late,action_confidence
482,action_top1|front_2_5|d0|late_minus_early,action_confidence
483,action_top1|front_2_5|d0|phase_std,action_confidence
484,action_top1|front_2_5|d0|phase_slope,action_confidence
485,action_top1|front_2_5|d0|query_change,action_confidence
486,action_top1|front_2_5|d1|phase_mean,action_confidence
487,action_top1|front_2_5|d1|phase_late,action_confidence
488,action_top1|front_2_5|d1|late_minus_early,action_confidence
489,action_top1|front_2_5|d1|phase_std,action_confidence
490,action_top1|front_2_5|d1|phase_slope,action_confidence
491,action_top1|front_2_5|d1|query_change,action_confidence
492,action_top1|front_2_5|d2|phase_mean,action_confidence
493,action_top1|front_2_5|d2|phase_late,action_confidence
494,action_top1|front_2_5|d2|late_minus_early,action_confidence
495,action_top1|front_2_5|d2|phase_std,action_confidence
496,action_top1|front_2_5|d2|phase_slope,action_confidence
497,action_top1|front_2_5|d2|query_change,action_confidence
498,action_top1|front_2_5|d3|phase_mean,action_confidence
