dataset,key,family,token_role,scope,metric,layer,layer_group,denoise_step,relative_query,expert,failure_mean,success_mean,adjusted_difference,residual_sd,effect_sigma,effect_ci95_low,effect_ci95_high,permutation_p_raw,permutation_p_max_family,permutation_p_max_global
long_seed_A_discovery,q0|front_2_5|top1_centered|d0|t1,top1_centered,action,chunk_token_cell,top1_centered,,front_2_5,0,0,,0.0005812599556520581,0.0007914114976301789,-0.00029508384724421735,0.0010501883805746786,-0.2809818245015652,,,0.09598080383923216,1.0,1.0
long_seed_A_discovery,q0|front_2_5|top1_centered|d0|t2,top1_centered,action,chunk_token_cell,top1_centered,,front_2_5,0,0,,-0.00026645330945029855,-0.00028265445143915713,5.9212447302432996e-05,0.0008391233997333241,0.07056464796625965,,,0.6796640671865627,1.0,1.0
long_seed_A_discovery,q0|front_2_5|top1_centered|d0|t3,top1_centered,action,chunk_token_cell,top1_centered,,front_2_5,0,0,,-0.0001750257652020082,-0.00015642837388440967,-5.4514692786406774e-05,0.0010004194377720614,-0.054491836851762135,,,0.7406518696260748,1.0,1.0
long_seed_A_discovery,q0|front_2_5|top1_centered|d0|t4,top1_centered,action,chunk_token_cell,top1_centered,,front_2_5,0,0,,0.00016253146168310195,0.0001445128582417965,5.388445130649825e-06,0.001165955891399291,0.00462148282829381,,,0.98000399920016,1.0,1.0
long_seed_A_discovery,q0|front_2_5|top1_centered|d0|t5,top1_centered,action,chunk_token_cell,top1_centered,,front_2_5,0,0,,-0.00020140924607403576,-0.0002450251195114106,4.403432746038141e-05,0.0008347167447891692,0.052753617002739644,,,0.762247550489902,1.0,1.0
long_seed_A_discovery,q0|front_2_5|top1_centered|d0|t6,top1_centered,action,chunk_token_cell,top1_centered,,front_2_5,0,0,,-0.00027897278778254986,-0.0001419737673131749,-0.00018348218617753094,0.0010166221930361468,-0.1804821765985263,,,0.29574085182963405,1.0,1.0
long_seed_A_discovery,q0|front_2_5|top1_centered|d0|t7,top1_centered,action,chunk_token_cell,top1_centered,,front_2_5,0,0,,-5.482550841406919e-05,-0.00013397392467595637,0.00011043108904383519,0.000914481580044111,0.12075813384727599,,,0.48150369926014797,1.0,1.0
long_seed_A_discovery,q0|front_2_5|top1_centered|d0|t8,top1_centered,action,chunk_token_cell,top1_centered,,front_2_5,0,0,,-2.718090581765864e-05,-0.00019838521257042885,0.00018189025453719187,0.0007698384575673876,0.23627067828222928,,,0.16416716656668667,1.0,1.0
long_seed_A_discovery,q0|front_2_5|top1_centered|d0|t9,top1_centered,action,chunk_token_cell,top1_centered,,front_2_5,0,0,,-2.4903729354264215e-05,0.00011453564366092905,-0.00015616922263035607,0.0009918783599793181,-0.15744795826941158,,,0.3597280543891222,1.0,1.0
long_seed_A_discovery,q0|front_2_5|top1_centered|d0|t10,top1_centered,action,chunk_token_cell,top1_centered,,front_2_5,0,0,,0.0002849835727829486,0.00010798145376611501,0.0002882932968287843,0.000784251340894875,0.3676031927466332,,,0.03259348130373925,0.9988002399520096,1.0
long_seed_A_discovery,q0|front_2_5|top1_centered|d1|t1,top1_centered,action,chunk_token_cell,top1_centered,,front_2_5,1,0,,0.0006005529430694878,0.0008074033539742231,-0.00027968500905978396,0.0009383587060281496,-0.2980576694850783,,,0.08318336332733453,1.0,1.0
long_seed_A_discovery,q0|front_2_5|top1_centered|d1|t2,top1_centered,action,chunk_token_cell,top1_centered,,front_2_5,1,0,,-0.00021081302838865668,-0.00019845025963149965,2.8553035729981862e-05,0.0008424427147798048,0.03389314813820305,,,0.8448310337932413,1.0,1.0
