suite,task,episode,init_state_id,success,failure,stratum
goal,goal/t08__put_the_bowl_on_the_plate,18,18,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,19,19,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,20,20,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,21,21,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,22,22,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,23,23,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,24,24,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,25,25,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,26,26,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,27,27,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,28,28,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,29,29,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,30,30,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,31,31,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,32,32,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,33,33,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,34,34,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,35,35,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,36,36,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,37,37,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,38,38,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,39,39,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,40,40,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,41,41,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,42,42,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,43,43,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,44,44,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,45,45,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,46,46,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,47,47,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,48,48,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t08__put_the_bowl_on_the_plate,49,49,True,False,goal/t08__put_the_bowl_on_the_plate
goal,goal/t09__put_the_wine_bottle_on_the_rack,0,0,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,1,1,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,2,2,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,3,3,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,4,4,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,5,5,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,6,6,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,7,7,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,8,8,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,9,9,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,10,10,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,11,11,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,12,12,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,13,13,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,14,14,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,15,15,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,16,16,False,True,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,17,17,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,18,18,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,19,19,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,20,20,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,21,21,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,22,22,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,23,23,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,24,24,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,25,25,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,26,26,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,27,27,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,28,28,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,29,29,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,30,30,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,31,31,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,32,32,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,33,33,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,34,34,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,35,35,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,36,36,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,37,37,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,38,38,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,39,39,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,40,40,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,41,41,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,42,42,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,43,43,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,44,44,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,45,45,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,46,46,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,47,47,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,48,48,True,False,goal/t09__put_the_wine_bottle_on_the_rack
goal,goal/t09__put_the_wine_bottle_on_the_rack,49,49,True,False,goal/t09__put_the_wine_bottle_on_the_rack
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,0,0,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,1,1,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,2,2,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,3,3,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,4,4,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,5,5,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,6,6,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,7,7,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,8,8,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,9,9,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,10,10,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,11,11,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,12,12,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,13,13,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,14,14,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,15,15,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,16,16,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,17,17,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,18,18,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,19,19,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,20,20,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,21,21,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,22,22,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,23,23,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,24,24,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,25,25,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,26,26,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,27,27,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,28,28,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,29,29,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,30,30,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,31,31,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,32,32,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,33,33,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,34,34,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,35,35,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,36,36,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,37,37,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,38,38,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,39,39,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,40,40,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,41,41,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,42,42,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,43,43,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,44,44,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,45,45,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,46,46,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,47,47,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,48,48,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket,49,49,True,False,object/t00__pick_up_the_alphabet_soup_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,0,0,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,1,1,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,2,2,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,3,3,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,4,4,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,5,5,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,6,6,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,7,7,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,8,8,False,True,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,9,9,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,10,10,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,11,11,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,12,12,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,13,13,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,14,14,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,15,15,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,16,16,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,17,17,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,18,18,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,19,19,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,20,20,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,21,21,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,22,22,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,23,23,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,24,24,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,25,25,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,26,26,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,27,27,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,28,28,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,29,29,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,30,30,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,31,31,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,32,32,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,33,33,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,34,34,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,35,35,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,36,36,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,37,37,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,38,38,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,39,39,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,40,40,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,41,41,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,42,42,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,43,43,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,44,44,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,45,45,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,46,46,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,47,47,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,48,48,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket,49,49,True,False,object/t01__pick_up_the_cream_cheese_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,0,0,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,1,1,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,2,2,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,3,3,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,4,4,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,5,5,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,6,6,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,7,7,False,True,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,8,8,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,9,9,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,10,10,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,11,11,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,12,12,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,13,13,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,14,14,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,15,15,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,16,16,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,17,17,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,18,18,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,19,19,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,20,20,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,21,21,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,22,22,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
object,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket,23,23,True,False,object/t02__pick_up_the_salad_dressing_and_place_it_in_the_basket
