tag,benchmark,task_id,branch_query,strategy,seed,exit_code,success,action_steps,controlled_queries,replay_state_max_abs_diff,wall_seconds
plus-task05-ObjectsLayout-0-init00,plus,2200,24,kick,0,0,True,242,1,0.0,36.7
plus-task05-ObjectsLayout-0-init00,plus,2200,24,kick,1,0,True,242,1,0.0,37.4
plus-task00-LightConditions-0-init00,plus,2408,39,kick,0,0,False,520,1,0.0,58.2
plus-task00-LightConditions-0-init00,plus,2408,39,kick,1,0,False,520,1,0.0,58.7
pro-task00-init02,pro,0,21,kick,1,0,True,300,1,0.0,37.8
pro-task00-init02,pro,0,21,kick,0,0,True,305,1,0.0,41.8
plus-task01-ObjectsLayout-0-init00,plus,2125,34,kick,0,0,False,520,1,0.0,66.1
plus-task01-ObjectsLayout-0-init00,plus,2125,34,kick,1,0,False,520,1,0.0,69.1
plus-task00-RobotInitialStates-0-init00,plus,298,25,kick,0,0,False,520,1,0.0,73.8
plus-task02-SensorNoise-0-init00,plus,1598,30,kick,1,0,False,520,1,0.0,71.9
plus-task02-BackgroundTextures-0-init00,plus,15,26,kick,0,0,False,520,1,0.0,75.3
plus-task02-SensorNoise-0-init00,plus,1598,30,kick,0,0,False,520,1,0.0,73.0
plus-task00-RobotInitialStates-0-init00,plus,298,25,kick,1,0,False,520,1,0.0,77.5
plus-task02-BackgroundTextures-0-init00,plus,15,26,kick,1,0,False,520,1,0.0,79.4
plus-task02-CameraViewpoints-0-init00,plus,736,23,kick,0,0,False,520,1,0.0,80.6
plus-task01-LanguageInstructions-0-init00,plus,1148,24,kick,1,0,False,520,1,0.0,82.4
plus-task03-LanguageInstructions-0-init00,plus,1241,29,kick,0,0,False,520,1,0.0,78.1
plus-task02-CameraViewpoints-0-init00,plus,736,23,kick,1,0,False,520,1,0.0,81.9
plus-task01-LanguageInstructions-0-init00,plus,1148,24,kick,0,0,False,520,1,0.0,85.2
plus-task03-LanguageInstructions-0-init00,plus,1241,29,kick,1,0,False,520,1,0.0,80.6
plus-task03-CameraViewpoints-0-init00,plus,821,23,kick,0,0,False,520,1,0.0,85.7
pro-task08-init06,pro,8,42,kick,1,0,False,520,1,0.0,56.7
pro-task08-init06,pro,8,42,kick,0,0,False,520,1,0.0,57.1
plus-task03-CameraViewpoints-0-init00,plus,821,23,kick,1,0,False,520,1,0.0,88.1
plus-task03-RobotInitialStates-0-init00,plus,424,23,kick,0,0,False,520,1,0.0,89.2
plus-task03-RobotInitialStates-0-init00,plus,424,23,kick,1,0,False,520,1,0.0,89.1
plus-task02-ObjectsLayout-0-init00,plus,1950,17,kick,0,0,False,520,1,0.0,96.5
pro-task04-init01,pro,4,37,kick,0,0,False,520,1,0.0,72.8
plus-task07-LightConditions-0-init00,plus,2398,3,kick,0,0,True,262,1,0.0,87.2
pro-task04-init01,pro,4,37,kick,1,0,False,520,1,0.0,73.9
plus-task03-BackgroundTextures-0-init00,plus,59,18,kick,0,0,False,520,1,0.0,97.6
plus-task02-ObjectsLayout-0-init00,plus,1950,17,kick,1,0,False,520,1,0.0,99.2
plus-task04-LanguageInstructions-0-init00,plus,1273,23,kick,0,0,False,520,1,0.0,95.9
plus-task04-CameraViewpoints-0-init00,plus,843,20,kick,0,0,False,520,1,0.0,97.6
pro-task09-init00,pro,9,38,kick,0,0,False,520,1,0.0,45.8
plus-task04-LanguageInstructions-0-init00,plus,1273,23,kick,1,0,False,520,1,0.0,97.3
plus-task07-LightConditions-0-init00,plus,2398,3,kick,1,0,True,263,1,0.0,92.5
pro-task00-init08,pro,0,3,kick,0,0,True,265,1,0.0,82.3
plus-task03-BackgroundTextures-0-init00,plus,59,18,kick,1,0,False,520,1,0.0,101.6
plus-task04-CameraViewpoints-0-init00,plus,843,20,kick,1,0,False,520,1,0.0,99.3
pro-task06-init03,pro,6,33,kick,0,0,False,520,1,0.0,78.2
pro-task09-init00,pro,9,38,kick,1,0,False,520,1,0.0,45.7
pro-task09-init08,pro,9,40,kick,0,0,False,520,1,0.0,41.8
pro-task00-init08,pro,0,3,kick,1,0,True,271,1,0.0,84.8
pro-task06-init03,pro,6,33,kick,1,0,False,520,1,0.0,79.9
plus-task09-RobotInitialStates-0-init00,plus,655,30,kick,0,0,False,520,1,0.0,90.0
plus-task08-BackgroundTextures-0-init00,plus,114,25,kick,0,0,False,520,1,0.0,95.8
pro-task00-init03,pro,0,23,kick,0,0,False,520,1,0.0,89.6
pro-task09-init08,pro,9,40,kick,1,0,False,520,1,0.0,41.5
pro-task02-init06,pro,2,25,kick,0,0,False,520,1,0.0,88.3
plus-task09-RobotInitialStates-0-init00,plus,655,30,kick,1,0,False,520,1,0.0,93.0
pro-task03-init05,pro,3,28,kick,0,0,False,520,1,0.0,87.4
