fold,suite,seed,method,calibration,alpha,scope,task,origin,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query
libero_long_20260907,libero_long,20260907,success_only__current,episode,0.05,unseen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,round3_followup,400,1,399,1,391,1.0,0.9799498746867168,0.0025510204081632,0.5100250626566416,0.0769230769230769,3.0
libero_long_20260907,libero_long,20260907,success_only__current,episode,0.05,unseen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,round3_followup,400,47,353,28,23,0.5957446808510638,0.065155807365439,0.5490196078431373,0.7652944367428124,0.7499999999999999,28.0
libero_long_20260907,libero_long,20260907,success_only__current,task_init,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,round3_followup,80,0,80,0,0,,0.0,,,,
libero_long_20260907,libero_long,20260907,success_only__current,task_init,0.05,seen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,round3_followup,80,28,52,2,0,0.0714285714285714,0.0,1.0,0.5357142857142857,0.9979395604395604,49.5
libero_long_20260907,libero_long,20260907,success_only__current,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,round3_followup,80,5,75,0,1,0.0,0.0133333333333333,0.0,0.4933333333333333,1.0,
libero_long_20260907,libero_long,20260907,success_only__current,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,round3_followup,80,0,80,0,0,,0.0,,,,
libero_long_20260907,libero_long,20260907,success_only__current,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,round3_followup,80,1,79,1,0,1.0,0.0,1.0,1.0,0.3461538461538461,17.0
libero_long_20260907,libero_long,20260907,success_only__current,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,round3_followup,80,8,72,1,0,0.125,0.0,1.0,0.5625,0.9254807692307692,20.0
libero_long_20260907,libero_long,20260907,success_only__current,task_init,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,round3_followup,80,0,80,0,0,,0.0,,,,
libero_long_20260907,libero_long,20260907,success_only__current,task_init,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,round3_followup,400,1,399,0,7,0.0,0.0175438596491228,0.0,0.4912280701754385,1.0,
libero_long_20260907,libero_long,20260907,success_only__current,task_init,0.05,unseen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,round3_followup,400,1,399,1,249,1.0,0.6240601503759399,0.004,0.6879699248120301,0.0961538461538461,4.0
libero_long_20260907,libero_long,20260907,success_only__current,task_init,0.05,unseen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,round3_followup,400,47,353,5,0,0.1063829787234042,0.0,1.0,0.5531914893617021,0.9627659574468084,29.0
libero_long_20260907,libero_long,20260907,success_only__cumsum,episode,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,round3_followup,80,0,80,0,12,,0.15,0.0,,,
libero_long_20260907,libero_long,20260907,success_only__cumsum,episode,0.05,seen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,round3_followup,80,28,52,28,5,1.0,0.0961538461538461,0.8484848484848485,0.9519230769230768,0.875,45.0
libero_long_20260907,libero_long,20260907,success_only__cumsum,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,round3_followup,80,5,75,5,6,1.0,0.08,0.4545454545454545,0.96,0.3038461538461538,13.0
libero_long_20260907,libero_long,20260907,success_only__cumsum,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,round3_followup,80,0,80,0,0,,0.0,,,,
libero_long_20260907,libero_long,20260907,success_only__cumsum,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,round3_followup,80,1,79,1,4,1.0,0.050632911392405,0.2,0.9746835443037974,0.25,12.0
libero_long_20260907,libero_long,20260907,success_only__cumsum,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,round3_followup,80,8,72,8,1,1.0,0.0138888888888888,0.8888888888888888,0.9930555555555556,0.5264423076923077,27.0
libero_long_20260907,libero_long,20260907,success_only__cumsum,episode,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,round3_followup,80,0,80,0,0,,0.0,,,,
libero_long_20260907,libero_long,20260907,success_only__cumsum,episode,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,round3_followup,400,1,399,1,24,1.0,0.0601503759398496,0.04,0.9699248120300752,0.5384615384615384,27.0
libero_long_20260907,libero_long,20260907,success_only__cumsum,episode,0.05,unseen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,round3_followup,400,1,399,1,399,1.0,1.0,0.0025,0.5,0.0769230769230769,3.0
libero_long_20260907,libero_long,20260907,success_only__cumsum,episode,0.05,unseen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,round3_followup,400,47,353,47,29,1.0,0.0821529745042493,0.618421052631579,0.9589235127478754,0.5417348608837972,27.0
libero_long_20260907,libero_long,20260907,success_only__cumsum,task_init,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,round3_followup,80,0,80,0,0,,0.0,,,,
libero_long_20260907,libero_long,20260907,success_only__cumsum,task_init,0.05,seen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,round3_followup,80,28,52,18,1,0.6428571428571429,0.0192307692307692,0.9473684210526316,0.8118131868131868,0.9519230769230768,46.5
libero_long_20260907,libero_long,20260907,success_only__cumsum,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,round3_followup,80,5,75,5,1,1.0,0.0133333333333333,0.8333333333333334,0.9933333333333332,0.6115384615384615,28.0
libero_long_20260907,libero_long,20260907,success_only__cumsum,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,round3_followup,80,0,80,0,0,,0.0,,,,
libero_long_20260907,libero_long,20260907,success_only__cumsum,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,round3_followup,80,1,79,1,2,1.0,0.0253164556962025,0.3333333333333333,0.9873417721518988,0.3461538461538461,17.0
libero_long_20260907,libero_long,20260907,success_only__cumsum,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,round3_followup,80,8,72,8,0,1.0,0.0,1.0,1.0,0.6826923076923077,32.0
libero_long_20260907,libero_long,20260907,success_only__cumsum,task_init,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,round3_followup,80,0,80,0,0,,0.0,,,,
libero_long_20260907,libero_long,20260907,success_only__cumsum,task_init,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,round3_followup,400,1,399,1,6,1.0,0.0150375939849624,0.1428571428571428,0.9924812030075189,0.8076923076923077,41.0
libero_long_20260907,libero_long,20260907,success_only__cumsum,task_init,0.05,unseen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,round3_followup,400,1,399,1,185,1.0,0.4636591478696741,0.0053763440860215,0.768170426065163,0.1346153846153846,6.0
libero_long_20260907,libero_long,20260907,success_only__cumsum,task_init,0.05,unseen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,round3_followup,400,47,353,47,3,1.0,0.0084985835694051,0.94,0.9957507082152974,0.6738952536824878,34.0
libero_long_20260907,libero_long,20260907,v7_unlabeled_reference_budget,unlabeled_reference_budget,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,round3_v7_budget,80,0,80,0,0,,0.0,,,,
libero_long_20260907,libero_long,20260907,v7_unlabeled_reference_budget,unlabeled_reference_budget,0.05,seen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,round3_v7_budget,80,28,52,18,2,0.6428571428571429,0.0384615384615384,0.9,0.8021978021978021,0.8550824175824177,38.5
libero_long_20260907,libero_long,20260907,v7_unlabeled_reference_budget,unlabeled_reference_budget,0.05,seen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,round3_v7_budget,80,5,75,4,1,0.8,0.0133333333333333,0.8,0.8933333333333333,0.8461538461538461,42.0
libero_long_20260907,libero_long,20260907,v7_unlabeled_reference_budget,unlabeled_reference_budget,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,round3_v7_budget,80,0,80,0,0,,0.0,,,,
libero_long_20260907,libero_long,20260907,v7_unlabeled_reference_budget,unlabeled_reference_budget,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,round3_v7_budget,80,1,79,1,1,1.0,0.0126582278481012,0.5,0.9936708860759492,0.6730769230769231,34.0
libero_long_20260907,libero_long,20260907,v7_unlabeled_reference_budget,unlabeled_reference_budget,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,round3_v7_budget,80,8,72,3,0,0.375,0.0,1.0,0.6875,0.971153846153846,49.0
libero_long_20260907,libero_long,20260907,v7_unlabeled_reference_budget,unlabeled_reference_budget,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,round3_v7_budget,80,0,80,0,0,,0.0,,,,
libero_long_20260907,libero_long,20260907,v7_unlabeled_reference_budget,unlabeled_reference_budget,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,round3_v7_budget,400,1,399,1,3,1.0,0.0075187969924812,0.25,0.9962406015037594,0.5769230769230769,29.0
libero_long_20260907,libero_long,20260907,v7_unlabeled_reference_budget,unlabeled_reference_budget,0.05,unseen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,round3_v7_budget,400,1,399,0,3,0.0,0.0075187969924812,0.0,0.4962406015037593,1.0,
libero_long_20260907,libero_long,20260907,v7_unlabeled_reference_budget,unlabeled_reference_budget,0.05,unseen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,round3_v7_budget,400,47,353,39,2,0.8297872340425532,0.0056657223796034,0.951219512195122,0.9120607558314748,0.7270867430441897,31.0
libero_long_20260907,libero_long,20260907,v7_success_calibration_budget,success_calibration_budget,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,round3_v7_budget,80,0,80,0,0,,0.0,,,,
libero_long_20260907,libero_long,20260907,v7_success_calibration_budget,success_calibration_budget,0.05,seen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,round3_v7_budget,80,28,52,28,7,1.0,0.1346153846153846,0.8,0.9326923076923076,0.5968406593406593,32.0
libero_long_20260907,libero_long,20260907,v7_success_calibration_budget,success_calibration_budget,0.05,seen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,round3_v7_budget,80,5,75,5,11,1.0,0.1466666666666666,0.3125,0.9266666666666666,0.6576923076923077,34.0
libero_long_20260907,libero_long,20260907,v7_success_calibration_budget,success_calibration_budget,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,round3_v7_budget,80,0,80,0,0,,0.0,,,,
libero_long_20260907,libero_long,20260907,v7_success_calibration_budget,success_calibration_budget,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,round3_v7_budget,80,1,79,1,2,1.0,0.0253164556962025,0.3333333333333333,0.9873417721518988,0.6153846153846154,31.0
libero_long_20260907,libero_long,20260907,v7_success_calibration_budget,success_calibration_budget,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,round3_v7_budget,80,8,72,8,1,1.0,0.0138888888888888,0.8888888888888888,0.9930555555555556,0.5769230769230769,30.0
libero_long_20260907,libero_long,20260907,v7_success_calibration_budget,success_calibration_budget,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,round3_v7_budget,80,0,80,0,1,,0.0125,0.0,,,
libero_long_20260907,libero_long,20260907,v7_success_calibration_budget,success_calibration_budget,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,round3_v7_budget,400,1,399,1,9,1.0,0.0225563909774436,0.1,0.9887218045112782,0.4230769230769231,21.0
libero_long_20260907,libero_long,20260907,v7_success_calibration_budget,success_calibration_budget,0.05,unseen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,round3_v7_budget,400,1,399,1,20,1.0,0.050125313283208,0.0476190476190476,0.974937343358396,0.7692307692307693,39.0
libero_long_20260907,libero_long,20260907,v7_success_calibration_budget,success_calibration_budget,0.05,unseen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,round3_v7_budget,400,47,353,47,14,1.0,0.0396600566572237,0.7704918032786885,0.980169971671388,0.594517184942717,30.0
libero_long_20260908,libero_long,20260908,dyn_radius,episode,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,round5,80,1,79,1,0,1.0,0.0,1.0,1.0,0.6538461538461539,33.0
libero_long_20260908,libero_long,20260908,dyn_radius,episode,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,round5,80,1,79,1,2,1.0,0.0253164556962025,0.3333333333333333,0.9873417721518988,0.7884615384615384,40.0
libero_long_20260908,libero_long,20260908,dyn_radius,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_long_20260908,libero_long,20260908,dyn_radius,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,round5,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260908,libero_long,20260908,dyn_radius,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,round5,80,3,77,3,0,1.0,0.0,1.0,1.0,0.5705128205128205,28.0
libero_long_20260908,libero_long,20260908,dyn_radius,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,round5,80,8,72,3,0,0.375,0.0,1.0,0.6875,0.9182692307692308,42.0
libero_long_20260908,libero_long,20260908,dyn_radius,episode,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,round5,80,4,76,4,24,1.0,0.3157894736842105,0.1428571428571428,0.8421052631578947,0.2692307692307692,13.0
libero_long_20260908,libero_long,20260908,dyn_radius,episode,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,round5,400,1,399,1,6,1.0,0.0150375939849624,0.1428571428571428,0.9924812030075189,0.5576923076923077,28.0
libero_long_20260908,libero_long,20260908,dyn_radius,episode,0.05,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,round5,400,151,249,112,19,0.7417218543046358,0.0763052208835341,0.8549618320610687,0.8327083167105508,0.727840040753948,32.0
libero_long_20260908,libero_long,20260908,dyn_radius,episode,0.05,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,round5,400,30,370,28,2,0.9333333333333332,0.0054054054054054,0.9333333333333332,0.963963963963964,0.4262820512820513,14.0
libero_long_20260908,libero_long,20260908,dyn_radius,task_init,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,round5,80,1,79,1,0,1.0,0.0,1.0,1.0,0.7115384615384616,36.0
libero_long_20260908,libero_long,20260908,dyn_radius,task_init,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,round5,80,1,79,1,1,1.0,0.0126582278481012,0.5,0.9936708860759492,0.8269230769230769,42.0
libero_long_20260908,libero_long,20260908,dyn_radius,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_long_20260908,libero_long,20260908,dyn_radius,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,round5,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260908,libero_long,20260908,dyn_radius,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,round5,80,3,77,3,0,1.0,0.0,1.0,1.0,0.608974358974359,30.0
libero_long_20260908,libero_long,20260908,dyn_radius,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,round5,80,8,72,2,0,0.25,0.0,1.0,0.625,0.9302884615384616,36.5
libero_long_20260908,libero_long,20260908,dyn_radius,task_init,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,round5,80,4,76,4,7,1.0,0.0921052631578947,0.3636363636363636,0.9539473684210528,0.5096153846153846,25.5
libero_long_20260908,libero_long,20260908,dyn_radius,task_init,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,round5,400,1,399,1,1,1.0,0.0025062656641604,0.5,0.9987468671679198,0.5961538461538461,30.0
libero_long_20260908,libero_long,20260908,dyn_radius,task_init,0.05,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,round5,400,151,249,91,6,0.6026490066225165,0.0240963855421686,0.9381443298969072,0.7892763105401739,0.8153336729495669,34.0
libero_long_20260908,libero_long,20260908,dyn_radius,task_init,0.05,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,round5,400,30,370,25,2,0.8333333333333334,0.0054054054054054,0.925925925925926,0.913963963963964,0.4839743589743591,15.0
libero_long_20260908,libero_long,20260908,dyn_radius_outward,episode,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,round5,80,1,79,1,0,1.0,0.0,1.0,1.0,0.6538461538461539,33.0
libero_long_20260908,libero_long,20260908,dyn_radius_outward,episode,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,round5,80,1,79,1,2,1.0,0.0253164556962025,0.3333333333333333,0.9873417721518988,0.7692307692307693,39.0
libero_long_20260908,libero_long,20260908,dyn_radius_outward,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_long_20260908,libero_long,20260908,dyn_radius_outward,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,round5,80,1,79,0,1,0.0,0.0126582278481012,0.0,0.4936708860759494,1.0,
libero_long_20260908,libero_long,20260908,dyn_radius_outward,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,round5,80,3,77,3,0,1.0,0.0,1.0,1.0,0.5705128205128205,28.0
libero_long_20260908,libero_long,20260908,dyn_radius_outward,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,round5,80,8,72,4,0,0.5,0.0,1.0,0.75,0.8918269230769231,41.0
libero_long_20260908,libero_long,20260908,dyn_radius_outward,episode,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,round5,80,4,76,4,27,1.0,0.3552631578947368,0.1290322580645161,0.8223684210526316,0.2692307692307692,13.0
libero_long_20260908,libero_long,20260908,dyn_radius_outward,episode,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,round5,400,1,399,1,3,1.0,0.0075187969924812,0.25,0.9962406015037594,0.5769230769230769,29.0
libero_long_20260908,libero_long,20260908,dyn_radius_outward,episode,0.05,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,round5,400,151,249,97,8,0.6423841059602649,0.0321285140562249,0.923809523809524,0.80512779595202,0.8015792154865002,33.0
libero_long_20260908,libero_long,20260908,dyn_radius_outward,episode,0.05,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,round5,400,30,370,20,1,0.6666666666666666,0.0027027027027027,0.9523809523809524,0.8319819819819819,0.6262820512820515,14.5
libero_long_20260908,libero_long,20260908,dyn_radius_outward,task_init,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,round5,80,1,79,1,0,1.0,0.0,1.0,1.0,0.7115384615384616,36.0
libero_long_20260908,libero_long,20260908,dyn_radius_outward,task_init,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,round5,80,1,79,1,1,1.0,0.0126582278481012,0.5,0.9936708860759492,0.8076923076923077,41.0
libero_long_20260908,libero_long,20260908,dyn_radius_outward,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_long_20260908,libero_long,20260908,dyn_radius_outward,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,round5,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260908,libero_long,20260908,dyn_radius_outward,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,round5,80,3,77,3,0,1.0,0.0,1.0,1.0,0.5897435897435898,29.0
libero_long_20260908,libero_long,20260908,dyn_radius_outward,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,round5,80,8,72,3,0,0.375,0.0,1.0,0.6875,0.9302884615384616,43.0
libero_long_20260908,libero_long,20260908,dyn_radius_outward,task_init,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,round5,80,4,76,4,9,1.0,0.1184210526315789,0.3076923076923077,0.9407894736842104,0.4807692307692308,24.0
libero_long_20260908,libero_long,20260908,dyn_radius_outward,task_init,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,round5,400,1,399,1,0,1.0,0.0,1.0,1.0,0.6153846153846154,31.0
libero_long_20260908,libero_long,20260908,dyn_radius_outward,task_init,0.05,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,round5,400,151,249,83,4,0.5496688741721855,0.0160642570281124,0.9540229885057472,0.7668023085720365,0.8367294956698932,35.0
libero_long_20260908,libero_long,20260908,dyn_radius_outward,task_init,0.05,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,round5,400,30,370,15,0,0.5,0.0,1.0,0.75,0.757051282051282,16.0
libero_long_20260908,libero_long,20260908,dyn_success_knn_k1,episode,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,round5,80,1,79,1,3,1.0,0.0379746835443038,0.25,0.981012658227848,0.6153846153846154,31.0
libero_long_20260908,libero_long,20260908,dyn_success_knn_k1,episode,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,round5,80,1,79,1,10,1.0,0.1265822784810126,0.0909090909090909,0.9367088607594936,0.6153846153846154,31.0
libero_long_20260908,libero_long,20260908,dyn_success_knn_k1,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,round5,80,0,80,0,1,,0.0125,0.0,,,
libero_long_20260908,libero_long,20260908,dyn_success_knn_k1,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,round5,80,1,79,1,5,1.0,0.0632911392405063,0.1666666666666666,0.9683544303797468,0.4230769230769231,21.0
libero_long_20260908,libero_long,20260908,dyn_success_knn_k1,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,round5,80,3,77,3,0,1.0,0.0,1.0,1.0,0.5705128205128206,28.0
libero_long_20260908,libero_long,20260908,dyn_success_knn_k1,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,round5,80,8,72,8,6,1.0,0.0833333333333333,0.5714285714285714,0.9583333333333334,0.6298076923076923,30.5
libero_long_20260908,libero_long,20260908,dyn_success_knn_k1,episode,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,round5,80,4,76,4,8,1.0,0.1052631578947368,0.3333333333333333,0.9473684210526316,0.2980769230769231,12.0
libero_long_20260908,libero_long,20260908,dyn_success_knn_k1,episode,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,round5,400,1,399,1,82,1.0,0.2055137844611528,0.0120481927710843,0.8972431077694236,0.3461538461538461,17.0
