tag,benchmark,task_id,branch_query,strategy,seed,exit_code,success,action_steps,controlled_queries,replay_state_max_abs_diff,wall_seconds
plus-task00-LightConditions-0-init00,plus,2408,39,random,0,0,False,520,3,0.0,82.2
plus-task00-LightConditions-0-init00,plus,2408,39,random,1,0,False,520,3,0.0,84.1
plus-task00-LightConditions-0-init00,plus,2408,39,kick,0,0,False,520,3,0.0,80.2
plus-task00-LightConditions-0-init00,plus,2408,39,boundary,0,0,False,520,3,0.0,83.9
plus-task00-LightConditions-0-init00,plus,2408,39,small_cluster,1,0,False,520,3,0.0,83.2
plus-task00-LightConditions-0-init00,plus,2408,39,boundary,1,0,False,520,3,0.0,84.0
plus-task00-LightConditions-0-init00,plus,2408,39,kick,1,0,True,516,3,0.0,80.6
plus-task00-LightConditions-0-init00,plus,2408,39,native,0,0,False,520,0,0.0,86.4
plus-task00-LightConditions-0-init00,plus,2408,39,route_exit,0,0,False,520,3,0.0,84.1
plus-task00-LightConditions-0-init00,plus,2408,39,native,1,0,False,520,0,0.0,87.0
plus-task00-LightConditions-0-init00,plus,2408,39,small_cluster,0,0,False,520,3,0.0,85.8
plus-task00-LightConditions-0-init00,plus,2408,39,route_exit,1,0,False,520,3,0.0,86.2
plus-task00-LightConditions-0-init00,plus,2408,39,v82_min,0,0,False,520,3,0.0,86.0
plus-task00-LightConditions-0-init00,plus,2408,39,flow_straight,1,0,False,520,3,0.0,85.3
plus-task00-LightConditions-0-init00,plus,2408,39,v82_min,1,0,False,520,3,0.0,86.3
plus-task00-LightConditions-0-init00,plus,2408,39,motion_max,1,0,False,520,3,0.0,87.6
plus-task00-LightConditions-0-init00,plus,2408,39,flow_straight,0,0,False,520,3,0.0,86.3
plus-task00-LightConditions-0-init00,plus,2408,39,motion_max,0,0,False,520,3,0.0,88.3
plus-task01-ObjectsLayout-0-init00,plus,2125,34,kick,0,0,False,520,3,0.0,89.0
plus-task01-ObjectsLayout-0-init00,plus,2125,34,kick,1,0,False,520,3,0.0,90.9
plus-task01-ObjectsLayout-0-init00,plus,2125,34,random,1,0,False,520,3,0.0,95.7
plus-task01-ObjectsLayout-0-init00,plus,2125,34,boundary,0,0,False,520,3,0.0,96.4
plus-task01-ObjectsLayout-0-init00,plus,2125,34,native,0,0,False,520,0,0.0,98.5
plus-task01-ObjectsLayout-0-init00,plus,2125,34,small_cluster,0,0,False,520,3,0.0,96.7
plus-task01-ObjectsLayout-0-init00,plus,2125,34,boundary,1,0,False,520,3,0.0,97.4
plus-task01-ObjectsLayout-0-init00,plus,2125,34,motion_max,0,0,False,520,3,0.0,97.5
plus-task01-ObjectsLayout-0-init00,plus,2125,34,route_exit,1,0,False,520,3,0.0,96.8
plus-task01-ObjectsLayout-0-init00,plus,2125,34,flow_straight,0,0,False,520,3,0.0,95.9
plus-task01-ObjectsLayout-0-init00,plus,2125,34,random,0,0,False,520,3,0.0,99.9
plus-task01-ObjectsLayout-0-init00,plus,2125,34,route_exit,0,0,False,520,3,0.0,97.5
plus-task01-ObjectsLayout-0-init00,plus,2125,34,native,1,0,False,520,0,0.0,100.3
plus-task01-ObjectsLayout-0-init00,plus,2125,34,small_cluster,1,0,False,520,3,0.0,98.9
plus-task01-ObjectsLayout-0-init00,plus,2125,34,motion_max,1,0,False,520,3,0.0,98.8
plus-task01-ObjectsLayout-0-init00,plus,2125,34,v82_min,1,0,False,520,3,0.0,97.8
plus-task01-ObjectsLayout-0-init00,plus,2125,34,v82_min,0,0,False,520,3,0.0,98.4
plus-task00-ObjectsLayout-0-init00,plus,2069,5,flow_straight,0,0,True,297,3,0.0,114.5
