aperture_at_fork,arm,base_task,benchmark,category,eef_to_target_m,event_id,failed,freeze_after_1,handback_step,knn_after_8,lifted,main_id,model_queries,original_remaining,physical_class,post_arc_bandedness_back,post_arc_size_back,post_state_top1_front,pre_arc_bandedness_back,pre_arc_size_back,pre_state_top1_front,queries,repair_chunks,repair_kind,repair_reason,repair_steps,replicate,restalled,restalled_query,retract_reason,start_query,success_original,success_step,success_window,target_name,timing
0.014922122503827386,open_only,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_level5_sample4,plus,Objects Layout,0.1432002747163969,4677615bf14c5ce7e8ea6313,True,-0.48021236062049866,10,1.8040187358856201,,3e6466b66694b7b6325fa52e,29,430,dropped_or_tipped,0.7927206851119893,0.0014408349683093244,0.24750291967591334,0.8682147562582345,0.004057918830658987,0.17994733847789646,29,1,open,open,10,0,False,,,9,False,,False,alphabet_soup_1,early
0.014922122503827386,retract_history,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_level5_sample4,plus,Objects Layout,0.1432002747163969,4677615bf14c5ce7e8ea6313,True,-0.498649924993515,20,2.9141900539398193,,3e6466b66694b7b6325fa52e,28,430,dropped_or_tipped,0.6668313570487483,0.0025667184536425566,0.25271033269211596,0.8682147562582345,0.004057918830658987,0.17994733847789646,28,2,retract,reached,20,0,False,,reached,9,False,,False,alphabet_soup_1,early
0.014922122503827386,retract_above_target,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_level5_sample4,plus,Objects Layout,0.1432002747163969,4677615bf14c5ce7e8ea6313,True,-0.4925447404384613,40,2.062802314758301,,3e6466b66694b7b6325fa52e,22,430,dropped_or_tipped,0.8373517786561264,0.00192437822619136,0.35830882124314595,0.8682147562582345,0.004057918830658987,0.17994733847789646,22,4,retract,reached,40,0,False,,reached,9,True,258,True,alphabet_soup_1,early
0.014922122503827386,retract_above_target_noisy,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_level5_sample4,plus,Objects Layout,0.1432002747163969,4677615bf14c5ce7e8ea6313,True,-0.48611560463905334,40,1.8275494575500488,,3e6466b66694b7b6325fa52e,26,430,dropped_or_tipped,0.8045783926218708,0.0017083870251409197,0.3363485590714549,0.8682147562582345,0.004057918830658987,0.17994733847789646,26,4,retract,reached,40,0,False,,reached,9,False,,False,alphabet_soup_1,early
0.014922122503827386,scripted_regrasp,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_level5_sample4,plus,Objects Layout,0.1432002747163969,4677615bf14c5ce7e8ea6313,True,-0.4764830768108368,110,1.9373223781585693,False,3e6466b66694b7b6325fa52e,19,430,dropped_or_tipped,0.6056982872200263,0.003088191088917088,0.3654522546118516,0.8682147562582345,0.004057918830658987,0.17994733847789646,19,11,regrasp,regrasp,110,0,False,,reached,9,False,,False,alphabet_soup_1,early
0.07807973122140414,new_noise,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_level3_sample1,plus,Objects Layout,0.0265727773875667,38179638bbb0967acc3c4aa5,True,0.21159620583057404,0,3.0968353748321533,,46aa17bd0b8c72762ca30603,30,380,displaced_reachable,0.7639986824769434,0.003899571883065357,0.21986765073142428,0.7445652173913043,0.0035259262218848035,0.2555183398946949,30,0,none,none,0,0,False,,,14,False,,False,alphabet_soup_1,mid
0.07807973122140414,open_only,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_level3_sample1,plus,Objects Layout,0.0265727773875667,38179638bbb0967acc3c4aa5,True,0.17026419937610626,10,5.278686046600342,,46aa17bd0b8c72762ca30603,29,380,displaced_reachable,0.7335638998682477,0.0036299834177907536,0.24463146556610216,0.7445652173913043,0.0035259262218848035,0.2555183398946949,29,1,open,open,10,0,True,22,,14,False,,False,alphabet_soup_1,mid
0.07807973122140414,retract_history,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_level3_sample1,plus,Objects Layout,0.0265727773875667,38179638bbb0967acc3c4aa5,True,0.12329795211553574,20,1.6647356748580933,,46aa17bd0b8c72762ca30603,28,380,displaced_reachable,0.8366600790513833,0.0020119463861632573,0.36044485145669647,0.7445652173913043,0.0035259262218848035,0.2555183398946949,28,2,retract,reached,20,0,False,,reached,14,False,,False,alphabet_soup_1,mid
0.07807973122140414,retract_above_target,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_level3_sample1,plus,Objects Layout,0.0265727773875667,38179638bbb0967acc3c4aa5,True,0.12134718894958496,20,1.0620481967926025,,46aa17bd0b8c72762ca30603,28,380,displaced_reachable,0.8325428194993412,0.001991344320851639,0.22763096370872005,0.7445652173913043,0.0035259262218848035,0.2555183398946949,28,2,retract,reached,20,0,False,,reached,14,False,,False,alphabet_soup_1,mid
0.07807973122140414,retract_above_target_noisy,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_level3_sample1,plus,Objects Layout,0.0265727773875667,38179638bbb0967acc3c4aa5,True,0.11846327781677246,20,2.1341402530670166,,46aa17bd0b8c72762ca30603,28,380,displaced_reachable,0.8320487483530963,0.0018832016984818456,0.3442324903393076,0.7445652173913043,0.0035259262218848035,0.2555183398946949,28,2,retract,reached,20,0,False,,reached,14,False,,False,alphabet_soup_1,mid
0.07807973122140414,scripted_regrasp,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_level3_sample1,plus,Objects Layout,0.0265727773875667,38179638bbb0967acc3c4aa5,True,0.09640511125326157,70,3.8315563201904297,False,46aa17bd0b8c72762ca30603,23,380,displaced_reachable,0.7792819499341238,0.0037508981679750097,0.3154964117498941,0.7445652173913043,0.0035259262218848035,0.2555183398946949,23,7,regrasp,regrasp,70,0,False,,reached,14,False,,False,alphabet_soup_1,mid
0.07967084144611315,new_noise,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_level3_sample1,plus,Objects Layout,0.3984690827801798,c7cd0e417f267056b51eb41a,True,0.5039783120155334,0,6.013061046600342,,46aa17bd0b8c72762ca30603,30,80,displaced_reachable,0.8843214756258233,0.0015994265615675621,0.22550853067937895,0.8652503293807641,0.0015933891318755755,0.22882924969804147,30,0,none,none,0,0,False,,,44,False,,False,alphabet_soup_1,late
0.07967084144611315,open_only,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_level3_sample1,plus,Objects Layout,0.3984690827801798,c7cd0e417f267056b51eb41a,True,0.4990430772304535,10,5.880949974060059,,46aa17bd0b8c72762ca30603,29,80,displaced_reachable,0.8895915678524374,0.0016142789482700363,0.22621099087855426,0.8652503293807641,0.0015933891318755755,0.22882924969804147,29,1,open,open,10,0,False,,,44,False,,False,alphabet_soup_1,late
0.07967084144611315,retract_history,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_level3_sample1,plus,Objects Layout,0.3984690827801798,c7cd0e417f267056b51eb41a,True,0.323984831571579,20,5.0274434089660645,,46aa17bd0b8c72762ca30603,28,80,displaced_reachable,0.8569828722002634,0.0018096796731151203,0.1671925194234668,0.8652503293807641,0.0015933891318755755,0.22882924969804147,28,2,retract,reached,20,0,False,,reached,44,False,,False,alphabet_soup_1,late
0.07967084144611315,retract_above_target,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_level3_sample1,plus,Objects Layout,0.3984690827801798,c7cd0e417f267056b51eb41a,True,0.3135390281677246,40,1.3647724390029907,,46aa17bd0b8c72762ca30603,26,80,displaced_reachable,0.8792160737812911,0.001895134726294431,0.21124761202910827,0.8652503293807641,0.0015933891318755755,0.22882924969804147,26,4,retract,reached,40,0,False,,reached,44,False,,False,alphabet_soup_1,late
0.07967084144611315,retract_above_target_noisy,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_level3_sample1,plus,Objects Layout,0.3984690827801798,c7cd0e417f267056b51eb41a,True,0.30090609192848206,50,1.8715341091156006,,46aa17bd0b8c72762ca30603,25,80,displaced_reachable,0.8677206851119894,0.0024500946415444134,0.22448738538034638,0.8652503293807641,0.0015933891318755755,0.22882924969804147,25,5,retract,reached,50,0,False,,reached,44,False,,False,alphabet_soup_1,late
0.07967084144611315,scripted_regrasp,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_level3_sample1,plus,Objects Layout,0.3984690827801798,c7cd0e417f267056b51eb41a,True,0.2837258577346802,80,2.072122097015381,False,46aa17bd0b8c72762ca30603,22,80,displaced_reachable,0.7635046113306982,0.004611720795845001,0.34117729125354235,0.8652503293807641,0.0015933891318755755,0.22882924969804147,22,8,regrasp,regrasp,80,0,False,,reached,44,False,,False,alphabet_soup_1,late
0.0036803838637141754,new_noise,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_level3_sample1,plus,Objects Layout,0.1396034190549056,4eb541d17470d420c56ad4dc,True,-0.1347382515668869,0,1.1054184436798096,,46aa17bd0b8c72762ca30603,30,250,displaced_reachable,0.7438735177865612,0.002565693101632075,0.3212900982984551,0.7875823451910408,0.0029202690893236826,0.18640329362630662,30,0,none,none,0,0,False,,,27,False,,False,alphabet_soup_1,early
0.0036803838637141754,open_only,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_level3_sample1,plus,Objects Layout,0.1396034190549056,4eb541d17470d420c56ad4dc,True,-0.13013751804828644,10,1.6667263507843018,,46aa17bd0b8c72762ca30603,29,250,displaced_reachable,0.8369894598155467,0.0018225958636017379,0.24931369696874278,0.7875823451910408,0.0029202690893236826,0.18640329362630662,29,1,open,open,10,0,False,,,27,False,,False,alphabet_soup_1,early
0.0036803838637141754,retract_history,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_level3_sample1,plus,Objects Layout,0.1396034190549056,4eb541d17470d420c56ad4dc,True,-0.12244497984647751,20,1.371227502822876,,46aa17bd0b8c72762ca30603,28,250,displaced_reachable,0.9485836627140974,0.0033880524532405756,0.12040351234857471,0.7875823451910408,0.0029202690893236826,0.18640329362630662,28,2,retract,reached,20,0,False,,reached,27,False,,False,alphabet_soup_1,early
0.0036803838637141754,retract_above_target,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_level3_sample1,plus,Objects Layout,0.1396034190549056,4eb541d17470d420c56ad4dc,True,-0.13643382489681244,40,3.340939521789551,,46aa17bd0b8c72762ca30603,26,250,displaced_reachable,0.8155467720685111,0.0021328891957003602,0.4147603578055352,0.7875823451910408,0.0029202690893236826,0.18640329362630662,26,4,retract,reached,40,0,True,15,reached,27,False,,False,alphabet_soup_1,early
0.0036803838637141754,retract_above_target_noisy,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_level3_sample1,plus,Objects Layout,0.1396034190549056,4eb541d17470d420c56ad4dc,True,-0.13520021736621857,40,2.2484359741210938,,46aa17bd0b8c72762ca30603,26,250,displaced_reachable,0.8359683794466403,0.0023382975369558657,0.3920370890547297,0.7875823451910408,0.0029202690893236826,0.18640329362630662,26,4,retract,reached,40,0,False,,reached,27,False,,False,alphabet_soup_1,early
0.0036803838637141754,scripted_regrasp,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_level3_sample1,plus,Objects Layout,0.1396034190549056,4eb541d17470d420c56ad4dc,True,-0.1394629180431366,110,2.0186235904693604,True,46aa17bd0b8c72762ca30603,19,250,displaced_reachable,0.8943346508563899,0.002309299854277509,0.342445118453075,0.7875823451910408,0.0029202690893236826,0.18640329362630662,19,11,regrasp,regrasp,110,0,True,17,reached,27,False,,False,alphabet_soup_1,early
