suite,chunk,series,auc,direction,n_risk,n_safe,deadline,tp@fp10,fp@fp10,tp@fp20,fp@fp20,tp@fp40,fp@fp40,degenerate,gauss_tp@fp20,floor_auc,floor_tp,auc_margin,tp_margin
libero_goal,18,mob_all_smean@open,0.5912605042016807,low,102,199,False,36,11,37,21,40,41,False,17.38795495632234,0.13881136102446234,9.0,-0.047550856822781595,28.0
libero_goal,18,mob_layer_spread@open,0.7644817927170868,low,102,199,False,43,11,54,21,59,41,False,40.56413128838054,0.13881136102446234,9.0,0.12567043169262448,45.0
libero_goal,18,mob_step_spread@open,0.5313165266106443,low,102,199,False,35,11,37,21,41,41,False,12.392096028920516,0.13881136102446234,9.0,-0.10749483441381802,28.0
libero_goal,18,mob_late_early@open,0.5240336134453781,high,102,199,False,6,11,10,21,22,41,False,11.867453841157788,0.13881136102446234,9.0,-0.11477774757908421,1.0
libero_goal,18,mob_front_back@open,0.5753501400560224,high,102,199,False,0,0,0,0,0,0,True,15.937848782698538,0.13881136102446234,9.0,-0.06346122096843998,-9.0
libero_goal,18,flow_path_back@open,0.7547338935574229,low,102,199,False,44,11,52,21,58,41,False,38.83127295549953,0.13881136102446234,9.0,0.11592253253296059,43.0
libero_goal,18,flow_path_front@open,0.6379831932773109,low,102,199,False,24,11,38,21,50,41,False,22.223771997296847,0.13881136102446234,9.0,-0.0008281677471514426,29.0
libero_goal,18,flow_peak_back@open,0.7830812324929972,low,102,199,False,46,11,57,21,67,41,False,44.0404894081227,0.13881136102446234,9.0,0.14426987146853487,48.0
libero_goal,18,flow_tail_back@open,0.7701960784313726,low,102,199,False,47,11,55,21,61,41,False,41.60807769831116,0.13881136102446234,9.0,0.13138471740691027,46.0
libero_goal,18,flow_head_back@open,0.704985994397759,low,102,199,False,36,11,42,21,48,41,False,30.872874909605155,0.13881136102446234,9.0,0.06617463337329665,33.0
libero_goal,18,flow_tail_head@open,0.7821848739495798,low,102,199,False,36,11,49,21,62,41,False,43.86770221590301,0.13881136102446234,9.0,0.14337351292511746,40.0
libero_goal,18,set_jacc_adj_back@open,0.6498599439775911,high,102,199,False,37,11,41,21,51,41,False,23.600976893718986,0.13881136102446234,9.0,0.011048582953128716,32.0
libero_goal,18,set_jacc_adj_all@open,0.702408963585434,high,102,199,False,39,11,45,21,51,41,False,30.4985613783473,0.13881136102446234,9.0,0.06359760256097169,36.0
libero_goal,18,set_jacc_adj_fbr@open,0.5142857142857142,high,102,199,False,5,11,9,21,18,41,False,11.191008727895447,0.13881136102446234,9.0,-0.12452564673874811,0.0
libero_goal,18,set_inflow_back@open,0.6396638655462186,low,102,199,False,39,11,41,21,50,41,False,22.414838668876534,0.13881136102446234,9.0,0.0008525045217562255,32.0
libero_goal,18,set_inflow_all@open,0.6574789915966386,low,102,199,False,38,11,40,21,46,41,False,24.518180200046018,0.13881136102446234,9.0,0.01866763057217624,31.0
libero_goal,18,set_inflow_fbr@open,0.5141176470588236,high,102,199,False,28,11,31,21,36,41,False,11.179599978755657,0.13881136102446234,9.0,-0.12469371396563877,22.0
libero_goal,18,set_outflow_back@open,0.7474509803921568,low,102,199,False,44,11,55,21,65,41,False,37.575243583244,0.13881136102446234,9.0,0.1086396193676945,46.0
libero_goal,18,set_outflow_all@open,0.7571988795518207,low,102,199,False,43,11,55,21,63,41,False,39.26382227207807,0.13881136102446234,9.0,0.1183875185273584,46.0
libero_goal,18,set_outflow_fbr@open,0.5234173669467788,high,102,199,False,28,11,33,21,41,41,False,11.823823753900246,0.13881136102446234,9.0,-0.11539399407768358,24.0
libero_goal,18,set_asym_back@open,0.6005042016806723,high,102,199,False,5,11,15,21,21,41,False,18.27459781276949,0.13881136102446234,9.0,-0.03830715934379003,6.0
libero_goal,18,set_asym_all@open,0.6329411764705882,high,102,199,False,8,11,16,21,37,41,False,21.65800310272515,0.13881136102446234,9.0,-0.005870184553874114,7.0
libero_goal,18,set_asym_fbr@open,0.5542857142857143,high,102,199,False,6,11,16,21,27,41,False,14.159149914178895,0.13881136102446234,9.0,-0.08452564673874807,7.0
libero_goal,18,rank_footrule_adj_back@open,0.7421848739495798,low,102,199,False,41,11,48,21,58,41,False,36.687181035959014,0.13881136102446234,9.0,0.10337351292511743,39.0
libero_goal,18,rank_footrule_adj_all@open,0.7111484593837536,low,102,199,False,39,11,41,21,51,41,False,31.782483716695182,0.13881136102446234,9.0,0.07233709835929125,32.0
libero_goal,18,rank_footrule_adj_fbr@open,0.5165266106442578,high,102,199,False,0,0,0,0,0,0,True,11.343942036715859,0.13881136102446234,9.0,-0.12228475038020459,-9.0
libero_goal,18,tok_disp_back@open,0.8088515406162464,low,102,199,False,47,11,60,21,68,41,False,49.245301926045556,0.13881136102446234,9.0,0.17004017959178408,51.0
libero_goal,18,tok_disp_all@open,0.7810644257703081,low,102,199,False,40,11,44,21,69,41,False,43.652477955254724,0.13881136102446234,9.0,0.14225306474584576,35.0
libero_goal,18,tok_disp_fbr@open,0.6024649859943978,high,102,199,False,0,0,0,0,0,0,True,18.46696040243677,0.13881136102446234,9.0,-0.03634637503006455,-9.0
libero_goal,18,tok_near_far_back@open,0.8462745098039216,low,102,199,False,45,11,65,21,71,41,False,57.669086122652224,0.13881136102446234,9.0,0.20746314877945926,56.0
libero_goal,18,tok_near_far_all@open,0.7997759103641457,low,102,199,False,37,11,47,21,64,41,False,47.359147492022856,0.13881136102446234,9.0,0.1609645493396834,38.0
libero_goal,18,tok_near_far_fbr@open,0.5550700280112045,high,102,199,False,13,11,0,0,0,0,True,14.222599658272397,0.13881136102446234,9.0,-0.08374133301325781,-9.0
libero_goal,18,tok_effrank_back@open,0.535126050420168,high,102,199,False,7,11,15,21,20,41,False,12.673225848135608,0.13881136102446234,9.0,-0.10368531060429431,6.0
libero_goal,18,tok_effrank_all@open,0.5978711484593837,high,102,199,False,22,11,31,21,41,41,False,18.018658234602672,0.13881136102446234,9.0,-0.040940212565078626,22.0
libero_goal,18,tok_effrank_fbr@open,0.6165826330532214,high,102,199,False,13,11,23,21,30,41,False,19.897405286149894,0.13881136102446234,9.0,-0.02222872797124098,14.0
libero_goal,18,state_action_back@open,0.6534453781512605,high,102,199,False,10,11,27,21,42,41,False,24.029268851884222,0.13881136102446234,9.0,0.014634017126798127,18.0
libero_goal,18,state_action_all@open,0.8047058823529412,low,102,199,False,20,11,36,21,65,41,False,48.37641126229291,0.13881136102446234,9.0,0.16589452132847882,27.0
libero_goal,18,state_action_fbr@open,0.8234173669467787,low,102,199,False,25,11,35,21,72,41,False,52.39780315543962,0.13881136102446234,9.0,0.18460600592231635,26.0
libero_goal,18,load_top4mass_back@open,0.8028011204481793,low,102,199,False,43,11,52,21,66,41,False,47.981326819667316,0.13881136102446234,9.0,0.16398975942371696,43.0
libero_goal,18,load_top4mass_all@open,0.7524929971988795,low,102,199,False,40,11,53,21,62,41,False,38.44132380457202,0.13881136102446234,9.0,0.11368163617441718,44.0
libero_goal,18,load_top4mass_fbr@open,0.5000560224089636,high,102,199,False,0,0,0,0,0,0,True,10.254824767308019,0.13881136102446234,9.0,-0.1387553386154987,-9.0
libero_goal,18,load_pr_back@open,0.7464425770308123,high,102,199,False,6,11,28,21,46,41,False,37.40389089348794,0.13881136102446234,9.0,0.10763121600634995,19.0
libero_goal,18,load_pr_all@open,0.7361344537815127,high,102,199,False,12,11,24,21,37,41,False,35.68734941967365,0.13881136102446234,9.0,0.09732309275705031,15.0
libero_goal,18,load_pr_fbr@open,0.6963585434173669,low,102,199,False,11,11,23,21,42,41,False,29.633599361767786,0.13881136102446234,9.0,0.05754718239290457,14.0
libero_goal,18,step_endpoint_back@open,0.7573109243697479,low,102,199,False,46,11,50,21,59,41,False,39.28357376537818,0.13881136102446234,9.0,0.11849956334528555,41.0
libero_goal,18,step_endpoint_all@open,0.7137254901960784,low,102,199,False,42,11,46,21,55,41,False,32.16900196327859,0.13881136102446234,9.0,0.0749141291716161,37.0
libero_goal,18,step_endpoint_fbr@open,0.7785434173669468,high,102,199,False,37,11,0,0,0,0,True,43.171296527297585,0.13881136102446234,9.0,0.13973205634248442,-9.0
libero_goal,18,state_mob_back@open,0.5727731092436974,high,102,199,False,13,11,21,21,26,41,False,15.711768879565046,0.13881136102446234,9.0,-0.06603825178076494,12.0
libero_goal,18,state_mob_all@open,0.8006722689075632,high,102,199,False,29,11,45,21,52,41,False,47.5428203302145,0.13881136102446234,9.0,0.1618609078831008,36.0
libero_goal,18,state_mob_fbr@open,0.8017927170868347,high,102,199,False,33,11,53,21,61,41,False,47.773211862564196,0.13881136102446234,9.0,0.1629813560623724,44.0
libero_goal,18,state_top4mass_back@open,0.7306442577030812,high,102,199,False,9,11,28,21,49,41,False,34.79875218030107,0.13881136102446234,9.0,0.09183289667861882,19.0
libero_goal,18,state_top4mass_all@open,0.794733893557423,low,102,199,False,19,11,39,21,66,41,False,46.33652539884055,0.13881136102446234,9.0,0.15592253253296062,30.0
libero_goal,18,state_top4mass_fbr@open,0.8312605042016807,low,102,199,False,26,11,50,21,73,41,False,54.161083711941735,0.13881136102446234,9.0,0.1924491431772184,41.0
libero_goal,18,state_set_jacc_back@open,0.6376470588235293,high,102,199,False,35,11,39,21,44,41,False,22.185707983245795,0.13881136102446234,9.0,-0.0011643022009329984,30.0
libero_goal,18,state_set_jacc_all@open,0.5100280112044817,low,102,199,False,19,11,23,21,28,41,False,10.904603521725674,0.13881136102446234,9.0,-0.12878334981998063,14.0
libero_goal,18,state_set_jacc_fbr@open,0.6705882352941177,low,102,199,False,43,11,52,21,61,41,False,26.16001624738743,0.13881136102446234,9.0,0.031776874269655364,43.0
libero_long,6,mob_back_s9,0.568671627189992,low,222,2578,True,0,11,0,21,0,41,False,3.285131096771464,0.10240713841045856,20.0,-0.033735511220466585,-20.0
libero_long,6,mob_front_s9,0.5512109803456555,low,222,2578,True,3,11,4,21,6,41,False,2.799043448011595,0.10240713841045856,20.0,-0.05119615806480304,-16.0
libero_long,6,mob_all_smean,0.5551833516141464,low,222,2578,True,0,11,0,21,0,41,False,2.903523405238013,0.10240713841045856,20.0,-0.04722378679631212,-20.0
libero_long,6,mob_layer_spread,0.5519224498265793,low,222,2578,True,0,11,0,21,0,41,False,2.8175033487678793,0.10240713841045856,20.0,-0.05048468858387922,-20.0
libero_long,6,mob_step_spread,0.5379598612634513,low,222,2578,True,0,11,0,21,2,41,False,2.4745120464348576,0.10240713841045856,20.0,-0.06444727714700726,-20.0
libero_long,6,mob_late_early,0.5313343017223491,low,222,2578,True,0,11,2,21,6,41,False,2.3252537070283816,0.10240713841045856,20.0,-0.07107283668810949,-18.0
libero_long,6,mob_front_back,0.5013191829958794,high,222,2578,True,0,11,1,21,2,41,False,1.744540316320639,0.10240713841045856,20.0,-0.10108795541457916,-19.0
libero_long,6,flow_path_back,0.5430439035958854,low,222,2578,True,4,11,9,21,14,41,False,2.5947969724300584,0.10240713841045856,20.0,-0.059363234814573174,-11.0
libero_long,6,flow_path_front,0.558044051818694,low,222,2578,True,14,11,18,21,29,41,False,2.9809302660181625,0.10240713841045856,20.0,-0.04436308659176458,-2.0
libero_long,6,flow_peak_back,0.5223816440873922,high,222,2578,True,3,11,4,21,4,41,False,2.1363415422095176,0.10240713841045856,20.0,-0.08002549432306638,-16.0
libero_long,6,flow_tail_back,0.5462751608217473,low,222,2578,True,1,11,2,21,4,41,False,2.673946450440805,0.10240713841045856,20.0,-0.056131977588711246,-18.0
libero_long,6,flow_head_back,0.5351436279014614,low,222,2578,True,2,11,8,21,14,41,False,2.4100534853467988,0.10240713841045856,20.0,-0.06726351050899715,-12.0
libero_long,6,flow_tail_head,0.5195802330062549,high,222,2578,True,2,11,2,21,2,41,False,2.080101418961443,0.10240713841045856,20.0,-0.08282690540420368,-18.0
libero_long,6,set_jacc_adj_back,0.5158301959505529,high,222,2578,True,2,11,3,21,6,42,False,2.006875229838412,0.10240713841045856,20.0,-0.08657694245990566,-17.0
libero_long,6,set_jacc_adj_all,0.5059956126048677,low,222,2578,True,0,11,0,21,0,41,False,1.8255623756270052,0.10240713841045856,20.0,-0.09641152580559087,-20.0
libero_long,6,set_jacc_adj_fbr,0.5158450182314054,low,222,2578,True,0,11,0,21,1,41,False,2.0071601019923624,0.10240713841045856,20.0,-0.08656212017905318,-20.0
libero_long,6,set_inflow_back,0.518527851065722,low,222,2578,True,4,11,5,21,9,41,False,2.059316335040921,0.10240713841045856,20.0,-0.0838792873447366,-15.0
libero_long,6,set_inflow_all,0.5121246257374085,high,222,2578,True,0,11,0,21,0,41,False,1.9367706049430895,0.10240713841045856,20.0,-0.0902825126730501,-20.0
libero_long,6,set_inflow_fbr,0.5579847626952835,high,222,2578,True,0,11,1,21,2,41,False,2.979307246922423,0.10240713841045856,20.0,-0.044422375715175044,-19.0
libero_long,6,set_outflow_back,0.5114131562564848,low,222,2578,True,2,11,3,21,5,41,False,1.9235613993277711,0.10240713841045856,20.0,-0.09099398215397381,-17.0
libero_long,6,set_outflow_all,0.5048320635579403,high,222,2578,True,0,11,0,21,0,41,False,1.8050992698660282,0.10240713841045856,20.0,-0.09757507485251826,-20.0
libero_long,6,set_outflow_fbr,0.5169715115762014,high,222,2578,True,0,11,0,21,3,41,False,2.0289155435541795,0.10240713841045856,20.0,-0.0854356268342572,-20.0
libero_long,6,set_asym_back,0.542110099902173,low,222,2578,True,1,11,1,21,1,41,False,2.572318607917568,0.10240713841045856,20.0,-0.060297038508285605,-19.0
libero_long,6,set_asym_all,0.5027124773960217,low,222,2578,True,0,11,0,21,1,41,False,1.7683417927630556,0.10240713841045856,20.0,-0.09969466101443691,-20.0
libero_long,6,set_asym_fbr,0.5399089911955651,high,222,2578,True,0,11,0,21,0,41,False,2.52002325773388,0.10240713841045856,20.0,-0.06249814721489344,-20.0
libero_long,6,set_novel_open_back,0.5022974535321495,high,222,2578,True,1,13,1,22,1,43,False,1.7612222619321047,0.10240713841045856,20.0,-0.10010968487830907,-19.0
libero_long,6,set_novel_open_all,0.5002964456170516,high,222,2578,True,0,12,0,21,1,42,False,1.72724901018396,0.10240713841045856,20.0,-0.10211069279340701,-20.0
libero_long,6,set_novel_open_fbr,0.5162600420952776,low,222,2578,True,1,11,6,21,7,41,False,2.0151510864381357,0.10240713841045856,20.0,-0.08614709631518092,-14.0
libero_long,6,rank_footrule_adj_back,0.5294222274923666,low,222,2578,True,2,11,2,21,3,41,False,2.2837013966757427,0.10240713841045856,20.0,-0.072984910918092,-18.0
libero_long,6,rank_footrule_adj_all,0.5170826786825956,low,222,2578,True,2,11,3,21,3,41,False,2.0310737524835902,0.10240713841045856,20.0,-0.08532445972786296,-17.0
libero_long,6,rank_footrule_adj_fbr,0.5067589600687754,low,222,2578,True,0,11,1,21,4,41,False,1.839098138215255,0.10240713841045856,20.0,-0.09564817834168315,-19.0
libero_long,6,rank_footrule_open_back,0.5346322592120476,high,222,2578,True,0,11,0,21,0,41,False,2.3985116207227235,0.10240713841045856,20.0,-0.06777487919841096,-20.0
libero_long,6,rank_footrule_open_all,0.5326312512969495,high,222,2578,True,0,11,0,21,0,41,False,2.3538210968491744,0.10240713841045856,20.0,-0.06977588711350902,-20.0
libero_long,6,rank_footrule_open_fbr,0.5205140366999674,low,222,2578,True,0,11,5,21,11,41,False,2.0987002302228923,0.10240713841045856,20.0,-0.08189310171049113,-15.0
libero_long,6,tok_disp_back,0.576319924109922,low,222,2578,True,3,11,4,21,8,41,False,3.5212052295858998,0.10240713841045856,20.0,-0.02608721430053651,-16.0
libero_long,6,tok_disp_all,0.6016067352444194,low,222,2578,True,8,11,10,21,20,41,False,4.4165402687661865,0.10240713841045856,20.0,-0.000800403166039132,-10.0
libero_long,6,tok_disp_fbr,0.5377078824889574,high,222,2578,True,0,11,0,21,0,41,False,2.4686825165911594,0.10240713841045856,20.0,-0.06469925592150116,-20.0
libero_long,6,tok_near_far_back,0.5664186405004001,low,222,2578,True,0,11,2,21,5,41,False,3.2183874453684918,0.10240713841045856,20.0,-0.035988497910058426,-18.0
libero_long,6,tok_near_far_all,0.5717546616073281,low,222,2578,True,6,11,10,21,12,41,False,3.3785026779062894,0.10240713841045856,20.0,-0.030652476803130435,-10.0
libero_long,6,tok_near_far_fbr,0.5433996383363472,high,222,2578,True,0,11,0,21,0,41,False,2.6034064091849527,0.10240713841045856,20.0,-0.059007500074111374,-20.0
libero_long,6,tok_effrank_back,0.5433551714937894,high,222,2578,True,0,11,1,21,1,41,False,2.6023288295465443,0.10240713841045856,20.0,-0.05905196691666914,-19.0
libero_long,6,tok_effrank_all,0.5491506833071473,high,222,2578,True,1,11,1,21,3,41,False,2.7461994218134675,0.10240713841045856,20.0,-0.05325645510331123,-19.0
libero_long,6,tok_effrank_fbr,0.5293777606498088,low,222,2578,True,0,11,0,21,1,41,False,2.282742995587391,0.10240713841045856,20.0,-0.07302937776064977,-20.0
libero_long,6,state_action_back,0.544703999051374,high,222,2578,True,0,11,0,21,0,41,False,2.635194150236674,0.10240713841045856,20.0,-0.057703139359084554,-20.0
libero_long,6,state_action_all,0.5492544392731153,high,222,2578,True,0,11,0,21,1,41,False,2.7488390012362487,0.10240713841045856,20.0,-0.05315269913734322,-20.0
libero_long,6,state_action_fbr,0.5442889751875019,high,222,2578,True,0,11,1,21,1,41,False,2.6250422794999144,0.10240713841045856,20.0,-0.05811816322295671,-19.0
libero_long,6,load_top4mass_back,0.5641878872320873,low,222,2578,True,1,11,4,21,6,41,False,3.1535170992291484,0.10240713841045856,20.0,-0.038219251178371216,-16.0
libero_long,6,load_top4mass_all,0.6030741410488246,low,222,2578,True,5,11,5,21,11,41,False,4.474426979533971,0.10240713841045856,20.0,0.0006670026383660543,-15.0
libero_long,6,load_top4mass_fbr,0.5161859306910147,high,222,2578,True,0,11,0,21,1,41,False,2.0137220603559673,0.10240713841045856,20.0,-0.08622120771944386,-20.0
libero_long,6,load_pr_back,0.5629650490617496,high,222,2578,True,3,11,11,21,16,41,False,3.1184621328667803,0.10240713841045856,20.0,-0.039442089348708964,-9.0
libero_long,6,load_pr_all,0.5813002104763881,high,222,2578,True,2,11,4,21,10,41,False,3.683132822032818,0.10240713841045856,20.0,-0.02110692793407043,-16.0
libero_long,6,load_pr_fbr,0.5075593632348145,low,222,2578,True,0,11,1,21,4,41,False,1.8533860396787334,0.10240713841045856,20.0,-0.09484777517564402,-19.0
libero_long,6,step_endpoint_back,0.5648623010108795,low,222,2578,True,5,11,8,21,21,41,False,3.173002877117045,0.10240713841045856,20.0,-0.037544837399579034,-12.0
libero_long,6,step_endpoint_all,0.6002282631251297,low,222,2578,True,9,11,17,21,26,41,False,4.362792763698534,0.10240713841045856,20.0,-0.002178875285328896,-3.0
libero_long,6,step_endpoint_fbr,0.5099161058903744,high,222,2578,True,0,11,1,21,4,41,False,1.8960269224915502,0.10240713841045856,20.0,-0.09249103252008417,-19.0
libero_long,6,state_mob_back,0.5786618444846293,low,222,2578,True,0,11,0,21,0,41,False,3.5965222116892983,0.10240713841045856,20.0,-0.023745293925829247,-20.0
libero_long,6,state_mob_all,0.5118133578395043,low,222,2578,True,0,11,0,21,0,41,False,1.9309817368702031,0.10240713841045856,20.0,-0.09059378057095424,-20.0
libero_long,6,state_mob_fbr,0.5425695906086029,high,222,2578,True,0,11,1,21,1,41,False,2.583357464954592,0.10240713841045856,20.0,-0.059837547801855684,-19.0
libero_long,6,state_top4mass_back,0.5536196009841995,high,222,2578,True,1,11,1,21,2,41,False,2.8619817154504212,0.10240713841045856,20.0,-0.048787537426259076,-19.0
libero_long,6,state_top4mass_all,0.5541532030948922,high,222,2578,True,0,11,0,21,2,41,False,2.876096418020048,0.10240713841045856,20.0,-0.04825393531556632,-20.0
libero_long,6,state_top4mass_fbr,0.5376337710846946,high,222,2578,True,0,11,0,21,0,41,False,2.4669702900404804,0.10240713841045856,20.0,-0.064773367325764,-20.0
libero_long,6,state_set_jacc_back,0.5322014051522248,high,222,2578,True,0,13,0,0,0,49,True,2.344318526741742,0.10240713841045856,20.0,-0.07020573325823376,-20.0
libero_long,6,state_set_jacc_all,0.5084857557881006,high,222,2578,True,0,17,0,25,1,41,False,1.8700452550242197,0.10240713841045856,20.0,-0.09392138262235794,-20.0
libero_long,6,state_set_jacc_fbr,0.5764162689354637,low,222,2578,True,0,11,0,27,3,42,False,3.5242751105589267,0.10240713841045856,20.0,-0.02599086947499485,-20.0
libero_long,6,mob_back_s9@open,0.538108084071977,low,222,2578,True,0,11,0,21,0,41,False,2.4779469349983265,0.10240713841045856,20.0,-0.0642990543384816,-20.0
libero_long,6,mob_front_s9@open,0.5335724661310883,low,222,2578,True,6,11,14,21,15,41,False,2.3747486720253117,0.10240713841045856,20.0,-0.06883467227937023,-6.0
libero_long,6,mob_all_smean@open,0.5352473838674295,low,222,2578,True,2,11,2,21,3,41,False,2.4124013628182497,0.10240713841045856,20.0,-0.06715975454302903,-18.0
libero_long,6,mob_layer_spread@open,0.5668188420834198,low,222,2578,True,0,11,0,21,0,41,False,3.2301525539143814,0.10240713841045856,20.0,-0.03558829632703875,-20.0
libero_long,6,mob_step_spread@open,0.5343284024545698,low,222,2578,True,0,11,1,21,3,41,False,2.391676835845748,0.10240713841045856,20.0,-0.06807873595588876,-19.0
libero_long,6,mob_late_early@open,0.5263391930750304,low,222,2578,True,5,11,5,21,6,41,False,2.218095230908822,0.10240713841045856,20.0,-0.07606794533542816,-15.0
libero_long,6,mob_front_back@open,0.5107313313372662,high,222,2578,True,0,11,0,21,0,41,False,1.9109774109564108,0.10240713841045856,20.0,-0.09167580707319234,-20.0
libero_long,6,flow_path_back@open,0.528947914505084,low,222,2578,True,6,11,6,21,7,41,False,2.273496923326347,0.10240713841045856,20.0,-0.07345922390537452,-14.0
libero_long,6,flow_path_front@open,0.5321495271692408,low,222,2578,True,3,11,5,21,8,41,False,2.343173984393791,0.10240713841045856,20.0,-0.07025761124121777,-15.0
libero_long,6,flow_peak_back@open,0.52242611092995,high,222,2578,True,2,11,2,21,3,41,False,2.1372450281329143,0.10240713841045856,20.0,-0.07998102748050862,-18.0
libero_long,6,flow_tail_back@open,0.5337651557821718,low,222,2578,True,1,11,4,21,4,41,False,2.3790534963373533,0.10240713841045856,20.0,-0.0686419826282868,-16.0
libero_long,6,flow_head_back@open,0.5091305250051879,low,222,2578,True,3,11,3,21,4,41,False,1.8817179946903664,0.10240713841045856,20.0,-0.09327661340527071,-17.0
libero_long,6,flow_tail_head@open,0.5162600420952776,low,222,2578,True,0,11,0,21,1,41,False,2.0151510864381357,0.10240713841045856,20.0,-0.08614709631518092,-20.0
libero_long,6,set_jacc_adj_back@open,0.5305487208371624,high,222,2578,True,3,11,7,21,10,41,False,2.3081009009375677,0.10240713841045856,20.0,-0.07185841757329614,-13.0
libero_long,6,set_jacc_adj_all@open,0.510879554145792,low,222,2578,True,0,11,0,21,0,41,False,1.913706850491771,0.10240713841045856,20.0,-0.09152758426466656,-20.0
libero_long,6,set_jacc_adj_fbr@open,0.5317641478670737,low,222,2578,True,0,11,1,21,1,41,False,2.334687274812971,0.10240713841045856,20.0,-0.07064299054338485,-19.0
libero_long,6,set_inflow_back@open,0.5234192037470726,low,222,2578,True,4,11,6,21,8,41,False,2.1575115854852704,0.10240713841045856,20.0,-0.07898793466338594,-14.0
libero_long,6,set_inflow_all@open,0.5241454955088489,high,222,2578,True,0,11,0,21,0,41,False,2.172441398700145,0.10240713841045856,20.0,-0.07826164290160964,-20.0
libero_long,6,set_inflow_fbr@open,0.5205066255595411,high,222,2578,True,0,11,1,21,2,41,False,2.0985520412300973,0.10240713841045856,20.0,-0.08190051285091748,-19.0
libero_long,6,set_outflow_back@open,0.5234488483087778,low,222,2578,True,4,11,6,21,11,41,False,2.1581191747276853,0.10240713841045856,20.0,-0.07895829010168076,-14.0
libero_long,6,set_outflow_all@open,0.5069664720007114,high,222,2578,True,0,11,0,21,0,41,False,1.8427930407918953,0.10240713841045856,20.0,-0.09544066640974713,-20.0
libero_long,6,set_outflow_fbr@open,0.50261613257048,high,222,2578,True,0,11,0,21,4,41,False,1.7666867887007571,0.10240713841045856,20.0,-0.09979100583997857,-20.0
libero_long,6,set_asym_back@open,0.5497435745412504,low,222,2578,True,1,11,3,21,6,41,False,2.761313514477913,0.10240713841045856,20.0,-0.05266356386920812,-17.0
libero_long,6,set_asym_all@open,0.5071146948092372,high,222,2578,True,0,11,0,21,1,41,False,1.845436267181187,0.10240713841045856,20.0,-0.09529244360122135,-20.0
libero_long,6,set_asym_fbr@open,0.5040094269706222,high,222,2578,True,0,11,0,21,2,41,False,1.790754057028138,0.10240713841045856,20.0,-0.09839771143983633,-20.0
libero_long,6,rank_footrule_adj_back@open,0.5241751400705541,low,222,2578,True,2,11,3,21,4,41,False,2.1730527258319587,0.10240713841045856,20.0,-0.07823199833990446,-17.0
libero_long,6,rank_footrule_adj_all@open,0.5043725728515104,low,222,2578,True,3,11,3,21,5,41,False,1.797074188197568,0.10240713841045856,20.0,-0.09803456555894818,-17.0
libero_long,6,rank_footrule_adj_fbr@open,0.5002668010553464,low,222,2578,True,0,0,0,0,0,0,True,1.726750070887404,0.10240713841045856,20.0,-0.10214033735511219,-20.0
libero_long,6,tok_disp_back@open,0.5805590964337592,low,222,2578,True,0,11,0,21,1,41,False,3.6586135553497945,0.10240713841045856,20.0,-0.021848041976699317,-20.0
libero_long,6,tok_disp_all@open,0.5933507248095338,low,222,2578,True,7,11,8,21,10,41,False,4.103531053569928,0.10240713841045856,20.0,-0.009056413600924795,-12.0
libero_long,6,tok_disp_fbr@open,0.5083745886817064,high,222,2578,True,0,11,0,21,0,41,False,1.8680391917211017,0.10240713841045856,20.0,-0.09403254972875219,-20.0
libero_long,6,tok_near_far_back@open,0.5730293777606499,low,222,2578,True,0,11,0,21,1,41,False,3.417808564811806,0.10240713841045856,20.0,-0.029377760649808682,-20.0
libero_long,6,tok_near_far_all@open,0.5792843802804375,low,222,2578,True,1,11,4,21,6,41,False,3.6167890262005518,0.10240713841045856,20.0,-0.02312275813002107,-16.0
libero_long,6,tok_near_far_fbr@open,0.544496487119438,high,222,2578,True,0,11,0,21,0,41,False,2.6301138167988802,0.10240713841045856,20.0,-0.057910651291020576,-20.0
libero_long,6,tok_effrank_back@open,0.5345062698248007,high,222,2578,True,0,11,0,21,0,41,False,2.3956755699503227,0.10240713841045856,20.0,-0.06790086858565791,-20.0
libero_long,6,tok_effrank_all@open,0.5409836065573771,high,222,2578,True,0,11,0,21,2,41,False,2.5454343715500256,0.10240713841045856,20.0,-0.06142353185308147,-20.0
libero_long,6,tok_effrank_fbr@open,0.5235377819938933,low,222,2578,True,0,11,0,21,0,41,False,2.1599428554979636,0.10240713841045856,20.0,-0.07886935641656523,-20.0
libero_long,6,state_action_back@open,0.5063735807666083,high,222,2578,True,0,11,0,21,1,41,False,1.8322535204571184,0.10240713841045856,20.0,-0.09603355764385024,-20.0
libero_long,6,state_action_all@open,0.5369667684463285,high,222,2578,True,0,11,0,21,0,41,False,2.4516080117968615,0.10240713841045856,20.0,-0.06544036996413005,-20.0
libero_long,6,state_action_fbr@open,0.5445854208045534,high,222,2578,True,0,11,0,21,0,41,False,2.6322900246418404,0.10240713841045856,20.0,-0.057821717605905154,-20.0
libero_long,6,load_top4mass_back@open,0.5362404766845522,low,222,2578,True,0,11,1,21,4,41,False,2.4349775941718654,0.10240713841045856,20.0,-0.06616666172590635,-19.0
libero_long,6,load_top4mass_all@open,0.5766608365695314,low,222,2578,True,6,11,6,21,6,41,False,3.5320788496658877,0.10240713841045856,20.0,-0.025746301840927188,-14.0
libero_long,6,load_top4mass_fbr@open,0.506158657694246,high,222,2578,True,0,11,0,21,1,41,False,1.8284461027390095,0.10240713841045856,20.0,-0.09624848071621261,-20.0
