tag,benchmark,task_id,branch_query,strategy,seed,exit_code,success,action_steps,controlled_queries,replay_state_max_abs_diff,wall_seconds
plus-task00-BackgroundTextures-0-init00,plus,155,0,kick,0,0,True,252,0,0.0,137.2
plus-task00-BackgroundTextures-0-init00,plus,155,0,kick,1,0,True,275,0,0.0,137.9
plus-task00-SensorNoise-0-init00,plus,1512,0,kick,0,0,True,261,0,0.0,134.7
plus-task02-BackgroundTextures-0-init00,plus,15,0,kick,0,0,True,238,0,0.0,130.6
plus-task01-LightConditions-0-init00,plus,2429,0,kick,0,0,True,243,0,0.0,133.0
plus-task00-SensorNoise-0-init00,plus,1512,0,kick,1,0,True,261,0,0.0,135.9
plus-task01-CameraViewpoints-0-init00,plus,717,0,kick,0,0,True,252,0,0.0,135.5
plus-task00-LightConditions-0-init00,plus,2408,0,kick,0,0,True,265,0,0.0,138.7
plus-task01-CameraViewpoints-0-init00,plus,717,0,kick,1,0,True,262,0,0.0,135.9
plus-task01-LightConditions-0-init00,plus,2429,0,kick,1,0,True,242,0,0.0,134.7
plus-task00-LightConditions-0-init00,plus,2408,0,kick,1,0,True,264,0,0.0,139.0
plus-task01-BackgroundTextures-0-init00,plus,190,0,kick,0,0,True,243,0,0.0,136.9
plus-task01-BackgroundTextures-0-init00,plus,190,0,kick,1,0,True,252,0,0.0,137.8
plus-task01-SensorNoise-0-init00,plus,1551,0,kick,0,0,True,243,0,0.0,135.2
plus-task02-ObjectsLayout-0-init00,plus,1950,0,kick,1,0,True,240,0,0.0,132.8
plus-task01-SensorNoise-0-init00,plus,1551,0,kick,1,0,True,236,0,0.0,136.0
plus-task02-LightConditions-0-init00,plus,2262,0,kick,0,0,True,239,0,0.0,136.0
plus-task02-SensorNoise-0-init00,plus,1598,0,kick,0,0,True,245,0,0.0,135.5
plus-task02-LightConditions-0-init00,plus,2262,0,kick,1,0,True,246,0,0.0,137.4
plus-task03-LightConditions-0-init00,plus,2320,0,kick,0,0,True,215,0,0.0,134.1
plus-task02-SensorNoise-0-init00,plus,1598,0,kick,1,0,True,254,0,0.0,136.2
plus-task03-CameraViewpoints-0-init00,plus,821,0,kick,0,0,True,285,1,0.0,135.7
plus-task05-BackgroundTextures-0-init00,plus,283,0,kick,1,0,True,167,0,0.0,127.9
plus-task03-ObjectsLayout-0-init00,plus,1971,0,kick,0,0,True,225,0,0.0,134.7
