snapshot,episode,fork_step,candidate_i,candidate_j,d_action,d_physics,proxy_outcome_gap,dX_eef_position_endpoint_m,dX_gripper_endpoint_std,dX_object_qpos_endpoint_std,dX_robot_qpos_endpoint_std,d_action_full_gripper,d_action_rms,proxy_command_redundancy,proxy_control_equivalence,proxy_critical_microdifference,proxy_outcome_i,proxy_outcome_j,proxy_physics_amplification
ep0/t6,0,6,0,25,0.16527858919804167,0.7913728076796032,0.0,0.0021484635393576234,0.06402313272985259,4.103105659545581e-18,4.252353383009187,0.16657836051409886,0.06463864842531147,False,False,False,0.0,0.0,False
ep0/t6,0,6,0,26,0.14720126678848766,1.044043546847748,0.0,0.0021814922736312636,2.6231825583361705,6.798264348393988e-18,5.407885771477313,0.14973530549269523,0.05849618356904715,False,False,False,0.0,0.0,False
ep0/t6,0,6,0,27,0.151209742505446,1.2397603830892887,0.0,0.0033341822744628585,2.6480265162828065,7.723891811526331e-18,5.031566493215055,0.15268703317392812,0.05989341746405466,False,False,False,0.0,0.0,False
ep0/t6,0,6,0,28,0.13308549841986578,0.538674191421852,0.0,0.001225259827575322,0.017590771877490297,7.567084645823283e-18,3.43637599946754,0.13445284775072194,0.05577613859725967,False,False,False,0.0,0.0,False
ep0/t6,0,6,0,29,0.1456194085816209,0.5334804710029154,0.0,0.00030000047131500994,0.01087460887206393,9.775496110048331e-18,4.360372291710661,0.14708060952331273,0.058082969823516226,False,False,False,0.0,0.0,False
ep0/t6,0,6,0,30,0.12839745046688633,0.8951442616695551,0.0,0.003089839629883868,0.1016361877261414,7.48445372628788e-18,1.8841979703696465,0.13045560809341686,0.05229082283456549,False,False,False,0.0,0.0,False
ep0/t6,0,6,0,31,0.16070856047216542,1.2011645689823487,0.0,0.003238598462408123,0.07862008468492332,9.283865926630206e-18,6.5153579886286765,0.16381034345014775,0.06433086090758895,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,2,0.10911902747998525,0.7569999759911776,0.0,0.0021312371860229833,0.06714264250590626,1.4408586656887686e-17,3.8511745981279764,0.11192212303664677,0.0446483372131222,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,3,0.14570839774042588,0.8784105933088961,0.0,0.002826685322327994,0.0833326716594183,3.543912078141372e-18,3.145633451370998,0.1476726970557361,0.05961239305804299,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,4,0.09865993206232392,0.8332117048896598,0.0,0.002591636517413144,0.07808999343681176,1.3991320510282624e-17,3.3826959280698663,0.10311407317389196,0.04060557888083318,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,5,0.12446692983796497,1.0952483205863373,0.0,0.0023019333900070006,3.188144005927513,6.161429755607205e-18,4.937200420435834,0.1286018138876391,0.05012386070294462,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,6,0.12070570400740861,0.9129624400291142,0.0,0.0022629431097366103,2.457924375809605,1.6104132440746353e-17,3.485442907428158,0.12367880538970696,0.04913379175995705,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,7,0.10024699792094863,0.8968678415834193,0.0,0.002112802783155777,2.4762242633926546,4.09680536755755e-18,3.663795098782275,0.10236286117673352,0.039919440160700356,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,8,0.11231311527558352,0.4683297343964978,0.0,0.0012313687000342147,0.010140289454802286,7.835746929587705e-18,2.6221834011091567,0.11630165633726,0.04497346018932834,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,9,0.12394292789482204,0.3848350285614232,0.0,0.001249471949487856,0.038064400178384035,7.544311108446766e-18,1.3230909756206606,0.12679622165936202,0.05355463123296827,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,10,0.12612495162914866,0.8587430107041097,0.0,0.0017487381497551355,2.511553893013614,1.5321275195413333e-17,3.9856972998255373,0.12759601032121357,0.051477632927880636,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,11,0.12333073143442733,0.468085152370764,0.0,0.0013036488295824077,0.05292744229729357,5.668754808315452e-18,2.4223046361320635,0.12539372666584453,0.04848436779946582,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,12,0.11957599022487757,1.0984521972897083,0.0,0.0028840166885603057,2.4568491032801743,4.766997293595078e-18,4.532327379788923,0.12241685696961335,0.04858998290631528,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,13,0.11918945039780345,0.9924762589670028,0.0,0.0027124075918222566,2.475741893660225,1.2366264145852558e-17,3.202322854143778,0.1217848299511084,0.048656255486254095,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,14,0.12428922947692951,0.54476822208486,0.0,0.001599994611586155,0.05607633599870913,1.3824981936694145e-17,2.561741452409365,0.12598006776170298,0.04994165805423018,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,15,0.11551922382824653,0.7694805244887436,0.0,0.0012101657013369087,2.437764570971932,8.57381322950632e-18,3.9430610960204313,0.11668656416201421,0.0456350305773849,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,16,0.10764841503895375,0.7925639929605228,0.0,0.0009230134496655151,2.5450834518100334,9.852143205968112e-18,4.446062807084937,0.10990843883436119,0.04629036252053363,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,17,0.13313039332545223,0.6681170092275568,0.0,0.0021053523527688987,0.01741882751936578,7.459342791495155e-18,2.59913798961921,0.1355273785456989,0.052507762250698954,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,18,0.1306509253708733,1.064642235309243,0.0,0.0030064851988329034,2.4495723669041984,1.4883536443153587e-17,3.42892877596884,0.1334526390693896,0.05249219715593594,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,19,0.11163851713285196,0.8030285944502507,0.0,0.0015116438106628377,2.481896251712838,1.3802139772805334e-17,3.758341322663148,0.11504808483403224,0.04926440530578003,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,20,0.11318713840404651,0.8994320906968906,0.0,0.002057888755073311,2.46358580879343,8.13424300092636e-18,3.892301180455209,0.1158694994344908,0.04566299814099002,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,21,0.1302563414050087,0.8466441484616158,0.0,0.0012728559048913745,2.60016447107976,1.370071639194935e-17,4.570994723946083,0.13342097076438908,0.05518176223494749,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,22,0.12143031858919287,0.741160244958338,0.0,0.001266236688134609,2.5018136214727784,7.64104188477679e-18,3.31027868544889,0.12297579057958119,0.048579925654271015,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,23,0.11773341828637438,0.9347744393545669,0.0,0.002320565211255356,2.2369921243875948,1.3528922662297267e-17,4.0598106834856615,0.12082699886312567,0.04740434995121083,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,24,0.14338891360280823,0.9036757013284905,0.0,0.0016286557790009674,2.4180094604050586,1.028290442711878e-17,4.98205307456685,0.14477366846547085,0.061375717141566484,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,25,0.12952807858225052,0.4530281970044052,0.0,0.0009836881743639008,0.028166475220421934,9.902695507543343e-18,2.9760272816988143,0.13187366606404,0.052731149032231674,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,26,0.12852429044128094,0.6669034763550516,0.0,0.0008037195976491061,2.530993206883989,1.4504047420109834e-17,2.918407057865409,0.1293750202170484,0.05060146964323661,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,27,0.1192085066577632,0.7610078504578591,0.0,0.000987269640994004,2.5558385565065955,5.167740764335076e-18,3.948543104969788,0.12214927425660757,0.05047653138625367,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,28,0.1224586696811284,0.7447261190701862,0.0,0.0024180919874159535,0.07913066142520102,4.319325179583979e-18,2.559264642212623,0.12476635078433278,0.05050770676654184,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,29,0.13502780411497234,0.8191329626585999,0.0,0.0026763386034670445,0.09750351011789607,1.1006496120118349e-17,2.7278041506295048,0.1358215037917168,0.053070867238303926,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,30,0.1582993415979687,0.33268855233555533,0.0,0.0004810440494215422,0.009468490025531679,7.674148709428808e-18,2.5176143071417996,0.1600495118180046,0.06581375234962235,False,False,False,0.0,0.0,False
ep0/t6,0,6,1,31,0.14303744554376124,0.748578776066639,0.0,0.0016270158188668176,0.01601432437198545,1.3511493870641724e-17,4.915305203362038,0.14550381479860247,0.05907406389327613,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,3,0.1330898842003427,0.7980709514376525,0.0,0.0014966840478726885,0.021659629761145806,1.312776077315962e-17,5.620647189131635,0.13735089089926913,0.054112766541746044,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,4,0.09900158860263716,0.32940078162293,0.0,0.0008419504170746335,0.011746129572621378,5.124446960511808e-18,1.9033728685051416,0.10117585595734306,0.038927630107202515,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,5,0.11681739951408787,1.3081827324245698,0.0,0.0035784164202106675,3.253358231629292,1.1123355777464136e-17,4.228516777336689,0.12069175205369975,0.046580994919897936,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,6,0.11009406722975343,0.9437793705189098,0.0,0.0017204002356226294,2.5231214279640173,5.741482600850086e-18,5.171726092504547,0.11327602847447944,0.0446227268607659,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,7,0.10513871637733918,0.9056908717618063,0.0,0.0014261760327653912,2.5413656831221014,1.1476596486807593e-17,5.160452941354673,0.10771207592292617,0.04310559539457023,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,8,0.10791799374840709,0.5384205744229291,0.0,0.0010496580542268897,0.05706737202131651,7.883559560774059e-18,3.7320962120934387,0.11235325317647851,0.04419870904486022,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,9,0.11366411869125684,0.7471916751766561,0.0,0.0018330331393087611,0.036773591097140984,1.762113093401333e-17,4.492626196484176,0.11566405415539385,0.04600924055554778,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,10,0.1288816156211143,0.9136395661843743,0.0,0.0020744990041423545,2.5767037296978557,7.109982151251612e-18,3.860180053391825,0.13087794045090242,0.050527625276847336,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,11,0.13836391523411232,0.9852032472641002,0.0,0.002441927100405354,0.03402712863008516,1.2007090805962578e-17,5.86864927787335,0.14061925152637894,0.0542885713450581,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,12,0.10962932578315246,0.8277356672832732,0.0,0.0012342178771551726,2.5220030706586223,1.2274856818865594e-17,4.5167107276053455,0.11212155396702757,0.0441097697150096,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,13,0.1137945198271199,0.8922349568761304,0.0,0.0017303894394254443,2.5409429596714332,1.1760475706249356e-17,4.451738467945512,0.11702297571458511,0.045614131388830276,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,14,0.10575500228340946,0.23376903830507728,0.0,0.0005992526178375265,0.01454828545838041,5.107918915817978e-18,1.3464894726268188,0.10712879196270124,0.04139073973852428,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,15,0.11623131207699962,1.027456825083813,0.0,0.0019818195304761835,2.5029446307998007,6.977761682087715e-18,5.756512686003442,0.12007700441653779,0.046716503053214356,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,16,0.09735244111170101,0.7262439647144538,0.0,0.0013449377421036717,2.610296295723224,8.407208397513158e-18,2.5988696583713837,0.09942188802054476,0.03846154605996864,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,17,0.1257262178790136,1.2268688780599293,0.0,0.004053861877764627,0.08359761785930958,1.0151470562576059e-17,3.8430564738795585,0.12871395965869048,0.04947656587239962,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,18,0.11542595200877052,0.8481811502588623,0.0,0.001554650153199085,2.5148543182316483,8.747061587006497e-18,4.2483937818342765,0.11804487882871242,0.04762833093030987,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,19,0.111610338569533,0.8727375675602544,0.0,0.001926217242748413,2.5470683405635253,9.375316714412693e-18,3.6772254631384915,0.11470277696076521,0.04453351956927206,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,20,0.12595120746295296,0.8859047885529602,0.0,0.0011105348113864461,2.528718499796261,9.33298827302651e-18,5.356329789258907,0.12795309099369268,0.05142896698567975,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,21,0.15399665891743444,1.2834395749602414,0.0,0.0031385418812318066,2.665239966607645,1.021643199019461e-17,6.277664165180903,0.1571663792024532,0.06203412205366682,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,22,0.12522772782210617,0.9222888275590125,0.0,0.0010366081813706386,2.566898579538384,1.4651279493167554e-17,5.786979145241618,0.1278258905712379,0.04985386685732759,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,23,0.10693064365012891,0.6059814713699029,0.0,0.0009272775386538969,2.1707759098260158,7.675431661277656e-18,2.6345804405096205,0.11423956504691579,0.045761265346882206,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,24,0.15686582600216573,1.0664529625713328,0.0,0.0014470215116782043,2.4831277843922956,1.1437908847181665e-17,6.990855691143351,0.15788460769281332,0.06226418678417107,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,25,0.14134455941541174,0.6594261741451399,0.0,0.0013892754111797575,0.04038719318112394,7.577802433942873e-18,4.4057962899958225,0.14481075634541835,0.05781951372790859,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,26,0.12133036024348202,0.9769090607484491,0.0,0.001917056525387401,2.5962199560315065,5.2103140093009474e-18,5.116806304914782,0.12433921505096672,0.050248547729240235,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,27,0.12579383055916987,1.1186776727768766,0.0,0.002710412363988207,2.6209963447549067,1.1959450654986475e-17,5.140957332359893,0.12881167729310422,0.05048273290775544,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,28,0.11648302910287067,0.5061014884241967,0.0,0.0012620405902463436,0.02997783049385909,1.1049222510285478e-17,2.997321796392298,0.11809669933681613,0.04810236805624548,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,29,0.12019783311190338,0.7240845886341002,0.0,0.0014420780887834947,0.03243055494401763,1.2096428779621914e-17,4.9736735392437375,0.1221623641181625,0.04831686824683337,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,30,0.12466019189611104,0.792155723224098,0.0,0.002611781896510182,0.0762086553538958,1.0232025979212137e-17,2.5116905025530296,0.12637677199890127,0.04960476951746105,False,False,False,0.0,0.0,False
ep0/t6,0,6,2,31,0.14833251768222264,1.263864726858798,0.0,0.0032429307948200104,0.05652895932401515,1.0652792610258698e-17,7.272944093050505,0.15101252111865776,0.05946661796093194,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,4,0.13416994634138,0.7662037798908925,0.0,0.0016799654045619962,0.0208997387230844,1.2687170686669883e-17,5.0047534081236105,0.1407680697757783,0.05720466686219261,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,5,0.12134381033690647,1.504340661456222,0.0,0.004146331806790881,3.2713748207840263,7.12847913211462e-18,5.6353484839100085,0.1252874390110412,0.04878898971756491,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,6,0.10534834456862299,0.6933704895877819,0.0,0.0008567301780189132,2.5411484664061783,1.4206733864737082e-17,3.218974987233493,0.11035448158752584,0.04387219334080097,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,7,0.11107014934986655,0.6962191400523375,0.0,0.0008137188050321986,2.559433352451438,2.4329140537861548e-18,3.278733564157381,0.11426601165237489,0.04492270608152014,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,8,0.12711497106290898,0.637151349652905,0.0,0.001879715300789463,0.07369634766320655,6.2248668218823e-18,2.9672581817169337,0.13343406894708204,0.05298881235143151,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,9,0.12854008280964338,0.7848254299867236,0.0,0.002255442523202247,0.04750372109442765,1.0863747643273849e-17,3.853400129345546,0.13212681874225488,0.05125700942916641,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,10,0.11602182797088081,1.0461386070903465,0.0,0.002280830100392342,2.5947654577591646,1.4907534234737245e-17,5.252665742197773,0.11817655545660863,0.045890739866946355,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,11,0.1269455844918747,0.8050769027808848,0.0,0.0024465425679765897,0.03749713433712073,7.710386990966978e-18,3.496780056752468,0.12925868182217234,0.05099051690689156,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,12,0.11914108795540794,0.8545671810213203,0.0,0.000450333533986488,2.540061578052212,3.601992024409808e-18,5.506948500290074,0.12081518861653409,0.04701262950113127,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,13,0.15624414352596247,0.9062352631866009,0.0,0.001738509663944581,2.558967113250275,9.284209478528241e-18,4.596338459688765,0.16007296680442887,0.062278089679555004,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,14,0.13056575900289835,0.7084710615834227,0.0,0.0015225375255832566,0.027383676449047305,1.3289854763751922e-17,4.682304667504539,0.13306624805676162,0.05249746985082185,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,15,0.10490153490722083,0.9690056661259778,0.0,0.0020951859133461655,2.520984054069935,8.224701072304994e-18,4.732598572073443,0.10748857549555883,0.041660915681672586,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,16,0.1350367877424597,1.1336020585472066,0.0,0.0023720089890079815,2.6283120145011014,8.516414520262968e-18,6.153485578275289,0.13824979042919033,0.055039405381890324,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,17,0.14008271706157455,1.460454545403076,0.0,0.004666680865251756,0.09847035281451375,6.5430663926974e-18,5.388965096265859,0.14201374175490764,0.054930597071096134,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,18,0.13250078952061423,0.8835839746172403,0.0,0.0012852421275229816,2.5328179118177925,1.2930042657199382e-17,5.1087623520463605,0.13554735187392095,0.05229970096731935,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,19,0.12008607563461193,0.994800454072868,0.0,0.0022015095003955717,2.565113769672263,1.266790421783589e-17,4.771254364302421,0.12542122007583817,0.0499768579043153,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,20,0.09992316061822022,0.690432613321471,0.0,0.0009397433862479422,2.546792409261412,5.8049526828112606e-18,3.0329721427807557,0.10546884811518178,0.04359589333579563,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,21,0.11498389341204415,1.254300800628189,0.0,0.0036394455394421054,2.683355253907584,1.1417312855952868e-17,3.976941402963662,0.11846468161558839,0.04707241438053915,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,22,0.1058889041420075,0.9103450288324354,0.0,0.0020120168030404264,2.5850067528575345,5.293053529224299e-18,3.9671188257670034,0.11019556165779416,0.043788890146755306,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,23,0.1451723316897673,0.8008186787839497,0.0,0.0008623099664638305,2.1536954558798524,1.2221759559082965e-17,5.153278740404273,0.14807951800164662,0.06065185208243406,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,24,0.12717146616076755,0.8435972677882411,0.0,0.0013307872632385375,2.5012118102395156,1.0147118356185865e-17,4.602905754252596,0.13115789154346885,0.05045727266707297,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,25,0.11521707828042818,0.7234958553897132,0.0,0.0022270606657101176,0.05522212327467603,8.255401077574478e-18,3.032004809735958,0.11868382840438876,0.046216499198994225,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,26,0.10937815246373558,0.992430740766799,0.0,0.0022739246747116868,2.614225303789293,1.2713735538318506e-17,4.468399125824194,0.112018239469278,0.04466675458425254,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,27,0.12191439866229414,1.235993999862978,0.0,0.0034136151001271874,2.6390524807168805,6.13042264858014e-18,4.683366992594277,0.12526946339376344,0.04882697819304744,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,28,0.10198083159563742,0.5112704512579089,0.0,0.0010391421753913267,0.01570119022112355,5.49663936030637e-18,3.478924296021732,0.10569379540683008,0.04124691591943643,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,29,0.11295482122874609,0.2358690265092381,0.0,0.00016105466185362095,0.014915636488445287,1.150861396623452e-17,1.916043830155255,0.11524585814426946,0.04513955405343174,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,30,0.1507346931983233,1.048413888898051,0.0,0.003251566632337542,0.09274034443343776,8.882986077481247e-18,4.29536823861287,0.1531671815863832,0.059513122459810615,False,False,False,0.0,0.0,False
ep0/t6,0,6,3,31,0.12849007650792582,1.028579650220782,0.0,0.0032969783888567167,0.07028476138337571,1.2940406682658807e-17,3.7470353211412757,0.132797297524282,0.05229047712005471,False,False,False,0.0,0.0,False
ep0/t6,0,6,4,5,0.11447754243335215,1.4742489802495764,0.0,0.004336869588313418,3.262792826793971,1.0559661292491793e-17,4.134148958005561,0.1177353660390679,0.04661807140841123,False,False,False,0.0,0.0,False
ep0/t6,0,6,4,6,0.11912999443466957,0.9535115335128703,0.0,0.002037613176929613,2.5325558204757925,4.9723120797416445e-18,4.6332479167305465,0.12254919468203544,0.049094998955960624,False,False,False,0.0,0.0,False
ep0/t6,0,6,4,7,0.10717198781449988,0.8913689973986973,0.0,0.0016912625286503965,2.5507760524109298,1.0928946221641332e-17,4.504141181607252,0.11036728292424455,0.04489562186141062,False,False,False,0.0,0.0,False
ep0/t6,0,6,4,8,0.09772174958604345,0.5273372802802149,0.0,0.0013742849069431095,0.06796182293378843,6.950423729558539e-18,2.980972037397504,0.10184139902572956,0.040717752622245876,False,False,False,0.0,0.0,False
ep0/t6,0,6,4,9,0.12117640476587872,0.6955218037088549,0.0,0.0019048336770067155,0.04850114345156178,1.6867319642593245e-17,3.692095987278371,0.12304108017535638,0.05094478124250127,False,False,False,0.0,0.0,False
ep0/t6,0,6,4,10,0.12343687096183813,1.1096316577777785,0.0,0.002849849648196304,2.5861172406225723,5.961295583069115e-18,4.626601594834943,0.12685056649154908,0.050193928102030085,False,False,False,0.0,0.0,False
ep0/t6,0,6,4,11,0.13335557435347783,1.0659668578722488,0.0,0.003012603373985143,0.04472658867312027,1.2638977291612203e-17,5.390467757564794,0.13613947609208016,0.05529073631327582,False,False,False,0.0,0.0,False
