label,mode,block,held_out_stratum,feature,family,direction,training_effect_abs
label_stagnation,stagnation,trap_only,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=33,soft_denoise_spread|front_2_5|return_advantage_max,query_recurrence,-1.0,1.1943783587020813
label_stagnation,stagnation,trap_plus_denoise,libero_goal/open_the_top_drawer_and_put_the_bowl_inside|init=16,soft_denoise_spread|back_12_15|adjacent_mean,query_persistence,-1.0,3.084892190124214
label_stagnation,stagnation,trap_plus_denoise,libero_goal/open_the_top_drawer_and_put_the_bowl_inside|init=16,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,-1.0,2.5770170950858766
label_stagnation,stagnation,trap_plus_denoise,libero_goal/open_the_top_drawer_and_put_the_bowl_inside|init=16,action_hard_switch|back_12_15|denoise_mean|phase_mean,denoise_hard_switch,1.0,1.742514494000865
label_stagnation,stagnation,trap_plus_denoise,libero_goal/open_the_top_drawer_and_put_the_bowl_inside|init=16,soft_route|front_2_5|return_advantage_mean,query_recurrence,1.0,1.3428908516293507
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=0,soft_route|front_2_5|adjacent_mean,query_persistence,-1.0,2.877689194891057
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=0,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,-1.0,2.30602549066119
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=0,action_hard_switch|back_12_15|denoise_max|phase_mean,denoise_hard_switch,1.0,1.5338636802897854
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=0,soft_denoise_spread|front_2_5|return_advantage_max,query_recurrence,-1.0,0.9970760212203919
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=10,soft_route|front_2_5|adjacent_mean,query_persistence,-1.0,2.982079868570353
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=10,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,-1.0,2.3814867198344776
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=10,action_hard_switch|back_12_15|denoise_max|phase_mean,denoise_hard_switch,1.0,1.5418738246550883
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=10,soft_denoise_spread|front_2_5|return_advantage_max,query_recurrence,-1.0,0.9863649244701216
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=16,soft_route|front_2_5|adjacent_mean,query_persistence,-1.0,2.9278862633572444
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=16,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,-1.0,2.3742488045290324
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=16,action_hard_switch|back_12_15|denoise_max|phase_mean,denoise_hard_switch,1.0,1.5374258619881815
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=16,soft_denoise_spread|back_12_15|return_advantage_mean,query_recurrence,-1.0,1.0394213404423231
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=26,soft_route|front_2_5|adjacent_mean,query_persistence,-1.0,2.803075516409574
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=26,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,-1.0,2.354533539366361
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=26,action_hard_switch|back_12_15|denoise_max|phase_mean,denoise_hard_switch,1.0,1.605495358879383
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=26,soft_denoise_spread|front_2_5|return_advantage_max,query_recurrence,-1.0,0.9745400398159465
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=29,soft_route|front_2_5|adjacent_mean,query_persistence,-1.0,2.9604437222184408
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=29,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,-1.0,2.389810148009566
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=29,action_hard_switch|back_12_15|denoise_max|phase_mean,denoise_hard_switch,1.0,1.5463733156944233
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=29,soft_denoise_spread|front_2_5|return_advantage_max,query_recurrence,-1.0,1.0211937391401644
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=3,soft_route|front_2_5|adjacent_mean,query_persistence,-1.0,2.9023033215785254
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=3,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,-1.0,2.34975499246562
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=3,action_hard_switch|back_12_15|denoise_max|phase_mean,denoise_hard_switch,1.0,1.55976932725229
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=3,soft_denoise_spread|front_2_5|return_advantage_max,query_recurrence,-1.0,1.006435659976481
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=39,soft_route|front_2_5|adjacent_mean,query_persistence,-1.0,3.049443526470692
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=39,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,-1.0,2.415831162233331
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=39,action_hard_switch|back_12_15|denoise_max|phase_mean,denoise_hard_switch,1.0,1.596964233797088
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=39,soft_denoise_spread|front_2_5|return_advantage_max,query_recurrence,-1.0,1.0076852280358668
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=42,soft_route|front_2_5|adjacent_mean,query_persistence,-1.0,2.845389894835592
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=42,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,-1.0,2.331284387493902
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=42,action_hard_switch|back_12_15|denoise_max|phase_mean,denoise_hard_switch,1.0,1.484252619138417
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=42,hard_route|front_2_5|return_advantage_mean,query_recurrence,1.0,1.0143626627702476
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=7,soft_route|front_2_5|adjacent_mean,query_persistence,-1.0,2.9683917976642626
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=7,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,-1.0,2.4358313091732486
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=7,action_hard_switch|back_12_15|denoise_max|phase_mean,denoise_hard_switch,1.0,1.5508436347751706
label_stagnation,stagnation,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=7,soft_denoise_spread|front_2_5|return_advantage_max,query_recurrence,-1.0,1.0567036448898706
label_stagnation,stagnation,trap_plus_denoise,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=23,soft_route|front_2_5|adjacent_mean,query_persistence,-1.0,3.0061088123130477
label_stagnation,stagnation,trap_plus_denoise,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=23,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,-1.0,2.3979436955883884
label_stagnation,stagnation,trap_plus_denoise,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=23,action_hard_switch|back_12_15|denoise_max|phase_mean,denoise_hard_switch,1.0,1.558330619413179
label_stagnation,stagnation,trap_plus_denoise,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=23,soft_denoise_spread|front_2_5|return_advantage_max,query_recurrence,-1.0,1.0828038769163892
label_stagnation,stagnation,trap_plus_denoise,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=29,soft_route|front_2_5|adjacent_mean,query_persistence,-1.0,3.0075339093526963
label_stagnation,stagnation,trap_plus_denoise,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=29,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,-1.0,2.4282469308342782
label_stagnation,stagnation,trap_plus_denoise,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=29,action_hard_switch|back_12_15|denoise_max|phase_mean,denoise_hard_switch,1.0,1.5542906317650387
label_stagnation,stagnation,trap_plus_denoise,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=29,soft_denoise_spread|front_2_5|return_advantage_max,query_recurrence,-1.0,1.1412517191314258
label_stagnation,stagnation,trap_plus_denoise,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=33,soft_route|front_2_5|adjacent_mean,query_persistence,-1.0,3.3118902290091765
label_stagnation,stagnation,trap_plus_denoise,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=33,action_denoise_motion|front_2_5|denoise_std|query_change,denoise_soft_motion,-1.0,2.6939833915506592
label_stagnation,stagnation,trap_plus_denoise,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=33,action_hard_switch|back_12_15|denoise_max|phase_mean,denoise_hard_switch,1.0,1.6267220076275166
label_stagnation,stagnation,trap_plus_denoise,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=33,soft_denoise_spread|front_2_5|return_advantage_max,query_recurrence,-1.0,1.1943783587020813
label_stagnation,stagnation,nontrap_only,libero_goal/open_the_top_drawer_and_put_the_bowl_inside|init=16,state_action_gap|front_2_5|denoise_std|phase_mean,state_action_mismatch,-1.0,2.892899938695001
label_stagnation,stagnation,nontrap_only,libero_goal/open_the_top_drawer_and_put_the_bowl_inside|init=16,state_top1|front_2_5|denoise_mean|phase_mean,state_confidence,-1.0,2.795067839755737
label_stagnation,stagnation,nontrap_only,libero_goal/open_the_top_drawer_and_put_the_bowl_inside|init=16,action_top1|front_2_5|denoise_mean|phase_mean,action_confidence,-1.0,2.6594193415658407
label_stagnation,stagnation,nontrap_only,libero_goal/open_the_top_drawer_and_put_the_bowl_inside|init=16,action_token_dispersion|back_12_15|denoise_slope|phase_mean,token_disagreement,-1.0,2.613189582283809
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=0,state_top1|front_2_5|denoise_mean|query_change,state_confidence,-1.0,2.734042980511582
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=0,state_action_gap|front_2_5|denoise_mean|query_change,state_action_mismatch,-1.0,2.673017785310246
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=0,action_top1|front_2_5|denoise_mean|phase_mean,action_confidence,-1.0,2.62123201042131
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=0,action_token_dispersion|front_2_5|denoise_std|phase_mean,token_disagreement,-1.0,2.3861039616421684
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=10,state_action_gap|front_2_5|denoise_std|phase_mean,state_action_mismatch,-1.0,2.8142735243026986
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=10,state_top1|front_2_5|denoise_mean|query_change,state_confidence,-1.0,2.736818624704283
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=10,action_top1|front_2_5|denoise_mean|phase_mean,action_confidence,-1.0,2.7003778627946455
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=10,action_token_dispersion|front_2_5|denoise_std|phase_mean,token_disagreement,-1.0,2.4963611557574565
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=16,state_action_gap|front_2_5|denoise_std|phase_mean,state_action_mismatch,-1.0,2.752900180525427
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=16,action_top1|front_2_5|denoise_mean|phase_mean,action_confidence,-1.0,2.6849076180396083
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=16,state_top1|front_2_5|denoise_mean|query_change,state_confidence,-1.0,2.6679453390015797
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=16,action_token_dispersion|front_2_5|denoise_std|phase_mean,token_disagreement,-1.0,2.424000431882044
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=26,action_top1|front_2_5|denoise_mean|phase_mean,action_confidence,-1.0,2.6910211445997607
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=26,state_entropy|front_2_5|denoise_mean|query_change,state_confidence,-1.0,2.65582031134468
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=26,state_action_gap|front_2_5|denoise_std|phase_mean,state_action_mismatch,-1.0,2.638387091736998
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=26,action_token_dispersion|front_2_5|denoise_std|phase_mean,token_disagreement,-1.0,2.4554525166113232
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=29,state_action_gap|front_2_5|denoise_std|phase_mean,state_action_mismatch,-1.0,2.7498249369084125
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=29,state_top1|front_2_5|denoise_mean|query_change,state_confidence,-1.0,2.6751035668687266
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=29,action_top1|front_2_5|denoise_mean|phase_mean,action_confidence,-1.0,2.634310133098836
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=29,action_token_dispersion|front_2_5|denoise_std|phase_mean,token_disagreement,-1.0,2.4050947184986877
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=3,state_action_gap|front_2_5|denoise_std|phase_mean,state_action_mismatch,-1.0,2.5576028647313405
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=3,action_top1|front_2_5|denoise_mean|phase_mean,action_confidence,-1.0,2.510784580005145
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=3,state_entropy|front_2_5|denoise_mean|query_change,state_confidence,-1.0,2.4636216209315185
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=3,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,-1.0,2.34975499246562
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=39,state_action_gap|front_2_5|denoise_std|phase_mean,state_action_mismatch,-1.0,2.682650365357441
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=39,state_top1|front_2_5|denoise_mean|query_change,state_confidence,-1.0,2.6344050979257365
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=39,action_top1|front_2_5|denoise_mean|phase_mean,action_confidence,-1.0,2.4799911566346795
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=39,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,-1.0,2.415831162233331
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=42,state_entropy|front_2_5|denoise_mean|query_change,state_confidence,-1.0,2.8140987140138884
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=42,state_action_gap|front_2_5|denoise_mean|query_change,state_action_mismatch,-1.0,2.712534361494187
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=42,action_top1|front_2_5|denoise_mean|phase_mean,action_confidence,-1.0,2.5888641168219686
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=42,action_token_dispersion|front_2_5|denoise_std|phase_mean,token_disagreement,-1.0,2.4337195491037735
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=7,state_action_gap|front_2_5|denoise_std|phase_mean,state_action_mismatch,-1.0,2.756108360666949
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=7,state_top1|front_2_5|denoise_mean|query_change,state_confidence,-1.0,2.719308064931161
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=7,action_top1|front_2_5|denoise_mean|phase_mean,action_confidence,-1.0,2.663089677498275
label_stagnation,stagnation,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=7,action_token_dispersion|front_2_5|denoise_std|phase_mean,token_disagreement,-1.0,2.4841244969347347
label_stagnation,stagnation,nontrap_only,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=23,state_action_gap|front_2_5|denoise_std|phase_mean,state_action_mismatch,-1.0,2.7687200320629395
label_stagnation,stagnation,nontrap_only,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=23,state_top1|front_2_5|denoise_mean|query_change,state_confidence,-1.0,2.7435261613032975
label_stagnation,stagnation,nontrap_only,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=23,action_top1|front_2_5|denoise_mean|phase_mean,action_confidence,-1.0,2.691929654573699
label_stagnation,stagnation,nontrap_only,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=23,action_token_dispersion|back_12_15|denoise_mean|phase_std,token_disagreement,-1.0,2.4920489758484767
label_stagnation,stagnation,nontrap_only,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=29,action_top1|front_2_5|denoise_mean|phase_mean,action_confidence,-1.0,2.8221392147567412
label_stagnation,stagnation,nontrap_only,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=29,state_action_gap|front_2_5|denoise_std|phase_mean,state_action_mismatch,-1.0,2.7761639409938916
label_stagnation,stagnation,nontrap_only,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=29,state_top1|front_2_5|denoise_mean|query_change,state_confidence,-1.0,2.748453180424319
label_stagnation,stagnation,nontrap_only,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=29,action_token_dispersion|front_2_5|denoise_std|phase_mean,token_disagreement,-1.0,2.4888757396159127
label_stagnation,stagnation,nontrap_only,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=33,state_action_gap|front_2_5|denoise_std|phase_mean,state_action_mismatch,-1.0,3.082991682958213
label_stagnation,stagnation,nontrap_only,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=33,state_top1|front_2_5|denoise_mean|query_change,state_confidence,-1.0,3.0164755718160148
label_stagnation,stagnation,nontrap_only,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=33,action_top1|front_2_5|denoise_mean|phase_mean,action_confidence,-1.0,2.8322912680862036
label_stagnation,stagnation,nontrap_only,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=33,action_token_dispersion|front_2_5|denoise_std|phase_mean,token_disagreement,-1.0,2.697022216886567
label_stagnation,stagnation,full_invariant,libero_goal/open_the_top_drawer_and_put_the_bowl_inside|init=16,soft_denoise_spread|back_12_15|adjacent_mean,query_persistence,-1.0,3.084892190124214
label_stagnation,stagnation,full_invariant,libero_goal/open_the_top_drawer_and_put_the_bowl_inside|init=16,state_action_gap|front_2_5|denoise_std|phase_mean,state_action_mismatch,-1.0,2.892899938695001
label_stagnation,stagnation,full_invariant,libero_goal/open_the_top_drawer_and_put_the_bowl_inside|init=16,state_top1|front_2_5|denoise_mean|phase_mean,state_confidence,-1.0,2.795067839755737
label_stagnation,stagnation,full_invariant,libero_goal/open_the_top_drawer_and_put_the_bowl_inside|init=16,action_top1|front_2_5|denoise_mean|phase_mean,action_confidence,-1.0,2.6594193415658407
