feature,family
action_entropy|back_12_15|denoise_std|phase_std,action_confidence
action_entropy|back_12_15|denoise_std|phase_slope,action_confidence
action_entropy|back_12_15|denoise_std|query_change,action_confidence
action_entropy|front_2_5|denoise_slope|phase_mean,action_confidence
action_entropy|front_2_5|denoise_slope|phase_late,action_confidence
action_entropy|front_2_5|denoise_slope|late_minus_mid,action_confidence
action_entropy|front_2_5|denoise_slope|phase_std,action_confidence
action_entropy|front_2_5|denoise_slope|phase_slope,action_confidence
action_entropy|front_2_5|denoise_slope|query_change,action_confidence
action_entropy|back_12_15|denoise_slope|phase_mean,action_confidence
action_entropy|back_12_15|denoise_slope|phase_late,action_confidence
action_entropy|back_12_15|denoise_slope|late_minus_mid,action_confidence
action_entropy|back_12_15|denoise_slope|phase_std,action_confidence
action_entropy|back_12_15|denoise_slope|phase_slope,action_confidence
action_entropy|back_12_15|denoise_slope|query_change,action_confidence
state_top1|front_2_5|denoise_mean|phase_mean,state_confidence
state_top1|front_2_5|denoise_mean|phase_late,state_confidence
state_top1|front_2_5|denoise_mean|late_minus_mid,state_confidence
state_top1|front_2_5|denoise_mean|phase_std,state_confidence
state_top1|front_2_5|denoise_mean|phase_slope,state_confidence
state_top1|front_2_5|denoise_mean|query_change,state_confidence
state_top1|back_12_15|denoise_mean|phase_mean,state_confidence
state_top1|back_12_15|denoise_mean|phase_late,state_confidence
state_top1|back_12_15|denoise_mean|late_minus_mid,state_confidence
state_top1|back_12_15|denoise_mean|phase_std,state_confidence
state_top1|back_12_15|denoise_mean|phase_slope,state_confidence
state_top1|back_12_15|denoise_mean|query_change,state_confidence
state_top1|front_2_5|denoise_std|phase_mean,state_confidence
state_top1|front_2_5|denoise_std|phase_late,state_confidence
state_top1|front_2_5|denoise_std|late_minus_mid,state_confidence
state_top1|front_2_5|denoise_std|phase_std,state_confidence
state_top1|front_2_5|denoise_std|phase_slope,state_confidence
state_top1|front_2_5|denoise_std|query_change,state_confidence
state_top1|back_12_15|denoise_std|phase_mean,state_confidence
state_top1|back_12_15|denoise_std|phase_late,state_confidence
state_top1|back_12_15|denoise_std|late_minus_mid,state_confidence
state_top1|back_12_15|denoise_std|phase_std,state_confidence
state_top1|back_12_15|denoise_std|phase_slope,state_confidence
state_top1|back_12_15|denoise_std|query_change,state_confidence
state_top1|front_2_5|denoise_slope|phase_mean,state_confidence
state_top1|front_2_5|denoise_slope|phase_late,state_confidence
state_top1|front_2_5|denoise_slope|late_minus_mid,state_confidence
state_top1|front_2_5|denoise_slope|phase_std,state_confidence
state_top1|front_2_5|denoise_slope|phase_slope,state_confidence
state_top1|front_2_5|denoise_slope|query_change,state_confidence
state_top1|back_12_15|denoise_slope|phase_mean,state_confidence
state_top1|back_12_15|denoise_slope|phase_late,state_confidence
state_top1|back_12_15|denoise_slope|late_minus_mid,state_confidence
state_top1|back_12_15|denoise_slope|phase_std,state_confidence
state_top1|back_12_15|denoise_slope|phase_slope,state_confidence
state_top1|back_12_15|denoise_slope|query_change,state_confidence
action_top1|front_2_5|denoise_mean|phase_mean,action_confidence
action_top1|front_2_5|denoise_mean|phase_late,action_confidence
action_top1|front_2_5|denoise_mean|late_minus_mid,action_confidence
action_top1|front_2_5|denoise_mean|phase_std,action_confidence
action_top1|front_2_5|denoise_mean|phase_slope,action_confidence
action_top1|front_2_5|denoise_mean|query_change,action_confidence
action_top1|back_12_15|denoise_mean|phase_mean,action_confidence
action_top1|back_12_15|denoise_mean|phase_late,action_confidence
action_top1|back_12_15|denoise_mean|late_minus_mid,action_confidence
action_top1|back_12_15|denoise_mean|phase_std,action_confidence
action_top1|back_12_15|denoise_mean|phase_slope,action_confidence
action_top1|back_12_15|denoise_mean|query_change,action_confidence
action_top1|front_2_5|denoise_std|phase_mean,action_confidence
action_top1|front_2_5|denoise_std|phase_late,action_confidence
action_top1|front_2_5|denoise_std|late_minus_mid,action_confidence
action_top1|front_2_5|denoise_std|phase_std,action_confidence
action_top1|front_2_5|denoise_std|phase_slope,action_confidence
action_top1|front_2_5|denoise_std|query_change,action_confidence
action_top1|back_12_15|denoise_std|phase_mean,action_confidence
action_top1|back_12_15|denoise_std|phase_late,action_confidence
action_top1|back_12_15|denoise_std|late_minus_mid,action_confidence
action_top1|back_12_15|denoise_std|phase_std,action_confidence
action_top1|back_12_15|denoise_std|phase_slope,action_confidence
action_top1|back_12_15|denoise_std|query_change,action_confidence
action_top1|front_2_5|denoise_slope|phase_mean,action_confidence
action_top1|front_2_5|denoise_slope|phase_late,action_confidence
action_top1|front_2_5|denoise_slope|late_minus_mid,action_confidence
action_top1|front_2_5|denoise_slope|phase_std,action_confidence
action_top1|front_2_5|denoise_slope|phase_slope,action_confidence
action_top1|front_2_5|denoise_slope|query_change,action_confidence
action_top1|back_12_15|denoise_slope|phase_mean,action_confidence
action_top1|back_12_15|denoise_slope|phase_late,action_confidence
action_top1|back_12_15|denoise_slope|late_minus_mid,action_confidence
action_top1|back_12_15|denoise_slope|phase_std,action_confidence
action_top1|back_12_15|denoise_slope|phase_slope,action_confidence
action_top1|back_12_15|denoise_slope|query_change,action_confidence
state_top4|front_2_5|denoise_mean|phase_mean,state_confidence
state_top4|front_2_5|denoise_mean|phase_late,state_confidence
state_top4|front_2_5|denoise_mean|late_minus_mid,state_confidence
state_top4|front_2_5|denoise_mean|phase_std,state_confidence
state_top4|front_2_5|denoise_mean|phase_slope,state_confidence
state_top4|front_2_5|denoise_mean|query_change,state_confidence
state_top4|back_12_15|denoise_mean|phase_mean,state_confidence
state_top4|back_12_15|denoise_mean|phase_late,state_confidence
state_top4|back_12_15|denoise_mean|late_minus_mid,state_confidence
state_top4|back_12_15|denoise_mean|phase_std,state_confidence
state_top4|back_12_15|denoise_mean|phase_slope,state_confidence
state_top4|back_12_15|denoise_mean|query_change,state_confidence
state_top4|front_2_5|denoise_std|phase_mean,state_confidence
state_top4|front_2_5|denoise_std|phase_late,state_confidence
state_top4|front_2_5|denoise_std|late_minus_mid,state_confidence
state_top4|front_2_5|denoise_std|phase_std,state_confidence
state_top4|front_2_5|denoise_std|phase_slope,state_confidence
state_top4|front_2_5|denoise_std|query_change,state_confidence
state_top4|back_12_15|denoise_std|phase_mean,state_confidence
state_top4|back_12_15|denoise_std|phase_late,state_confidence
state_top4|back_12_15|denoise_std|late_minus_mid,state_confidence
state_top4|back_12_15|denoise_std|phase_std,state_confidence
state_top4|back_12_15|denoise_std|phase_slope,state_confidence
state_top4|back_12_15|denoise_std|query_change,state_confidence
state_top4|front_2_5|denoise_slope|phase_mean,state_confidence
state_top4|front_2_5|denoise_slope|phase_late,state_confidence
state_top4|front_2_5|denoise_slope|late_minus_mid,state_confidence
state_top4|front_2_5|denoise_slope|phase_std,state_confidence
state_top4|front_2_5|denoise_slope|phase_slope,state_confidence
state_top4|front_2_5|denoise_slope|query_change,state_confidence
state_top4|back_12_15|denoise_slope|phase_mean,state_confidence
state_top4|back_12_15|denoise_slope|phase_late,state_confidence
state_top4|back_12_15|denoise_slope|late_minus_mid,state_confidence
state_top4|back_12_15|denoise_slope|phase_std,state_confidence
state_top4|back_12_15|denoise_slope|phase_slope,state_confidence
state_top4|back_12_15|denoise_slope|query_change,state_confidence
action_top4|front_2_5|denoise_mean|phase_mean,action_confidence
action_top4|front_2_5|denoise_mean|phase_late,action_confidence
action_top4|front_2_5|denoise_mean|late_minus_mid,action_confidence
action_top4|front_2_5|denoise_mean|phase_std,action_confidence
action_top4|front_2_5|denoise_mean|phase_slope,action_confidence
action_top4|front_2_5|denoise_mean|query_change,action_confidence
action_top4|back_12_15|denoise_mean|phase_mean,action_confidence
action_top4|back_12_15|denoise_mean|phase_late,action_confidence
action_top4|back_12_15|denoise_mean|late_minus_mid,action_confidence
action_top4|back_12_15|denoise_mean|phase_std,action_confidence
action_top4|back_12_15|denoise_mean|phase_slope,action_confidence
action_top4|back_12_15|denoise_mean|query_change,action_confidence
action_top4|front_2_5|denoise_std|phase_mean,action_confidence
action_top4|front_2_5|denoise_std|phase_late,action_confidence
action_top4|front_2_5|denoise_std|late_minus_mid,action_confidence
action_top4|front_2_5|denoise_std|phase_std,action_confidence
action_top4|front_2_5|denoise_std|phase_slope,action_confidence
action_top4|front_2_5|denoise_std|query_change,action_confidence
action_top4|back_12_15|denoise_std|phase_mean,action_confidence
action_top4|back_12_15|denoise_std|phase_late,action_confidence
action_top4|back_12_15|denoise_std|late_minus_mid,action_confidence
action_top4|back_12_15|denoise_std|phase_std,action_confidence
action_top4|back_12_15|denoise_std|phase_slope,action_confidence
action_top4|back_12_15|denoise_std|query_change,action_confidence
action_top4|front_2_5|denoise_slope|phase_mean,action_confidence
action_top4|front_2_5|denoise_slope|phase_late,action_confidence
action_top4|front_2_5|denoise_slope|late_minus_mid,action_confidence
action_top4|front_2_5|denoise_slope|phase_std,action_confidence
action_top4|front_2_5|denoise_slope|phase_slope,action_confidence
action_top4|front_2_5|denoise_slope|query_change,action_confidence
action_top4|back_12_15|denoise_slope|phase_mean,action_confidence
action_top4|back_12_15|denoise_slope|phase_late,action_confidence
action_top4|back_12_15|denoise_slope|late_minus_mid,action_confidence
action_top4|back_12_15|denoise_slope|phase_std,action_confidence
action_top4|back_12_15|denoise_slope|phase_slope,action_confidence
action_top4|back_12_15|denoise_slope|query_change,action_confidence
action_token_dispersion|front_2_5|denoise_mean|phase_mean,token_disagreement
action_token_dispersion|front_2_5|denoise_mean|phase_late,token_disagreement
action_token_dispersion|front_2_5|denoise_mean|late_minus_mid,token_disagreement
action_token_dispersion|front_2_5|denoise_mean|phase_std,token_disagreement
action_token_dispersion|front_2_5|denoise_mean|phase_slope,token_disagreement
action_token_dispersion|front_2_5|denoise_mean|query_change,token_disagreement
action_token_dispersion|back_12_15|denoise_mean|phase_mean,token_disagreement
action_token_dispersion|back_12_15|denoise_mean|phase_late,token_disagreement
action_token_dispersion|back_12_15|denoise_mean|late_minus_mid,token_disagreement
action_token_dispersion|back_12_15|denoise_mean|phase_std,token_disagreement
action_token_dispersion|back_12_15|denoise_mean|phase_slope,token_disagreement
action_token_dispersion|back_12_15|denoise_mean|query_change,token_disagreement
action_token_dispersion|front_2_5|denoise_std|phase_mean,token_disagreement
action_token_dispersion|front_2_5|denoise_std|phase_late,token_disagreement
action_token_dispersion|front_2_5|denoise_std|late_minus_mid,token_disagreement
action_token_dispersion|front_2_5|denoise_std|phase_std,token_disagreement
action_token_dispersion|front_2_5|denoise_std|phase_slope,token_disagreement
action_token_dispersion|front_2_5|denoise_std|query_change,token_disagreement
action_token_dispersion|back_12_15|denoise_std|phase_mean,token_disagreement
action_token_dispersion|back_12_15|denoise_std|phase_late,token_disagreement
action_token_dispersion|back_12_15|denoise_std|late_minus_mid,token_disagreement
action_token_dispersion|back_12_15|denoise_std|phase_std,token_disagreement
action_token_dispersion|back_12_15|denoise_std|phase_slope,token_disagreement
action_token_dispersion|back_12_15|denoise_std|query_change,token_disagreement
action_token_dispersion|front_2_5|denoise_slope|phase_mean,token_disagreement
action_token_dispersion|front_2_5|denoise_slope|phase_late,token_disagreement
action_token_dispersion|front_2_5|denoise_slope|late_minus_mid,token_disagreement
action_token_dispersion|front_2_5|denoise_slope|phase_std,token_disagreement
action_token_dispersion|front_2_5|denoise_slope|phase_slope,token_disagreement
action_token_dispersion|front_2_5|denoise_slope|query_change,token_disagreement
action_token_dispersion|back_12_15|denoise_slope|phase_mean,token_disagreement
action_token_dispersion|back_12_15|denoise_slope|phase_late,token_disagreement
action_token_dispersion|back_12_15|denoise_slope|late_minus_mid,token_disagreement
action_token_dispersion|back_12_15|denoise_slope|phase_std,token_disagreement
action_token_dispersion|back_12_15|denoise_slope|phase_slope,token_disagreement
action_token_dispersion|back_12_15|denoise_slope|query_change,token_disagreement
state_action_gap|front_2_5|denoise_mean|phase_mean,state_action_mismatch
state_action_gap|front_2_5|denoise_mean|phase_late,state_action_mismatch
state_action_gap|front_2_5|denoise_mean|late_minus_mid,state_action_mismatch
state_action_gap|front_2_5|denoise_mean|phase_std,state_action_mismatch
state_action_gap|front_2_5|denoise_mean|phase_slope,state_action_mismatch
state_action_gap|front_2_5|denoise_mean|query_change,state_action_mismatch
state_action_gap|back_12_15|denoise_mean|phase_mean,state_action_mismatch
state_action_gap|back_12_15|denoise_mean|phase_late,state_action_mismatch
state_action_gap|back_12_15|denoise_mean|late_minus_mid,state_action_mismatch
state_action_gap|back_12_15|denoise_mean|phase_std,state_action_mismatch
state_action_gap|back_12_15|denoise_mean|phase_slope,state_action_mismatch
state_action_gap|back_12_15|denoise_mean|query_change,state_action_mismatch
state_action_gap|front_2_5|denoise_std|phase_mean,state_action_mismatch
state_action_gap|front_2_5|denoise_std|phase_late,state_action_mismatch
state_action_gap|front_2_5|denoise_std|late_minus_mid,state_action_mismatch
state_action_gap|front_2_5|denoise_std|phase_std,state_action_mismatch
state_action_gap|front_2_5|denoise_std|phase_slope,state_action_mismatch
state_action_gap|front_2_5|denoise_std|query_change,state_action_mismatch
state_action_gap|back_12_15|denoise_std|phase_mean,state_action_mismatch
state_action_gap|back_12_15|denoise_std|phase_late,state_action_mismatch
state_action_gap|back_12_15|denoise_std|late_minus_mid,state_action_mismatch
state_action_gap|back_12_15|denoise_std|phase_std,state_action_mismatch
state_action_gap|back_12_15|denoise_std|phase_slope,state_action_mismatch
state_action_gap|back_12_15|denoise_std|query_change,state_action_mismatch
state_action_gap|front_2_5|denoise_slope|phase_mean,state_action_mismatch
state_action_gap|front_2_5|denoise_slope|phase_late,state_action_mismatch
state_action_gap|front_2_5|denoise_slope|late_minus_mid,state_action_mismatch
state_action_gap|front_2_5|denoise_slope|phase_std,state_action_mismatch
state_action_gap|front_2_5|denoise_slope|phase_slope,state_action_mismatch
state_action_gap|front_2_5|denoise_slope|query_change,state_action_mismatch
state_action_gap|back_12_15|denoise_slope|phase_mean,state_action_mismatch
state_action_gap|back_12_15|denoise_slope|phase_late,state_action_mismatch
state_action_gap|back_12_15|denoise_slope|late_minus_mid,state_action_mismatch
state_action_gap|back_12_15|denoise_slope|phase_std,state_action_mismatch
state_action_gap|back_12_15|denoise_slope|phase_slope,state_action_mismatch
state_action_gap|back_12_15|denoise_slope|query_change,state_action_mismatch
state_denoise_motion|front_2_5|denoise_mean|phase_mean,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_mean|phase_late,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_mean|late_minus_mid,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_mean|phase_slope,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_mean|query_change,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_mean|phase_mean,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_mean|phase_late,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_mean|late_minus_mid,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_mean|phase_std,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_mean|phase_slope,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_mean|query_change,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_std|phase_mean,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_std|phase_late,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_std|late_minus_mid,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_std|phase_std,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_std|phase_slope,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_std|query_change,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_std|phase_mean,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_std|phase_late,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_std|late_minus_mid,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_std|phase_std,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_std|phase_slope,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_std|query_change,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_final|phase_mean,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_final|phase_late,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_final|late_minus_mid,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_final|phase_std,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_final|phase_slope,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_final|query_change,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_final|phase_mean,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_final|phase_late,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_final|late_minus_mid,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_final|phase_std,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_final|phase_slope,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_final|query_change,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_max|phase_mean,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_max|phase_late,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_max|late_minus_mid,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_max|phase_std,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_max|phase_slope,denoise_soft_motion
state_denoise_motion|front_2_5|denoise_max|query_change,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_max|phase_mean,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_max|phase_late,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_max|late_minus_mid,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_max|phase_std,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_max|phase_slope,denoise_soft_motion
state_denoise_motion|back_12_15|denoise_max|query_change,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_mean|phase_mean,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_mean|phase_late,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_mean|late_minus_mid,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_mean|phase_slope,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_mean|query_change,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_mean|phase_mean,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_mean|phase_late,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_mean|late_minus_mid,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_mean|phase_std,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_mean|phase_slope,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_mean|query_change,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_std|phase_mean,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_std|phase_late,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_std|late_minus_mid,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_std|phase_std,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_std|phase_slope,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_std|query_change,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_std|phase_mean,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_std|phase_late,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_std|late_minus_mid,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_std|phase_std,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_std|phase_slope,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_std|query_change,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_final|phase_mean,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_final|phase_late,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_final|late_minus_mid,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_final|phase_std,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_final|phase_slope,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_final|query_change,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_final|phase_mean,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_final|phase_late,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_final|late_minus_mid,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_final|phase_std,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_final|phase_slope,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_final|query_change,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_max|phase_mean,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_max|phase_late,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_max|late_minus_mid,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_max|phase_std,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_max|phase_slope,denoise_soft_motion
action_denoise_motion|front_2_5|denoise_max|query_change,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_max|phase_mean,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_max|phase_late,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_max|late_minus_mid,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_max|phase_std,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_max|phase_slope,denoise_soft_motion
action_denoise_motion|back_12_15|denoise_max|query_change,denoise_soft_motion
state_hard_switch|front_2_5|denoise_mean|phase_mean,denoise_hard_switch
state_hard_switch|front_2_5|denoise_mean|phase_late,denoise_hard_switch
state_hard_switch|front_2_5|denoise_mean|late_minus_mid,denoise_hard_switch
state_hard_switch|front_2_5|denoise_mean|phase_std,denoise_hard_switch
state_hard_switch|front_2_5|denoise_mean|phase_slope,denoise_hard_switch
state_hard_switch|front_2_5|denoise_mean|query_change,denoise_hard_switch
state_hard_switch|back_12_15|denoise_mean|phase_mean,denoise_hard_switch
state_hard_switch|back_12_15|denoise_mean|phase_late,denoise_hard_switch
state_hard_switch|back_12_15|denoise_mean|late_minus_mid,denoise_hard_switch
state_hard_switch|back_12_15|denoise_mean|phase_std,denoise_hard_switch
state_hard_switch|back_12_15|denoise_mean|phase_slope,denoise_hard_switch
state_hard_switch|back_12_15|denoise_mean|query_change,denoise_hard_switch
state_hard_switch|front_2_5|denoise_std|phase_mean,denoise_hard_switch
state_hard_switch|front_2_5|denoise_std|phase_late,denoise_hard_switch
state_hard_switch|front_2_5|denoise_std|late_minus_mid,denoise_hard_switch
state_hard_switch|front_2_5|denoise_std|phase_std,denoise_hard_switch
state_hard_switch|front_2_5|denoise_std|phase_slope,denoise_hard_switch
state_hard_switch|front_2_5|denoise_std|query_change,denoise_hard_switch
state_hard_switch|back_12_15|denoise_std|phase_mean,denoise_hard_switch
state_hard_switch|back_12_15|denoise_std|phase_late,denoise_hard_switch
state_hard_switch|back_12_15|denoise_std|late_minus_mid,denoise_hard_switch
state_hard_switch|back_12_15|denoise_std|phase_std,denoise_hard_switch
state_hard_switch|back_12_15|denoise_std|phase_slope,denoise_hard_switch
state_hard_switch|back_12_15|denoise_std|query_change,denoise_hard_switch
state_hard_switch|front_2_5|denoise_final|phase_mean,denoise_hard_switch
state_hard_switch|front_2_5|denoise_final|phase_late,denoise_hard_switch
state_hard_switch|front_2_5|denoise_final|late_minus_mid,denoise_hard_switch
state_hard_switch|front_2_5|denoise_final|phase_std,denoise_hard_switch
state_hard_switch|front_2_5|denoise_final|phase_slope,denoise_hard_switch
state_hard_switch|front_2_5|denoise_final|query_change,denoise_hard_switch
state_hard_switch|back_12_15|denoise_final|phase_mean,denoise_hard_switch
state_hard_switch|back_12_15|denoise_final|phase_late,denoise_hard_switch
state_hard_switch|back_12_15|denoise_final|late_minus_mid,denoise_hard_switch
state_hard_switch|back_12_15|denoise_final|phase_std,denoise_hard_switch
state_hard_switch|back_12_15|denoise_final|phase_slope,denoise_hard_switch
state_hard_switch|back_12_15|denoise_final|query_change,denoise_hard_switch
state_hard_switch|front_2_5|denoise_max|phase_mean,denoise_hard_switch
state_hard_switch|front_2_5|denoise_max|phase_late,denoise_hard_switch
state_hard_switch|front_2_5|denoise_max|late_minus_mid,denoise_hard_switch
state_hard_switch|front_2_5|denoise_max|phase_std,denoise_hard_switch
state_hard_switch|front_2_5|denoise_max|phase_slope,denoise_hard_switch
state_hard_switch|front_2_5|denoise_max|query_change,denoise_hard_switch
state_hard_switch|back_12_15|denoise_max|phase_mean,denoise_hard_switch
