label,mode,block,held_out_stratum,feature,family,direction,training_effect_abs
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=16,soft_route|front_2_5|adjacent_mean,query_persistence,1.0,2.2019336157266842
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=16,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,1.0,1.8165711152514772
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=20,state_action_gap|front_2_5|denoise_mean|phase_mean,state_action_mismatch,1.0,2.6778001958127273
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=20,state_top4|front_2_5|denoise_mean|phase_mean,state_confidence,1.0,2.6423527625220613
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=20,soft_route|front_2_5|adjacent_mean,query_persistence,1.0,2.4127925143026228
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=20,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,1.0,1.9497637471548088
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=26,state_action_gap|front_2_5|denoise_mean|phase_mean,state_action_mismatch,1.0,2.430819569451188
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=26,state_top4|front_2_5|denoise_mean|phase_mean,state_confidence,1.0,2.4079010933842038
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=26,hard_route|back_12_15|adjacent_mean,query_persistence,1.0,2.214474710069206
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=26,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,1.0,1.8534749869171503
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=29,state_action_gap|front_2_5|denoise_mean|phase_mean,state_action_mismatch,1.0,2.3756500726577325
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=29,state_top4|front_2_5|denoise_mean|phase_mean,state_confidence,1.0,2.350391033258437
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=29,soft_route|front_2_5|adjacent_mean,query_persistence,1.0,2.1951969463440637
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=29,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,1.0,1.8060780301478734
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=3,state_action_gap|front_2_5|denoise_mean|phase_mean,state_action_mismatch,1.0,2.202084557780587
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=3,state_top4|front_2_5|denoise_mean|phase_mean,state_confidence,1.0,2.18827002480246
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=3,soft_route|front_2_5|adjacent_mean,query_persistence,1.0,2.0578620367543943
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=3,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,1.0,1.6854993244721344
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=39,state_action_gap|front_2_5|denoise_mean|phase_mean,state_action_mismatch,1.0,2.291523271636364
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=39,state_top4|front_2_5|denoise_mean|phase_mean,state_confidence,1.0,2.279637846367626
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=39,hard_route|back_12_15|adjacent_mean,query_persistence,1.0,2.1226463661737314
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=39,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,1.0,1.7668125703282005
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=42,state_action_gap|front_2_5|denoise_mean|phase_mean,state_action_mismatch,1.0,2.2948854727060555
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=42,state_entropy|front_2_5|denoise_mean|phase_mean,state_confidence,-1.0,2.2650662783221205
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=42,hard_route|back_12_15|adjacent_mean,query_persistence,1.0,2.110724958182553
residual_none,residual_none,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=42,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,1.0,1.7920897223957748
residual_none,residual_none,full_invariant,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate|init=16,state_action_gap|front_2_5|denoise_mean|phase_mean,state_action_mismatch,1.0,2.4475599602726352
residual_none,residual_none,full_invariant,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate|init=16,state_top4|front_2_5|denoise_mean|phase_mean,state_confidence,1.0,2.4227194622802535
residual_none,residual_none,full_invariant,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate|init=16,soft_route|front_2_5|adjacent_mean,query_persistence,1.0,2.3125736360316314
residual_none,residual_none,full_invariant,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate|init=16,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,1.0,1.8809761374477163
residual_none,residual_none,full_invariant,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate|init=46,soft_route|front_2_5|adjacent_mean,query_persistence,1.0,2.4372648189521358
residual_none,residual_none,full_invariant,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate|init=46,state_action_gap|front_2_5|denoise_mean|phase_mean,state_action_mismatch,1.0,2.4185549555467154
residual_none,residual_none,full_invariant,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate|init=46,state_top4|front_2_5|denoise_mean|phase_mean,state_confidence,1.0,2.3890732545180358
residual_none,residual_none,full_invariant,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate|init=46,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,1.0,1.9123789147571488
residual_none,residual_none,full_invariant,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=23,state_action_gap|front_2_5|denoise_mean|phase_mean,state_action_mismatch,1.0,2.4471576991555617
residual_none,residual_none,full_invariant,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=23,state_top4|front_2_5|denoise_mean|phase_mean,state_confidence,1.0,2.4212194576385637
residual_none,residual_none,full_invariant,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=23,soft_route|front_2_5|adjacent_mean,query_persistence,1.0,2.2649101977026493
residual_none,residual_none,full_invariant,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=23,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,1.0,1.8306643126019035
residual_none,residual_none,full_invariant,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=29,state_action_gap|front_2_5|denoise_mean|phase_mean,state_action_mismatch,1.0,2.453766297353737
residual_none,residual_none,full_invariant,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=29,state_top4|front_2_5|denoise_mean|phase_mean,state_confidence,1.0,2.427187077831429
residual_none,residual_none,full_invariant,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=29,soft_route|front_2_5|adjacent_mean,query_persistence,1.0,2.2666753955160246
residual_none,residual_none,full_invariant,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=29,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,1.0,1.8512443873751807
residual_none,residual_none,full_invariant,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=33,state_action_gap|front_2_5|denoise_mean|phase_mean,state_action_mismatch,1.0,2.626947316838534
residual_none,residual_none,full_invariant,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=33,state_top4|front_2_5|denoise_mean|phase_mean,state_confidence,1.0,2.6002546275168745
residual_none,residual_none,full_invariant,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=33,hard_route|back_12_15|adjacent_mean,query_persistence,1.0,2.4222004631445437
residual_none,residual_none,full_invariant,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate|init=33,action_denoise_motion|front_2_5|denoise_mean|phase_std,denoise_soft_motion,1.0,1.9952021680736007
label_active_return,active_return,trap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=0,soft_denoise_spread|back_12_15|adjacent_delta,query_persistence,1.0,2.497499545960711
label_active_return,active_return,trap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=0,soft_route|front_2_5|return_advantage_mean,query_recurrence,-1.0,1.5909184951184812
label_active_return,active_return,trap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=10,soft_route|front_2_5|return_advantage_mean,query_recurrence,-1.0,2.288922362328968
label_active_return,active_return,trap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=10,soft_denoise_spread|back_12_15|adjacent_delta,query_persistence,1.0,1.9438881606018719
label_active_return,active_return,trap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=13,soft_denoise_spread|back_12_15|adjacent_delta,query_persistence,1.0,1.9751400501587104
label_active_return,active_return,trap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=13,soft_route|front_2_5|return_advantage_mean,query_recurrence,-1.0,1.4616974093193194
label_active_return,active_return,trap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=23,soft_denoise_spread|back_12_15|adjacent_delta,query_persistence,1.0,2.1162465758107847
label_active_return,active_return,trap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=23,soft_denoise_spread|front_2_5|return_advantage_mean,query_recurrence,-1.0,1.6291535092911267
label_active_return,active_return,trap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=26,soft_denoise_spread|back_12_15|adjacent_delta,query_persistence,1.0,2.220407635990313
label_active_return,active_return,trap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=26,soft_route|front_2_5|return_advantage_mean,query_recurrence,-1.0,1.5081743310448192
label_active_return,active_return,trap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=3,soft_denoise_spread|back_12_15|adjacent_delta,query_persistence,1.0,2.286552694429499
label_active_return,active_return,trap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=3,soft_route|front_2_5|return_advantage_mean,query_recurrence,-1.0,1.1803869327485703
label_active_return,active_return,trap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=39,soft_denoise_spread|back_12_15|adjacent_delta,query_persistence,1.0,1.8401636140094184
label_active_return,active_return,trap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=39,soft_denoise_spread|front_2_5|return_advantage_mean,query_recurrence,-1.0,1.3771986621614505
label_active_return,active_return,trap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=42,soft_denoise_spread|back_12_15|adjacent_delta,query_persistence,1.0,2.139003361341412
label_active_return,active_return,trap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=42,soft_route|front_2_5|return_advantage_mean,query_recurrence,-1.0,1.6751538537399913
label_active_return,active_return,trap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=7,soft_denoise_spread|back_12_15|adjacent_delta,query_persistence,1.0,2.1174417867676487
label_active_return,active_return,trap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=7,soft_route|front_2_5|return_advantage_mean,query_recurrence,-1.0,1.71633932910804
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=0,soft_denoise_spread|back_12_15|adjacent_delta,query_persistence,1.0,2.497499545960711
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=0,action_denoise_motion|back_12_15|denoise_mean|phase_slope,denoise_soft_motion,1.0,2.472512056642608
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=0,soft_route|front_2_5|return_advantage_mean,query_recurrence,-1.0,1.5909184951184812
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=0,action_hard_switch|back_12_15|denoise_mean|phase_slope,denoise_hard_switch,-1.0,1.3145250227208183
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=10,action_denoise_motion|back_12_15|denoise_mean|phase_slope,denoise_soft_motion,1.0,2.528596888233487
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=10,soft_route|front_2_5|return_advantage_mean,query_recurrence,-1.0,2.288922362328968
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=10,soft_denoise_spread|back_12_15|adjacent_delta,query_persistence,1.0,1.9438881606018719
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=10,action_hard_switch|back_12_15|denoise_mean|phase_late,denoise_hard_switch,-1.0,1.1626768217892802
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=13,action_denoise_motion|back_12_15|denoise_mean|phase_slope,denoise_soft_motion,1.0,2.191786552956145
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=13,soft_denoise_spread|back_12_15|adjacent_delta,query_persistence,1.0,1.9751400501587104
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=13,soft_route|front_2_5|return_advantage_mean,query_recurrence,-1.0,1.4616974093193194
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=13,action_hard_switch|back_12_15|denoise_mean|phase_late,denoise_hard_switch,-1.0,1.198807428211574
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=23,action_denoise_motion|back_12_15|denoise_mean|phase_slope,denoise_soft_motion,1.0,2.3967857299510897
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=23,soft_denoise_spread|back_12_15|adjacent_delta,query_persistence,1.0,2.1162465758107847
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=23,soft_denoise_spread|front_2_5|return_advantage_mean,query_recurrence,-1.0,1.6291535092911267
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=23,action_hard_switch|back_12_15|denoise_mean|phase_late,denoise_hard_switch,-1.0,1.2619571738886988
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=26,action_denoise_motion|back_12_15|denoise_mean|phase_slope,denoise_soft_motion,1.0,2.343743283650749
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=26,soft_denoise_spread|back_12_15|adjacent_delta,query_persistence,1.0,2.220407635990313
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=26,soft_route|front_2_5|return_advantage_mean,query_recurrence,-1.0,1.5081743310448192
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=26,action_hard_switch|back_12_15|denoise_mean|late_minus_mid,denoise_hard_switch,-1.0,1.3396710623027641
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=3,soft_denoise_spread|back_12_15|adjacent_delta,query_persistence,1.0,2.286552694429499
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=3,action_denoise_motion|back_12_15|denoise_mean|phase_slope,denoise_soft_motion,1.0,2.2317191641785583
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=3,action_hard_switch|back_12_15|denoise_mean|late_minus_mid,denoise_hard_switch,-1.0,1.3743000455704493
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=3,soft_route|front_2_5|return_advantage_mean,query_recurrence,-1.0,1.1803869327485703
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=39,action_denoise_motion|back_12_15|denoise_mean|phase_slope,denoise_soft_motion,1.0,2.1529294764641693
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=39,soft_denoise_spread|back_12_15|adjacent_delta,query_persistence,1.0,1.8401636140094184
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=39,soft_denoise_spread|front_2_5|return_advantage_mean,query_recurrence,-1.0,1.3771986621614505
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=39,action_hard_switch|back_12_15|denoise_mean|late_minus_mid,denoise_hard_switch,-1.0,1.0052209235011704
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=42,action_denoise_motion|back_12_15|denoise_mean|phase_slope,denoise_soft_motion,1.0,2.5772962680900875
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=42,soft_denoise_spread|back_12_15|adjacent_delta,query_persistence,1.0,2.139003361341412
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=42,soft_route|front_2_5|return_advantage_mean,query_recurrence,-1.0,1.6751538537399913
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=42,action_hard_switch|back_12_15|denoise_mean|phase_late,denoise_hard_switch,-1.0,1.3087114289417625
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=7,action_denoise_motion|back_12_15|denoise_mean|phase_slope,denoise_soft_motion,1.0,2.389231529149427
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=7,soft_denoise_spread|back_12_15|adjacent_delta,query_persistence,1.0,2.1174417867676487
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=7,soft_route|front_2_5|return_advantage_mean,query_recurrence,-1.0,1.71633932910804
label_active_return,active_return,trap_plus_denoise,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=7,action_hard_switch|back_12_15|denoise_mean|late_minus_mid,denoise_hard_switch,-1.0,1.2021136500539922
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=0,state_entropy|front_2_5|denoise_mean|phase_late,state_confidence,-1.0,4.71124113612034
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=0,state_action_gap|front_2_5|denoise_mean|phase_slope,state_action_mismatch,1.0,3.8900932406534183
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=0,action_token_dispersion|back_12_15|denoise_slope|phase_slope,token_disagreement,1.0,3.290924516544057
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=0,action_top4|back_12_15|denoise_mean|phase_slope,action_confidence,1.0,2.5395281702058172
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=10,state_entropy|front_2_5|denoise_mean|phase_late,state_confidence,-1.0,3.931274495296448
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=10,action_token_dispersion|back_12_15|denoise_slope|phase_slope,token_disagreement,1.0,3.4902604381305014
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=10,state_action_gap|front_2_5|denoise_slope|phase_slope,state_action_mismatch,1.0,3.477342992542671
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=10,action_top1|front_2_5|denoise_mean|phase_slope,action_confidence,1.0,2.5485287730829564
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=13,state_entropy|front_2_5|denoise_mean|phase_late,state_confidence,-1.0,3.8780207694865036
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=13,state_action_gap|front_2_5|denoise_mean|phase_slope,state_action_mismatch,1.0,3.2282831684273394
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=13,action_token_dispersion|back_12_15|denoise_slope|phase_slope,token_disagreement,1.0,2.8520213713142177
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=13,action_top4|back_12_15|denoise_mean|phase_slope,action_confidence,1.0,2.298226698835728
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=23,state_entropy|front_2_5|denoise_mean|phase_late,state_confidence,-1.0,4.226809507735963
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=23,state_action_gap|front_2_5|denoise_mean|phase_slope,state_action_mismatch,1.0,3.5442909983019457
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=23,action_token_dispersion|back_12_15|denoise_slope|phase_slope,token_disagreement,1.0,3.046984319112901
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=23,action_top4|back_12_15|denoise_mean|phase_slope,action_confidence,1.0,2.4967743166786796
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=26,state_entropy|front_2_5|denoise_mean|phase_late,state_confidence,-1.0,4.292066743578096
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=26,state_action_gap|front_2_5|denoise_mean|phase_slope,state_action_mismatch,1.0,3.618665225577608
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=26,action_token_dispersion|back_12_15|denoise_slope|phase_slope,token_disagreement,1.0,3.0285489318552234
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=26,action_top4|back_12_15|denoise_mean|phase_slope,action_confidence,1.0,2.4422600833079393
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=3,state_entropy|front_2_5|denoise_mean|phase_late,state_confidence,-1.0,3.899607314055177
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=3,state_action_gap|front_2_5|denoise_mean|phase_slope,state_action_mismatch,1.0,3.299094061821914
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=3,action_token_dispersion|back_12_15|denoise_slope|phase_slope,token_disagreement,1.0,2.791619421947874
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=3,action_top4|back_12_15|denoise_mean|phase_slope,action_confidence,1.0,2.5012543822315676
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=39,state_entropy|front_2_5|denoise_mean|phase_late,state_confidence,-1.0,3.9337991967790034
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=39,state_action_gap|front_2_5|denoise_mean|phase_late,state_action_mismatch,1.0,3.2104227345269942
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=39,action_token_dispersion|back_12_15|denoise_slope|phase_slope,token_disagreement,1.0,2.8968431601104156
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=39,action_top4|back_12_15|denoise_mean|phase_slope,action_confidence,1.0,2.2395150015419842
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=42,state_entropy|front_2_5|denoise_mean|phase_late,state_confidence,-1.0,4.747461155456884
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=42,state_action_gap|front_2_5|denoise_mean|phase_late,state_action_mismatch,1.0,4.120373316141922
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=42,action_token_dispersion|back_12_15|denoise_slope|phase_slope,token_disagreement,1.0,2.9803069678999896
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=42,action_entropy|back_12_15|denoise_std|phase_slope,action_confidence,1.0,2.8881037511719634
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=7,state_entropy|front_2_5|denoise_mean|phase_late,state_confidence,-1.0,4.210250562562907
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=7,state_action_gap|front_2_5|denoise_mean|phase_slope,state_action_mismatch,1.0,3.569118075086029
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=7,action_token_dispersion|back_12_15|denoise_slope|phase_slope,token_disagreement,1.0,3.110062389140267
label_active_return,active_return,nontrap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=7,action_top4|back_12_15|denoise_mean|phase_slope,action_confidence,1.0,2.473256248689795
label_active_return,active_return,full_invariant,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove|init=0,state_entropy|front_2_5|denoise_mean|phase_late,state_confidence,-1.0,4.71124113612034
