label,mode,primary,feature,family,feature_index,effect_sigma,adjusted_difference,within_stratum_residual_sd,target_mean,control_mean,permutation_p_raw,permutation_p_max_family,permutation_p_max_all_features,primary_label_fwer_p
label_active_return,active_return,True,action_top4_at_d|back_12_15|d7|phase_slope,action_confidence,862,2.5244425634573315,0.003031273020137088,0.0012007692565544571,0.0040371,0.0009782271,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.002498750624687656
label_active_return,active_return,True,action_denoise_motion_at_i|back_12_15|d2_to_d3|phase_slope,denoise_soft_motion,1186,2.056577330637225,0.00030915491468830184,0.00015032496472793027,0.00043471396,0.00010835194,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.002498750624687656
label_active_return,active_return,True,state_action_gap_at_d|front_2_5|d9|phase_slope,state_action_mismatch,1054,3.537368135329199,0.08329293336430428,0.023546583272581204,0.081520095,-0.0022040477,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.002498750624687656
label_active_return,active_return,True,action_token_dispersion_at_d|back_12_15|d9|phase_slope,token_disagreement,994,2.7707988845564206,0.0043328743085100365,0.0015637635530532884,0.005455613,0.0010226658,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.002498750624687656
label_goal_regression,goal_regression,True,action_top4_at_d|back_12_15|d9|phase_late,action_confidence,871,1.0106968445522901,0.002095276043088872,0.002073100410259042,0.15041007,0.15072744,0.0004997501249375312,0.053973013493253376,0.22338830584707647,1.0
label_goal_regression,goal_regression,True,action_denoise_motion_at_i|front_2_5|d8_to_d9|phase_std,denoise_soft_motion,1167,1.3366496094169558,0.00041379873352511814,0.0003095790629120944,0.0011369124,0.0007983189,0.0004997501249375312,0.0009995002498750624,0.0079960019990005,0.039980009995002494
label_goal_regression,goal_regression,True,state_action_gap_at_d|back_12_15|d8|phase_mean,state_action_mismatch,1104,0.324266651386327,0.0015380476186391615,0.004743156942175814,0.11432012,0.10646896,0.24437781109445278,0.9880059970014993,1.0,1.0
label_goal_regression,goal_regression,True,action_token_dispersion_at_d|back_12_15|d6|phase_slope,token_disagreement,976,0.8492737247852414,0.0012572958290179165,0.0014804365098376885,-0.00068736385,0.00084972446,0.005497251374312844,0.12293853073463268,0.6756621689155422,1.0
label_gripper_cycling,gripper_cycling,False,action_top1_at_d|back_12_15|d2|query_change,action_confidence,713,2.632152529121056,0.0006134362416388683,0.00023305497491200123,0.0012508512,0.00052146707,0.0004997501249375312,0.001999000499750125,0.0034982508745627187,
label_gripper_cycling,gripper_cycling,False,action_denoise_motion_at_i|back_12_15|d8_to_d9|phase_mean,denoise_soft_motion,1218,2.138959592965005,0.000913013358653697,0.00042684927833914186,0.013335002,0.01074582,0.0009995002498750624,0.020989505247376312,0.04147926036981509,
label_gripper_cycling,gripper_cycling,False,state_action_gap_at_d|front_2_5|d9|phase_slope,state_action_mismatch,1054,1.1585842065845418,0.04566651998155958,0.03941579707545176,0.05678726,0.008741055,0.005497251374312844,0.33383308345827084,0.9780109945027486,
label_gripper_cycling,gripper_cycling,False,action_token_dispersion_at_d|back_12_15|d7|phase_mean,token_disagreement,978,1.8413377029227904,0.002685860700479246,0.0014586464482945895,0.02702955,0.020785786,0.0014992503748125937,0.014992503748125937,0.16941529235382308,
label_regrasp_or_drop,regrasp_or_drop,True,action_top1_at_d|back_12_15|d3|query_change,action_confidence,719,1.3504449109472185,0.00032141796390198807,0.0002380089415691467,0.0008192658,0.0007152422,0.0004997501249375312,0.0034982508745627187,0.019490254872563718,0.09745127436281859
label_regrasp_or_drop,regrasp_or_drop,True,action_denoise_motion_at_i|front_2_5|d8_to_d9|query_change,denoise_soft_motion,1169,1.3804741988316613,0.0003284063667497147,0.00023789388242652801,0.00072011416,0.0007846652,0.0004997501249375312,0.006496751624187906,0.01649175412293853,0.08245877061469266
label_regrasp_or_drop,regrasp_or_drop,True,state_action_gap_at_d|back_12_15|d0|phase_mean,state_action_mismatch,1056,0.5523614140296169,0.0020970130679312106,0.003796451045761809,0.11317258,0.110050425,0.04897551224387806,0.7201399300349826,1.0,1.0
label_regrasp_or_drop,regrasp_or_drop,True,action_token_dispersion_at_d|back_12_15|d9|phase_mean,token_disagreement,990,1.113225021815167,0.0017921066400151285,0.0016098332366739406,0.026691183,0.02664222,0.0009995002498750624,0.02498750624687656,0.1794102948525737,0.8970514742628686
label_stagnation,stagnation,True,action_top1_at_d|front_2_5|d7|phase_mean,action_confidence,678,-2.7249324305207523,-0.0006839500824469682,0.000250997079702362,0.037861664,0.03826042,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.002498750624687656
label_stagnation,stagnation,True,action_denoise_motion_at_i|front_2_5|d4_to_d5|phase_std,denoise_soft_motion,1143,-2.325748316719962,-0.00014420786724126842,6.200493243595977e-05,0.00021886447,0.00035676194,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.002498750624687656
label_stagnation,stagnation,True,state_action_gap_at_d|front_2_5|d9|query_change,state_action_mismatch,1055,-2.705805488787254,-0.030773039768291963,0.011372968195908452,0.015192365,0.04977721,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.002498750624687656
label_stagnation,stagnation,True,action_token_dispersion_at_d|front_2_5|d9|query_change,token_disagreement,935,-2.558847175634318,-0.0028463265505898295,0.001112347223270279,0.0016377271,0.004664099,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.002498750624687656
label_subtask_undo,subtask_undo,False,action_entropy_at_d|front_2_5|d9|phase_mean,action_confidence,570,-1.2180852694504583,-0.0005627446714140741,0.00046199119678046635,3.4575367,3.4583557,0.0069965017491254375,0.10594702648675662,0.3953023488255872,
label_subtask_undo,subtask_undo,False,action_denoise_motion_at_i|front_2_5|d8_to_d9|phase_std,denoise_soft_motion,1167,1.8802997834144375,0.0005869655041971268,0.0003121659159749813,0.0015095649,0.00080378825,0.0004997501249375312,0.0024987506246876563,0.0079960019990005,
label_subtask_undo,subtask_undo,False,state_action_gap_at_d|back_12_15|d4|query_change,state_action_mismatch,1085,0.8246633862576864,0.001981339249403548,0.0024026036349144154,0.007778795,0.005548622,0.017991004497751123,0.3458270864567716,0.9965017491254373,
label_subtask_undo,subtask_undo,False,action_token_dispersion_at_d|front_2_5|d8|phase_mean,token_disagreement,924,1.216676397813922,0.0014614456952851318,0.0012011786354292745,0.030406471,0.028444774,0.0069965017491254375,0.050974512743628186,0.3983008495752124,
residual_none,residual_none,True,action_top4_at_d|back_12_15|d8|phase_mean,action_confidence,864,1.8395862587958332,0.0021533517148930497,0.00117056305709883,0.14978339,0.14667644,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.002498750624687656
residual_none,residual_none,True,action_denoise_motion_at_i|front_2_5|d3_to_d4|phase_mean,denoise_soft_motion,1134,2.077753832734484,0.0002402596610881504,0.00011563432457826353,0.004821272,0.0044749654,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.002498750624687656
residual_none,residual_none,True,state_action_gap_at_d|front_2_5|d4|phase_mean,state_action_mismatch,1020,2.4126268657930576,0.0518414393183828,0.0214875495475103,0.33311895,0.27218556,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.002498750624687656
residual_none,residual_none,True,action_token_dispersion_at_d|back_12_15|d8|phase_std,token_disagreement,987,1.4490214007843634,0.0017059231755599425,0.0011772932923119815,0.0046261204,0.0031101604,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.002498750624687656
