section,corpus,method,W,rule,dens,whiten,tstart,tstd,phi,peak_auc,alpha_nominal,pop,bound_med,n_succ,fa,n_fa,n_pop,det,n_det,phase_mean,phase_p10,phase_p25,phase_p50,phase_p75,phase_p90,t_mean,t_p10,t_p25,t_p50,t_p75,t_p90,t_nmodes,t_dip,hist_8_12,hist_12_16,hist_16_20,hist_20_24,hist_24_28,hist_28_32,hist_32_35,n_delay,delay_mean,frac_early,frac_late,delay_p10,delay_p25,delay_p50,delay_p75,delay_p90,arl0,arl0_expo,arl1,arl1_expo,arl0_mean_alarm_t,arl1_mean_alarm_t
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.03,cls_loop,7.330284174286711,117,0.11965811965811966,14,150,0.11333333333333333,17,0.505926775061618,0.3607843137254902,0.4117647058823529,0.5531914893617021,0.5957446808510638,0.6334379905808477,25.235294117647058,18.4,21.0,26.0,29.0,31.8,3,0.44805028243100686,0,1,1,5,2,6,2,17,4.0,0.47058823529411764,0.5294117647058824,-4.3999999999999995,-2.0,7.0,10.0,12.4,210.07142857142858,2941.0,229.47058823529412,3901.0,19.071428571428573,25.235294117647058
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.03,cls_other,7.330284174286711,117,0.11965811965811966,14,36,0.4722222222222222,17,0.4983087873639876,0.3325,0.38,0.47058823529411764,0.6326530612244898,0.6423333333333333,24.529411764705884,16.2,19.0,24.0,31.0,32.4,2,0.8140854239945727,0,2,3,3,1,5,3,1,-10.0,1.0,0.0,-10.0,-10.0,-10.0,-10.0,-10.0,210.07142857142858,2941.0,47.705882352941174,811.0,19.071428571428573,24.529411764705884
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.04,all_fail,7.264895591165267,117,0.11965811965811966,14,235,0.2680851063829787,63,0.5239587059721922,0.3809230769230769,0.4117647058823529,0.5686274509803921,0.6122448979591837,0.6326530612244898,26.047619047619047,19.2,21.0,27.0,31.0,32.0,2,0.3228777669891876,0,3,4,14,11,23,8,34,3.3529411764705883,0.4411764705882353,0.5588235294117647,-8.7,-2.0,9.0,10.0,11.399999999999999,209.78571428571428,2937.0,92.76190476190476,5844.0,18.785714285714285,26.047619047619047
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.04,cls_stagnation,7.264895591165267,117,0.11965811965811966,14,49,0.5510204081632653,27,0.5542164719436905,0.4153846153846154,0.5263741134751774,0.5833333333333334,0.6100440176070427,0.6326530612244898,27.666666666666668,21.6,25.0,29.0,31.0,31.400000000000002,1,,0,0,0,5,6,13,3,14,3.5714285714285716,0.35714285714285715,0.6428571428571429,-10.399999999999999,-1.75,9.0,9.75,10.0,209.78571428571428,2937.0,42.666666666666664,1152.0,18.785714285714285,27.666666666666668
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.04,cls_loop,7.264895591165267,117,0.11965811965811966,14,150,0.12666666666666668,19,0.507072023744462,0.3764705882352941,0.40588235294117647,0.54,0.6100440176070427,0.6436923076923077,25.263157894736842,19.2,20.5,26.0,30.5,33.0,3,0.39173721701193687,0,1,1,6,4,4,3,19,3.8947368421052633,0.47368421052631576,0.5263157894736842,-4.0,-2.0,9.0,10.0,12.2,209.78571428571428,2937.0,204.42105263157896,3884.0,18.785714285714285,25.263157894736842
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.04,cls_other,7.264895591165267,117,0.11965811965811966,14,36,0.4722222222222222,17,0.49477560486021693,0.3325,0.38,0.47058823529411764,0.62,0.6326530612244898,24.352941176470587,16.2,19.0,24.0,31.0,31.4,2,0.8075447187439824,0,2,3,3,1,6,2,1,-10.0,1.0,0.0,-10.0,-10.0,-10.0,-10.0,-10.0,209.78571428571428,2937.0,47.529411764705884,808.0,18.785714285714285,24.352941176470587
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.05,all_fail,7.140757957608245,117,0.11965811965811966,14,235,0.2765957446808511,65,0.5268789294642696,0.38,0.4117647058823529,0.574468085106383,0.6122448979591837,0.6338304552590267,26.153846153846153,19.0,21.0,27.0,31.0,32.0,2,0.2874878640244939,0,3,5,13,12,22,10,34,3.2058823529411766,0.4411764705882353,0.5588235294117647,-8.7,-2.0,8.5,10.0,10.7,209.78571428571428,2937.0,89.76923076923077,5835.0,18.785714285714285,26.153846153846153
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.05,cls_stagnation,7.140757957608245,117,0.11965811965811966,14,49,0.5918367346938775,29,0.560718050242841,0.41923076923076924,0.5208333333333334,0.5918367346938775,0.6122448979591837,0.6356923076923077,27.896551724137932,21.8,25.0,29.0,31.0,32.2,1,,0,0,1,4,7,12,5,14,3.357142857142857,0.35714285714285715,0.6428571428571429,-11.399999999999999,-1.75,8.5,9.75,10.0,209.78571428571428,2937.0,39.51724137931034,1146.0,18.785714285714285,27.896551724137932
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.05,cls_loop,7.140757957608245,117,0.11965811965811966,14,150,0.12666666666666668,19,0.5050278862514082,0.3764705882352941,0.39607843137254906,0.54,0.6100440176070427,0.6421224489795918,25.157894736842106,19.2,20.0,26.0,30.5,32.2,3,0.45797999624104135,0,1,1,6,4,4,3,19,3.789473684210526,0.47368421052631576,0.5263157894736842,-4.0,-2.0,9.0,10.0,11.399999999999999,209.78571428571428,2937.0,204.31578947368422,3882.0,18.785714285714285,25.157894736842106
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.05,cls_other,7.140757957608245,117,0.11965811965811966,14,36,0.4722222222222222,17,0.49357512466814013,0.3325,0.38,0.47058823529411764,0.6153846153846154,0.628061224489796,24.294117647058822,16.2,19.0,24.0,30.0,31.4,2,0.8020203018380571,0,2,3,3,1,6,2,1,-10.0,1.0,0.0,-10.0,-10.0,-10.0,-10.0,-10.0,209.78571428571428,2937.0,47.470588235294116,807.0,18.785714285714285,24.294117647058822
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.06,all_fail,5.511310321405197,117,0.11965811965811966,14,235,0.37446808510638296,88,0.531120325845708,0.374,0.43596813725490197,0.5588461538461539,0.6089435774309724,0.6617021276595744,26.511363636363637,18.700000000000003,22.0,28.0,31.0,33.0,2,0.17092831971256894,0,4,6,13,17,32,16,51,3.450980392156863,0.29411764705882354,0.7058823529411765,-8.0,-2.0,7.0,9.0,11.0,209.78571428571428,2937.0,64.61363636363636,5686.0,18.785714285714285,26.511363636363637
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.06,cls_stagnation,5.511310321405197,117,0.11965811965811966,14,49,0.6938775510204082,34,0.5503857417618052,0.4096153846153846,0.48274886877828055,0.5697115384615384,0.6058823529411764,0.68125,27.323529411764707,21.3,24.25,28.5,30.0,32.7,1,,0,0,1,5,10,12,6,14,2.0,0.35714285714285715,0.6428571428571429,-14.799999999999999,-2.5,8.0,9.0,10.0,209.78571428571428,2937.0,32.23529411764706,1096.0,18.785714285714285,27.323529411764707
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.06,cls_loop,5.511310321405197,117,0.11965811965811966,14,150,0.24,36,0.5370230296155559,0.39215686274509803,0.4903846153846154,0.5588461538461539,0.6097285067873303,0.6504524886877828,27.13888888888889,20.0,25.5,28.5,31.0,33.0,3,0.4730722488342767,0,2,1,5,6,14,8,36,4.444444444444445,0.25,0.75,-2.5,0.25,4.5,9.0,11.5,209.78571428571428,2937.0,105.63888888888889,3803.0,18.785714285714285,27.13888888888889
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.06,cls_other,5.511310321405197,117,0.11965811965811966,14,36,0.5,18,0.48292468824227264,0.3053846153846154,0.365,0.4540441176470588,0.6102253401360545,0.631872340425532,23.72222222222222,15.7,18.25,22.5,29.75,31.3,2,0.7512084595626849,0,2,4,3,1,6,2,1,-12.0,1.0,0.0,-12.0,-12.0,-12.0,-12.0,-12.0,209.78571428571428,2937.0,43.72222222222222,787.0,18.785714285714285,23.72222222222222
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.07,all_fail,4.7426812563267315,117,0.11965811965811966,14,235,0.43829787234042555,103,0.5300947197400245,0.3824313725490196,0.4466440422322775,0.5686274509803921,0.6153846153846154,0.6570713391739674,26.475728155339805,19.200000000000003,23.0,28.0,31.0,32.8,3,0.013477956961938986,0,6,5,16,23,34,19,59,2.7288135593220337,0.2711864406779661,0.6949152542372882,-8.2,-1.5,6.0,9.0,10.200000000000003,209.42857142857142,2932.0,54.077669902912625,5570.0,18.428571428571427,26.475728155339805
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.07,cls_stagnation,4.7426812563267315,117,0.11965811965811966,14,49,0.8367346938775511,41,0.5517780107532215,0.40384615384615385,0.46153846153846156,0.5769230769230769,0.6326530612244898,0.6666666666666666,27.365853658536587,21.0,24.0,28.0,31.0,33.0,3,0.09728141432781034,0,1,0,8,10,14,8,14,1.0,0.35714285714285715,0.6428571428571429,-21.0,-2.5,8.0,9.0,9.700000000000001,209.42857142857142,2932.0,25.634146341463413,1051.0,18.428571428571427,27.365853658536587
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.07,cls_loop,4.7426812563267315,117,0.11965811965811966,14,150,0.29333333333333333,44,0.5306071205449894,0.39215686274509803,0.4807692307692308,0.5643137254901961,0.6089435774309724,0.6346153846153846,26.84090909090909,20.0,25.0,28.5,31.0,32.7,4,0.04353446019580198,0,3,1,5,12,13,10,44,3.6136363636363638,0.22727272727272727,0.7272727272727273,-5.800000000000001,0.0,5.5,9.0,10.700000000000003,209.42857142857142,2932.0,84.88636363636364,3735.0,18.428571428571427,26.84090909090909
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.07,cls_other,4.7426812563267315,117,0.11965811965811966,14,36,0.5,18,0.47945246602005054,0.3053846153846154,0.365,0.4540441176470588,0.6102253401360545,0.62775,23.555555555555557,15.7,18.25,22.5,29.75,31.0,2,0.7235465067359887,0,2,4,3,1,7,1,1,-12.0,1.0,0.0,-12.0,-12.0,-12.0,-12.0,-12.0,209.42857142857142,2932.0,43.55555555555556,784.0,18.428571428571427,23.555555555555557
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.08,all_fail,4.289970349115381,117,0.1282051282051282,15,235,0.4851063829787234,114,0.5295445256375155,0.39215686274509803,0.4329044117647059,0.5657142857142857,0.6145996860282574,0.66,26.464912280701753,20.0,22.0,28.0,31.0,33.0,3,0.0013906175618884076,0,6,5,21,22,37,23,64,1.875,0.3125,0.59375,-8.7,-2.0,5.0,8.25,9.700000000000003,195.46666666666667,2932.0,48.12280701754386,5486.0,19.466666666666665,26.464912280701753
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.08,cls_stagnation,4.289970349115381,117,0.1282051282051282,15,49,0.8979591836734694,44,0.5486774494055916,0.4096153846153846,0.4683257918552036,0.5801282051282051,0.6256127450980392,0.66,27.25,21.3,24.0,28.5,31.0,32.0,3,0.08595129043836136,0,1,0,9,9,15,10,14,0.8571428571428571,0.35714285714285715,0.6428571428571429,-21.299999999999997,-2.5,8.0,9.0,9.0,195.46666666666667,2932.0,23.318181818181817,1026.0,19.466666666666665,27.25
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.08,cls_loop,4.289970349115381,117,0.1282051282051282,15,150,0.32666666666666666,49,0.5218124456101957,0.39215686274509803,0.46153846153846156,0.5531914893617021,0.6078431372549019,0.6496470588235295,26.408163265306122,20.0,24.0,27.0,30.0,33.0,4,0.05697057169184505,0,3,1,8,13,15,9,49,2.4489795918367347,0.2857142857142857,0.5918367346938775,-7.199999999999999,-2.0,4.0,8.0,10.0,195.46666666666667,2932.0,75.06122448979592,3678.0,19.466666666666665,26.408163265306122
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.08,cls_other,4.289970349115381,117,0.1282051282051282,15,36,0.5833333333333334,21,0.5074980149491017,0.3076923076923077,0.38,0.5833333333333334,0.62,0.68,24.952380952380953,16.0,19.0,28.0,31.0,34.0,2,0.8019545835338431,0,2,4,4,0,7,4,1,-12.0,1.0,0.0,-12.0,-12.0,-12.0,-12.0,-12.0,195.46666666666667,2932.0,37.23809523809524,782.0,19.466666666666665,24.952380952380953
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.09,all_fail,3.9773029457817546,117,0.15384615384615385,18,235,0.5276595744680851,124,0.508791662499433,0.3575320512820513,0.41544117647058826,0.5345368916797488,0.6041666666666666,0.6466911764705883,25.467741935483872,17.3,21.0,26.5,30.0,32.7,3,0.16422701221129443,0,10,8,30,20,36,20,72,0.8055555555555556,0.4166666666666667,0.5555555555555556,-8.0,-2.0,4.0,8.0,9.0,160.38888888888889,2887.0,42.63709677419355,5287.0,19.38888888888889,25.467741935483872
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.09,cls_stagnation,3.9773029457817546,117,0.15384615384615385,18,49,0.8979591836734694,44,0.5229767808402933,0.3914285714285714,0.4292986425339367,0.5463435374149659,0.6041666666666666,0.6440833333333333,25.977272727272727,20.0,22.0,26.5,29.5,32.0,3,0.2075905411667257,0,1,2,12,9,13,7,14,-1.0714285714285714,0.5,0.5,-21.299999999999997,-2.75,2.5,8.0,9.0,160.38888888888889,2887.0,22.045454545454547,970.0,19.38888888888889,25.977272727272727
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.09,cls_loop,3.9773029457817546,117,0.15384615384615385,18,150,0.38,57,0.5037689186565601,0.341679748822606,0.4230769230769231,0.52,0.5918367346938775,0.6428235294117647,25.50877192982456,17.400000000000002,22.0,26.0,30.0,32.4,3,0.11071124716710257,0,6,1,15,9,18,8,57,1.719298245614035,0.38596491228070173,0.5789473684210527,-8.0,-2.0,4.0,7.0,9.399999999999999,160.38888888888889,2887.0,62.56140350877193,3566.0,19.38888888888889,25.50877192982456
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.09,cls_other,3.9773029457817546,117,0.15384615384615385,18,36,0.6388888888888888,23,0.49410258389273304,0.304,0.3670833333333333,0.5625,0.6105769230769231,0.6707755102040817,24.391304347826086,15.2,17.5,27.0,30.5,33.0,3,0.7210184231974264,0,3,5,3,2,5,5,1,-25.0,1.0,0.0,-25.0,-25.0,-25.0,-25.0,-25.0,160.38888888888889,2887.0,32.65217391304348,751.0,19.38888888888889,24.391304347826086
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.1,all_fail,3.8890202811565056,117,0.15384615384615385,18,235,0.5446808510638298,128,0.5051633815095187,0.31144457783113244,0.41086434573829533,0.5345368916797488,0.6010416666666667,0.6490950226244344,25.2890625,15.700000000000001,21.0,26.0,30.0,33.0,3,0.16411080540728906,1,12,7,31,21,35,21,74,0.581081081081081,0.43243243243243246,0.5405405405405406,-8.0,-2.0,2.0,8.0,9.0,160.11111111111111,2882.0,40.859375,5230.0,19.11111111111111,25.2890625
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.1,cls_stagnation,3.8890202811565056,117,0.15384615384615385,18,49,0.9183673469387755,45,0.518377071432319,0.389515806322529,0.4230769230769231,0.5416666666666666,0.6041666666666666,0.6435000000000001,25.77777777777778,20.0,22.0,26.0,30.0,32.0,4,0.17193806901258268,0,1,2,14,10,11,7,14,-1.7857142857142858,0.5714285714285714,0.42857142857142855,-21.299999999999997,-2.75,-2.0,8.0,8.700000000000001,160.11111111111111,2882.0,21.177777777777777,953.0,19.11111111111111,25.77777777777778
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.1,cls_loop,3.8890202811565056,117,0.15384615384615385,18,150,0.3933333333333333,59,0.4988203646739286,0.3037214885954382,0.41742081447963797,0.52,0.5939952904238619,0.6356923076923077,25.23728813559322,15.0,21.5,26.0,30.0,32.0,3,0.057358387966982116,1,6,2,14,9,19,8,59,1.576271186440678,0.3898305084745763,0.576271186440678,-8.0,-2.0,4.0,7.5,9.200000000000003,160.11111111111111,2882.0,59.88135593220339,3533.0,19.11111111111111,25.23728813559322
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.1,cls_other,3.8890202811565056,117,0.15384615384615385,18,36,0.6666666666666666,24,0.4959809626250937,0.2865384615384615,0.345625,0.5625,0.6322115384615384,0.673469387755102,24.5,14.3,16.75,27.0,31.5,33.7,3,0.750188326369135,0,5,3,3,2,5,6,1,-25.0,1.0,0.0,-25.0,-25.0,-25.0,-25.0,-25.0,160.11111111111111,2882.0,31.0,744.0,19.11111111111111,24.5
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.11,all_fail,3.599871280210079,117,0.15384615384615385,18,235,0.5702127659574469,134,0.5031227875643502,0.31560784313725493,0.40492543171114603,0.5345368916797488,0.6021634615384615,0.6440833333333333,25.186567164179106,16.0,21.0,26.0,30.0,32.0,3,0.24644506972660463,1,12,8,33,23,34,23,79,0.7215189873417721,0.43037974683544306,0.5189873417721519,-8.399999999999999,-2.0,1.0,7.5,10.0,159.72222222222223,2875.0,38.53731343283582,5164.0,18.72222222222222,25.186567164179106
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.11,cls_stagnation,3.599871280210079,117,0.15384615384615385,18,49,0.9591836734693877,47,0.5142441912168983,0.38461538461538464,0.4078054298642534,0.5416666666666666,0.6060049019607843,0.6423333333333333,25.574468085106382,20.0,21.0,26.0,30.5,32.0,4,0.23139850264488437,0,1,3,14,12,10,7,15,-1.2666666666666666,0.6,0.4,-19.4,-2.5,-2.0,7.5,9.6,159.72222222222223,2875.0,19.72340425531915,927.0,18.72222222222222,25.574468085106382
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.11,cls_loop,3.599871280210079,117,0.15384615384615385,18,150,0.42,63,0.5001137017818583,0.30764305722288915,0.4117647058823529,0.52,0.5882352941176471,0.64,25.285714285714285,15.2,21.0,26.0,30.0,32.0,3,0.1731431006343136,1,6,2,16,9,19,10,63,1.6031746031746033,0.38095238095238093,0.5555555555555556,-8.0,-2.0,4.0,7.5,10.0,159.72222222222223,2875.0,55.57142857142857,3501.0,18.72222222222222,25.285714285714285
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.11,cls_other,3.599871280210079,117,0.15384615384615385,18,36,0.6666666666666666,24,0.4892422222571516,0.2865384615384615,0.32999999999999996,0.5625,0.6117788461538461,0.6530612244897959,24.166666666666668,14.3,16.0,27.0,31.25,32.7,4,0.8215662615186232,0,5,3,3,2,5,6,1,-25.0,1.0,0.0,-25.0,-25.0,-25.0,-25.0,-25.0,159.72222222222223,2875.0,30.666666666666668,736.0,18.72222222222222,24.166666666666668
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.12,all_fail,3.1113797283319484,117,0.17094017094017094,20,235,0.625531914893617,147,0.49185658503578683,0.3174901960784314,0.40384615384615385,0.5098039215686274,0.5816666666666667,0.625,24.591836734693878,16.0,20.0,26.0,29.0,31.0,3,0.1727700583713042,1,13,11,38,28,45,11,90,0.6111111111111112,0.4444444444444444,0.5,-8.0,-2.0,0.5,7.0,10.0,141.8,2836.0,33.755102040816325,4962.0,18.3,24.591836734693878
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.12,cls_stagnation,3.1113797283319484,117,0.17094017094017094,20,49,0.9591836734693877,47,0.49613467572494063,0.3807692307692308,0.38995598239295715,0.5102040816326531,0.5825791855203619,0.62,24.680851063829788,19.0,20.0,24.0,29.0,31.0,2,0.30711900517171153,0,1,5,14,12,12,3,15,-1.3333333333333333,0.6,0.4,-19.999999999999996,-2.5,-2.0,7.5,9.6,141.8,2836.0,18.829787234042552,885.0,18.3,24.680851063829788
tvd_sweep,A,sequential,1,cusum,tvd,ar1,1,True,0.4732036938735433,0.6215479031708149,0.12,cls_loop,3.1113797283319484,117,0.17094017094017094,20,150,0.49333333333333335,74,0.49397785712241277,0.32922322775263957,0.4230769230769231,0.5098039215686274,0.5792307692307692,0.6235,24.87837837837838,16.6,22.0,26.0,29.0,31.0,3,0.11319375305422474,1,6,3,21,13,27,3,74,1.3513513513513513,0.40540540540540543,0.527027027027027,-7.399999999999999,-2.0,1.0,7.0,9.700000000000003,141.8,2836.0,45.608108108108105,3375.0,18.3,24.87837837837838
