tag,benchmark,task_id,branch_query,strategy,seed,exit_code,success,action_steps,controlled_queries,replay_state_max_abs_diff,wall_seconds
plus-task00-BackgroundTextures-0-init00,plus,155,0,kick,2,0,True,263,0,0.0,162.6
plus-task00-BackgroundTextures-0-init00,plus,155,0,native,2,0,True,262,0,0.0,165.9
plus-task00-BackgroundTextures-0-init00,plus,155,0,native,3,0,True,262,0,0.0,167.1
plus-task00-BackgroundTextures-0-init00,plus,155,0,kick,4,0,True,264,0,0.0,167.5
plus-task00-BackgroundTextures-0-init00,plus,155,0,kick,3,0,True,262,0,0.0,168.1
plus-task00-LanguageInstructions-0-init00,plus,1108,0,kick,2,0,True,249,0,0.0,164.2
plus-task00-BackgroundTextures-0-init00,plus,155,0,native,4,0,True,272,0,0.0,169.8
plus-task00-BackgroundTextures-0-init00,plus,155,0,kick,5,0,True,261,0,0.0,169.0
plus-task00-BackgroundTextures-0-init00,plus,155,0,native,5,0,True,270,0,0.0,170.5
plus-task00-CameraViewpoints-0-init00,plus,685,0,kick,5,0,True,250,0,0.0,167.7
plus-task00-LanguageInstructions-0-init00,plus,1108,0,kick,4,0,True,253,0,0.0,169.1
plus-task00-LanguageInstructions-0-init00,plus,1108,0,kick,5,0,True,249,0,0.0,170.2
plus-task00-LightConditions-0-init00,plus,2408,0,native,4,0,True,269,0,0.0,179.4
plus-task00-LightConditions-0-init00,plus,2408,0,kick,2,0,True,261,0,0.0,180.1
plus-task00-LightConditions-0-init00,plus,2408,0,kick,3,0,True,258,0,0.0,183.3
plus-task00-LightConditions-0-init00,plus,2408,0,kick,4,0,True,262,0,0.0,183.1
plus-task00-LightConditions-0-init00,plus,2408,0,native,3,0,True,263,0,0.0,185.3
plus-task00-LightConditions-0-init00,plus,2408,0,kick,5,0,True,262,0,0.0,185.0
plus-task00-LightConditions-0-init00,plus,2408,0,native,2,0,True,265,0,0.0,187.9
plus-task00-LightConditions-0-init00,plus,2408,0,native,5,0,True,263,0,0.0,187.5
plus-task01-BackgroundTextures-0-init00,plus,190,0,native,3,0,True,242,0,0.0,180.2
plus-task00-SensorNoise-0-init00,plus,1512,0,native,3,0,True,262,0,0.0,183.6
plus-task01-BackgroundTextures-0-init00,plus,190,0,kick,2,0,True,242,0,0.0,181.3
plus-task00-SensorNoise-0-init00,plus,1512,0,kick,5,0,True,259,0,0.0,184.0
plus-task00-SensorNoise-0-init00,plus,1512,0,kick,2,0,True,261,0,0.0,184.9
plus-task01-BackgroundTextures-0-init00,plus,190,0,native,2,0,True,242,0,0.0,184.0
plus-task01-BackgroundTextures-0-init00,plus,190,0,native,4,0,True,242,0,0.0,183.5
plus-task01-BackgroundTextures-0-init00,plus,190,0,kick,5,0,True,241,0,0.0,182.4
plus-task01-BackgroundTextures-0-init00,plus,190,0,native,5,0,True,251,0,0.0,184.8
plus-task00-SensorNoise-0-init00,plus,1512,0,kick,3,0,True,251,0,0.0,186.6
plus-task01-BackgroundTextures-0-init00,plus,190,0,kick,4,0,True,243,0,0.0,184.0
plus-task00-SensorNoise-0-init00,plus,1512,0,native,5,0,True,261,0,0.0,187.3
plus-task00-SensorNoise-0-init00,plus,1512,0,native,2,0,True,262,0,0.0,188.2
plus-task01-CameraViewpoints-0-init00,plus,717,0,native,3,0,True,255,0,0.0,183.2
plus-task01-BackgroundTextures-0-init00,plus,190,0,kick,3,0,True,242,0,0.0,185.8
plus-task01-CameraViewpoints-0-init00,plus,717,0,kick,5,0,True,245,0,0.0,182.8
plus-task00-SensorNoise-0-init00,plus,1512,0,kick,4,0,True,262,0,0.0,188.7
plus-task01-CameraViewpoints-0-init00,plus,717,0,kick,2,0,True,262,0,0.0,184.6
plus-task01-CameraViewpoints-0-init00,plus,717,0,native,5,0,True,261,0,0.0,185.4
plus-task01-LightConditions-0-init00,plus,2429,0,kick,5,0,True,245,0,0.0,180.0
plus-task01-LightConditions-0-init00,plus,2429,0,native,3,0,True,249,0,0.0,181.9
plus-task00-ObjectsLayout-0-init00,plus,2069,0,kick,4,0,True,294,0,0.0,195.1
plus-task01-CameraViewpoints-0-init00,plus,717,0,kick,4,0,True,259,0,0.0,185.7
plus-task01-LightConditions-0-init00,plus,2429,0,kick,2,0,True,242,0,0.0,181.7
plus-task01-LightConditions-0-init00,plus,2429,0,native,4,0,True,241,0,0.0,182.7
plus-task01-LightConditions-0-init00,plus,2429,0,kick,4,0,True,243,0,0.0,183.4
plus-task01-CameraViewpoints-0-init00,plus,717,0,native,2,0,True,270,0,0.0,190.2
plus-task01-CameraViewpoints-0-init00,plus,717,0,native,4,0,True,274,0,0.0,189.7
plus-task01-LightConditions-0-init00,plus,2429,0,native,2,0,True,242,0,0.0,185.9
plus-task01-LightConditions-0-init00,plus,2429,0,native,5,0,True,252,0,0.0,186.9
plus-task01-LightConditions-0-init00,plus,2429,0,kick,3,0,True,242,0,0.0,186.4
plus-task01-ObjectsLayout-0-init00,plus,2125,0,native,4,0,True,296,0,0.0,204.6
plus-task00-ObjectsLayout-0-init00,plus,2069,0,kick,2,0,True,428,3,0.0,234.6
plus-task00-CameraViewpoints-0-init00,plus,685,0,kick,2,0,False,520,0,0.0,251.4
plus-task00-CameraViewpoints-0-init00,plus,685,0,native,4,0,False,520,0,0.0,264.0
plus-task00-CameraViewpoints-0-init00,plus,685,0,native,3,0,False,520,0,0.0,272.0
plus-task00-CameraViewpoints-0-init00,plus,685,0,native,2,0,False,520,0,0.0,272.3
plus-task00-CameraViewpoints-0-init00,plus,685,0,native,5,0,False,520,0,0.0,277.0
plus-task01-ObjectsLayout-0-init00,plus,2125,0,kick,5,0,True,386,0,0.0,253.0
plus-task00-LanguageInstructions-0-init00,plus,1108,0,native,4,0,False,520,0,0.0,279.1
plus-task00-CameraViewpoints-0-init00,plus,685,0,kick,4,0,False,520,3,0.0,280.5
plus-task00-LanguageInstructions-0-init00,plus,1108,0,native,3,0,False,520,0,0.0,281.2
plus-task00-CameraViewpoints-0-init00,plus,685,0,kick,3,0,False,520,0,0.0,282.4
plus-task00-LanguageInstructions-0-init00,plus,1108,0,native,5,0,False,520,0,0.0,282.6
plus-task00-LanguageInstructions-0-init00,plus,1108,0,native,2,0,False,520,0,0.0,286.2
plus-task00-ObjectsLayout-0-init00,plus,2069,0,kick,3,0,True,479,3,0.0,280.9
plus-task00-LanguageInstructions-0-init00,plus,1108,0,kick,3,0,False,520,0,0.0,286.3
plus-task00-RobotInitialStates-0-init00,plus,298,0,native,4,0,False,520,0,0.0,280.0
plus-task00-RobotInitialStates-0-init00,plus,298,0,kick,2,0,False,520,0,0.0,279.5
plus-task00-RobotInitialStates-0-init00,plus,298,0,native,3,0,False,520,0,0.0,282.9
plus-task00-ObjectsLayout-0-init00,plus,2069,0,native,2,0,False,520,0,0.0,286.1
plus-task00-ObjectsLayout-0-init00,plus,2069,0,native,3,0,False,520,0,0.0,285.8
plus-task00-ObjectsLayout-0-init00,plus,2069,0,native,4,0,False,520,0,0.0,285.5
plus-task00-SensorNoise-0-init00,plus,1512,0,native,4,0,False,520,0,0.0,280.9
plus-task00-RobotInitialStates-0-init00,plus,298,0,native,5,0,False,520,0,0.0,284.9
plus-task00-RobotInitialStates-0-init00,plus,298,0,native,2,0,False,520,0,0.0,286.5
plus-task00-ObjectsLayout-0-init00,plus,2069,0,native,5,0,False,520,0,0.0,288.1
plus-task00-RobotInitialStates-0-init00,plus,298,0,kick,5,0,False,520,0,0.0,285.1
plus-task00-ObjectsLayout-0-init00,plus,2069,0,kick,5,0,False,520,3,0.0,287.5
plus-task00-RobotInitialStates-0-init00,plus,298,0,kick,4,0,False,520,0,0.0,287.9
plus-task00-RobotInitialStates-0-init00,plus,298,0,kick,3,0,False,520,0,0.0,293.9
plus-task01-LanguageInstructions-0-init00,plus,1148,0,native,4,0,False,520,0,0.0,290.5
plus-task01-LanguageInstructions-0-init00,plus,1148,0,native,3,0,False,520,0,0.0,291.5
plus-task01-LanguageInstructions-0-init00,plus,1148,0,native,2,0,False,520,0,0.0,291.8
plus-task01-LanguageInstructions-0-init00,plus,1148,0,kick,2,0,False,520,3,0.0,293.3
plus-task01-LanguageInstructions-0-init00,plus,1148,0,native,5,0,False,520,0,0.0,295.3
plus-task01-LanguageInstructions-0-init00,plus,1148,0,kick,5,0,False,520,3,0.0,295.8
plus-task01-ObjectsLayout-0-init00,plus,2125,0,native,3,0,False,520,0,0.0,295.2
plus-task01-SensorNoise-0-init00,plus,1551,0,native,2,0,True,242,0,0.0,150.6
plus-task01-RobotInitialStates-0-init00,plus,332,0,kick,3,0,True,248,0,0.0,151.9
plus-task01-RobotInitialStates-0-init00,plus,332,0,kick,5,0,True,240,0,0.0,151.8
