worker,snapshot_key,candidate,episode_id,success,loop_or_cycling,predicted_loop_q0_state_within_snapshot,predicted_loop_failure_rate_only,predicted_loop_noise_action_within_snapshot,brier_gain_vs_rate,brier_gain_vs_noise_action
0,w00_s000,0,100000000,False,True,0.36678249186925643,0.4609375,0.47453791462781975,-0.11037603369705834,-0.12485400943962782
0,w00_s000,1,100000001,False,True,0.4089100727268484,0.4609375,0.48210720696469,-0.05879892321752961,-0.08117435704586518
0,w00_s000,2,100000002,False,True,0.4631838530787653,0.4609375,0.4835569664564018,0.0024168033108893927,-0.021458168699646507
0,w00_s000,3,100000003,True,False,0.5343061045232346,0.4609375,0.4406999787815682,-0.07301963442454368,-0.09126654203271903
0,w00_s000,4,100000004,True,False,0.5037633296225423,0.4609375,0.40487222542781687,-0.041314113366140215,-0.08985597334951725
0,w00_s000,5,100000005,False,False,0.5052686398863488,0.4609375,0.5020862875487399,-0.04283301954635088,-0.0032057583081250285
0,w00_s000,6,100000006,False,False,0.5016699937732901,0.4609375,0.43908124904585744,-0.03920940374624299,-0.0588804393888227
0,w00_s000,7,100000007,True,False,0.4123796613963089,0.4609375,0.499858216569381,0.042406393772915635,0.07980125153858783
0,w00_s000,8,100000008,True,False,0.39795037675938305,0.4609375,0.5045961897430559,0.05409887654331508,0.0962528123402751
0,w00_s000,9,100000009,False,False,0.4028364087727575,0.4609375,0.47689590138517585,0.05018620667331783,0.06515252852504719
0,w00_s000,10,100000010,True,False,0.479441819026715,0.4609375,0.4414567755890566,-0.017401078925395358,-0.034980373118158686
0,w00_s000,11,100000011,False,False,0.417659668507934,0.4609375,0.43498735231990027,0.03802378020809266,0.014774397980119702
0,w00_s000,12,100000012,True,False,0.43862724438297235,0.4609375,0.4598105482441113,0.020069519391250262,0.019031880761550435
0,w00_s000,13,100000013,True,False,0.47833422079360266,0.4609375,0.4241813532255693,-0.01634024787597302,-0.0488738063579478
0,w00_s000,14,100000014,False,False,0.47423582570312933,0.4609375,0.4933771805691043,-0.012436239474078875,0.018521423925989655
0,w00_s000,15,100000015,False,True,0.517500878128694,0.4609375,0.40508602447919234,0.057782976299668665,0.12111723566339089
0,w00_s001,0,100000100,True,False,0.376784179782022,0.4609375,0.3993198331966985,0.07049706077223891,0.017490011050228016
0,w00_s001,1,100000101,True,False,0.37273086868420224,0.4609375,0.4980652677058314,0.07353507843616999,0.10914071042480153
0,w00_s001,2,100000102,False,True,0.3691142612357488,0.4609375,0.4025190676522789,-0.10742843646986505,-0.04103335085701304
0,w00_s001,3,100000103,False,True,0.37160708376440704,0.4609375,0.4991052580785191,-0.104289278268823,-0.1439821146904861
0,w00_s001,4,100000104,False,True,0.37404766362979763,0.4609375,0.444524160962206,-0.10122794850106503,-0.08326291965257371
0,w00_s001,5,100000105,False,True,0.36850830294254466,0.4609375,0.47439622222487116,-0.10819338454625493,-0.12252243224101794
0,w00_s001,6,100000106,False,True,0.3771331243372499,0.4609375,0.46518340881067927,-0.0973747658916258,-0.10193435858651073
0,w00_s001,7,100000107,True,False,0.3705519039918142,0.4609375,0.468957699740136,0.0751546653542913,0.08261261059360087
0,w00_s001,8,100000108,False,True,0.37709197240783565,0.4609375,0.4855606193815594,-0.09742603193251059,-0.12336653450767576
0,w00_s001,9,100000109,False,True,0.3562169694869161,0.4609375,0.5040649735145359,-0.1238682114703602,-0.16850503988147225
0,w00_s001,10,100000110,False,True,0.3617071667940237,0.4609375,0.4188997047005243,-0.11682936201586225,-0.06974018772497437
0,w00_s001,11,100000111,False,True,0.35137961558304975,0.4609375,0.5103981144733851,-0.13012002417494234,-0.18099839676997584
0,w00_s001,12,100000112,True,False,0.3642495665820952,0.4609375,0.48680560372503984,0.07978563215100581,0.10430194906285634
0,w00_s001,13,100000113,False,True,0.3629600561155384,0.4609375,0.509672032107291,-0.11523151119806802,-0.1653983740065245
0,w00_s001,14,100000114,False,True,0.3595637290238175,0.4609375,0.3610880126825825,-0.11957023827562824,-0.001950089643986408
0,w00_s001,15,100000115,False,True,0.3494983876482007,0.4609375,0.442083597575541,-0.13256396876604054,-0.1118816355780397
0,w00_s002,0,100000200,False,False,0.4191791742671581,0.4609375,0.4569336775107557,0.03675219876695349,0.033077205504206786
0,w00_s002,1,100000201,False,True,0.5086411732803923,0.4609375,0.47506290295363907,0.0491548823109805,0.03412545926019103
0,w00_s002,2,100000202,False,True,0.4074862033557879,0.4609375,0.4798036609431567,-0.060484220307488734,-0.08046836804559637
0,w00_s002,3,100000203,True,False,0.47723198706953557,0.4609375,0.4755161798368859,-0.015286990576087373,-0.0016347321956717842
0,w00_s002,4,100000204,True,False,0.4773040106706284,0.4609375,0.43207580331652673,-0.015355739696017334,-0.041129618790645445
0,w00_s002,5,100000205,False,True,0.4103528424048496,0.4609375,0.4996823819002271,-0.05709539155379012,-0.09736605147901001
0,w00_s002,6,100000206,False,True,0.46348154986803647,0.4609375,0.45990864819546906,0.002736331574245743,0.0038466209620413583
0,w00_s002,7,100000207,False,False,0.5092340480764759,0.4609375,0.4958866451356941,-0.04685593681410455,-0.013415750896420747
0,w00_s002,8,100000208,True,False,0.4891943776333391,0.4609375,0.4690402571318678,-0.026847760201820003,-0.019312376297741324
0,w00_s002,9,100000209,False,False,0.47759157829787874,0.4609375,0.4652651410728109,-0.01563033675480885,-0.011622064163556212
0,w00_s002,10,100000210,False,True,0.39135133101281344,0.4609375,0.48450581254108516,-0.07986482335362388,-0.10471894495594702
0,w00_s002,11,100000211,False,True,0.5399176056488354,0.4609375,0.39701774662814254,0.07891256931434945,0.15191178828950228
0,w00_s002,12,100000212,False,True,0.4816854030200898,0.4609375,0.4934036742454622,0.021938357463803237,-0.012010184174448935
0,w00_s002,13,100000213,False,True,0.3103844143353746,0.4609375,0.4467942408376442,-0.1849812770853142,-0.16953304402116576
