failure_type,prefix_queries,token_family,layer_group,denoise_step,metric,top_quartile_failure_rate,bottom_quartile_failure_rate,failure_rate_difference,ci95_low,ci95_high,permutation_p_raw,permutation_p_maxT,n_top,n_bottom
stagnation,1,state,back_12_15,2,consensus_distance,0.46153846153846156,0.07692307692307693,0.38461538461538464,0.31987180560827255,0.4582167908549309,0.09090909090909091,1.0,13,13
stagnation,1,state,back_12_15,6,consensus_distance,0.15384615384615385,0.46153846153846156,-0.3076923076923077,-0.54743592441082,-0.19375000335276144,0.09090909090909091,1.0,13,13
stagnation,1,state,back_12_15,8,top1_mass,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.1825549490749836,0.4233333379030227,0.09090909090909091,1.0,13,13
stagnation,1,state,front_2_5,4,consensus_distance,0.23076923076923078,0.46153846153846156,-0.23076923076923078,-0.5605769351124763,0.05250000078231082,0.09090909090909091,1.0,13,13
stagnation,1,state,front_2_5,4,top1_mass,0.15384615384615385,0.46153846153846156,-0.3076923076923077,-0.5821678519248963,-0.1480769291520119,0.09090909090909091,1.0,13,13
stagnation,1,state,front_2_5,7,top1_mass,0.23076923076923078,0.5384615384615384,-0.30769230769230765,-0.710606062412262,-0.1480769291520119,0.09090909090909091,1.0,13,13
stagnation,1,state,back_12_15,4,consensus_distance,0.23076923076923078,0.46153846153846156,-0.23076923076923078,-0.54743592441082,-0.07916666902601742,0.18181818181818182,1.0,13,13
stagnation,1,state,back_12_15,5,consensus_distance,0.23076923076923078,0.5384615384615384,-0.30769230769230765,-0.7205128371715546,-0.07916666902601742,0.18181818181818182,1.0,13,13
stagnation,1,state,front_2_5,3,top1_mass,0.3076923076923077,0.46153846153846156,-0.15384615384615385,-0.48060898408293723,0.08642857372760769,0.18181818181818182,1.0,13,13
stagnation,1,action,back_12_15,4,token_dispersion,0.23076923076923078,0.46153846153846156,-0.23076923076923078,-0.4087499976158142,0.11730769667774428,0.2727272727272727,1.0,13,13
stagnation,1,action,back_12_15,9,top1_mass,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.036538462899625306,0.5108974508941172,0.2727272727272727,1.0,13,13
stagnation,1,state,back_12_15,0,consensus_distance,0.5384615384615384,0.3076923076923077,0.23076923076923073,0.10527777895331383,0.3076923191547394,0.2727272727272727,1.0,13,13
stagnation,1,state,back_12_15,7,top1_mass,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.04318181946873665,0.38461539149284363,0.2727272727272727,1.0,13,13
stagnation,1,state,front_2_5,5,consensus_distance,0.23076923076923078,0.46153846153846156,-0.23076923076923078,-0.54743592441082,-0.07916666902601742,0.2727272727272727,1.0,13,13
stagnation,1,action,back_12_15,0,token_dispersion,0.23076923076923078,0.46153846153846156,-0.23076923076923078,-0.4087499976158142,0.11730769667774428,0.36363636363636365,1.0,13,13
stagnation,1,action,back_12_15,2,entropy,0.46153846153846156,0.23076923076923078,0.23076923076923078,-0.11730769667774438,0.4087499976158142,0.36363636363636365,1.0,13,13
stagnation,1,action,back_12_15,5,entropy,0.46153846153846156,0.23076923076923078,0.23076923076923078,-0.27000000663101675,0.33763737231492985,0.36363636363636365,1.0,13,13
stagnation,1,action,back_12_15,6,entropy,0.46153846153846156,0.23076923076923078,0.23076923076923078,-0.27000000663101675,0.33763737231492985,0.36363636363636365,1.0,13,13
stagnation,1,action,front_2_5,9,top1_mass,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.036538462899625306,0.4119505546987055,0.36363636363636365,1.0,13,13
stagnation,1,state,back_12_15,3,consensus_distance,0.3076923076923077,0.46153846153846156,-0.15384615384615385,-0.48060898408293723,0.08642857372760769,0.36363636363636365,1.0,13,13
stagnation,1,state,front_2_5,5,top1_mass,0.15384615384615385,0.38461538461538464,-0.23076923076923078,-0.5019230924546718,0.05250000078231082,0.36363636363636365,1.0,13,13
stagnation,1,action,back_12_15,2,token_dispersion,0.23076923076923078,0.46153846153846156,-0.23076923076923078,-0.4087499976158142,0.11730769667774428,0.45454545454545453,1.0,13,13
stagnation,1,action,back_12_15,3,entropy,0.38461538461538464,0.23076923076923078,0.15384615384615385,-0.13354701194912194,0.2687500067055225,0.45454545454545453,1.0,13,13
stagnation,1,action,front_2_5,1,entropy,0.38461538461538464,0.23076923076923078,0.15384615384615385,-0.1538461595773697,0.36833334118127814,0.45454545454545453,1.0,13,13
stagnation,1,action,front_2_5,2,consensus_distance,0.23076923076923078,0.38461538461538464,-0.15384615384615385,-0.36833334118127825,0.1538461595773697,0.45454545454545453,1.0,13,13
stagnation,1,action,front_2_5,9,entropy,0.46153846153846156,0.3076923076923077,0.15384615384615385,-0.1577777797356248,0.5019230924546717,0.45454545454545453,1.0,13,13
stagnation,1,state,back_12_15,9,top1_mass,0.23076923076923078,0.38461538461538464,-0.15384615384615385,-0.5108974508941173,-0.0020833328366281767,0.45454545454545453,1.0,13,13
stagnation,1,state,front_2_5,0,top1_mass,0.23076923076923078,0.38461538461538464,-0.15384615384615385,-0.4060606129467487,-0.06785714589059373,0.45454545454545453,1.0,13,13
stagnation,1,action,back_12_15,0,entropy,0.46153846153846156,0.23076923076923078,0.23076923076923078,-0.11730769667774438,0.4087499976158142,0.5454545454545454,1.0,13,13
stagnation,1,action,back_12_15,1,consensus_distance,0.23076923076923078,0.38461538461538464,-0.15384615384615385,-0.36833334118127825,0.1538461595773697,0.5454545454545454,1.0,13,13
stagnation,1,action,back_12_15,1,entropy,0.46153846153846156,0.23076923076923078,0.23076923076923078,-0.11730769667774438,0.4087499976158142,0.5454545454545454,1.0,13,13
stagnation,1,action,back_12_15,4,entropy,0.38461538461538464,0.23076923076923078,0.15384615384615385,-0.13354701194912194,0.2687500067055225,0.5454545454545454,1.0,13,13
stagnation,1,action,back_12_15,5,token_dispersion,0.3076923076923077,0.46153846153846156,-0.15384615384615385,-0.2687500067055225,0.13354701194912189,0.5454545454545454,1.0,13,13
stagnation,1,action,back_12_15,6,top1_mass,0.23076923076923078,0.38461538461538464,-0.15384615384615385,-0.5019230924546718,0.2102777808904645,0.5454545454545454,1.0,13,13
stagnation,1,action,back_12_15,7,top1_mass,0.23076923076923078,0.38461538461538464,-0.15384615384615385,-0.4615384638309479,0.0,0.5454545454545454,1.0,13,13
stagnation,1,action,front_2_5,7,entropy,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.03392857294529677,0.36833334118127814,0.5454545454545454,1.0,13,13
stagnation,1,action,front_2_5,8,entropy,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.1825549490749836,0.4233333379030227,0.5454545454545454,1.0,13,13
stagnation,1,action,front_2_5,8,token_dispersion,0.15384615384615385,0.38461538461538464,-0.23076923076923078,-0.36833334118127825,-0.07692307978868484,0.5454545454545454,1.0,13,13
stagnation,1,state,back_12_15,4,top1_mass,0.3076923076923077,0.23076923076923078,0.07692307692307693,-0.27000000663101675,0.1428571492433548,0.5454545454545454,1.0,13,13
stagnation,1,state,back_12_15,5,top1_mass,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.036538462899625306,0.19166667014360422,0.5454545454545454,1.0,13,13
stagnation,1,state,front_2_5,4,entropy,0.3076923076923077,0.15384615384615385,0.15384615384615385,-0.3206730805337429,0.3458333425223827,0.5454545454545454,1.0,13,13
stagnation,1,state,front_2_5,9,top1_mass,0.23076923076923078,0.38461538461538464,-0.15384615384615385,-0.5108974508941173,-0.0020833328366281767,0.5454545454545454,1.0,13,13
stagnation,1,action,back_12_15,3,token_dispersion,0.3076923076923077,0.46153846153846156,-0.15384615384615385,-0.4087499976158142,0.348076932132244,0.6363636363636364,1.0,13,13
stagnation,1,action,back_12_15,4,top1_mass,0.3076923076923077,0.38461538461538464,-0.07692307692307693,-0.1428571492433548,0.27000000663101653,0.6363636363636364,1.0,13,13
stagnation,1,action,back_12_15,6,token_dispersion,0.3076923076923077,0.46153846153846156,-0.15384615384615385,-0.2687500067055225,0.13354701194912189,0.6363636363636364,1.0,13,13
stagnation,1,action,front_2_5,3,top1_mass,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.03392857294529677,0.2802884675562381,0.6363636363636364,1.0,13,13
stagnation,1,state,front_2_5,3,consensus_distance,0.3076923076923077,0.38461538461538464,-0.07692307692307693,-0.28028846755623815,0.08642857372760769,0.6363636363636364,1.0,13,13
stagnation,1,state,front_2_5,7,entropy,0.38461538461538464,0.23076923076923078,0.15384615384615385,-0.3206730805337429,0.3458333425223827,0.6363636363636364,1.0,13,13
stagnation,1,action,back_12_15,0,consensus_distance,0.23076923076923078,0.38461538461538464,-0.15384615384615385,-0.36833334118127825,0.1538461595773697,0.7272727272727273,1.0,13,13
stagnation,1,action,back_12_15,1,token_dispersion,0.3076923076923077,0.46153846153846156,-0.15384615384615385,-0.4087499976158142,0.348076932132244,0.7272727272727273,1.0,13,13
stagnation,1,action,back_12_15,2,consensus_distance,0.23076923076923078,0.3076923076923077,-0.07692307692307693,-0.19166667014360428,0.1538461595773697,0.7272727272727273,1.0,13,13
stagnation,1,action,back_12_15,3,consensus_distance,0.23076923076923078,0.3076923076923077,-0.07692307692307693,-0.19166667014360428,0.1538461595773697,0.7272727272727273,1.0,13,13
stagnation,1,action,back_12_15,6,consensus_distance,0.23076923076923078,0.3076923076923077,-0.07692307692307693,-0.200320515781641,0.20032051578164092,0.7272727272727273,1.0,13,13
stagnation,1,action,back_12_15,7,token_dispersion,0.3076923076923077,0.38461538461538464,-0.07692307692307693,-0.200320515781641,0.20032051578164092,0.7272727272727273,1.0,13,13
stagnation,1,action,front_2_5,2,token_dispersion,0.3076923076923077,0.38461538461538464,-0.07692307692307693,-0.32875000312924385,0.1942307725548743,0.7272727272727273,1.0,13,13
stagnation,1,action,front_2_5,3,token_dispersion,0.3076923076923077,0.38461538461538464,-0.07692307692307693,-0.32875000312924385,0.1942307725548743,0.7272727272727273,1.0,13,13
stagnation,1,action,front_2_5,6,consensus_distance,0.3076923076923077,0.23076923076923078,0.07692307692307693,-0.07767857424914837,0.42500000447034825,0.7272727272727273,1.0,13,13
stagnation,1,action,front_2_5,7,top1_mass,0.15384615384615385,0.23076923076923078,-0.07692307692307693,-0.12395105324685574,0.0,0.7272727272727273,1.0,13,13
stagnation,1,state,back_12_15,1,top1_mass,0.38461538461538464,0.23076923076923078,0.15384615384615385,-0.21166666895151137,0.3076923191547394,0.7272727272727273,1.0,13,13
stagnation,1,state,front_2_5,2,top1_mass,0.38461538461538464,0.46153846153846156,-0.07692307692307693,-0.42500000447034836,0.12250000406056637,0.7272727272727273,1.0,13,13
stagnation,1,action,back_12_15,5,top1_mass,0.3076923076923077,0.38461538461538464,-0.07692307692307693,-0.1428571492433548,0.27000000663101653,0.8181818181818182,1.0,13,13
stagnation,1,action,back_12_15,7,entropy,0.38461538461538464,0.3076923076923077,0.07692307692307693,-0.27000000663101675,0.1428571492433548,0.8181818181818182,1.0,13,13
stagnation,1,action,back_12_15,8,token_dispersion,0.3076923076923077,0.38461538461538464,-0.07692307692307693,-0.200320515781641,0.20032051578164092,0.8181818181818182,1.0,13,13
stagnation,1,action,back_12_15,9,entropy,0.38461538461538464,0.23076923076923078,0.15384615384615385,-0.21166666895151137,0.3076923191547394,0.8181818181818182,1.0,13,13
stagnation,1,action,front_2_5,2,entropy,0.3076923076923077,0.23076923076923078,0.07692307692307693,-0.19423077255487442,0.32875000312924363,0.8181818181818182,1.0,13,13
