kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.15,541,461,0.009114946143290371,80,541,entropy_low__cumsum,libero_long_20260908
episode,0.2,541,434,0.007554014718261882,107,541,entropy_low__cumsum,libero_long_20260908
task_init,0.01,70,71,inf,0,541,entropy_low__cumsum,libero_long_20260908
task_init,0.03,70,69,0.025974990819989198,1,541,entropy_low__cumsum,libero_long_20260908
task_init,0.05,70,68,0.023262593288103442,2,541,entropy_low__cumsum,libero_long_20260908
task_init,0.1,70,64,0.01788246716813243,6,541,entropy_low__cumsum,libero_long_20260908
task_init,0.15,70,61,0.011943979250655202,9,541,entropy_low__cumsum,libero_long_20260908
task_init,0.2,70,57,0.008747668160930727,13,541,entropy_low__cumsum,libero_long_20260908
episode,0.01,541,537,2.797699402755576,4,541,entropy_high__current,libero_long_20260908
episode,0.03,541,526,2.4331551144513734,15,541,entropy_high__current,libero_long_20260908
episode,0.05,541,515,2.223361046476185,26,541,entropy_high__current,libero_long_20260908
episode,0.1,541,488,1.9752282527636824,53,541,entropy_high__current,libero_long_20260908
episode,0.15,541,461,1.8188265986170586,80,541,entropy_high__current,libero_long_20260908
episode,0.2,541,434,1.7178584002790902,107,541,entropy_high__current,libero_long_20260908
task_init,0.01,70,71,inf,0,541,entropy_high__current,libero_long_20260908
task_init,0.03,70,69,2.8171124644005303,1,541,entropy_high__current,libero_long_20260908
task_init,0.05,70,68,2.8048768694800112,2,541,entropy_high__current,libero_long_20260908
task_init,0.1,70,64,2.391110786969933,6,541,entropy_high__current,libero_long_20260908
task_init,0.15,70,61,2.1736540581732755,9,541,entropy_high__current,libero_long_20260908
task_init,0.2,70,57,1.9827098749127312,13,541,entropy_high__current,libero_long_20260908
episode,0.01,541,537,0.015246999483903088,4,541,entropy_high__cumsum,libero_long_20260908
episode,0.03,541,526,0.012961438526110975,15,541,entropy_high__cumsum,libero_long_20260908
episode,0.05,541,515,0.011610202976145931,26,541,entropy_high__cumsum,libero_long_20260908
episode,0.1,541,488,0.010522017873006037,53,541,entropy_high__cumsum,libero_long_20260908
episode,0.15,541,461,0.009442518397827351,80,541,entropy_high__cumsum,libero_long_20260908
episode,0.2,541,434,0.00876752102484206,107,541,entropy_high__cumsum,libero_long_20260908
task_init,0.01,70,71,inf,0,541,entropy_high__cumsum,libero_long_20260908
task_init,0.03,70,69,0.017614453505329447,1,541,entropy_high__cumsum,libero_long_20260908
task_init,0.05,70,68,0.015567126914473319,2,541,entropy_high__cumsum,libero_long_20260908
task_init,0.1,70,64,0.01180997241925371,6,541,entropy_high__cumsum,libero_long_20260908
task_init,0.15,70,61,0.011514661068572645,9,541,entropy_high__cumsum,libero_long_20260908
task_init,0.2,70,57,0.010564205208817618,13,541,entropy_high__cumsum,libero_long_20260908
episode,0.01,541,537,2.2969680221400557,4,541,token_js_low__current,libero_long_20260908
episode,0.03,541,526,1.9028105897288208,15,541,token_js_low__current,libero_long_20260908
episode,0.05,541,515,1.795773539591644,26,541,token_js_low__current,libero_long_20260908
episode,0.1,541,488,1.6559635483023614,53,541,token_js_low__current,libero_long_20260908
episode,0.15,541,461,1.5740075557486708,80,541,token_js_low__current,libero_long_20260908
episode,0.2,541,434,1.4793463926556765,107,541,token_js_low__current,libero_long_20260908
task_init,0.01,70,71,inf,0,541,token_js_low__current,libero_long_20260908
task_init,0.03,70,69,2.297167439192036,1,541,token_js_low__current,libero_long_20260908
task_init,0.05,70,68,2.2969680221400557,2,541,token_js_low__current,libero_long_20260908
task_init,0.1,70,64,1.924065589780073,6,541,token_js_low__current,libero_long_20260908
task_init,0.15,70,61,1.8322465178155092,9,541,token_js_low__current,libero_long_20260908
task_init,0.2,70,57,1.741455972428118,13,541,token_js_low__current,libero_long_20260908
episode,0.01,541,537,2.9266371673450573,4,541,token_js_low__cumsum,libero_long_20260908
episode,0.03,541,526,2.3994465555404703,15,541,token_js_low__cumsum,libero_long_20260908
episode,0.05,541,515,2.102679054541734,26,541,token_js_low__cumsum,libero_long_20260908
episode,0.1,541,488,1.6137318598543504,53,541,token_js_low__cumsum,libero_long_20260908
episode,0.15,541,461,1.515257041826761,80,541,token_js_low__cumsum,libero_long_20260908
episode,0.2,541,434,1.3636060042183493,107,541,token_js_low__cumsum,libero_long_20260908
task_init,0.01,70,71,inf,0,541,token_js_low__cumsum,libero_long_20260908
task_init,0.03,70,69,2.9363549592554805,1,541,token_js_low__cumsum,libero_long_20260908
task_init,0.05,70,68,2.8327828889861806,2,541,token_js_low__cumsum,libero_long_20260908
task_init,0.1,70,64,1.906187483247598,6,541,token_js_low__cumsum,libero_long_20260908
task_init,0.15,70,61,1.8457206612262373,9,541,token_js_low__cumsum,libero_long_20260908
task_init,0.2,70,57,1.6572679584289327,13,541,token_js_low__cumsum,libero_long_20260908
episode,0.01,541,537,5.157311146549055,4,541,freeze__current,libero_long_20260908
episode,0.03,541,526,4.363367077858145,15,541,freeze__current,libero_long_20260908
episode,0.05,541,515,3.700532274402678,26,541,freeze__current,libero_long_20260908
episode,0.1,541,488,2.642488168553343,53,541,freeze__current,libero_long_20260908
episode,0.15,541,461,2.276440419252649,80,541,freeze__current,libero_long_20260908
episode,0.2,541,434,2.103565425897656,107,541,freeze__current,libero_long_20260908
task_init,0.01,70,71,inf,0,541,freeze__current,libero_long_20260908
task_init,0.03,70,69,5.461730544239023,1,541,freeze__current,libero_long_20260908
task_init,0.05,70,68,5.227858740680356,2,541,freeze__current,libero_long_20260908
task_init,0.1,70,64,3.9991490015551365,6,541,freeze__current,libero_long_20260908
task_init,0.15,70,61,3.6680483826197774,9,541,freeze__current,libero_long_20260908
task_init,0.2,70,57,2.664387920966426,13,541,freeze__current,libero_long_20260908
episode,0.01,541,537,6.060008267486967,4,541,freeze__cumsum,libero_long_20260908
episode,0.03,541,526,4.029354825345293,15,541,freeze__cumsum,libero_long_20260908
episode,0.05,541,515,3.5295448474429736,26,541,freeze__cumsum,libero_long_20260908
episode,0.1,541,488,2.17144346420754,53,541,freeze__cumsum,libero_long_20260908
episode,0.15,541,461,1.708494751605818,80,541,freeze__cumsum,libero_long_20260908
episode,0.2,541,434,1.5429763391321667,107,541,freeze__cumsum,libero_long_20260908
task_init,0.01,70,71,inf,0,541,freeze__cumsum,libero_long_20260908
task_init,0.03,70,69,6.29463743189871,1,541,freeze__cumsum,libero_long_20260908
task_init,0.05,70,68,5.213124894188315,2,541,freeze__cumsum,libero_long_20260908
task_init,0.1,70,64,3.1101589711815114,6,541,freeze__cumsum,libero_long_20260908
task_init,0.15,70,61,2.3950907037877616,9,541,freeze__cumsum,libero_long_20260908
task_init,0.2,70,57,1.9570529785119044,13,541,freeze__cumsum,libero_long_20260908
episode,0.01,541,537,2.677533638246582,4,541,action_translation_low__current,libero_long_20260908
episode,0.03,541,526,2.4467231769728834,15,541,action_translation_low__current,libero_long_20260908
episode,0.05,541,515,2.3344273561301376,26,541,action_translation_low__current,libero_long_20260908
episode,0.1,541,488,2.118211082144529,53,541,action_translation_low__current,libero_long_20260908
episode,0.15,541,461,2.0206759458682515,80,541,action_translation_low__current,libero_long_20260908
episode,0.2,541,434,1.9209087420434816,107,541,action_translation_low__current,libero_long_20260908
task_init,0.01,70,71,inf,0,541,action_translation_low__current,libero_long_20260908
task_init,0.03,70,69,2.8043567937380343,1,541,action_translation_low__current,libero_long_20260908
task_init,0.05,70,68,2.7316034525318442,2,541,action_translation_low__current,libero_long_20260908
task_init,0.1,70,64,2.5720237427891406,6,541,action_translation_low__current,libero_long_20260908
task_init,0.15,70,61,2.4525459041805897,9,541,action_translation_low__current,libero_long_20260908
task_init,0.2,70,57,2.358309786693176,13,541,action_translation_low__current,libero_long_20260908
episode,0.01,541,537,2.501280176969038,4,541,action_translation_low__cumsum,libero_long_20260908
episode,0.03,541,526,2.076365467927397,15,541,action_translation_low__cumsum,libero_long_20260908
episode,0.05,541,515,2.0080431244330286,26,541,action_translation_low__cumsum,libero_long_20260908
episode,0.1,541,488,1.7699255607828168,53,541,action_translation_low__cumsum,libero_long_20260908
episode,0.15,541,461,1.613758291374434,80,541,action_translation_low__cumsum,libero_long_20260908
episode,0.2,541,434,1.4016214274307914,107,541,action_translation_low__cumsum,libero_long_20260908
task_init,0.01,70,71,inf,0,541,action_translation_low__cumsum,libero_long_20260908
task_init,0.03,70,69,3.102374253408074,1,541,action_translation_low__cumsum,libero_long_20260908
task_init,0.05,70,68,2.304566038310393,2,541,action_translation_low__cumsum,libero_long_20260908
task_init,0.1,70,64,2.0706946441343437,6,541,action_translation_low__cumsum,libero_long_20260908
task_init,0.15,70,61,1.81333045712205,9,541,action_translation_low__cumsum,libero_long_20260908
task_init,0.2,70,57,1.7267565160463687,13,541,action_translation_low__cumsum,libero_long_20260908
episode,0.01,541,537,3.9848056231412823,4,541,eef_motion_low__current,libero_long_20260908
episode,0.03,541,526,3.021728389073967,15,541,eef_motion_low__current,libero_long_20260908
episode,0.05,541,515,2.5400610961978236,26,541,eef_motion_low__current,libero_long_20260908
episode,0.1,541,488,2.2848620169565024,53,541,eef_motion_low__current,libero_long_20260908
episode,0.15,541,461,2.168139314529723,80,541,eef_motion_low__current,libero_long_20260908
episode,0.2,541,434,2.0799784506492087,107,541,eef_motion_low__current,libero_long_20260908
task_init,0.01,70,71,inf,0,541,eef_motion_low__current,libero_long_20260908
task_init,0.03,70,69,4.06497872573194,1,541,eef_motion_low__current,libero_long_20260908
task_init,0.05,70,68,4.002734112823334,2,541,eef_motion_low__current,libero_long_20260908
task_init,0.1,70,64,3.0992286523271186,6,541,eef_motion_low__current,libero_long_20260908
task_init,0.15,70,61,2.6188284717478325,9,541,eef_motion_low__current,libero_long_20260908
task_init,0.2,70,57,2.5334819657131153,13,541,eef_motion_low__current,libero_long_20260908
episode,0.01,541,537,1.851198673942194,4,541,eef_motion_low__cumsum,libero_long_20260908
episode,0.03,541,526,1.7470848640453163,15,541,eef_motion_low__cumsum,libero_long_20260908
episode,0.05,541,515,1.6621670416419787,26,541,eef_motion_low__cumsum,libero_long_20260908
episode,0.1,541,488,1.3865772486897567,53,541,eef_motion_low__cumsum,libero_long_20260908
episode,0.15,541,461,1.1571579754538557,80,541,eef_motion_low__cumsum,libero_long_20260908
episode,0.2,541,434,0.9593598940008246,107,541,eef_motion_low__cumsum,libero_long_20260908
task_init,0.01,70,71,inf,0,541,eef_motion_low__cumsum,libero_long_20260908
task_init,0.03,70,69,2.055234804449572,1,541,eef_motion_low__cumsum,libero_long_20260908
task_init,0.05,70,68,1.8661614641815203,2,541,eef_motion_low__cumsum,libero_long_20260908
task_init,0.1,70,64,1.6056466122793562,6,541,eef_motion_low__cumsum,libero_long_20260908
task_init,0.15,70,61,1.4626192305711367,9,541,eef_motion_low__cumsum,libero_long_20260908
task_init,0.2,70,57,1.2315291500354186,13,541,eef_motion_low__cumsum,libero_long_20260908
episode,0.01,541,537,0.0,1,541,clock,libero_long_20260908
episode,0.03,541,526,0.0,1,541,clock,libero_long_20260908
episode,0.05,541,515,0.0,1,541,clock,libero_long_20260908
episode,0.1,541,488,0.0,1,541,clock,libero_long_20260908
episode,0.15,541,461,0.0,1,541,clock,libero_long_20260908
episode,0.2,541,434,0.0,1,541,clock,libero_long_20260908
task_init,0.01,70,71,inf,0,541,clock,libero_long_20260908
task_init,0.03,70,69,0.0,1,541,clock,libero_long_20260908
task_init,0.05,70,68,0.0,1,541,clock,libero_long_20260908
task_init,0.1,70,64,0.0,1,541,clock,libero_long_20260908
task_init,0.15,70,61,0.0,1,541,clock,libero_long_20260908
task_init,0.2,70,57,0.0,1,541,clock,libero_long_20260908
episode,0.01,541,537,1.4628820728811693,4,541,random,libero_long_20260908
episode,0.03,541,526,1.4239218754939431,15,541,random,libero_long_20260908
episode,0.05,541,515,1.3991748819733492,26,541,random,libero_long_20260908
episode,0.1,541,488,1.3761535106162348,53,541,random,libero_long_20260908
episode,0.15,541,461,1.3553363876025266,80,541,random,libero_long_20260908
episode,0.2,541,434,1.3441858648670302,107,541,random,libero_long_20260908
task_init,0.01,70,71,inf,0,541,random,libero_long_20260908
task_init,0.03,70,69,1.4786983852280344,1,541,random,libero_long_20260908
task_init,0.05,70,68,1.4713240389611864,2,541,random,libero_long_20260908
task_init,0.1,70,64,1.457554383884204,6,541,random,libero_long_20260908
task_init,0.15,70,61,1.4462840089015752,9,541,random,libero_long_20260908
task_init,0.2,70,57,1.430413820773868,13,541,random,libero_long_20260908
