kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,542,538,4.438846462304085,4,542,load_contrast__current,libero_goal_20260909
episode,0.03,542,527,3.810056073823139,15,542,load_contrast__current,libero_goal_20260909
episode,0.05,542,516,3.6433232068175982,26,542,load_contrast__current,libero_goal_20260909
episode,0.1,542,489,3.1798741706949154,53,542,load_contrast__current,libero_goal_20260909
episode,0.15,542,462,2.3865401774508217,80,542,load_contrast__current,libero_goal_20260909
episode,0.2,542,435,2.2920566881111033,107,542,load_contrast__current,libero_goal_20260909
task_init,0.01,70,71,inf,0,542,load_contrast__current,libero_goal_20260909
task_init,0.03,70,69,4.050548685957279,1,542,load_contrast__current,libero_goal_20260909
task_init,0.05,70,68,3.810056073823139,2,542,load_contrast__current,libero_goal_20260909
task_init,0.1,70,64,3.4000205423346617,6,542,load_contrast__current,libero_goal_20260909
task_init,0.15,70,61,2.9864259273722435,9,542,load_contrast__current,libero_goal_20260909
task_init,0.2,70,57,2.3865401774508217,13,542,load_contrast__current,libero_goal_20260909
episode,0.01,542,538,5.7025673823502245,4,542,load_contrast__cumsum,libero_goal_20260909
episode,0.03,542,527,5.470567721797888,15,542,load_contrast__cumsum,libero_goal_20260909
episode,0.05,542,516,5.297708775010881,26,542,load_contrast__cumsum,libero_goal_20260909
episode,0.1,542,489,5.044384108015075,53,542,load_contrast__cumsum,libero_goal_20260909
episode,0.15,542,462,4.082233155538962,80,542,load_contrast__cumsum,libero_goal_20260909
episode,0.2,542,435,3.82951938928914,107,542,load_contrast__cumsum,libero_goal_20260909
task_init,0.01,70,71,inf,0,542,load_contrast__cumsum,libero_goal_20260909
task_init,0.03,70,69,5.586605342146008,1,542,load_contrast__cumsum,libero_goal_20260909
task_init,0.05,70,68,5.5430953413312745,2,542,load_contrast__cumsum,libero_goal_20260909
task_init,0.1,70,64,5.269852590311171,6,542,load_contrast__cumsum,libero_goal_20260909
task_init,0.15,70,61,5.119081452264362,9,542,load_contrast__cumsum,libero_goal_20260909
task_init,0.2,70,57,3.93423535735769,13,542,load_contrast__cumsum,libero_goal_20260909
episode,0.01,542,538,3.467999202502542,4,542,stats_contrast__current,libero_goal_20260909
episode,0.03,542,527,3.096029662542223,15,542,stats_contrast__current,libero_goal_20260909
episode,0.05,542,516,2.9815435460488398,26,542,stats_contrast__current,libero_goal_20260909
episode,0.1,542,489,2.612049301826124,53,542,stats_contrast__current,libero_goal_20260909
episode,0.15,542,462,2.3877867748742245,80,542,stats_contrast__current,libero_goal_20260909
episode,0.2,542,435,2.1775500818268334,107,542,stats_contrast__current,libero_goal_20260909
task_init,0.01,70,71,inf,0,542,stats_contrast__current,libero_goal_20260909
task_init,0.03,70,69,3.6461761216474504,1,542,stats_contrast__current,libero_goal_20260909
task_init,0.05,70,68,3.48489799789354,2,542,stats_contrast__current,libero_goal_20260909
