kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,520,516,4.237881584225644,4,520,load_contrast__current,libero_long_20260907
episode,0.03,520,506,3.302204191155859,14,520,load_contrast__current,libero_long_20260907
episode,0.05,520,495,3.0658986596419404,25,520,load_contrast__current,libero_long_20260907
episode,0.1,520,469,2.652127452978864,51,520,load_contrast__current,libero_long_20260907
episode,0.15,520,443,2.463430561183644,77,520,load_contrast__current,libero_long_20260907
episode,0.2,520,417,2.3163060160313527,103,520,load_contrast__current,libero_long_20260907
task_init,0.01,70,71,inf,0,520,load_contrast__current,libero_long_20260907
task_init,0.03,70,69,4.237881584225644,1,520,load_contrast__current,libero_long_20260907
task_init,0.05,70,68,3.8407432207212833,2,520,load_contrast__current,libero_long_20260907
task_init,0.1,70,64,3.217514821644858,6,520,load_contrast__current,libero_long_20260907
task_init,0.15,70,61,2.9552170720534114,9,520,load_contrast__current,libero_long_20260907
task_init,0.2,70,57,2.6500693757799594,13,520,load_contrast__current,libero_long_20260907
episode,0.01,520,516,6.128422738824407,4,520,load_contrast__cumsum,libero_long_20260907
episode,0.03,520,506,5.802823594474602,14,520,load_contrast__cumsum,libero_long_20260907
episode,0.05,520,495,5.357729506749789,25,520,load_contrast__cumsum,libero_long_20260907
episode,0.1,520,469,3.1988065321241437,51,520,load_contrast__cumsum,libero_long_20260907
episode,0.15,520,443,2.9215357127418913,77,520,load_contrast__cumsum,libero_long_20260907
episode,0.2,520,417,2.648011195804095,103,520,load_contrast__cumsum,libero_long_20260907
task_init,0.01,70,71,inf,0,520,load_contrast__cumsum,libero_long_20260907
task_init,0.03,70,69,6.291107968222218,1,520,load_contrast__cumsum,libero_long_20260907
task_init,0.05,70,68,6.141320734792186,2,520,load_contrast__cumsum,libero_long_20260907
task_init,0.1,70,64,5.660879432383083,6,520,load_contrast__cumsum,libero_long_20260907
task_init,0.15,70,61,4.627015930372681,9,520,load_contrast__cumsum,libero_long_20260907
task_init,0.2,70,57,3.122427407114058,13,520,load_contrast__cumsum,libero_long_20260907
episode,0.01,520,516,4.431291666436568,4,520,stats_contrast__current,libero_long_20260907
episode,0.03,520,506,3.682368383618855,14,520,stats_contrast__current,libero_long_20260907
episode,0.05,520,495,3.2305918121697177,25,520,stats_contrast__current,libero_long_20260907
episode,0.1,520,469,2.64231780253504,51,520,stats_contrast__current,libero_long_20260907
episode,0.15,520,443,2.3471465052944858,77,520,stats_contrast__current,libero_long_20260907
episode,0.2,520,417,2.178462721396626,103,520,stats_contrast__current,libero_long_20260907
task_init,0.01,70,71,inf,0,520,stats_contrast__current,libero_long_20260907
task_init,0.03,70,69,4.589665812859187,1,520,stats_contrast__current,libero_long_20260907
task_init,0.05,70,68,4.588609328457662,2,520,stats_contrast__current,libero_long_20260907
task_init,0.1,70,64,3.2473879947563384,6,520,stats_contrast__current,libero_long_20260907
task_init,0.15,70,61,3.097561070052369,9,520,stats_contrast__current,libero_long_20260907
task_init,0.2,70,57,2.823633724334074,13,520,stats_contrast__current,libero_long_20260907
episode,0.01,520,516,4.335025032032611,4,520,stats_contrast__cumsum,libero_long_20260907
episode,0.03,520,506,3.9394992911870395,14,520,stats_contrast__cumsum,libero_long_20260907
episode,0.05,520,495,3.677535053718304,25,520,stats_contrast__cumsum,libero_long_20260907
episode,0.1,520,469,3.0793329941746435,51,520,stats_contrast__cumsum,libero_long_20260907
episode,0.15,520,443,2.5728461288679525,77,520,stats_contrast__cumsum,libero_long_20260907
episode,0.2,520,417,2.3514017424985307,103,520,stats_contrast__cumsum,libero_long_20260907
task_init,0.01,70,71,inf,0,520,stats_contrast__cumsum,libero_long_20260907
task_init,0.03,70,69,4.5657145186109025,1,520,stats_contrast__cumsum,libero_long_20260907
task_init,0.05,70,68,4.38103192141919,2,520,stats_contrast__cumsum,libero_long_20260907
task_init,0.1,70,64,3.9033805307854137,6,520,stats_contrast__cumsum,libero_long_20260907
task_init,0.15,70,61,3.618581182440806,9,520,stats_contrast__cumsum,libero_long_20260907
task_init,0.2,70,57,3.04831919028861,13,520,stats_contrast__cumsum,libero_long_20260907
episode,0.01,520,516,3.841582027153749,4,520,history_contrast__current,libero_long_20260907
episode,0.03,520,506,3.2237139715809464,14,520,history_contrast__current,libero_long_20260907
episode,0.05,520,495,2.815623366614592,25,520,history_contrast__current,libero_long_20260907
episode,0.1,520,469,2.49013830292536,51,520,history_contrast__current,libero_long_20260907
episode,0.15,520,443,2.023304167178648,77,520,history_contrast__current,libero_long_20260907
episode,0.2,520,417,1.838318924256935,103,520,history_contrast__current,libero_long_20260907
task_init,0.01,70,71,inf,0,520,history_contrast__current,libero_long_20260907
task_init,0.03,70,69,4.995683437879875,1,520,history_contrast__current,libero_long_20260907
task_init,0.05,70,68,4.086622879733427,2,520,history_contrast__current,libero_long_20260907
task_init,0.1,70,64,3.3816301351217772,6,520,history_contrast__current,libero_long_20260907
task_init,0.15,70,61,3.318833476844662,9,520,history_contrast__current,libero_long_20260907
task_init,0.2,70,57,2.6643697562629685,13,520,history_contrast__current,libero_long_20260907
episode,0.01,520,516,4.586110315610025,4,520,history_contrast__cumsum,libero_long_20260907
episode,0.03,520,506,4.347804056645096,14,520,history_contrast__cumsum,libero_long_20260907
episode,0.05,520,495,4.090026041553939,25,520,history_contrast__cumsum,libero_long_20260907
episode,0.1,520,469,2.3269629030093735,51,520,history_contrast__cumsum,libero_long_20260907
episode,0.15,520,443,1.7615855233532884,77,520,history_contrast__cumsum,libero_long_20260907
episode,0.2,520,417,1.6082218678039981,103,520,history_contrast__cumsum,libero_long_20260907
task_init,0.01,70,71,inf,0,520,history_contrast__cumsum,libero_long_20260907
task_init,0.03,70,69,4.743757556785678,1,520,history_contrast__cumsum,libero_long_20260907
task_init,0.05,70,68,4.645161405461701,2,520,history_contrast__cumsum,libero_long_20260907
task_init,0.1,70,64,4.3955526059362535,6,520,history_contrast__cumsum,libero_long_20260907
task_init,0.15,70,61,3.9186643236786463,9,520,history_contrast__cumsum,libero_long_20260907
