kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,542,538,3.3252693056351923,4,542,stats_contrast__current,libero_goal_20260909_cap512
episode,0.03,542,527,2.7914608267309267,15,542,stats_contrast__current,libero_goal_20260909_cap512
episode,0.05,542,516,2.6111930679106004,26,542,stats_contrast__current,libero_goal_20260909_cap512
episode,0.1,542,489,2.2759846111003457,53,542,stats_contrast__current,libero_goal_20260909_cap512
episode,0.15,542,462,2.0505591406355514,80,542,stats_contrast__current,libero_goal_20260909_cap512
episode,0.2,542,435,1.8661443626374121,107,542,stats_contrast__current,libero_goal_20260909_cap512
task_init,0.01,70,71,inf,0,542,stats_contrast__current,libero_goal_20260909_cap512
task_init,0.03,70,69,5.858987486853653,1,542,stats_contrast__current,libero_goal_20260909_cap512
task_init,0.05,70,68,3.4438380939850175,2,542,stats_contrast__current,libero_goal_20260909_cap512
task_init,0.1,70,64,2.6135661554715277,6,542,stats_contrast__current,libero_goal_20260909_cap512
task_init,0.15,70,61,2.4931252954979675,9,542,stats_contrast__current,libero_goal_20260909_cap512
task_init,0.2,70,57,2.3069455344313123,13,542,stats_contrast__current,libero_goal_20260909_cap512
episode,0.01,542,538,3.6213078507100587,4,542,stats_contrast__cumsum,libero_goal_20260909_cap512
episode,0.03,542,527,3.3444038705092884,15,542,stats_contrast__cumsum,libero_goal_20260909_cap512
episode,0.05,542,516,3.1097622037134114,26,542,stats_contrast__cumsum,libero_goal_20260909_cap512
episode,0.1,542,489,2.6155325529677897,53,542,stats_contrast__cumsum,libero_goal_20260909_cap512
episode,0.15,542,462,2.0064070065028847,80,542,stats_contrast__cumsum,libero_goal_20260909_cap512
episode,0.2,542,435,1.613623958602436,107,542,stats_contrast__cumsum,libero_goal_20260909_cap512
task_init,0.01,70,71,inf,0,542,stats_contrast__cumsum,libero_goal_20260909_cap512
task_init,0.03,70,69,3.722449046244939,1,542,stats_contrast__cumsum,libero_goal_20260909_cap512
task_init,0.05,70,68,3.5734941998773433,2,542,stats_contrast__cumsum,libero_goal_20260909_cap512
task_init,0.1,70,64,3.06589493589069,6,542,stats_contrast__cumsum,libero_goal_20260909_cap512
task_init,0.15,70,61,2.738721274346866,9,542,stats_contrast__cumsum,libero_goal_20260909_cap512
task_init,0.2,70,57,2.0611560769349753,13,542,stats_contrast__cumsum,libero_goal_20260909_cap512
