kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,552,548,4.328008671867873,4,552,stats_contrast__current,libero_object_20260909_cap512
episode,0.03,552,537,3.3888519868222,15,552,stats_contrast__current,libero_object_20260909_cap512
episode,0.05,552,526,3.162490974971846,26,552,stats_contrast__current,libero_object_20260909_cap512
episode,0.1,552,498,2.660667079741121,54,552,stats_contrast__current,libero_object_20260909_cap512
episode,0.15,552,471,2.4088398541377134,81,552,stats_contrast__current,libero_object_20260909_cap512
episode,0.2,552,443,2.1886672362596715,109,552,stats_contrast__current,libero_object_20260909_cap512
task_init,0.01,70,71,inf,0,552,stats_contrast__current,libero_object_20260909_cap512
task_init,0.03,70,69,4.375130105127864,1,552,stats_contrast__current,libero_object_20260909_cap512
task_init,0.05,70,68,4.328008671867873,2,552,stats_contrast__current,libero_object_20260909_cap512
task_init,0.1,70,64,3.6395723353874905,6,552,stats_contrast__current,libero_object_20260909_cap512
task_init,0.15,70,61,3.388856038771398,9,552,stats_contrast__current,libero_object_20260909_cap512
task_init,0.2,70,57,3.2079830347686786,13,552,stats_contrast__current,libero_object_20260909_cap512
episode,0.01,552,548,4.147621302943798,4,552,stats_contrast__cumsum,libero_object_20260909_cap512
episode,0.03,552,537,3.1483756144933883,15,552,stats_contrast__cumsum,libero_object_20260909_cap512
episode,0.05,552,526,2.495929834994951,26,552,stats_contrast__cumsum,libero_object_20260909_cap512
episode,0.1,552,498,1.9290542725680635,54,552,stats_contrast__cumsum,libero_object_20260909_cap512
episode,0.15,552,471,1.661848666939135,81,552,stats_contrast__cumsum,libero_object_20260909_cap512
episode,0.2,552,443,1.4773620133788603,109,552,stats_contrast__cumsum,libero_object_20260909_cap512
task_init,0.01,70,71,inf,0,552,stats_contrast__cumsum,libero_object_20260909_cap512
task_init,0.03,70,69,4.898991058077397,1,552,stats_contrast__cumsum,libero_object_20260909_cap512
task_init,0.05,70,68,4.429673766158394,2,552,stats_contrast__cumsum,libero_object_20260909_cap512
task_init,0.1,70,64,2.561883470119566,6,552,stats_contrast__cumsum,libero_object_20260909_cap512
task_init,0.15,70,61,2.328147655377336,9,552,stats_contrast__cumsum,libero_object_20260909_cap512
task_init,0.2,70,57,2.118717976652884,13,552,stats_contrast__cumsum,libero_object_20260909_cap512
