kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,543,539,3.1655000296095186,4,543,load_contrast__current,libero_spatial_20260909
episode,0.03,543,528,2.9105912298175203,15,543,load_contrast__current,libero_spatial_20260909
episode,0.05,543,517,2.6726075116664396,26,543,load_contrast__current,libero_spatial_20260909
episode,0.1,543,490,2.409176466622528,53,543,load_contrast__current,libero_spatial_20260909
episode,0.15,543,463,2.209560717653945,80,543,load_contrast__current,libero_spatial_20260909
episode,0.2,543,436,2.0737050304248386,107,543,load_contrast__current,libero_spatial_20260909
task_init,0.01,70,71,inf,0,543,load_contrast__current,libero_spatial_20260909
task_init,0.03,70,69,3.186044359042036,1,543,load_contrast__current,libero_spatial_20260909
task_init,0.05,70,68,3.178501788092811,2,543,load_contrast__current,libero_spatial_20260909
task_init,0.1,70,64,2.710500262108249,6,543,load_contrast__current,libero_spatial_20260909
task_init,0.15,70,61,2.5117316085332897,9,543,load_contrast__current,libero_spatial_20260909
task_init,0.2,70,57,2.2247118812137145,13,543,load_contrast__current,libero_spatial_20260909
episode,0.01,543,539,4.221866506556235,4,543,load_contrast__cumsum,libero_spatial_20260909
episode,0.03,543,528,4.029022272967577,15,543,load_contrast__cumsum,libero_spatial_20260909
episode,0.05,543,517,3.8378760144839625,26,543,load_contrast__cumsum,libero_spatial_20260909
episode,0.1,543,490,3.2668777633842576,53,543,load_contrast__cumsum,libero_spatial_20260909
episode,0.15,543,463,3.0797421377611416,80,543,load_contrast__cumsum,libero_spatial_20260909
episode,0.2,543,436,2.912538358229402,107,543,load_contrast__cumsum,libero_spatial_20260909
task_init,0.01,70,71,inf,0,543,load_contrast__cumsum,libero_spatial_20260909
task_init,0.03,70,69,4.407012029305435,1,543,load_contrast__cumsum,libero_spatial_20260909
task_init,0.05,70,68,4.3308339382025824,2,543,load_contrast__cumsum,libero_spatial_20260909
task_init,0.1,70,64,3.856166088222334,6,543,load_contrast__cumsum,libero_spatial_20260909
task_init,0.15,70,61,3.2668777633842576,9,543,load_contrast__cumsum,libero_spatial_20260909
task_init,0.2,70,57,3.124694835216546,13,543,load_contrast__cumsum,libero_spatial_20260909
episode,0.01,543,539,2.6542292571091495,4,543,stats_contrast__current,libero_spatial_20260909
episode,0.03,543,528,2.3893163787700176,15,543,stats_contrast__current,libero_spatial_20260909
episode,0.05,543,517,2.2603326431855173,26,543,stats_contrast__current,libero_spatial_20260909
episode,0.1,543,490,2.0640145235412892,53,543,stats_contrast__current,libero_spatial_20260909
episode,0.15,543,463,1.9282051560626126,80,543,stats_contrast__current,libero_spatial_20260909
episode,0.2,543,436,1.7964924607969357,107,543,stats_contrast__current,libero_spatial_20260909
task_init,0.01,70,71,inf,0,543,stats_contrast__current,libero_spatial_20260909
task_init,0.03,70,69,2.736530280914381,1,543,stats_contrast__current,libero_spatial_20260909
task_init,0.05,70,68,2.5927153707495725,2,543,stats_contrast__current,libero_spatial_20260909
task_init,0.1,70,64,2.3695201634084846,6,543,stats_contrast__current,libero_spatial_20260909
task_init,0.15,70,61,2.2227511815403718,9,543,stats_contrast__current,libero_spatial_20260909
task_init,0.2,70,57,2.1336536035787645,13,543,stats_contrast__current,libero_spatial_20260909
episode,0.01,543,539,3.2632792505841772,4,543,stats_contrast__cumsum,libero_spatial_20260909
episode,0.03,543,528,3.0507763785596484,15,543,stats_contrast__cumsum,libero_spatial_20260909
episode,0.05,543,517,2.8704430198334223,26,543,stats_contrast__cumsum,libero_spatial_20260909
episode,0.1,543,490,2.654405158742083,53,543,stats_contrast__cumsum,libero_spatial_20260909
episode,0.15,543,463,2.4293997213478304,80,543,stats_contrast__cumsum,libero_spatial_20260909
episode,0.2,543,436,2.279725238763427,107,543,stats_contrast__cumsum,libero_spatial_20260909
task_init,0.01,70,71,inf,0,543,stats_contrast__cumsum,libero_spatial_20260909
task_init,0.03,70,69,3.2748445671525537,1,543,stats_contrast__cumsum,libero_spatial_20260909
task_init,0.05,70,68,3.2229708099881886,2,543,stats_contrast__cumsum,libero_spatial_20260909
task_init,0.1,70,64,2.9116253810721706,6,543,stats_contrast__cumsum,libero_spatial_20260909
task_init,0.15,70,61,2.7239147518638034,9,543,stats_contrast__cumsum,libero_spatial_20260909
