kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,543,539,3.427276670579063,4,543,stats_contrast__current,libero_spatial_20260909_cap1024
episode,0.03,543,528,2.641492484138988,15,543,stats_contrast__current,libero_spatial_20260909_cap1024
episode,0.05,543,517,2.4178499184734656,26,543,stats_contrast__current,libero_spatial_20260909_cap1024
episode,0.1,543,490,2.142008104638226,53,543,stats_contrast__current,libero_spatial_20260909_cap1024
episode,0.15,543,463,1.931320890392302,80,543,stats_contrast__current,libero_spatial_20260909_cap1024
episode,0.2,543,436,1.7773662124824778,107,543,stats_contrast__current,libero_spatial_20260909_cap1024
task_init,0.01,70,71,inf,0,543,stats_contrast__current,libero_spatial_20260909_cap1024
task_init,0.03,70,69,3.643615694649094,1,543,stats_contrast__current,libero_spatial_20260909_cap1024
task_init,0.05,70,68,3.6096371619549963,2,543,stats_contrast__current,libero_spatial_20260909_cap1024
task_init,0.1,70,64,2.923581975830654,6,543,stats_contrast__current,libero_spatial_20260909_cap1024
task_init,0.15,70,61,2.747492512412658,9,543,stats_contrast__current,libero_spatial_20260909_cap1024
task_init,0.2,70,57,2.524474298596819,13,543,stats_contrast__current,libero_spatial_20260909_cap1024
episode,0.01,543,539,3.0191134164640525,4,543,stats_contrast__cumsum,libero_spatial_20260909_cap1024
episode,0.03,543,528,2.8659816652769097,15,543,stats_contrast__cumsum,libero_spatial_20260909_cap1024
episode,0.05,543,517,2.715671645004112,26,543,stats_contrast__cumsum,libero_spatial_20260909_cap1024
episode,0.1,543,490,2.2851443536417326,53,543,stats_contrast__cumsum,libero_spatial_20260909_cap1024
episode,0.15,543,463,1.8603381526952605,80,543,stats_contrast__cumsum,libero_spatial_20260909_cap1024
episode,0.2,543,436,1.6414425919592985,107,543,stats_contrast__cumsum,libero_spatial_20260909_cap1024
task_init,0.01,70,71,inf,0,543,stats_contrast__cumsum,libero_spatial_20260909_cap1024
task_init,0.03,70,69,3.361636786520438,1,543,stats_contrast__cumsum,libero_spatial_20260909_cap1024
task_init,0.05,70,68,2.959086241790475,2,543,stats_contrast__cumsum,libero_spatial_20260909_cap1024
task_init,0.1,70,64,2.8659816652769097,6,543,stats_contrast__cumsum,libero_spatial_20260909_cap1024
task_init,0.15,70,61,2.2979346919437282,9,543,stats_contrast__cumsum,libero_spatial_20260909_cap1024
task_init,0.2,70,57,1.9582289534737187,13,543,stats_contrast__cumsum,libero_spatial_20260909_cap1024
