kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,552,548,3.8039897928274775,4,552,load_contrast__current,libero_object_20260909
episode,0.03,552,537,3.3973499740543738,15,552,load_contrast__current,libero_object_20260909
episode,0.05,552,526,2.779154741568981,26,552,load_contrast__current,libero_object_20260909
episode,0.1,552,498,2.522975928259031,54,552,load_contrast__current,libero_object_20260909
episode,0.15,552,471,2.4012161145375415,81,552,load_contrast__current,libero_object_20260909
episode,0.2,552,443,2.2310979836470017,109,552,load_contrast__current,libero_object_20260909
task_init,0.01,70,71,inf,0,552,load_contrast__current,libero_object_20260909
task_init,0.03,70,69,4.084570301871491,1,552,load_contrast__current,libero_object_20260909
task_init,0.05,70,68,3.807376709980639,2,552,load_contrast__current,libero_object_20260909
task_init,0.1,70,64,2.8730629039859634,6,552,load_contrast__current,libero_object_20260909
task_init,0.15,70,61,2.664763953975043,9,552,load_contrast__current,libero_object_20260909
task_init,0.2,70,57,2.592439114896532,13,552,load_contrast__current,libero_object_20260909
episode,0.01,552,548,4.946483657684837,4,552,load_contrast__cumsum,libero_object_20260909
episode,0.03,552,537,4.084763289359736,15,552,load_contrast__cumsum,libero_object_20260909
episode,0.05,552,526,3.9753766957363195,26,552,load_contrast__cumsum,libero_object_20260909
episode,0.1,552,498,3.7466752060682404,54,552,load_contrast__cumsum,libero_object_20260909
episode,0.15,552,471,3.550674644868747,81,552,load_contrast__cumsum,libero_object_20260909
episode,0.2,552,443,3.2966086873671143,109,552,load_contrast__cumsum,libero_object_20260909
task_init,0.01,70,71,inf,0,552,load_contrast__cumsum,libero_object_20260909
task_init,0.03,70,69,5.347880009073819,1,552,load_contrast__cumsum,libero_object_20260909
task_init,0.05,70,68,4.946483657684837,2,552,load_contrast__cumsum,libero_object_20260909
task_init,0.1,70,64,4.0467886446907775,6,552,load_contrast__cumsum,libero_object_20260909
task_init,0.15,70,61,3.9416900002152593,9,552,load_contrast__cumsum,libero_object_20260909
task_init,0.2,70,57,3.7466752060682404,13,552,load_contrast__cumsum,libero_object_20260909
episode,0.01,552,548,3.616021674284147,4,552,stats_contrast__current,libero_object_20260909
episode,0.03,552,537,3.167509029055889,15,552,stats_contrast__current,libero_object_20260909
episode,0.05,552,526,2.701595751608555,26,552,stats_contrast__current,libero_object_20260909
episode,0.1,552,498,2.4900451652340547,54,552,stats_contrast__current,libero_object_20260909
episode,0.15,552,471,2.308265758104933,81,552,stats_contrast__current,libero_object_20260909
episode,0.2,552,443,2.16135066643131,109,552,stats_contrast__current,libero_object_20260909
task_init,0.01,70,71,inf,0,552,stats_contrast__current,libero_object_20260909
task_init,0.03,70,69,3.8754043205935274,1,552,stats_contrast__current,libero_object_20260909
task_init,0.05,70,68,3.7330880216849667,2,552,stats_contrast__current,libero_object_20260909
task_init,0.1,70,64,3.104212795871387,6,552,stats_contrast__current,libero_object_20260909
task_init,0.15,70,61,2.82748548884864,9,552,stats_contrast__current,libero_object_20260909
task_init,0.2,70,57,2.665158897832522,13,552,stats_contrast__current,libero_object_20260909
episode,0.01,552,548,4.547740754625444,4,552,stats_contrast__cumsum,libero_object_20260909
episode,0.03,552,537,4.01740732101858,15,552,stats_contrast__cumsum,libero_object_20260909
episode,0.05,552,526,3.10879490684202,26,552,stats_contrast__cumsum,libero_object_20260909
episode,0.1,552,498,2.5548969410839706,54,552,stats_contrast__cumsum,libero_object_20260909
episode,0.15,552,471,2.3178543600952475,81,552,stats_contrast__cumsum,libero_object_20260909
episode,0.2,552,443,2.1646327210179286,109,552,stats_contrast__cumsum,libero_object_20260909
task_init,0.01,70,71,inf,0,552,stats_contrast__cumsum,libero_object_20260909
task_init,0.03,70,69,5.195990497097534,1,552,stats_contrast__cumsum,libero_object_20260909
task_init,0.05,70,68,4.498218429248046,2,552,stats_contrast__cumsum,libero_object_20260909
task_init,0.1,70,64,3.2147573158092047,6,552,stats_contrast__cumsum,libero_object_20260909
task_init,0.15,70,61,3.0228837874856356,9,552,stats_contrast__cumsum,libero_object_20260909
task_init,0.2,70,57,2.8598377423466057,13,552,stats_contrast__cumsum,libero_object_20260909
episode,0.01,552,548,3.2994941281029915,4,552,history_contrast__current,libero_object_20260909
episode,0.03,552,537,2.9069189031379103,15,552,history_contrast__current,libero_object_20260909
episode,0.05,552,526,2.5214970455369357,26,552,history_contrast__current,libero_object_20260909
episode,0.1,552,498,2.22994855497177,54,552,history_contrast__current,libero_object_20260909
episode,0.15,552,471,2.0435016041274348,81,552,history_contrast__current,libero_object_20260909
episode,0.2,552,443,1.923166511358716,109,552,history_contrast__current,libero_object_20260909
task_init,0.01,70,71,inf,0,552,history_contrast__current,libero_object_20260909
task_init,0.03,70,69,4.2006750919045315,1,552,history_contrast__current,libero_object_20260909
task_init,0.05,70,68,3.7153081425616277,2,552,history_contrast__current,libero_object_20260909
task_init,0.1,70,64,3.095554234613308,6,552,history_contrast__current,libero_object_20260909
task_init,0.15,70,61,2.957235655109376,9,552,history_contrast__current,libero_object_20260909
task_init,0.2,70,57,2.7647384064787373,13,552,history_contrast__current,libero_object_20260909
episode,0.01,552,548,3.6094576691555003,4,552,history_contrast__cumsum,libero_object_20260909
episode,0.03,552,537,3.1113196035917303,15,552,history_contrast__cumsum,libero_object_20260909
episode,0.05,552,526,2.6982424617509464,26,552,history_contrast__cumsum,libero_object_20260909
episode,0.1,552,498,2.308041148996401,54,552,history_contrast__cumsum,libero_object_20260909
episode,0.15,552,471,2.0842848367004807,81,552,history_contrast__cumsum,libero_object_20260909
episode,0.2,552,443,1.9729367731558254,109,552,history_contrast__cumsum,libero_object_20260909
task_init,0.01,70,71,inf,0,552,history_contrast__cumsum,libero_object_20260909
task_init,0.03,70,69,4.315437051386546,1,552,history_contrast__cumsum,libero_object_20260909
task_init,0.05,70,68,3.706663771683438,2,552,history_contrast__cumsum,libero_object_20260909
task_init,0.1,70,64,3.2600956553242697,6,552,history_contrast__cumsum,libero_object_20260909
task_init,0.15,70,61,2.7684791519584526,9,552,history_contrast__cumsum,libero_object_20260909
task_init,0.2,70,57,2.557861772490977,13,552,history_contrast__cumsum,libero_object_20260909
episode,0.01,552,548,2.600218558949974,4,552,behavior_contrast__current,libero_object_20260909
episode,0.03,552,537,2.308511442300065,15,552,behavior_contrast__current,libero_object_20260909
episode,0.05,552,526,2.0418228418777127,26,552,behavior_contrast__current,libero_object_20260909
episode,0.1,552,498,1.8232719781953508,54,552,behavior_contrast__current,libero_object_20260909
episode,0.15,552,471,1.6767839252193206,81,552,behavior_contrast__current,libero_object_20260909
episode,0.2,552,443,1.5660268390453063,109,552,behavior_contrast__current,libero_object_20260909
task_init,0.01,70,71,inf,0,552,behavior_contrast__current,libero_object_20260909
task_init,0.03,70,69,2.927017147546169,1,552,behavior_contrast__current,libero_object_20260909
task_init,0.05,70,68,2.8528021204542076,2,552,behavior_contrast__current,libero_object_20260909
task_init,0.1,70,64,2.49530461841418,6,552,behavior_contrast__current,libero_object_20260909
task_init,0.15,70,61,2.3772531947020843,9,552,behavior_contrast__current,libero_object_20260909
task_init,0.2,70,57,2.2552230969756466,13,552,behavior_contrast__current,libero_object_20260909
episode,0.01,552,548,1.7193097832835171,4,552,behavior_contrast__cumsum,libero_object_20260909
episode,0.03,552,537,1.4070968297071405,15,552,behavior_contrast__cumsum,libero_object_20260909
episode,0.05,552,526,1.2688886169189628,26,552,behavior_contrast__cumsum,libero_object_20260909
episode,0.1,552,498,1.1095013786222834,54,552,behavior_contrast__cumsum,libero_object_20260909
episode,0.15,552,471,1.035163523928305,81,552,behavior_contrast__cumsum,libero_object_20260909
episode,0.2,552,443,0.9909638218950184,109,552,behavior_contrast__cumsum,libero_object_20260909
task_init,0.01,70,71,inf,0,552,behavior_contrast__cumsum,libero_object_20260909
task_init,0.03,70,69,1.8347425461111697,1,552,behavior_contrast__cumsum,libero_object_20260909
