kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,507,503,13.269425485755809,4,507,stats_contrast__current,libero_long_20260909_cap1024
episode,0.03,507,493,5.73904409841678,14,507,stats_contrast__current,libero_long_20260909_cap1024
episode,0.05,507,483,4.668292958249851,24,507,stats_contrast__current,libero_long_20260909_cap1024
episode,0.1,507,458,3.7998737635704725,49,507,stats_contrast__current,libero_long_20260909_cap1024
episode,0.15,507,432,3.085199128537142,75,507,stats_contrast__current,libero_long_20260909_cap1024
episode,0.2,507,407,2.6980636068901966,100,507,stats_contrast__current,libero_long_20260909_cap1024
task_init,0.01,69,70,inf,0,507,stats_contrast__current,libero_long_20260909_cap1024
task_init,0.03,69,68,19.149735848862296,1,507,stats_contrast__current,libero_long_20260909_cap1024
task_init,0.05,69,67,13.549644309578758,2,507,stats_contrast__current,libero_long_20260909_cap1024
task_init,0.1,69,63,7.969625293895639,6,507,stats_contrast__current,libero_long_20260909_cap1024
task_init,0.15,69,60,6.387234230674691,9,507,stats_contrast__current,libero_long_20260909_cap1024
task_init,0.2,69,56,5.090223250564273,13,507,stats_contrast__current,libero_long_20260909_cap1024
episode,0.01,507,503,4.125065329077446,4,507,stats_contrast__cumsum,libero_long_20260909_cap1024
episode,0.03,507,493,3.0969644190935504,14,507,stats_contrast__cumsum,libero_long_20260909_cap1024
episode,0.05,507,483,2.550596764906726,24,507,stats_contrast__cumsum,libero_long_20260909_cap1024
episode,0.1,507,458,2.1734896925101013,49,507,stats_contrast__cumsum,libero_long_20260909_cap1024
episode,0.15,507,432,1.8413603469538882,75,507,stats_contrast__cumsum,libero_long_20260909_cap1024
episode,0.2,507,407,1.6780023416607117,100,507,stats_contrast__cumsum,libero_long_20260909_cap1024
task_init,0.01,69,70,inf,0,507,stats_contrast__cumsum,libero_long_20260909_cap1024
task_init,0.03,69,68,5.295095176918354,1,507,stats_contrast__cumsum,libero_long_20260909_cap1024
task_init,0.05,69,67,4.951075971080428,2,507,stats_contrast__cumsum,libero_long_20260909_cap1024
task_init,0.1,69,63,3.8394675962487566,6,507,stats_contrast__cumsum,libero_long_20260909_cap1024
task_init,0.15,69,60,3.0969644190935504,9,507,stats_contrast__cumsum,libero_long_20260909_cap1024
task_init,0.2,69,56,2.588141943840321,13,507,stats_contrast__cumsum,libero_long_20260909_cap1024
