kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,551,547,17.31631465545603,4,551,stats_contrast__current,libero_object_20260908_cap512
episode,0.03,551,536,4.219351492303089,15,551,stats_contrast__current,libero_object_20260908_cap512
episode,0.05,551,525,3.518993062018734,26,551,stats_contrast__current,libero_object_20260908_cap512
episode,0.1,551,497,2.7170753923614446,54,551,stats_contrast__current,libero_object_20260908_cap512
episode,0.15,551,470,2.4478540398087376,81,551,stats_contrast__current,libero_object_20260908_cap512
episode,0.2,551,442,2.2537410795908244,109,551,stats_contrast__current,libero_object_20260908_cap512
task_init,0.01,70,71,inf,0,551,stats_contrast__current,libero_object_20260908_cap512
task_init,0.03,70,69,17.62208738991054,1,551,stats_contrast__current,libero_object_20260908_cap512
task_init,0.05,70,68,6.235560506578998,2,551,stats_contrast__current,libero_object_20260908_cap512
task_init,0.1,70,64,4.398873752341859,6,551,stats_contrast__current,libero_object_20260908_cap512
task_init,0.15,70,61,3.910538635212256,9,551,stats_contrast__current,libero_object_20260908_cap512
task_init,0.2,70,57,3.092596147698746,13,551,stats_contrast__current,libero_object_20260908_cap512
episode,0.01,551,547,5.923348353435537,4,551,stats_contrast__cumsum,libero_object_20260908_cap512
episode,0.03,551,536,3.3732213881672095,15,551,stats_contrast__cumsum,libero_object_20260908_cap512
episode,0.05,551,525,3.050692399145709,26,551,stats_contrast__cumsum,libero_object_20260908_cap512
episode,0.1,551,497,2.410504022580793,54,551,stats_contrast__cumsum,libero_object_20260908_cap512
episode,0.15,551,470,1.9342152622005695,81,551,stats_contrast__cumsum,libero_object_20260908_cap512
episode,0.2,551,442,1.7219624273858622,109,551,stats_contrast__cumsum,libero_object_20260908_cap512
task_init,0.01,70,71,inf,0,551,stats_contrast__cumsum,libero_object_20260908_cap512
task_init,0.03,70,69,6.028165276307914,1,551,stats_contrast__cumsum,libero_object_20260908_cap512
task_init,0.05,70,68,3.6957854089739595,2,551,stats_contrast__cumsum,libero_object_20260908_cap512
task_init,0.1,70,64,2.8881802812642383,6,551,stats_contrast__cumsum,libero_object_20260908_cap512
task_init,0.15,70,61,2.692629863893206,9,551,stats_contrast__cumsum,libero_object_20260908_cap512
task_init,0.2,70,57,2.461603962760052,13,551,stats_contrast__cumsum,libero_object_20260908_cap512
