kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,543,539,3.7465256721115208,4,543,stats_contrast__current,libero_spatial_20260909_cap512
episode,0.03,543,528,3.168997975748075,15,543,stats_contrast__current,libero_spatial_20260909_cap512
episode,0.05,543,517,2.759624559606369,26,543,stats_contrast__current,libero_spatial_20260909_cap512
episode,0.1,543,490,2.347413622933614,53,543,stats_contrast__current,libero_spatial_20260909_cap512
episode,0.15,543,463,2.1418376925206832,80,543,stats_contrast__current,libero_spatial_20260909_cap512
episode,0.2,543,436,1.968726676663872,107,543,stats_contrast__current,libero_spatial_20260909_cap512
task_init,0.01,70,71,inf,0,543,stats_contrast__current,libero_spatial_20260909_cap512
task_init,0.03,70,69,3.927934820610782,1,543,stats_contrast__current,libero_spatial_20260909_cap512
task_init,0.05,70,68,3.7500634436157396,2,543,stats_contrast__current,libero_spatial_20260909_cap512
task_init,0.1,70,64,3.3768775076834987,6,543,stats_contrast__current,libero_spatial_20260909_cap512
task_init,0.15,70,61,3.0799829546905038,9,543,stats_contrast__current,libero_spatial_20260909_cap512
task_init,0.2,70,57,2.7592453718708754,13,543,stats_contrast__current,libero_spatial_20260909_cap512
episode,0.01,543,539,3.3286943213210063,4,543,stats_contrast__cumsum,libero_spatial_20260909_cap512
episode,0.03,543,528,3.0175441325287964,15,543,stats_contrast__cumsum,libero_spatial_20260909_cap512
episode,0.05,543,517,2.827341178587803,26,543,stats_contrast__cumsum,libero_spatial_20260909_cap512
episode,0.1,543,490,2.307603734940967,53,543,stats_contrast__cumsum,libero_spatial_20260909_cap512
episode,0.15,543,463,1.7379696150370658,80,543,stats_contrast__cumsum,libero_spatial_20260909_cap512
episode,0.2,543,436,1.4483983759462067,107,543,stats_contrast__cumsum,libero_spatial_20260909_cap512
task_init,0.01,70,71,inf,0,543,stats_contrast__cumsum,libero_spatial_20260909_cap512
task_init,0.03,70,69,3.430459146945413,1,543,stats_contrast__cumsum,libero_spatial_20260909_cap512
task_init,0.05,70,68,3.3286943213210063,2,543,stats_contrast__cumsum,libero_spatial_20260909_cap512
task_init,0.1,70,64,2.9398562234736034,6,543,stats_contrast__cumsum,libero_spatial_20260909_cap512
task_init,0.15,70,61,2.331610158465637,9,543,stats_contrast__cumsum,libero_spatial_20260909_cap512
task_init,0.2,70,57,1.9097958069196024,13,543,stats_contrast__cumsum,libero_spatial_20260909_cap512
